trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1939,1939_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,761,666,78,479,0.784940286662429542730023968033
1940,1940_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4271,3409,19,732,0.118671139301732189719196242095
1941,1941_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3467,1476,67,57,0.250879729924723515743778534670
1942,1942_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1507,3887,26,812,0.590159758351743168880432222068
1943,1943_0,COMPLETED,SOBOL,0.910000000000000031086244689504,225.000000000000000000000000000000,1812,340,70,666,0.473317916659638293630507632770
1944,1944_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3143,3085,35,419,0.679811224810779046734410258068
1945,1945_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3970,2361,88,870,0.937240832265466505823781062645
1946,1946_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1083,4774,22,125,0.153283795805647965471152360806
1947,1947_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,341,1618,48,151,0.002772900201380252768745826586
1948,1948_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4632,4342,58,903,0.840321973456069848396055022022
1949,1949_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2637,1158,9,323,0.536970468627288921581452996179
1950,1950_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2396,3590,99,578,0.368483057688921700201234443739
1951,1951_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2428,1734,52,782,0.749832513360306651684084044973
1952,1952_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2502,4147,42,37,0.091360239140689372683290514487
1953,1953_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4605,963,93,738,0.285989406760781994520925763936
1954,1954_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,461,3708,2,491,0.617472562046721629158696487139
1955,1955_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,968,536,29,267,0.723282980300486100233570141427
1956,1956_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4021,2967,64,522,0.431747330559417608064620708319
1957,1957_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3243,2245,16,191,0.189248950349166999984618087183
1958,1958_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1765,4970,81,944,0.903270090531557823254615868791
1959,1959_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1480,782,25,580,0.037897792296484114626942130144
1960,1960_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3586,3214,85,334,0.867649988692253848476809707790
1961,1961_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4302,1280,32,879,0.501847480066120676944763090432
1962,1962_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,627,4005,72,131,0.341156945986673232340535832918
1963,1963_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,119,2103,96,95,0.438192901875823714874513825634
1964,1964_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4890,4515,12,850,0.652483086885884411287861439632
1965,1965_0,COMPLETED,SOBOL,0.920000000000000039968028886506,132.000000000000000000000000000000,2843,43,61,426,0.972363943515345496848567563575
1966,1966_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2146,2787,45,678,0.180610030196607124208796335552
1967,1967_0,COMPLETED,SOBOL,0.900000000000000022204460492503,72.000000000000000000000000000000,2016,262,86,248,0.565758889412507404159669022192
1968,1968_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3037,2537,20,993,0.281296591460704792364566628748
1969,1969_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4701,1971,71,296,0.101653013337403536064940112738
1970,1970_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,254,4540,37,543,0.807641539597883872936279203714
1971,1971_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,838,1539,7,701,0.911491102263331409716329289949
1972,1972_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4194,3795,98,447,0.245473042925819756598926346669
1973,1973_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3699,768,50,780,0.377232373515143992737108646907
1974,1974_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1274,3356,60,27,0.717251270536333307425991279160
1975,1975_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1576,2454,41,389,0.350840574452653541914770585208
1976,1976_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3379,4711,56,634,0.556610837135463998315287881269
1977,1977_0,COMPLETED,SOBOL,0.910000000000000031086244689504,33.000000000000000000000000000000,3891,394,4,93,0.814596243038773537570307325950
1978,1978_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1162,2983,89,839,0.030402989914640785040766957081
1979,1979_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,575,1212,68,936,0.129384394664317364798122866887
1980,1980_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4399,3487,27,181,0.967185031825676611028086426813
1981,1981_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2713,1710,77,608,0.663262433355674141388647058193
1982,1982_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2319,4279,17,355,0.495513415127992629116704392800
1983,1983_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2301,2227,79,629,0.084610707473009819090670191599
1984,1984_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2688,4951,13,382,0.758425465213134919473247919086
1985,1985_0,COMPLETED,SOBOL,0.910000000000000031086244689504,360.000000000000000000000000000000,4421,478,65,829,0.611072481287643354264105255425
1986,1986_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,589,2910,32,84,0.294444504834711573426631048278
1987,1987_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1094,984,2,176,0.422546047182753681248357224831
1988,1988_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,3835,3728,92,929,0.730398789819329929962066216831
1989,1989_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,3429,1794,43,344,0.894448714606463912701883600676
1990,1990_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1638,4206,53,600,0.196257362632080906150733312643
1991,1991_0,COMPLETED,SOBOL,0.920000000000000039968028886506,145.000000000000000000000000000000,1295,25,46,989,0.858919952653348417470624553971
1992,1992_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3713,2769,62,241,0.044510239778086546635904596769
1993,1993_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4176,2045,11,532,0.332838932098820816651851828283
1994,1994_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,813,4457,96,287,0.508384645011276004034073139337
1995,1995_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,303,1301,75,442,0.645260649723932155907846208720
1996,1996_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4763,4026,34,695,0.447287557609379271550409384872
1997,1997_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,2970,842,82,16,0.173708245556801560427473418713
1998,1998_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,1960,3274,23,771,0.981291947083547722030516524683
1999,1999_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2161,711,57,343,0.272818807128816842588747704212
2000,2000_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2870,3298,48,590,0.572151512185111621455746444553
2001,2001_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4867,1521,100,138,0.799056045731529551723326676438
2002,2002_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,107,3776,9,884,0.108425231263041502161037499263
2003,2003_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,692,2031,36,858,0.238472400927916161617048373955
2004,2004_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4360,4600,70,106,0.920335476744920000236049872910
2005,2005_0,COMPLETED,SOBOL,0.910000000000000031086244689504,232.000000000000000000000000000000,3534,283,21,685,0.710112462460994686708204426395
2006,2006_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1421,2558,87,431,0.386425886606797552857983646390
2007,2007_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1741,1653,18,46,0.550111646205186821667609819997
2008,2008_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3232,4221,77,793,0.359211790626868587850140102091
2009,2009_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4037,1194,27,498,0.023737340146675705437884218441
2010,2010_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,996,3469,67,743,0.823288305062800596090255567105
2011,2011_0,COMPLETED,SOBOL,0.910000000000000031086244689504,139.000000000000000000000000000000,409,454,90,531,0.958203632643446323591263080743
2012,2012_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4546,3042,7,278,0.136248011961579318374049307749
2013,2013_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2567,2475,54,951,0.486456926736980654890629693909
2014,2014_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2486,4731,38,196,0.670538266131654348001234211551
2015,2015_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2381,571,12,414,0.211161374360322950938240182950
2016,2016_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2609,2846,97,660,0.885227577036246660036056255194
2017,2017_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4656,2281,45,114,0.737425392562523485118219923606
2018,2018_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,353,4849,60,861,0.421535689849406480789184570312
2019,2019_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1018,1848,83,899,0.300129703572019956858696332347
2020,2020_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3912,4104,25,144,0.607259281769394920758031730657
2021,2021_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3195,1077,74,567,0.771743245754390905233321973355
2022,2022_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1871,3665,33,314,0.073315558144822712272059561656
2023,2023_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1531,2148,64,211,0.985531774286180772826071461168
2024,2024_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3478,4404,30,956,0.171373030463233599896000214358
2025,2025_0,COMPLETED,SOBOL,0.920000000000000039968028886506,82.000000000000000000000000000000,4255,88,81,255,0.459130688628181793387028619691
2026,2026_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,734,2676,15,502,0.635415151163935654210490611149
2027,2027_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,71,905,41,727,0.522783634686842524352812233701
2028,2028_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4996,3181,51,472,0.324086902249604458248199989612
2029,2029_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2893,1404,3,802,0.051063448131084446246497066113
2030,2030_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2037,3972,94,49,0.858411289906129248983290835895
2031,2031_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1928,1418,28,620,0.395280831836163970560704683521
2032,2032_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3104,3830,69,375,0.695336701331660145264379480068
2033,2033_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4789,647,16,916,0.921715833486989155609592216933
2034,2034_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,184,3391,76,169,0.231321354653686278579627355612
2035,2035_0,COMPLETED,SOBOL,0.910000000000000031086244689504,36.000000000000000000000000000000,928,219,56,73,0.111876045508310192899692481205
2036,2036_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4125,2651,40,829,0.793487676389515450559031251032
2037,2037_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3613,1929,89,400,0.583805239718407364968300043984
2038,2038_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1342,4654,5,653,0.259380390124395510120791641384
2039,2039_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1665,1101,99,761,0.672512523602694312074845583993
2040,2040_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3309,3532,8,16,0.482336308347061260004551286329
2041,2041_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3803,1599,58,713,0.146458275211974991991681349646
2042,2042_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,1229,4324,50,465,0.946245099879801321307581929432
2043,2043_0,COMPLETED,SOBOL,0.910000000000000031086244689504,6.000000000000000000000000000000,488,2421,20,308,0.831667956085875625937831046031
2044,2044_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4467,4834,85,563,0.009461366351693867304817331387
2045,2045_0,COMPLETED,SOBOL,0.910000000000000031086244689504,86.000000000000000000000000000000,2803,361,38,228,0.360089025132358075964589261275
2046,2046_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2250,3106,72,981,0.543431614903733151145104329771
2047,2047_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2240,1255,21,158,0.292206663681194189763346003019
2048,2048_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2792,3999,87,912,0.615165792144835021915127981629
2049,2049_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4476,815,36,362,0.764079673897474997978918054287
2050,2050_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,498,3227,70,617,0.080994707750156519354689521606
2051,2051_0,COMPLETED,SOBOL,0.900000000000000022204460492503,69.000000000000000000000000000000,1239,71,100,643,0.203253562740981580381216531350
2052,2052_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3814,2795,10,396,0.893149315683171129975903568265
2053,2053_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3300,2072,57,815,0.729746592434123209081064942438
2054,2054_0,COMPLETED,SOBOL,0.910000000000000031086244689504,6.000000000000000000000000000000,1656,4504,48,70,0.429199611183255891333487852535
2055,2055_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1351,957,54,455,0.514892114641144926778792978439
2056,2056_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3623,3682,39,708,0.332025408353656514837126678685
2057,2057_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4115,1747,91,3,0.043369308196008204969729149525
2058,2058_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,918,4179,6,758,0.866059395549818922255269626476
2059,2059_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,175,2254,27,971,0.977594569426029957881496557093
2060,2060_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4780,4998,67,224,0.179265851752832522381098101505
2061,2061_0,COMPLETED,SOBOL,0.910000000000000031086244689504,32.000000000000000000000000000000,3114,525,18,550,0.451482233507558727847452928472
2062,2062_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1939,2937,77,304,0.643108941622078433830722588027
2063,2063_0,COMPLETED,SOBOL,0.910000000000000031086244689504,363.000000000000000000000000000000,2067,422,43,872,0.104203907748684293510521570170
2064,2064_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2922,2991,52,120,0.801173488363623564900706242042
2065,2065_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4967,2424,2,671,0.575875537458807262858329067967
2066,2066_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,42,4699,92,417,0.267295466402545589534867076509
2067,2067_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,704,1685,66,325,0.387593465805053716266570518201
2068,2068_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4225,4273,31,573,0.703007285034284001845605871495
2069,2069_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3507,1245,79,156,0.913801359498873311260069840500
2070,2070_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1560,3501,14,901,0.239251659203320754532029468464
2071,2071_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1842,1980,82,513,0.823967153782025008013079059310
2072,2072_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3166,4568,22,260,0.017118037898093463322624074863
2073,2073_0,COMPLETED,SOBOL,0.920000000000000039968028886506,283.000000000000000000000000000000,3942,251,75,969,0.352188939183950444622439590603
2074,2074_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1048,2507,35,214,0.551376783376559598259802896791
2075,2075_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,381,762,11,60,0.664857406113296800498346783570
2076,2076_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4684,3330,95,807,0.490038664707914017881762447360
2077,2077_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2579,1552,46,484,0.138512504449114198790127261418
2078,2078_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2351,3827,62,729,0.954144583538174662074027310155
2079,2079_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2475,878,89,881,0.414843579286709451814374460810
2080,2080_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2557,3134,4,126,0.738054271657019866914595240814
2081,2081_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4555,1357,55,585,0.886549342483282099003361054201
2082,2082_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,418,3946,40,332,0.204202769046649329487408408568
2083,2083_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1006,2175,17,428,0.076953924391418696004940613875
2084,2084_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4047,4450,76,673,0.766126631865277851751727666851
2085,2085_0,COMPLETED,SOBOL,0.910000000000000031086244689504,41.000000000000000000000000000000,3223,135,28,100,0.603127424350008323195027060137
2086,2086_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1732,2703,69,848,0.302344226434826834903901726648
2087,2087_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1430,1801,38,741,0.637590177556499826394542651542
2088,2088_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3543,4077,72,486,0.454974559292197211490815789148
2089,2089_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4350,1050,20,788,0.165777829471975557407148471611
2090,2090_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,682,3619,85,35,0.989206785419955880733766662161
2091,2091_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,98,617,59,194,0.851234252214431719174569934694
2092,2092_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4858,2873,49,939,0.052182013189420103915772131131
2093,2093_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2881,2307,98,272,0.324923744285479210169853558909
2094,2094_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2172,4895,8,519,0.516314711619168531520074338914
2095,2095_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1990,2370,73,87,0.230579691173508766199873321057
2096,2096_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2999,4802,33,842,0.928272317256778500826897015941
2097,2097_0,COMPLETED,SOBOL,0.910000000000000031086244689504,208.000000000000000000000000000000,4734,330,84,386,0.702418560467660380020049615268
2098,2098_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,275,3055,24,640,0.394074706075713043773589561170
2099,2099_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,783,1152,44,603,0.264880412559956313067743849388
2100,2100_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4146,3564,60,358,0.580042667882517015698340401286
2101,2101_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3742,1631,13,933,0.791407828552648462405727514124
2102,2102_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1324,4375,97,186,0.116119735546410085547108792525
2103,2103_0,COMPLETED,SOBOL,0.920000000000000039968028886506,75.000000000000000000000000000000,1609,187,3,291,0.950281782461330326583492933423
2104,2104_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3400,2600,94,545,0.144156187929213058795951951652
2105,2105_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3865,1877,42,246,0.478793116938322771414249245936
2106,2106_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1124,4622,51,999,0.678216701911762309684661431675
2107,2107_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,617,1450,80,775,0.542205024294555193442590734776
2108,2108_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4449,3881,15,29,0.367135194865986724810369423722
2109,2109_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2658,699,65,699,0.016058302076533435831517948600
2110,2110_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2271,3423,30,452,0.830951512571424300013234187645
2111,2111_0,COMPLETED,SOBOL,0.920000000000000039968028886506,84.000000000000000000000000000000,2329,114,66,538,0.746814760521054221698022956843
2112,2112_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2723,2682,26,286,0.408261584630236040727169211095
2113,2113_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4390,2115,78,990,0.212490330109372738132123004107
2114,2114_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,565,4390,19,235,0.879981724712997626092203518056
2115,2115_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1152,1376,39,23,0.773318608766421666800283674092
2116,2116_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3880,3964,55,770,0.067828808397054671242010215337
2117,2117_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3388,936,6,443,0.309276471335440894527835098415
2118,2118_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1585,3192,90,688,0.594229881042614538344537322700
2119,2119_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1265,2287,8,835,0.461693638134747730283891087311
2120,2120_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3690,4874,100,82,0.628966772878542523805833752704
2121,2121_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4204,558,49,631,0.995637319004163190427902918600
2122,2122_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,849,2813,58,376,0.157353184223175041056563827624
2123,2123_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,263,1068,88,351,0.061413756826892498819070453919
2124,2124_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4710,3637,22,598,0.844148902956396329777533082961
2125,2125_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3027,1858,70,178,0.525105627283453890719044920843
2126,2126_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2005,4134,35,922,0.317884871741756780405552262891
2127,2127_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2116,1571,95,496,0.934741047926247126120813391026
2128,2128_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2813,4315,10,749,0.222178014738485224421893349245
2129,2129_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4919,1131,63,40,0.400770816104486560238484571528
2130,2130_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,148,3543,47,795,0.693756958704441761831560597784
2131,2131_0,COMPLETED,SOBOL,0.910000000000000031086244689504,280.000000000000000000000000000000,657,387,24,949,0.589054519889876226912406309566
2132,2132_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4332,3112,83,202,0.258047248087823366535786817622
2133,2133_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3558,2388,33,524,0.125145771112292997218062851061
2134,2134_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1452,4820,75,279,0.784101542951539109971292873524
2135,2135_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1794,639,31,137,0.152664432521909476658805715488
2136,2136_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3272,3363,65,890,0.943919619949534549618874734733
2137,2137_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3992,1429,14,337,0.686771735517308079543852272764
2138,2138_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,939,3860,80,591,0.471990438751876351108904827925
