trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
401,401_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1178.000000000000000000000000000000,1234,0,780,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,48
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1148.000000000000000000000000000000,2661,0,3497,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.701938879411131422259018108889,25
403,403_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,4481.000000000000000000000000000000,3163,37,297,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,100
404,404_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1216.000000000000000000000000000000,3190,0,4449,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.747055979659856261854145031975,56
405,405_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1178.000000000000000000000000000000,1524,0,4680,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.410332335951287208164472986027,33
406,406_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1233.000000000000000000000000000000,3766,0,1749,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,53
407,407_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1292.000000000000000000000000000000,2052,0,103,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.495486496309362256518227241031,1
408,408_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,1665.000000000000000000000000000000,295,51,2136,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
409,409_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1176.000000000000000000000000000000,1213,0,7,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.485612628287767467138991150932,32
410,410_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1951.000000000000000000000000000000,4844,0,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.530254006426107649119217057887,1
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,3871.000000000000000000000000000000,222,7,87,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,86
412,412_0,FAILED,BoTorch,GenerationStep_1,,,2656,0,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,50
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1190.000000000000000000000000000000,4881,0,4745,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.752166447526888104491149533715,55
414,414_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1212.000000000000000000000000000000,3484,0,2660,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
415,415_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1175.000000000000000000000000000000,5000,0,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,48
416,416_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1150.000000000000000000000000000000,194,0,2888,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,40
417,417_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1542.000000000000000000000000000000,4456,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,50
418,418_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1023.000000000000000000000000000000,1296,0,423,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,86
419,419_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1118.000000000000000000000000000000,4272,0,3127,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.518613138366611714502596441889,54
420,420_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1859.000000000000000000000000000000,4325,33,2567,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.918728768370862924896869117219,6
421,421_0,FAILED,BoTorch,GenerationStep_1,,,1560,0,1,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,97
422,422_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,1023.000000000000000000000000000000,3010,0,1076,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,99
423,423_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1052.000000000000000000000000000000,2189,0,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
424,424_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1823.000000000000000000000000000000,2362,37,4595,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,55
425,425_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1039.000000000000000000000000000000,4480,0,1535,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
426,426_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1567.000000000000000000000000000000,1,0,3051,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
427,427_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,1857.000000000000000000000000000000,4954,52,2465,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,55
428,428_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1223.000000000000000000000000000000,5000,0,1000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
429,429_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1818.000000000000000000000000000000,3674,1,4771,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,55
430,430_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1341.000000000000000000000000000000,3432,0,5000,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.770216922351398158852475717140,1
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1617.000000000000000000000000000000,3239,33,2071,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
432,432_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1617.000000000000000000000000000000,4838,33,2669,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.759246241438701563453150811256,10
433,433_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,2403.000000000000000000000000000000,2338,37,4612,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
434,434_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1078.000000000000000000000000000000,4916,0,4896,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.894579047042084352092672361323,52
435,435_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1053.000000000000000000000000000000,4787,0,4021,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.770680766452848886594040322962,26
436,436_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1446.000000000000000000000000000000,2733,0,4363,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.665704990648437577860363489890,100
437,437_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1304.000000000000000000000000000000,1,0,454,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
438,438_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1052.000000000000000000000000000000,5000,0,2318,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.370502048307927600578892679550,1
439,439_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,1540.000000000000000000000000000000,607,29,4869,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
440,440_0,FAILED,BoTorch,GenerationStep_1,,,220,0,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,3
441,441_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,2214.000000000000000000000000000000,5000,0,1,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
442,442_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1136.000000000000000000000000000000,4577,25,4855,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,75
443,443_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,2336.000000000000000000000000000000,941,37,4990,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
444,444_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1051.000000000000000000000000000000,476,0,1159,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,34
445,445_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1844.000000000000000000000000000000,714,37,4720,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,69
446,446_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1400.000000000000000000000000000000,3691,25,4942,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
447,447_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1196.000000000000000000000000000000,3163,25,4893,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
448,448_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,1869.000000000000000000000000000000,4937,52,2772,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,36
449,449_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,1934.000000000000000000000000000000,99,36,4602,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,43
450,450_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1733.000000000000000000000000000000,1072,24,4980,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,56
451,451_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1305.000000000000000000000000000000,1,25,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,98
452,452_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1170.000000000000000000000000000000,586,0,1083,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
453,453_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1946.000000000000000000000000000000,1937,24,4790,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
454,454_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1128.000000000000000000000000000000,519,0,2033,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.332854465165957347227987384031,51
455,455_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,2401.000000000000000000000000000000,1,0,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,24
456,456_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,1908.000000000000000000000000000000,598,24,4423,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
457,457_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1177.000000000000000000000000000000,256,25,4342,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,72
458,458_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,992.000000000000000000000000000000,2720,0,1895,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.303238847078425355352493397731,43
459,459_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1174.000000000000000000000000000000,4737,25,4936,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
460,460_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1331.000000000000000000000000000000,788,25,4989,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
461,461_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,2486.000000000000000000000000000000,4752,36,1812,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
462,462_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1125.000000000000000000000000000000,4767,0,4090,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.563118302120497626894746190374,55
463,463_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1224.000000000000000000000000000000,668,25,5000,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
464,464_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,2199.000000000000000000000000000000,4481,24,4988,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
465,465_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1459.000000000000000000000000000000,4783,0,2274,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.561750359339368232625133714464,100
466,466_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1133.000000000000000000000000000000,3771,0,4141,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,31
467,467_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,2763.000000000000000000000000000000,3204,36,142,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
468,468_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1955.000000000000000000000000000000,2300,24,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.134514502572903232868739564765,1
469,469_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,2094.000000000000000000000000000000,4486,36,2293,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
470,470_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1834.000000000000000000000000000000,4930,24,4657,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.367316291313581066990678891671,74
471,471_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1826.000000000000000000000000000000,635,24,4980,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.400644473924979871437557221725,29
472,472_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1629.000000000000000000000000000000,1359,24,4900,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.345820099638292743904344206385,28
473,473_0,COMPLETED,BoTorch,GenerationStep_1,0.239999999999999991118215802999,1672.000000000000000000000000000000,4790,24,4632,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
474,474_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1626.000000000000000000000000000000,579,24,4953,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,61
475,475_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,1078.000000000000000000000000000000,1,0,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,39
476,476_0,FAILED,BoTorch,GenerationStep_1,,,4843,0,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,24
477,477_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1726.000000000000000000000000000000,3050,36,1264,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
478,478_0,COMPLETED,BoTorch,GenerationStep_1,0.239999999999999991118215802999,1575.000000000000000000000000000000,602,24,4643,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.973754956129262438935256795958,34
479,479_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1042.000000000000000000000000000000,74,0,3323,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,16
480,480_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1079.000000000000000000000000000000,3265,0,2949,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.728566492084876338175547516585,47
481,481_0,COMPLETED,BoTorch,GenerationStep_1,0.350000000000000033306690738755,1444.000000000000000000000000000000,4912,22,2427,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
482,482_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1252.000000000000000000000000000000,4456,0,2906,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.794552060024601991550241564255,77
483,483_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1194.000000000000000000000000000000,5000,0,2944,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,63
484,484_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,1601.000000000000000000000000000000,3841,0,1802,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.177841958293690177717039091476,1
485,485_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1167.000000000000000000000000000000,4768,0,3952,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.737390365356256682893842935300,35
486,486_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1051.000000000000000000000000000000,3618,0,989,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,33
487,487_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1003.000000000000000000000000000000,4368,0,4382,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.704353611162757298203018763161,1
488,488_0,COMPLETED,BoTorch,GenerationStep_1,0.020000000000000000416333634234,1408.000000000000000000000000000000,707,41,407,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,12
489,489_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1015.000000000000000000000000000000,5000,0,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.462657703069553116748124921287,1
490,490_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1092.000000000000000000000000000000,786,0,4056,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.764362542121862942323673451028,20
491,491_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1093.000000000000000000000000000000,4909,0,1141,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,56
492,492_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,1079.000000000000000000000000000000,4552,0,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.689668153308694131808920246840,1
493,493_0,COMPLETED,BoTorch,GenerationStep_1,0.020000000000000000416333634234,1654.000000000000000000000000000000,4847,41,19,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,3
494,494_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1281.000000000000000000000000000000,771,0,3813,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.761230545896290800023109568428,79
495,495_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,1872.000000000000000000000000000000,3853,52,1085,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
496,496_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1059.000000000000000000000000000000,5000,0,2247,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.764138165232631672019181223732,100
497,497_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,2113.000000000000000000000000000000,1,33,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
498,498_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1147.000000000000000000000000000000,1621,0,3225,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,27
499,499_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,2244.000000000000000000000000000000,4714,52,701,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
500,500_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1632.000000000000000000000000000000,3506,1,253,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,27
501,501_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1188.000000000000000000000000000000,4749,0,5000,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.371963492223497282918032169619,72
502,502_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,1614.000000000000000000000000000000,5000,0,2437,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.423128254324737773650610961340,1
503,503_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,1844.000000000000000000000000000000,4560,52,845,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
504,504_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1942.000000000000000000000000000000,4722,33,4739,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,60
505,505_0,COMPLETED,BoTorch,GenerationStep_1,0.350000000000000033306690738755,1608.000000000000000000000000000000,3925,22,4836,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
506,506_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1134.000000000000000000000000000000,4564,0,4056,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.228544231272464204440808543950,42
507,507_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1137.000000000000000000000000000000,5000,0,2845,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
508,508_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1099.000000000000000000000000000000,4658,0,995,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,43
509,509_0,FAILED,Sobol,SOBOL,,,3911,19,3400,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.237361853390932076024455454899,98
510,510_0,FAILED,Sobol,SOBOL,,,842,48,2479,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998019023824483153539688373712,34
511,511_0,FAILED,Sobol,SOBOL,,,1471,10,4830,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.305534186821430908675978344036,8
512,512_0,FAILED,Sobol,SOBOL,,,3290,28,775,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.550727664362639202089155787689,73
513,513_0,FAILED,Sobol,SOBOL,,,2825,2,1819,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.436447525771334776667487176383,15
514,514_0,FAILED,Sobol,SOBOL,,,2261,38,2773,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.674157765271142128682413385832,54
515,515_0,FAILED,Sobol,SOBOL,,,389,20,86,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.114269778469577434898418744069,79
516,516_0,FAILED,Sobol,SOBOL,,,4703,46,4155,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.866708889136090898652753367060,40
517,517_0,FAILED,Sobol,SOBOL,,,4649,7,444,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.449043935731053334148299427397,25
518,518_0,FAILED,Sobol,SOBOL,,,257,32,3875,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.694724717959761650654115783254,57
519,519_0,FAILED,Sobol,SOBOL,,,2139,16,1562,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.002239888392388820863299070396,82
520,520_0,FAILED,Sobol,SOBOL,,,2781,52,3108,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.762409755997359717127892508870,49
521,521_0,FAILED,Sobol,SOBOL,,,3568,24,4486,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.133519568396732207782307000343,89
522,522_0,FAILED,Sobol,SOBOL,,,1671,42,1041,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.885471374375745634566214903316,30
523,523_0,FAILED,Sobol,SOBOL,,,1052,6,3690,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.325583380138501521372518254793,5
524,524_0,FAILED,Sobol,SOBOL,,,4199,34,2111,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.563780924325808840968932145188,63
525,525_0,FAILED,Sobol,SOBOL,,,4249,3,4054,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.938233435055241038469375780551,3
526,526_0,FAILED,Sobol,SOBOL,,,1146,35,614,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.201636961450800289430418388292,67
527,527_0,FAILED,Sobol,SOBOL,,,1777,26,2945,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.511043193189427258360524319869,92
528,528_0,FAILED,Sobol,SOBOL,,,3630,42,1371,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.257504593132063752669580480870,28
529,529_0,FAILED,Sobol,SOBOL,,,2523,14,1183,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.638309954114258282231730845524,86
530,530_0,FAILED,Sobol,SOBOL,,,1915,52,4620,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.376782727755606172692637301225,47
