trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
1092,1092_0,RUNNING,BOTORCH_MODULAR,,,5000,3273,1,0.243170384604441902620663995549,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4387
1093,1093_0,RUNNING,BOTORCH_MODULAR,,,26,3272,1,0.467796442476821339173653768739,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),4077
1094,1094_0,FAILED,BOTORCH_MODULAR,,,5000,4558,1,0.661706909476352911347873941850,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
1095,1095_0,FAILED,BOTORCH_MODULAR,,,5000,2655,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3880
1096,1096_0,RUNNING,BOTORCH_MODULAR,,,5000,4723,1,0.998999999999999999111821580300,0.647444470619177092629570324789,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4402
1097,1097_0,RUNNING,BOTORCH_MODULAR,,,5000,2685,1,0.001000000000000000020816681712,0.469343617161850856778215757004,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4116
1098,1098_0,RUNNING,BOTORCH_MODULAR,,,4268,4849,1,0.419213453680980008275724912892,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4710
1099,1099_0,RUNNING,BOTORCH_MODULAR,,,5000,4076,1,0.860724532443842949014367604832,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
1100,1100_0,RUNNING,BOTORCH_MODULAR,,,5000,4363,1,0.134875447680360527336063114490,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3980
1101,1101_0,FAILED,BOTORCH_MODULAR,,,5000,4849,1,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
1102,1102_0,RUNNING,BOTORCH_MODULAR,,,5000,3964,1,0.398704285537199665245822188808,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
1103,1103_0,FAILED,BOTORCH_MODULAR,,,1,3876,1,0.289797542612867498057482862350,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3702
1104,1104_0,FAILED,BOTORCH_MODULAR,,,3213,3557,1,0.001000000000000000020816681712,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3919
1105,1105_0,FAILED,BOTORCH_MODULAR,,,3214,3613,1,0.335702322166940958503289493819,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),3924
1106,1106_0,RUNNING,BOTORCH_MODULAR,,,5000,3263,1,0.372957360784048841395588169689,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4387
1107,1107_0,COMPLETED,BOTORCH_MODULAR,0.750000000000000000000000000000,33.000000000000000000000000000000,5000,4560,1,0.681302023426624048241251330182,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
1108,1108_0,RUNNING,BOTORCH_MODULAR,,,5000,4794,1,0.800018562931617882583168466226,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),5000
1109,1109_0,RUNNING,BOTORCH_MODULAR,,,5000,2721,1,0.417945564767079336121469168575,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),3880
1110,1110_0,RUNNING,BOTORCH_MODULAR,,,3215,3727,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3919
1111,1111_0,RUNNING,BOTORCH_MODULAR,,,5000,2406,1,0.480130254442351855903581281382,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),4701
1112,1112_0,RUNNING,BOTORCH_MODULAR,,,5000,3963,1,0.236295591236603319540421352940,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
1113,1113_0,RUNNING,BOTORCH_MODULAR,,,24,2307,1,0.001000000000000000020816681712,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4007
1114,1114_0,RUNNING,BOTORCH_MODULAR,,,5000,4575,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
1115,1115_0,RUNNING,BOTORCH_MODULAR,,,27,3435,1,0.001000000000000000020816681712,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4077
1116,1116_0,RUNNING,BOTORCH_MODULAR,,,5000,4271,1,0.318463595710231195390349512309,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3240
1117,1117_0,RUNNING,BOTORCH_MODULAR,,,5000,4848,1,0.703700132792564825301440123440,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
1118,1118_0,RUNNING,BOTORCH_MODULAR,,,37,4019,1,0.323167470276512935889456912264,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4161
1119,1119_0,RUNNING,BOTORCH_MODULAR,,,4268,4720,1,0.290550671187514375493066154377,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4736
1120,1120_0,RUNNING,BOTORCH_MODULAR,,,5000,4116,1,0.001000000000000000020816681712,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3970
1121,1121_0,RUNNING,BOTORCH_MODULAR,,,1,3229,1,0.480843719999905716555588242045,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
1122,1122_0,RUNNING,BOTORCH_MODULAR,,,5000,4120,1,0.166985885632746716700225420027,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3970
1123,1123_0,FAILED,BOTORCH_MODULAR,,,5000,3495,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4396
1124,1124_0,FAILED,BOTORCH_MODULAR,,,1,1915,1,0.077286754533565857339105775736,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3890
1125,1125_0,FAILED,BOTORCH_MODULAR,,,1,3236,1,0.342046356747392255037709674070,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
1126,1126_0,FAILED,BOTORCH_MODULAR,,,4999,4278,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
1127,1127_0,FAILED,BOTORCH_MODULAR,,,5000,3893,1,0.156519240704762474525324478236,0.056178867906358107009445745916,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
1128,1128_0,RUNNING,BOTORCH_MODULAR,,,1904,4427,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4111
1129,1129_0,RUNNING,BOTORCH_MODULAR,,,5000,2409,1,0.665421020172059951569565328100,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
1130,1130_0,RUNNING,BOTORCH_MODULAR,,,5000,4164,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
1131,1131_0,RUNNING,BOTORCH_MODULAR,,,5000,4735,1,0.001000000000000000020816681712,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4608
1132,1132_0,RUNNING,BOTORCH_MODULAR,,,4272,4737,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4737
1133,1133_0,RUNNING,BOTORCH_MODULAR,,,3215,3757,1,0.224331981033878163911410297260,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3919
1134,1134_0,RUNNING,BOTORCH_MODULAR,,,4632,2569,1,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),429
1135,1135_0,RUNNING,BOTORCH_MODULAR,,,5000,2437,1,0.576785523360421326088953719591,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
1136,1136_0,COMPLETED,BOTORCH_MODULAR,0.750000000000000000000000000000,25.000000000000000000000000000000,4655,4781,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4729
1137,1137_0,RUNNING,BOTORCH_MODULAR,,,5000,4700,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4402
1138,1138_0,FAILED,BOTORCH_MODULAR,,,5000,3146,1,0.624946967387537744009762263886,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),4394
1139,1139_0,RUNNING,BOTORCH_MODULAR,,,3078,3931,3999,0.006687721636322528293017164458,0.001000000000000000020816681712,9.906139974887882004850325756706,str\(\'ks-test\'\),str\(\'full\'\),2728
1140,1140_0,RUNNING,BOTORCH_MODULAR,,,2404,3421,4082,0.087811745176694322445598572813,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),3206
1141,1141_0,RUNNING,BOTORCH_MODULAR,,,3098,4527,4025,0.998999999999999999111821580300,0.998999999999999999111821580300,3.468917883499530230295704313903,str\(\'t-test\'\),str\(\'bounded\'\),2838
1142,1142_0,RUNNING,BOTORCH_MODULAR,,,1350,2650,4197,0.892233487450503570670434783096,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),3990
1143,1143_0,RUNNING,BOTORCH_MODULAR,,,1551,4288,4712,0.001000000000000000020816681712,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),2900
1144,1144_0,FAILED,BOTORCH_MODULAR,,,4153,3246,2203,0.001000000000000000020816681712,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),2598
1145,1145_0,FAILED,BOTORCH_MODULAR,,,1,4245,4279,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),3659
1146,1146_0,RUNNING,BOTORCH_MODULAR,,,479,4446,3778,0.329080566157289700068844240377,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),1760
1147,1147_0,FAILED,BOTORCH_MODULAR,,,3594,2509,4375,0.158956019036989359971556723394,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),2036
1148,1148_0,FAILED,BOTORCH_MODULAR,,,4084,3475,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,5.278484398075155681340220326092,str\(\'t-test\'\),str\(\'full\'\),4311
1149,1149_0,FAILED,BOTORCH_MODULAR,,,527,2450,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,5.935307639603739637834678433137,str\(\'ks-test\'\),str\(\'full\'\),242
1150,1150_0,FAILED,BOTORCH_MODULAR,,,5000,3844,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
1151,1151_0,RUNNING,BOTORCH_MODULAR,,,5000,3153,1,0.681308138683577424465909189166,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4388
1152,1152_0,RUNNING,BOTORCH_MODULAR,,,5000,3153,1,0.632793144461242351717089604790,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),4388
1153,1153_0,RUNNING,BOTORCH_MODULAR,,,3722,4722,1579,0.001000000000000000020816681712,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
1154,1154_0,RUNNING,BOTORCH_MODULAR,,,4905,4558,3948,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),935
1155,1155_0,RUNNING,BOTORCH_MODULAR,,,4544,4009,3665,0.001000000000000000020816681712,0.998999999999999999111821580300,4.811354831996788483650107082212,str\(\'t-test\'\),str\(\'full\'\),2505
1156,1156_0,RUNNING,BOTORCH_MODULAR,,,3157,4646,2783,0.001000000000000000020816681712,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),1
1157,1157_0,RUNNING,BOTORCH_MODULAR,,,5000,4082,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
1158,1158_0,FAILED,BOTORCH_MODULAR,,,4913,4517,3918,0.001000000000000000020816681712,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),936
1159,1159_0,FAILED,BOTORCH_MODULAR,,,2443,2419,3891,0.711703895783563744714683707571,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),44
1160,1160_0,RUNNING,BOTORCH_MODULAR,,,4960,4066,3191,0.998999999999999999111821580300,0.001000000000000000020816681712,3.714974713889576563019545574207,str\(\'ks-test\'\),str\(\'bounded\'\),1333
1161,1161_0,COMPLETED,BOTORCH_MODULAR,0.750000000000000000000000000000,92.000000000000000000000000000000,1,525,1,0.630632494567377355210169298516,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),3844
1162,1162_0,RUNNING,BOTORCH_MODULAR,,,4085,3371,5000,0.329999727168467815729968606320,0.001000000000000000020816681712,4.836059957552389931834113667719,str\(\'t-test\'\),str\(\'bounded\'\),4312
1163,1163_0,RUNNING,BOTORCH_MODULAR,,,3874,1371,3804,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),3534
1164,1164_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,39.000000000000000000000000000000,5000,1214,3997,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),5000
1165,1165_0,FAILED,BOTORCH_MODULAR,,,5000,2197,1135,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),171
1166,1166_0,FAILED,BOTORCH_MODULAR,,,5000,2781,1,0.895181328797934883212406020903,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4020
1167,1167_0,RUNNING,BOTORCH_MODULAR,,,5000,3297,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4387
1168,1168_0,FAILED,BOTORCH_MODULAR,,,5000,4049,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
1169,1169_0,RUNNING,BOTORCH_MODULAR,,,35,4778,1,0.512680522513701109055261895264,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4044
1170,1170_0,RUNNING,BOTORCH_MODULAR,,,5000,2778,1,0.368960218813782880875606906557,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4046
1171,1171_0,RUNNING,BOTORCH_MODULAR,,,1902,3764,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4037
1172,1172_0,FAILED,BOTORCH_MODULAR,,,5000,2858,1,0.188437744734421097625443053403,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4448
1173,1173_0,RUNNING,BOTORCH_MODULAR,,,4272,4863,1,0.001000000000000000020816681712,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),4725
1174,1174_0,RUNNING,BOTORCH_MODULAR,,,8,2803,1,0.063346857621929930637350025791,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3766
1175,1175_0,RUNNING,BOTORCH_MODULAR,,,31,3741,1,0.469420808720833415694784207517,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3995
1176,1176_0,RUNNING,BOTORCH_MODULAR,,,3714,3628,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3187
1177,1177_0,FAILED,BOTORCH_MODULAR,,,5000,4862,1,0.173099422312662953871154059016,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
1178,1178_0,RUNNING,BOTORCH_MODULAR,,,27,3363,1,0.630294681991765415318695886526,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4077
1179,1179_0,RUNNING,BOTORCH_MODULAR,,,5000,2788,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),3984
1180,1180_0,RUNNING,BOTORCH_MODULAR,,,5000,2789,1,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),5000
1181,1181_0,RUNNING,BOTORCH_MODULAR,,,5000,2791,1,0.245958403926261531813324268114,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4046
1182,1182_0,RUNNING,BOTORCH_MODULAR,,,11,2223,1,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3841
1183,1183_0,FAILED,BOTORCH_MODULAR,,,1905,4267,1,0.024429766639411310685803258025,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4113
1184,1184_0,FAILED,BOTORCH_MODULAR,,,5000,2812,1,0.713799567114490773889201591373,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
1185,1185_0,FAILED,BOTORCH_MODULAR,,,5000,4891,1,0.863435544700358104108772749896,0.766442342337383730743738396995,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4443
1186,1186_0,FAILED,BOTORCH_MODULAR,,,1,3982,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4825
1187,1187_0,FAILED,BOTORCH_MODULAR,,,5000,4022,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
1188,1188_0,RUNNING,BOTORCH_MODULAR,,,5000,3233,1,0.357077232469410643656004822333,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4387
1189,1189_0,FAILED,BOTORCH_MODULAR,,,8,2835,1,0.188690888781076343549969465130,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3766
1190,1190_0,RUNNING,BOTORCH_MODULAR,,,5000,2410,1,0.598255173320764499500512556551,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4701
1191,1191_0,RUNNING,BOTORCH_MODULAR,,,5000,4217,1,0.357735362006037560522742069224,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),3240
1192,1192_0,COMPLETED,BOTORCH_MODULAR,0.750000000000000000000000000000,84.000000000000000000000000000000,5000,1845,1,0.221503518946373073594813263298,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3686
1193,1193_0,RUNNING,BOTORCH_MODULAR,,,38,4256,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4162
1194,1194_0,RUNNING,BOTORCH_MODULAR,,,5000,4855,1,0.239225773270599129105562496989,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
1195,1195_0,RUNNING,BOTORCH_MODULAR,,,27,3373,1,0.903716416338245176476107189956,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4077
1196,1196_0,RUNNING,BOTORCH_MODULAR,,,5000,4339,1,0.901194824126830384969366605219,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4055
1197,1197_0,RUNNING,BOTORCH_MODULAR,,,5000,3879,1,0.918664151755205771188173002884,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3971
1198,1198_0,RUNNING,BOTORCH_MODULAR,,,5000,3040,1,0.438469094618178789612983337065,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3835
1199,1199_0,RUNNING,BOTORCH_MODULAR,,,5000,5000,1,0.090557631695801985016736068701,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
1200,1200_0,FAILED,BOTORCH_MODULAR,,,5000,2647,1,0.623559569243085087819622458483,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4051
1201,1201_0,RUNNING,BOTORCH_MODULAR,,,5000,3709,1,0.546877109603117195213428658462,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3971
1202,1202_0,RUNNING,BOTORCH_MODULAR,,,1,4525,1,0.864345854723282402964912307652,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4187
1203,1203_0,COMPLETED,BOTORCH_MODULAR,0.750000000000000000000000000000,24.000000000000000000000000000000,1,4516,1,0.910243294877877917592456924467,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4187
1204,1204_0,FAILED,BOTORCH_MODULAR,,,5000,4082,1,0.136061251867381827196368249133,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
1205,1205_0,FAILED,BOTORCH_MODULAR,,,1904,4357,1,0.126674424939976604242986013560,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4111
1206,1206_0,FAILED,BOTORCH_MODULAR,,,1,3305,1,0.575937249916335991528626436775,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),636
1207,1207_0,FAILED,BOTORCH_MODULAR,,,1,3166,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),5000
1208,1208_0,FAILED,BOTORCH_MODULAR,,,1,4791,1,0.386130847475925909062510754666,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),5000
1209,1209_0,RUNNING,BOTORCH_MODULAR,,,5000,2697,1,0.256713014015662877032042388237,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3880
1210,1210_0,RUNNING,BOTORCH_MODULAR,,,5000,4556,1,0.322504352113220760234213457807,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),5000
1211,1211_0,RUNNING,BOTORCH_MODULAR,,,5000,3936,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
1212,1212_0,RUNNING,BOTORCH_MODULAR,,,5000,2847,1,0.569518469503208280002581886947,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4373
1213,1213_0,RUNNING,BOTORCH_MODULAR,,,5000,4188,1,0.246935153893833220228870573010,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),3240
1214,1214_0,RUNNING,BOTORCH_MODULAR,,,5000,2373,1,0.280154194543764056835044584659,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),4401
1215,1215_0,RUNNING,BOTORCH_MODULAR,,,5000,2866,1,0.181268224484559287157381390898,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4448
1216,1216_0,RUNNING,BOTORCH_MODULAR,,,5000,2779,1,0.777176919783409858588640872767,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
1217,1217_0,FAILED,BOTORCH_MODULAR,,,5000,2787,1,0.180930645841138354468213833570,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),3984
1218,1218_0,RUNNING,BOTORCH_MODULAR,,,1,4837,1,0.595824876285514948293098314025,0.946661854956143078432262427668,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
1219,1219_0,RUNNING,BOTORCH_MODULAR,,,5000,4086,1,0.866666694359489842014454552555,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
1220,1220_0,RUNNING,BOTORCH_MODULAR,,,5000,2409,1,0.595739046192809373891918767185,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
1221,1221_0,RUNNING,BOTORCH_MODULAR,,,5000,4681,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),5000
1222,1222_0,FAILED,BOTORCH_MODULAR,,,5000,4171,1,0.144716651444963512185282183964,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
1223,1223_0,FAILED,BOTORCH_MODULAR,,,5000,3816,1,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),3971
1224,1224_0,FAILED,BOTORCH_MODULAR,,,27,3364,1,0.822520786863489949958250235795,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),4077
1225,1225_0,FAILED,BOTORCH_MODULAR,,,5000,2764,1,0.249054849602143774101037365654,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),3984
