trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
692,692_0,FAILED,SOBOL,995,4500,96,801,0.703545794598758211790823224874
693,693_0,FAILED,SOBOL,757,1677,23,592,0.037066809576004743076449443606
694,694_0,FAILED,SOBOL,4020,3221,88,159,0.542750179497525131466773018474
695,695_0,FAILED,SOBOL,3169,1130,44,821,0.846298208404332452658991314820
696,696_0,FAILED,SOBOL,1430,3925,72,431,0.357270758559927348319007478494
697,697_0,FAILED,SOBOL,2189,93,82,304,0.469702505284920357464528706259
698,698_0,FAILED,SOBOL,3029,4796,4,948,0.981659913763403890740733004350
699,699_0,FAILED,SOBOL,4785,2046,53,44,0.662491489099338637380753880279
700,700_0,FAILED,SOBOL,625,3000,38,707,0.165118952058255663573049787374
701,701_0,FAILED,SOBOL,570,1720,54,169,0.291818813065066906542455171802
702,702_0,FAILED,SOBOL,4808,3305,32,582,0.785292669087648387282740713999
703,703_0,FAILED,SOBOL,3005,1016,88,429,0.605461039843037673868764159124
704,704_0,FAILED,SOBOL,2244,3853,3,823,0.097402301229536539239894921138
705,705_0,FAILED,SOBOL,1484,185,38,946,0.234469576712697747034042095038
706,706_0,FAILED,SOBOL,3143,4851,72,306,0.719598349256440950050262017612
707,707_0,FAILED,SOBOL,4045,1981,22,716,0.915050381693989001163913599157
708,708_0,FAILED,SOBOL,706,2898,94,34,0.413265685355290790514715126847
709,709_0,FAILED,SOBOL,941,780,14,325,0.830244436154142007033840400254
710,710_0,FAILED,SOBOL,4280,4197,99,925,0.340185388028621693567998818253
711,711_0,FAILED,SOBOL,3532,1483,46,85,0.021015074701979757215708488616
712,712_0,FAILED,SOBOL,1873,3649,68,666,0.525666608400642831888660566619
713,713_0,FAILED,SOBOL,2011,2315,80,539,0.647354311194270892748647838744
714,714_0,FAILED,SOBOL,2772,2652,8,212,0.151021224511787288680153551468
715,715_0,FAILED,SOBOL,4416,519,62,810,0.454563527945429091126072762563
716,716_0,FAILED,SOBOL,178,4604,27,440,0.967560148840770128941812799894
717,717_0,FAILED,SOBOL,49,421,94,736,0.091828399742022157048459973794
718,718_0,FAILED,SOBOL,4560,4468,16,14,0.581796184197068244614570176054
719,719_0,FAILED,SOBOL,2628,2374,66,981,0.776186046557501008180679491488
720,720_0,FAILED,SOBOL,2140,2670,50,271,0.271686678461730501954463079528
721,721_0,FAILED,SOBOL,1655,1346,10,401,0.399469467174261794184531026985
722,722_0,FAILED,SOBOL,3744,3552,76,850,0.895711308775469672305291624070
723,723_0,FAILED,SOBOL,4068,800,31,126,0.716888550657779011210379849217
724,724_0,FAILED,SOBOL,1159,4255,60,625,0.204044084211811416196269419743
725,725_0,FAILED,SOBOL,928,2079,36,767,0.536600867027416827959029888007
726,726_0,FAILED,SOBOL,3838,3034,52,483,0.043218010708689691412587308150
727,727_0,FAILED,SOBOL,3350,125,5,512,0.347830102073028668563381415879
728,728_0,FAILED,SOBOL,1261,4832,83,239,0.855736916743218944958471183782
729,729_0,FAILED,SOBOL,2378,1154,71,120,0.968199142318218908265237132582
730,730_0,FAILED,SOBOL,2866,3950,42,631,0.483161388067528618783796900971
731,731_0,FAILED,SOBOL,4947,1700,90,345,0.162989814031869184596246213914
732,732_0,FAILED,SOBOL,436,3247,24,906,0.664622575273737359324854878651
733,733_0,FAILED,SOBOL,354,961,45,604,0.434283773727715038948105075178
734,734_0,FAILED,SOBOL,4866,3752,67,146,0.923280523510649819840523377934
735,735_0,FAILED,SOBOL,2948,1820,15,861,0.744391182601451872891118455300
736,736_0,FAILED,SOBOL,2459,3362,100,391,0.238921255717053998557375393830
737,737_0,FAILED,SOBOL,1345,1881,61,252,0.119393134480342263947783010281
738,738_0,FAILED,SOBOL,3435,2842,27,999,0.616613156441599086221572179056
739,739_0,FAILED,SOBOL,3754,240,81,27,0.811061980022117490207733681018
740,740_0,FAILED,SOBOL,843,4951,9,723,0.299196169819682833423968304487
741,741_0,FAILED,SOBOL,1233,1539,86,885,0.940700075782835432036677048018
742,742_0,FAILED,SOBOL,4143,3750,1,365,0.448295879425480936486536620578
743,743_0,FAILED,SOBOL,3671,680,56,642,0.128179548770189277728803745049
744,744_0,FAILED,SOBOL,1580,4140,34,109,0.637064547518268242676242607558
745,745_0,FAILED,SOBOL,2067,618,20,221,0.501728498971089731384154219995
746,746_0,FAILED,SOBOL,2556,4661,92,531,0.015720182213932277354162536653
747,747_0,FAILED,SOBOL,4633,2260,41,496,0.320269408626481899560189958720
748,748_0,FAILED,SOBOL,121,2551,75,755,0.820931131478399023215786201035
749,749_0,FAILED,SOBOL,260,2435,5,55,0.199601974926888942052372044600
750,750_0,FAILED,SOBOL,4498,2766,83,696,0.692097658025100814782604174979
751,751_0,FAILED,SOBOL,2691,326,37,295,0.887494439646601684934523746051
752,752_0,FAILED,SOBOL,1929,4406,53,956,0.378457052225247003729435846253
753,753_0,FAILED,SOBOL,1788,894,89,841,0.264322594394907350867640616343
754,754_0,FAILED,SOBOL,3449,4316,24,410,0.750422409046441307722830060811
755,755_0,FAILED,SOBOL,4365,1286,71,569,0.570653637317940609641198079771
756,756_0,FAILED,SOBOL,1025,3457,43,182,0.069839507203549144875864840287
757,757_0,FAILED,SOBOL,630,65,64,461,0.674921908669173675754393570969
758,758_0,FAILED,SOBOL,3971,4736,48,790,0.185833430485799921960676783783
759,759_0,FAILED,SOBOL,3218,2174,97,201,0.489442309275269493706872481198
760,760_0,FAILED,SOBOL,1557,3096,19,550,0.995064888799563007637516420800
761,761_0,FAILED,SOBOL,2315,1606,29,685,0.865063494106754649060064821242
762,762_0,FAILED,SOBOL,3078,3186,57,67,0.367751754898577920549485043011
763,763_0,FAILED,SOBOL,4736,1214,12,913,0.048522472916170955592463087669
764,764_0,FAILED,SOBOL,498,4045,78,338,0.560540917169302654876616998081
765,765_0,FAILED,SOBOL,480,2294,31,964,0.101760422656312590761196190670
766,766_0,FAILED,SOBOL,4756,2585,59,288,0.603057803153991711653247875802
767,767_0,FAILED,SOBOL,3056,497,10,688,0.781855833919718912206064942438
768,768_0,FAILED,SOBOL,2334,4539,76,62,0.297214369781315324026138569025
769,769_0,FAILED,SOBOL,1530,705,66,174,0.408915181782096626150746487838
770,770_0,FAILED,SOBOL,3229,4165,50,577,0.917461228800937500515999545314
771,771_0,FAILED,SOBOL,3959,1407,95,418,0.723042802277952478817724113469
772,772_0,FAILED,SOBOL,659,3618,17,833,0.229081630414351811175777129392
773,773_0,FAILED,SOBOL,1046,206,90,558,0.531060282031074137876203167252
774,774_0,FAILED,SOBOL,4346,4917,24,194,0.017576345294713975608846823206
775,775_0,FAILED,SOBOL,3467,2003,70,782,0.337784105064347361935261915278
776,776_0,FAILED,SOBOL,1768,2963,42,468,0.834604500152170691862352214230
777,777_0,FAILED,SOBOL,1940,1795,6,330,0.962174093063920765622754061042
778,778_0,FAILED,SOBOL,2662,3337,84,921,0.458009867770597323133330291967
779,779_0,FAILED,SOBOL,4526,1093,36,75,0.153430125329643479714647469336
780,780_0,FAILED,SOBOL,249,3884,51,677,0.643001857614144634034403225087
781,781_0,FAILED,SOBOL,154,1112,22,383,0.266300624543800934507231659154
782,782_0,FAILED,SOBOL,4626,3943,94,868,0.779632384523749388804958471155
783,783_0,FAILED,SOBOL,2562,1659,38,154,0.584205086873844314787618259288
784,784_0,FAILED,SOBOL,2035,3239,73,597,0.087475944302976130217963657287
785,785_0,FAILED,SOBOL,1585,2061,87,731,0.209437755983322870800833470639
786,786_0,FAILED,SOBOL,3635,2983,3,19,0.713449823109433056700368069869
787,787_0,FAILED,SOBOL,4178,109,54,991,0.893310023952275544800727402617
788,788_0,FAILED,SOBOL,1230,4780,32,260,0.403829533031210330396021390698
789,789_0,FAILED,SOBOL,838,1388,62,102,0.851386415028944631977481094509
790,790_0,FAILED,SOBOL,3786,3559,28,650,0.350240947321057316532488812300
791,791_0,FAILED,SOBOL,3402,841,79,373,0.046662465589120988296301106857
792,792_0,FAILED,SOBOL,1351,4263,8,878,0.531212918870151096228937603883
793,793_0,FAILED,SOBOL,2424,438,46,763,0.668980694841593503952026367188
794,794_0,FAILED,SOBOL,2951,4519,68,488,0.160586579201743018252557249070
795,795_0,FAILED,SOBOL,4862,2391,14,523,0.479724551040679236812991348415
796,796_0,FAILED,SOBOL,390,2722,98,229,0.973594700893387177131899079541
797,797_0,FAILED,SOBOL,464,553,71,279,0.236451439954340453253323062199
798,798_0,FAILED,SOBOL,4937,4638,43,973,0.748804551126435402608194635832
799,799_0,FAILED,SOBOL,2877,2193,89,6,0.928605664342641801134448087396
800,800_0,FAILED,SOBOL,2349,2530,24,744,0.430898348847404133454830343908
801,801_0,FAILED,SOBOL,1279,1508,37,617,0.301658367728814491570688005595
802,802_0,FAILED,SOBOL,3330,3674,52,134,0.806641001079231534376390300167
803,803_0,FAILED,SOBOL,3859,648,5,858,0.611280397756025162259163607814
804,804_0,FAILED,SOBOL,909,4065,83,394,0.122770948942750687815639309974
805,805_0,FAILED,SOBOL,1147,1947,13,247,0.633681005723774393167957441619
806,806_0,FAILED,SOBOL,4097,2864,79,504,0.133506583841517562083467396405
807,807_0,FAILED,SOBOL,3717,307,29,475,0.452707294225692724598530958247
808,808_0,FAILED,SOBOL,1666,4973,57,775,0.938228317448869364447716634459
809,809_0,FAILED,SOBOL,2119,992,97,898,0.824307055419310930055587505194
810,810_0,FAILED,SOBOL,2647,3828,19,352,0.314934763137251161335683491416
811,811_0,FAILED,SOBOL,4543,1852,63,639,0.011301149560138584737600808694
812,812_0,FAILED,SOBOL,69,3437,48,113,0.504192646887153372858847433235
813,813_0,FAILED,SOBOL,174,1598,81,815,0.381832974307239059186258600676
814,814_0,FAILED,SOBOL,4452,3145,9,437,0.882159796016290798092995828483
815,815_0,FAILED,SOBOL,2737,1207,61,590,0.687678623512387288130298657052
816,816_0,FAILED,SOBOL,2014,4003,27,161,0.202066124701872462665619423205
817,817_0,FAILED,SOBOL,1839,13,15,42,0.066455967267975216139497263157
818,818_0,FAILED,SOBOL,3539,4719,99,709,0.575980670530349070368458797020
819,819_0,FAILED,SOBOL,4275,2123,46,298,0.754833825705573002728954179474
820,820_0,FAILED,SOBOL,974,3078,68,953,0.261850834202021376384550421790
821,821_0,FAILED,SOBOL,741,902,41,658,0.997527084849774814401257572172
822,822_0,FAILED,SOBOL,4042,4357,75,93,0.485021332191303389258507650084
823,823_0,FAILED,SOBOL,3147,1292,20,933,0.180500669941306118859714047176
824,824_0,FAILED,SOBOL,1448,3499,91,317,0.678299724990501951005228420399
825,825_0,FAILED,SOBOL,2249,2487,57,448,0.558071103265509016466694447445
826,826_0,FAILED,SOBOL,2973,2783,35,803,0.052935839582234620048772910650
827,827_0,FAILED,SOBOL,4841,377,85,205,0.373076897589489808737539533467
828,828_0,FAILED,SOBOL,563,4424,1,547,0.861678067367523947694962771493
829,829_0,FAILED,SOBOL,587,703,85,79,0.734978267705068022408454453398
830,830_0,FAILED,SOBOL,4786,4117,7,672,0.250275775227695673752492666608
831,831_0,FAILED,SOBOL,3027,1562,51,323,0.429134655876085180370438365571
832,832_0,FAILED,SOBOL,2227,3727,35,928,0.930371245976537419863916511531
833,833_0,FAILED,SOBOL,1422,2239,25,809,0.801100845493376234607296737522
834,834_0,FAILED,SOBOL,3199,2572,91,442,0.307200471462681867773625299378
835,835_0,FAILED,SOBOL,3989,598,41,533,0.112721187621355051211580189374
836,836_0,FAILED,SOBOL,767,4682,69,218,0.621328270414844174851509706059
837,837_0,FAILED,SOBOL,997,1799,49,423,0.135152253990992898824430312743
838,838_0,FAILED,SOBOL,4220,3382,65,828,0.632033446911722474048644926370
839,839_0,FAILED,SOBOL,3594,940,17,167,0.952180230392143167605922826624
840,840_0,FAILED,SOBOL,1817,3773,96,584,0.438757329430431108896470959735
841,841_0,FAILED,SOBOL,1989,264,58,715,0.324866501636803139962950126574
842,842_0,FAILED,SOBOL,2789,4928,30,36,0.814377205582335617073397315835
843,843_0,FAILED,SOBOL,4399,1904,77,940,0.509858431994914984564104543097
844,844_0,FAILED,SOBOL,200,2818,11,312,0.005633416304364800321347050982
845,845_0,FAILED,SOBOL,27,2158,69,514,0.880392414947971713168328733445
846,846_0,FAILED,SOBOL,4577,3112,47,238,0.383602244038134809756002141512
847,847_0,RUNNING,SOBOL,2610,49,97,773,0.188235915241763002159203210795
848,848_0,RUNNING,SOBOL,2162,4752,13,477,0.701506884824484533424993060180
849,849_0,RUNNING,SOBOL,1711,1233,28,350,0.565927221111953260290761136275
850,850_0,RUNNING,SOBOL,3684,4027,63,900,0.076507528023794291183179439031
851,851_0,RUNNING,SOBOL,4129,1623,7,122,0.256306752577424024064356444796
852,852_0,RUNNING,SOBOL,1103,3167,79,629,0.760379855478182431482991887606
853,853_0,RUNNING,SOBOL,867,345,2,982,0.498969557037577060576438725548
854,854_0,RUNNING,SOBOL,3894,4388,87,269,0.983580808151513386050623921619
855,855_0,FAILED,SOBOL,3294,2453,33,742,0.679941469101235318461817769276
856,856_0,FAILED,SOBOL,1322,2748,55,8,0.178857037167996169024775099388
857,857_0,FAILED,SOBOL,2395,1269,93,131,0.058597936592996120730436615531
858,858_0,FAILED,SOBOL,2844,3472,21,619,0.552407058106735293634415029373
859,859_0,FAILED,SOBOL,4969,879,74,404,0.871605879828333818259977761045
860,860_0,FAILED,SOBOL,419,4332,39,848,0.363150973791256548306449758456
861,861_0,RUNNING,SOBOL,337,1463,18,648,0.601294262614101127084609288431
862,862_0,RUNNING,SOBOL,4888,3670,96,104,0.103525911344215279519254124807
863,863_0,RUNNING,SOBOL,2926,759,48,888,0.283388000849634391631326479910
864,864_0,RUNNING,SOBOL,2476,4218,64,363,0.795680314188823123444649354497
865,865_0,RUNNING,SOBOL,1406,542,78,498,0.907411560425534835516714338155
866,866_0,RUNNING,SOBOL,3379,4581,12,753,0.418962902009487159205036732601
867,867_0,RUNNING,SOBOL,3810,2338,58,227,0.223541329832747576178419990356
868,868_0,FAILED,SOBOL,782,2629,30,524,0.728584991522133296193430851417
869,869_0,FAILED,SOBOL,1177,1039,53,866,0.031528351183980701799569601462
870,870_0,FAILED,SOBOL,4204,3829,38,385,0.517110164804384098147238546517
871,871_0,FAILED,SOBOL,3610,1744,83,606,0.836250025305896982352749091660
872,872_0,FAILED,SOBOL,1636,3282,4,144,0.336136631762608883988718844193
873,873_0,FAILED,SOBOL,2089,1960,44,29,0.463675805309787414376643255309
874,874_0,FAILED,SOBOL,2539,2919,72,722,0.956506266862154008734364651900
875,875_0,FAILED,SOBOL,4650,164,23,258,0.652933510603383227000051647337
876,876_0,FAILED,SOBOL,99,4871,89,993,0.143500420488417157471872087626
877,877_0,FAILED,SOBOL,281,143,34,200,0.765802327495068269058720034081
878,878_0,FAILED,SOBOL,4481,4813,56,552,0.280128792909905333097242419171
879,879_0,FAILED,SOBOL,2708,2098,2,455,0.085708477724343534731588079012
880,880_0,FAILED,SOBOL,1906,3016,86,796,0.585974501600489028341200992145
881,881_0,RUNNING,SOBOL,1732,1684,75,907,0.707905834430828662107160198502
882,882_0,RUNNING,SOBOL,3510,3263,40,343,0.214983633324503903283542172176
883,883_0,RUNNING,SOBOL,4304,1138,92,683,0.393775938617065557334484537932
884,884_0,RUNNING,SOBOL,1081,3965,20,69,0.903361670218408074894966830470
885,885_0,RUNNING,SOBOL,692,2359,100,293,0.351882784377783530693761804287
886,886_0,RUNNING,SOBOL,3915,2686,16,958,0.849742629824206230360061908868
887,887_0,FAILED,SOBOL,3274,405,67,48,0.545160998720675693540727024811
888,888_0,FAILED,SOBOL,1496,4484,45,702,0.032716274401172994179542996562
889,889_0,FAILED,SOBOL,2298,818,9,563,0.170514544093981396111203707733
890,890_0,RUNNING,SOBOL,3100,4236,81,187,0.659054678097367285793950486550
891,891_0,RUNNING,SOBOL,4714,1364,26,839,0.979256712393835160312960397277
892,892_0,RUNNING,SOBOL,514,3534,61,412,0.474060650877654532475702353622
893,893_0,FAILED,SOBOL,511,808,35,307,0.317426830170676133047180655922
894,894_0,RUNNING,SOBOL,4711,4227,51,944,0.822074791025370399388805253693
895,895_0,RUNNING,SOBOL,3103,1355,7,35,0.502908340534195308357823250844
896,896_0,RUNNING,SOBOL,2302,3524,85,716,0.012845258552581072936105144322
897,897_0,RUNNING,SOBOL,1502,2348,70,581,0.126982590273022638571731590673
898,898_0,FAILED,SOBOL,3280,2677,41,169,0.639975653195753668711631689803
899,899_0,RUNNING,SOBOL,3909,396,91,821,0.943521700493991422042938665982
900,900_0,RUNNING,SOBOL,686,4473,25,430,0.447184565084055074546398600432
901,901_0,RUNNING,SOBOL,1078,1695,96,213,0.808066405026242162712435401772
902,902_0,RUNNING,SOBOL,4301,3272,18,538,0.300003617685288215266581346441
903,903_0,RUNNING,SOBOL,3513,1147,65,441,0.120175851276144385337829589844
904,904_0,RUNNING,SOBOL,1735,3976,49,810,0.613646149326115830646699578210
905,905_0,RUNNING,SOBOL,1912,154,11,925,0.743652261957526206082036424050
906,906_0,RUNNING,SOBOL,2714,4822,77,326,0.241863531762734063068620571357
907,907_0,RUNNING,SOBOL,4476,2107,31,665,0.437319308064878009556508686728
908,908_0,RUNNING,SOBOL,275,3027,59,86,0.922444507764652366077484657580
909,909_0,RUNNING,SOBOL,107,1971,13,849,0.051677230937406420929747241644
910,910_0,RUNNING,SOBOL,4658,2928,98,403,0.559587611015886055021439915436
911,911_0,RUNNING,SOBOL,2531,173,47,624,0.864195832109078798666246257199
912,912_0,RUNNING,SOBOL,2081,4882,69,127,0.370817031953483811079763654561
913,913_0,RUNNING,SOBOL,1636,1050,79,15,0.490342316478490802822420846496
914,914_0,RUNNING,SOBOL,3609,3838,7,735,0.991978658000007285089338893158
915,915_0,RUNNING,SOBOL,4205,1753,63,272,0.671803332664072549995637473330
916,916_0,RUNNING,SOBOL,1178,3293,29,980,0.186769619705155487388026358531
917,917_0,RUNNING,SOBOL,790,532,55,630,0.573352261019870690361699416826
918,918_0,RUNNING,SOBOL,3818,4572,33,122,0.068856934215873480398251160750
919,919_0,RUNNING,SOBOL,3371,2329,87,905,0.263242926305159941069433671146
920,920_0,FAILED,SOBOL,1398,2618,2,345,0.753214291039854266784914216259
921,921_0,FAILED,SOBOL,2475,1452,39,484,0.888545539855957078323456244107
922,922_0,FAILED,SOBOL,2925,3661,74,766,0.375705129573121687780457023109
923,923_0,RUNNING,SOBOL,4889,750,21,241,0.196878620155155670268243284227
924,924_0,RUNNING,SOBOL,337,4207,93,511,0.693124027164652933841182402830
925,925_0,RUNNING,SOBOL,413,1259,64,1000,0.455521369863301495151119979710
926,926_0,RUNNING,SOBOL,4963,3463,48,251,0.964402788331732208071400691551
927,927_0,RUNNING,SOBOL,2850,869,96,724,0.644290208976715850219818548794
928,928_0,RUNNING,SOBOL,2402,4322,18,26,0.151881971327587961262395310769
929,929_0,FAILED,SOBOL,1326,334,29,145,0.024103907989338042849869481188
930,930_0,FAILED,SOBOL,3298,4379,58,605,0.524762065432965774114393298078
931,931_0,RUNNING,SOBOL,3890,2444,12,390,0.829315162116661674929218861507
932,932_0,RUNNING,SOBOL,863,2738,78,861,0.343302789196372026836456825549
933,933_0,RUNNING,SOBOL,1096,1243,4,531,0.916039869863539912842043122509
934,934_0,RUNNING,SOBOL,4123,4037,82,220,0.410565886816009861792764468191
935,935_0,RUNNING,SOBOL,3690,1633,37,756,0.231680297207087271260661509586
936,936_0,RUNNING,SOBOL,1718,3177,53,495,0.720673481581732611189750059566
937,937_0,RUNNING,SOBOL,2166,2168,88,364,0.608214137332513948841494766384
938,938_0,RUNNING,SOBOL,2614,3121,23,887,0.096344285838305954161597810526
939,939_0,RUNNING,SOBOL,4573,58,72,109,0.290796979689970591653747078453
940,940_0,RUNNING,SOBOL,23,4762,44,643,0.788013421371579148022590288747
941,941_0,RUNNING,SOBOL,202,274,86,410,0.161841618720442059764508258013
942,942_0,RUNNING,SOBOL,4400,4938,1,842,0.667467756217345553615416520188
943,943_0,RUNNING,SOBOL,2787,1914,56,180,0.971072891142219285498526915035
944,944_0,RUNNING,SOBOL,1987,2828,34,570,0.481988461686298275132855906122
945,945_0,RUNNING,SOBOL,1808,1809,20,697,0.344916393907740703728137532380
946,946_0,FAILED,SOBOL,3585,3392,92,53,0.856938411004841360529837857030
947,947_0,FAILED,SOBOL,4228,949,40,957,0.537705266186967456576439872151
948,948_0,FAILED,SOBOL,1006,3783,74,294,0.040397560834884646552289666488
949,949_0,FAILED,SOBOL,768,2229,45,66,0.716074187610298396045038771263
950,950_0,FAILED,SOBOL,3990,2562,67,686,0.207040834045037619448592636218
951,951_0,FAILED,SOBOL,3198,589,16,337,0.402433871801942566470700057835
952,952_0,FAILED,SOBOL,1421,4672,100,914,0.894933127744123368962902986823
953,953_0,FAILED,SOBOL,2218,693,60,791,0.773242595674470067912409376731
954,954_0,FAILED,SOBOL,3018,4108,26,460,0.272432514287531402086273146779
955,955_0,FAILED,SOBOL,4795,1553,81,551,0.092659879723563792763840751832
956,956_0,FAILED,SOBOL,596,3716,9,201,0.578763252347707757294870134501
957,957_0,FAILED,SOBOL,560,2496,76,676,0.954962131844833472804623397678
958,958_0,FAILED,SOBOL,4838,2793,11,76,0.464960078202187987450599848671
959,959_0,FAILED,SOBOL,2976,387,59,916,0.145732658857479685510227795930
960,960_0,FAILED,SOBOL,2253,4433,31,335,0.650441410109400708350335662544
961,961_0,FAILED,SOBOL,1453,911,17,462,0.522632927406579295137589724618
962,962_0,FAILED,SOBOL,3153,4368,95,789,0.026234994163736702343925344394
963,963_0,FAILED,SOBOL,4036,1303,50,191,0.329842017751187099872112185039
964,964_0,RUNNING,SOBOL,735,3508,66,561,0.842774044899269991759638287476
965,965_0,ABANDONED,SOBOL,970,4,42,832,0.416597183899953982244568351234
966,966_0,RUNNING,SOBOL,4272,4709,70,419,0.910006684117019126745162793668
967,967_0,RUNNING,SOBOL,3542,2113,25,572,0.730239775026217063924605099601
968,968_0,RUNNING,SOBOL,1843,3069,90,178,0.222115951910614978226377047577
969,969_0,RUNNING,SOBOL,2020,1589,52,55,0.109687041897326711947791011426
970,970_0,RUNNING,SOBOL,2743,3134,36,695,0.594873269936069815067014587839
971,971_0,RUNNING,SOBOL,4446,1197,84,285,0.790268196355551455489774070884
972,972_0,RUNNING,SOBOL,168,3994,6,967,0.288540256557986152241568333920
973,973_0,RUNNING,SOBOL,77,983,73,234,0.661314517708495253067724206630
974,974_0,FAILED,SOBOL,4551,3818,39,518,0.167996745891869081468428248627
975,975_0,FAILED,SOBOL,2638,1842,94,489,0.472544117102399463536954726806
976,976_0,FAILED,SOBOL,2110,3428,22,762,0.980515287578105909638281900698
977,977_0,FAILED,SOBOL,1665,1938,33,881,0.843473713520914269992090339656
978,978_0,FAILED,SOBOL,3716,2854,54,370,0.358379202729091073109657372697
979,979_0,RUNNING,SOBOL,4098,296,3,656,0.038264734711498021857423168512
980,980_0,RUNNING,SOBOL,1148,4964,88,95,0.539840040458366310360815987224
981,981_0,RUNNING,SOBOL,918,1517,8,265,0.216603201450780047387922877533
982,982_0,RUNNING,SOBOL,3867,3684,80,987,0.706513768352568183317430339230
983,983_0,RUNNING,SOBOL,3322,658,28,20,0.900960736731067246552129290649
984,984_0,RUNNING,SOBOL,1271,4074,62,730,0.396404374152421967725246076952
985,985_0,RUNNING,SOBOL,2348,562,98,600,0.274683363232761601491205283310
986,986_0,RUNNING,SOBOL,2876,4649,14,151,0.770989798581227625540179815289
987,987_0,RUNNING,SOBOL,4938,2204,68,875,0.592102320309728424874151642143
988,988_0,RUNNING,SOBOL,464,2539,46,376,0.079322700424119832462999113432
989,989_0,RUNNING,SOBOL,383,448,24,116,0.815925385609269193665227248857
990,990_0,RUNNING,SOBOL,4855,4529,89,636,0.323578183734789470715753623153
991,991_0,RUNNING,SOBOL,2957,2401,43,359,0.003404747061431407772341684037
992,992_0,RUNNING,SOBOL,2431,2731,71,892,0.512346963362768303973382444383
993,993_0,RUNNING,SOBOL,1355,1397,83,780,0.626514729319140317720382427069
994,994_0,RUNNING,SOBOL,3406,3569,5,470,0.140441566001623857617985891011
995,995_0,RUNNING,SOBOL,3783,851,52,505,0.445055512567982092253515702396
996,996_0,RUNNING,SOBOL,834,4272,37,246,0.945652641672641069980898009817
997,997_0,RUNNING,SOBOL,1223,2052,57,397,0.309569758698344243974531764252
998,998_0,RUNNING,SOBOL,4172,2973,29,855,0.798502152675762744138410198502
999,999_0,RUNNING,SOBOL,3641,99,78,140,0.619677531920373447782424136676
1000,1000_0,RUNNING,SOBOL,1591,4771,13,610,0.114142520533874636257110068982
1001,1001_0,RUNNING,SOBOL,2039,1103,47,749,0.244118213800713412808818247868
1002,1002_0,FAILED,SOBOL,2566,3933,63,2,0.741395691256970135185611070483
1003,1003_0,FAILED,SOBOL,4622,1649,19,974,0.935787408819422128480880473944
1004,1004_0,FAILED,SOBOL,150,3230,97,278,0.423978355158120379098107832760
1005,1005_0,FAILED,SOBOL,251,1786,27,540,0.550143173485994285698552630492
1006,1006_0,FAILED,SOBOL,4527,3327,61,211,0.061119779804721476035300753438
1007,1007_0,FAILED,SOBOL,2661,1083,8,800,0.364663938440382473515910533024
1008,1008_0,FAILED,SOBOL,1939,3875,80,451,0.870350873770192268175094341132
1009,1009_0,FAILED,SOBOL,1759,197,67,316,0.989845679445192194734204349515
1010,1010_0,FAILED,SOBOL,3458,4907,46,934,0.492477183695882558822631835938
1011,1011_0,FAILED,SOBOL,4355,1993,99,88,0.173305007731542004556501979096
1012,1012_0,FAILED,SOBOL,1055,2954,15,663,0.685265996489673900882166890369
1013,1013_0,FAILED,SOBOL,661,714,91,947,0.074884390771389003349511881424
1014,1014_0,FAILED,SOBOL,3961,4175,19,305,0.567322856316342938320929079055
1015,1015_0,FAILED,SOBOL,3227,1417,75,706,0.762776743955910219163740748627
1016,1016_0,FAILED,SOBOL,1528,3627,41,45,0.253682362051680709846834815835
1017,1017_0,FAILED,SOBOL,2326,2303,1,160,0.389044104589149342121601193867
1018,1018_0,FAILED,SOBOL,3047,2595,85,591,0.875208512987941555927307035745
1019,1019_0,FAILED,SOBOL,4765,507,34,432,0.695375021105632207252256193897
1020,1020_0,FAILED,SOBOL,489,4548,57,819,0.194625737551599731212093047361
1021,1021_0,FAILED,SOBOL,489,1615,3,443,0.655781784789636779109400777088
1022,1022_0,FAILED,SOBOL,4728,3196,88,807,0.142362456671893594650768477550
1023,1023_0,FAILED,SOBOL,3086,1224,32,219,0.462505496287718420589385459607
1024,1024_0,FAILED,SOBOL,2324,4055,54,533,0.959390723064541761644363759842
1025,1025_0,FAILED,SOBOL,1558,74,94,671,0.837456516344100232451808096812
1026,1026_0,FAILED,SOBOL,3219,4746,22,80,0.333235058626160041139740997096
1027,1027_0,FAILED,SOBOL,3970,2184,73,926,0.028712422203272580656374657337
1028,1028_0,FAILED,SOBOL,630,3105,38,324,0.518227174876257801194867624872
1029,1029_0,FAILED,SOBOL,1016,885,68,37,0.226542600559070717025633712183
1030,1030_0,FAILED,SOBOL,4357,4306,46,713,0.727783239386975755458308867674
1031,1031_0,RUNNING,SOBOL,3457,1275,99,313,0.906638376170769366702018032811
1032,1032_0,RUNNING,SOBOL,1796,3448,15,939,0.421939441666007053477471799852
1033,1033_0,RUNNING,SOBOL,1929,2426,27,827,0.284136454034596697137970977565
1034,1034_0,RUNNING,SOBOL,2692,2756,62,424,0.792747570684179669875391027745
1035,1035_0,RUNNING,SOBOL,4497,316,8,583,0.598264424007385997583696735092
1036,1036_0,RUNNING,SOBOL,259,4397,80,168,0.104367622820660477245269248670
1037,1037_0,RUNNING,SOBOL,124,609,50,899,0.976111486913636361428814325336
1038,1038_0,RUNNING,SOBOL,4636,4650,66,351,0.475023489572107771028441902672
