trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
403,403_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,124.000000000000000000000000000000,1153,548,0.432699174975981593060936347683,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
404,404_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,91.000000000000000000000000000000,4094,1975,0.523349919113373029944114023237,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
405,405_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,68.000000000000000000000000000000,4808,3238,0.419056218354545317872350551625,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
406,406_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,100.000000000000000000000000000000,3574,1173,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
407,407_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,109.000000000000000000000000000000,3242,3518,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
408,408_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,150.000000000000000000000000000000,5000,929,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
409,409_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,66.000000000000000000000000000000,1262,2048,0.020083056670121446352084149112,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
410,410_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,65.000000000000000000000000000000,1308,2262,0.161868530665706195081909868350,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,253.000000000000000000000000000000,5000,432,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
412,412_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,125.000000000000000000000000000000,5000,4251,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,122.000000000000000000000000000000,4949,1248,0.447477573990942512072166437065,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
414,414_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,72.000000000000000000000000000000,4358,2887,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
415,415_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,74.000000000000000000000000000000,4967,3123,0.329245721339116448334038977919,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
416,416_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,92.000000000000000000000000000000,1758,1813,0.416602806537868630698540073354,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
417,417_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,44.000000000000000000000000000000,2123,494,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
418,418_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,59.000000000000000000000000000000,4574,3372,0.203702141509936734964369975387,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
419,419_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,80.000000000000000000000000000000,5000,2080,0.435028047596495825999340922863,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
420,420_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,70.000000000000000000000000000000,5000,2537,0.299174530062934485030723408272,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
421,421_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,94.000000000000000000000000000000,1052,842,0.340770814035689428855846472288,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
422,422_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,93.000000000000000000000000000000,1118,1098,0.522844718643271533231597913982,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
423,423_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,75.000000000000000000000000000000,4370,2065,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
424,424_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,95.000000000000000000000000000000,3978,1455,0.525414218772963903525408113637,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
425,425_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,80.000000000000000000000000000000,1551,2626,0.379676839116822983921650802586,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
426,426_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,82.000000000000000000000000000000,1048,1032,0.293054936711121316594841346159,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
427,427_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,90.000000000000000000000000000000,4982,3345,0.595909400787391296816508656775,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
428,428_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,92.000000000000000000000000000000,4656,1512,0.488197007137107341634418844478,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
429,429_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,72.000000000000000000000000000000,1547,1781,0.546480660584404476232123215595,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
430,430_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,78.000000000000000000000000000000,4860,2707,0.324768978559128451699677953002,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,68.000000000000000000000000000000,1180,1634,0.308067474467209723165694867930,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
432,432_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,107.000000000000000000000000000000,5000,1447,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
433,433_0,COMPLETED,BoTorch,GenerationStep_1,0.410000000000000031086244689504,74.000000000000000000000000000000,3974,1713,0.646922127312498873585866476787,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
434,434_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,58.000000000000000000000000000000,1388,3123,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
435,435_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,161.000000000000000000000000000000,4216,455,0.846467919433514626170733663457,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
436,436_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,64.000000000000000000000000000000,4662,3164,0.052239349803842267949693933815,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
437,437_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,82.000000000000000000000000000000,998,1090,0.180727010488733685900086811671,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
438,438_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,102.000000000000000000000000000000,5000,2080,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
439,439_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,52.000000000000000000000000000000,2204,232,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
440,440_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,68.000000000000000000000000000000,4727,3322,0.311114439283280919124052843472,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
441,441_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,98.000000000000000000000000000000,4351,573,0.859685651288907948242012935225,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
442,442_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,73.000000000000000000000000000000,1016,1380,0.090665343299868597637392042543,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
443,443_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,70.000000000000000000000000000000,4620,2435,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
444,444_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,67.000000000000000000000000000000,1139,1498,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
445,445_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,84.000000000000000000000000000000,4044,2839,0.576817241550316439635537335562,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
446,446_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,143.000000000000000000000000000000,4974,90,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
447,447_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,87.000000000000000000000000000000,1104,984,0.647217067370258081204781319684,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
448,448_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,109.000000000000000000000000000000,1024,514,0.583198770667644472709412184486,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
449,449_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,120.000000000000000000000000000000,4721,1033,0.514425501257265049837030801427,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
450,450_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,95.000000000000000000000000000000,3799,1620,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
451,451_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,64.000000000000000000000000000000,4911,2982,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
