trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
528,528_0,RUNNING,SOBOL,2535,3878,674,0.839683806268498256208943075762,0.652445916853845120364496779075,8.972514017020351673181721707806,str\(\'t-test\'\),44,str\(\'bounded\'\)
529,529_0,ABANDONED,SOBOL,491,70,3477,0.011098546814173458618935086406,0.195696927107870566331371264823,4.370332510581240725855423079338,str\(\'ks-test\'\),18,str\(\'bounded\'\)
530,530_0,RUNNING,SOBOL,1335,2965,1267,0.518065561313182154634660037118,0.339080608719959875063665322159,0.305454226239584403224114339537,str\(\'t-test\'\),2,str\(\'bounded\'\)
531,531_0,RUNNING,SOBOL,4308,1619,4128,0.317128767242655151825658776943,0.750769172886386559895299797063,5.533793795108795876558360760100,str\(\'ks-test\'\),28,str\(\'bounded\'\)
532,532_0,RUNNING,SOBOL,4473,3730,2737,0.426550599263980978470556237880,0.997384057696908743473329650442,8.579722527772188911399098287802,str\(\'t-test\'\),13,str\(\'bounded\'\)
533,533_0,RUNNING,SOBOL,2459,2422,618,0.720714897386729669293004008068,0.412261319320648911279647563788,3.196330425812862863210739305941,str\(\'ks-test\'\),37,str\(\'bounded\'\)
534,534_0,RUNNING,SOBOL,637,4681,4662,0.245272323265671721159719709249,0.056424187278375032006394462769,2.260564415415748928950279150740,str\(\'t-test\'\),46,str\(\'bounded\'\)
535,535_0,RUNNING,SOBOL,3600,835,2446,0.917585034722462333789394506312,0.596912891676649404182342095737,7.020239617054351732861050550127,str\(\'ks-test\'\),22,str\(\'bounded\'\)
536,536_0,RUNNING,SOBOL,3435,2506,4895,0.685703906888142200592994868202,0.168714559430256483274490619806,5.931003427947872275183271995047,str\(\'t-test\'\),7,str\(\'bounded\'\)
537,537_0,RUNNING,SOBOL,1075,1354,2053,0.476969760075211524075200486550,0.741441618660464873968862775655,1.162822302084416170586678163090,str\(\'ks-test\'\),33,str\(\'bounded\'\)
538,538_0,RUNNING,SOBOL,2077,4083,2974,0.983937235586345160243126883870,0.853405563555657886709582271578,4.596507627145387964162637217669,str\(\'t-test\'\),49,str\(\'bounded\'\)
539,539_0,RUNNING,SOBOL,4739,393,230,0.163148377107456332701929113682,0.298449926890432815085318907222,9.990846815438940708986592653673,str\(\'ks-test\'\),23,str\(\'bounded\'\)
540,540_0,RUNNING,SOBOL,3968,4848,1660,0.085429902782663699745135943431,0.451422469234094014822744611592,6.631269278826192881126644351752,str\(\'t-test\'\),38,str\(\'bounded\'\)
541,541_0,FAILED,SOBOL,1637,1196,3896,0.749946213264018335387106617418,0.895227353861555497083202226349,1.394347499416209723577253498661,str\(\'ks-test\'\),14,str\(\'bounded\'\)
542,542_0,FAILED,SOBOL,285,3309,1062,0.274503148388117568234889631640,0.508412112411111616339098873141,2.958865306984633125608752379776,str\(\'t-test\'\),5,str\(\'bounded\'\)
543,543_0,FAILED,SOBOL,2936,2119,3240,0.576464799253269988277281754563,0.081952258747071030087205656400,7.572070186073892372746740875300,str\(\'ks-test\'\),29,str\(\'bounded\'\)
544,544_0,FAILED,SOBOL,2844,4772,4275,0.934816099956631618717040055344,0.952018446737900370102636316005,9.767669820001348313098787912168,str\(\'t-test\'\),32,str\(\'bounded\'\)
545,545_0,FAILED,SOBOL,182,963,1434,0.228026089245453478238090383456,0.395127971926704069094427040909,4.390380623315461861011499422602,str\(\'ks-test\'\),8,str\(\'bounded\'\)
546,546_0,FAILED,SOBOL,1642,3226,3603,0.734047500954940868034270806675,0.010025907300412653655463657287,0.956695298254489956413237905508,str\(\'t-test\'\),23,str\(\'bounded\'\)
547,547_0,FAILED,SOBOL,4001,1876,859,0.413202826909720877246456893772,0.580819823719561090236140898924,5.707826432510279879295467253542,str\(\'ks-test\'\),48,str\(\'bounded\'\)
548,548_0,FAILED,SOBOL,4793,2739,2281,0.334374566275626394773468064159,0.669544764554128035705105048692,7.661292806162499857691727811471,str\(\'t-test\'\),13,str\(\'bounded\'\)
549,549_0,FAILED,SOBOL,2139,1430,4517,0.500835050037130691258369097341,0.241088951459154487988456594394,3.065214204996824509663611024735,str\(\'ks-test\'\),39,str\(\'bounded\'\)
550,550_0,FAILED,SOBOL,954,4326,432,0.024445936230942606759430901775,0.355268613573163749563832425338,1.500696397428400885587507218588,str\(\'t-test\'\),30,str\(\'bounded\'\)
551,551_0,FAILED,SOBOL,3283,477,2609,0.826351704608649040295631493791,0.797079650502651948507093493390,6.720491898914799477893211587798,str\(\'ks-test\'\),4,str\(\'bounded\'\)
552,552_0,FAILED,SOBOL,3741,3488,44,0.589812153350561807485519238980,0.499713581345975377256962701722,5.329812716405839090327845042339,str\(\'t-test\'\),19,str\(\'bounded\'\)
553,553_0,FAILED,SOBOL,769,2335,2846,0.261171082047745584109321725919,0.909438546158373384287187946029,0.079464545394293970015375805360,str\(\'ks-test\'\),43,str\(\'bounded\'\)
554,554_0,FAILED,SOBOL,2385,4451,1888,0.767192032745108054569982414250,0.555786674791946988527513440204,4.144342829735950139991018659202,str\(\'t-test\'\),28,str\(\'bounded\'\)
555,555_0,FAILED,SOBOL,4430,758,4749,0.068199371058493857278293148738,0.097072390357032412033788659755,8.768532938317395775129625690170,str\(\'ks-test\'\),4,str\(\'bounded\'\)
556,556_0,FAILED,SOBOL,4283,3965,3366,0.176481012277305115976133720324,0.154537390943616625982315326837,7.128715368614532366109415306710,str\(\'t-test\'\),37,str\(\'bounded\'\)
557,557_0,FAILED,SOBOL,1321,312,1247,0.970589431630447529997240962985,0.693123617272824010804299632582,2.347107851149514257116379667423,str\(\'ks-test\'\),11,str\(\'bounded\'\)
558,558_0,FAILED,SOBOL,602,3042,4043,0.494200808579102146556039087955,0.838190019166097033398443727492,3.282873861546628191376839822624,str\(\'t-test\'\),21,str\(\'bounded\'\)
559,559_0,FAILED,SOBOL,2619,1849,1826,0.668457689598202731140474952554,0.251162690987810466314300583690,8.688198279332368656469043344259,str\(\'ks-test\'\),47,str\(\'bounded\'\)
560,560_0,FAILED,SOBOL,2717,2883,3054,0.043689388170838359959358143669,0.610291960805654509769624382898,2.007181000184267816166538977996,str\(\'ks-test\'\),20,str\(\'bounded\'\)
561,561_0,FAILED,SOBOL,388,1690,310,0.871421838397160142264397109102,0.042437651023268699312929186362,7.234338149781339488697540218709,str\(\'t-test\'\),45,str\(\'bounded\'\)
562,562_0,FAILED,SOBOL,1536,3806,4980,0.349715760635212091766987896335,0.429477513195946791757506844078,8.170333186747505749281117459759,str\(\'ks-test\'\),36,str\(\'bounded\'\)
563,563_0,FAILED,SOBOL,4185,153,2139,0.549799797527492084547873218980,0.979560400413349241510729825677,3.566892974720336617622251651483,str\(\'t-test\'\),11,str\(\'bounded\'\)
564,564_0,FAILED,SOBOL,4684,4610,981,0.690927024621516450153535515710,0.768105228055268485221063201607,0.520928482846356954993893850769,str\(\'ks-test\'\),26,str\(\'bounded\'\)
565,565_0,FAILED,SOBOL,2326,917,3159,0.395909969320520749302971807992,0.321376931700855517082260348616,5.279344941647724276378994545667,str\(\'t-test\'\),1,str\(\'bounded\'\)
566,566_0,FAILED,SOBOL,828,3647,1575,0.887800980178639287387909462268,0.209195980219170463154654271420,9.344146772052161153965244011488,str\(\'ks-test\'\),17,str\(\'bounded\'\)
567,567_0,FAILED,SOBOL,3487,2494,3811,0.214635459493845714984416872539,0.638579245610162660184982996725,3.959572213571518783936653562705,str\(\'t-test\'\),42,str\(\'bounded\'\)
568,568_0,FAILED,SOBOL,3225,4167,1343,0.447184727739542708935260861836,0.064676893593743442489873984869,2.549323020836338216099647979718,str\(\'ks-test\'\),31,str\(\'bounded\'\)
569,569_0,FAILED,SOBOL,1208,318,4204,0.655066117374226486447241768474,0.526298275874927612427711665077,7.942479789857753047499500098638,str\(\'t-test\'\),7,str\(\'bounded\'\)
570,570_0,FAILED,SOBOL,1885,2581,744,0.133359578600153322325283511418,0.881910787194967293878278269403,6.378038063734770446444599656388,str\(\'ks-test\'\),16,str\(\'bounded\'\)
571,571_0,FAILED,SOBOL,4851,1271,3547,0.953295627851039162337087873311,0.465349830493330951508568205099,1.608598232283256823649253419717,str\(\'t-test\'\),40,str\(\'bounded\'\)
572,572_0,FAILED,SOBOL,3786,3384,4588,0.782532280914485456335683011275,0.285009691862389447081227444869,4.968292582317255678958645148668,str\(\'ks-test\'\),25,str\(\'bounded\'\)
573,573_0,FAILED,SOBOL,1739,2035,2371,0.117163161205127833164318928993,0.867209137482568670485250095226,9.580238718569278333347938314546,str\(\'t-test\'\),50,str\(\'bounded\'\)
574,574_0,FAILED,SOBOL,84,4931,2666,0.609054662818089176390401462413,0.724042462456971458450993850420,6.146324739431031858316600846592,str\(\'ks-test\'\),34,str\(\'bounded\'\)
575,575_0,FAILED,SOBOL,3059,1121,547,0.306240254774689690808742170702,0.186477050814777611797978806862,0.908220503499731490748558826454,str\(\'t-test\'\),8,str\(\'bounded\'\)
576,576_0,FAILED,SOBOL,3118,4350,2547,0.642000629436224712343062037689,0.405831633403897273915106325148,3.831435060927644631334487712593,str\(\'t-test\'\),11,str\(\'bounded\'\)
577,577_0,FAILED,SOBOL,143,540,350,0.444839978246018286078822256968,0.941311203122139006360669100104,9.081745703392661184238932037260,str\(\'ks-test\'\),35,str\(\'bounded\'\)
578,578_0,FAILED,SOBOL,1759,2813,4391,0.967519230296835286431189615541,0.587628904955461606185451728379,5.016867549423128735952559509315,str\(\'t-test\'\),45,str\(\'bounded\'\)
579,579_0,FAILED,SOBOL,3806,1464,2252,0.134913238722831008153946186212,0.003220869215205311806432542099,0.392715006637387009647000013501,str\(\'ks-test\'\),21,str\(\'bounded\'\)
580,580_0,FAILED,SOBOL,4910,3260,860,0.119508955411612993735559484776,0.247932361368089909658962710637,3.594866194563917982662815120420,str\(\'t-test\'\),42,str\(\'bounded\'\)
581,581_0,FAILED,SOBOL,1944,1950,3741,0.795598746644333054689468553988,0.662713023085147123758531506610,8.376511240575462480251189845148,str\(\'ks-test\'\),16,str\(\'bounded\'\)
582,582_0,FAILED,SOBOL,1227,4836,1537,0.304687587315216668049089321357,0.807809911264106617068136984017,7.440745099806227891292564891046,str\(\'t-test\'\),1,str\(\'bounded\'\)
583,583_0,FAILED,SOBOL,3244,987,4320,0.594832090213894826291607387247,0.344527175126597307031062200622,2.035383116224780852832054733881,str\(\'ks-test\'\),27,str\(\'bounded\'\)
584,584_0,FAILED,SOBOL,3468,2978,1769,0.862254100158810654619401248056,0.920176521437242600498507272277,0.643483129166066647464106154075,str\(\'t-test\'\),40,str\(\'bounded\'\)
585,585_0,FAILED,SOBOL,808,1824,3927,0.037445461327210070867632651925,0.488979649217799294813602273280,6.020733605331741955524194054306,str\(\'ks-test\'\),16,str\(\'bounded\'\)
586,586_0,FAILED,SOBOL,2268,3931,1097,0.560124222623184286895536843076,0.103908070877194405601251503413,9.454418762771412687584415834863,str\(\'t-test\'\),6,str\(\'bounded\'\)
587,587_0,FAILED,SOBOL,4625,238,3353,0.355167170457541925276956362723,0.548947412133216849916550472699,4.703326386285015203725379251409,str\(\'ks-test\'\),30,str\(\'bounded\'\)
588,588_0,FAILED,SOBOL,4166,4378,4784,0.402152985293418141488075434609,0.699924983991309979103334626416,1.812382840198464739600581197010,str\(\'t-test\'\),9,str\(\'bounded\'\)
589,589_0,FAILED,SOBOL,1516,724,2020,0.700093889167532346107236662647,0.147724846540018911467129214543,6.408500161884353119035040435847,str\(\'ks-test\'\),35,str\(\'bounded\'\)
590,590_0,FAILED,SOBOL,329,3464,2936,0.209183190850540989824679627418,0.261874081853777196382537795216,7.973018137074076250314647040796,str\(\'t-test\'\),50,str\(\'bounded\'\)
591,591_0,FAILED,SOBOL,2658,2271,113,0.877475629340857321558644343895,0.827490296740084896320865937014,2.753183877818286440231076994678,str\(\'ks-test\'\),24,str\(\'bounded\'\)
592,592_0,FAILED,SOBOL,2599,3622,3847,0.254744347166270035387469761190,0.033656677791848776948313570756,6.690029800765216805302770808339,str\(\'ks-test\'\),48,str\(\'bounded\'\)
593,593_0,FAILED,SOBOL,583,2430,1708,0.580461625663563629551333633572,0.619084606194868714013068711211,1.296911789513192969636179441295,str\(\'t-test\'\),24,str\(\'bounded\'\)
594,594_0,FAILED,SOBOL,1263,4536,3248,0.073467976560816175557455665057,0.974666631229221813725871470524,2.861353348014876285532182009774,str\(\'ks-test\'\),8,str\(\'bounded\'\)
595,595_0,FAILED,SOBOL,4224,883,1050,0.777333664674311863862499194511,0.434360100977122798315832596927,7.630754458946176654876580869313,str\(\'t-test\'\),32,str\(\'bounded\'\)
596,596_0,FAILED,SOBOL,4411,3772,2081,0.979938981525599994704123218980,0.316517361065372815343010870492,5.833417566609569782087874045828,str\(\'ks-test\'\),4,str\(\'bounded\'\)
597,597_0,FAILED,SOBOL,2366,80,4865,0.182906702445819968616547157580,0.772961220270022786316133078799,1.221432672588154577653085652855,str\(\'t-test\'\),30,str\(\'bounded\'\)
598,598_0,FAILED,SOBOL,710,2820,159,0.658315027827397036830348042713,0.629824972044676578697419699893,4.655346819347702336244765319861,str\(\'ks-test\'\),39,str\(\'bounded\'\)
599,599_0,FAILED,SOBOL,3683,1666,3040,0.488931210413575179085654554001,0.217954293217509975644219366586,9.893489775799213958862310391851,str\(\'t-test\'\),13,str\(\'bounded\'\)
600,600_0,FAILED,SOBOL,3342,4995,548,0.225498531714081767995949689976,0.517536525733768959511849061528,8.482020225504413701855810359120,str\(\'ks-test\'\),3,str\(\'bounded\'\)
601,601_0,RUNNING,SOBOL,1012,1146,2804,0.921567822569981265345973042713,0.073427462331950660301416178299,3.254900641703046826336276353686,str\(\'t-test\'\),27,str\(\'bounded\'\)
602,602_0,FAILED,SOBOL,2159,3418,2474,0.414573682712391033966525810683,0.460497751304879798794900125358,2.318905735109001220450863911537,str\(\'ks-test\'\),43,str\(\'bounded\'\)
603,603_0,FAILED,SOBOL,4812,2108,4633,0.748088310234248599073225705069,0.886774538541212686837411638408,6.922308418589644851692810334498,str\(\'t-test\'\),19,str\(\'bounded\'\)
604,604_0,FAILED,SOBOL,4060,2654,3485,0.514084201116114858365335749113,0.862322844874113814128691046790,9.030934006976895744855937664397,str\(\'ks-test\'\),47,str\(\'bounded\'\)
605,605_0,FAILED,SOBOL,1701,1305,662,0.336903034677729029677806238396,0.289900023903697734439788291638,4.272479982379824292593184509315,str\(\'t-test\'\),21,str\(\'bounded\'\)
606,606_0,FAILED,SOBOL,201,4192,4079,0.812311821071431072738278089673,0.177688586136326182041145216317,0.207678021603263929240057450443,str\(\'ks-test\'\),12,str\(\'bounded\'\)
607,607_0,FAILED,SOBOL,2864,381,1315,0.023075939249247313933555147969,0.732827348714694348785769761889,5.592290108630434630754280078690,str\(\'t-test\'\),38,str\(\'bounded\'\)
608,608_0,FAILED,SOBOL,2917,2728,1178,0.475598642164841267643282662902,0.361728555269539342464923947773,7.070183295882308094348900340265,str\(\'ks-test\'\),29,str\(\'bounded\'\)
609,609_0,FAILED,SOBOL,265,1538,3434,0.671662883833050727844238281250,0.790001063995063312894728824176,2.444772010259330219383855364867,str\(\'t-test\'\),3,str\(\'bounded\'\)
610,610_0,FAILED,SOBOL,1578,4276,1854,0.165675720863044273478692502977,0.676076449403539281313157971454,3.380766916853375825269267807016,str\(\'ks-test\'\),18,str\(\'bounded\'\)
611,611_0,FAILED,SOBOL,3909,625,4012,0.997185250865295524924647452281,0.233961471641436213886322548205,8.629895102797075168155060964637,str\(\'t-test\'\),44,str\(\'bounded\'\)
612,612_0,FAILED,SOBOL,4719,4762,2856,0.763986362626776105422266027745,0.016704156827181577960050873344,5.427627101449296276314271381125,str\(\'ks-test\'\),22,str\(\'bounded\'\)
613,613_0,FAILED,SOBOL,2057,1072,33,0.086800109822303059270431901950,0.573777995493263026638430801540,0.021082698595710099714883867250,str\(\'t-test\'\),46,str\(\'bounded\'\)
614,614_0,FAILED,SOBOL,1017,3174,4698,0.563215858232229971136462154391,0.958632567247375888541682797950,4.085884659372270633070911571849,str\(\'ks-test\'\),36,str\(\'bounded\'\)
615,615_0,FAILED,SOBOL,3376,2024,1934,0.271974945811554791319508694869,0.388142651146277772866710620292,8.866270999795757390415928966831,str\(\'t-test\'\),12,str\(\'bounded\'\)
616,616_0,FAILED,SOBOL,3659,4012,4466,0.005830207137390971440515929913,0.814189495572820276514391935052,7.758766659223475414819404250011,str\(\'ks-test\'\),23,str\(\'bounded\'\)
617,617_0,FAILED,SOBOL,695,165,2327,0.829542384397238485860270884586,0.275785681331530196924717301954,3.006415539899840894122462486848,str\(\'t-test\'\),48,str\(\'bounded\'\)
618,618_0,FAILED,SOBOL,2478,3050,2619,0.323555712182074795002506562014,0.130464172430336478036849712225,1.441973981398157800271064843400,str\(\'ks-test\'\),33,str\(\'bounded\'\)
619,619_0,FAILED,SOBOL,4493,1743,421,0.527416354825720246068954111252,0.717796452693641229281240612181,6.818042001042515565245594189037,str\(\'t-test\'\),7,str\(\'bounded\'\)
620,620_0,FAILED,SOBOL,4367,3537,1461,0.730857297049835374913584473688,0.531563069662079223931527849345,9.709021306339652213068802666385,str\(\'ks-test\'\),29,str\(\'bounded\'\)
621,621_0,FAILED,SOBOL,1394,2190,4244,0.431819983653724204231139083277,0.121655752247199419602274872432,4.488004627811722713204289902933,str\(\'t-test\'\),5,str\(\'bounded\'\)
622,622_0,FAILED,SOBOL,510,4459,790,0.908235271051526016350408099242,0.475555057000368819331015401985,1.054090481052175176657215160958,str\(\'ks-test\'\),14,str\(\'bounded\'\)
623,623_0,FAILED,SOBOL,2555,652,3671,0.238846370989456768807457365256,0.933964448835700733475562174135,5.648949097150006259937526920112,str\(\'t-test\'\),38,str\(\'bounded\'\)
624,624_0,FAILED,SOBOL,2809,4617,2398,0.612199657792225515606787666911,0.200556611137464646521522126932,4.909720392220654261450363264885,str\(\'t-test\'\),15,str\(\'bounded\'\)
625,625_0,FAILED,SOBOL,452,810,4557,0.287335188522934936727892818453,0.647589800091460388031805450737,9.677939046630635644419271557126,str\(\'ks-test\'\),41,str\(\'bounded\'\)
626,626_0,FAILED,SOBOL,1452,3695,477,0.809067900888621793775712376373,0.759523318186402285334679618245,6.244253889190964912359049776569,str\(\'t-test\'\),32,str\(\'bounded\'\)
627,627_0,FAILED,SOBOL,4113,2349,2733,0.106054969953373073865421361006,0.330322405397891982747893280248,0.849877135101705816211392630066,str\(\'ks-test\'\),6,str\(\'bounded\'\)
628,628_0,FAILED,SOBOL,4590,2892,4154,0.152266072502359739448962727693,0.421042182875797144081531087068,2.647178268227726061212479180540,str\(\'t-test\'\),33,str\(\'bounded\'\)
629,629_0,FAILED,SOBOL,2263,1585,1390,0.950151108760386664542352264107,0.988591540573164784255766335264,7.884062519091182608121926023159,str\(\'ks-test\'\),9,str\(\'bounded\'\)
630,630_0,FAILED,SOBOL,910,3854,3556,0.458294346641749117399200486034,0.601806785408407485249426827068,6.319544543901459476842319418211,str\(\'t-test\'\),25,str\(\'bounded\'\)
631,631_0,RUNNING,SOBOL,3561,7,734,0.628530973283573990428862998670,0.051541486103087667813849037657,1.706377230607904582626588307903,str\(\'ks-test\'\),50,str\(\'bounded\'\)
632,632_0,RUNNING,SOBOL,3162,3333,3168,0.890930033056065440177917480469,0.746327783003449485299540810956,0.618361399061046590475143602816,str\(\'t-test\'\),36,str\(\'bounded\'\)
633,633_0,RUNNING,SOBOL,1114,2182,970,0.195713499378412952856010065261,0.163824337065219871600874057549,5.220581626020372567609229008667,str\(\'ks-test\'\),11,str\(\'bounded\'\)
634,634_0,RUNNING,SOBOL,1959,4921,3761,0.717446702498942601167186694511,0.307238504962995651048629497382,9.285459779989905015895601536613,str\(\'t-test\'\),20,str\(\'bounded\'\)
635,635_0,RUNNING,SOBOL,4934,1231,1622,0.384784884205087995834304592790,0.844620552750304343092579983932,4.057081453351304212162631301908,str\(\'ks-test\'\),45,str\(\'bounded\'\)
636,636_0,RUNNING,SOBOL,3850,4117,241,0.368636293100193135341413608330,0.903989228550344692258988743561,1.948572678385302348047503073758,str\(\'t-test\'\),17,str\(\'bounded\'\)
637,637_0,RUNNING,SOBOL,1832,467,3122,0.546670268766581979313912142970,0.442671787101775404682513226362,7.331926059824414920740309753455,str\(\'ks-test\'\),42,str\(\'bounded\'\)
638,638_0,RUNNING,SOBOL,11,2569,2166,0.054813045635819436507407687031,0.086804228259250520993717259444,8.267692200593650397877354407683,str\(\'t-test\'\),26,str\(\'bounded\'\)
639,639_0,RUNNING,SOBOL,2976,1379,4950,0.844901684636250149829095335008,0.503548489330336468405846517271,3.508055756724439699922868385329,str\(\'ks-test\'\),1,str\(\'bounded\'\)
640,640_0,RUNNING,SOBOL,3002,4434,178,0.095149784833192821431602226312,0.007269998194649815968781947362,5.775833662383258904071681172354,str\(\'t-test\'\),12,str\(\'bounded\'\)
641,641_0,RUNNING,SOBOL,29,780,3020,0.802427083501592308678596054961,0.591372843908146039737516730384,1.005173845863901016528529908101,str\(\'ks-test\'\),38,str\(\'bounded\'\)
642,642_0,RUNNING,SOBOL,1802,3510,2105,0.295924070270732031406879514179,0.937505756229162212633809758699,4.439545580146834424795088125393,str\(\'t-test\'\),47,str\(\'bounded\'\)
643,643_0,RUNNING,SOBOL,3846,2317,4849,0.617256080605089629820270147320,0.401844012364745151177913840002,9.836363496345468249160148843657,str\(\'ks-test\'\),21,str\(\'bounded\'\)
644,644_0,RUNNING,SOBOL,4950,3020,3271,0.633224033031612676403199202468,0.348279709724709396478914413819,6.789113460850902725951527827419,str\(\'t-test\'\),43,str\(\'bounded\'\)
645,645_0,RUNNING,SOBOL,1987,1866,1035,0.467250874405726768223701128591,0.811865672869607757355936428212,1.549788047878071672869282338070,str\(\'ks-test\'\),19,str\(\'bounded\'\)
646,646_0,RUNNING,SOBOL,1113,3982,3865,0.943143173290416636511679371324,0.658716865886002755914319095609,3.113772018856368895001196506200,str\(\'t-test\'\),3,str\(\'bounded\'\)
647,647_0,RUNNING,SOBOL,3128,289,1687,0.141724674280732876319177648838,0.244120222363620992256372232987,7.729380494259298295389726263238,str\(\'ks-test\'\),27,str\(\'bounded\'\)
648,648_0,RUNNING,SOBOL,3588,3208,4102,0.377779776152223356611159488239,0.552694712013006239637036287604,8.817699087122454315590402984526,str\(\'t-test\'\),39,str\(\'bounded\'\)
649,649_0,RUNNING,SOBOL,927,1899,1299,0.706908187462016890378890821012,0.107961453065276144491768661737,4.213037698053755164551148482133,str\(\'ks-test\'\),13,str\(\'bounded\'\)
650,650_0,RUNNING,SOBOL,2230,4795,3503,0.200405635243281726731723324519,0.484988726736977682207907491829,0.147472967240959401680200357987,str\(\'t-test\'\),4,str\(\'bounded\'\)
651,651_0,RUNNING,SOBOL,4590,946,642,0.899885581169277415369833761360,0.916366761850193167759925927385,5.378292455988936460187233024044,str\(\'ks-test\'\),30,str\(\'bounded\'\)
652,652_0,RUNNING,SOBOL,4131,4304,2493,0.853493445850908805105916599132,0.831535142768174417859938785114,8.736754901218228397397069784347,str\(\'t-test\'\),8,str\(\'bounded\'\)
653,653_0,RUNNING,SOBOL,1478,494,4612,0.059872299583628774133359229381,0.265614689622074351404990011360,3.350960357669741096486859532888,str\(\'ks-test\'\),32,str\(\'bounded\'\)
654,654_0,RUNNING,SOBOL,448,2757,571,0.535764107713475823402404785156,0.143923682598397134624335080844,2.415728221111931084408297465416,str\(\'t-test\'\),48,str\(\'bounded\'\)
655,655_0,RUNNING,SOBOL,2778,1407,2788,0.361994548112153979868566011646,0.695940694136545023873452464613,7.177805827090517176714001834625,str\(\'ks-test\'\),24,str\(\'bounded\'\)
656,656_0,RUNNING,SOBOL,2564,2603,1555,0.988719622939825071306074733002,0.430375811122357843085950435125,3.537255955168977283875619832543,str\(\'ks-test\'\),50,str\(\'bounded\'\)
657,657_0,RUNNING,SOBOL,546,1254,4300,0.160499851295724499378181349130,0.970865467287600036883077336824,8.160226078682578432221816910896,str\(\'t-test\'\),24,str\(\'bounded\'\)
658,658_0,RUNNING,SOBOL,1381,4150,883,0.682687515707686598531722665939,0.622825213963165924546672158613,7.224917748931796168676555680577,str\(\'ks-test\'\),9,str\(\'bounded\'\)
659,659_0,RUNNING,SOBOL,4345,340,3725,0.482116205729544167191136239126,0.037701523819938305426280322763,1.978230725097469999695931619499,str\(\'t-test\'\),35,str\(\'bounded\'\)
660,660_0,RUNNING,SOBOL,4532,4948,4414,0.279099472735077125395974917410,0.214144533630460487394486790436,3.930545056181959928665037296014,str\(\'ks-test\'\),6,str\(\'bounded\'\)
661,661_0,FAILED,SOBOL,2483,1099,2236,0.573629243796691334900117453799,0.625834049563854910580573687184,9.334648296926170374376852123532,str\(\'t-test\'\),30,str\(\'bounded\'\)
662,662_0,FAILED,SOBOL,673,3362,2566,0.082235062731429942051164516670,0.777014602458104497451074621495,5.269312331938185600677115871804,str\(\'ks-test\'\),40,str\(\'bounded\'\)
663,663_0,FAILED,SOBOL,3647,2052,329,0.754913243409246259574274517945,0.320264660945162205063496685398,0.491367153624072683371082348458,str\(\'t-test\'\),16,str\(\'bounded\'\)
664,664_0,FAILED,SOBOL,3382,3828,2959,0.522848424550145907119258481544,0.882962399536743713923669929500,1.599179023407399702350062398182,str\(\'ks-test\'\),1,str\(\'bounded\'\)
665,665_0,FAILED,SOBOL,1055,135,97,0.314479765547439449324684801468,0.456501594105735430950687714358,6.349088980621658606651180889457,str\(\'t-test\'\),27,str\(\'bounded\'\)
666,666_0,FAILED,SOBOL,2046,2866,4802,0.836667890971526495569321468793,0.077483223937451842222579045938,7.912843962280080134519266721327,str\(\'ks-test\'\),42,str\(\'bounded\'\)
667,667_0,FAILED,SOBOL,4696,1712,1999,0.016244516585022211740962916338,0.521289060331881048959701274725,2.539217104745097319806745872484,str\(\'t-test\'\),16,str\(\'bounded\'\)
668,668_0,FAILED,SOBOL,3943,3664,1115,0.249868171729147436899154399725,0.728839727675542281559728508000,0.898186701816506727347189098509,str\(\'ks-test\'\),45,str\(\'bounded\'\)
669,669_0,FAILED,SOBOL,1587,2471,3332,0.914749955149367410811578338325,0.173883139243349443825437106170,6.116762218235061610016600752715,str\(\'t-test\'\),21,str\(\'bounded\'\)
670,670_0,FAILED,SOBOL,244,4588,1792,0.423355283329263309965995176753,0.293643962856382112480702062385,9.551210369206033945488343306351,str\(\'ks-test\'\),11,str\(\'bounded\'\)
671,671_0,FAILED,SOBOL,2904,934,3912,0.725682403415441545924124966405,0.866371973853558352551829102595,4.958792915217578922693064669147,str\(\'t-test\'\),35,str\(\'bounded\'\)
672,672_0,FAILED,SOBOL,2879,3592,3579,0.772768677068874199065362518013,0.230209769839420902437510108030,2.704149497979320582174977971590,str\(\'ks-test\'\),26,str\(\'bounded\'\)
673,673_0,FAILED,SOBOL,230,2246,718,0.064394916828721768253807056226,0.672019855001941279759591907350,8.099708671340719590148182760458,str\(\'t-test\'\),2,str\(\'bounded\'\)
674,674_0,FAILED,SOBOL,1699,4505,4172,0.587586212072521485438869603968,0.793996388398110819473174615268,6.535953689682298062280096928589,str\(\'ks-test\'\),18,str\(\'bounded\'\)
675,675_0,FAILED,SOBOL,4027,698,1369,0.265157792216166865451043577195,0.365541527070105065622129814074,1.764111416641622742673689572257,str\(\'t-test\'\),42,str\(\'bounded\'\)
676,676_0,FAILED,SOBOL,4837,4053,496,0.499955901773646460561906224029,0.384094592904672016420164482042,4.811249406609684697855300328229,str\(\'ks-test\'\),19,str\(\'bounded\'\)
677,677_0,FAILED,SOBOL,2178,207,2713,0.664832650877535291655817673018,0.954887557556852728524177109648,9.425675462740473520284467667807,str\(\'t-test\'\),45,str\(\'bounded\'\)
678,678_0,FAILED,SOBOL,981,3102,2421,0.174441134005784981297892954899,0.577582371648400982877546994132,5.991227311769501184812725114170,str\(\'ks-test\'\),36,str\(\'bounded\'\)
