trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
722,722_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,4,224,5.394557566240717250138914096169,0.000500000000000000010408340856,False,True
723,723_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,151.000000000000000000000000000000,5000,158,5.172711935495678758911708428059,0.050000000000000002775557561563,False,True
724,724_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,156,4.950485251505063466481715295231,0.000500000000000000010408340856,True,True
725,725_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,173.000000000000000000000000000000,5000,281,5.533780698979434475859306985512,0.050000000000000002775557561563,True,True
726,726_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,246,5.674766601485405459470712230541,0.000500000000000000010408340856,False,True
727,727_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,163.000000000000000000000000000000,1,199,5.182865700471105618873934872681,0.050000000000000002775557561563,False,True
728,728_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,143.000000000000000000000000000000,3,139,5.095472243600197792545714037260,0.050000000000000002775557561563,False,True
729,729_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,258,4.531804869916271627516834996641,0.000500000000000000010408340856,True,True
730,730_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,135.000000000000000000000000000000,1,219,5.239268450866981119418142043287,0.050000000000000002775557561563,False,True
731,731_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,198,5.105156253170153313192258792697,0.000500000000000000010408340856,True,True
732,732_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.670000000000000039968028886506,137.000000000000000000000000000000,5000,264,4.763588198870118972649834176991,0.050000000000000002775557561563,True,True
733,733_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,136.000000000000000000000000000000,5,122,4.969696765881694844324556470383,0.050000000000000002775557561563,True,True
734,734_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,128.000000000000000000000000000000,1,155,5.073459834895126085996253095800,0.050000000000000002775557561563,True,True
735,735_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,283,5.397269645040975838412578013958,0.000500000000000000010408340856,True,True
736,736_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,118.000000000000000000000000000000,3,156,5.130527409498929714004589186516,0.050000000000000002775557561563,False,True
737,737_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3,138,4.859106055784411459796956478385,0.000500000000000000010408340856,True,True
738,738_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,187.000000000000000000000000000000,1,242,5.385029971547452554148094350239,0.050000000000000002775557561563,True,True
739,739_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,143.000000000000000000000000000000,5000,185,5.211517952921683516365192190278,0.050000000000000002775557561563,False,True
