trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
603,603_0,RUNNING,SOBOL,,,3389,4269,4257,0.926278989126905760720376292738,0.2
604,604_0,RUNNING,SOBOL,,,4556,1141,1298,0.298491131708025936308814607401,0.7
605,605_0,RUNNING,SOBOL,,,1398,2968,2540,0.735226703049615015750362090330,0.00000001
606,606_0,RUNNING,SOBOL,,,1308,2485,4005,0.869192210881039484249299675866,0.7
607,607_0,RUNNING,SOBOL,,,4615,4115,262,0.182918394122272731650014065963,0.01
608,608_0,RUNNING,SOBOL,,,3282,983,2948,0.561369063178077332132431820355,0.0000000001
609,609_0,RUNNING,SOBOL,,,132,3122,1691,0.498602304182946709509849370079,0.5
610,610_0,FAILED,SOBOL,,,1087,147,1054,0.355179060108959665509331671274,0.000001
611,611_0,FAILED,SOBOL,,,2990,3323,4797,0.666661563122645017820389057306,0.000000000001
612,612_0,FAILED,SOBOL,,,4324,1465,2150,0.047169366080313919475930362069,0.3
613,613_0,FAILED,SOBOL,,,2265,4520,3408,0.982646231545135417917435916024,0.0000001
614,614_0,RUNNING,SOBOL,,,1975,861,2310,0.733749934358522315491768495122,0.2
615,615_0,RUNNING,SOBOL,,,3978,2530,3562,0.296983999419957400700553762363,0.9
616,616_0,FAILED,SOBOL,,,2812,1903,896,0.917065429443493451699964680301,0.00001
617,617_0,FAILED,SOBOL,,,652,4004,4644,0.105806076385080813362371543462,0.01
618,618_0,RUNNING,SOBOL,,,318,1654,2789,0.249032185725867744041650553299,0.000000001
619,619_0,RUNNING,SOBOL,,,3730,4868,1536,0.810022511074319440105284684250,0.000001
620,620_0,RUNNING,SOBOL,,,4897,506,4163,0.432046922449022541279362030764,0.6
621,621_0,RUNNING,SOBOL,,,1642,3521,416,0.619031134365126467500317630765,0.8
622,622_0,RUNNING,SOBOL,,,1787,434,3745,0.032165223633870483610497359450,0.2
623,623_0,RUNNING,SOBOL,,,4801,3667,2497,0.967436509292572743845539662289,0.001
624,624_0,RUNNING,SOBOL,,,3468,1784,4460,0.339930317269638182509083890182,0.000001
625,625_0,RUNNING,SOBOL,,,610,4821,707,0.651694537729024858663251507096,0.0000000001
626,626_0,RUNNING,SOBOL,,,902,2161,1393,0.513959172025322930110746710852,0.00000000001
627,627_0,RUNNING,SOBOL,,,2513,3810,2641,0.451474141629412795140297021135,0.01
628,628_0,RUNNING,SOBOL,,,3845,701,561,0.822025024022907002674287468835,0.7
629,629_0,FAILED,SOBOL,,,2078,2783,4313,0.135545623740181336858157123970,0.6
630,630_0,COMPLETED,SOBOL,0.719999999999999973354647408996,6156.000000000000000000000000000000,2434,1349,89,0.385862909009680177252477051297,0.01
631,631_0,RUNNING,SOBOL,,,4106,4543,3846,0.572626312848180551995369569340,0.5
632,632_0,RUNNING,SOBOL,,,2938,165,1864,0.202603571893647305124375179730,0.0001
633,633_0,RUNNING,SOBOL,,,1110,3241,3106,0.763860386416316039515095326351,0.4
634,634_0,RUNNING,SOBOL,,,192,1206,4932,0.900850637555122402133633841004,0.3
635,635_0,RUNNING,SOBOL,,,3271,2816,1175,0.089857784824445841032058979181,0.000001
636,636_0,RUNNING,SOBOL,,,4438,2203,3274,0.717777846764773075349808095780,0.8
637,637_0,RUNNING,SOBOL,,,1515,4324,2031,0.280791100030764961825724412847,0.001
638,638_0,RUNNING,SOBOL,,,1501,572,4850,0.644738204015418925330038746324,0.9
639,639_0,RUNNING,SOBOL,,,4422,3455,1097,0.333240238506346930780210868761,0.000000000001
640,640_0,FAILED,SOBOL,,,3246,1568,3197,0.952930522048845873861466770904,0.00000000001
641,641_0,RUNNING,SOBOL,,,169,4955,1950,0.017438662536442280093229584281,0.7
642,642_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1722.000000000000000000000000000000,1124,1992,14,0.130785951457917687390519745350,0.1
643,643_0,RUNNING,SOBOL,,,2954,3915,3767,0.817044305721297825506610479351,0.0000001
644,644_0,RUNNING,SOBOL,,,4131,793,1784,0.438669896993786112560087531165,0.3
645,645_0,RUNNING,SOBOL,,,2457,2600,3032,0.501421661941334639855938348774,0.000000001
646,646_0,RUNNING,SOBOL,,,2095,1532,1319,0.751067564843222457149352067063,0.1
647,647_0,RUNNING,SOBOL,,,3859,4453,2561,0.190062252882868043535324886761,0.0000000001
648,648_0,RUNNING,SOBOL,,,2536,61,481,0.567870449492707818350822890352,0.001
649,649_0,FAILED,SOBOL,,,928,3409,4239,0.380870767645537844359182599874,0.000001
650,650_0,RUNNING,SOBOL,,,594,1071,3663,0.266288917995989304898785121622,0.01
651,651_0,RUNNING,SOBOL,,,3454,3033,2420,0.703039866322651474384031189402,0.00000001
652,652_0,RUNNING,SOBOL,,,4778,2416,4383,0.082912870455533263513991926175,0.0001
653,653_0,RUNNING,SOBOL,,,1762,4184,626,0.894156753582879937347627219424,0.4
654,654_0,RUNNING,SOBOL,,,1668,2273,2714,0.486077888330444685127673665193,0.0000001
655,655_0,RUNNING,SOBOL,,,4921,4254,1457,0.548547932114452074792154689931,0.4
656,656_0,RUNNING,SOBOL,,,3743,1116,4084,0.177951245935633772798922791480,0.00001
657,657_0,RUNNING,SOBOL,,,334,2905,341,0.864415176287293474111095292756,0.2
658,658_0,RUNNING,SOBOL,,,626,253,2228,0.967932734936475802633992771007,0.000001
659,659_0,RUNNING,SOBOL,,,2788,3154,3485,0.032646462665870783215193995375,0.000000001
660,660_0,FAILED,SOBOL,,,3965,1281,819,0.659985024731606251258142492588,0.9
661,661_0,FAILED,SOBOL,,,1959,4611,4562,0.348205334341153527333290185197,0.3
662,662_0,FAILED,SOBOL,,,2241,772,972,0.099125732785090805987415762957,0.0000000001
663,663_0,FAILED,SOBOL,,,4298,2713,4720,0.910103123020380766483583556692,0.0001
664,664_0,RUNNING,SOBOL,,,2975,2071,2074,0.282259083466604332457450254878,0.00001
665,665_0,RUNNING,SOBOL,,,1074,3899,3326,0.719230836153030406165953536402,0.00000000001
666,666_0,FAILED,SOBOL,,,155,1872,3931,0.614052563115954352923608894343,0.3
667,667_0,FAILED,SOBOL,,,3308,4734,183,0.427273696782067391453097116027,0.4
668,668_0,RUNNING,SOBOL,,,4631,366,2869,0.797494286295026499900018279732,0.5
669,669_0,RUNNING,SOBOL,,,1321,3734,1616,0.236222477724775670182566500443,0.8
670,670_0,RUNNING,SOBOL,,,1385,1718,581,0.370179304400458930590644968106,0.00000000001
671,671_0,FAILED,SOBOL,,,4540,4892,4333,0.681928564272821002845148541383,0.000001
672,672_0,FAILED,SOBOL,,,3362,520,1375,0.062357223717495802173260699419,0.001
673,673_0,RUNNING,SOBOL,,,51,3576,2622,0.997613072905689457492428573460,0.01
674,674_0,RUNNING,SOBOL,,,1007,925,4478,0.854166153628379110074320124113,0.8
675,675_0,RUNNING,SOBOL,,,3071,2554,726,0.167671733273193235280729140868,0.0000001
676,676_0,RUNNING,SOBOL,,,4248,1917,3724,0.546157526619732380801508497825,0.2
677,677_0,RUNNING,SOBOL,,,2340,4058,2476,0.483657000267878167676371958805,0.0001
678,678_0,RUNNING,SOBOL,,,1899,94,3254,0.234744879955425866935314616057,0.6
679,679_0,RUNNING,SOBOL,,,4054,3307,2011,0.795986317493021511282336177828,0.01
680,680_0,RUNNING,SOBOL,,,2730,1440,4950,0.418060966176912185421343792768,0.4
681,681_0,FAILED,SOBOL,,,732,4457,1193,0.604809468913823367053339552513,0.7
682,682_0,RUNNING,SOBOL,,,400,2432,1846,0.748027131322771321464415450464,0.000000001
683,683_0,RUNNING,SOBOL,,,3650,4100,3088,0.311024829147383552463423939116,0.3
684,684_0,FAILED,SOBOL,,,4973,958,109,0.931042459182441217713233072573,0.000001
685,685_0,RUNNING,SOBOL,,,1566,3060,3867,0.120034526893869036845430287030,0.5
686,686_0,RUNNING,SOBOL,,,1862,1230,2169,0.531161953793838570447860547574,0.0000001
687,687_0,RUNNING,SOBOL,,,4725,2880,3426,0.468440611928701400312746727650,0.000001
688,688_0,RUNNING,SOBOL,,,3549,2257,1034,0.838927876507863379273999271390,0.000000001
689,689_0,FAILED,SOBOL,,,530,4338,4776,0.152699952762573948339408502761,0.2
690,690_0,RUNNING,SOBOL,,,821,1373,2969,0.014955902185291053418936257913,0.2
691,691_0,RUNNING,SOBOL,,,2592,4607,1712,0.950478244265541394319996015838,0.000000000001
692,692_0,RUNNING,SOBOL,,,3769,220,3987,0.323022583261132256726710920702,0.001
693,693_0,RUNNING,SOBOL,,,2154,3255,244,0.634551038773730424757957280235,0.3
694,694_0,RUNNING,SOBOL,,,2358,2146,4145,0.884851787092164165926533314632,0.1
695,695_0,RUNNING,SOBOL,,,4181,3756,398,0.073638267561793327442565271213,0.00000000001
696,696_0,RUNNING,SOBOL,,,2858,638,2810,0.701593754937872238208740327536,0.01
697,697_0,RUNNING,SOBOL,,,1191,2758,1557,0.264873177643865365116226939790,0.0000000001
698,698_0,RUNNING,SOBOL,,,272,419,875,0.401839515637606392584046943739,0.00000001
699,699_0,RUNNING,SOBOL,,,3190,3613,4623,0.588869739538058656336261265096,0.7
700,700_0,RUNNING,SOBOL,,,4515,1721,2328,0.218768029808998121232832545502,0.9
701,701_0,RUNNING,SOBOL,,,1440,4796,3580,0.779803891258314285650499186886,0.5
702,702_0,RUNNING,SOBOL,,,1479,1888,2355,0.065345177141949539745269248670,0.000001
703,703_0,RUNNING,SOBOL,,,4473,4009,3612,0.876574607167392994000465478166,0.000000001
704,704_0,RUNNING,SOBOL,,,3151,896,693,0.256580801049247408940345849260,0.0000000001
705,705_0,RUNNING,SOBOL,,,313,2506,4435,0.693315861187875248639045366872,0.5
706,706_0,RUNNING,SOBOL,,,1229,471,2509,0.581551241762936155232921464631,0.2
707,707_0,RUNNING,SOBOL,,,1503,552,4828,0.729616636276245067449508496793,0.00001
708,708_0,RUNNING,SOBOL,,,3951,3324,2414,0.341560589985921980726857327682,0.7
709,709_0,RUNNING,SOBOL,,,2913,1796,2755,0.816494156530126913295930535241,0.0000001
710,710_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5212.000000000000000000000000000000,387,4647,34,0.237139618592336787195051783783,0.5
711,711_0,RUNNING,SOBOL,,,1207,2107,1630,0.009057897090911863624551614294,0.000000001
712,712_0,RUNNING,SOBOL,,,3655,4332,4373,0.935359099742025135171274996537,0.000000000001
713,713_0,RUNNING,SOBOL,,,4458,861,806,0.413628575325012182162254248396,0.00000000001
714,714_0,RUNNING,SOBOL,,,1932,3009,3242,0.517143414374440890668438441935,0.6
715,715_0,RUNNING,SOBOL,,,2264,1314,1240,0.940927484884858111868766172847,0.000000001
716,716_0,RUNNING,SOBOL,,,4790,4792,3512,0.112706228893250229305955656400,0.0000001
717,717_0,RUNNING,SOBOL,,,3323,89,1354,0.604581366434693290301538581843,0.01
718,718_0,RUNNING,SOBOL,,,875,3489,3943,0.466595791976898932595929636591,0.6
719,719_0,RUNNING,SOBOL,,,54,1028,3032,0.289208571707829820152113597942,0.4
720,720_0,RUNNING,SOBOL,,,2581,2553,460,0.641563479335978681383778621239,0.00000000001
721,721_0,RUNNING,SOBOL,,,4282,2255,4397,0.134110292231664068873797646120,0.0001
722,722_0,FAILED,SOBOL,,,1834,3857,2142,0.810306765945628337810546781839,0.1
723,723_0,RUNNING,SOBOL,,,1604,2464,3702,0.379365773115307114426997259216,0.00000000001
724,724_0,RUNNING,SOBOL,,,4156,3908,973,0.549518453724682331973383497825,0.9
725,725_0,RUNNING,SOBOL,,,2733,1130,3893,0.043020130548626182853677590856,0.001
726,726_0,RUNNING,SOBOL,,,259,2808,1483,0.903406589157879302831588574918,0.5
727,727_0,RUNNING,SOBOL,,,689,195,493,0.850755542242899509552955805702,0.00001
728,728_0,RUNNING,SOBOL,,,3240,3749,2921,0.204766962377354505564497344494,0.8
729,729_0,RUNNING,SOBOL,,,4898,1528,1936,0.695655835116282150742961221113,0.000000000001
730,730_0,RUNNING,SOBOL,,,2424,4847,4682,0.373510724870488031168491716016,0.7
731,731_0,RUNNING,SOBOL,,,2132,653,2289,0.168427356312051412778885151056,0.1
732,732_0,RUNNING,SOBOL,,,4606,2958,4875,0.777999305767938520439486183022,0.00000001
733,733_0,RUNNING,SOBOL,,,3534,2006,294,0.255306310722604401508561977607,0.000000001
734,734_0,RUNNING,SOBOL,,,982,4077,2573,0.673577858490869374463727581315,0.8
735,735_0,RUNNING,SOBOL,,,552,1690,4091,0.570261934090405708808191320713,0.0000001
736,736_0,RUNNING,SOBOL,,,3026,4387,1834,0.498904683522880088020201583277,0.9
737,737_0,RUNNING,SOBOL,,,3863,338,3345,0.974832136441022178985349455616,0.6
738,738_0,RUNNING,SOBOL,,,1311,3269,781,0.080690425805747506560194892700,0.1
739,739_0,RUNNING,SOBOL,,,1364,1856,1261,0.358803434265777487777171472771,0.00000000001
740,740_0,RUNNING,SOBOL,,,3811,4553,3989,0.712373733440414103057491956861,0.0001
741,741_0,RUNNING,SOBOL,,,3051,485,1146,0.188351725948974479951658622667,0.5
742,742_0,RUNNING,SOBOL,,,526,3416,3557,0.865281997123733215282470609964,0.1
743,743_0,RUNNING,SOBOL,,,1034,799,4469,0.886685106836259340212791357771,0.0000000001
744,744_0,RUNNING,SOBOL,,,3481,3105,2041,0.057731956917792558170443584231,0.6
745,745_0,RUNNING,SOBOL,,,4631,2172,3104,0.534987463079392933096301021578,0.5
746,746_0,RUNNING,SOBOL,,,2106,4243,358,0.395784593541175122588526846812,0.0001
747,747_0,RUNNING,SOBOL,,,2399,10,2674,0.064276854969561106334374755988,0.00000001
748,748_0,RUNNING,SOBOL,,,4924,3563,87,0.989356925729662162183331020060,0.6
749,749_0,RUNNING,SOBOL,,,3188,1401,4745,0.484195251442491980675697504921,0.0001
750,750_0,RUNNING,SOBOL,,,741,4720,2467,0.586981973890215114053603429056,0.00000000001
751,751_0,RUNNING,SOBOL,,,234,2337,871,0.659049009321257428517526477663,0.000001
752,752_0,RUNNING,SOBOL,,,2758,3781,3128,0.271722989672794956739210192609,0.00001
753,753_0,FAILED,SOBOL,,,4104,944,1694,0.761276157854124946311458188575,0.001
754,754_0,RUNNING,SOBOL,,,1657,2623,4259,0.183140848273411399604881921732,0.01
755,755_0,COMPLETED,SOBOL,0.719999999999999973354647408996,13655.000000000000000000000000000000,1782,1195,213,0.500730304550379479167077079182,0.6
756,756_0,RUNNING,SOBOL,,,4335,2719,2626,0.428153855368494984379168499800,0.000000000001
757,757_0,RUNNING,SOBOL,,,2555,2401,2206,0.920649176906794264318989462481,0.9
758,758_0,FAILED,SOBOL,,,80,4004,4927,0.025777475878596307901080564307,0.1
759,759_0,FAILED,SOBOL,,,822,1461,3410,0.222611260177567604756632135832,0.3
760,760_0,RUNNING,SOBOL,,,3376,4938,668,0.832911296492442443373249716387,0.0000000001
761,761_0,RUNNING,SOBOL,,,4765,255,4155,0.324836981059983376241007135832,0.01
762,762_0,RUNNING,SOBOL,,,2290,3655,1720,0.744329630976542810927298887691,0.0000001
763,763_0,RUNNING,SOBOL,,,1958,1922,3800,0.795598984586074919889142620377,0.000000000001
764,764_0,FAILED,SOBOL,,,4432,4147,1528,0.150827729543671018586081800095,0.00001
765,765_0,RUNNING,SOBOL,,,3707,735,3607,0.625148703919723658373186481185,0.001
766,766_0,RUNNING,SOBOL,,,1154,2882,1018,0.303735517343506233878258626646,0.4
767,767_0,RUNNING,SOBOL,,,412,425,2008,0.449873848643153884108158990784,0.000001
768,768_0,RUNNING,SOBOL,,,2887,3197,4580,0.619292702049016985377249966405,0.00000000001
769,769_0,RUNNING,SOBOL,,,4003,1611,564,0.098175729002803566181079020225,0.9
770,770_0,RUNNING,SOBOL,,,1450,4461,2819,0.957346766322851205899269189104,0.8
771,771_0,RUNNING,SOBOL,,,1444,2122,418,0.142902155945077546927990397307,0.0000000001
772,772_0,RUNNING,SOBOL,,,4047,4272,3005,0.787931232018396210392552347912,0.00000000001
773,773_0,RUNNING,SOBOL,,,2814,849,2174,0.311645918438211100287560384459,0.9
774,774_0,RUNNING,SOBOL,,,446,3076,4453,0.632831524891778851582557763322,0.000000000001
775,775_0,RUNNING,SOBOL,,,1110,533,3461,0.611368035603314652348672098015,0.8
776,776_0,RUNNING,SOBOL,,,3713,3386,1204,0.442205307893455024093043448374,0.9
777,777_0,RUNNING,SOBOL,,,4399,1808,3966,0.965256171036511623206877175107,0.2
778,778_0,RUNNING,SOBOL,,,2030,4582,1401,0.105859665326774127214193299551,0.3
779,779_0,RUNNING,SOBOL,,,2323,1014,4322,0.436080377016216491625755224959,0.01
780,780_0,RUNNING,SOBOL,,,4692,2614,1593,0.508397123940289019650151658425,0.0000001
781,781_0,RUNNING,SOBOL,,,3420,2268,3264,0.017866119299083948329665005872,0.7
782,782_0,RUNNING,SOBOL,,,817,3790,853,0.912967326290905489827309793327,0.00000001
783,783_0,RUNNING,SOBOL,,,153,1333,2373,0.840838844263926188382640702912,0.2
784,784_0,RUNNING,SOBOL,,,2522,4730,4801,0.230276934472844002632641036143,0.000001
785,785_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5940.000000000000000000000000000000,4341,78,66,0.736417396986857042406882101204,0.6
786,786_0,RUNNING,SOBOL,,,1737,3553,2811,0.317155888883396963606742247066,0.00001
787,787_0,RUNNING,SOBOL,,,1701,284,1861,0.997269472017884295311773712456,0.000000001
788,788_0,RUNNING,SOBOL,,,4098,3605,4133,0.071958467643707987870804743125,0.0000000001
789,789_0,RUNNING,SOBOL,,,2792,1432,725,0.579053786650300050808937157854,0.000001
790,790_0,RUNNING,SOBOL,,,161,4988,3314,0.476529145877808313347401281135,0.001
791,791_0,RUNNING,SOBOL,,,747,2372,4912,0.279634985720738749037650450191,0.5
792,792_0,RUNNING,SOBOL,,,3144,4052,2340,0.666731291206553611239371548436,0.8
793,793_0,RUNNING,SOBOL,,,4997,1224,2527,0.175214014327153555505844906293,0.3
794,794_0,RUNNING,SOBOL,,,2365,2671,272,0.753608817966654909170642895333,0.0000001
795,795_0,RUNNING,SOBOL,,,2033,1602,2958,0.704464046170935054291817323247,0.00000000001
796,796_0,RUNNING,SOBOL,,,4664,4530,544,0.351118947701528683058569413333,0.000000000001
797,797_0,RUNNING,SOBOL,,,3475,434,4635,0.873207332780584710718585483846,0.3
798,798_0,RUNNING,SOBOL,,,1078,3128,1914,0.196020668225362904024677845882,0.8
799,799_0,RUNNING,SOBOL,,,493,745,1000,0.049820886611938480781347493576,0.7
800,800_0,RUNNING,SOBOL,,,3124,2814,3743,0.879001884337514582945516394830,0.0001
801,801_0,RUNNING,SOBOL,,,3766,1911,1426,0.403710449695587170193533665952,0.2
802,802_0,RUNNING,SOBOL,,,1369,4215,3862,0.542655765887349872400591266342,0.9
803,803_0,RUNNING,SOBOL,,,1266,931,3180,0.770087108956649890600942853780,0.6
804,804_0,RUNNING,SOBOL,,,3870,2999,908,0.160746331056579955243179824720,0.9
805,805_0,RUNNING,SOBOL,,,2994,2038,4237,0.681505443440750258154992025084,0.7
806,806_0,RUNNING,SOBOL,,,623,4342,1648,0.262972051938995698971979209091,0.0000000001
807,807_0,RUNNING,SOBOL,,,975,1729,129,0.490993274893611664211334755237,0.000000000001
808,808_0,RUNNING,SOBOL,,,3579,4657,2701,0.562580001682043029376245613093,0.000000001
809,809_0,RUNNING,SOBOL,,,4534,620,2435,0.088616895403712994672140723651,0.4
810,810_0,RUNNING,SOBOL,,,2164,3314,4690,0.982498874038457814528157996392,0.3
811,811_0,RUNNING,SOBOL,,,2496,2205,2083,0.557427776645869066385330370395,0.000001
812,812_0,RUNNING,SOBOL,,,4866,3886,4496,0.387049657389521573058743797446,0.000000001
813,813_0,RUNNING,SOBOL,,,3247,1078,327,0.895481840919703286907349593093,0.00001
814,814_0,RUNNING,SOBOL,,,643,2524,3047,0.035351537749171255131663826887,0.2
815,815_0,RUNNING,SOBOL,,,291,137,4040,0.212677430393174299316783049107,0.00000000001
816,816_0,RUNNING,SOBOL,,,2661,3459,1297,0.858438400393351952466503007599,0.01
817,817_0,RUNNING,SOBOL,,,4202,1266,3535,0.365585218193009486853384260030,0.1
818,818_0,RUNNING,SOBOL,,,1597,4822,1100,0.687988119727000579928244405892,0.5
819,819_0,RUNNING,SOBOL,,,1841,1519,4544,0.120632166840136056951138243676,0.9
820,820_0,RUNNING,SOBOL,,,4236,4916,1957,0.948595839742571111941060735262,0.00000000001
821,821_0,RUNNING,SOBOL,,,2652,205,2866,0.458684803463518642185903217978,0.1
822,822_0,RUNNING,SOBOL,,,22,3680,587,0.596898195985704704824570399069,0.2
823,823_0,RUNNING,SOBOL,,,920,1140,1501,0.649488748071715193965758317063,0.01
824,824_0,RUNNING,SOBOL,,,3316,2741,3758,0.296877476805821050032108132655,0.5
825,825_0,RUNNING,SOBOL,,,4822,2453,1074,0.802397011755034306190736970166,0.00001
826,826_0,RUNNING,SOBOL,,,2192,3975,3639,0.126425768489018069962170898179,0.000001
827,827_0,RUNNING,SOBOL,,,1900,367,641,0.333633718861266970190371239369,0.4
828,828_0,RUNNING,SOBOL,,,4530,3220,3369,0.721949222961440706392011179560,0.6
829,829_0,RUNNING,SOBOL,,,3609,1661,1776,0.245051577461883413056042968492,0.00000001
830,830_0,RUNNING,SOBOL,,,1214,4436,4187,0.824176371494308113163640427956,0.001
831,831_0,RUNNING,SOBOL,,,315,1976,2589,0.927430964551866021672310580470,0.9
832,832_0,RUNNING,SOBOL,,,2945,4125,162,0.001391873318701982407963324562,0.3
833,833_0,RUNNING,SOBOL,,,3944,682,4974,0.525056012712419084564885451982,0.0000000001
834,834_0,RUNNING,SOBOL,,,1548,2910,2228,0.421310269791632885372223427112,0.8
835,835_0,RUNNING,SOBOL,,,1529,1372,2501,0.605447361910715686761363940604,0.0000001
836,836_0,RUNNING,SOBOL,,,3919,4691,249,0.463719198076054439638937765267,0.7
837,837_0,RUNNING,SOBOL,,,2964,39,4886,0.939631541693583094421171608701,0.5
838,838_0,RUNNING,SOBOL,,,340,3593,2317,0.115890962926670906818493733681,0.00000000001
839,839_0,RUNNING,SOBOL,,,1239,974,710,0.141269131097942590713500976562,0.9
840,840_0,RUNNING,SOBOL,,,3628,2652,3301,0.805157588608562901910659093119,0.7
841,841_0,RUNNING,SOBOL,,,4505,2307,1844,0.282449246320873481597146792410,0.00001
842,842_0,RUNNING,SOBOL,,,1881,3752,4118,0.646434980519115964803233964631,0.3
843,843_0,RUNNING,SOBOL,,,2212,494,1414,0.815540609646588587899884714716,0.9
844,844_0,RUNNING,SOBOL,,,4836,3426,3847,0.239981952600181097645659633599,0.000000000001
845,845_0,RUNNING,SOBOL,,,3296,1847,986,0.730885934639722067984735076607,0.01
846,846_0,RUNNING,SOBOL,,,906,4543,3726,0.338280682973563673332506596125,0.0000001
847,847_0,RUNNING,SOBOL,,,8,2162,4612,0.406557310173288000143543285958,0.00000001
