trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
55,55_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,29.000000000000000000000000000000,5000,421,0.153084420772010482147962306954,0.553510036363275226278801710578
56,56_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,4.000000000000000000000000000000,4117,5000,0.543131485218713461193829061813,0.001000000000000000020816681712
57,57_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,3167,3431,0.998999999999999999111821580300,0.332513994029867032686809125153
58,58_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,4.000000000000000000000000000000,4613,4551,0.702756211349280679456796860904,0.837354966531662858741924537753
59,59_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,12.000000000000000000000000000000,5000,1164,0.998999999999999999111821580300,0.081037651484901371268243508439
60,60_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,11.000000000000000000000000000000,5000,1424,0.805321588246627695362178656069,0.341621780174694744669494639311
61,61_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,19.000000000000000000000000000000,4700,719,0.444660354720357975377709180975,0.322528614477960717810134383399
62,62_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,6.000000000000000000000000000000,4547,2553,0.998999999999999999111821580300,0.256791870707347380520246815649
63,63_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,6.000000000000000000000000000000,718,1412,0.799247367394352092873077708646,0.001000000000000000020816681712
64,64_0,COMPLETED,GenerationStep_1,0.650000000000000022204460492503,6.000000000000000000000000000000,3415,2296,0.306761747019842989647742115267,0.222139533238159381234311240405
65,65_0,FAILED,GenerationStep_1,,,121,816,0.001000000000000000020816681712,0.001000000000000000020816681712
66,66_0,FAILED,GenerationStep_1,,,5000,969,0.001000000000000000020816681712,0.264748996261111535499566116414
67,67_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,14.000000000000000000000000000000,1543,705,0.452656475395644741777090303003,0.300191610437334277516896463567
68,68_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,42.000000000000000000000000000000,4976,312,0.443969052316218970588579395553,0.355931285488277238115983891475
69,69_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,8.000000000000000000000000000000,4801,2214,0.333149449134121367066541097302,0.261170741708081743936986640620
70,70_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,12.000000000000000000000000000000,5000,1104,0.910532472613768906199993580231,0.388652812435270222923833216555
71,71_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,9.000000000000000000000000000000,1642,1456,0.801340797900795043240407267149,0.362314285643732192365717992288
72,72_0,FAILED,GenerationStep_1,,,4912,1,0.426530718797277608178575292186,0.001000000000000000020816681712
73,73_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,4.000000000000000000000000000000,141,520,0.438780181612466790852522535715,0.268187674792296937287261471283
74,74_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,6.000000000000000000000000000000,5000,2977,0.998999999999999999111821580300,0.001000000000000000020816681712
75,75_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,12.000000000000000000000000000000,4725,1317,0.845564233215588156866715507931,0.001000000000000000020816681712
76,76_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,3103,718,0.449620022788798423540868043347,0.378839006673836797833843093031
77,77_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,7.000000000000000000000000000000,4609,2488,0.277186386523027628037141312234,0.290179994342170455290386144043
78,78_0,FAILED,GenerationStep_1,,,246,1107,0.001000000000000000020816681712,0.124426873875656415768808926714
79,79_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,13.000000000000000000000000000000,1507,689,0.998999999999999999111821580300,0.354601368286516061001378830042
80,80_0,FAILED,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,0.417557277584298558448239191421
81,81_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,8.000000000000000000000000000000,2586,563,0.439919504408150308094604952203,0.001000000000000000020816681712
82,82_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,8.000000000000000000000000000000,5000,2045,0.368613227410260924088447609392,0.344124410941517577811055161874
83,83_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,17.000000000000000000000000000000,5000,751,0.998999999999999999111821580300,0.418160467178148531619541472537
84,84_0,FAILED,GenerationStep_1,,,5000,1,0.439818710255480527226978892941,0.381094608946130508631000566311
85,85_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,3.000000000000000000000000000000,915,5000,0.998999999999999999111821580300,0.001000000000000000020816681712
86,86_0,COMPLETED,GenerationStep_1,0.640000000000000013322676295502,3.000000000000000000000000000000,43,2650,0.998999999999999999111821580300,0.001000000000000000020816681712
87,87_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,11.000000000000000000000000000000,4810,1474,0.826033239734949908950056851609,0.466245764159814723992525387075
88,88_0,FAILED,GenerationStep_1,,,4728,1007,0.001000000000000000020816681712,0.001000000000000000020816681712
89,89_0,COMPLETED,GenerationStep_1,0.650000000000000022204460492503,3.000000000000000000000000000000,54,2687,0.269757400304424077575049523148,0.001000000000000000020816681712
90,90_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,2.000000000000000000000000000000,1,716,0.998999999999999999111821580300,0.525242790515994650846209879091
91,91_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,2.000000000000000000000000000000,3222,1050,0.998999999999999999111821580300,0.897884875482332200924417975330
92,92_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,7.000000000000000000000000000000,3084,1014,0.998999999999999999111821580300,0.449109456774120618938184179569
93,93_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,2.000000000000000000000000000000,1,1721,0.998999999999999999111821580300,0.505181123662740594326692189497
94,94_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1565,2286,0.998999999999999999111821580300,0.711661172291735089068254183076
95,95_0,FAILED,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,0.998999999999999999111821580300
96,96_0,COMPLETED,GenerationStep_1,0.660000000000000031086244689504,4.000000000000000000000000000000,1697,3636,0.998999999999999999111821580300,0.001000000000000000020816681712
97,97_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4230,520,0.998999999999999999111821580300,0.998999999999999999111821580300
98,98_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,3.000000000000000000000000000000,1,2005,0.998999999999999999111821580300,0.779680222215218154957483420731
99,99_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,4678,0.998999999999999999111821580300,0.305997044481467195264912106722
100,100_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,5.000000000000000000000000000000,3124,1069,0.998999999999999999111821580300,0.622637665119927463663884736889
101,101_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,5.000000000000000000000000000000,4525,3777,0.998999999999999999111821580300,0.001000000000000000020816681712
102,102_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3469,0.998999999999999999111821580300,0.200642933603376094620074354680
103,103_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,8.000000000000000000000000000000,3036,862,0.998999999999999999111821580300,0.346748748244671778362402392304
104,104_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,2.000000000000000000000000000000,2416,5000,0.998999999999999999111821580300,0.047385453847934272397779409403
105,105_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,4.000000000000000000000000000000,1724,4077,0.998999999999999999111821580300,0.001000000000000000020816681712
106,106_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3069,1111,0.998999999999999999111821580300,0.998999999999999999111821580300
107,107_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,3.000000000000000000000000000000,2939,2404,0.998999999999999999111821580300,0.912067216103170097518670900172
108,108_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,4.000000000000000000000000000000,3851,2527,0.998999999999999999111821580300,0.789690193540939611160922595445
109,109_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,5.000000000000000000000000000000,5000,3891,0.001000000000000000020816681712,0.001000000000000000020816681712
110,110_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,2055,2410,0.998999999999999999111821580300,0.451268964618244061703933311946
111,111_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,668,0.998999999999999999111821580300,0.395641357486170575086248391017
112,112_0,FAILED,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,0.872494564725982080233279702952
113,113_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,2.000000000000000000000000000000,1,1806,0.998999999999999999111821580300,0.222316289624806401326040372624
114,114_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,4.000000000000000000000000000000,1604,4019,0.998999999999999999111821580300,0.302246253335194003941666096580
115,115_0,FAILED,GenerationStep_1,,,4500,1,0.998999999999999999111821580300,0.998999999999999999111821580300
116,116_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,4.000000000000000000000000000000,1809,4421,0.001000000000000000020816681712,0.001000000000000000020816681712
117,117_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,2.000000000000000000000000000000,1,859,0.998999999999999999111821580300,0.001000000000000000020816681712
118,118_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1315,2141,0.998999999999999999111821580300,0.998999999999999999111821580300
119,119_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,2.000000000000000000000000000000,2001,3107,0.998999999999999999111821580300,0.001000000000000000020816681712
120,120_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,5.000000000000000000000000000000,4991,97,0.998999999999999999111821580300,0.998999999999999999111821580300
121,121_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,6.000000000000000000000000000000,5000,2856,0.998999999999999999111821580300,0.371048883576531762784611601091
122,122_0,FAILED,GenerationStep_1,,,5000,867,0.001000000000000000020816681712,0.001000000000000000020816681712
123,123_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,15.000000000000000000000000000000,5000,915,0.998999999999999999111821580300,0.398706030574022485257756898136
124,124_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,2501,1024,0.998999999999999999111821580300,0.478801852244648717960018302620
125,125_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,3.000000000000000000000000000000,2155,2801,0.998999999999999999111821580300,0.435347042425110575258884182404
126,126_0,FAILED,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,0.914481008376229032030835242040
127,127_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,11.000000000000000000000000000000,5000,989,0.998999999999999999111821580300,0.562133225928475810384554733901
128,128_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,3.000000000000000000000000000000,2454,1031,0.998999999999999999111821580300,0.630408219675690384420363443496
129,129_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,7.000000000000000000000000000000,3626,1834,0.998999999999999999111821580300,0.179235178203941220020922742151
130,130_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,7.000000000000000000000000000000,2841,952,0.998999999999999999111821580300,0.474090467173203911066536875296
131,131_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,5.000000000000000000000000000000,5000,3331,0.998999999999999999111821580300,0.266526256648667470017244340852
132,132_0,FAILED,GenerationStep_1,,,4146,892,0.001000000000000000020816681712,0.001000000000000000020816681712
133,133_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,14.000000000000000000000000000000,5000,929,0.998999999999999999111821580300,0.226145396639997275922695507688
134,134_0,FAILED,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,0.846444174534865645398440392455
135,135_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,6.000000000000000000000000000000,5000,2558,0.370519608428938718169831645355,0.001000000000000000020816681712
136,136_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,11.000000000000000000000000000000,3413,833,0.998999999999999999111821580300,0.001000000000000000020816681712
137,137_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,13.000000000000000000000000000000,5000,971,0.373867858149721232763340594829,0.322626137633075016353245700884
138,138_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,7.000000000000000000000000000000,3294,1660,0.998999999999999999111821580300,0.313035787384755848083983664765
139,139_0,FAILED,GenerationStep_1,,,3533,1742,0.001000000000000000020816681712,0.100523313097566249774139635065
140,140_0,FAILED,GenerationStep_1,,,4485,1,0.998999999999999999111821580300,0.998999999999999999111821580300
141,141_0,COMPLETED,GenerationStep_1,0.660000000000000031086244689504,5.000000000000000000000000000000,1565,1106,0.998999999999999999111821580300,0.672587786049009817013200063229
142,142_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,4.000000000000000000000000000000,2507,2323,0.998999999999999999111821580300,0.353711593615067598772583323807
143,143_0,FAILED,GenerationStep_1,,,4958,1,0.001000000000000000020816681712,0.998999999999999999111821580300
144,144_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,5.000000000000000000000000000000,3977,3979,0.998999999999999999111821580300,0.400301327875166645942073273545
145,145_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,11.000000000000000000000000000000,3344,831,0.998999999999999999111821580300,0.447655078435909403733461431329
146,146_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,319,0.998999999999999999111821580300,0.998999999999999999111821580300
147,147_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,8.000000000000000000000000000000,4279,1881,0.998999999999999999111821580300,0.279965178377048928837211860809
148,148_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,6.000000000000000000000000000000,5000,2820,0.998999999999999999111821580300,0.590809724662462731892276224244
149,149_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,5.000000000000000000000000000000,3010,1878,0.998999999999999999111821580300,0.148847431020840414994665934501
150,150_0,FAILED,GenerationStep_1,,,5000,828,0.001000000000000000020816681712,0.001000000000000000020816681712
151,151_0,FAILED,GenerationStep_1,,,3912,1,0.998999999999999999111821580300,0.360831798800714975694603481315
152,152_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,26.000000000000000000000000000000,5000,545,0.998999999999999999111821580300,0.219980668454566624658852447283
153,153_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,4667,449,0.998999999999999999111821580300,0.998999999999999999111821580300
154,154_0,FAILED,GenerationStep_1,,,5000,558,0.001000000000000000020816681712,0.126868495050090956954846888038
155,155_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,4.000000000000000000000000000000,2813,1245,0.998999999999999999111821580300,0.713263035553510893471695908374
156,156_0,FAILED,GenerationStep_1,,,5000,1,0.167947312310530560974797253948,0.001000000000000000020816681712
157,157_0,FAILED,GenerationStep_1,,,4154,1,0.998999999999999999111821580300,0.613876023764047262787357794878
158,158_0,FAILED,GenerationStep_1,,,2958,1,0.001000000000000000020816681712,0.001000000000000000020816681712
159,159_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,28.000000000000000000000000000000,5000,442,0.998999999999999999111821580300,0.001000000000000000020816681712
160,160_0,FAILED,GenerationStep_1,,,5000,1850,0.001000000000000000020816681712,0.001000000000000000020816681712
161,161_0,FAILED,GenerationStep_1,,,5000,1,0.659790668546346936729207754979,0.012272221059844776527847365344
162,162_0,FAILED,GenerationStep_1,,,3000,1,0.998999999999999999111821580300,0.001000000000000000020816681712
163,163_0,COMPLETED,GenerationStep_1,0.650000000000000022204460492503,3.000000000000000000000000000000,5000,1902,0.998999999999999999111821580300,0.894090795242021840749657712877
164,164_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,20.000000000000000000000000000000,5000,583,0.487092824507785460141917610599,0.284604858198207189001749384261
165,165_0,FAILED,GenerationStep_1,,,5000,518,0.001000000000000000020816681712,0.001000000000000000020816681712
166,166_0,FAILED,GenerationStep_1,,,3182,1,0.001000000000000000020816681712,0.233253762665739300397049760250
167,167_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,16.000000000000000000000000000000,5000,810,0.998999999999999999111821580300,0.001000000000000000020816681712
168,168_0,FAILED,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,0.579280060709709609945150532440
169,169_0,FAILED,GenerationStep_1,,,3445,1,0.998999999999999999111821580300,0.263081015199592316289312066147
170,170_0,FAILED,GenerationStep_1,,,5000,709,0.001000000000000000020816681712,0.336084793169715401184305392235
171,171_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,3.000000000000000000000000000000,2725,1267,0.998999999999999999111821580300,0.810148088804370392068676665076
172,172_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,4.000000000000000000000000000000,5000,4532,0.206292364147769913262919772023,0.001000000000000000020816681712
173,173_0,FAILED,GenerationStep_1,,,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712
174,174_0,FAILED,GenerationStep_1,,,4754,405,0.001000000000000000020816681712,0.998999999999999999111821580300
175,175_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,18.000000000000000000000000000000,5000,662,0.727442911093758803886544228590,0.326620436109212708419846649122
176,176_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,35.000000000000000000000000000000,3243,205,0.541282798622331084992254091048,0.001000000000000000020816681712
177,177_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,31.000000000000000000000000000000,5000,395,0.470406985428810708871338874815,0.001000000000000000020816681712
178,178_0,FAILED,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,0.077323382770823220755396221193
179,179_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,8.000000000000000000000000000000,5000,1987,0.998999999999999999111821580300,0.001000000000000000020816681712
180,180_0,FAILED,GenerationStep_1,,,5000,845,0.001000000000000000020816681712,0.001000000000000000020816681712
181,181_0,FAILED,GenerationStep_1,,,2448,811,0.001000000000000000020816681712,0.001000000000000000020816681712
182,182_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,4.000000000000000000000000000000,2354,853,0.998999999999999999111821580300,0.001000000000000000020816681712
183,183_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,17.000000000000000000000000000000,5000,698,0.998999999999999999111821580300,0.235146436962484384203264653479
184,184_0,FAILED,GenerationStep_1,,,5000,1614,0.001000000000000000020816681712,0.001000000000000000020816681712
185,185_0,FAILED,GenerationStep_1,,,5000,687,0.001000000000000000020816681712,0.147387868100928354220258142959
186,186_0,FAILED,GenerationStep_1,,,4900,409,0.001000000000000000020816681712,0.998999999999999999111821580300
187,187_0,FAILED,GenerationStep_1,,,5000,663,0.001000000000000000020816681712,0.001000000000000000020816681712
188,188_0,FAILED,GenerationStep_1,,,2950,817,0.001000000000000000020816681712,0.153766585262127331024117893321
