trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
944,944_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4723,2623,1000,2,10
945,945_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4628,2568,598,2,1
946,946_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,4.000000000000000000000000000000,4116,717,693,250,1
947,947_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,6.000000000000000000000000000000,4170,620,689,106,1
948,948_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4827,2615,2,2,10
949,949_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,7.000000000000000000000000000000,2558,580,749,18,1
950,950_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2655,2,2,1
951,951_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,4188,971,630,75,1
952,952_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,4431,939,640,250,1
953,953_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,3.000000000000000000000000000000,2493,236,333,20,10
954,954_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3029,2102,2,2,1
955,955_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2492,306,301,2,10
956,956_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,7.000000000000000000000000000000,2511,284,390,26,1
957,957_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4791,2622,1000,2,1
958,958_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,6.000000000000000000000000000000,2506,1,238,37,1
959,959_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,2501,732,1000,37,1
960,960_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,784,388,282,50,1
961,961_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,4.000000000000000000000000000000,533,327,2,45,1
962,962_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,6.000000000000000000000000000000,941,452,556,57,1
963,963_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,4.000000000000000000000000000000,687,358,122,47,1
964,964_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,2.000000000000000000000000000000,244,339,2,44,1
965,965_0,FAILED,BoTorch,BOTORCH_MODULAR,,,491,1,2,47,10
966,966_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,3.000000000000000000000000000000,477,646,2,41,1
967,967_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,845,421,414,52,1
968,968_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,4.000000000000000000000000000000,343,1,2,44,1
969,969_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,989,480,641,72,1
970,970_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,618,341,56,46,1
971,971_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,731,385,205,48,1
972,972_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,2.000000000000000000000000000000,184,608,2,40,1
973,973_0,FAILED,BoTorch,BOTORCH_MODULAR,,,375,248,2,46,10
974,974_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,348,31,264,52,1
975,975_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,1.000000000000000000000000000000,238,1,468,56,10
976,976_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,3.000000000000000000000000000000,454,661,407,49,1
977,977_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,7.000000000000000000000000000000,687,1,2,50,1
978,978_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,3.000000000000000000000000000000,964,477,665,230,1
979,979_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,1.000000000000000000000000000000,90,88,2,44,1
980,980_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,5.000000000000000000000000000000,628,609,78,42,1
981,981_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,7.000000000000000000000000000000,3519,619,787,69,1
982,982_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,665,53,254,54,1
983,983_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,817,403,343,51,1
984,984_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,2.000000000000000000000000000000,676,556,213,49,10
985,985_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,913,432,472,54,1
986,986_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,2.000000000000000000000000000000,334,183,938,65,1
987,987_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,2.000000000000000000000000000000,610,1,119,52,10
988,988_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,4.000000000000000000000000000000,1060,749,1000,71,1
989,989_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,3.000000000000000000000000000000,403,360,2,46,1
990,990_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,6.000000000000000000000000000000,632,696,2,25,1
991,991_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,414,888,2,23,1
992,992_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,950,556,2,221,1
993,993_0,FAILED,BoTorch,BOTORCH_MODULAR,,,328,225,2,26,10
994,994_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,809,531,2,102,1
995,995_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,8.000000000000000000000000000000,894,547,2,27,1
996,996_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,6.000000000000000000000000000000,565,1,1000,94,1
997,997_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,6.000000000000000000000000000000,691,945,1000,40,1
998,998_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,1902,329,20,10
999,999_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2297,1000,22,4
1000,1000_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,526,791,2,25,1
1001,1001_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,914,495,1000,102,1
1002,1002_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,4.000000000000000000000000000000,4548,510,2,202,2
1003,1003_0,FAILED,BoTorch,BOTORCH_MODULAR,,,421,763,2,24,10
1004,1004_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,6.000000000000000000000000000000,439,1,1000,41,1
1005,1005_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,824,912,2,223,1
1006,1006_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,8.000000000000000000000000000000,4785,511,1000,56,2
1007,1007_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,601,371,1000,93,1
1008,1008_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,6.000000000000000000000000000000,5000,1134,2,41,1
1009,1009_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,3.000000000000000000000000000000,554,1,1000,117,10
1010,1010_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,4.000000000000000000000000000000,380,1116,2,22,1
1011,1011_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,4576,441,1000,183,3
1012,1012_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1266,2589,1000,19,2
1013,1013_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,5.000000000000000000000000000000,5000,1160,1000,54,2
1014,1014_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,5.000000000000000000000000000000,883,555,1000,43,1
1015,1015_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,2.000000000000000000000000000000,229,1179,2,19,1
1016,1016_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,10.000000000000000000000000000000,5000,1,1000,54,5
1017,1017_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,5.000000000000000000000000000000,4829,1533,1000,49,1
1018,1018_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,885,489,2,130,1
1019,1019_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,6.000000000000000000000000000000,729,614,2,27,1
1020,1020_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,521,1,1000,220,10
1021,1021_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,2.000000000000000000000000000000,494,279,74,123,10
1022,1022_0,FAILED,BoTorch,BOTORCH_MODULAR,,,689,235,2,224,10
1023,1023_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2234,1,2,46,10
1024,1024_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,4.000000000000000000000000000000,936,566,1000,228,1
1025,1025_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,955,613,1000,143,1
1026,1026_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,452,495,2,118,1
1027,1027_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,509,1,1000,128,1
1028,1028_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,648,398,340,119,1
1029,1029_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,3.000000000000000000000000000000,444,1,294,113,10
1030,1030_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1445,2669,1000,24,10
1031,1031_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,685,509,2,153,1
1032,1032_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,4.000000000000000000000000000000,5000,495,1000,148,9
1033,1033_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,2.000000000000000000000000000000,338,1,1000,232,10
1034,1034_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,2.000000000000000000000000000000,450,1,1000,160,10
1035,1035_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,616,177,421,105,10
1036,1036_0,FAILED,BoTorch,BOTORCH_MODULAR,,,727,1,2,35,10
1037,1037_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,688,224,1000,160,1
1038,1038_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1042,983,1000,59,1
1039,1039_0,FAILED,BoTorch,BOTORCH_MODULAR,,,405,1,2,126,10
1040,1040_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,2.000000000000000000000000000000,396,1,1000,199,10
1041,1041_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,968,5000,598,120,10
1042,1042_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4176,4829,2,229,2
1043,1043_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,4.000000000000000000000000000000,695,229,1000,216,1
1044,1044_0,FAILED,BoTorch,BOTORCH_MODULAR,,,315,472,2,129,10
1045,1045_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,952,1278,1000,54,1
1046,1046_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3509,2448,576,39,10
1047,1047_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,3.000000000000000000000000000000,936,520,1000,179,1
1048,1048_0,FAILED,BoTorch,BOTORCH_MODULAR,,,634,516,2,194,10
1049,1049_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,1.000000000000000000000000000000,479,1,747,77,10
