trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
566,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
567,567_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2310,1,0.998999999999999999111821580300,42,0.025
568,568_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1837,1,0.195240230167835926433639315292,36,0.1
569,569_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.219708907414881332575973260646,36,0.005
570,570_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.041476418569413350811991847422,32,0.05
571,571_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.249799553412750896530525324124,38,0.1
572,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
573,573_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.286723254887073175645184619498,36,0.1
574,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
575,575_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.119134890057381356842647335270,50,0.1
576,229_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,30,0.1
577,577_0,FAILED,BoTorch,BOTORCH_MODULAR,,,237,1,0.220052794344637953072307823277,36,0.005
578,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
579,579_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.263403626954493708112181593606,36,0.025
580,580_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4533,1,0.001000000000000000020816681712,30,0.1
581,581_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.072958488866170317921344690149,50,0.1
582,582_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2146,1,0.998999999999999999111821580300,1,0.005
583,583_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4895,1,0.221793572933531996094203009307,37,0.025
584,584_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.110156968075925024153072229183,50,0.025
585,233_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,43,0.025
586,185_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,31,0.05
587,587_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3745,1,0.998999999999999999111821580300,1,0.005
588,588_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4463,1,0.216129495211210442828786426617,36,0.005
589,589_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3545,1,0.998999999999999999111821580300,43,0.25
590,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
591,591_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.233943351200448401705500600656,37,0.1
592,592_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.236273627864507951290562459690,36,0.005
593,229_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,30,0.1
594,233_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,43,0.025
595,595_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2373,1,0.998999999999999999111821580300,1,0.005
596,596_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.124911246935294414917017036259,50,0.005
597,185_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,31,0.05
598,598_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4830,1,0.998999999999999999111821580300,1,0.005
599,599_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2756,1,0.001000000000000000020816681712,31,0.05
600,600_0,FAILED,BoTorch,BOTORCH_MODULAR,,,562,1,0.998999999999999999111821580300,41,0.05
601,601_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.128106544573203584569398572057,50,0.005
602,602_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4997,1,0.001000000000000000020816681712,28,0.005
603,603_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3019,1,0.998999999999999999111821580300,1,0.005
604,604_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2980,1,0.248806885165384850111536252371,36,0.1
605,605_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.110799112506085373208719602189,50,0.025
606,606_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.221402298044598044857167451482,36,0.005
607,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
608,608_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4573,1,0.998999999999999999111821580300,42,0.01
609,609_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.243833199724279692244266470880,36,0.005
610,227_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,30,0.05
611,611_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.238759927262375382106540655514,36,0.1
612,612_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2509,1,0.998999999999999999111821580300,1,0.005
613,613_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.203547414197658510515154262066,38,0.025
614,614_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,50,0.25
615,615_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.271301561248730893627367777299,36,0.025
616,616_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2107,1,0.998999999999999999111821580300,1,0.005
617,617_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.253381361030857288341167077306,36,0.025
618,618_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1007,1,0.001000000000000000020816681712,31,0.25
619,619_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.254732730368063986503557316610,37,0.025
620,620_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.279144102739603106044796732021,36,0.1
621,621_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.215373297710657052306260084151,36,0.005
622,622_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,30,0.25
623,623_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.090584227400347744341146949409,50,0.05
624,624_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.263611168922953387205865283249,36,0.025
625,625_0,FAILED,BoTorch,BOTORCH_MODULAR,,,871,1,0.001000000000000000020816681712,31,0.1
626,626_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.257635692240173630462862774948,36,0.025
627,627_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.231832995825036330961310682142,36,0.005
628,185_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,31,0.05
629,629_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.249022261308449510686102712498,37,0.1
630,630_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.092293541512724355801999820414,50,0.025
631,631_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.254263241347638058176272579658,36,0.025
632,632_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.244032524596651589909868107497,35,0.005
633,633_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4954,1,0.998999999999999999111821580300,42,0.025
634,634_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.218631975977795017795912713154,37,0.025
635,635_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.118280937900252125505318190335,50,0.1
636,636_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1931,1,0.001000000000000000020816681712,31,0.1
637,637_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.253708769662495947638802817892,36,0.025
638,638_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.113890690912999359429846890635,50,0.025
639,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
640,640_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.074467167389038815827895234634,50,0.005
641,641_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3688,1,0.001000000000000000020816681712,29,0.005
642,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
643,643_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.267386119239091779586914299216,36,0.1
644,644_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.091545117281574633905094628972,50,0.005
645,645_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4206,1,0.998999999999999999111821580300,1,0.005
646,646_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1135,1,0.230684886339649092290571275043,36,0.005
647,647_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,28,0.05
648,648_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4845,1,0.229479002332936554697795372704,37,0.1
649,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
650,650_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.255778468062468899990591353344,36,0.025
651,651_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.202200695176190159418894154442,36,0.005
652,652_0,FAILED,BoTorch,BOTORCH_MODULAR,,,698,1,0.998999999999999999111821580300,26,0.005
653,653_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.238101933557619299675067736644,36,0.1
654,654_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.124108480027842554838102273607,50,0.005
655,655_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.211025900566786883683079167895,36,0.025
656,656_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.221014926878222439654564368539,36,0.005
657,657_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3011,1,0.998999999999999999111821580300,1,0.005
658,658_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.241614998846403056242948537147,36,0.025
659,659_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.127563263655841446775340841668,50,0.05
660,660_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.220869496993395586503794447708,36,0.1
661,661_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.109370814695073065303532189319,50,0.05
662,662_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.082200126967477582518029066705,50,0.005
663,205_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,29,0.1
664,664_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.235483272810401156327486660302,36,0.025
665,665_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.106535192451628485388326339489,50,0.1
666,666_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.237627619264318301617322504171,36,0.005
667,667_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.229132377289165301004203456614,35,0.025
668,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
669,669_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.270556967318652141774038000221,37,0.025
670,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
671,671_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.253937608875543618935921585944,36,0.025
672,672_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3248,1,0.001000000000000000020816681712,30,0.05
673,673_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1477,1,0.998999999999999999111821580300,1,0.005
674,674_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.115667295200127626109143363919,50,0.005
675,675_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.250376097016454968180454443427,35,0.025
676,676_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.838181271775377156885156182398,50,0.025
677,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
678,678_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.224552535940367115063764913430,36,0.005
679,679_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.283867910857201588559206584250,35,0.025
680,680_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.277512828243176690179438992345,36,0.025
681,681_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.092818167410676069573050028794,50,0.025
682,153_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,42,0.025
683,185_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,31,0.05
684,684_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.248377888662531992602922059632,37,0.025
685,685_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.113751601042909974981220955215,50,0.005
686,686_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2889,1,0.001000000000000000020816681712,29,0.025
687,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
688,688_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.285382909141502716376948001198,36,0.025
689,689_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.258822170701200338083225460650,36,0.1
690,690_0,FAILED,BoTorch,BOTORCH_MODULAR,,,824,1,0.255561027827781339638590907271,35,0.005
691,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
692,692_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.114416851856811815912884355839,50,0.025
693,693_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1498,1,0.208922656266722489570852872021,36,0.05
694,694_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2377,1,0.998999999999999999111821580300,1,0.005
695,695_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.183701834712146572226032503750,37,0.025
696,143_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,50,0.025
697,304_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,29,0.05
698,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
699,182_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,42,0.1
700,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
701,701_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3327,1,0.998999999999999999111821580300,42,0.025
702,702_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.235948973475237300245765936779,36,0.1
703,703_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.082119537630216260515325643610,50,0.005
704,704_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2818,1,0.998999999999999999111821580300,1,0.005
705,705_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2857,1,0.244358184126633209976020566501,36,0.005
706,706_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4287,1,0.056514750238172803409320010815,33,0.1
707,707_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.106841170593956757972620152941,50,0.025
708,708_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.222635307599662157773678927697,36,0.005
709,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
710,233_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,43,0.025
711,711_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.264140936956026861626156687635,36,0.025
712,712_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3970,1,0.998999999999999999111821580300,1,0.005
713,713_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.255311643641432661766543787962,37,0.025
714,374_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,32,0.1
715,715_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.245905243001714762796083846297,37,0.025
716,716_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.273821176178005498691447883175,36,0.1
717,717_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.103936973984204858445501429287,50,0.005
718,718_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.257940058975420216658136496335,35,0.1
719,719_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.115820072941554594314617077089,50,0.025
720,720_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3369,1,0.235977735557898249396657774923,36,0.005
721,721_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,41,0.025
722,722_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1077,1,0.001000000000000000020816681712,50,0.005
723,723_0,FAILED,BoTorch,BOTORCH_MODULAR,,,943,1,0.001000000000000000020816681712,29,0.1
724,724_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,44,0.1
725,725_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.062760323336772588787013660294,50,0.025
726,726_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.262741846031918635517854454520,36,0.025
727,727_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.098087847447759737851136208064,50,0.025
728,728_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1807,1,0.998999999999999999111821580300,1,0.005
729,729_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.083754123456979578943304431959,50,0.005
730,730_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2406,1,0.998999999999999999111821580300,50,0.1
731,731_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.236618966744346653774400124348,35,0.005
732,732_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4826,1,0.998999999999999999111821580300,1,0.005
733,153_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,42,0.025
734,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
735,735_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.212789984382970170928572883895,36,0.005
736,736_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.243918317749726415444300187119,35,0.025
737,737_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,0.022740470899960500694714227166,50,0.005
738,738_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4304,1,0.998999999999999999111821580300,42,0.025
739,739_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.247757914294965742030285582587,37,0.1
740,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
741,741_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3419,1,0.260080911227073441338575321424,35,0.005
742,742_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3270,1,0.001000000000000000020816681712,28,0.005
743,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
744,744_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.251678365611971488480236303076,36,0.025
745,745_0,FAILED,BoTorch,BOTORCH_MODULAR,,,28,1,0.998999999999999999111821580300,1,0.005
746,746_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.297887244321385857848127898251,36,0.025
747,747_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.105986330742222356615656053691,50,0.005
748,748_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.229995636136518244452275894218,35,0.025
749,749_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2517,1,0.025650511890993477753797336050,50,0.005
750,750_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.263061132872169478602586423222,35,0.025
751,751_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.080733336566699384628797986352,50,0.05
752,752_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.286503313689354943694098665219,36,0.025
753,753_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3412,1,0.998999999999999999111821580300,1,0.005
754,94_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.025
755,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
756,756_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3027,1,0.218047643460886925170783001704,37,0.1
757,757_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3528,1,0.998999999999999999111821580300,1,0.005
758,143_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,50,0.025
759,759_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.254016918374056710483444021520,37,0.1
760,760_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.246341002310185686052790288159,36,0.1
761,761_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.257140197973875828107992447258,36,0.025
762,762_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.103529066619254345171796671821,50,0.1
763,763_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3030,1,0.229660268235218567589583926747,35,0.005
764,294_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,28,0.005
765,765_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.252253345446886267922081970028,36,0.025
766,766_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.105029918185258128171533087425,50,0.05
767,310_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,31,0.005
768,768_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3844,1,0.998999999999999999111821580300,1,0.005
769,769_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1402,1,0.998999999999999999111821580300,25,0.005
770,770_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.244522723857767076971470032731,37,0.025
771,143_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,50,0.025
772,772_0,FAILED,BoTorch,BOTORCH_MODULAR,,,992,1,0.998999999999999999111821580300,1,0.005
773,773_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.282937711902276622932816962930,36,0.025
774,774_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1951,1,0.998999999999999999111821580300,1,0.005
775,775_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.224018378121792649526611285182,36,0.025
776,776_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.096443453701991338489207805651,50,0.025
777,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
778,778_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.279195416118364292401565762702,36,0.1
779,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
780,471_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,43,0.1
781,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
782,782_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.298279684180746795796324022376,36,0.025
783,233_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,43,0.025
784,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
785,785_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.277072458773719942914937064415,36,0.1
786,153_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,42,0.025
787,787_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.230667639374996763512726261069,37,0.1
788,788_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.260788947437540774565434276155,37,0.025
789,789_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3777,1,0.277662583754170244620951280012,35,0.1
790,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
791,791_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.097114347305071319071956281732,50,0.025
792,792_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.115069988129685732425322441941,50,0.005
793,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
794,794_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.242672061149727280593424438848,36,0.025
795,795_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3692,1,0.998999999999999999111821580300,1,0.005
796,796_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.101001580492961123836082037997,50,0.005
797,797_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1091,1,0.998999999999999999111821580300,41,0.025
798,798_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.096385002804450642388545134054,50,0.025
799,799_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2100,1,0.998999999999999999111821580300,1,0.005
800,800_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.267024187269758184193335637246,36,0.025
801,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
802,802_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.249428888197899212286756664980,36,0.025
803,803_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.139485779215822003340718993059,50,0.025
804,804_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3123,1,0.998999999999999999111821580300,42,0.025
805,805_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.290749741050847998469208732786,36,0.025
806,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
807,807_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,42,0.05
808,808_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.281719199985529245022775057805,37,0.1
809,94_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.025
810,810_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2334,1,0.998999999999999999111821580300,42,0.25
811,811_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.254901673379963000787284954640,37,0.025
812,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.998999999999999999111821580300,1,0.005
813,813_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.218181030858637492464424667560,36,0.005
