trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
435,435_0,COMPLETED,GenerationStep_1,0.770000000000000017763568394003,81.000000000000000000000000000000,5000,3662,0.001000000000000000020816681712,5,0.998999999999999999111821580300
436,436_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,10,0.998999999999999999111821580300
437,437_0,COMPLETED,GenerationStep_1,0.770000000000000017763568394003,60.000000000000000000000000000000,4004,5000,6.220133583193801385391452640761,2,0.001000000000000000020816681712
438,438_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,116.000000000000000000000000000000,5000,1913,0.001000000000000000020816681712,3,0.001000000000000000020816681712
439,439_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,1,0.001000000000000000020816681712
440,440_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,17,0.001000000000000000020816681712
441,441_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,95.000000000000000000000000000000,5000,2197,5.200915143773441329244633379858,2,0.001000000000000000020816681712
442,442_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,240.000000000000000000000000000000,5000,927,0.001000000000000000020816681712,20,0.998999999999999999111821580300
443,443_0,COMPLETED,GenerationStep_1,0.890000000000000013322676295502,142.000000000000000000000000000000,5000,1449,0.001000000000000000020816681712,5,0.987854932216903569575094934407
444,444_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,70.000000000000000000000000000000,5000,3835,0.001000000000000000020816681712,4,0.001000000000000000020816681712
445,445_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,50.000000000000000000000000000000,1017,5000,0.001000000000000000020816681712,20,0.466805748342124238181582995821
446,446_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,88.000000000000000000000000000000,5000,2980,0.001000000000000000020816681712,18,0.001000000000000000020816681712
447,447_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,177.000000000000000000000000000000,5000,1132,0.001000000000000000020816681712,20,0.001000000000000000020816681712
448,448_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,391.000000000000000000000000000000,5000,381,0.001000000000000000020816681712,7,0.998999999999999999111821580300
449,449_0,FAILED,GenerationStep_1,,,1580,1,4.383764761874105353456343436847,3,0.001000000000000000020816681712
450,450_0,COMPLETED,GenerationStep_1,0.890000000000000013322676295502,139.000000000000000000000000000000,4731,1385,6.117228221954386313541363051627,1,0.998999999999999999111821580300
451,451_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,120.000000000000000000000000000000,1127,1488,5.351140771009861296647613926325,2,0.998999999999999999111821580300
452,452_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,376.000000000000000000000000000000,3706,444,3.341332790681434961044260489871,3,0.998999999999999999111821580300
453,453_0,COMPLETED,GenerationStep_1,0.890000000000000013322676295502,335.000000000000000000000000000000,4812,1339,8.728912058156760522820150072221,4,0.001000000000000000020816681712
454,454_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,275.000000000000000000000000000000,3791,709,0.001000000000000000020816681712,1,0.998999999999999999111821580300
455,455_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,35.000000000000000000000000000000,225,2135,3.864113322176573994681803014828,4,0.998999999999999999111821580300
456,456_0,RUNNING,GenerationStep_1,,,921,1689,0.879344003145545949351458148158,19,0.001000000000000000020816681712
457,457_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,273.000000000000000000000000000000,4812,847,0.001000000000000000020816681712,1,0.998999999999999999111821580300
458,458_0,RUNNING,GenerationStep_1,,,395,2016,4.143279391428618119164184463443,20,0.998999999999999999111821580300
459,459_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,77.000000000000000000000000000000,865,1611,5.703048167624110043050222884631,1,0.998999999999999999111821580300
460,460_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,24.000000000000000000000000000000,1,2431,1.806704476673492987259805886424,1,0.998999999999999999111821580300
461,461_0,RUNNING,GenerationStep_1,,,234,3028,2.600556442011489277632563243969,19,0.998999999999999999111821580300
462,462_0,RUNNING,GenerationStep_1,,,2972,1,3.351736392418807941595559896086,4,0.001000000000000000020816681712
463,463_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,293.000000000000000000000000000000,1238,619,4.113231161535809476959002495278,4,0.998999999999999999111821580300
464,464_0,RUNNING,GenerationStep_1,,,1469,1911,7.250657704156612481938282144256,17,0.001000000000000000020816681712
465,465_0,RUNNING,GenerationStep_1,,,594,1880,0.943656728475157913216264660150,16,0.001000000000000000020816681712
466,466_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,317.000000000000000000000000000000,2894,266,2.815046896464157288875185258803,2,0.998999999999999999111821580300
467,467_0,RUNNING,GenerationStep_1,,,2095,3103,7.303827659598762345183331490261,19,0.998999999999999999111821580300
468,468_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,78.000000000000000000000000000000,2385,744,7.254890314658565486638508446049,2,0.998999999999999999111821580300
469,469_0,RUNNING,GenerationStep_1,,,2314,3206,5.080679823120060945029763388447,20,0.998999999999999999111821580300
470,470_0,RUNNING,GenerationStep_1,,,4495,2269,1.624178986532454738167530194914,20,0.001000000000000000020816681712
471,471_0,RUNNING,GenerationStep_1,,,263,2060,6.677242080603480900435897638090,18,0.998999999999999999111821580300
472,472_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,635.000000000000000000000000000000,399,106,3.570930370216770288749330575229,4,0.998999999999999999111821580300
473,473_0,COMPLETED,GenerationStep_1,0.630000000000000004440892098501,29.000000000000000000000000000000,91,2922,3.621998709098976920728318873444,4,0.998999999999999999111821580300
474,474_0,RUNNING,GenerationStep_1,,,280,1990,7.965216694911138262114036479034,20,0.001000000000000000020816681712
475,475_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,103.000000000000000000000000000000,4466,2598,3.350259467824821424386527723982,5,0.001000000000000000020816681712
476,476_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,123.000000000000000000000000000000,1128,1022,4.662898310054230499588356906315,3,0.998999999999999999111821580300
477,477_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,72.000000000000000000000000000000,1455,2903,2.075237196291429775385495304363,1,0.998999999999999999111821580300
478,478_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,47.000000000000000000000000000000,412,1937,5.779224362502930034679593518376,1,0.998999999999999999111821580300
479,479_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,127.000000000000000000000000000000,3087,1040,7.243899528262506493092587334104,2,0.998999999999999999111821580300
480,480_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,163.000000000000000000000000000000,3058,988,0.001000000000000000020816681712,18,0.001000000000000000020816681712
481,481_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,239.000000000000000000000000000000,1979,1021,0.001000000000000000020816681712,18,0.001000000000000000020816681712
482,482_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,167.000000000000000000000000000000,1107,753,0.001000000000000000020816681712,15,0.001000000000000000020816681712
483,483_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,239.000000000000000000000000000000,4339,797,2.063200064014049761595970267081,2,0.001000000000000000020816681712
484,484_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,354.000000000000000000000000000000,3927,458,0.001000000000000000020816681712,10,0.998999999999999999111821580300
485,485_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,93.000000000000000000000000000000,106,359,0.001000000000000000020816681712,10,0.998999999999999999111821580300
486,486_0,RUNNING,GenerationStep_1,,,4334,1,6.849107550280304934631203650497,16,0.998999999999999999111821580300
487,487_0,RUNNING,GenerationStep_1,,,3181,1,0.001000000000000000020816681712,11,0.998999999999999999111821580300
488,488_0,RUNNING,GenerationStep_1,,,3080,856,6.666722134818575007386698416667,20,0.262406421562143443715342527867
489,489_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,246.000000000000000000000000000000,4727,788,0.001000000000000000020816681712,8,0.998999999999999999111821580300
490,490_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,95.000000000000000000000000000000,510,856,0.001000000000000000020816681712,16,0.998999999999999999111821580300
491,491_0,RUNNING,GenerationStep_1,,,3799,1274,0.934888866187573053245785104082,20,0.001000000000000000020816681712
492,492_0,RUNNING,GenerationStep_1,,,1952,2524,6.506216885360487367506721056998,19,0.998999999999999999111821580300
493,493_0,RUNNING,GenerationStep_1,,,1982,2204,1.011464988065207792899968808342,20,0.001000000000000000020816681712
494,494_0,RUNNING,GenerationStep_1,,,3263,1547,0.850827190941055078177157611208,20,0.998999999999999999111821580300
495,495_0,RUNNING,GenerationStep_1,,,3803,1,0.885587310829510698795274947770,10,0.998999999999999999111821580300
496,496_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,135.000000000000000000000000000000,1141,1027,0.001000000000000000020816681712,17,0.001000000000000000020816681712
497,497_0,RUNNING,GenerationStep_1,,,3101,1,5.177896052775795787681545334635,20,0.001000000000000000020816681712
498,498_0,RUNNING,GenerationStep_1,,,4285,1838,4.651686217665794487174935056828,20,0.998999999999999999111821580300
499,499_0,RUNNING,GenerationStep_1,,,3066,1,6.373035894711948756707897700835,18,0.998999999999999999111821580300
500,500_0,RUNNING,GenerationStep_1,,,1977,1638,8.601858742010170644221034308430,20,0.001000000000000000020816681712
501,501_0,RUNNING,GenerationStep_1,,,1972,1390,0.848627671634777702713847702398,19,0.001000000000000000020816681712
502,502_0,RUNNING,GenerationStep_1,,,2860,1,0.634949881288760620279276736255,11,0.001000000000000000020816681712
503,503_0,RUNNING,GenerationStep_1,,,2884,1636,5.207090407746534310717834159732,20,0.001000000000000000020816681712
504,504_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,238.000000000000000000000000000000,4353,1015,2.438159067096210996794525271980,1,0.001000000000000000020816681712
505,505_0,COMPLETED,GenerationStep_1,0.890000000000000013322676295502,208.000000000000000000000000000000,2890,702,0.001000000000000000020816681712,16,0.148551468133519076753046306294
506,506_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,239.000000000000000000000000000000,3613,1000,0.001000000000000000020816681712,20,0.001000000000000000020816681712
507,507_0,RUNNING,GenerationStep_1,,,3173,1,5.669200223019941198288051964482,16,0.001000000000000000020816681712
508,508_0,FAILED,GenerationStep_1,,,1886,713,6.490004627790236568785076087806,17,0.998999999999999999111821580300
509,509_0,FAILED,GenerationStep_1,,,2084,33,4.932615181177489205310848774388,20,0.001000000000000000020816681712
510,510_0,COMPLETED,GenerationStep_1,0.650000000000000022204460492503,35.000000000000000000000000000000,260,3061,8.828178080850609177332444232889,2,0.001000000000000000020816681712
511,511_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,77.000000000000000000000000000000,1458,2306,9.987871898179262686312540608924,1,0.998999999999999999111821580300
512,512_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,117.000000000000000000000000000000,802,840,7.081699323261282152941475942498,2,0.001000000000000000020816681712
513,513_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,183.000000000000000000000000000000,1820,982,6.940483013027936465277889510617,2,0.001000000000000000020816681712
514,514_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,228.000000000000000000000000000000,4542,978,0.001000000000000000020816681712,3,0.998999999999999999111821580300
515,515_0,RUNNING,GenerationStep_1,,,4861,1770,0.946739955260739729503427497548,14,0.998999999999999999111821580300
516,516_0,RUNNING,GenerationStep_1,,,4540,2953,4.305730880864951259923145698849,18,0.001000000000000000020816681712
517,517_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,75.000000000000000000000000000000,5000,3016,6.579285865918080844494397751987,1,0.998999999999999999111821580300
518,518_0,RUNNING,GenerationStep_1,,,5000,3047,6.832646881656332382704022165854,17,0.998999999999999999111821580300
519,519_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,47.000000000000000000000000000000,3101,5000,0.908685214941835184276897052769,1,0.998999999999999999111821580300
520,520_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,46.000000000000000000000000000000,3057,4565,2.320877039607668113063709824928,6,0.998999999999999999111821580300
521,521_0,RUNNING,GenerationStep_1,,,4547,778,6.174880440611150156371422781376,19,0.001000000000000000020816681712
522,522_0,RUNNING,GenerationStep_1,,,3653,973,5.295821666252851223077868780820,18,0.998999999999999999111821580300
523,523_0,RUNNING,GenerationStep_1,,,4601,1872,3.736841537938016877262725756736,16,0.998999999999999999111821580300
524,524_0,RUNNING,GenerationStep_1,,,1384,1339,6.300248463362729367531755997334,15,0.998999999999999999111821580300
525,525_0,RUNNING,GenerationStep_1,,,598,1,5.555864321071132927443159132963,17,0.001000000000000000020816681712
526,526_0,RUNNING,GenerationStep_1,,,4320,921,5.940178221779945921809940045932,16,0.351664385014909763871315817596
527,527_0,RUNNING,GenerationStep_1,,,3968,2458,5.020082606532517921493763424223,12,0.998999999999999999111821580300
528,528_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,101.000000000000000000000000000000,3915,2413,10.000000000000000000000000000000,1,0.998999999999999999111821580300
529,529_0,RUNNING,GenerationStep_1,,,4092,2382,4.899963218283761356985905877082,17,0.001000000000000000020816681712
530,530_0,RUNNING,GenerationStep_1,,,615,1,0.001000000000000000020816681712,11,0.998999999999999999111821580300
531,531_0,RUNNING,GenerationStep_1,,,4024,2410,1.031515707766909040188352264522,17,0.875105292670895318352108915860
532,532_0,RUNNING,GenerationStep_1,,,1396,1810,5.527537350936680304869241808774,16,0.998999999999999999111821580300
533,533_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,42.000000000000000000000000000000,3091,5000,9.211781519429681708288626396097,2,0.998999999999999999111821580300
534,534_0,FAILED,GenerationStep_1,,,5000,3398,8.805143711149783669611679215450,18,0.001000000000000000020816681712
535,535_0,FAILED,GenerationStep_1,,,4840,2461,5.237073655960670315323568502208,20,0.001000000000000000020816681712
536,536_0,FAILED,GenerationStep_1,,,1853,849,0.755449990368472823476508892782,15,0.906091676888069241790901742206
537,537_0,FAILED,GenerationStep_1,,,3086,5000,5.994379056609144384992760024033,20,0.317197687212544876533826254672
538,538_0,FAILED,GenerationStep_1,,,2006,1444,4.034735097646439783147798152640,20,0.001000000000000000020816681712
539,539_0,FAILED,GenerationStep_1,,,557,1,1.015730935096913700732557117590,9,0.998999999999999999111821580300
540,540_0,COMPLETED,GenerationStep_1,0.859999999999999986677323704498,85.000000000000000000000000000000,1897,2369,0.606299401162792461761341655802,2,0.001000000000000000020816681712
541,541_0,COMPLETED,GenerationStep_1,0.820000000000000062172489379009,68.000000000000000000000000000000,3876,3442,4.806745073175459737058190512471,3,0.001000000000000000020816681712
542,542_0,COMPLETED,GenerationStep_1,0.859999999999999986677323704498,111.000000000000000000000000000000,1888,1913,2.852703176271587093282278146944,1,0.998999999999999999111821580300
543,543_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,44.000000000000000000000000000000,602,3087,0.094711214390028136689281268445,2,0.001000000000000000020816681712
544,544_0,COMPLETED,GenerationStep_1,0.770000000000000017763568394003,50.000000000000000000000000000000,648,2748,6.976581246851380591067481873324,4,0.001000000000000000020816681712
545,545_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,62.000000000000000000000000000000,4675,3931,3.757027391677423278082414981327,1,0.001000000000000000020816681712
546,546_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,181.000000000000000000000000000000,4461,1025,0.854273205619157427470611310127,5,0.998999999999999999111821580300
547,547_0,RUNNING,GenerationStep_1,,,1888,2170,4.876643577586369460163950861897,20,0.548652978682721670367072874797
548,548_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,72.000000000000000000000000000000,4254,3769,8.828591419275886309492307191249,1,0.001000000000000000020816681712
549,549_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,184.000000000000000000000000000000,1706,946,7.350128677310148184176341601415,1,0.998999999999999999111821580300
550,550_0,RUNNING,GenerationStep_1,,,1841,1,5.851212053206329422039289056556,18,0.001000000000000000020816681712
551,551_0,RUNNING,GenerationStep_1,,,2618,1972,10.000000000000000000000000000000,18,0.001000000000000000020816681712
552,552_0,RUNNING,GenerationStep_1,,,4688,3145,1.157463271996700848731620681065,20,0.998999999999999999111821580300
553,553_0,RUNNING,GenerationStep_1,,,4943,1241,5.651951261352405886384531186195,17,0.998999999999999999111821580300
554,554_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,46.000000000000000000000000000000,588,3647,4.612100028005168717015749280108,3,0.001000000000000000020816681712
555,555_0,RUNNING,GenerationStep_1,,,1931,2404,1.338281360076041481832476165437,18,0.998999999999999999111821580300
556,556_0,RUNNING,GenerationStep_1,,,4637,1948,7.071226776453630513685766345588,20,0.998999999999999999111821580300
557,557_0,RUNNING,GenerationStep_1,,,600,2774,8.574980869707227171261365583632,16,0.001000000000000000020816681712
558,558_0,RUNNING,GenerationStep_1,,,603,3186,6.648733976834058978511166060343,20,0.998999999999999999111821580300
559,559_0,RUNNING,GenerationStep_1,,,2844,2665,1.780531679895692498405423975782,17,0.001000000000000000020816681712
560,560_0,RUNNING,GenerationStep_1,,,2593,1595,0.662904861500440034660641686060,15,0.187667797364739014076562284572
561,561_0,RUNNING,GenerationStep_1,,,4453,797,5.442236285504561621451102837455,20,0.001000000000000000020816681712
562,562_0,RUNNING,GenerationStep_1,,,2642,1621,4.571027492314663653871775750304,20,0.001000000000000000020816681712
563,563_0,COMPLETED,GenerationStep_1,0.760000000000000008881784197001,48.000000000000000000000000000000,2553,2523,7.022129934951292895561891782563,3,0.998999999999999999111821580300
564,564_0,COMPLETED,GenerationStep_1,0.760000000000000008881784197001,53.000000000000000000000000000000,2548,1885,2.635232853189968693641276331618,3,0.001000000000000000020816681712
565,565_0,RUNNING,GenerationStep_1,,,618,3162,10.000000000000000000000000000000,17,0.001000000000000000020816681712
566,566_0,RUNNING,GenerationStep_1,,,4202,4386,8.286765227173390258030849508941,20,0.998999999999999999111821580300
567,567_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,61.000000000000000000000000000000,2628,1509,5.910865879506885356420298194280,3,0.998999999999999999111821580300
568,568_0,RUNNING,GenerationStep_1,,,1950,2973,0.849772282579055349138741348725,15,0.998999999999999999111821580300
569,569_0,RUNNING,GenerationStep_1,,,2976,1,1.244169022835455828968065361551,13,0.998999999999999999111821580300
570,570_0,RUNNING,GenerationStep_1,,,1908,3528,8.365336383530062036584240559023,18,0.001000000000000000020816681712
571,571_0,RUNNING,GenerationStep_1,,,3930,1,5.159689953741668055897662270581,17,0.998999999999999999111821580300
572,572_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,110.000000000000000000000000000000,4673,2378,0.001000000000000000020816681712,10,0.001000000000000000020816681712
573,573_0,FAILED,GenerationStep_1,,,5000,2609,3.311754948397184872277421163744,20,0.947289937248718350026877033088
574,574_0,FAILED,GenerationStep_1,,,4692,3435,5.089214607062671369419604161521,20,0.998999999999999999111821580300
575,575_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,105.000000000000000000000000000000,1981,2147,9.603181016370346156918458291329,2,0.001000000000000000020816681712
576,576_0,FAILED,GenerationStep_1,,,327,1,1.208720115754444046629600961751,14,0.998999999999999999111821580300
577,577_0,COMPLETED,GenerationStep_1,0.890000000000000013322676295502,124.000000000000000000000000000000,1832,1532,0.001000000000000000020816681712,14,0.001000000000000000020816681712
578,578_0,FAILED,GenerationStep_1,,,1965,5000,4.761088363421245972517681366298,20,0.001000000000000000020816681712
579,579_0,FAILED,GenerationStep_1,,,1939,3455,9.608451300039927645002535427921,17,0.001000000000000000020816681712
580,580_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,100.000000000000000000000000000000,4942,2149,9.780608617446912234072442515753,2,0.001000000000000000020816681712
581,581_0,FAILED,GenerationStep_1,,,1868,828,0.657389626778603353152163890627,14,0.998999999999999999111821580300
582,582_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,197.000000000000000000000000000000,4735,918,7.558887879419526001356643973850,2,0.001000000000000000020816681712
583,583_0,COMPLETED,GenerationStep_1,0.849999999999999977795539507497,73.000000000000000000000000000000,4633,2930,0.807021279768956212308239628328,6,0.001000000000000000020816681712
584,584_0,COMPLETED,GenerationStep_1,0.820000000000000062172489379009,87.000000000000000000000000000000,4168,2660,2.676840470813561356777654509642,3,0.998999999999999999111821580300
585,585_0,FAILED,GenerationStep_1,,,4731,2539,9.261482268951198193462914787233,19,0.001000000000000000020816681712
586,586_0,FAILED,GenerationStep_1,,,4912,2495,10.000000000000000000000000000000,19,0.998999999999999999111821580300
587,587_0,FAILED,GenerationStep_1,,,2472,1,6.223288286288483739383536885725,16,0.998999999999999999111821580300
588,588_0,COMPLETED,GenerationStep_1,0.780000000000000026645352591004,59.000000000000000000000000000000,1861,4291,0.716455767250521513567207421147,3,0.001000000000000000020816681712
589,589_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,206.000000000000000000000000000000,4618,934,7.340272968557104427134163415758,2,0.001000000000000000020816681712
590,590_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,141.000000000000000000000000000000,1338,857,7.707705559894831637279821734410,3,0.001000000000000000020816681712
591,591_0,FAILED,GenerationStep_1,,,2769,1,6.571446681210489693114595866064,14,0.998999999999999999111821580300
592,592_0,FAILED,GenerationStep_1,,,4144,2201,9.119140586721883323662041220814,16,0.001000000000000000020816681712
593,593_0,FAILED,GenerationStep_1,,,4405,1117,0.797751947810822925610807487828,16,0.998999999999999999111821580300
594,594_0,FAILED,GenerationStep_1,,,473,846,6.407899583064957660383242910029,17,0.001000000000000000020816681712
595,595_0,FAILED,GenerationStep_1,,,4934,3585,4.014503884499625030457536922768,20,0.001000000000000000020816681712
596,596_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,137.000000000000000000000000000000,1894,1406,0.001000000000000000020816681712,20,0.998999999999999999111821580300
597,597_0,FAILED,GenerationStep_1,,,2875,3433,5.822103006489370180531750520458,20,0.998999999999999999111821580300
598,598_0,FAILED,GenerationStep_1,,,2405,661,7.183623078105298098705588927260,16,0.001000000000000000020816681712
599,599_0,COMPLETED,GenerationStep_1,0.770000000000000017763568394003,56.000000000000000000000000000000,1956,5000,2.404209544590052427537330004270,6,0.001000000000000000020816681712
600,600_0,FAILED,GenerationStep_1,,,4164,2120,9.196702030109124237355899822433,20,0.001000000000000000020816681712
601,601_0,FAILED,GenerationStep_1,,,1920,2503,8.181532773061736207864669268019,20,0.001000000000000000020816681712
602,602_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,71.000000000000000000000000000000,3478,2645,4.775628073636069004237469926011,1,0.001000000000000000020816681712
603,603_0,FAILED,GenerationStep_1,,,4746,5000,9.043414744806206329030828783289,19,0.998999999999999999111821580300
604,604_0,FAILED,GenerationStep_1,,,4102,2224,4.040462366424257822927756933495,14,0.998999999999999999111821580300
605,605_0,FAILED,GenerationStep_1,,,4684,3198,4.256335375835125667265401716577,20,0.998999999999999999111821580300
606,606_0,FAILED,GenerationStep_1,,,4585,3178,7.192916431292075252201811963459,20,0.001000000000000000020816681712
607,607_0,FAILED,GenerationStep_1,,,3478,2577,9.423448671155911782193470571656,16,0.001000000000000000020816681712
608,608_0,FAILED,GenerationStep_1,,,3864,1,6.341706691888759905850747600198,14,0.998999999999999999111821580300
609,609_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,231.000000000000000000000000000000,4954,699,1.171069838629125392515106796054,3,0.998999999999999999111821580300
610,610_0,FAILED,GenerationStep_1,,,2911,4232,7.286958955543484606209858611692,17,0.001000000000000000020816681712
611,611_0,FAILED,GenerationStep_1,,,1172,521,5.921050141609055295077723712893,17,0.001000000000000000020816681712
612,612_0,COMPLETED,GenerationStep_1,0.780000000000000026645352591004,60.000000000000000000000000000000,3885,4358,5.944764640000194333424587966874,2,0.001000000000000000020816681712
613,613_0,FAILED,GenerationStep_1,,,4685,2723,3.328631549310543835673570356448,17,0.001000000000000000020816681712
614,614_0,FAILED,GenerationStep_1,,,3466,2773,5.416140805413700576309565803967,20,0.706462843693181352655585669709
615,615_0,FAILED,GenerationStep_1,,,2387,4595,7.913785559919499057457414892269,20,0.001000000000000000020816681712
616,616_0,FAILED,GenerationStep_1,,,1279,328,0.965355764235279245610854559345,15,0.001000000000000000020816681712
617,617_0,FAILED,GenerationStep_1,,,3993,878,0.889398735261946349339723383309,15,0.998999999999999999111821580300
618,618_0,FAILED,GenerationStep_1,,,2968,475,6.492502087748602157546429225476,19,0.001000000000000000020816681712
619,619_0,FAILED,GenerationStep_1,,,1331,558,5.931604644776624191138125752332,15,0.001000000000000000020816681712
620,620_0,FAILED,GenerationStep_1,,,3887,3520,5.325696764106166547492193785729,20,0.001000000000000000020816681712
621,621_0,FAILED,GenerationStep_1,,,4987,393,6.264148856624082384314533555880,17,0.998999999999999999111821580300
622,622_0,FAILED,GenerationStep_1,,,2996,558,6.955967360204893701336459344020,15,0.998999999999999999111821580300
623,623_0,FAILED,GenerationStep_1,,,2372,4798,4.353180663111497317174780619098,20,0.705037536896989669443769344070
624,624_0,FAILED,GenerationStep_1,,,3168,1532,6.288344261549001501521161117125,18,0.998999999999999999111821580300
625,625_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,142.000000000000000000000000000000,4758,1512,2.622636814837771890296380661312,4,0.998999999999999999111821580300
626,626_0,FAILED,GenerationStep_1,,,4718,2571,7.553640126199312021526566240937,19,0.998999999999999999111821580300
627,627_0,FAILED,GenerationStep_1,,,2767,1,0.001000000000000000020816681712,11,0.001000000000000000020816681712
628,628_0,FAILED,GenerationStep_1,,,3291,4806,5.572786095147307605657260864973,20,0.001000000000000000020816681712
629,629_0,FAILED,GenerationStep_1,,,3888,1,5.428187090286999527677380683599,20,0.998999999999999999111821580300
630,630_0,RUNNING,GenerationStep_1,,,5000,1,3.454671527518905271847415860975,9,0.001000000000000000020816681712
631,631_0,RUNNING,GenerationStep_1,,,3870,3719,6.080897100695191070940381905530,17,0.998999999999999999111821580300
632,632_0,RUNNING,GenerationStep_1,,,1648,1483,10.000000000000000000000000000000,17,0.001000000000000000020816681712
633,633_0,RUNNING,GenerationStep_1,,,1867,2569,6.348749303730475190832294174470,14,0.001000000000000000020816681712
634,634_0,RUNNING,GenerationStep_1,,,4774,1369,10.000000000000000000000000000000,15,0.998999999999999999111821580300
635,635_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,90.000000000000000000000000000000,4636,4309,0.001000000000000000020816681712,16,0.001000000000000000020816681712
636,636_0,RUNNING,GenerationStep_1,,,4653,3739,4.141571715525269148372444760753,15,0.001000000000000000020816681712
637,637_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,84.000000000000000000000000000000,4579,3121,0.001000000000000000020816681712,14,0.998999999999999999111821580300
638,638_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,49.000000000000000000000000000000,2810,2768,0.001000000000000000020816681712,9,0.998999999999999999111821580300
639,639_0,RUNNING,GenerationStep_1,,,3926,1,0.001000000000000000020816681712,11,0.001000000000000000020816681712
640,640_0,RUNNING,GenerationStep_1,,,4302,2430,9.282036537982344626129815878812,16,0.001000000000000000020816681712
641,641_0,RUNNING,GenerationStep_1,,,1898,2420,9.744405728230669083700377086643,19,0.001000000000000000020816681712
642,642_0,RUNNING,GenerationStep_1,,,4663,2320,9.433732753156688133344687230419,12,0.998999999999999999111821580300
643,643_0,RUNNING,GenerationStep_1,,,4651,3025,2.614463539824221527396730380133,15,0.998999999999999999111821580300
644,644_0,RUNNING,GenerationStep_1,,,1282,1773,5.167596215434867801263862929773,18,0.001000000000000000020816681712
