trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
26,26_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1211,3004,0.497944282801821846984324793084,0.663342807473614848312593039736
27,27_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3671,641,0.745921064350754003946519787860,0.328392709953710448811392552670
28,28_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2970,3182,0.903591118555515993016058473586,0.440175155490636849098251559553
29,29_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,586,546,0.156621185267344115166210372081,0.541820556912571138497014544555
30,30_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2015,4169,0.611053767541423487053009466763,0.125595402000471950687554567594
31,31_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4431,2118,0.359920865382999166648403388535,0.897283819274976801594334574474
32,32_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4455,3405,0.191189864374697204851827336824,0.706709852796047921508204581187
33,33_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1912,456,0.939133397644385747859985258401,0.309393261693418020197299256324
34,34_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,533,4255,0.294160934975370769173252938344,0.852149650344625086972882854752
35,35_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3102,1891,0.544327732317149592944360847468,0.126876075094565748946351391169
36,36_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3696,4432,0.826689817965030715463115029706,0.013023058660328389740667986985
37,37_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1109,1795,0.077524158282205463121883326494,0.971844982352107811252039937244
38,38_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1292,2920,0.656767653642222337673217680276,0.423115008642897028057205943696
39,39_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3905,869,0.407830477878451336248843972498,0.587142012948170255448587795399
40,40_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4186,3932,0.710123984046280409820894874429,0.886698225233703896108750086569
41,41_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1636,2193,0.459244536316022300415085055647,0.099134416729211805030530513250
42,42_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,809,3728,0.804505595704540610313415527344,0.548302072303369691930186036188
43,43_0,COMPLETED,SOBOL,0.910000000000000031086244689504,4.000000000000000000000000000000,3371,154,0.057312753759324548685771816281,0.462943344412371504681402711867
44,44_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2801,2617,0.339735008925199533091898729253,0.332898355260491385365639871452
45,45_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,207,1191,0.587930535150691824242130678613,0.684196039397269473170126730110
46,46_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2193,4735,0.176818563310429444079829863767,0.228819593353196987228770353795
47,47_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4800,1474,0.926703059867024392382006681146,0.751160293342545637429452654033
48,48_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4978,4860,0.483486525233835007231419922391,0.406111193573102380316441895047
49,49_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2406,1286,0.732663248846307402217803428357,0.616829059759154918474166606757
50,50_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,39,2800,0.001879476362839341187921382570,0.034993178896605969807609426425
51,51_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2579,1062,0.750782626818865539419789456588,0.946941501449793610056815396092
52,52_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3282,3525,0.596577807430177964320705541468,0.819565454626455913711424727808
53,53_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,666,264,0.346681490363553168609911381282,0.172109268685802813125818033768
54,54_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1735,3826,0.886864469366148155948792464187,0.744317489441484236856183542841
55,55_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4319,2401,0.138688407529145490970634568839,0.268878943599760555915878512678
56,56_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3995,3123,0.994805587138980595973691833933,0.195403538433834900178709403917
57,57_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1435,760,0.244673928597941986451402840430,0.795317975388839859540723864484
58,58_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1010,4537,0.519839254343882228859285987710,0.369636062026023892723713970554
59,59_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3562,1588,0.271868166666477895088149807634,0.642568139079958244863632899069
60,60_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2923,4130,0.117603534672409290595673780899,0.530432164164259978278437301924
61,61_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,319,2079,0.864579195292666580208162940835,0.491520645810291145760828612765
62,62_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2082,3222,0.398934783266857273531513783382,0.907825094807893084869476751919
63,63_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4678,585,0.650069601971656085837025784713,0.073144032821059232207794309488
64,64_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4636,2948,0.435227736949920673836800233403,0.784194303052499930295482499787
65,65_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2044,936,0.683461571795865863165886366914,0.199744205532595503482795606942
66,66_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,361,4404,0.081295705912634727563492731406,0.654793898079544356427561524470
67,67_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2960,1729,0.831202806934714266695607420843,0.366138719946145996253505927598
68,68_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3525,4265,0.548350680269300894131845325319,0.495946912450715926556910062573
69,69_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,968,1941,0.297448152190074310841083615742,0.519135329725220806551533314632
70,70_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1472,3395,0.966309980621561370739414087438,0.069823659911751753681663501538
71,71_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4037,407,0.219079305939376356437975346125,0.919969061333686166648249127320
72,72_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4357,4726,0.914416395217180211218988006294,0.620138487348332989590460329055
73,73_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1777,1425,0.165227655185386540503955643544,0.393956281727179891127832433995
74,74_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,628,2626,0.569071919588372110432317185769,0.942526180129498292181722263194
75,75_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3239,1239,0.320096911087632163273042351648,0.046300958655774597516607826719
76,76_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2621,3697,0.037182711370289327212912411369,0.159903020909056059473130062543
77,77_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,76,84,0.785164553260430664316515958490,0.823082307929173140337297809310
78,78_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2364,3963,0.448138196548446998690451437142,0.279983104713261155005454838829
79,79_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4941,2264,0.698327598355710454924860641768,0.739957311119884275640856685641
80,80_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4837,3760,0.142932031575590368088768400412,0.102523971199989322178325323875
81,81_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2235,2373,0.889930772544816117708421643329,0.874608330968767444524303300568
82,82_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,170,3592,0.373576216476038114322477667884,0.458463005511090149202146903917
83,83_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,2759,291,0.624748867917805927874042026815,0.559529725180938797279850405175
84,84_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3413,2751,0.778461742755025665196910722443,0.671917635787278366699126763706
85,85_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,846,1051,0.028291775593534112392957169391,0.336327943429350850745862544500
86,86_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1594,4909,0.736214120382443049095400056103,0.762351719589903997764679388638
87,87_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4149,1296,0.488220428239554193883265043041,0.224531570864841351076179876145
88,88_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3863,3270,0.629733844075351933966544493160,0.298220394901931307174436369678
89,89_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1254,595,0.379799218388274295588047380079,0.711016434740275093950856444280
90,90_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1151,4081,0.853739216433837988518007477978,0.139135919248685235860563125243
91,91_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3733,2070,0.105540550131350760465487326201,0.848701502719894085302598796261
92,92_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3065,4607,0.259315141107887003890652977134,0.976313424166291965455855006439
93,93_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,490,1619,0.508514945069327928273139605153,0.001783508695662021532879482066
94,94_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1950,3053,0.226021028542891133650272195155,0.583764355564489911820658107899
95,95_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4497,729,0.974962011735886369123704753292,0.435216799994930625405942237194
96,96_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4395,4520,0.582070854477584331831963027071,0.248784447476267822629836246051
97,97_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1974,1844,0.333838939895853392680891147393,0.771216524530202174325665964716
98,98_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,622,2832,0.932589851027354588275386504392,0.316255167854949836847566757569
99,99_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3011,820,0.182688473619520674873228927027,0.666669604809954741142519196728
100,100_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3630,3357,0.461149147495627409476526281651,0.537473465386778093133557376859
101,101_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1176,369,0.712057373164221685257757599175,0.451292403399944308528546343950
102,102_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1386,4303,0.055374369723722338676452636719,0.900783778714016047928225816577
103,103_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3810,1979,0.802606931209564167239989274094,0.113372260360047216742884756968
104,104_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4115,2509,0.063897821210324765028865101613,0.413141564346849898825553282222
105,105_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1706,1122,0.813088481506332727555275141640,0.576589886900037540407026881439
106,106_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,890,4843,0.421423012351617221060706697244,0.027962822994217276240114244956
107,107_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3291,1542,0.670403744466602780072150835622,0.987180689180269799187783519301
108,108_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2725,4000,0.948926491394639026744073362352,0.872965860020369244232085748081
109,109_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,283,2301,0.200950347093865278047530864569,0.148027314178645619247021159026
110,110_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2279,3660,0.534561778796836750693444173521,0.690917069176211984249391662161
111,111_0,COMPLETED,SOBOL,0.910000000000000031086244689504,17.000000000000000000000000000000,4715,47,0.284374263793230053209981633699,0.292960883235558855464120142642
112,112_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4887,3476,0.866567785035818771710580676881,0.926450576724484609059118156438
113,113_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1.000000000000000000000000000000,2496,176,0.119574771398678419975780684581,0.092591848833486437020390269481
114,114_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,100,3875,0.648108122715726486795517757855,0.508549735683947790043646364211
115,115_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2518,2488,0.396937387820333220656010553284,0.469485927179455753144310392599
116,116_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3186,4948,0.238836867261677993079516113539,0.357468082902953010471236439116
117,117_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,760,1334,0.989008724944666073319865517988,0.630308782892301633360432333575
118,118_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1802,2712,0.277671455146744849962203716132,0.204249850839376440037042925724
119,119_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4254,1013,0.525670841161161694898851237667,0.805047534976154555153016190161
120,120_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3915,4198,0.356375347536057207609161423534,0.731298154765740004989993394702
121,121_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1516,2186,0.606315700555220216116936171602,0.255524579515680694274948336897
122,122_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1080,3154,0.128960747757926597056865603008,0.827561363246291925577224901645
123,123_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3491,478,0.877161330606788358643655101332,0.180744772143661969199257555374
124,124_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2838,3016,0.718999093908816555575924667210,0.052763498192653059126744352625
125,125_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,406,691,0.469801180468872203732644265983,0.965290502497926361513691517757
126,126_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2156,4644,0.764473921986296822694839647738,0.383374554239213460871127381324
127,127_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4601,1656,0.015538632664829493679192751188,0.593696477930992894123107816995
128,128_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4573,3736,0.741010334381833724037846877764,0.477175770221278050531310555016
129,129_0,COMPLETED,SOBOL,0.900000000000000022204460492503,1.000000000000000000000000000000,2186,123,0.491220613356679658423331602535,0.500859998600557410064482155576
130,130_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,415,3919,0.773512814771384005219090340688,0.084688795119523999077593146012
131,131_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2828,2220,0.025443352693691849431001372750,0.934353494737297340932968836569
132,132_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3501,4757,0.370728804828599101117703185082,0.797113208653405291848059732729
133,133_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1071,1456,0.619798928681761007730699475360,0.212184312863275409410945826494
134,134_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1486,2580,0.145931324411183588329876670286,0.637969015199691069639698071114
135,135_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3943,1193,0.894727878825739009194251138979,0.349807744637131712295285979053
136,136_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4225,4223,0.223173542538657787570599566607,0.172810430949553839319321468793
137,137_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1831,1899,0.970012146856635837366411578842,0.835495810398831917353845710750
138,138_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,770,3432,0.262314359586685919012438716891,0.263184796951711152956931982771
139,139_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3176,444,0.513312125707045208145018477808,0.723637801628559840239063305489
140,140_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2527,2903,0.858535385819152008224364180933,0.601386335844174002573936377303
141,141_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,90,891,0.108540779862552880241644004400,0.375684832027182002978094033097
142,142_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2467,4434,0.624784871477633729774936455215,0.957387463655322790145874023438
143,143_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4917,1759,0.376950840102508677453840846283,0.060666431076824664514468565812
144,144_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4704,4564,0.963310271387919803132149354497,0.659009259108453981923503306461
145,145_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2288,1576,0.214281664289534101719425507326,0.323915377855300889997636204498
146,146_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,313,3091,0.551197675518691587726038960682,0.779150964247062760570372574875
147,147_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2697,767,0.302397556057199812240554592790,0.240850113717839126037389974044
148,148_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3320,3224,0.086244217498227956908429803207,0.121275185808539395782013059488
149,149_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,860,549,0.834050694465637176833183730196,0.892880747307091993114624983718
150,150_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1697,4113,0.430431106552481623772621333046,0.443602688623592256167427194669
151,151_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4125,2101,0.680460851309821035393099464272,0.545163315864279907074774200737
152,152_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3800,2788,0.453086633777245895160490363196,0.995083599757403125529720000486
153,153_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1397,1089,0.701175560243427753448486328125,0.020059776715934278523700839969
154,154_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1204,4867,0.032386006616055965090517076987,0.568900157252326565959776871750
155,155_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3600,1254,0.782163907131180113907475970336,0.420831399952992790680639245693
156,156_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3041,3790,0.566072165740653887588962334121,0.285300552405416962820083881525
157,157_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,593,2403,0.315299314051866508279431400297,0.698577294047921903974440738239
158,158_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1964,3547,0.917263345852494249577091522951,0.155961768766865127577858629593
159,159_0,COMPLETED,SOBOL,0.910000000000000031086244689504,2.000000000000000000000000000000,4404,246,0.170177103666588669383941123670,0.865031541133299497481345952110
160,160_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4526,4038,0.280671625392511503438441877734,0.551839056778699155181300284312
161,161_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1920,2339,0.530467070031911180905126457219,0.466153805896639850114837599904
162,162_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,481,3617,0.235988429490476853134239831888,0.882512210043147171667499151226
163,163_0,COMPLETED,SOBOL,0.920000000000000039968028886506,91.000000000000000000000000000000,3075,3,0.984059811832383224405873534124,0.094619989885017283248735964207
164,164_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3723,2540,0.643158198351040488738306066807,0.232465056955814375339031130352
165,165_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1161,1154,0.394089961301535340876256441334,0.754418335739523215899282604369
166,166_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1284,4797,0.871364906188100585282541032939,0.328668551353737736775428857072
167,167_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3834,1496,0.122574049362912773641909325306,0.679576895879581588388873569784
168,168_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4179,3314,0.759524042235687368851415612880,0.856635003682225892873702832730
169,169_0,COMPLETED,SOBOL,0.910000000000000031086244689504,2.000000000000000000000000000000,1565,326,0.012691161531955003766158895928,0.131202550269663348325721585752
170,170_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,835,4341,0.723796259675174913361672679457,0.703357057536020846555402386002
171,171_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3422,2016,0.472800413819029929918258403632,0.305879669865593339928011573647
172,172_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2750,4475,0.131960992360487583408001910357,0.427526116721332061221261255923
173,173_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,181,1799,0.881957485120743567286183406395,0.591455141078680801669520405994
174,174_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2264,2862,0.353526984121650456049934518887,0.009687372898682950622673004659
175,175_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4807,850,0.601366713086143089839197273250,0.968409427979960990562346978550
176,176_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4951,2972,0.050576713202521203505135360956,0.373798002345487490050146561771
177,177_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2355,648,0.799607236847281410696552939044,0.647134513439610592477890804730
178,178_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,46,4683,0.466098536491394044301017629550,0.191810829117894182660464252876
179,179_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2650,1695,0.714904383284971078893477169913,0.792127811450511254420803197718
180,180_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3211,4152,0.935437753429636309476791211637,0.912065057711675786222826900485
