trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,14.000000000000000000000000000000,5000,1888,3478,0.771353316243265529905670518929
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,84.000000000000000000000000000000,1431,4130,2604,0.000100000000000000004792173602
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,12.000000000000000000000000000000,1376,1580,2384,0.000100000000000000004792173602
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,132.000000000000000000000000000000,1269,2638,1854,0.000100000000000000004792173602
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,38.000000000000000000000000000000,1436,3456,1,0.998999999999999999111821580300
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,10.000000000000000000000000000000,5000,1598,2753,0.998999999999999999111821580300
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,58.000000000000000000000000000000,4335,3707,874,0.998999999999999999111821580300
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,11.000000000000000000000000000000,5000,395,5000,0.000100000000000000004792173602
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,31.000000000000000000000000000000,3285,3975,208,0.000100000000000000004792173602
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,54.000000000000000000000000000000,4057,2701,22,0.000100000000000000004792173602
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,9.000000000000000000000000000000,4821,125,4771,0.000100000000000000004792173602
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,51.000000000000000000000000000000,5000,4682,1606,0.998999999999999999111821580300
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,14.000000000000000000000000000000,5000,4380,5000,0.000100000000000000004792173602
199,199_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,53.000000000000000000000000000000,3818,4257,688,0.000100000000000000004792173602
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,67.000000000000000000000000000000,4141,3807,1201,0.998999999999999999111821580300
201,201_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,62.000000000000000000000000000000,1341,3801,2113,0.000100000000000000004792173602
202,202_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,55.000000000000000000000000000000,1311,3863,1644,0.000100000000000000004792173602
203,203_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,44.000000000000000000000000000000,4201,4173,1,0.998999999999999999111821580300
204,204_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,85.000000000000000000000000000000,5000,4025,2362,0.998999999999999999111821580300
205,205_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,12.000000000000000000000000000000,5000,1416,3279,0.998999999999999999111821580300
206,206_0,COMPLETED,BoTorch,GenerationStep_1,0.350000000000000033306690738755,14.000000000000000000000000000000,1553,971,1313,0.998999999999999999111821580300
207,207_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,57.000000000000000000000000000000,3624,4731,2120,0.000100000000000000004792173602
208,208_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,41.000000000000000000000000000000,3648,3617,1,0.000100000000000000004792173602
209,209_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,9.000000000000000000000000000000,5000,1574,5000,0.000100000000000000004792173602
210,210_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,92.000000000000000000000000000000,1505,1329,30,0.507213630888835864674035747157
211,211_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,92.000000000000000000000000000000,1144,4583,3595,0.068261031984699654939774404738
212,212_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,97.000000000000000000000000000000,5000,3816,2052,0.000100000000000000004792173602
213,213_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,111.000000000000000000000000000000,1205,2121,1055,0.740639036822412721861041973170
214,214_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,76.000000000000000000000000000000,3227,5000,3459,0.051837306137062846844720809258
215,215_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,148.000000000000000000000000000000,5000,2804,1862,0.874743070316084114779187075328
216,216_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,88.000000000000000000000000000000,4406,4767,3109,0.031646318672643079794593035103
217,217_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,95.000000000000000000000000000000,4320,1489,169,0.490672668853652682585675393057
218,218_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,176.000000000000000000000000000000,4835,1717,931,0.546608399035216407924053783063
219,219_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,176.000000000000000000000000000000,1114,730,1,0.893276304768578444104321079067
220,220_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,253.000000000000000000000000000000,1132,331,1,0.058460506513351197244166002065
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,99.000000000000000000000000000000,1383,1446,194,0.530347424523339161517299089610
222,222_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,111.000000000000000000000000000000,3907,1466,426,0.533349391252405657937174510153
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,90.000000000000000000000000000000,4480,1861,409,0.901171706779554049226987899601
224,224_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,146.000000000000000000000000000000,1345,1131,219,0.476715282517200245049338036551
225,225_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1037.000000000000000000000000000000,1295,192,98,0.897243798608134190963880882919
226,226_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,102.000000000000000000000000000000,1345,2774,1549,0.780238836150515147060957588110
227,227_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,100.000000000000000000000000000000,5000,2922,1614,0.849525712677460242971960724390
228,228_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,91.000000000000000000000000000000,1409,2311,986,0.762709477433344495977962651523
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,99.000000000000000000000000000000,3421,4611,3420,0.067083234942505690079350699762
230,230_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,128.000000000000000000000000000000,5000,5000,3709,0.121004638827562877034793586972
231,231_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,146.000000000000000000000000000000,1190,4655,4005,0.078441527319569465115378648079
232,232_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,113.000000000000000000000000000000,4300,1511,84,0.877224677470500480147563848732
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,113.000000000000000000000000000000,1364,2255,1302,0.097812855374898977078856887601
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,75.000000000000000000000000000000,1360,1883,564,0.781252752293321917065327397722
235,235_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,89.000000000000000000000000000000,1183,4364,3302,0.263243791972472718221354170964
236,236_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,89.000000000000000000000000000000,4661,2131,534,0.766172218352376255268154636724
237,237_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,123.000000000000000000000000000000,1209,1551,833,0.763857908402085450383367515315
238,238_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,176.000000000000000000000000000000,1502,1975,1463,0.715806791426664368316323816543
239,239_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,135.000000000000000000000000000000,4432,2661,1709,0.858352523956992019549261385691
240,240_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,10.000000000000000000000000000000,4142,1203,4017,0.998999999999999999111821580300
241,241_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,230.000000000000000000000000000000,1029,2683,2408,0.000100000000000000004792173602
242,242_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,35.000000000000000000000000000000,3528,5000,1022,0.000100000000000000004792173602
243,243_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,12.000000000000000000000000000000,5000,849,1380,0.000100000000000000004792173602
244,244_0,FAILED,BoTorch,GenerationStep_1,,,3043,1,3072,0.000100000000000000004792173602
245,245_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,13.000000000000000000000000000000,5000,3204,3563,0.998999999999999999111821580300
246,246_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,36.000000000000000000000000000000,4174,5000,336,0.998999999999999999111821580300
247,247_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,9.000000000000000000000000000000,2462,2847,4172,0.000100000000000000004792173602
248,248_0,FAILED,BoTorch,GenerationStep_1,,,3107,1,3942,0.000100000000000000004792173602
249,249_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,8.000000000000000000000000000000,3439,568,3308,0.000100000000000000004792173602
250,250_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,11.000000000000000000000000000000,1334,1360,1544,0.998999999999999999111821580300
251,251_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,11.000000000000000000000000000000,5000,1076,1726,0.000100000000000000004792173602
252,252_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,17.000000000000000000000000000000,2040,3200,1,0.000100000000000000004792173602
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,71.000000000000000000000000000000,4896,2147,1,0.000100000000000000004792173602
254,254_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,38.000000000000000000000000000000,1151,3663,719,0.000100000000000000004792173602
255,255_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,112.000000000000000000000000000000,5000,3464,2343,0.998999999999999999111821580300
256,256_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,37.000000000000000000000000000000,1473,4892,1255,0.000100000000000000004792173602
257,257_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,13.000000000000000000000000000000,5000,2404,3626,0.000100000000000000004792173602
258,258_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,43.000000000000000000000000000000,1239,4705,1926,0.998999999999999999111821580300
259,259_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,48.000000000000000000000000000000,5000,3340,1,0.000100000000000000004792173602
260,260_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,11.000000000000000000000000000000,1299,1251,1987,0.998999999999999999111821580300
261,261_0,COMPLETED,BoTorch,GenerationStep_1,0.350000000000000033306690738755,13.000000000000000000000000000000,5000,2979,3792,0.998999999999999999111821580300
262,262_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,9.000000000000000000000000000000,3693,616,4046,0.998999999999999999111821580300
263,263_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,8.000000000000000000000000000000,3979,407,4202,0.000100000000000000004792173602
264,264_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,42.000000000000000000000000000000,4841,5000,1081,0.000100000000000000004792173602
265,265_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,14.000000000000000000000000000000,3091,718,2867,0.000100000000000000004792173602
266,266_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,9.000000000000000000000000000000,2271,2944,4637,0.000100000000000000004792173602
267,267_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,13.000000000000000000000000000000,2372,2383,4381,0.000100000000000000004792173602
268,268_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,11.000000000000000000000000000000,4450,1352,4653,0.998999999999999999111821580300
269,269_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,9.000000000000000000000000000000,5000,423,3503,0.000100000000000000004792173602
270,270_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,10.000000000000000000000000000000,1778,1420,2833,0.998999999999999999111821580300
271,271_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,11.000000000000000000000000000000,4571,2066,5000,0.998999999999999999111821580300
272,272_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,9.000000000000000000000000000000,1459,1579,3188,0.000100000000000000004792173602
273,273_0,FAILED,BoTorch,GenerationStep_1,,,1,1,5000,0.998999999999999999111821580300
274,274_0,FAILED,BoTorch,GenerationStep_1,,,1959,1,3421,0.998999999999999999111821580300
275,275_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,30.000000000000000000000000000000,1327,4466,665,0.998999999999999999111821580300
276,276_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,7.000000000000000000000000000000,1,1149,5000,0.000100000000000000004792173602
277,277_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,7.000000000000000000000000000000,1,1487,5000,0.000100000000000000004792173602
278,278_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,26.000000000000000000000000000000,987,4142,92,0.000100000000000000004792173602
279,279_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,9.000000000000000000000000000000,2195,1350,2541,0.000100000000000000004792173602
280,280_0,FAILED,BoTorch,GenerationStep_1,,,1961,1,4168,0.998999999999999999111821580300
281,281_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,33.000000000000000000000000000000,840,4038,740,0.998999999999999999111821580300
282,282_0,FAILED,BoTorch,GenerationStep_1,,,2666,1,1497,0.998999999999999999111821580300
283,283_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,52.000000000000000000000000000000,5000,4210,1302,0.000100000000000000004792173602
284,284_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,10.000000000000000000000000000000,3210,1557,3462,0.000100000000000000004792173602
285,285_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,8.000000000000000000000000000000,1,1304,4529,0.000100000000000000004792173602
286,286_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,7.000000000000000000000000000000,1,1678,4430,0.998999999999999999111821580300
287,287_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,37.000000000000000000000000000000,3946,4962,1,0.000100000000000000004792173602
288,288_0,FAILED,BoTorch,GenerationStep_1,,,1,1,1544,0.998999999999999999111821580300
289,289_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,71.000000000000000000000000000000,1226,2601,1334,0.000100000000000000004792173602
290,290_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,7.000000000000000000000000000000,1,1592,3701,0.000100000000000000004792173602
291,291_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,44.000000000000000000000000000000,1219,2871,430,0.000100000000000000004792173602
292,292_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,7.000000000000000000000000000000,1,482,5000,0.998999999999999999111821580300
293,293_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,11.000000000000000000000000000000,4553,1930,4452,0.998999999999999999111821580300
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,12.000000000000000000000000000000,3948,2235,4954,0.000100000000000000004792173602
295,295_0,FAILED,BoTorch,GenerationStep_1,,,1503,1,4572,0.000100000000000000004792173602
296,296_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,13.000000000000000000000000000000,913,1382,2641,0.000100000000000000004792173602
297,297_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,51.000000000000000000000000000000,3543,5000,2378,0.998999999999999999111821580300
298,298_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,118.000000000000000000000000000000,5000,3715,2631,0.998999999999999999111821580300
299,299_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,71.000000000000000000000000000000,1054,3640,2382,0.000100000000000000004792173602
300,300_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,13.000000000000000000000000000000,5000,2733,3295,0.000100000000000000004792173602
301,301_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,128.000000000000000000000000000000,5000,993,1,0.000100000000000000004792173602
302,302_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,56.000000000000000000000000000000,1124,3279,1249,0.000100000000000000004792173602
303,303_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,60.000000000000000000000000000000,1111,4047,2134,0.998999999999999999111821580300
304,304_0,FAILED,BoTorch,GenerationStep_1,,,1558,1,5000,0.000100000000000000004792173602
305,305_0,FAILED,BoTorch,GenerationStep_1,,,2312,1,3508,0.000100000000000000004792173602
306,306_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,67.000000000000000000000000000000,4289,3274,386,0.998999999999999999111821580300
307,307_0,FAILED,BoTorch,GenerationStep_1,,,2286,1,2976,0.998999999999999999111821580300
308,308_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,23.000000000000000000000000000000,2474,5000,476,0.000100000000000000004792173602
309,309_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,54.000000000000000000000000000000,5000,3698,212,0.000100000000000000004792173602
310,310_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,102.000000000000000000000000000000,4176,3366,1486,0.998999999999999999111821580300
311,311_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,78.000000000000000000000000000000,4318,1884,1,0.000100000000000000004792173602
312,312_0,FAILED,BoTorch,GenerationStep_1,,,2674,1,2392,0.998999999999999999111821580300
313,313_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,80.000000000000000000000000000000,4866,3478,1275,0.000100000000000000004792173602
314,314_0,FAILED,BoTorch,GenerationStep_1,,,2759,1,1581,0.998999999999999999111821580300
315,315_0,FAILED,BoTorch,GenerationStep_1,,,1138,1,4131,0.998999999999999999111821580300
316,316_0,FAILED,BoTorch,GenerationStep_1,,,1,1,2486,0.000100000000000000004792173602
317,317_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,59.000000000000000000000000000000,4190,3013,436,0.998999999999999999111821580300
318,318_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,97.000000000000000000000000000000,5000,4432,3079,0.998999999999999999111821580300
319,319_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,41.000000000000000000000000000000,4241,4239,406,0.998999999999999999111821580300
320,320_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,64.000000000000000000000000000000,5000,4100,1919,0.998999999999999999111821580300
321,321_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,80.000000000000000000000000000000,1240,4300,2979,0.000100000000000000004792173602
322,322_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,26.000000000000000000000000000000,859,5000,654,0.998999999999999999111821580300
323,323_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,30.000000000000000000000000000000,1088,3845,165,0.998999999999999999111821580300
324,324_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,58.000000000000000000000000000000,5000,4025,562,0.998999999999999999111821580300
325,325_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,9.000000000000000000000000000000,2590,427,1376,0.000100000000000000004792173602
326,326_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,44.000000000000000000000000000000,1406,5000,1948,0.998999999999999999111821580300
327,327_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,17.000000000000000000000000000000,5000,2744,3096,0.998999999999999999111821580300
328,328_0,FAILED,BoTorch,GenerationStep_1,,,1,1,1249,0.998999999999999999111821580300
329,329_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,10.000000000000000000000000000000,1476,191,4659,0.998999999999999999111821580300
330,330_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,13.000000000000000000000000000000,5000,2359,4423,0.000100000000000000004792173602
331,331_0,FAILED,BoTorch,GenerationStep_1,,,2183,1,3384,0.998999999999999999111821580300
332,332_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,61.000000000000000000000000000000,1225,4745,2589,0.000100000000000000004792173602
333,333_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,75.000000000000000000000000000000,5000,2730,536,0.998999999999999999111821580300
334,334_0,COMPLETED,BoTorch,GenerationStep_1,0.350000000000000033306690738755,12.000000000000000000000000000000,3909,957,5000,0.000100000000000000004792173602
335,335_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,62.000000000000000000000000000000,1336,1742,1,0.000100000000000000004792173602
336,336_0,FAILED,BoTorch,GenerationStep_1,,,3232,1,5000,0.998999999999999999111821580300
337,337_0,FAILED,BoTorch,GenerationStep_1,,,2652,1,3067,0.998999999999999999111821580300
338,338_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,44.000000000000000000000000000000,1425,4030,950,0.000100000000000000004792173602
339,339_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,12.000000000000000000000000000000,5000,2131,4062,0.000100000000000000004792173602
340,340_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,63.000000000000000000000000000000,1123,3477,1985,0.000100000000000000004792173602
341,341_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,64.000000000000000000000000000000,1146,3086,1583,0.000100000000000000004792173602
342,342_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,7.000000000000000000000000000000,1,27,1573,0.998999999999999999111821580300
343,343_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1274.000000000000000000000000000000,1396,1005,961,0.000100000000000000004792173602
344,344_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,50.000000000000000000000000000000,1292,5000,2564,0.000100000000000000004792173602
345,345_0,FAILED,BoTorch,GenerationStep_1,,,2160,1,2707,0.998999999999999999111821580300
346,346_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,41.000000000000000000000000000000,1241,2640,1,0.998999999999999999111821580300
347,347_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,11.000000000000000000000000000000,3250,2819,5000,0.998999999999999999111821580300
348,348_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,12.000000000000000000000000000000,5000,1325,2134,0.000100000000000000004792173602
349,349_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,31.000000000000000000000000000000,909,5000,1429,0.998999999999999999111821580300
350,350_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,7.000000000000000000000000000000,1,685,1784,0.000100000000000000004792173602
351,351_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,34.000000000000000000000000000000,1188,3084,1,0.998999999999999999111821580300
352,352_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,55.000000000000000000000000000000,1331,4262,1943,0.000100000000000000004792173602
353,353_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,58.000000000000000000000000000000,3895,2515,1,0.000100000000000000004792173602
354,354_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,83.000000000000000000000000000000,5000,4197,2427,0.000100000000000000004792173602
355,355_0,FAILED,BoTorch,GenerationStep_1,,,4073,1,2868,0.998999999999999999111821580300
356,356_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,41.000000000000000000000000000000,5000,4544,1,0.998999999999999999111821580300
357,357_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,40.000000000000000000000000000000,415,5000,3552,0.998999999999999999111821580300
358,358_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,7.000000000000000000000000000000,1,590,2189,0.998999999999999999111821580300
359,359_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,41.000000000000000000000000000000,4791,5000,769,0.998999999999999999111821580300
360,360_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,87.000000000000000000000000000000,3946,2076,663,0.000100000000000000004792173602
361,361_0,FAILED,BoTorch,GenerationStep_1,,,1,1,2702,0.000100000000000000004792173602
362,362_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,114.000000000000000000000000000000,4579,1595,398,0.000100000000000000004792173602
363,363_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,138.000000000000000000000000000000,5000,3870,2888,0.000100000000000000004792173602
364,364_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,133.000000000000000000000000000000,5000,5000,4053,0.998999999999999999111821580300
365,365_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,61.000000000000000000000000000000,1118,3604,2126,0.998999999999999999111821580300
366,366_0,FAILED,BoTorch,GenerationStep_1,,,2480,1,3356,0.998999999999999999111821580300
367,367_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,10.000000000000000000000000000000,5000,1285,1570,0.998999999999999999111821580300
368,368_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,92.000000000000000000000000000000,3909,2414,1140,0.000100000000000000004792173602
369,369_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,98.000000000000000000000000000000,1395,1588,510,0.000100000000000000004792173602
370,370_0,FAILED,BoTorch,GenerationStep_1,,,2264,1,3738,0.998999999999999999111821580300
371,371_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,63.000000000000000000000000000000,3497,3840,2011,0.998999999999999999111821580300
372,372_0,FAILED,BoTorch,GenerationStep_1,,,3903,1,2297,0.998999999999999999111821580300
373,373_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,91.000000000000000000000000000000,3893,3862,2405,0.000100000000000000004792173602
374,374_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,9.000000000000000000000000000000,5000,1477,1531,0.998999999999999999111821580300
375,375_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,128.000000000000000000000000000000,4649,1211,1,0.000100000000000000004792173602
376,376_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,9.000000000000000000000000000000,915,1377,1821,0.000100000000000000004792173602
377,377_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,13.000000000000000000000000000000,1839,3705,4292,0.998999999999999999111821580300
378,378_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,42.000000000000000000000000000000,1185,3957,1287,0.998999999999999999111821580300
