trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
268,268_0,FAILED,GenerationStep_1,,,2753,63,0.541690480824043030239067775256,0.998999999999999999111821580300,460,EDFSMode.RANDOM
269,269_0,COMPLETED,GenerationStep_1,0.419999999999999984456877655248,1240.000000000000000000000000000000,1236,29,0.006148466836373049811126367814,0.618227391655724378694003462442,193,EDFSMode.RANDOM
270,270_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,2872.000000000000000000000000000000,1671,50,0.001000000000000000020816681712,0.917374268163265282893803487241,147,EDFSMode.RANDOM
271,271_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,2114.000000000000000000000000000000,1795,53,0.001000000000000000020816681712,0.885583908952874754305639726226,223,EDFSMode.RANDOM
272,272_0,COMPLETED,GenerationStep_1,0.040000000000000000832667268469,1213.000000000000000000000000000000,2067,74,0.284402571412997351441021010032,0.677437657277065952143857430201,622,EDFSMode.RANDOM
273,273_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,1393.000000000000000000000000000000,1792,57,0.001000000000000000020816681712,0.885947179488290270654715641285,281,EDFSMode.RANDOM
274,274_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,2081.000000000000000000000000000000,1709,52,0.001000000000000000020816681712,0.899821765125564665410706766124,183,EDFSMode.RANDOM
275,275_0,RUNNING,GenerationStep_1,,,4544,57,0.587214180084742021215049589955,0.998999999999999999111821580300,533,EDFSMode.RANDOM
276,276_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,5811.000000000000000000000000000000,1894,48,0.001000000000000000020816681712,0.891073852380872999390248878626,100,EDFSMode.RANDOM
277,277_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,5065.000000000000000000000000000000,1547,54,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
278,278_0,COMPLETED,GenerationStep_1,0.059999999999999997779553950750,784.000000000000000000000000000000,2123,62,0.020379573074686074818373526796,0.998999999999999999111821580300,625,EDFSMode.RANDOM
279,279_0,COMPLETED,GenerationStep_1,0.110000000000000000555111512313,1077.000000000000000000000000000000,2248,100,0.399321825431891763713565524085,0.273187408284786104051278243787,622,EDFSMode.RANDOM
280,280_0,RUNNING,GenerationStep_1,,,4630,49,0.441032749920732713988513751247,0.638231122263227645952099464921,233,EDFSMode.RANDOM
281,281_0,COMPLETED,GenerationStep_1,0.260000000000000008881784197001,811.000000000000000000000000000000,1214,83,0.035000628412238554698632242435,0.001000000000000000020816681712,687,EDFSMode.RANDOM
282,282_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,994.000000000000000000000000000000,1698,77,0.289856240108828711043997827801,0.998999999999999999111821580300,694,EDFSMode.RANDOM
283,283_0,RUNNING,GenerationStep_1,,,4055,84,0.605606661708394389265208701545,0.998999999999999999111821580300,489,EDFSMode.RANDOM
284,284_0,COMPLETED,GenerationStep_1,0.300000000000000044408920985006,971.000000000000000000000000000000,2293,36,0.001000000000000000020816681712,0.793930410364013572355190717644,174,EDFSMode.RANDOM
285,285_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,1230.000000000000000000000000000000,2420,30,0.078080980710134265110333728899,0.743167242703587360708183950919,104,EDFSMode.RANDOM
286,286_0,RUNNING,GenerationStep_1,,,1,100,0.817342445688459040553652812378,0.001000000000000000020816681712,792,EDFSMode.RANDOM
287,287_0,COMPLETED,GenerationStep_1,0.239999999999999991118215802999,784.000000000000000000000000000000,3715,100,0.159808320667942344028844559034,0.998999999999999999111821580300,918,EDFSMode.RANDOM
288,288_0,COMPLETED,GenerationStep_1,0.460000000000000019984014443253,3304.000000000000000000000000000000,1404,79,0.001000000000000000020816681712,0.998999999999999999111821580300,126,EDFSMode.RANDOM
289,289_0,RUNNING,GenerationStep_1,,,1452,100,0.590999469456380599474698556151,0.645969203820833004492385498452,610,EDFSMode.RANDOM
290,290_0,RUNNING,GenerationStep_1,,,4440,100,0.583207592489678683378429013828,0.048830565289679848939297102106,658,EDFSMode.RANDOM
291,291_0,FAILED,GenerationStep_1,,,1992,100,0.675703254801893082870378748339,0.428593318707420234403571157600,618,EDFSMode.RANDOM
292,292_0,FAILED,GenerationStep_1,,,3439,100,0.588496774542867640001020390628,0.998999999999999999111821580300,621,EDFSMode.RANDOM
293,293_0,FAILED,GenerationStep_1,,,2169,100,0.645316295141551865555129552376,0.913793415996336455542348176095,657,EDFSMode.RANDOM
294,294_0,COMPLETED,GenerationStep_1,0.179999999999999993338661852249,990.000000000000000000000000000000,2581,100,0.373942461670135894991062741610,0.001000000000000000020816681712,692,EDFSMode.RANDOM
295,295_0,FAILED,GenerationStep_1,,,3925,71,0.645995347049250434601219694741,0.688339290889344201929134214879,471,EDFSMode.RANDOM
296,296_0,FAILED,GenerationStep_1,,,1456,72,0.471472614639361353727764480936,0.998999999999999999111821580300,758,EDFSMode.RANDOM
297,297_0,FAILED,GenerationStep_1,,,1780,85,0.516916232630727723318386779283,0.998999999999999999111821580300,647,EDFSMode.RANDOM
298,298_0,FAILED,GenerationStep_1,,,938,100,0.653961999644479208271263814822,0.998999999999999999111821580300,695,EDFSMode.RANDOM
299,299_0,COMPLETED,GenerationStep_1,0.100000000000000005551115123126,855.000000000000000000000000000000,2205,64,0.202599929188216898445773495041,0.998999999999999999111821580300,620,EDFSMode.RANDOM
300,300_0,COMPLETED,GenerationStep_1,0.330000000000000015543122344752,1219.000000000000000000000000000000,1015,1,0.075534665322291014155631216909,0.451832067876098475434076817692,152,EDFSMode.RANDOM
301,301_0,COMPLETED,GenerationStep_1,0.340000000000000024424906541753,1101.000000000000000000000000000000,573,100,0.135860310106701742682844269439,0.840584370586396123492534115940,225,EDFSMode.RANDOM
302,302_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,1111.000000000000000000000000000000,2787,60,0.060662211384230987909482735176,0.658407511303258585755315834831,170,EDFSMode.RANDOM
303,303_0,COMPLETED,GenerationStep_1,0.040000000000000000832667268469,5425.000000000000000000000000000000,163,5,0.001000000000000000020816681712,0.001000000000000000020816681712,204,EDFSMode.RANDOM
304,304_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,1702.000000000000000000000000000000,4169,43,0.007625812656060416104553123517,0.675435109567708136246722006035,255,EDFSMode.RANDOM
305,305_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,3916.000000000000000000000000000000,1892,81,0.219392529838857125445983342615,0.612130782592620326099108751805,143,EDFSMode.RANDOM
306,306_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,1218.000000000000000000000000000000,1046,1,0.048418515156037220115159414036,0.416320801515315142005135840009,230,EDFSMode.RANDOM
307,307_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,1466.000000000000000000000000000000,563,100,0.102141863793390103021252457438,0.807431708833935557478866940073,139,EDFSMode.RANDOM
308,308_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,1464.000000000000000000000000000000,992,1,0.137826842246438763250893089207,0.488769892928755445016264502556,100,EDFSMode.RANDOM
309,309_0,COMPLETED,GenerationStep_1,0.289999999999999980015985556747,1086.000000000000000000000000000000,588,100,0.095996726267084706019083739648,0.909363908681792731947268748627,308,EDFSMode.RANDOM
310,310_0,COMPLETED,GenerationStep_1,0.209999999999999992228438827624,760.000000000000000000000000000000,3200,100,0.067540804829273895504293534486,0.001000000000000000020816681712,939,EDFSMode.RANDOM
311,311_0,COMPLETED,GenerationStep_1,0.119999999999999995559107901499,815.000000000000000000000000000000,429,100,0.125981264078258325955772534144,0.998999999999999999111821580300,892,EDFSMode.RANDOM
312,312_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,1152.000000000000000000000000000000,549,100,0.203231537407498219494073055102,0.998999999999999999111821580300,605,EDFSMode.RANDOM
313,313_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,1430.000000000000000000000000000000,1709,1,0.036109178973370487097938053012,0.623886368594729567860213137465,197,EDFSMode.RANDOM
314,314_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,1244.000000000000000000000000000000,1322,1,0.001000000000000000020816681712,0.329160105746017284111815115466,183,EDFSMode.RANDOM
315,315_0,COMPLETED,GenerationStep_1,0.340000000000000024424906541753,967.000000000000000000000000000000,2772,79,0.094390429907554543320635787040,0.647715268931109089400877110165,278,EDFSMode.RANDOM
316,316_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,2910.000000000000000000000000000000,4229,43,0.155521752838872900914779506820,0.709914054402555616540837490902,161,EDFSMode.RANDOM
317,317_0,COMPLETED,GenerationStep_1,0.110000000000000000555111512313,654.000000000000000000000000000000,400,64,0.060878858320702049222727936240,0.998999999999999999111821580300,985,EDFSMode.RANDOM
318,318_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,2473.000000000000000000000000000000,1880,81,0.186361711876421587419372372096,0.604034520366633742582962440792,188,EDFSMode.RANDOM
319,319_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,1574.000000000000000000000000000000,2787,58,0.117023827199800187215394942086,0.666807174468050267712726508762,119,EDFSMode.RANDOM
320,320_0,COMPLETED,GenerationStep_1,0.100000000000000005551115123126,1950.000000000000000000000000000000,1374,1,0.001000000000000000020816681712,0.301702046839835036351473718241,682,EDFSMode.RANDOM
321,321_0,COMPLETED,GenerationStep_1,0.089999999999999996669330926125,2992.000000000000000000000000000000,3527,1,0.021478372878970933279596522425,0.001000000000000000020816681712,673,EDFSMode.RANDOM
322,322_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,1181.000000000000000000000000000000,1056,100,0.001000000000000000020816681712,0.750095608029713645237279706635,266,EDFSMode.RANDOM
323,323_0,COMPLETED,GenerationStep_1,0.260000000000000008881784197001,739.000000000000000000000000000000,4687,78,0.003763567006069651506294793109,0.397269842814125528906998852108,887,EDFSMode.RANDOM
324,324_0,COMPLETED,GenerationStep_1,0.300000000000000044408920985006,1599.000000000000000000000000000000,3902,1,0.003518162548167487555655918996,0.432737951770324424938252150241,209,EDFSMode.RANDOM
325,325_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,779.000000000000000000000000000000,4137,53,0.037947958167182695154995286657,0.797036572717586877523388011468,592,EDFSMode.RANDOM
326,326_0,COMPLETED,GenerationStep_1,0.209999999999999992228438827624,591.000000000000000000000000000000,3067,51,0.001000000000000000020816681712,0.001000000000000000020816681712,946,EDFSMode.RANDOM
327,327_0,COMPLETED,GenerationStep_1,0.059999999999999997779553950750,1347.000000000000000000000000000000,158,100,0.056026716282884116149265452123,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
328,328_0,COMPLETED,GenerationStep_1,0.440000000000000002220446049250,2764.000000000000000000000000000000,4110,25,0.001000000000000000020816681712,0.473188382311517274914081099269,172,EDFSMode.RANDOM
329,329_0,COMPLETED,GenerationStep_1,0.140000000000000013322676295502,770.000000000000000000000000000000,2556,100,0.042722582007117024249787107237,0.998999999999999999111821580300,933,EDFSMode.RANDOM
330,330_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,1577.000000000000000000000000000000,807,24,0.055833525630723357391360650581,0.585192401060967926085254475765,100,EDFSMode.RANDOM
331,331_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,1211.000000000000000000000000000000,874,24,0.088805393317234027072970548033,0.537678220154923169893379508721,145,EDFSMode.RANDOM
332,332_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,847.000000000000000000000000000000,698,27,0.096722911058032101649928335974,0.524417433695221868461544545426,194,EDFSMode.RANDOM
333,333_0,COMPLETED,GenerationStep_1,0.350000000000000033306690738755,858.000000000000000000000000000000,1507,42,0.105654035140016949734231843649,0.485306234650222267923425079061,380,EDFSMode.RANDOM
334,334_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,1323.000000000000000000000000000000,4028,44,0.127744782143338175828262137657,0.467641341680725408647134599960,330,EDFSMode.RANDOM
335,335_0,COMPLETED,GenerationStep_1,0.350000000000000033306690738755,737.000000000000000000000000000000,694,29,0.095670719563097611493063254784,0.520466498728483606406314265769,245,EDFSMode.RANDOM
336,336_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,641.000000000000000000000000000000,3608,55,0.195326760067878191229340245627,0.811564104295679156209075699735,950,EDFSMode.RANDOM
337,337_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,5467.000000000000000000000000000000,3994,42,0.035703622648313962373300967101,0.405373662069951956610225352051,100,EDFSMode.RANDOM
338,338_0,COMPLETED,GenerationStep_1,0.440000000000000002220446049250,1457.000000000000000000000000000000,788,24,0.072196273474675470849248881677,0.543681732579975318664367023302,118,EDFSMode.RANDOM
339,339_0,RUNNING,GenerationStep_1,,,1782,75,0.998999999999999999111821580300,0.662857031224182824402646474482,107,EDFSMode.RANDOM
340,340_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,578.000000000000000000000000000000,4207,34,0.195563062604238363517694665461,0.722404874047183120921999943675,1000,EDFSMode.RANDOM
341,341_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,678.000000000000000000000000000000,732,31,0.104978116884044334056191871696,0.520762990779869427981907392677,296,EDFSMode.RANDOM
342,342_0,RUNNING,GenerationStep_1,,,1046,100,0.964405859415539468137978929008,0.001000000000000000020816681712,381,EDFSMode.RANDOM
343,343_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,1582.000000000000000000000000000000,783,23,0.001000000000000000020816681712,0.688212958726988510704813961638,100,EDFSMode.RANDOM
344,344_0,RUNNING,GenerationStep_1,,,762,100,0.925323224701645741241406994959,0.226249442838809738942629223857,100,EDFSMode.RANDOM
345,345_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,4744.000000000000000000000000000000,4475,70,0.001000000000000000020816681712,0.327762059877820088882316440504,119,EDFSMode.RANDOM
346,346_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,2209.000000000000000000000000000000,1013,22,0.001000000000000000020816681712,0.645363959972206635562486098934,100,EDFSMode.RANDOM
347,347_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,947.000000000000000000000000000000,737,27,0.083596244384256751525086315269,0.532246741156842118058989399287,170,EDFSMode.RANDOM
348,348_0,RUNNING,GenerationStep_1,,,4977,100,0.998999999999999999111821580300,0.014015795905294246848082906354,100,EDFSMode.RANDOM
349,349_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,768.000000000000000000000000000000,1496,43,0.102037632058475644103445745259,0.563906610316970313689921567857,442,EDFSMode.RANDOM
350,350_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,1590.000000000000000000000000000000,4050,45,0.142185849403303393723163594586,0.428338213325096806016745176748,266,EDFSMode.RANDOM
351,351_0,RUNNING,GenerationStep_1,,,1563,98,0.998999999999999999111821580300,0.593327795742512265064760867972,224,EDFSMode.RANDOM
352,352_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,1345.000000000000000000000000000000,585,31,0.085006737702032347803182688040,0.623885150551711342714611419069,100,EDFSMode.RANDOM
353,353_0,RUNNING,GenerationStep_1,,,2896,83,0.998999999999999999111821580300,0.396717659398110822355221216640,100,EDFSMode.RANDOM
354,354_0,FAILED,GenerationStep_1,,,1069,98,0.998999999999999999111821580300,0.001000000000000000020816681712,114,EDFSMode.RANDOM
355,355_0,COMPLETED,GenerationStep_1,0.260000000000000008881784197001,636.000000000000000000000000000000,559,32,0.104980530398480112475034786712,0.596097070042525767341601294902,376,EDFSMode.RANDOM
356,356_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,634.000000000000000000000000000000,4313,49,0.079527259735478708635447731012,0.446451088924029571014528983142,1000,EDFSMode.RANDOM
357,357_0,FAILED,GenerationStep_1,,,3862,100,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
358,358_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,5697.000000000000000000000000000000,3903,41,0.222207085886201582969334822337,0.286099726786653574261976018533,100,EDFSMode.RANDOM
359,359_0,COMPLETED,GenerationStep_1,0.350000000000000033306690738755,946.000000000000000000000000000000,1430,67,0.001000000000000000020816681712,0.427806412010323933170496957246,376,EDFSMode.RANDOM
360,360_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,884.000000000000000000000000000000,2759,26,0.087869649004165273353805787337,0.681475913456066728635107665468,201,EDFSMode.RANDOM
361,361_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,1226.000000000000000000000000000000,617,15,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
362,362_0,RUNNING,GenerationStep_1,,,515,95,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
363,363_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,949.000000000000000000000000000000,655,36,0.007932819244519655199621155361,0.998999999999999999111821580300,179,EDFSMode.RANDOM
364,364_0,RUNNING,GenerationStep_1,,,3757,77,0.998999999999999999111821580300,0.060636946830459566293303197426,100,EDFSMode.RANDOM
365,365_0,RUNNING,GenerationStep_1,,,1984,70,0.998999999999999999111821580300,0.720927834283824453542877108703,177,EDFSMode.RANDOM
366,366_0,RUNNING,GenerationStep_1,,,1877,90,0.998999999999999999111821580300,0.570922266497398411821961872192,264,EDFSMode.RANDOM
367,367_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,6469.000000000000000000000000000000,3137,30,0.535996490786879054013525092159,0.998999999999999999111821580300,100,EDFSMode.RANDOM
368,368_0,RUNNING,GenerationStep_1,,,4622,86,0.998999999999999999111821580300,0.464841357601930682541535588825,100,EDFSMode.RANDOM
369,369_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,1133.000000000000000000000000000000,2986,42,0.307085068863327814714381247541,0.998999999999999999111821580300,225,EDFSMode.RANDOM
370,370_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,761.000000000000000000000000000000,820,73,0.001000000000000000020816681712,0.127331695257971583279399396815,432,EDFSMode.RANDOM
371,371_0,COMPLETED,GenerationStep_1,0.460000000000000019984014443253,6674.000000000000000000000000000000,3499,4,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
372,372_0,RUNNING,GenerationStep_1,,,4209,86,0.998999999999999999111821580300,0.668835164180641816855654724350,100,EDFSMode.RANDOM
373,373_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,3402.000000000000000000000000000000,3139,96,0.197542089301120660227439884693,0.043698766089888450847578127423,100,EDFSMode.RANDOM
374,374_0,RUNNING,GenerationStep_1,,,3101,100,0.998999999999999999111821580300,0.360758684948395025315903694718,526,EDFSMode.RANDOM
375,375_0,RUNNING,GenerationStep_1,,,3586,61,0.948602061960593156975107831386,0.998999999999999999111821580300,160,EDFSMode.RANDOM
376,376_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,807.000000000000000000000000000000,2700,14,0.028858833268122909693209621196,0.568369817235389818144142282108,196,EDFSMode.RANDOM
377,377_0,RUNNING,GenerationStep_1,,,1824,100,0.998999999999999999111821580300,0.577156298270413925521893361292,374,EDFSMode.RANDOM
378,378_0,RUNNING,GenerationStep_1,,,3189,88,0.998999999999999999111821580300,0.105890162212886260184596665113,343,EDFSMode.RANDOM
379,379_0,RUNNING,GenerationStep_1,,,3023,100,0.832119611587879060010664034053,0.149972152135160768926525065581,233,EDFSMode.RANDOM
380,380_0,COMPLETED,GenerationStep_1,0.460000000000000019984014443253,2011.000000000000000000000000000000,909,25,0.001000000000000000020816681712,0.831632084443769237225296819815,100,EDFSMode.RANDOM
381,381_0,RUNNING,GenerationStep_1,,,5000,71,0.984951658553033126963782706298,0.678136021721581161436631646211,100,EDFSMode.RANDOM
382,382_0,RUNNING,GenerationStep_1,,,2304,72,0.998999999999999999111821580300,0.723577946463035082125259123131,100,EDFSMode.RANDOM
383,383_0,RUNNING,GenerationStep_1,,,2410,11,0.998999999999999999111821580300,0.001000000000000000020816681712,827,EDFSMode.RANDOM
384,384_0,RUNNING,GenerationStep_1,,,1300,100,0.998999999999999999111821580300,0.283074968992768571940388255825,100,EDFSMode.RANDOM
385,385_0,RUNNING,GenerationStep_1,,,4113,42,0.940960694750347936832213235903,0.998999999999999999111821580300,100,EDFSMode.RANDOM
386,386_0,COMPLETED,GenerationStep_1,0.029999999999999998889776975375,5671.000000000000000000000000000000,2035,1,0.997297528601081673116368619958,0.001000000000000000020816681712,884,EDFSMode.RANDOM
387,387_0,RUNNING,GenerationStep_1,,,2201,39,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
388,388_0,FAILED,GenerationStep_1,,,3113,38,0.443828280238542927094158585533,0.998999999999999999111821580300,170,EDFSMode.RANDOM
389,389_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,900.000000000000000000000000000000,2873,31,0.131640052338917568075515873716,0.826051634022079928065807052917,202,EDFSMode.RANDOM
390,390_0,COMPLETED,GenerationStep_1,0.460000000000000019984014443253,2531.000000000000000000000000000000,872,100,0.001000000000000000020816681712,0.476451152017386414527777560579,100,EDFSMode.RANDOM
391,391_0,COMPLETED,GenerationStep_1,0.419999999999999984456877655248,2562.000000000000000000000000000000,1658,72,0.157937899516080615391899755195,0.733624708374297829216459376767,213,EDFSMode.RANDOM
392,392_0,RUNNING,GenerationStep_1,,,5000,100,0.903602651041545024135359653883,0.001000000000000000020816681712,372,EDFSMode.RANDOM
393,393_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,1002.000000000000000000000000000000,1600,100,0.211308199611695030073477141741,0.998999999999999999111821580300,900,EDFSMode.RANDOM
394,394_0,COMPLETED,GenerationStep_1,0.440000000000000002220446049250,3458.000000000000000000000000000000,1710,71,0.299581139258440876105282768549,0.784758731460781455702147013653,166,EDFSMode.RANDOM
395,395_0,COMPLETED,GenerationStep_1,0.270000000000000017763568394003,808.000000000000000000000000000000,5000,59,0.245324309654822242388050312911,0.527706685784011142459348775446,842,EDFSMode.RANDOM
396,396_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,4418.000000000000000000000000000000,1426,20,0.076396728169840319444539034066,0.756811302969696120257481197768,100,EDFSMode.RANDOM
397,397_0,RUNNING,GenerationStep_1,,,928,100,0.998999999999999999111821580300,0.001000000000000000020816681712,143,EDFSMode.RANDOM
398,398_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,2297.000000000000000000000000000000,1426,22,0.086735760776275178107752594769,0.711302703939521108189580900216,134,EDFSMode.RANDOM
399,399_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,1634.000000000000000000000000000000,1649,72,0.133062559459203227918422385301,0.716503099967986556428911626426,243,EDFSMode.RANDOM
400,400_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,992.000000000000000000000000000000,1630,100,0.001000000000000000020816681712,0.998999999999999999111821580300,877,EDFSMode.RANDOM
401,401_0,RUNNING,GenerationStep_1,,,3913,100,0.892404702086595391641310470732,0.001000000000000000020816681712,338,EDFSMode.RANDOM
402,402_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,1482.000000000000000000000000000000,1678,35,0.116847413978172900983487636495,0.692445704949486429136129572726,268,EDFSMode.RANDOM
403,403_0,COMPLETED,GenerationStep_1,0.230000000000000009992007221626,1217.000000000000000000000000000000,1555,73,0.302131071452674926369752483879,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
404,404_0,FAILED,GenerationStep_1,,,4290,46,0.781714348454486174233579731663,0.208543544883549841761904986015,364,EDFSMode.RANDOM
405,405_0,COMPLETED,GenerationStep_1,0.440000000000000002220446049250,2177.000000000000000000000000000000,1421,24,0.074268902286404217538695604617,0.685516795833217118527613820333,158,EDFSMode.RANDOM
406,406_0,COMPLETED,GenerationStep_1,0.230000000000000009992007221626,644.000000000000000000000000000000,3415,65,0.001000000000000000020816681712,0.570541530043800926286223784700,892,EDFSMode.RANDOM
407,407_0,FAILED,GenerationStep_1,,,1499,100,0.799727428976121479387018098350,0.194590019390618679251403477792,455,EDFSMode.RANDOM
408,408_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1310.000000000000000000000000000000,978,100,0.001000000000000000020816681712,0.326024590932998015180288575721,272,EDFSMode.RANDOM
409,409_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,2549.000000000000000000000000000000,4158,100,0.001000000000000000020816681712,0.998999999999999999111821580300,237,EDFSMode.RANDOM
410,410_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1206.000000000000000000000000000000,4770,56,0.001000000000000000020816681712,0.998999999999999999111821580300,406,EDFSMode.RANDOM
411,411_0,COMPLETED,GenerationStep_1,0.080000000000000001665334536938,1315.000000000000000000000000000000,2206,1,0.120642509603747408175600241975,0.998999999999999999111821580300,240,EDFSMode.RANDOM
412,412_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,1269.000000000000000000000000000000,3187,73,0.001000000000000000020816681712,0.001000000000000000020816681712,278,EDFSMode.RANDOM
413,413_0,FAILED,GenerationStep_1,,,1617,100,0.804303396281076277141153241246,0.813478817842774648561032790894,320,EDFSMode.RANDOM
414,414_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,670.000000000000000000000000000000,1370,52,0.199500153351922004940632859871,0.001000000000000000020816681712,612,EDFSMode.RANDOM
415,415_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,1151.000000000000000000000000000000,4313,89,0.279824609821439473922310980925,0.001000000000000000020816681712,603,EDFSMode.RANDOM
416,416_0,FAILED,GenerationStep_1,,,1113,100,0.751699235686410949242031165340,0.001000000000000000020816681712,432,EDFSMode.RANDOM
417,417_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,1004.000000000000000000000000000000,3590,88,0.001000000000000000020816681712,0.998999999999999999111821580300,668,EDFSMode.RANDOM
418,418_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,2888.000000000000000000000000000000,1270,15,0.066917079613775951041354517201,0.756820416830103592786826993688,100,EDFSMode.RANDOM
419,419_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,3598.000000000000000000000000000000,1246,88,0.001000000000000000020816681712,0.674355516620654404924550817668,100,EDFSMode.RANDOM
420,420_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,3453.000000000000000000000000000000,1859,56,0.267920464933170454635558144219,0.917254626260870842280326087348,224,EDFSMode.RANDOM
421,421_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,2896.000000000000000000000000000000,1807,53,0.218078971840102719959020305396,0.885893045707870085969659612601,255,EDFSMode.RANDOM
422,422_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,2010.000000000000000000000000000000,1170,70,0.048074896468616817868380053369,0.446524580862189768293291081136,241,EDFSMode.RANDOM
423,423_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,2605.000000000000000000000000000000,1871,56,0.311617092640763260202874107563,0.912665378032406660047115565249,199,EDFSMode.RANDOM
424,424_0,COMPLETED,GenerationStep_1,0.260000000000000008881784197001,652.000000000000000000000000000000,3914,45,0.001000000000000000020816681712,0.690950160048673711621347592882,936,EDFSMode.RANDOM
425,425_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,2006.000000000000000000000000000000,1828,55,0.238352647658711946920817581486,0.876915442288682900340290871100,235,EDFSMode.RANDOM
426,426_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,2594.000000000000000000000000000000,1881,57,0.363827725983457805902787640662,0.852034063535310526305011080694,193,EDFSMode.RANDOM
427,427_0,FAILED,GenerationStep_1,,,1889,100,0.998999999999999999111821580300,0.001000000000000000020816681712,346,EDFSMode.RANDOM
