trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
146,146_0,FAILED,SOBOL,,,3401,3060,3001,0.878970875695347819700486979855,0.979399640094488876940204136190,2.915114760250784531336876170826,str\(\'t-test\'\),3,str\(\'bounded\'\)
147,147_0,FAILED,SOBOL,,,1462,1363,846,0.239401282733306297600961443095,0.145579449471086252998475174536,9.689549987809732201071710733231,str\(\'ks-test\'\),35,str\(\'bounded\'\)
148,148_0,FAILED,SOBOL,,,2033,3252,1435,0.077278444396331913424091908382,0.080183603389188645715890402244,7.269178711835295736420903267572,str\(\'t-test\'\),11,str\(\'bounded\'\)
149,149_0,FAILED,SOBOL,,,2750,2483,4916,0.809928407903760638752999057033,0.794834955511614649203977478464,0.333550498741678913550146035050,str\(\'ks-test\'\),27,str\(\'bounded\'\)
150,150_0,RUNNING,SOBOL,,,4343,4987,45,0.454449713718146075525083915636,0.594571554230526100326414962183,4.223692769459449714020138344495,str\(\'t-test\'\),44,str\(\'bounded\'\)
151,151_0,RUNNING,SOBOL,,,1144,746,3450,0.656942159743979625652343656839,0.280416128011420351384686000529,8.693135769583284044870197249111,str\(\'ks-test\'\),20,str\(\'bounded\'\)
152,152_0,RUNNING,SOBOL,,,850,2798,498,0.823038503412157340655141979369,0.738301550753414637107141516026,9.017514376101084749848268984351,str\(\'t-test\'\),10,str\(\'bounded\'\)
153,153_0,RUNNING,SOBOL,,,4049,1687,3354,0.058688468778505920031562936856,0.386189642988145342972217122224,3.293884988529607760199269250734,str\(\'ks-test\'\),29,str\(\'bounded\'\)
154,154_0,RUNNING,SOBOL,,,3083,4181,1607,0.707055408338084778741006175551,0.192710912536829703789464929287,1.907765347490087082249488048546,str\(\'t-test\'\),39,str\(\'bounded\'\)
155,155_0,RUNNING,SOBOL,,,2366,301,4388,0.410547852504998422862314555459,0.931811269398778674322159076837,5.089533496701159620556609297637,str\(\'ks-test\'\),24,str\(\'bounded\'\)
156,156_0,RUNNING,SOBOL,,,1793,4626,2553,0.280648627765476721407367222128,0.872697085304185771192919673922,7.514863941947930392473153915489,str\(\'t-test\'\),50,str\(\'bounded\'\)
157,157_0,RUNNING,SOBOL,,,3732,1049,947,0.607860602376982583905373758171,0.002778262255713343821528216182,4.484371557202190494706428580685,str\(\'ks-test\'\),13,str\(\'bounded\'\)
158,158_0,RUNNING,SOBOL,,,4641,3553,3938,0.127608961684629318433792377618,0.326877606617286819989942614484,0.873436532258987430310526178801,str\(\'t-test\'\),5,str\(\'bounded\'\)
159,159_0,RUNNING,SOBOL,,,184,2120,2408,0.985039366863667997797904263280,0.548627896340563858679217901226,6.436025506927632200415700935991,str\(\'ks-test\'\),34,str\(\'bounded\'\)
160,160_0,RUNNING,SOBOL,,,261,4446,752,0.672723553761839898612606702955,0.111521160047501330381258810576,5.187493097663857355428262962960,str\(\'t-test\'\),30,str\(\'bounded\'\)
161,161_0,RUNNING,SOBOL,,,4563,1153,2904,0.439077813720330611957365363196,0.763987880434840893606462941534,2.124730409311130774341336291400,str\(\'ks-test\'\),8,str\(\'bounded\'\)
162,162_0,RUNNING,SOBOL,,,3653,3647,2135,0.794569892128929478047894008341,0.563656372047960707583058592718,3.233173224290832870053691294743,str\(\'t-test\'\),25,str\(\'bounded\'\)
163,163_0,RUNNING,SOBOL,,,1871,1950,4367,0.093080717802047727160719148287,0.311822632007300870604638021177,8.763339322720653967735415790230,str\(\'ks-test\'\),39,str\(\'bounded\'\)
164,164_0,RUNNING,SOBOL,,,2443,2509,3705,0.223829573016613714298017612236,0.495660406427457955746973539135,6.340522116742097757935425761389,str\(\'t-test\'\),14,str\(\'bounded\'\)
165,165_0,RUNNING,SOBOL,,,3005,1740,303,0.894620871962979458125175824534,0.628858297469094384979371170630,0.658927681215107474699266276730,str\(\'ks-test\'\),50,str\(\'bounded\'\)
166,166_0,RUNNING,SOBOL,,,3971,4244,4817,0.371005761580541715272119063229,0.948053963674232336167335688515,4.542665551815182389816527575022,str\(\'t-test\'\),34,str\(\'bounded\'\)
167,167_0,FAILED,SOBOL,,,929,3,1335,0.511579578008502733332818479539,0.176433633057400590660179773295,7.766621225702577291372108447831,str\(\'ks-test\'\),4,str\(\'bounded\'\)
168,168_0,FAILED,SOBOL,,,1223,3305,4642,0.969343691358342751662746650254,0.841301837068051061585549632582,9.941897745529189478475018404424,str\(\'t-test\'\),19,str\(\'bounded\'\)
169,169_0,FAILED,SOBOL,,,4265,2194,1866,0.143134988445788619015885956287,0.033689501669257881921737407538,2.972781031721271727263911088812,str\(\'ks-test\'\),45,str\(\'bounded\'\)
170,170_0,FAILED,SOBOL,,,2672,4688,3254,0.623369556818157422029003100761,0.357735848225653185750161355827,1.584519339469261378638975656941,str\(\'t-test\'\),36,str\(\'bounded\'\)
171,171_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8284.000000000000000000000000000000,2110,809,397,0.264943375105038292360859486507,0.517286248199641751632782415982,6.020321266246960512091845885152,str\(\'ks-test\'\),3,str\(\'bounded\'\)
172,172_0,FAILED,SOBOL,,,1541,3962,2315,0.425965435458347196906458975718,0.707451369421556619521140873985,8.438332993060349451752699678764,str\(\'t-test\'\),28,str\(\'bounded\'\)
173,173_0,FAILED,SOBOL,,,3323,386,3841,0.691319693557918113491211897781,0.417524123134091484921270875930,4.163571479185485202378913527355,str\(\'ks-test\'\),10,str\(\'bounded\'\)
174,174_0,FAILED,SOBOL,,,4855,2889,1198,0.042962331153452396059755358237,0.224113388253375900305286450021,0.549886645446531541203682991181,str\(\'t-test\'\),20,str\(\'bounded\'\)
175,175_0,FAILED,SOBOL,,,552,1457,2805,0.838473158685490438379872557562,0.900892029194161336747015411675,7.367727594789117873119721480180,str\(\'ks-test\'\),43,str\(\'bounded\'\)
176,176_0,FAILED,SOBOL,,,465,2990,1675,0.323446110267192110665490645260,0.261244192436337452356553967547,3.950294812315143566650021966780,str\(\'ks-test\'\),22,str\(\'bounded\'\)
177,177_0,FAILED,SOBOL,,,4747,1260,4520,0.557121342072263381339780607959,0.613774862796068187975606633699,8.419699669281021314759527740534,str\(\'t-test\'\),42,str\(\'bounded\'\)
178,178_0,FAILED,SOBOL,,,3157,3753,597,0.209444118136540069485818094108,0.807185605112463289145807721070,6.995737173153088406252209097147,str\(\'ks-test\'\),26,str\(\'bounded\'\)
179,179_0,FAILED,SOBOL,,,1354,494,3366,0.910901867423206557106141190161,0.067803540099412210051532667876,0.060147103217430414323629861428,str\(\'t-test\'\),12,str\(\'bounded\'\)
180,180_0,FAILED,SOBOL,,,2023,4902,4032,0.779971373431384562557866502175,0.127625717988237741273849223944,2.641716691358946267342844294035,str\(\'ks-test\'\),37,str\(\'bounded\'\)
181,181_0,FAILED,SOBOL,,,2564,696,2437,0.109209595991298563655291786745,0.997384629314765347452009791596,9.416113775759935577980286325328,str\(\'t-test\'\),1,str\(\'bounded\'\)
182,182_0,FAILED,SOBOL,,,4099,3199,2605,0.625011517493054280514286347170,0.673338290194049449155500042252,5.843012070115656264590597857023,str\(\'ks-test\'\),17,str\(\'bounded\'\)
183,183_0,FAILED,SOBOL,,,1037,2397,1086,0.484406305767595746214482232972,0.451641314292326567780833102006,1.525035550246946591812502447283,str\(\'t-test\'\),46,str\(\'bounded\'\)
184,184_0,FAILED,SOBOL,,,704,4136,3094,0.026780155872926116739085600216,0.535394927158951761114735745650,1.224952384637668645339658723969,str\(\'ks-test\'\),33,str\(\'bounded\'\)
185,185_0,FAILED,SOBOL,,,3766,212,874,0.853018376573920211747292796645,0.340080916732549642933491895747,6.787579502464272884765250637429,str\(\'t-test\'\),6,str\(\'bounded\'\)
186,186_0,FAILED,SOBOL,,,2858,2707,4167,0.380568414330482496232832545502,0.020885257963091135441358048297,7.866422034894116954717446787981,str\(\'ks-test\'\),16,str\(\'bounded\'\)
187,187_0,FAILED,SOBOL,,,2317,1639,2023,0.738963204463943812427828561340,0.854621707964688503977868094807,4.835891506990418697853328922065,str\(\'t-test\'\),47,str\(\'bounded\'\)
188,188_0,FAILED,SOBOL,,,1646,3445,113,0.577881093563511916144648239424,0.919796623280271896661020036845,2.259281088121235292476285394514,str\(\'ks-test\'\),23,str\(\'bounded\'\)
189,189_0,FAILED,SOBOL,,,3449,2055,3583,0.312556323509663336324138072086,0.204696022277697925462192074519,5.441087380490266411925404099748,str\(\'t-test\'\),40,str\(\'bounded\'\)
190,190_0,FAILED,SOBOL,,,4416,4559,1535,0.953131221260875460821182514337,0.405027538100257489261935006652,9.369072506296447500062640756369,str\(\'ks-test\'\),31,str\(\'bounded\'\)
191,191_0,FAILED,SOBOL,,,134,938,4929,0.157588972406461830244595034856,0.719495158756151775847342833003,3.645404975567013039494668191765,str\(\'t-test\'\),7,str\(\'bounded\'\)
192,192_0,FAILED,SOBOL,,,95,4288,1265,0.845377430560067311127170341933,0.751102617565542418631707732857,1.401704491379670791673106577946,str\(\'t-test\'\),12,str\(\'bounded\'\)
193,193_0,FAILED,SOBOL,,,4377,57,4729,0.018682835739105941447180114778,0.123922456849366424691538668412,5.675854522753507325205646338873,str\(\'ks-test\'\),27,str\(\'bounded\'\)
194,194_0,FAILED,SOBOL,,,3488,2553,234,0.746969662453979221794497789233,0.298815074518322953966986688101,9.602924734257161532013924443163,str\(\'t-test\'\),41,str\(\'bounded\'\)
195,195_0,FAILED,SOBOL,,,1685,1794,3617,0.388056637065485099391537460178,0.576178996831178680260165947402,2.784472302413545374832892775885,str\(\'ks-test\'\),22,str\(\'bounded\'\)
196,196_0,FAILED,SOBOL,,,2278,3603,4280,0.305060488497838400157036176097,0.635769311645999590787425859162,0.210302486916072672862298986729,str\(\'t-test\'\),46,str\(\'bounded\'\)
197,197_0,FAILED,SOBOL,,,2819,1896,2066,0.569927932664752057156931641657,0.489239083791151663227481094509,7.180030683225021803650633955840,str\(\'ks-test\'\),17,str\(\'bounded\'\)
198,198_0,FAILED,SOBOL,,,3805,4402,2816,0.165693904817104331606003597699,0.183710609069094060741278440219,8.254906997712328831084960256703,str\(\'t-test\'\),1,str\(\'bounded\'\)
199,199_0,FAILED,SOBOL,,,743,1099,683,0.960718870183452922084654801438,0.941267616098746651154272058193,3.819716553435660966187015219475,str\(\'ks-test\'\),38,str\(\'bounded\'\)
200,200_0,FAILED,SOBOL,,,1076,2836,2717,0.549503589801490277544360196771,0.046760827545076606714946620968,3.500122380297630897416638617869,str\(\'t-test\'\),48,str\(\'bounded\'\)
201,201_0,FAILED,SOBOL,,,4138,1413,1129,0.315371035827323786815412631768,0.828721154499798995374248988810,9.179887136216274612365850771312,str\(\'ks-test\'\),16,str\(\'bounded\'\)
202,202_0,FAILED,SOBOL,,,2525,3909,3754,0.918885124234482653093891713070,0.529991627112030960766730913747,5.610752840488218318171220744262,str\(\'t-test\'\),5,str\(\'bounded\'\)
203,203_0,FAILED,SOBOL,,,1984,342,2245,0.216910087741911422609675241802,0.345520145982503912307493010303,2.384967486992478402640927015455,str\(\'ks-test\'\),33,str\(\'bounded\'\)
204,204_0,FAILED,SOBOL,,,1393,4742,328,0.101690325576812026775463948525,0.410432741681113821829995913504,4.964095354286954808742393652210,str\(\'t-test\'\),7,str\(\'bounded\'\)
205,205_0,FAILED,SOBOL,,,3196,853,3166,0.771995732614770502344470060052,0.714057833040133149715700255911,8.028687722248024627447193779517,str\(\'ks-test\'\),31,str\(\'bounded\'\)
206,206_0,FAILED,SOBOL,,,4708,3359,1796,0.492534681016579267698318744806,0.893922957232221926382464971539,6.605641332396307241481281380402,str\(\'t-test\'\),40,str\(\'bounded\'\)
207,207_0,FAILED,SOBOL,,,426,2238,4554,0.632621653769165237513050215057,0.230598479276522994041442871094,1.077304913574829603462035265693,str\(\'ks-test\'\),24,str\(\'bounded\'\)
208,208_0,FAILED,SOBOL,,,591,3146,997,0.150608574045822035669672800395,0.620624502874910777272532413917,7.579838874573820106661514728330,str\(\'ks-test\'\),38,str\(\'bounded\'\)
209,209_0,FAILED,SOBOL,,,4894,2353,2537,0.977334560446441180658894154476,0.254883292131125926971435546875,4.399862261813134445276318729157,str\(\'t-test\'\),25,str\(\'bounded\'\)
210,210_0,FAILED,SOBOL,,,3283,4849,2348,0.256860684670507932736427392229,0.075018160503357647628241977600,0.782211061134934437788501782052,str\(\'ks-test\'\),9,str\(\'bounded\'\)
211,211_0,FAILED,SOBOL,,,1502,652,3964,0.615744192270562096247488170775,0.800458757843822255040322488640,6.507708271472715466643421677873,str\(\'t-test\'\),30,str\(\'bounded\'\)
212,212_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11386.000000000000000000000000000000,2149,3807,3298,0.698922217557206737481578784354,0.984558866752311634407135443325,8.928160601657815220733027672395,str\(\'ks-test\'\),4,str\(\'bounded\'\)
213,213_0,FAILED,SOBOL,,,2711,538,508,0.434086194712668682615941406766,0.139964659182354816957527532395,3.363703804222867077555747528095,str\(\'t-test\'\),35,str\(\'bounded\'\)
214,214_0,FAILED,SOBOL,,,4225,3044,4452,0.830505130145698822197175559268,0.438694179134443418277555792884,1.974527346665039706508082417713,str\(\'ks-test\'\),49,str\(\'bounded\'\)
215,215_0,FAILED,SOBOL,,,1184,1304,1586,0.035450676733627915770963312525,0.685799540879204916343780951138,5.003228194960393615531302202726,str\(\'t-test\'\),14,str\(\'bounded\'\)
216,216_0,FAILED,SOBOL,,,890,4603,4861,0.446558420460671179341716197086,0.332928161181509474353390487522,7.198014455843718018002164171776,str\(\'ks-test\'\),2,str\(\'bounded\'\)
217,217_0,FAILED,SOBOL,,,3932,992,1446,0.680722399475052974970878949534,0.542061813108623002932517920271,0.424228853943757755473598081153,str\(\'t-test\'\),36,str\(\'bounded\'\)
218,218_0,FAILED,SOBOL,,,3044,3489,3515,0.084991013662889594582061647543,0.847590280395001172131230759987,4.308882681823336113779987499584,str\(\'ks-test\'\),45,str\(\'bounded\'\)
219,219_0,FAILED,SOBOL,,,2482,2109,24,0.786936558391898910436168534943,0.027429849293082952943478858288,8.627470684193074390577748999931,str\(\'t-test\'\),19,str\(\'bounded\'\)
220,220_0,FAILED,SOBOL,,,1832,2663,1934,0.902216133162379252397045092948,0.217826848460361349735237013192,6.202211757367477318325654778164,str\(\'ks-test\'\),43,str\(\'bounded\'\)
221,221_0,FAILED,SOBOL,,,3614,1586,4099,0.231942121421918279189355871495,0.907153585104271797945330035873,1.732195417900569633928853363614,str\(\'t-test\'\),20,str\(\'bounded\'\)
222,222_0,FAILED,SOBOL,,,4602,4092,786,0.503618804832920430314402437943,0.732260959999635807626816585980,2.844605791793204829787100607064,str\(\'ks-test\'\),10,str\(\'bounded\'\)
223,223_0,FAILED,SOBOL,,,300,159,3026,0.363502310574054743330663086454,0.392750461759045710330440215330,9.779584379227831192338271648623,str\(\'t-test\'\),28,str\(\'bounded\'\)
224,224_0,FAILED,SOBOL,,,223,2638,3903,0.051100667424499986168928700181,0.953647800218313967945960030193,8.528285734280943941598707169760,str\(\'ks-test\'\),35,str\(\'bounded\'\)
225,225_0,COMPLETED,SOBOL,0.320000000000000006661338147751,14297.000000000000000000000000000000,4680,1844,2286,0.814933418570086387511253178673,0.171360080298036343560141858688,4.093133433162234879887364513706,str\(\'t-test\'\),4,str\(\'bounded\'\)
226,226_0,FAILED,SOBOL,,,3693,4340,2752,0.418501098914071945067405522423,0.470035650677978977807214278073,0.483724805022589909864194623879,str\(\'ks-test\'\),18,str\(\'bounded\'\)
227,227_0,FAILED,SOBOL,,,1754,144,1216,0.714551328860223322614331209479,0.654941122673451947555633978482,7.453414858173579737865566130495,str\(\'t-test\'\),45,str\(\'bounded\'\)
228,228_0,FAILED,SOBOL,,,2405,4472,1798,0.600372294131666373040445705556,0.589290080355480361262721089588,9.876303582573308759151586855296,str\(\'ks-test\'\),20,str\(\'bounded\'\)
229,229_0,FAILED,SOBOL,,,3122,1202,4665,0.272642084265127759845626087554,0.285733531089499614985527387034,3.057889293887652737424787119380,str\(\'t-test\'\),44,str\(\'bounded\'\)
230,230_0,FAILED,SOBOL,,,4010,3709,454,0.993136839428916617933396082663,0.105937346799299114685766198818,1.675126772237010230881537609093,str\(\'ks-test\'\),28,str\(\'bounded\'\)
231,231_0,FAILED,SOBOL,,,811,1968,3240,0.135250060129910698591970685811,0.769056228218600201884669331776,5.949238660452888183272079913877,str\(\'t-test\'\),11,str\(\'bounded\'\)
232,232_0,FAILED,SOBOL,,,1105,4017,236,0.347766601370647576718653226635,0.248673977445811045239310033139,6.254144700593315953085493674735,str\(\'ks-test\'\),25,str\(\'bounded\'\)
233,233_0,FAILED,SOBOL,,,4304,407,3727,0.519036389645189055741525407939,0.875816082354635039308732302743,0.725770138613879733924250103883,str\(\'t-test\'\),39,str\(\'bounded\'\)
234,234_0,FAILED,SOBOL,,,2789,2903,1392,0.247376778554171311563791846311,0.700854398377239729001075829729,4.612556481916458395176050544251,str\(\'ks-test\'\),29,str\(\'bounded\'\)
235,235_0,FAILED,SOBOL,,,2072,1524,4803,0.886490001114085268696385355724,0.423665586315095432645705386676,7.677186993035488349335082602920,str\(\'t-test\'\),9,str\(\'bounded\'\)
236,236_0,FAILED,SOBOL,,,1423,3404,2966,0.802462583294138331879707948247,0.364326662527397260316064375729,5.259256320432760034577768237796,str\(\'ks-test\'\),33,str\(\'bounded\'\)
237,237_0,FAILED,SOBOL,,,3362,2328,724,0.069295332580804822053544000937,0.511153856547549412248088174238,2.033432823779061315860872127814,str\(\'t-test\'\),5,str\(\'bounded\'\)
238,238_0,FAILED,SOBOL,,,4971,4834,4315,0.665017141237854936264284333447,0.816735923929139961963130645017,3.148583470677956963612587060197,str\(\'ks-test\'\),14,str\(\'bounded\'\)
239,239_0,FAILED,SOBOL,,,514,901,2153,0.462067373042926166082366989940,0.058775352833792565698800558494,8.828386369754559481748401594814,str\(\'t-test\'\),50,str\(\'bounded\'\)
240,240_0,FAILED,SOBOL,,,348,4952,3517,0.944933726724237255112370803545,0.666749342247843768127779640054,2.326085402362048526470061915461,str\(\'t-test\'\),15,str\(\'bounded\'\)
241,241_0,FAILED,SOBOL,,,4787,722,133,0.181069554256275300208045564432,0.457775572299957300703709961454,5.354748107499443854351284244331,str\(\'ks-test\'\),49,str\(\'bounded\'\)
242,242_0,FAILED,SOBOL,,,3273,3218,4984,0.585282702716067415593670375529,0.152193512354046101009430458362,9.279676416787319581658266542945,str\(\'t-test\'\),32,str\(\'bounded\'\)
243,243_0,FAILED,SOBOL,,,1316,2459,1523,0.289261960815638319299836211940,0.972300659377127840521382040606,3.715257762510329797578378929757,str\(\'ks-test\'\),7,str\(\'bounded\'\)
244,244_0,FAILED,SOBOL,,,1905,3094,934,0.403624597340822233171309108002,0.782626882275566426727664293139,1.133769228579476484597421404033,str\(\'t-test\'\),31,str\(\'bounded\'\)
245,245_0,FAILED,SOBOL,,,2604,1388,3068,0.731323415627703088404132358846,0.092881353294476873272422778882,6.859228295759298710265738918679,str\(\'ks-test\'\),8,str\(\'bounded\'\)
246,246_0,FAILED,SOBOL,,,4216,3893,1973,0.003049973135814070587107371679,0.267843044707551602989781258657,7.931354652454145615081415598979,str\(\'t-test\'\),22,str\(\'bounded\'\)
247,247_0,FAILED,SOBOL,,,999,591,4183,0.860966270223259888538791528845,0.607635280841961500364334369806,4.751416182851419200972031831043,str\(\'ks-test\'\),41,str\(\'bounded\'\)
248,248_0,FAILED,SOBOL,,,665,3578,2496,0.648313583550974681379841513262,0.379395696148276340142757590002,2.571164215861819535291488136863,str\(\'t-test\'\),26,str\(\'bounded\'\)
249,249_0,FAILED,SOBOL,,,3883,2154,4006,0.477012399978935741629015865328,0.745586126029491369493484853592,9.506180946454405145118471409660,str\(\'ks-test\'\),12,str\(\'bounded\'\)
250,250_0,FAILED,SOBOL,,,2898,4651,1035,0.756483028732240159186517303169,0.925382317755371386347462703270,5.928813762973994982985459500924,str\(\'t-test\'\),21,str\(\'bounded\'\)
251,251_0,FAILED,SOBOL,,,2199,1083,2620,0.117399327678605919222931674994,0.199629555720835932808299162389,1.458759280349127829268240930105,str\(\'ks-test\'\),43,str\(\'bounded\'\)
252,252_0,FAILED,SOBOL,,,1608,4157,4455,0.201488759065046901808315737981,0.015293287774547935364832795813,4.035441217639483824086710228585,str\(\'t-test\'\),17,str\(\'bounded\'\)
253,253_0,FAILED,SOBOL,,,3565,267,1696,0.934624584738165120612052305660,0.859697127079591116860513011488,8.354067363167182236338703660294,str\(\'ks-test\'\),47,str\(\'bounded\'\)
254,254_0,FAILED,SOBOL,,,4456,2774,3421,0.331093424011021875141835835166,0.561021564135327888145354791050,6.924616424201056830156630894635,str\(\'t-test\'\),37,str\(\'bounded\'\)
255,255_0,FAILED,SOBOL,,,17,1653,586,0.534072683969512573831650570355,0.313999972755089395981542566005,0.150792679143138236286247888529,str\(\'ks-test\'\),1,str\(\'bounded\'\)
256,256_0,FAILED,SOBOL,,,3,2762,2302,0.135606251481920486723353747038,0.101232488486915822578637857987,9.515169741082004861709719989449,str\(\'t-test\'\),23,str\(\'bounded\'\)
257,257_0,FAILED,SOBOL,,,4472,1641,3887,0.993488762700930228000117949705,0.774242147106677269796648488409,2.539911960218101949493529900792,str\(\'ks-test\'\),40,str\(\'bounded\'\)
258,258_0,FAILED,SOBOL,,,3564,4148,1229,0.271072375157847988980108766555,0.584722823008894887486519564845,1.470527664490044017497893946711,str\(\'t-test\'\),31,str\(\'bounded\'\)
259,259_0,FAILED,SOBOL,,,1616,258,2739,0.598797365177422769022541615414,0.290782912313938157744530599302,5.900264847776853116556594613940,str\(\'ks-test\'\),7,str\(\'bounded\'\)
260,260_0,FAILED,SOBOL,,,2195,4660,4649,0.717854681499302427205577714631,0.480700462589040422578534617060,8.323082053755410214535004342906,str\(\'t-test\'\),33,str\(\'bounded\'\)
261,261_0,FAILED,SOBOL,,,2904,1093,1814,0.421799201963469372334003537617,0.643791450554505040315689257113,4.044773207565770078986133739818,str\(\'ks-test\'\),6,str\(\'bounded\'\)
262,262_0,FAILED,SOBOL,,,3872,3589,3227,0.812365796668454986928509242716,0.963931381126865716169049846940,0.121976817714050417285065464057,str\(\'t-test\'\),16,str\(\'bounded\'\)
263,263_0,FAILED,SOBOL,,,684,2166,467,0.048528747700154785393866774257,0.160590561008080834337619080543,6.936041613043286702122713904828,str\(\'ks-test\'\),48,str\(\'bounded\'\)
264,264_0,FAILED,SOBOL,,,1015,3903,3711,0.463665159275755300871679764896,0.821190930400043761494544014568,5.385742952700704577750911994372,str\(\'t-test\'\),37,str\(\'bounded\'\)
265,265_0,FAILED,SOBOL,,,4202,600,252,0.666609677881002449240099849703,0.053826916534453629614720426844,2.316762948225252305434196387068,str\(\'ks-test\'\),1,str\(\'bounded\'\)
266,266_0,FAILED,SOBOL,,,2613,3105,4790,0.068920581772923469876523938638,0.369132346794009191803809244448,3.744083159728907261865060718264,str\(\'t-test\'\),18,str\(\'bounded\'\)
267,267_0,FAILED,SOBOL,,,1904,1399,1405,0.802083534663543096243643049092,0.505855567812919626469181366701,9.268260763734579299466531665530,str\(\'ks-test\'\),46,str\(\'bounded\'\)
268,268_0,FAILED,SOBOL,,,1322,3206,740,0.889039063559845077477916674979,0.690435608932748468014040099661,6.850249036921188583448838471668,str\(\'t-test\'\),22,str\(\'bounded\'\)
269,269_0,FAILED,SOBOL,,,3270,2447,2950,0.249921572919934997791813202639,0.434574005955830233727255063059,1.165031020012684104258937622944,str\(\'ks-test\'\),42,str\(\'bounded\'\)
270,270_0,FAILED,SOBOL,,,4805,4943,2167,0.515761114131659259562923125486,0.238148184856399880438004856842,4.739657334499993268650541722309,str\(\'t-test\'\),26,str\(\'bounded\'\)
271,271_0,FAILED,SOBOL,,,336,713,4301,0.344486106010153891876512943782,0.886830664908513477406870606501,7.959913103440777071284628618741,str\(\'ks-test\'\),12,str\(\'bounded\'\)
272,272_0,FAILED,SOBOL,,,523,4843,120,0.860595787495374686670857045101,0.278492161758244038960441457675,0.714349810789339234595729521970,str\(\'ks-test\'\),29,str\(\'bounded\'\)
273,273_0,FAILED,SOBOL,,,4971,910,3531,0.002681884696707129318860030054,0.596500340662896588739272374369,6.282965385790914680796959146392,str\(\'t-test\'\),10,str\(\'bounded\'\)
274,274_0,FAILED,SOBOL,,,3378,3416,1508,0.732909289902076155343024765898,0.792926154326647480985457150382,7.667869213670493344636724941665,str\(\'ks-test\'\),20,str\(\'bounded\'\)
275,275_0,FAILED,SOBOL,,,1409,2339,5000,0.405213817670941334192491467547,0.082097098346799610157908944075,4.643556039138697855150894611143,str\(\'t-test\'\),43,str\(\'bounded\'\)
276,276_0,FAILED,SOBOL,,,2090,2891,3082,0.285974803086370243931924051140,0.147504371209070089809856085594,2.061986450997181030686533631524,str\(\'ks-test\'\),19,str\(\'bounded\'\)
277,277_0,FAILED,SOBOL,,,2778,1512,921,0.581998861299827696669240140182,0.977471809146925774136605014064,5.247492611063645284730228013359,str\(\'t-test\'\),45,str\(\'bounded\'\)
278,278_0,FAILED,SOBOL,,,4311,4008,4199,0.183622914524748909181894873655,0.662166371451690771721132477978,8.859652984956278842787469329778,str\(\'ks-test\'\),36,str\(\'bounded\'\)
279,279_0,FAILED,SOBOL,,,1102,398,1957,0.947489451538771398908522769489,0.462839726360514736036577687628,3.139609072857536542500156429014,str\(\'t-test\'\),3,str\(\'bounded\'\)
280,280_0,FAILED,SOBOL,,,810,3697,4019,0.532491092646494523776823371009,0.550617536373436466945463507727,4.064589341733605643014470842900,str\(\'ks-test\'\),14,str\(\'bounded\'\)
281,281_0,FAILED,SOBOL,,,4019,1956,2483,0.329515149001032126019339330014,0.324892667792737510623624075379,8.540058979439548281220595526975,str\(\'t-test\'\),50,str\(\'bounded\'\)
282,282_0,FAILED,SOBOL,,,3109,4462,2636,0.934985073912888764446904588112,0.004752729784697293929918160416,7.422157778761349966600846528308,str\(\'ks-test\'\),34,str\(\'bounded\'\)
283,283_0,FAILED,SOBOL,,,2421,1193,1019,0.201851612785831080465470677154,0.870727430518716594143313614040,0.492708738632500198306729544129,str\(\'t-test\'\),4,str\(\'bounded\'\)
284,284_0,FAILED,SOBOL,,,1743,4350,1682,0.114835973856970668949273317594,0.929822584850713562687474222912,3.069319157501682493460748446523,str\(\'ks-test\'\),30,str\(\'bounded\'\)
285,285_0,FAILED,SOBOL,,,3711,153,4468,0.753922069199383204640696476417,0.194696806846186509787344220967,9.847492433165200509392889216542,str\(\'t-test\'\),8,str\(\'bounded\'\)
286,286_0,FAILED,SOBOL,,,4676,2649,570,0.480303840659558778369842002576,0.384216123508289431054407714328,5.958565975607373665923205408035,str\(\'ks-test\'\),25,str\(\'bounded\'\)
287,287_0,FAILED,SOBOL,,,228,1856,3437,0.651608370287343863225260065519,0.740272153588011905256394129538,1.644136750804260360681041674979,str\(\'t-test\'\),39,str\(\'bounded\'\)
288,288_0,FAILED,SOBOL,,,306,4100,4742,0.963042363857850469699428685999,0.178423328857868906949235565662,0.395379393756389641012560787203,str\(\'ks-test\'\),50,str\(\'bounded\'\)
289,289_0,FAILED,SOBOL,,,4598,167,1252,0.168022648081183445523123509702,0.946069080617278790334978566534,7.209482332243585034348143381067,str\(\'t-test\'\),13,str\(\'bounded\'\)
290,290_0,FAILED,SOBOL,,,3632,2673,3633,0.566381403565406782441016275698,0.630832709230482624462865715032,8.596518675546160892508851247840,str\(\'ks-test\'\),5,str\(\'bounded\'\)
291,291_0,FAILED,SOBOL,,,1822,1596,218,0.301518257221207008900165646992,0.493690695874392959652254830871,4.318171686198563286041007813765,str\(\'t-test\'\),34,str\(\'bounded\'\)
292,292_0,FAILED,SOBOL,,,2498,3478,2053,0.389383169712498811154688382885,0.309833884255960589904077551182,1.743930352279916329294451315945,str\(\'ks-test\'\),10,str\(\'bounded\'\)
