trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
224,224_0,FAILED,BoTorch,GenerationStep_1,,,938,0,0.070192089063080151389861782718,1
225,225_0,FAILED,BoTorch,GenerationStep_1,,,1697,26,0.001000000000000000020816681712,732
226,226_0,FAILED,BoTorch,GenerationStep_1,,,350,26,0.001000000000000000020816681712,251
227,227_0,FAILED,BoTorch,GenerationStep_1,,,1780,26,0.001000000000000000020816681712,1087
228,228_0,FAILED,BoTorch,GenerationStep_1,,,1396,26,0.242831211945314512368199189041,1
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,3116.000000000000000000000000000000,2055,26,0.424634383834678219571401314170,402
230,230_0,FAILED,BoTorch,GenerationStep_1,,,2411,26,0.001000000000000000020816681712,1731
231,231_0,FAILED,BoTorch,GenerationStep_1,,,1669,26,0.001000000000000000020816681712,259
232,232_0,FAILED,BoTorch,GenerationStep_1,,,1750,26,0.001000000000000000020816681712,2894
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,5746.000000000000000000000000000000,2086,26,0.001000000000000000020816681712,3361
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,813.000000000000000000000000000000,2010,26,0.159628850407954075985017539097,1
235,235_0,FAILED,BoTorch,GenerationStep_1,,,1111,26,0.374366174957632857900335920931,1
236,236_0,FAILED,BoTorch,GenerationStep_1,,,2464,26,0.001000000000000000020816681712,73
237,237_0,FAILED,BoTorch,GenerationStep_1,,,1720,0,0.001000000000000000020816681712,725
238,238_0,FAILED,BoTorch,GenerationStep_1,,,1601,26,0.001000000000000000020816681712,2618
239,239_0,FAILED,BoTorch,GenerationStep_1,,,864,21,0.001000000000000000020816681712,1
240,240_0,RUNNING,BoTorch,GenerationStep_1,,,1006,26,0.115737674202125107036920326209,110
241,241_0,RUNNING,BoTorch,GenerationStep_1,,,856,26,0.169903861980357617778025769439,1005
242,242_0,RUNNING,BoTorch,GenerationStep_1,,,1601,26,0.001000000000000000020816681712,1
243,243_0,RUNNING,BoTorch,GenerationStep_1,,,927,26,0.156881671421097962371149492355,1
244,244_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,277.000000000000000000000000000000,1,9,0.171809022699178942650277690518,2284
245,245_0,FAILED,BoTorch,GenerationStep_1,,,782,26,0.197618637019951276512230720073,305
246,246_0,FAILED,BoTorch,GenerationStep_1,,,881,9,0.164818987349289847177402634770,1
247,247_0,FAILED,BoTorch,GenerationStep_1,,,832,26,0.001000000000000000020816681712,4988
248,248_0,FAILED,BoTorch,GenerationStep_1,,,1134,26,0.001000000000000000020816681712,1
249,249_0,FAILED,BoTorch,GenerationStep_1,,,860,26,0.149888684093067797720166822728,2013
250,250_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,176.000000000000000000000000000000,67,8,0.178962275489724209620590045233,2377
251,251_0,FAILED,BoTorch,GenerationStep_1,,,1344,26,0.001000000000000000020816681712,441
252,252_0,FAILED,BoTorch,GenerationStep_1,,,4045,24,0.889272421740821661373388451466,1
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,175.000000000000000000000000000000,1,7,0.127025218316713289778974171895,2179
254,254_0,FAILED,BoTorch,GenerationStep_1,,,439,10,0.100041063403595850700433800284,1
255,255_0,FAILED,BoTorch,GenerationStep_1,,,599,26,0.166536796560012551049467788289,2043
256,256_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,181.000000000000000000000000000000,1,11,0.077232109729898398842173889989,1026
257,257_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,174.000000000000000000000000000000,7,24,0.998999999999999999111821580300,1135
258,258_0,FAILED,BoTorch,GenerationStep_1,,,796,25,0.001000000000000000020816681712,4973
259,259_0,FAILED,BoTorch,GenerationStep_1,,,895,9,0.001000000000000000020816681712,1
260,260_0,FAILED,BoTorch,GenerationStep_1,,,1078,26,0.049773535230283584562815946128,2635
261,261_0,FAILED,BoTorch,GenerationStep_1,,,1313,25,0.001000000000000000020816681712,5000
262,262_0,COMPLETED,BoTorch,GenerationStep_1,0.130000000000000004440892098501,174.000000000000000000000000000000,1,10,0.253324603513382540231901884908,4294
263,263_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,185.000000000000000000000000000000,1,25,0.691947459195335845549834630219,3227
264,264_0,FAILED,BoTorch,GenerationStep_1,,,2667,24,0.998999999999999999111821580300,1
265,265_0,COMPLETED,BoTorch,GenerationStep_1,0.070000000000000006661338147751,162.000000000000000000000000000000,1,25,0.998999999999999999111821580300,117
266,266_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,271.000000000000000000000000000000,1,25,0.739118755088917001039305887389,1
267,267_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,226.000000000000000000000000000000,5000,24,0.204480073280829899307065034009,2936
268,268_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,185.000000000000000000000000000000,600,8,0.220214588751162648749826189487,2748
269,269_0,FAILED,BoTorch,GenerationStep_1,,,1058,26,0.064807539427293212042080483570,1846
270,270_0,RUNNING,BoTorch,GenerationStep_1,,,350,21,0.001000000000000000020816681712,235
271,271_0,RUNNING,BoTorch,GenerationStep_1,,,856,26,0.001000000000000000020816681712,1
272,272_0,RUNNING,BoTorch,GenerationStep_1,,,647,26,0.001000000000000000020816681712,1273
273,273_0,RUNNING,BoTorch,GenerationStep_1,,,1807,26,0.001000000000000000020816681712,1
274,274_0,RUNNING,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,2643
275,275_0,RUNNING,BoTorch,GenerationStep_1,,,2700,26,0.001000000000000000020816681712,1
276,276_0,RUNNING,BoTorch,GenerationStep_1,,,921,9,0.001000000000000000020816681712,1
277,277_0,RUNNING,BoTorch,GenerationStep_1,,,377,22,0.001000000000000000020816681712,832
278,278_0,RUNNING,BoTorch,GenerationStep_1,,,675,14,0.001000000000000000020816681712,1
279,279_0,RUNNING,BoTorch,GenerationStep_1,,,567,26,0.001000000000000000020816681712,1
280,280_0,RUNNING,BoTorch,GenerationStep_1,,,232,26,0.001000000000000000020816681712,269
281,281_0,RUNNING,BoTorch,GenerationStep_1,,,2104,9,0.001000000000000000020816681712,5000
282,282_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,1265.000000000000000000000000000000,330,22,0.251624438209153700185538582446,5000
283,283_0,RUNNING,BoTorch,GenerationStep_1,,,4591,26,0.001000000000000000020816681712,2226
284,284_0,RUNNING,BoTorch,GenerationStep_1,,,1472,26,0.001000000000000000020816681712,138
285,285_0,RUNNING,BoTorch,GenerationStep_1,,,1161,26,0.001000000000000000020816681712,1
286,286_0,RUNNING,BoTorch,GenerationStep_1,,,4958,21,0.001000000000000000020816681712,4327
287,287_0,RUNNING,BoTorch,GenerationStep_1,,,663,16,0.001000000000000000020816681712,124
288,288_0,RUNNING,BoTorch,GenerationStep_1,,,617,26,0.001000000000000000020816681712,1
289,289_0,RUNNING,BoTorch,GenerationStep_1,,,724,16,0.204046944504196414715835317111,426
290,290_0,FAILED,BoTorch,GenerationStep_1,,,401,22,0.281206079395124874942268888844,1
291,291_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,307.000000000000000000000000000000,1,22,0.001000000000000000020816681712,334
292,292_0,FAILED,BoTorch,GenerationStep_1,,,2262,26,0.001000000000000000020816681712,1
293,293_0,FAILED,BoTorch,GenerationStep_1,,,1023,13,0.021960509845084800334413799305,152
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,313.000000000000000000000000000000,1,9,0.001000000000000000020816681712,5000
295,295_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,3894
296,296_0,FAILED,BoTorch,GenerationStep_1,,,594,26,0.001000000000000000020816681712,754
297,297_0,FAILED,BoTorch,GenerationStep_1,,,5000,25,0.001000000000000000020816681712,5000
298,298_0,FAILED,BoTorch,GenerationStep_1,,,412,21,0.190638637988064907347052212572,815
299,299_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,183.000000000000000000000000000000,1,26,0.001000000000000000020816681712,2694
300,300_0,RUNNING,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,2572
301,301_0,FAILED,BoTorch,GenerationStep_1,,,129,26,0.001000000000000000020816681712,17
302,302_0,FAILED,BoTorch,GenerationStep_1,,,2245,26,0.001000000000000000020816681712,1
303,303_0,FAILED,BoTorch,GenerationStep_1,,,145,21,0.001000000000000000020816681712,4908
304,304_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,4144
305,305_0,FAILED,BoTorch,GenerationStep_1,,,114,26,0.001000000000000000020816681712,1950
306,306_0,FAILED,BoTorch,GenerationStep_1,,,944,26,0.001000000000000000020816681712,1
307,307_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,5421.000000000000000000000000000000,52,14,0.117868996914486268146049496863,1690
308,308_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,308.000000000000000000000000000000,1,25,0.001000000000000000020816681712,2543
309,309_0,FAILED,BoTorch,GenerationStep_1,,,4619,26,0.001000000000000000020816681712,1
310,310_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,310.000000000000000000000000000000,1,25,0.001000000000000000020816681712,2082
311,311_0,FAILED,BoTorch,GenerationStep_1,,,1019,16,0.001000000000000000020816681712,5000
312,312_0,FAILED,BoTorch,GenerationStep_1,,,1110,26,0.001000000000000000020816681712,347
313,313_0,FAILED,BoTorch,GenerationStep_1,,,1364,26,0.001000000000000000020816681712,1
314,314_0,FAILED,BoTorch,GenerationStep_1,,,2183,26,0.001000000000000000020816681712,1
315,315_0,FAILED,BoTorch,GenerationStep_1,,,1062,26,0.001000000000000000020816681712,1
316,316_0,FAILED,BoTorch,GenerationStep_1,,,812,26,0.001000000000000000020816681712,1
317,317_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,3205
318,318_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,813.000000000000000000000000000000,2010,26,0.001000000000000000020816681712,96
319,319_0,FAILED,BoTorch,GenerationStep_1,,,1535,26,0.001000000000000000020816681712,1
320,320_0,FAILED,BoTorch,GenerationStep_1,,,824,26,0.001000000000000000020816681712,508
321,321_0,COMPLETED,BoTorch,GenerationStep_1,0.270000000000000017763568394003,2652.000000000000000000000000000000,2040,26,0.001000000000000000020816681712,42
322,322_0,FAILED,BoTorch,GenerationStep_1,,,69,9,0.001000000000000000020816681712,1
323,323_0,FAILED,BoTorch,GenerationStep_1,,,1994,26,0.001000000000000000020816681712,1
324,324_0,FAILED,BoTorch,GenerationStep_1,,,1091,14,0.074790156696719164997055884214,1
325,325_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,5000
326,326_0,FAILED,BoTorch,GenerationStep_1,,,1205,26,0.001000000000000000020816681712,1
327,327_0,FAILED,BoTorch,GenerationStep_1,,,2923,25,0.001000000000000000020816681712,5000
328,328_0,FAILED,BoTorch,GenerationStep_1,,,540,26,0.001000000000000000020816681712,1
329,329_0,FAILED,BoTorch,GenerationStep_1,,,138,26,0.001000000000000000020816681712,1112
330,330_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,200.000000000000000000000000000000,2277,14,0.998999999999999999111821580300,4567
331,331_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,3332.000000000000000000000000000000,5000,26,0.335229509603288788888164617674,2653
332,332_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,189.000000000000000000000000000000,5000,16,0.998999999999999999111821580300,2912
333,333_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,112.000000000000000000000000000000,5000,26,0.402193639233077160355378509848,2908
334,334_0,RUNNING,BoTorch,GenerationStep_1,,,5000,9,0.001000000000000000020816681712,5000
335,335_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,188.000000000000000000000000000000,1,26,0.001000000000000000020816681712,2498
336,336_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.174851798731616908666453014121,2507
337,337_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,194.000000000000000000000000000000,3714,14,0.695684952998202321694520833262,2509
338,338_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,191.000000000000000000000000000000,3546,12,0.998999999999999999111821580300,1486
339,339_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,149.000000000000000000000000000000,1,26,0.219985915290785954967489601586,1
340,340_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,130.000000000000000000000000000000,1,26,0.283201053986465889344970037200,2640
341,341_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,187.000000000000000000000000000000,2492,16,0.969957457621371199607551716326,3939
342,342_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,149.000000000000000000000000000000,1,0,0.001000000000000000020816681712,447
343,343_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,192.000000000000000000000000000000,1755,7,0.998999999999999999111821580300,4265
344,344_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,200.000000000000000000000000000000,1110,14,0.768395910647073021593200792267,4383
345,345_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,190.000000000000000000000000000000,3914,12,0.998999999999999999111821580300,2287
346,346_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,195.000000000000000000000000000000,1,19,0.998999999999999999111821580300,874
347,347_0,FAILED,BoTorch,GenerationStep_1,,,345,12,0.001000000000000000020816681712,1
348,348_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,170.000000000000000000000000000000,1,26,0.228067709419399439196851631095,428
349,349_0,COMPLETED,BoTorch,GenerationStep_1,0.270000000000000017763568394003,4983.000000000000000000000000000000,75,26,0.117708164566887374391512821603,311
350,350_0,FAILED,BoTorch,GenerationStep_1,,,787,14,0.740447861164166276637388364179,1
351,351_0,FAILED,BoTorch,GenerationStep_1,,,5000,4,0.001000000000000000020816681712,2967
352,352_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,186.000000000000000000000000000000,1891,12,0.998999999999999999111821580300,4500
353,353_0,COMPLETED,BoTorch,GenerationStep_1,0.080000000000000001665334536938,204.000000000000000000000000000000,1,12,0.569032541624909682376198816200,2120
354,354_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,181.000000000000000000000000000000,1,26,0.340786282613410873576498261173,378
355,325_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,5000
356,356_0,FAILED,BoTorch,GenerationStep_1,,,1731,4,0.001000000000000000020816681712,5000
357,357_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,125.000000000000000000000000000000,3213,26,0.998999999999999999111821580300,3839
358,358_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,123.000000000000000000000000000000,5000,26,0.492142698452766591543650065432,2924
359,359_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,199.000000000000000000000000000000,4168,16,0.469834543161414097678374446332,5000
360,360_0,RUNNING,BoTorch,GenerationStep_1,,,606,26,0.264973756618660238881801660682,328
361,361_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,195.000000000000000000000000000000,1,26,0.001000000000000000020816681712,4845
362,362_0,RUNNING,BoTorch,GenerationStep_1,,,1061,26,0.251397673527015197425527048836,2052
363,363_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,184.000000000000000000000000000000,1,26,0.001000000000000000020816681712,221
364,364_0,RUNNING,BoTorch,GenerationStep_1,,,5000,26,0.094967078896576254121164595290,4194
365,365_0,RUNNING,BoTorch,GenerationStep_1,,,1415,26,0.234161426416728518651311219401,815
366,366_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,253.000000000000000000000000000000,2232,26,0.293980141943852801844627720129,4367
367,367_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.572562446134744273962269289768,1
368,368_0,FAILED,BoTorch,GenerationStep_1,,,2682,22,0.710981754782333941200533899973,1
369,369_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,216.000000000000000000000000000000,1,26,0.001000000000000000020816681712,4388
370,370_0,FAILED,BoTorch,GenerationStep_1,,,1396,26,0.245615351466400899660413870151,1343
371,371_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,202.000000000000000000000000000000,1,26,0.001000000000000000020816681712,3309
372,372_0,FAILED,BoTorch,GenerationStep_1,,,668,26,0.274894046492687005311950088071,827
373,373_0,FAILED,BoTorch,GenerationStep_1,,,978,26,0.001000000000000000020816681712,1
374,374_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,2507.000000000000000000000000000000,2217,26,0.231709132219886621006921245680,2867
375,375_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,3498
376,376_0,FAILED,BoTorch,GenerationStep_1,,,5000,9,0.056109842981300846187497910478,4564
377,377_0,FAILED,BoTorch,GenerationStep_1,,,1276,4,0.254717270139928952943364492967,832
378,378_0,FAILED,BoTorch,GenerationStep_1,,,1159,9,0.122926338062032985964933118339,4769
379,379_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,1438.000000000000000000000000000000,1861,26,0.686748754855961207610448582273,809
380,380_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.045557210855794137704943835843,4077
381,381_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.520426739599929799595656731981,1
382,382_0,FAILED,BoTorch,GenerationStep_1,,,4851,4,0.140199899073260997317547094099,4962
383,383_0,FAILED,BoTorch,GenerationStep_1,,,336,9,0.246276032243429365831133281972,2859
384,384_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,3274.000000000000000000000000000000,4395,26,0.517053225078804357117689960432,1287
385,385_0,FAILED,BoTorch,GenerationStep_1,,,1931,26,0.255700451538128981088249247478,3210
386,386_0,FAILED,BoTorch,GenerationStep_1,,,336,26,0.288824256692511049937621692152,283
387,387_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,6458.000000000000000000000000000000,709,26,0.238795160943763795646788139493,2954
388,388_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,182.000000000000000000000000000000,1,26,0.001000000000000000020816681712,2700
389,389_0,FAILED,BoTorch,GenerationStep_1,,,1129,26,0.239547443403304471942760756065,86
390,390_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,165.000000000000000000000000000000,4212,3,0.725483125930998062891319477785,3104
391,391_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,158.000000000000000000000000000000,1,3,0.717884442375893550014609445498,1291
392,392_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,124.000000000000000000000000000000,5000,0,0.543541167637122235589686169988,3467
393,393_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,168.000000000000000000000000000000,1,3,0.998999999999999999111821580300,2592
394,394_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,210.000000000000000000000000000000,5000,3,0.764198981281159483991416436766,2871
395,395_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,184.000000000000000000000000000000,1748,3,0.998999999999999999111821580300,2110
396,396_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,170.000000000000000000000000000000,1290,26,0.728988581611534236515126394806,5000
397,397_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,166.000000000000000000000000000000,1,3,0.998999999999999999111821580300,4441
398,398_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,167.000000000000000000000000000000,2486,3,0.748997758554686088316998393566,5000
399,399_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,185.000000000000000000000000000000,3763,3,0.810656617028898240917555995111,2653
400,400_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,203.000000000000000000000000000000,1071,3,0.577092341216245308110899259191,5000
401,401_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,176.000000000000000000000000000000,3333,3,0.687009271990206005220613860729,3456
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,115.000000000000000000000000000000,1,26,0.998999999999999999111821580300,3497
403,403_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,100.000000000000000000000000000000,1,0,0.538013263907435201893747489521,3774
404,404_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,163.000000000000000000000000000000,446,3,0.998999999999999999111821580300,3309
405,405_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,273.000000000000000000000000000000,1,3,0.001000000000000000020816681712,4180
406,406_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,133.000000000000000000000000000000,5000,3,0.998999999999999999111821580300,48
407,407_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,167.000000000000000000000000000000,1,3,0.611509182112045746038120341836,5000
408,408_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,114.000000000000000000000000000000,4506,26,0.998999999999999999111821580300,2625
409,409_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,111.000000000000000000000000000000,1647,26,0.998999999999999999111821580300,2383
410,410_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,162.000000000000000000000000000000,1,3,0.676663652642878532539327807172,3124
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,125.000000000000000000000000000000,3268,26,0.998999999999999999111821580300,5000
412,412_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,160.000000000000000000000000000000,3190,3,0.998999999999999999111821580300,2012
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,113.000000000000000000000000000000,1,26,0.815546187871444505645968092722,3228
414,414_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,88.000000000000000000000000000000,1169,0,0.998999999999999999111821580300,1034
415,415_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,117.000000000000000000000000000000,4394,26,0.630964070438771118531917636574,3830
416,416_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,99.000000000000000000000000000000,2522,0,0.998999999999999999111821580300,2259
417,417_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,114.000000000000000000000000000000,5000,26,0.843399802120127217719414147723,2903
418,418_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,162.000000000000000000000000000000,5000,3,0.179939578903591940184369946110,4099
419,419_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,95.000000000000000000000000000000,1,0,0.998999999999999999111821580300,1636
420,420_0,RUNNING,BoTorch,GenerationStep_1,,,4636,13,0.001000000000000000020816681712,5000
421,421_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,165.000000000000000000000000000000,2651,26,0.604116429750942929288726190862,5000
422,422_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,209.000000000000000000000000000000,4010,2,0.898482131649371074111343205004,1864
423,423_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,109.000000000000000000000000000000,5000,26,0.998999999999999999111821580300,399
424,424_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,114.000000000000000000000000000000,4241,26,0.803970952514213799133813154185,2612
425,425_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,1740.000000000000000000000000000000,5000,26,0.260672606392492067772792552205,4058
426,426_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,118.000000000000000000000000000000,5000,26,0.388681709152310095323201721840,4231
427,427_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,128.000000000000000000000000000000,1741,26,0.801878184577196728710646311811,3102
428,428_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,215.000000000000000000000000000000,1,26,0.001000000000000000020816681712,3894
429,325_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,5000
430,430_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,164.000000000000000000000000000000,1,26,0.722557053084797451525389533344,5000
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,124.000000000000000000000000000000,777,26,0.998999999999999999111821580300,3516
432,432_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,120.000000000000000000000000000000,4033,26,0.576332150267862441950228458154,3464
433,433_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,321.000000000000000000000000000000,1,9,0.001000000000000000020816681712,3353
434,434_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,342.000000000000000000000000000000,1,9,0.001000000000000000020816681712,3962
435,435_0,FAILED,BoTorch,GenerationStep_1,,,5000,9,0.201870481779083149609377301203,5000
436,436_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,179.000000000000000000000000000000,1360,2,0.888039997999822361407495918684,2134
437,437_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,182.000000000000000000000000000000,1,9,0.348889298785401424929375480133,4185
438,438_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,158.000000000000000000000000000000,1,0,0.001000000000000000020816681712,5000
439,439_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,184.000000000000000000000000000000,4872,2,0.998999999999999999111821580300,5000
440,440_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,114.000000000000000000000000000000,3302,26,0.724903593868180484705021626723,3763
441,441_0,FAILED,BoTorch,GenerationStep_1,,,4452,1,0.001000000000000000020816681712,4755
442,442_0,FAILED,BoTorch,GenerationStep_1,,,770,5,0.790152853564003221364941964566,1
443,443_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,191.000000000000000000000000000000,1312,5,0.825847204238755350225176243839,5000
444,444_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,124.000000000000000000000000000000,5000,26,0.524469646829308411284387148044,3905
445,445_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,186.000000000000000000000000000000,1860,2,0.998999999999999999111821580300,5000
446,446_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,128.000000000000000000000000000000,2092,26,0.997745420252110548631208075676,5000
447,447_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,215.000000000000000000000000000000,722,9,0.304845100006191471742056364747,5000
448,448_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,206.000000000000000000000000000000,2312,2,0.773404398164372341994976522983,3356
449,449_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,130.000000000000000000000000000000,1,26,0.184868216770194521147985255993,5000
450,450_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,133.000000000000000000000000000000,1,0,0.117569533214449101210519188498,4439
