trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
748,748_0,FAILED,GenerationStep_1,,,3387,5000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,7.496316119668679611720563116251,str\(\'ks-test\'\),str\(\'full\'\),3847
749,749_0,FAILED,GenerationStep_1,,,1,2654,821,0.601328289919572323007912473258,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),2971
750,750_0,FAILED,GenerationStep_1,,,4836,1,1,0.998999999999999999111821580300,0.493461858012669341011502410765,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
751,751_0,FAILED,GenerationStep_1,,,4854,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
752,752_0,FAILED,GenerationStep_1,,,4827,1,1,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
753,753_0,FAILED,GenerationStep_1,,,4926,1,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
754,754_0,FAILED,GenerationStep_1,,,4782,1,1,0.001000000000000000020816681712,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),86
755,755_0,FAILED,GenerationStep_1,,,4815,1,1,0.998999999999999999111821580300,0.998999999999999999111821580300,1.841898659026600659771588652802,str\(\'t-test\'\),str\(\'full\'\),1
756,756_0,FAILED,GenerationStep_1,,,4731,1,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
757,757_0,FAILED,GenerationStep_1,,,4941,1,1,0.239116216095579259270920147173,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
758,758_0,FAILED,GenerationStep_1,,,4795,1,1,0.998999999999999999111821580300,0.364202241387546421513832228811,2.606276940233718697470521874493,str\(\'ks-test\'\),str\(\'bounded\'\),1
759,759_0,RUNNING,GenerationStep_1,,,2542,5000,480,0.883126727999673621916087995487,0.965124446025802051885023047362,7.846178260797894488121073663933,str\(\'ks-test\'\),str\(\'full\'\),1
760,760_0,FAILED,GenerationStep_1,,,5000,1,1,0.001000000000000000020816681712,0.001000000000000000020816681712,2.078976334353144217459430365125,str\(\'t-test\'\),str\(\'bounded\'\),1
761,761_0,FAILED,GenerationStep_1,,,4967,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
762,762_0,FAILED,GenerationStep_1,,,4840,1,1,0.001000000000000000020816681712,0.402914023749697869369867930800,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),130
763,763_0,RUNNING,GenerationStep_1,,,5000,5000,1411,0.001000000000000000020816681712,0.191402306095318636147695201544,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),3094
764,764_0,RUNNING,GenerationStep_1,,,4520,3573,3957,0.998999999999999999111821580300,0.998999999999999999111821580300,2.055823436896414335706140263937,str\(\'ks-test\'\),str\(\'full\'\),1
765,765_0,RUNNING,GenerationStep_1,,,3178,4404,2984,0.407939250876787173893944782321,0.423785262425850683953854058927,2.011151833530426813467784086242,str\(\'ks-test\'\),str\(\'full\'\),3338
766,766_0,RUNNING,GenerationStep_1,,,4949,3704,2814,0.998999999999999999111821580300,0.307138696237779007525148244895,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),534
767,767_0,RUNNING,GenerationStep_1,,,40,1878,4902,0.634520683938828877757032387308,0.656092166093349193900507998478,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),3294
768,768_0,FAILED,GenerationStep_1,,,4727,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.022620907294901203277159851268,str\(\'ks-test\'\),str\(\'bounded\'\),1
769,769_0,RUNNING,GenerationStep_1,,,1006,4102,6,0.998999999999999999111821580300,0.632976717304465918978451099974,5.928757238451529687495167308953,str\(\'ks-test\'\),str\(\'bounded\'\),1266
770,770_0,RUNNING,GenerationStep_1,,,4492,4919,5000,0.998999999999999999111821580300,0.658308430202715344492503390939,4.703156916848028501476619567256,str\(\'t-test\'\),str\(\'bounded\'\),1
771,771_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,1496.000000000000000000000000000000,4922,20,3,0.998999999999999999111821580300,0.998999999999999999111821580300,3.253135266801016722837402994628,str\(\'t-test\'\),str\(\'bounded\'\),3
772,772_0,RUNNING,GenerationStep_1,,,3239,4686,1,0.001000000000000000020816681712,0.769558168190521252327584988961,5.090548562032332746696283720667,str\(\'t-test\'\),str\(\'full\'\),4990
773,773_0,RUNNING,GenerationStep_1,,,5000,11,1,0.998999999999999999111821580300,0.998999999999999999111821580300,3.458589817558340051562026928877,str\(\'t-test\'\),str\(\'full\'\),3
774,774_0,FAILED,GenerationStep_1,,,5000,1,1,0.001000000000000000020816681712,0.998999999999999999111821580300,2.117002382552418460193166538374,str\(\'t-test\'\),str\(\'full\'\),1
775,775_0,FAILED,GenerationStep_1,,,68,4102,1657,0.077296898383413331634628207212,0.079669246414533725908491135215,9.558147907555456512795899470802,str\(\'ks-test\'\),str\(\'full\'\),1710
776,776_0,FAILED,GenerationStep_1,,,4598,3969,2755,0.520383205095527823225154406828,0.998999999999999999111821580300,4.590417149413280384351310203783,str\(\'t-test\'\),str\(\'full\'\),3644
777,777_0,FAILED,GenerationStep_1,,,4611,3792,1729,0.995415216988092654837316786143,0.529108316681035861783755080978,2.138662080357433215027640471817,str\(\'ks-test\'\),str\(\'bounded\'\),4693
778,778_0,FAILED,GenerationStep_1,,,3951,3711,149,0.998999999999999999111821580300,0.351652538296739813894475901179,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
779,779_0,FAILED,GenerationStep_1,,,3515,5000,705,0.119446562808206854788828366054,0.162500487804923876566931539855,4.220181441118818987945360277081,str\(\'t-test\'\),str\(\'full\'\),3687
780,780_0,FAILED,GenerationStep_1,,,5000,1,1,0.774751086403568045568590605399,0.601290450203885717961327372905,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
781,781_0,FAILED,GenerationStep_1,,,5000,1,1,0.645543466466217297217156101397,0.853261696848429118666956583183,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
782,782_0,FAILED,GenerationStep_1,,,5000,1,1,0.873801723324950208038330856652,0.275788545589206679498062158018,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
783,783_0,FAILED,GenerationStep_1,,,5000,1,1,0.847023960827299138287571622641,0.372047732114716478424298884420,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
784,784_0,FAILED,GenerationStep_1,,,5000,1,1,0.748139410279453409557959275844,0.458103841352992591229309482515,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
785,785_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,144.000000000000000000000000000000,5000,1267,506,0.209924118409820698039069952756,0.998999999999999999111821580300,2.670309890201159497280514187878,str\(\'t-test\'\),str\(\'full\'\),1
786,786_0,FAILED,GenerationStep_1,,,5000,1,1,0.388255319788308406181442933303,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
787,787_0,FAILED,GenerationStep_1,,,5000,1,1,0.763071629312156884950013591151,0.733437006054125206766514111223,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
788,788_0,FAILED,GenerationStep_1,,,5000,1,1,0.664015262691727059518598252907,0.539569986847842075761150226754,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
789,789_0,FAILED,GenerationStep_1,,,4615,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4.547692268393604742016123054782,str\(\'t-test\'\),str\(\'full\'\),498
790,790_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,1776.000000000000000000000000000000,4863,143,1,0.192367064001006282669692382115,0.998999999999999999111821580300,3.909863398864040107127948431298,str\(\'t-test\'\),str\(\'full\'\),541
791,791_0,FAILED,GenerationStep_1,,,5000,1,1,0.860562400357140044881987250847,0.203380313781067190159745905476,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
792,792_0,FAILED,GenerationStep_1,,,5000,1,1,0.683108165989622873048858764378,0.710775370955306406983709166525,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
793,793_0,FAILED,GenerationStep_1,,,5000,1,1,0.333218325333044518288261315320,0.998999999999999999111821580300,2.096884007482811451694715287886,str\(\'t-test\'\),str\(\'full\'\),1
794,794_0,FAILED,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300,0.512132700556198527941376141825,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
795,795_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,12.000000000000000000000000000000,5000,1577,1,0.998999999999999999111821580300,0.327325068203453695137028489626,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
796,796_0,FAILED,GenerationStep_1,,,5000,1,1,0.093747457883184476257198980420,0.646319557015530787857926497963,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
797,797_0,FAILED,GenerationStep_1,,,5000,1,1,0.001000000000000000020816681712,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1023
798,798_0,FAILED,GenerationStep_1,,,5000,5000,776,0.001000000000000000020816681712,0.001000000000000000020816681712,4.071212016189189597525910357945,str\(\'ks-test\'\),str\(\'full\'\),1
799,799_0,FAILED,GenerationStep_1,,,797,5000,2241,0.110002504783084251172020628928,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),3227
800,800_0,FAILED,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300,0.797729878393732327879206422949,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
801,801_0,FAILED,GenerationStep_1,,,1,5000,5000,0.460112317653890656732329489387,0.001000000000000000020816681712,8.992843471091571672104691970162,str\(\'t-test\'\),str\(\'full\'\),5000
802,802_0,FAILED,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
803,803_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,1035.000000000000000000000000000000,3980,80,451,0.998999999999999999111821580300,0.075460262909671615982887260543,4.404181031473609841953020804795,str\(\'ks-test\'\),str\(\'bounded\'\),355
804,804_0,FAILED,GenerationStep_1,,,3731,5000,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
805,805_0,FAILED,GenerationStep_1,,,13,4922,4999,0.058345558471260043631456682078,0.998999999999999999111821580300,4.261358053887104091472792788409,str\(\'t-test\'\),str\(\'bounded\'\),706
806,806_0,FAILED,GenerationStep_1,,,5000,1,1,0.510867930825148586215789237031,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
807,807_0,FAILED,GenerationStep_1,,,2111,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
808,808_0,FAILED,GenerationStep_1,,,5000,1,1,0.322236004839711431824156306902,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
809,809_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,173.000000000000000000000000000000,680,1598,4803,0.278003587975522603592537507211,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),51
810,810_0,RUNNING,SOBOL,,,4877,1616,4030,0.107747312933206565443988722564,0.198059275925159455900015359475,7.314350379884244190975550736766,str\(\'ks-test\'\),str\(\'bounded\'\),1129
811,811_0,RUNNING,SOBOL,,,1851,3877,509,0.962018385289236888091579658067,0.954418899694457700810801270563,0.007916958115063607928640898592,str\(\'t-test\'\),str\(\'full\'\),3910
812,812_0,COMPLETED,SOBOL,0.709999999999999964472863211995,230.000000000000000000000000000000,1248,1064,3403,0.361011756701394903590340845767,0.696197601508349195320590752090,3.117243744652718362431187415496,str\(\'ks-test\'\),str\(\'full\'\),2784
813,813_0,RUNNING,SOBOL,,,2983,3178,2391,0.693875440679490584905408923078,0.454435570126399401846839509744,9.564317330484279011670878389850,str\(\'t-test\'\),str\(\'bounded\'\),2489
814,814_0,COMPLETED,SOBOL,0.709999999999999964472863211995,500.000000000000000000000000000000,3138,129,831,0.622106585288420332879866236908,0.374225612469017532291104544129,5.319328609413467745525849750265,str\(\'ks-test\'\),str\(\'full\'\),3493
815,815_0,RUNNING,SOBOL,,,156,2858,4978,0.448104093734174979690720874714,0.599906680250540391696745246009,2.001749194720760183230368056684,str\(\'t-test\'\),str\(\'bounded\'\),1314
816,816_0,RUNNING,SOBOL,,,2011,1921,1463,0.844686539757996790456218150211,0.871861460860818615614675763936,4.877921253462322859206778957741,str\(\'ks-test\'\),str\(\'bounded\'\),109
817,817_0,RUNNING,SOBOL,,,3780,4817,3101,0.209702441075816758964123209807,0.100395367613062266864965010882,7.804834179308266506325253430987,str\(\'t-test\'\),str\(\'full\'\),4776
818,818_0,COMPLETED,SOBOL,0.709999999999999964472863211995,269.000000000000000000000000000000,4185,835,1630,0.411933801807463195743252981629,0.904227029014378791416106651013,9.141440816512330869159086432774,str\(\'ks-test\'\),str\(\'full\'\),3226
819,819_0,RUNNING,SOBOL,,,2214,3721,2641,0.517705175308510678888751499471,0.132277408404275764741697685167,3.167804893787018905015884229215,str\(\'t-test\'\),str\(\'bounded\'\),1657
820,820_0,RUNNING,SOBOL,,,319,1532,999,0.181548406435176723494606676468,0.404231266990303983455135039549,1.209671971090138020699100707134,str\(\'ks-test\'\),str\(\'bounded\'\),359
821,821_0,RUNNING,SOBOL,,,3577,4271,4517,0.763912268869578858776492324978,0.630403416784480197243567545229,6.480028463401832361512333591236,str\(\'t-test\'\),str\(\'full\'\),4445
822,822_0,RUNNING,SOBOL,,,2795,2471,3588,0.926319935554638540509131416911,0.540939443770796057897598529962,8.479302963177673291284008882940,str\(\'ks-test\'\),str\(\'bounded\'\),903
823,823_0,RUNNING,SOBOL,,,789,4576,1953,0.003817265544086694776387824746,0.299660880265757434415263560368,3.828772228961810686342914777924,str\(\'t-test\'\),str\(\'full\'\),4373
824,824_0,COMPLETED,SOBOL,0.709999999999999964472863211995,237.000000000000000000000000000000,1436,515,4215,0.665250047165900415535588763305,0.041446274191141128928617121119,1.793699732893146547851870309387,str\(\'ks-test\'\),str\(\'full\'\),2998
825,825_0,RUNNING,SOBOL,,,4651,2786,71,0.279765651056542996588660798807,0.797314752744510801818478284986,5.897175987653435313973204756621,str\(\'t-test\'\),str\(\'bounded\'\),2044
826,826_0,COMPLETED,SOBOL,0.709999999999999964472863211995,258.000000000000000000000000000000,4401,376,2749,0.817598531523719418423468141555,0.478368089783936745185144445713,4.304651408044621874182666942943,str\(\'t-test\'\),str\(\'full\'\),1735
827,827_0,FAILED,SOBOL,,,1370,2656,1737,0.237184004951268428973421009687,0.735602102620527165122155111021,8.330245089250617240850260714069,str\(\'ks-test\'\),str\(\'bounded\'\),3306
828,828_0,RUNNING,SOBOL,,,767,2343,4626,0.586969957832247035689476888365,0.978242014482617383563933799451,6.049285612210631768448365619406,str\(\'t-test\'\),str\(\'bounded\'\),4680
829,829_0,RUNNING,SOBOL,,,2507,4438,1104,0.483147923910990373386198371009,0.237597916694357980116336648280,1.320871708453632775714936542499,str\(\'ks-test\'\),str\(\'full\'\),596
830,830_0,COMPLETED,SOBOL,0.709999999999999964472863211995,175.000000000000000000000000000000,3604,1388,2040,0.333410268329083936400536458677,0.091693746093660599694175061813,3.642454105022363552990327661973,str\(\'t-test\'\),str\(\'bounded\'\),4137
831,831_0,RUNNING,SOBOL,,,607,4137,3677,0.720843528134748390279185059626,0.817231311200186660848032715876,8.991152676744386340601522533689,str\(\'ks-test\'\),str\(\'full\'\),668
832,832_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1125.000000000000000000000000000000,2462,701,157,0.073070862947031856027280127819,0.592039687722921370571782517800,6.633368353799917294111310184235,str\(\'t-test\'\),str\(\'full\'\),1964
833,833_0,RUNNING,SOBOL,,,4246,3576,4304,0.997522392936050938949676947232,0.318724651800468550266742795429,0.738073914498090788427475672506,str\(\'ks-test\'\),str\(\'bounded\'\),2919
834,834_0,RUNNING,SOBOL,,,4041,2095,344,0.638379041800275492946070698963,0.684439355276524996618547902472,2.465106839226558932409716362599,str\(\'t-test\'\),str\(\'bounded\'\),3833
835,835_0,RUNNING,SOBOL,,,2065,5000,3864,0.307464217800647032774463696114,0.411607846716418868115994200707,5.157748902915977318173190724337,str\(\'ks-test\'\),str\(\'full\'\),1052
836,836_0,COMPLETED,SOBOL,0.709999999999999964472863211995,312.000000000000000000000000000000,170,311,2227,0.890913006279617558647032637964,0.186422855865210290726707853537,7.964583312217146549016888457118,str\(\'t-test\'\),str\(\'full\'\),2255
837,837_0,RUNNING,SOBOL,,,3433,3030,3235,0.038590793902054429387327161294,0.911469338959082997497773703799,4.412732439381071181117022206308,str\(\'ks-test\'\),str\(\'bounded\'\),2552
838,838_0,COMPLETED,SOBOL,0.709999999999999964472863211995,322.000000000000000000000000000000,2967,1231,4792,0.154217219881713385465360488524,0.759234951384365586157798588829,0.470063408358953938037672060091,str\(\'t-test\'\),str\(\'full\'\),1546
839,839_0,RUNNING,SOBOL,,,948,3355,646,0.791150658143684237799675429414,0.018107385719195009249338212953,7.151559832992032461618236993672,str\(\'ks-test\'\),str\(\'bounded\'\),3727
840,840_0,FAILED,SOBOL,,,1594,1794,2913,0.377040352670475864549359812372,0.260746316071599704145000941935,9.725277359661646414679125882685,str\(\'t-test\'\),str\(\'bounded\'\),4852
841,841_0,FAILED,SOBOL,,,4824,4045,1280,0.552992180086672280303616844321,0.518471470406278944764721927640,2.653266124833375094738130428595,str\(\'ks-test\'\),str\(\'full\'\),187
842,842_0,COMPLETED,SOBOL,0.709999999999999964472863211995,119.000000000000000000000000000000,4737,980,1027,0.973077814284712072634420110262,0.123785773260518913718719602457,4.678998045040295039598277071491,str\(\'t-test\'\),str\(\'full\'\),3437
843,843_0,FAILED,SOBOL,,,1679,3260,4392,0.081824644828215248315572694082,0.848470586765557532871184776013,8.001307881805114874396167579107,str\(\'ks-test\'\),str\(\'bounded\'\),1838
844,844_0,FAILED,SOBOL,,,1035,1699,1658,0.743181151250377314276818196959,0.623297494860366008140317717334,5.125296069025994327716944098938,str\(\'t-test\'\),str\(\'bounded\'\),483
845,845_0,FAILED,SOBOL,,,2884,3794,2515,0.326569348443299545259321803314,0.350835266306996351737268469151,2.193348916814662707963634602493,str\(\'ks-test\'\),str\(\'full\'\),4558
846,846_0,RUNNING,SOBOL,,,3354,1995,4069,0.489924837468191987088772521020,0.446638416288420547761717216417,2.688865769254975113256023178110,str\(\'t-test\'\),str\(\'bounded\'\),721
847,847_0,RUNNING,SOBOL,,,252,4744,80,0.564448881633579757632901419129,0.703994286898523613515976649069,9.990264871535822877035570854787,str\(\'ks-test\'\),str\(\'full\'\),4162
848,848_0,RUNNING,SOBOL,,,2145,54,3443,0.228368120275437819222119628648,0.946622273789718748915333890182,6.881079408378340644958370830864,str\(\'t-test\'\),str\(\'full\'\),2884
849,849_0,RUNNING,SOBOL,,,3959,2930,1961,0.841857753558084342948575340415,0.205856373995542518695600620049,0.438736095622181909714498715402,str\(\'ks-test\'\),str\(\'bounded\'\),1920
850,850_0,COMPLETED,SOBOL,0.709999999999999964472863211995,113.000000000000000000000000000000,4319,1449,3314,0.544114434275776104321664661256,0.789517688134685147183233766555,1.523915029795840370141490893729,str\(\'t-test\'\),str\(\'bounded\'\),998
851,851_0,FAILED,SOBOL,,,2393,4355,2461,0.401361443275585760837032012205,0.049242870353162292162974011944,6.169410196675920055042752210284,str\(\'ks-test\'\),str\(\'full\'\),3809
852,852_0,COMPLETED,SOBOL,0.709999999999999964472863211995,135.000000000000000000000000000000,536,918,3942,0.797867614099755928513957314863,0.291864224618300804880988152945,8.204627592045813599952452932484,str\(\'t-test\'\),str\(\'full\'\),2585
853,853_0,FAILED,SOBOL,,,3673,3637,579,0.131756108719855546951293945312,0.548736567866057178832761564991,4.105880418387242158928529534023,str\(\'ks-test\'\),str\(\'bounded\'\),2300
854,854_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1604.000000000000000000000000000000,2581,588,1513,0.060988374618813394334448929612,0.653793792689219110947362878505,0.856882858007214975870624584786,str\(\'t-test\'\),str\(\'full\'\),3595
855,855_0,FAILED,SOBOL,,,690,2712,2992,0.884012121357023672452157825319,0.380840422637760633861603309924,6.835248010830954790151281486033,str\(\'ks-test\'\),str\(\'bounded\'\),1444
856,856_0,FAILED,SOBOL,,,1296,2399,882,0.283081500284373788201008892429,0.155668312242254608390723547018,8.793544755411334179484583728481,str\(\'t-test\'\),str\(\'bounded\'\),298
857,857_0,FAILED,SOBOL,,,4478,4650,4869,0.647070955110713885716222648625,0.880836593624204411412392801140,3.518152844760566999582351854770,str\(\'ks-test\'\),str\(\'full\'\),4975
858,858_0,FAILED,SOBOL,,,4578,2259,2314,0.201035998685285460796379197745,0.342115503588691360903339955257,6.361200746307150488689785561292,str\(\'ks-test\'\),str\(\'bounded\'\),4041
859,859_0,RUNNING,SOBOL,,,1505,4520,3168,0.869097077868878797879403919069,0.568649319253861862399901383469,1.007772944486699850941135991889,str\(\'t-test\'\),str\(\'full\'\),1232
860,860_0,COMPLETED,SOBOL,0.709999999999999964472863211995,365.000000000000000000000000000000,861,459,430,0.455032353110611464952484084279,0.840621739154681524297529904288,3.365431588705629195601432002150,str\(\'ks-test\'\),str\(\'full\'\),2376
861,861_0,RUNNING,SOBOL,,,2725,2573,3797,0.599734921632334549990162031463,0.068302834820002322757659385388,9.265761446346528984463475353550,str\(\'t-test\'\),str\(\'bounded\'\),2663
862,862_0,COMPLETED,SOBOL,0.709999999999999964472863211995,152.000000000000000000000000000000,3503,774,2866,0.716309207130223501991395096411,0.229801327968016277925045187658,5.694152035883628393264643818839,str\(\'ks-test\'\),str\(\'full\'\),1367
863,863_0,RUNNING,SOBOL,,,396,3503,1386,0.354268853941932304607576043054,0.986039086528122443731092516828,1.673593922013416834815302536299,str\(\'t-test\'\),str\(\'bounded\'\),3519
864,864_0,COMPLETED,SOBOL,0.709999999999999964472863211995,110.000000000000000000000000000000,2288,1314,4744,0.937671853506937602595883163303,0.727804971089586638655077877047,3.954370356594212321255099595874,str\(\'ks-test\'\),str\(\'bounded\'\),4741
865,865_0,RUNNING,SOBOL,,,4108,4210,752,0.116597204688936473271354543613,0.486164737995713969187505654190,8.678055179249495765247957024258,str\(\'t-test\'\),str\(\'full\'\),66
866,866_0,RUNNING,SOBOL,,,3867,229,4596,0.255479076875373745103559031122,0.510674792451784043123552692123,9.528737055635080110960188903846,str\(\'ks-test\'\),str\(\'full\'\),1602
867,867_0,RUNNING,SOBOL,,,1926,3114,1233,0.674039977602660655975341796875,0.268543477345258019273188665466,2.852275006364099585454141561058,str\(\'t-test\'\),str\(\'bounded\'\),3202
868,868_0,RUNNING,SOBOL,,,69,2177,2718,0.026312893129885196741302166856,0.010310283930972219401667189231,0.278378013156354464641140111780,str\(\'ks-test\'\),str\(\'bounded\'\),4478
869,869_0,FAILED,SOBOL,,,3221,4917,1865,0.919515164224430914252650381968,0.767031569853425021499049307749,7.345658974909224703253585175844,str\(\'t-test\'\),str\(\'full\'\),404
870,870_0,RUNNING,SOBOL,,,3062,1867,305,0.770778667110949777807604732516,0.934860220490023485773178890668,7.538549800063484518375389598077,str\(\'ks-test\'\),str\(\'bounded\'\),4240
871,871_0,RUNNING,SOBOL,,,1166,3972,4293,0.159238611349835995634194318882,0.163032457653433077160443076536,4.841177314301953416020296572242,str\(\'t-test\'\),str\(\'full\'\),801
872,872_0,COMPLETED,SOBOL,0.709999999999999964472863211995,145.000000000000000000000000000000,1772,1159,2187,0.508978775316849318954837144702,0.434998185442760587626764845481,2.034220802196301303155223649810,str\(\'ks-test\'\),str\(\'full\'\),2155
873,873_0,RUNNING,SOBOL,,,4959,3429,3665,0.436404304955154642708947676510,0.661048533231019974643061232200,5.591105901397765087779134773882,str\(\'t-test\'\),str\(\'bounded\'\),3121
874,874_0,RUNNING,SOBOL,,,4965,28,1877,0.679477558920159929733983972255,0.857328435627743634661612759373,8.572328016574495279655820922926,str\(\'t-test\'\),str\(\'bounded\'\),4595
875,875_0,RUNNING,SOBOL,,,1744,2923,3522,0.265783219296485184734990525612,0.116810028705745930222015260824,3.765639491667970961685796282836,str\(\'ks-test\'\),str\(\'full\'\),522
876,876_0,RUNNING,SOBOL,,,1101,1988,10,0.910083823714405326654741656967,0.357574961500242372025581971684,1.857440078773535674372396897525,str\(\'t-test\'\),str\(\'full\'\),1798
877,877_0,RUNNING,SOBOL,,,3110,4717,4144,0.019812104457989334477252540978,0.614690893888473532946647992503,5.804759138830006826026419730624,str\(\'ks-test\'\),str\(\'bounded\'\),3397
878,878_0,RUNNING,SOBOL,,,3264,1668,2594,0.165624652616679662875398548749,0.712833115292713093147369818325,9.078243414646014031177401193418,str\(\'t-test\'\),str\(\'full\'\),1882
879,879_0,RUNNING,SOBOL,,,9,3782,1574,0.780082054449245387850453425926,0.439636037129908785470178145260,3.260918451230041537058923495351,str\(\'ks-test\'\),str\(\'bounded\'\),2847
880,880_0,COMPLETED,SOBOL,0.709999999999999964472863211995,222.000000000000000000000000000000,1903,968,4466,0.425971257595345376145701266068,0.212607505263760682145957048306,1.117170790128409807451248525467,str\(\'t-test\'\),str\(\'bounded\'\),4201
881,881_0,RUNNING,SOBOL,,,3868,3229,957,0.503425494827330122227238007326,0.938019494757056260247907175653,6.543838837736286606627800210845,str\(\'ks-test\'\),str\(\'full\'\),762
882,882_0,RUNNING,SOBOL,,,4097,2372,4946,0.858670696595683735630188948562,0.057833291286602618586076829388,5.402675432465040117335774993990,str\(\'t-test\'\),str\(\'full\'\),2337
883,883_0,RUNNING,SOBOL,,,2321,4642,810,0.195476059544831520797814050638,0.782761812902986964246565548819,1.928784462476149208498554799007,str\(\'ks-test\'\),str\(\'bounded\'\),2623
884,884_0,COMPLETED,SOBOL,0.709999999999999964472863211995,205.000000000000000000000000000000,465,580,3074,0.606114304248243529471551482857,0.555728492459282241711093774938,4.951493594293483013757395383436,str\(\'t-test\'\),str\(\'bounded\'\),3768
885,885_0,RUNNING,SOBOL,,,3450,2685,1426,0.464342406535521168287061755109,0.283022555794566865738914884787,7.722095560830087634940355201252,str\(\'ks-test\'\),str\(\'full\'\),959
886,886_0,COMPLETED,SOBOL,0.709999999999999964472863211995,243.000000000000000000000000000000,2667,886,507,0.344844172082841404769482096526,0.389457478174939752957328664706,7.241455731967464615195240185130,str\(\'t-test\'\),str\(\'bounded\'\),4936
887,887_0,FAILED,SOBOL,,,936,3625,4018,0.709801752371713501332806117716,0.647056937925517550169729474874,0.091179449028335524118915600411,str\(\'ks-test\'\),str\(\'full\'\),262
888,888_0,FAILED,SOBOL,,,1543,1437,2374,0.122028119919821625982692125945,0.887824696278199598786784463300,3.034593630220741022895936112036,str\(\'t-test\'\),str\(\'full\'\),1484
