trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1107,1107_0,RUNNING,SOBOL,,,118,2861,27,546,0.072762835279107096475570415350
1108,1108_0,RUNNING,SOBOL,,,2076,1011,92,336,0.347658673413097862869847176626
1109,1109_0,RUNNING,SOBOL,,,2753,4642,8,818,0.533404166197404272509174916195
1110,1110_0,RUNNING,SOBOL,,,3202,418,39,953,0.710534539509564688763987305720
1111,1111_0,RUNNING,SOBOL,,,1353,3971,60,467,0.400537216799333684047468295830
1112,1112_0,RUNNING,SOBOL,,,801,2081,20,661,0.176320508489385241457370057105
1113,1113_0,RUNNING,SOBOL,,,4057,3528,79,180,0.985437448974698759762702593434
1114,1114_0,RUNNING,SOBOL,,,3873,1947,30,808,0.294490008404478420533934013292
1115,1115_0,RUNNING,SOBOL,,,644,3706,70,290,0.606065048448741428011032894574
1116,1116_0,RUNNING,SOBOL,,,1498,556,11,580,0.818474403440952347210668449407
1117,1117_0,RUNNING,SOBOL,,,3321,3797,89,65,0.008018996043130756368189082650
1118,1118_0,RUNNING,SOBOL,,,2599,1145,57,196,0.248006773930042972997611627761
1119,1119_0,RUNNING,SOBOL,,,1947,4464,42,715,0.933243400776758824655132684711
1120,1120_0,RUNNING,SOBOL,,,312,1354,76,409,0.646765302212908843593197616428
1121,1121_0,RUNNING,SOBOL,,,4557,3035,23,923,0.460407986853271722349489891712
1122,1122_0,RUNNING,SOBOL,,,4688,299,86,633,0.519483252601698031192256621580
1123,1123_0,RUNNING,SOBOL,,,444,4089,15,146,0.330461718428880002473846388966
1124,1124_0,RUNNING,SOBOL,,,2401,2199,55,982,0.118052147801965476303642788025
1125,1125_0,RUNNING,SOBOL,,,3053,3409,46,499,0.805954421112313856845332793455
1126,1126_0,RUNNING,SOBOL,,,3502,1689,4,365,0.940212916091084482950179790350
1127,1127_0,RUNNING,SOBOL,,,1679,2665,100,852,0.128036937085911628475543011518
1128,1128_0,RUNNING,SOBOL,,,1127,815,35,30,0.414515295898541802355197205543
1129,1129_0,FAILED,SOBOL,,,4356,4839,69,514,0.727811383433640046725088268431
1130,1130_0,RUNNING,SOBOL,,,4327,96,35,156,0.869356592375785108828267766512
1131,1131_0,RUNNING,SOBOL,,,1156,4278,63,639,0.058549484776332975932700009025
1132,1132_0,RUNNING,SOBOL,,,1708,2407,4,489,0.267178815463557817189155230153
1133,1133_0,RUNNING,SOBOL,,,3472,3226,94,977,0.578866647329181471803849490243
1134,1134_0,RUNNING,SOBOL,,,3101,1833,52,858,0.666328628716990389868612965074
1135,1135_0,RUNNING,SOBOL,,,2352,2574,49,374,0.479897558853030203884770799050
1136,1136_0,FAILED,SOBOL,,,394,665,83,508,0.189399590708315385123583496352
1137,1137_0,FAILED,SOBOL,,,4737,4925,18,21,0.874950754230842009384616630996
1138,1138_0,FAILED,SOBOL,,,4605,2033,81,284,0.067417425714433196204389275863
1139,1139_0,FAILED,SOBOL,,,263,3558,22,799,0.755176465531811169640263869951
1140,1140_0,FAILED,SOBOL,,,1898,466,62,72,0.546546993566677019593669228925
1141,1141_0,RUNNING,SOBOL,,,2647,3941,41,589,0.357907571524381629135547200349
1142,1142_0,RUNNING,SOBOL,,,3292,962,9,705,0.395191822106018664229054593307
1143,1143_0,RUNNING,SOBOL,,,1527,4671,93,191,0.708081958722323157040534624684
1144,1144_0,RUNNING,SOBOL,,,673,1542,28,934,0.998580261472612584761066045758
1145,1145_0,RUNNING,SOBOL,,,3843,2832,74,415,0.186569421472027902053625325607
1146,1146_0,RUNNING,SOBOL,,,4008,1402,25,537,0.594842604264616992004732765054
1147,1147_0,FAILED,SOBOL,,,851,3005,78,54,0.282322868583723907143223641469
1148,1148_0,FAILED,SOBOL,,,1402,1096,44,827,0.011445093160495162232237476019
1149,1149_0,FAILED,SOBOL,,,3153,4494,59,342,0.822844140328466866485257469321
1150,1150_0,RUNNING,SOBOL,,,2782,605,90,461,0.922020941721275466562701694784
1151,1151_0,RUNNING,SOBOL,,,2047,3769,12,942,0.235839648980647326181880885088
1152,1152_0,RUNNING,SOBOL,,,89,1898,71,185,0.463834098841995001727411818138
1153,1153_0,RUNNING,SOBOL,,,4418,3735,31,671,0.651135024229064551803958238452
1154,1154_0,RUNNING,SOBOL,,,4911,843,66,899,0.343633403670042747446444764137
1155,1155_0,RUNNING,SOBOL,,,582,4789,32,387,0.529701091879978824827901462413
1156,1156_0,RUNNING,SOBOL,,,2218,1660,97,737,0.800579187037423256612100885832
1157,1157_0,RUNNING,SOBOL,,,2953,2714,1,220,0.115631607357412583003686279426
1158,1158_0,RUNNING,SOBOL,,,3598,2229,46,105,0.141208637198433267778696631467
1159,1159_0,RUNNING,SOBOL,,,1847,3361,55,618,0.950430740498006354499693770777
1160,1160_0,RUNNING,SOBOL,,,992,269,14,252,0.722436134487390524405725500401
1161,1161_0,FAILED,SOBOL,,,4150,4138,86,768,0.412094770325347803385795941722
1162,1162_0,RUNNING,SOBOL,,,4120,2468,61,686,0.892547695789486117412536714255
1163,1163_0,RUNNING,SOBOL,,,1022,3131,39,171,0.206828718276694412114835586181
1164,1164_0,FAILED,SOBOL,,,1720,30,80,961,0.493305686617270089389108989053
1165,1165_0,RUNNING,SOBOL,,,3724,4367,20,443,0.680147613089531644092744500085
1166,1166_0,FAILED,SOBOL,,,2845,770,26,327,0.564895142300054442507928342820
1167,1167_0,FAILED,SOBOL,,,2326,4872,73,842,0.253801382184028645472295693253
1168,1168_0,RUNNING,SOBOL,,,534,1734,7,36,0.041394228152930735709080778406
1169,1169_0,RUNNING,SOBOL,,,4959,2631,92,555,0.851363953700289166626191672549
1170,1170_0,RUNNING,SOBOL,,,4466,366,5,752,0.168729100830852990489105991401
1171,1171_0,RUNNING,SOBOL,,,41,3998,96,269,0.981394453501328811739767843392
1172,1172_0,RUNNING,SOBOL,,,2155,2137,37,606,0.694917819766327715669262943265
1173,1173_0,RUNNING,SOBOL,,,2674,3505,65,118,0.381128908410668376660623835051
1174,1174_0,RUNNING,SOBOL,,,3280,1476,85,237,0.371635225305333716239175601004
1175,1175_0,FAILED,SOBOL,,,1276,2922,19,721,0.560168218608945611691751764738
1176,1176_0,RUNNING,SOBOL,,,880,1023,53,400,0.772575231362134240420402875316
1177,1177_0,RUNNING,SOBOL,,,3978,4577,50,886,0.085166614668443801905439727307
1178,1178_0,RUNNING,SOBOL,,,3795,1201,100,8,0.633935116350650806893440858403
1179,1179_0,RUNNING,SOBOL,,,721,4442,2,520,0.446010019583627570494144265467
1180,1180_0,RUNNING,SOBOL,,,1419,1303,68,357,0.221790954163297998613657568967
1181,1181_0,RUNNING,SOBOL,,,3400,3062,34,874,0.908840442411601556749189967377
1182,1182_0,RUNNING,SOBOL,,,2521,1959,15,990,0.836481725724414038047882513638
1183,1183_0,RUNNING,SOBOL,,,2024,3640,88,476,0.025158528063446285866211482585
1184,1184_0,RUNNING,SOBOL,,,233,539,47,655,0.300055816154926990879658887934
1185,1185_0,RUNNING,SOBOL,,,4635,3858,56,139,0.612255470002070034674090948101
1186,1186_0,RUNNING,SOBOL,,,4767,1594,42,433,0.429538113053888059855722758584
1187,1187_0,RUNNING,SOBOL,,,365,2803,58,915,0.740016719410195977779665099661
1188,1188_0,RUNNING,SOBOL,,,2479,905,23,205,0.964235628681257339600563227577
1189,1189_0,FAILED,SOBOL,,,2975,4695,77,690,0.154633002627640958603905119162
1190,1190_0,RUNNING,SOBOL,,,3580,170,70,571,0.102237936412915592088168637019
1191,1191_0,RUNNING,SOBOL,,,1600,4195,29,90,0.786621778197586496439441816619
1192,1192_0,RUNNING,SOBOL,,,1204,2334,89,784,0.511724809840321537279805852449
1193,1193_0,RUNNING,SOBOL,,,4279,3309,10,299,0.326463931886479263866362998670
1194,1194_0,RUNNING,SOBOL,,,4259,979,71,863,0.583752446394413704311432411487
1195,1195_0,RUNNING,SOBOL,,,1185,4611,31,345,0.270090843165293359451339938460
1196,1196_0,RUNNING,SOBOL,,,1580,1519,90,524,0.061458478720858696064954784788
1197,1197_0,RUNNING,SOBOL,,,3561,2888,12,12,0.874243521664291645123512353166
1198,1198_0,RUNNING,SOBOL,,,2994,2093,44,127,0.879842516710981681349323935137
1199,1199_0,RUNNING,SOBOL,,,2498,3540,60,643,0.192305654995143404661916974874
1200,1200_0,RUNNING,SOBOL,,,384,411,25,480,0.482804872334003432055027360548
1201,1201_0,RUNNING,SOBOL,,,4786,3964,78,993,0.671217238469049348736916726921
1202,1202_0,RUNNING,SOBOL,,,4616,1856,14,702,0.354967005684971803614047303199
1203,1203_0,RUNNING,SOBOL,,,213,2518,86,217,0.541689732639119014834250265267
1204,1204_0,RUNNING,SOBOL,,,2005,648,45,911,0.750321881448850036555597853294
1205,1205_0,RUNNING,SOBOL,,,2501,4985,55,430,0.064476086564362045105980314474
1206,1206_0,RUNNING,SOBOL,,,3419,152,98,310,0.183630982236936690643602787532
1207,1207_0,RUNNING,SOBOL,,,1439,4255,1,796,0.993720873940736049156896569912
1208,1208_0,RUNNING,SOBOL,,,741,2347,67,86,0.703221916850656270092656541237
1209,1209_0,FAILED,SOBOL,,,3815,3243,32,567,0.392255940744653364138372353409
1210,1210_0,RUNNING,SOBOL,,,3958,2211,83,446,0.825784765653312158306675883068
1211,1211_0,RUNNING,SOBOL,,,861,3421,17,965,0.016302294602617620894458028147
1212,1212_0,RUNNING,SOBOL,,,1256,292,52,159,0.287177512152120451016656943466
1213,1213_0,RUNNING,SOBOL,,,3260,4082,48,674,0.597783883929252635169859786402
1214,1214_0,RUNNING,SOBOL,,,2694,783,4,559,0.654073522949591312780626140011
1215,1215_0,RUNNING,SOBOL,,,2174,4807,95,40,0.468693426888436071031662777386
1216,1216_0,RUNNING,SOBOL,,,60,1716,35,830,0.240699750337749707185253100761
1217,1217_0,RUNNING,SOBOL,,,4486,2692,64,316,0.924956763597205244842314186826
1218,1218_0,RUNNING,SOBOL,,,4940,583,27,114,0.110745867777615789040446259150
1219,1219_0,RUNNING,SOBOL,,,514,3824,74,602,0.797667099850252303561148892186
1220,1220_0,RUNNING,SOBOL,,,2306,1916,8,281,0.526792157420888584873353011062
1221,1221_0,RUNNING,SOBOL,,,2826,3674,93,763,0.338746414896100744851281660885
1222,1222_0,RUNNING,SOBOL,,,3744,1347,63,883,0.407203067330643542209855922920
1223,1223_0,RUNNING,SOBOL,,,1740,3027,41,396,0.719530010715127010811897889653
1224,1224_0,RUNNING,SOBOL,,,1042,1157,82,733,0.947523486502468537118204494618
1225,1225_0,RUNNING,SOBOL,,,4139,4476,22,249,0.136319967960938814854898737394
1226,1226_0,RUNNING,SOBOL,,,4169,1420,47,330,0.685007015492767101783044836338
1227,1227_0,RUNNING,SOBOL,,,1012,2944,56,815,0.496244110981002461979727513608
1228,1228_0,FAILED,SOBOL,,,1866,1083,16,58,0.209764584766700873386113812558
1229,1229_0,RUNNING,SOBOL,,,3617,4559,88,540,0.897407752532511926446545658109
1230,1230_0,RUNNING,SOBOL,,,2934,344,68,659,0.856221199756488249299479775800
1231,1231_0,RUNNING,SOBOL,,,2198,4054,34,173,0.044334808863699434744454208612
1232,1232_0,RUNNING,SOBOL,,,562,2155,99,946,0.256742736205458621512320860347
1233,1233_0,RUNNING,SOBOL,,,4892,3445,2,465,0.569749711511656653506463499070
1234,1234_0,RUNNING,SOBOL,,,4438,710,88,232,0.378222829252481462791735111750
1235,1235_0,RUNNING,SOBOL,,,108,4890,11,749,0.690026072157546854768384037015
1236,1236_0,RUNNING,SOBOL,,,2066,1789,70,383,0.976505858620628663935292479437
1237,1237_0,RUNNING,SOBOL,,,2802,2608,29,895,0.165821772478520867988294185125
1238,1238_0,RUNNING,SOBOL,,,3134,2451,24,780,0.082254601838067167851598071593
1239,1239_0,RUNNING,SOBOL,,,1383,3192,76,264,0.767689417425543085826689093665
1240,1240_0,RUNNING,SOBOL,,,831,53,42,615,0.555281274449080264332678780193
1241,1241_0,RUNNING,SOBOL,,,3988,4312,58,101,0.368726246232166876559688262205
1242,1242_0,RUNNING,SOBOL,,,3863,225,7,981,0.911746581055223992429148438532
1243,1243_0,FAILED,SOBOL,,,692,4172,91,493,0.226682642286643393214617958620
1244,1244_0,FAILED,SOBOL,,,1547,2273,26,627,0.450898673949763184598538146020
1245,1245_0,FAILED,SOBOL,,,3311,3327,73,144,0.636842385217547435338758532453
1246,1246_0,RUNNING,SOBOL,,,2628,1616,79,25,0.615167542317882176661214543856
1247,1247_0,FAILED,SOBOL,,,1879,2748,21,511,0.304941570606082679173454152988
1248,1248_0,FAILED,SOBOL,,,243,887,61,362,0.030045531708747148097460311078
1249,1249_0,FAILED,SOBOL,,,4586,4756,39,846,0.839390645312145355916300104582
1250,1250_0,RUNNING,SOBOL,,,4757,2020,53,586,0.149773659709841022724674530764
1251,1251_0,RUNNING,SOBOL,,,414,3623,50,68,0.961297144832089500710026186425
1252,1252_0,RUNNING,SOBOL,,,2372,484,84,811,0.737080912405625010563881005510
1253,1253_0,RUNNING,SOBOL,,,3121,3881,19,296,0.424677996825426840032946529391
1254,1254_0,RUNNING,SOBOL,,,3453,1219,37,411,0.321606745315715647492993412015
1255,1255_0,RUNNING,SOBOL,,,1688,4381,65,930,0.508784169644117323372256578295
1256,1256_0,RUNNING,SOBOL,,,1137,1280,6,203,0.783680483661592042210486397380
1257,1257_0,RUNNING,SOBOL,,,4307,3117,96,717,0.097383307715877887034139348543
1258,1258_0,RUNNING,SOBOL,,,4337,2125,2,77,0.485994848521426325849148497582
1259,1259_0,RUNNING,SOBOL,,,1108,3493,98,592,0.671864790413528645274254813557
1260,1260_0,RUNNING,SOBOL,,,1659,374,33,287,0.899859716158360245508163188788
1261,1261_0,RUNNING,SOBOL,,,3482,4005,67,805,0.215110358679667101888810520904
1262,1262_0,RUNNING,SOBOL,,,3072,1055,85,935,0.034085531532764438977789467344
1263,1263_0,RUNNING,SOBOL,,,2421,4609,13,421,0.843078989548608714876820613426
1264,1264_0,RUNNING,SOBOL,,,463,1449,54,711,0.572201690008863783631909427640
1265,1265_0,RUNNING,SOBOL,,,4708,2895,45,192,0.262088495247066011195613555174
1266,1266_0,FAILED,SOBOL,,,4537,3,59,487,0.702224575674161299865261298692
1267,1267_0,RUNNING,SOBOL,,,292,4340,43,970,0.389415753789246088523157141026
1268,1268_0,RUNNING,SOBOL,,,1928,2500,77,149,0.161420671895146361496387044099
1269,1269_0,RUNNING,SOBOL,,,2579,3163,25,637,0.973109281150624116918379513663
1270,1270_0,RUNNING,SOBOL,,,3341,1741,31,502,0.779887935813516341987394753232
1271,1271_0,RUNNING,SOBOL,,,1518,2638,72,18,0.093447511503472927008040471719
1272,1272_0,RUNNING,SOBOL,,,663,758,13,855,0.364325130777433503492801492030
1273,1273_0,RUNNING,SOBOL,,,3893,4860,90,368,0.551884711850434528379594212311
1274,1274_0,RUNNING,SOBOL,,,4037,936,40,739,0.229103785021230577090278757169
1275,1275_0,RUNNING,SOBOL,,,782,4727,62,227,0.917121450781822167286350122595
1276,1276_0,RUNNING,SOBOL,,,1334,1567,22,906,0.626624910287559067079143915180
1277,1277_0,RUNNING,SOBOL,,,3183,2776,80,389,0.437726386418566093539084249642
1278,1278_0,FAILED,SOBOL,,,2772,2322,75,258,0.307362698469311024229710938016
1279,1279_0,FAILED,SOBOL,,,2095,3297,28,771,0.620542426915839273604547088325
1280,1280_0,FAILED,SOBOL,,,137,177,93,108,0.829173185253515798720513885200
1281,1281_0,FAILED,SOBOL,,,4408,4202,10,624,0.016873229306191207810261545319
1282,1282_0,FAILED,SOBOL,,,4862,1310,95,822,0.956926820525899501923561274452
1283,1283_0,RUNNING,SOBOL,,,591,3069,5,339,0.146347912069410085456055981012
1284,1284_0,RUNNING,SOBOL,,,2227,1189,64,534,0.436844787169247850133757538060
1285,1285_0,FAILED,SOBOL,,,2904,4429,36,49,0.748303944008424926082057027088
1286,1286_0,RUNNING,SOBOL,,,3666,512,17,184,0.504413860209286246671922526730
1287,1287_0,FAILED,SOBOL,,,1817,3831,82,665,0.318180982803925871404970848744
1288,1288_0,FAILED,SOBOL,,,963,1991,48,455,0.109550083188340072193334151507
1289,1289_0,RUNNING,SOBOL,,,4217,3672,51,941,0.794903530135750768792490816850
1290,1290_0,RUNNING,SOBOL,,,4090,439,76,607,0.275466248260810953052413196929
1291,1291_0,RUNNING,SOBOL,,,1090,3914,22,124,0.586173053760081552709948482516
1292,1292_0,RUNNING,SOBOL,,,1788,2064,57,758,0.861071769502013917296778799937
1293,1293_0,RUNNING,SOBOL,,,3695,3589,41,270,0.051240468421950936817044208738
1294,1294_0,RUNNING,SOBOL,,,2855,1549,11,405,0.197681074962019920349121093750
1295,1295_0,RUNNING,SOBOL,,,2277,2840,89,889,0.882263109205290718684011608275
1296,1296_0,RUNNING,SOBOL,,,485,949,30,240,0.658045471435412809846354775800
1297,1297_0,RUNNING,SOBOL,,,4969,4659,70,726,0.472586876906454567137672029276
1298,1298_0,RUNNING,SOBOL,,,4515,2395,34,955,0.538263568600639730199475252448
1299,1299_0,RUNNING,SOBOL,,,30,3214,69,440,0.350597097776830179949314469923
1300,1300_0,RUNNING,SOBOL,,,2145,104,3,683,0.075698701769113543869060833913
1301,1301_0,RUNNING,SOBOL,,,2723,4285,100,165,0.762489088190719477289292171918
1302,1302_0,RUNNING,SOBOL,,,3211,697,56,34,0.990294695030897842435990696686
1303,1303_0,FAILED,SOBOL,,,1305,4956,46,549,0.179261089200153961309425199033
1304,1304_0,RUNNING,SOBOL,,,910,1806,87,321,0.403478570820763715598644694182
1305,1305_0,FAILED,SOBOL,,,3909,2547,15,840,0.715389108721166899762522461970
1306,1306_0,FAILED,SOBOL,,,3786,1668,66,211,0.003159653125330805743808948449
1307,1307_0,RUNNING,SOBOL,,,770,2721,37,693,0.815535919591784508320131408254
1308,1308_0,FAILED,SOBOL,,,1468,831,97,436,0.603129241444170460795248800423
1309,1309_0,FAILED,SOBOL,,,3390,4777,6,921,0.289629892176017145200006552841
1310,1310_0,RUNNING,SOBOL,,,2550,243,49,786,0.455550800282508161487271536316
1311,1311_0,RUNNING,SOBOL,,,1957,4111,53,305,0.643824662016704629685648342274
1312,1312_0,RUNNING,SOBOL,,,164,2261,18,577,0.930302106240764259403874802956
1313,1313_0,FAILED,SOBOL,,,4665,3393,84,92,0.243152145233005295699157954914
1314,1314_0,RUNNING,SOBOL,,,4836,1128,19,356,0.808860559755936292525291264610
1315,1315_0,RUNNING,SOBOL,,,335,4525,79,868,0.122943835925310857026815369863
1316,1316_0,RUNNING,SOBOL,,,2450,1376,38,2,0.335350372795015561067089038261
1317,1317_0,RUNNING,SOBOL,,,3044,2978,60,519,0.522390521468594659637574295630
1318,1318_0,RUNNING,SOBOL,,,3532,1886,92,650,0.730723455749452077689909401670
1319,1319_0,RUNNING,SOBOL,,,1610,3722,8,136,0.419401050349697490648992470597
1320,1320_0,RUNNING,SOBOL,,,1214,613,74,987,0.132923940731212497645685743919
1321,1321_0,RUNNING,SOBOL,,,4230,3776,27,471,0.943121835678815800818597381294
1322,1322_0,RUNNING,SOBOL,,,4239,1885,67,375,0.769647857347503294711543730955
1323,1323_0,RUNNING,SOBOL,,,1218,3720,33,856,0.084187818076461556904277472313
1324,1324_0,RUNNING,SOBOL,,,1604,619,98,21,0.374563253659755013291743352966
1325,1325_0,RUNNING,SOBOL,,,3530,3783,2,507,0.561146360861137560860356643389
1326,1326_0,RUNNING,SOBOL,,,3042,1119,45,638,0.691997834958136048832955111720
1327,1327_0,RUNNING,SOBOL,,,2444,4519,54,156,0.380157950883731221569661329340
1328,1328_0,RUNNING,SOBOL,,,339,1379,14,976,0.171649264095351111736320603995
1329,1329_0,FAILED,SOBOL,,,4844,2980,85,491,0.982365232571959512419823568052
1330,1330_0,RUNNING,SOBOL,,,4663,247,24,191,0.042372563732787964230208643812
1331,1331_0,RUNNING,SOBOL,,,158,4113,77,704,0.854291788727045031670570551796
1332,1332_0,RUNNING,SOBOL,,,1960,2252,43,416,0.563916509293019729831542008469
1333,1333_0,RUNNING,SOBOL,,,2559,3386,58,932,0.250873844584450111927509396992
1334,1334_0,RUNNING,SOBOL,,,3399,1673,91,797,0.494276153389364480972290039062
1335,1335_0,RUNNING,SOBOL,,,1472,2729,13,285,0.683068088652566074436833787331
1336,1336_0,RUNNING,SOBOL,,,764,830,72,589,0.891576455706730497396961254708
1337,1337_0,RUNNING,SOBOL,,,3785,4775,32,72,0.203909016024321321225443170988
1338,1338_0,RUNNING,SOBOL,,,3913,691,80,944,0.514644378250464828994381605298
1339,1339_0,RUNNING,SOBOL,,,918,4947,21,460,0.327435067869722817857081054171
1340,1340_0,RUNNING,SOBOL,,,1304,1808,62,672,0.099317594692111016430047243375
1341,1341_0,RUNNING,SOBOL,,,3205,2552,40,185,0.785651415525004281903420633171
1342,1342_0,RUNNING,SOBOL,,,2717,2391,10,54,0.967163062181323751609340888535
1343,1343_0,RUNNING,SOBOL,,,2143,3213,94,537,0.155611501792445788838747944283
1344,1344_0,RUNNING,SOBOL,,,39,112,28,341,0.426610382126644260836201283382
1345,1345_0,FAILED,SOBOL,,,4518,4290,75,829,0.739038517672568562311141704413
1346,1346_0,FAILED,SOBOL,,,4963,1557,36,619,0.299085170926526200396722288133
1347,1347_0,FAILED,SOBOL,,,484,2845,64,105,0.609335410837084090474036202068
1348,1348_0,RUNNING,SOBOL,,,2285,946,5,770,0.837452549409121282941725894489
1349,1349_0,FAILED,SOBOL,,,2858,4659,95,251,0.028078408772125841574851534688
1350,1350_0,RUNNING,SOBOL,,,3698,441,51,385,0.220812916010618198736636941248
1351,1351_0,RUNNING,SOBOL,,,1797,3919,48,900,0.905912547899410114382590109017
1352,1352_0,RUNNING,SOBOL,,,1089,2058,82,220,0.634913808843120985869745709351
1353,1353_0,RUNNING,SOBOL,,,4084,3580,17,738,0.448937259756028661517035516226
1354,1354_0,RUNNING,SOBOL,,,4212,524,41,841,0.995652188504114743494710637606
1355,1355_0,RUNNING,SOBOL,,,961,3846,57,328,0.185591323833912608121110565662
1356,1356_0,RUNNING,SOBOL,,,1826,1975,23,554,0.398119121763855221551864360663
1357,1357_0,RUNNING,SOBOL,,,3669,3653,76,37,0.709060829671099734916595025425
1358,1358_0,RUNNING,SOBOL,,,2908,1328,71,172,0.543626755945384454449254008068
1359,1359_0,RUNNING,SOBOL,,,2236,3084,29,684,0.356936866810545316841540852693
1360,1360_0,RUNNING,SOBOL,,,590,1175,89,443,0.070337365908548235560182604331
1361,1361_0,RUNNING,SOBOL,,,4856,4419,11,960,0.756147467672824813433862800593
1362,1362_0,RUNNING,SOBOL,,,4412,2308,100,719,0.190378149358555681658344838070
1363,1363_0,RUNNING,SOBOL,,,146,3286,3,238,0.877878366187214820293149841746
1364,1364_0,RUNNING,SOBOL,,,2094,195,69,886,0.665350248523056464478031557519
1365,1365_0,RUNNING,SOBOL,,,2766,4217,34,400,0.476969768440350883054179575993
1366,1366_0,RUNNING,SOBOL,,,3176,920,15,269,0.268150010932236892990943033510
1367,1367_0,RUNNING,SOBOL,,,1333,4708,87,751,0.581786394195631162418180792884
1368,1368_0,RUNNING,SOBOL,,,790,1579,46,119,0.868386051246896384370188570756
1369,1369_0,RUNNING,SOBOL,,,4041,2791,56,604,0.055629083570092920096872290969
1370,1370_0,RUNNING,SOBOL,,,3891,1756,6,476,0.725356431594118444827756775339
1371,1371_0,RUNNING,SOBOL,,,657,2656,97,990,0.413065177612006673157907243876
1372,1372_0,RUNNING,SOBOL,,,1521,747,38,138,0.138288994431495670944798348501
1373,1373_0,RUNNING,SOBOL,,,3349,4848,66,657,0.949459678871557133383873861021
1374,1374_0,FAILED,SOBOL,,,2588,17,84,522,0.803506843607872722756724215287
1375,1375_0,RUNNING,SOBOL,,,1931,4352,18,7,0.116609883451834317469320012606
1376,1376_0,RUNNING,SOBOL,,,286,2481,52,875,0.340705925555899735712728215731
1377,1377_0,RUNNING,SOBOL,,,4536,3146,49,357,0.528722637329250622073573140369
1378,1378_0,RUNNING,SOBOL,,,4716,1036,61,89,0.462863200800493368447519060283
1379,1379_0,RUNNING,SOBOL,,,467,4592,38,572,0.648215217877179394889708419214
1380,1380_0,RUNNING,SOBOL,,,2415,1462,79,298,0.922991542335599657320699407137
1381,1381_0,RUNNING,SOBOL,,,3071,2907,20,785,0.238759752759709953373601365456
1382,1382_0,RUNNING,SOBOL,,,3481,2114,26,916,0.010466356053948400878228497390
1383,1383_0,RUNNING,SOBOL,,,1653,3481,74,433,0.819916944770142430698456337268
1384,1384_0,FAILED,SOBOL,,,1111,389,8,692,0.595820568060502431251279631397
1385,1385_0,FAILED,SOBOL,,,4346,4023,92,204,0.285250837452709682384721645576
1386,1386_0,RUNNING,SOBOL,,,4316,1224,12,566,0.173392790574580429874274045687
1387,1387_0,RUNNING,SOBOL,,,1140,4389,90,79,0.984459234224632329102178118774
1388,1388_0,RUNNING,SOBOL,,,1682,1280,30,791,0.713461959997191974558461424749
1389,1389_0,RUNNING,SOBOL,,,3451,3114,72,307,0.401515728976577501718736584735
1390,1390_0,RUNNING,SOBOL,,,553,1191,60,320,0.522706899404525748842331722699
1391,1391_0,RUNNING,SOBOL,,,2823,2727,40,532,0.148190763425081972748387215688
1392,1392_0,RUNNING,SOBOL,,,4294,1842,78,175,0.490544083639979366928685067251
1393,1393_0,RUNNING,SOBOL,,,1701,4554,23,959,0.864529852123931075169593896135
1394,1394_0,RUNNING,SOBOL,,,2214,2500,27,862,0.896295960448682316190627261676
1395,1395_0,RUNNING,SOBOL,,,4953,3918,74,21,0.272749046513810766700913745808
1396,1396_0,RUNNING,SOBOL,,,3570,572,12,633,0.117582364363595842648990696944
1397,1397_0,RUNNING,SOBOL,,,1134,3324,90,470,0.741537352103739944020333041408
1398,1398_0,RUNNING,SOBOL,,,668,1508,1,66,0.221655188880860803957162374900
1399,1399_0,RUNNING,SOBOL,,,3417,4890,99,787,0.595685690412297796925145121349
1400,1400_0,RUNNING,SOBOL,,,4487,929,37,429,0.752816116912290445029043439717
1401,1401_0,RUNNING,SOBOL,,,2061,2987,64,704,0.378348520118743203433098187816
1402,1402_0,RUNNING,SOBOL,,,1548,279,85,617,0.347679185664281242829076745693
1403,1403_0,RUNNING,SOBOL,,,3828,3620,16,267,0.971707459460943945295241519489
1404,1404_0,RUNNING,SOBOL,,,2670,2120,54,877,0.627390893086791079369390899956
1405,1405_0,FAILED,SOBOL,,,87,4296,48,224,0.003921072276309132964566828150
1406,1406_0,RUNNING,SOBOL,,,181,1941,96,678,0.816883264705538736372147923248
1407,1407_0,RUNNING,SOBOL,,,2608,4146,6,457,0.442899405332282170011382049779
1408,1408_0,COMPLETED,SOBOL,0.589999999999999968913755310496,6315.000000000000000000000000000000,4040,38,68,813,0.160972338533028974660865628721
1409,1409_0,RUNNING,SOBOL,,,1291,3565,33,38,0.535486573766916995609221885388
1410,1410_0,RUNNING,SOBOL,,,1960,633,16,127,0.691941428823396598168926630024
1411,1411_0,RUNNING,SOBOL,,,4543,2954,84,977,0.067988346476107838767255486800
1412,1412_0,RUNNING,SOBOL,,,3199,1307,47,364,0.287479719541966938223254146578
1413,1413_0,RUNNING,SOBOL,,,919,4796,54,518,0.911024735519662454130696005450
1414,1414_0,RUNNING,SOBOL,,,1078,363,42,923,0.422064425213262428560057060167
1415,1415_0,RUNNING,SOBOL,,,3671,3243,60,210,0.796533927399665109270188168011
1416,1416_0,RUNNING,SOBOL,,,4703,2191,22,568,0.578977240048348940071321067080
1417,1417_0,FAILED,SOBOL,,,2432,3893,79,285,0.204944840559735885765491048005
1418,1418_0,RUNNING,SOBOL,,,1763,1595,70,380,0.049586075291037562395857207775
