trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,8.000000000000000000000000000000,2642,7,0.898877152282543612216159090167,0.203198097414854617071000575379,440,EDFSMode.RANDOM
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,3481,1,0.001000000000000000020816681712,0.627314535525215100086882102914,605,EDFSMode.RANDOM
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,113.000000000000000000000000000000,1098,79,0.412725602004785474541392886749,0.746298428182194384383763008373,390,EDFSMode.RANDOM
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,11.000000000000000000000000000000,4532,79,0.411285063719730392683970876533,0.998999999999999999111821580300,582,EDFSMode.RANDOM
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,27.000000000000000000000000000000,618,80,0.417135410354834146318125931430,0.286241825449954245819128573203,100,EDFSMode.RANDOM
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,8.000000000000000000000000000000,4612,79,0.412201775587200391903763829760,0.998999999999999999111821580300,905,EDFSMode.RANDOM
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,466.000000000000000000000000000000,3773,62,0.792198896824004794581242094864,0.998999999999999999111821580300,393,EDFSMode.RANDOM
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,102.000000000000000000000000000000,3878,100,0.474208412419473257504165530918,0.998999999999999999111821580300,370,EDFSMode.RANDOM
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,58.000000000000000000000000000000,3862,78,0.415375554625050769086413993136,0.998999999999999999111821580300,375,EDFSMode.RANDOM
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,28.000000000000000000000000000000,3041,80,0.416000868005891200063217638672,0.001000000000000000020816681712,169,EDFSMode.RANDOM
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,14.000000000000000000000000000000,928,78,0.414916443735813156301617254940,0.998999999999999999111821580300,300,EDFSMode.RANDOM
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,39.000000000000000000000000000000,678,63,0.784210271104949341314238608902,0.839656396683353234422497735068,100,EDFSMode.RANDOM
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,56.000000000000000000000000000000,1206,81,0.418072933385162825992154012056,0.998999999999999999111821580300,330,EDFSMode.RANDOM
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,17.000000000000000000000000000000,3079,19,0.998999999999999999111821580300,0.053040321841351323328694888914,288,EDFSMode.RANDOM
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,41.000000000000000000000000000000,1215,93,0.576102885632178929320446059137,0.699654735020192375394287864765,298,EDFSMode.RANDOM
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,43.000000000000000000000000000000,790,79,0.410301351230642652456737096145,0.001000000000000000020816681712,100,EDFSMode.RANDOM
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,16.000000000000000000000000000000,667,80,0.408666711437677132590096107378,0.998999999999999999111821580300,206,EDFSMode.RANDOM
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,15.000000000000000000000000000000,4404,81,0.420484829328468256992579199505,0.998999999999999999111821580300,429,EDFSMode.RANDOM
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,102.000000000000000000000000000000,2322,100,0.849759419173372720912595923437,0.001000000000000000020816681712,100,EDFSMode.RANDOM
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,11.000000000000000000000000000000,874,37,0.365085577992913967726451573981,0.001000000000000000020816681712,238,EDFSMode.RANDOM
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,30.000000000000000000000000000000,1321,80,0.421643675355907465718274806932,0.001000000000000000020816681712,139,EDFSMode.RANDOM
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,22.000000000000000000000000000000,4613,79,0.410527009810083276519776518398,0.001000000000000000020816681712,548,EDFSMode.RANDOM
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,606.000000000000000000000000000000,4556,77,0.427951526765182777012341830414,0.469107602054232353250284859314,752,EDFSMode.RANDOM
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,136.000000000000000000000000000000,3721,79,0.412437955935525013551057327277,0.998999999999999999111821580300,398,EDFSMode.RANDOM
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,19.000000000000000000000000000000,3059,78,0.414036734053204347194565571044,0.511452875261833361797414454486,172,EDFSMode.RANDOM
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,245.000000000000000000000000000000,1106,18,0.998999999999999999111821580300,0.732502593498616461076267114549,354,EDFSMode.RANDOM
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,502.000000000000000000000000000000,1113,79,0.411087631597673364147738084284,0.001000000000000000020816681712,402,EDFSMode.RANDOM
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,11.000000000000000000000000000000,2245,82,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,43.000000000000000000000000000000,772,79,0.410799818272801431362495350186,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,20.000000000000000000000000000000,593,40,0.514239678608515382585153474793,0.662379590975755494497434483492,100,EDFSMode.RANDOM
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,31.000000000000000000000000000000,2930,79,0.407884813131811185815678300060,0.998999999999999999111821580300,100,EDFSMode.RANDOM
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,12.000000000000000000000000000000,3829,80,0.413925617824905278663294438957,0.998999999999999999111821580300,557,EDFSMode.RANDOM
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1542.000000000000000000000000000000,892,26,0.998999999999999999111821580300,0.001000000000000000020816681712,394,EDFSMode.RANDOM
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,15.000000000000000000000000000000,900,34,0.063821543538850195043110602455,0.001000000000000000020816681712,411,EDFSMode.RANDOM
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,631.000000000000000000000000000000,858,10,0.757149356517984650771779797651,0.001000000000000000020816681712,360,EDFSMode.RANDOM
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,8.000000000000000000000000000000,770,25,0.145177364853238649589073361312,0.001000000000000000020816681712,267,EDFSMode.RANDOM
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,10.000000000000000000000000000000,2353,36,0.175603598613754546819976098959,0.001000000000000000020816681712,100,EDFSMode.RANDOM
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,9.000000000000000000000000000000,1010,50,0.146729574167359821945666453757,0.001000000000000000020816681712,465,EDFSMode.RANDOM
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,17.000000000000000000000000000000,790,15,0.001000000000000000020816681712,0.001000000000000000020816681712,378,EDFSMode.RANDOM
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,30.000000000000000000000000000000,1106,34,0.676668146053843511111836050986,0.001000000000000000020816681712,490,EDFSMode.RANDOM
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,26.000000000000000000000000000000,2125,57,0.432426726390226279228556904854,0.001000000000000000020816681712,100,EDFSMode.RANDOM
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,1124.000000000000000000000000000000,894,85,0.511818484146611907270596475428,0.001000000000000000020816681712,406,EDFSMode.RANDOM
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,41.000000000000000000000000000000,2514,27,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,14.000000000000000000000000000000,2197,30,0.676717677440167753033506414795,0.998999999999999999111821580300,100,EDFSMode.RANDOM
