trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
688,688_0,RUNNING,SOBOL,3478,2592,17,273,0.102060400271788240256221058644
689,689_0,FAILED,SOBOL,849,2053,74,982,0.921068410737439946522897571413
690,690_0,RUNNING,SOBOL,1691,4310,36,234,0.552366822715848693192697282939
691,691_0,RUNNING,SOBOL,4061,960,81,521,0.470775482192635541522918174451
692,692_0,RUNNING,SOBOL,4303,3482,26,883,0.650791670577600567249021423777
693,693_0,RUNNING,SOBOL,1352,1875,85,373,0.325548432445153579362084883542
694,694_0,RUNNING,SOBOL,1111,4576,19,624,0.196599627885967492835206371637
695,695_0,RUNNING,SOBOL,3159,156,65,130,0.779753626994788673343350637879
696,696_0,RUNNING,SOBOL,2781,4001,98,31,0.952225073115900211284667875589
697,697_0,RUNNING,SOBOL,455,654,43,724,0.008526990508660674261687262288
698,698_0,RUNNING,SOBOL,2086,2906,55,476,0.377244760427624004073265950865
699,699_0,RUNNING,SOBOL,4759,2373,12,779,0.583524262122809833641667864867
700,700_0,RUNNING,SOBOL,4736,4822,99,376,0.464346035147085778316267123955
701,701_0,RUNNING,SOBOL,2092,535,42,871,0.512496682627126554088192733616
702,702_0,RUNNING,SOBOL,448,3415,56,118,0.883389173146337247644055423734
703,703_0,RUNNING,SOBOL,2804,1317,11,628,0.093436106100678442687446079162
704,704_0,FAILED,SOBOL,3133,2663,28,524,0.143122542047873141379810135732
705,705_0,FAILED,SOBOL,1114,1991,83,222,0.818132136328145853632065609418
706,706_0,RUNNING,SOBOL,1348,4070,21,971,0.690876458283513739111469931231
707,707_0,FAILED,SOBOL,4329,1210,63,278,0.270364588633179692145347416954
708,708_0,RUNNING,SOBOL,4028,3726,18,134,0.606088068382814482149001378275
709,709_0,RUNNING,SOBOL,1707,1622,73,613,0.433127426123246561662227804845
710,710_0,RUNNING,SOBOL,833,4506,38,361,0.062218757424503563779882853169
711,711_0,RUNNING,SOBOL,3511,217,80,886,0.976983715347945702589527172677
712,712_0,RUNNING,SOBOL,3050,3754,60,766,0.786915464298799660625149954285
713,713_0,RUNNING,SOBOL,104,890,2,479,0.236715797876939165744758497567
714,714_0,RUNNING,SOBOL,2358,2974,90,729,0.363957201275974528975609700865
715,715_0,RUNNING,SOBOL,4411,2295,44,20,0.659657232098281420817897924280
716,716_0,RUNNING,SOBOL,4640,2888,72,969,0.124247462961822749405449428650
717,717_0,RUNNING,SOBOL,2284,2470,14,287,0.914992783062160031093412726477
718,718_0,RUNNING,SOBOL,178,3982,77,538,0.543366476492956329558126071788
719,719_0,RUNNING,SOBOL,2822,750,32,216,0.495887386118993189754178274598
720,720_0,FAILED,SOBOL,3743,4636,6,70,0.301958773825317605687956756810
721,721_0,FAILED,SOBOL,762,18,60,685,0.721678204528987454757782415982
722,722_0,RUNNING,SOBOL,1778,3542,50,437,0.849667691187933060703585397277
723,723_0,RUNNING,SOBOL,3797,1737,92,818,0.173986710822209705851193461967
724,724_0,FAILED,SOBOL,4097,4291,41,711,0.946148538287729046203367033741
725,725_0,FAILED,SOBOL,1420,1056,96,45,0.030715109065175057179164497256
726,726_0,RUNNING,SOBOL,1043,2573,9,796,0.402355697715654991863942768759
727,727_0,FAILED,SOBOL,3364,2149,51,458,0.574524793310090875486650929815
728,728_0,RUNNING,SOBOL,2575,3228,87,327,0.628147728141397188039718457730
729,729_0,RUNNING,SOBOL,522,1417,29,927,0.333116458609700183401969297847
730,730_0,RUNNING,SOBOL,2018,4946,69,179,0.205143157565966238742305449705
731,731_0,RUNNING,SOBOL,4965,324,23,576,0.756134065790101894677377458720
732,732_0,RUNNING,SOBOL,4885,3334,36,844,0.258389380428940051981356873512
733,733_0,RUNNING,SOBOL,1944,1389,82,412,0.717950728170573704289836314274
734,734_0,RUNNING,SOBOL,597,4740,16,663,0.837283656315877977682760047173
735,735_0,RUNNING,SOBOL,2654,608,75,91,0.139069592988118523324558850618
736,736_0,RUNNING,SOBOL,3283,4144,89,194,0.065939958069473503243784762162
737,737_0,FAILED,SOBOL,966,1126,46,559,0.894812111131846887879248697573
738,738_0,FAILED,SOBOL,1496,2738,58,313,0.516248137192800604644560280576
739,739_0,RUNNING,SOBOL,4179,1906,3,944,0.444520879780873678921437885947
740,740_0,FAILED,SOBOL,3874,4430,55,586,0.686792158540338260053204066935
741,741_0,FAILED,SOBOL,1860,302,13,170,0.351920875504612928885705969151
742,742_0,FAILED,SOBOL,680,3648,97,921,0.232602229440584784558865294457
743,743_0,RUNNING,SOBOL,3666,1709,43,333,0.806128124160692127730953870923
744,744_0,FAILED,SOBOL,2896,3053,20,452,0.988345483716577266619651709334
745,745_0,FAILED,SOBOL,257,2227,65,801,0.034783317998051642427892460319
746,746_0,RUNNING,SOBOL,2205,3835,27,55,0.413363477552309621643189530005
747,747_0,FAILED,SOBOL,4566,820,84,701,0.609778836650773925498469907325
748,748_0,RUNNING,SOBOL,4491,4056,7,252,0.169637223148718485621344598258
749,749_0,FAILED,SOBOL,2432,666,53,996,0.869131022674962894214445441321
750,750_0,RUNNING,SOBOL,30,2963,39,243,0.748576973792165478727156369132
751,751_0,RUNNING,SOBOL,2971,2385,97,503,0.290174309387803086579538103251
752,752_0,RUNNING,SOBOL,3593,3461,68,650,0.476358642959967271135468536158
753,753_0,RUNNING,SOBOL,911,1809,25,97,0.546806335194036319258259482012
754,754_0,RUNNING,SOBOL,1630,4554,86,846,0.926591422434896228033096576837
755,755_0,RUNNING,SOBOL,3947,91,30,402,0.096560400143265723293950486550
756,756_0,RUNNING,SOBOL,4252,2652,76,10,0.775536733286455226554778619175
757,757_0,RUNNING,SOBOL,1266,2081,34,738,0.200854765152558678575900330543
758,758_0,RUNNING,SOBOL,4502,1627,30,55,0.867106037139892538156971113494
759,759_0,RUNNING,SOBOL,2188,4469,94,940,0.206824653748422848664745288261
760,760_0,RUNNING,SOBOL,316,331,12,378,0.327902391027659168010188750486
761,761_0,RUNNING,SOBOL,2625,3270,75,619,0.723122491383925036778634876100
762,762_0,RUNNING,SOBOL,3501,640,83,655,0.624126000570133343536838310683
763,763_0,RUNNING,SOBOL,729,2955,45,349,0.457940642524510610478216676711
764,764_0,RUNNING,SOBOL,1356,1942,52,787,0.071768225785344835765400262062
765,765_0,FAILED,SOBOL,4123,4159,13,219,0.970831377485766977564196622552
766,766_0,FAILED,SOBOL,3767,165,59,278,0.182259226717054856337085766427
767,767_0,RUNNING,SOBOL,1693,3749,21,720,0.767528103148564677660203869891
768,768_0,RUNNING,SOBOL,1065,1480,78,157,0.638621071306988641325119715475
769,769_0,RUNNING,SOBOL,3144,4927,40,839,0.287290827259421344130885245249
770,770_0,RUNNING,SOBOL,2922,2421,4,936,0.435723923556506631538098872625
771,771_0,RUNNING,SOBOL,77,3993,67,70,0.520988224824890489017548134143
772,772_0,RUNNING,SOBOL,1950,1100,35,507,0.883798510087653976796673305216
773,773_0,RUNNING,SOBOL,4800,2808,99,497,0.034411928117275239480399307013
774,774_0,RUNNING,SOBOL,4975,1088,24,770,0.695196985844522719055760262563
775,775_0,RUNNING,SOBOL,2047,2505,63,228,0.347763218136504292932187354381
776,776_0,RUNNING,SOBOL,174,2268,43,665,0.250046957993879881421150912502
777,777_0,RUNNING,SOBOL,3097,3821,81,331,0.831415432047098890144809502090
778,778_0,RUNNING,SOBOL,3359,1332,64,428,0.951974560428410776502516910114
779,779_0,FAILED,SOBOL,1202,4761,1,578,0.098687579797580832208225842805
780,780_0,FAILED,SOBOL,1830,149,96,15,0.492688160875812186656474978008
781,781_0,FAILED,SOBOL,3982,3440,32,989,0.581848934765905156929477470840
782,782_0,RUNNING,SOBOL,4221,2122,91,548,0.259366632258519524967255165393
783,783_0,RUNNING,SOBOL,1532,4280,27,448,0.658483205236494506529254522320
784,784_0,RUNNING,SOBOL,905,922,72,886,0.810749096855521211857364960451
785,785_0,RUNNING,SOBOL,3599,2983,9,112,0.146567304579541091147376619119
786,786_0,RUNNING,SOBOL,2762,608,48,147,0.015555945714935660861844013425
787,787_0,RUNNING,SOBOL,531,3294,86,857,0.910718695037066927611135724874
788,788_0,RUNNING,SOBOL,2403,1811,16,295,0.555734908521175352547061265795
789,789_0,RUNNING,SOBOL,4638,4594,55,711,0.393446026815101490559101193867
790,790_0,RUNNING,SOBOL,4581,397,76,977,0.994634887175634530009915579285
791,791_0,FAILED,SOBOL,2441,3201,39,29,0.078973402876406903483363919349
792,792_0,FAILED,SOBOL,564,1719,57,591,0.449586206819862110872776383985
793,793_0,RUNNING,SOBOL,2709,4385,20,413,0.601121499249711588319655675150
794,794_0,RUNNING,SOBOL,3746,2028,38,315,0.746039192201569667517446760030
795,795_0,RUNNING,SOBOL,816,4069,99,684,0.336229939315468073779413771263
796,796_0,FAILED,SOBOL,1438,713,6,246,0.199524537902325382887624982686
797,797_0,FAILED,SOBOL,4373,2891,68,751,0.843268512004986425800723282009
798,798_0,RUNNING,SOBOL,3989,1553,11,692,0.058341435395181176493117902737
799,799_0,FAILED,SOBOL,1765,4864,73,312,0.891128718128427865785567973944
800,800_0,FAILED,SOBOL,1142,251,30,875,0.512751458747312427455256056419
801,801_0,FAILED,SOBOL,3360,3659,92,131,0.412838028758764241654688476046
802,802_0,FAILED,SOBOL,2996,1191,53,97,0.310081783302128322077351185726
803,803_0,RUNNING,SOBOL,295,2725,15,900,0.646823811715468766081471585494
804,804_0,RUNNING,SOBOL,2173,2487,83,463,0.760110094605013775215240912075
805,805_0,RUNNING,SOBOL,4870,3923,47,535,0.158302832022309297732576283124
806,806_0,RUNNING,SOBOL,4733,2201,69,200,0.573486535448580969642762283911
807,807_0,RUNNING,SOBOL,1958,3890,8,804,0.469676632838323726559792703483
808,808_0,RUNNING,SOBOL,80,998,89,367,0.122483839699998500738509221719
809,809_0,RUNNING,SOBOL,2860,2589,26,639,0.959171521093696299864461707330
810,810_0,RUNNING,SOBOL,3262,62,19,604,0.824123056743294002401967190963
811,811_0,RUNNING,SOBOL,966,3529,56,392,0.226216196538880476296640154033
812,812_0,RUNNING,SOBOL,1589,1261,50,955,0.370687421554699525483300703854
813,813_0,RUNNING,SOBOL,3890,4826,87,43,0.703532973628491209439062004094
814,814_0,RUNNING,SOBOL,4159,851,42,485,0.385201996078714747895332948247
815,815_0,FAILED,SOBOL,1301,3048,79,521,0.532840812169015354271550677367
816,816_0,FAILED,SOBOL,679,2035,23,83,0.934640223830938365878751028504
817,817_0,RUNNING,SOBOL,3532,4368,60,921,0.022879141910001635218385729331
818,818_0,RUNNING,SOBOL,2533,1720,96,823,0.139156783765181896184159882068
819,819_0,RUNNING,SOBOL,467,4679,34,176,0.786801156528294076686336211424
820,820_0,RUNNING,SOBOL,2343,540,65,738,0.681281886950135251446170059353
821,821_0,RUNNING,SOBOL,4405,3362,3,259,0.267576161442324544914583839272
822,822_0,RUNNING,SOBOL,4444,760,66,530,0.090846284048631792407135776557
823,823_0,FAILED,SOBOL,2304,2839,5,474,0.990881648976355777769242649811
824,824_0,FAILED,SOBOL,427,1982,98,912,0.605194544162601211212404450634
825,825_0,FAILED,SOBOL,2572,4121,36,94,0.438033106336370103850441637405
826,826_0,FAILED,SOBOL,3571,1668,22,180,0.340012816132977624405953065434
827,827_0,RUNNING,SOBOL,640,4431,59,816,0.734256832990795360593949681061
828,828_0,RUNNING,SOBOL,1262,449,41,254,0.854852886956185109568195912289
829,829_0,RUNNING,SOBOL,4197,3154,77,744,0.195543710285797728287704444483
830,830_0,RUNNING,SOBOL,3852,2461,46,811,0.902998600862920275389456037374
831,831_0,RUNNING,SOBOL,1629,3954,82,195,0.054585247090086344567971821107
832,832_0,FAILED,SOBOL,1006,1219,14,632,0.416914027495309702509018734418
833,833_0,RUNNING,SOBOL,3223,2693,51,372,0.501201352983713155353484580701
834,834_0,RUNNING,SOBOL,2821,283,93,402,0.650611304230988007901714809122
835,835_0,RUNNING,SOBOL,119,3632,31,595,0.298304088121280064349605254392
836,836_0,FAILED,SOBOL,1997,1521,74,32,0.169882546661421662825830480870
837,837_0,RUNNING,SOBOL,4694,4890,13,964,0.756124647572636643388932498056
838,838_0,RUNNING,SOBOL,4909,1293,85,303,0.481284913498908284434918414263
839,839_0,RUNNING,SOBOL,2134,4799,49,703,0.569472522394731672790157972486
840,840_0,RUNNING,SOBOL,256,30,54,140,0.962987553605809787349301132053
841,841_0,RUNNING,SOBOL,3035,3556,17,864,0.110677604522556066735106128363
842,842_0,RUNNING,SOBOL,3399,971,28,895,0.230259818468242893896302803114
843,843_0,RUNNING,SOBOL,1103,2621,90,103,0.812605327786877773554863324534
844,844_0,RUNNING,SOBOL,1726,2227,10,540,0.715370513016358011704198816005
845,845_0,FAILED,SOBOL,4027,3858,71,456,0.366963576596230245385754642484
846,846_0,FAILED,SOBOL,4335,489,2,22,0.544453756859526016853578767041
847,847_0,RUNNING,SOBOL,1477,3409,63,982,0.381192598722875142236432566278
848,848_0,RUNNING,SOBOL,855,1771,33,420,0.026690555006265642007390326285
849,849_0,RUNNING,SOBOL,3708,4633,95,586,0.922829328341409516056614847912
850,850_0,RUNNING,SOBOL,2670,2081,62,672,0.790841828351840359090374477091
851,851_0,RUNNING,SOBOL,603,4317,25,323,0.127636056371033201894960029676
852,852_0,RUNNING,SOBOL,2480,804,80,761,0.279416695550084137611435153303
853,853_0,RUNNING,SOBOL,4542,3100,44,236,0.677560995815321809310205480870
854,854_0,RUNNING,SOBOL,4677,1911,15,440,0.218342510970309378048881399081
855,855_0,RUNNING,SOBOL,2364,4186,53,558,0.863062535110861062115361619362
856,856_0,FAILED,SOBOL,492,672,46,120,0.726846193205565205275320295186
857,857_0,RUNNING,SOBOL,2800,2928,84,876,0.316064756834879501123936051954
858,858_0,RUNNING,SOBOL,3638,358,73,852,0.461954754101112474717893974230
859,859_0,RUNNING,SOBOL,865,3239,10,154,0.612517859328538194496616142715
860,860_0,RUNNING,SOBOL,1492,1600,92,716,0.982637499269098046994486139738
861,861_0,RUNNING,SOBOL,4260,4500,29,288,0.067952068725600833776212539306
862,862_0,RUNNING,SOBOL,3943,1150,100,222,0.779048732019960832317906351818
863,863_0,RUNNING,SOBOL,1869,2762,37,775,0.178218415474519137342568342319
864,864_0,RUNNING,SOBOL,1241,2369,69,338,0.291011831788346164717751207718
865,865_0,RUNNING,SOBOL,3320,4040,6,661,0.626780661746859535377041083848
866,866_0,RUNNING,SOBOL,3059,1434,39,567,0.524997493915259849650567502977
867,867_0,FAILED,SOBOL,213,4979,76,437,0.424110869189724348782277729697
868,868_0,FAILED,SOBOL,2086,211,19,1000,0.046222966743633152331138802538
869,869_0,FAILED,SOBOL,4937,3698,58,6,0.879987191796302803403762027301
870,870_0,RUNNING,SOBOL,4839,103,33,729,0.359545687023550275540628717863
871,871_0,RUNNING,SOBOL,1910,3491,97,267,0.691414237292483413455101981526
872,872_0,RUNNING,SOBOL,37,1379,3,830,0.835396164858713707879189769301
873,873_0,RUNNING,SOBOL,2961,4709,66,168,0.238462439905852086052817639938
874,874_0,RUNNING,SOBOL,3183,2320,80,75,0.102440957415848965528226699462
875,875_0,RUNNING,SOBOL,1026,3775,42,929,0.940101777778938441088030231185
876,876_0,RUNNING,SOBOL,1654,1037,61,492,0.593401910701766621691888303758
877,877_0,FAILED,SOBOL,3806,2551,23,514,0.488615002568811185312824818539
878,878_0,RUNNING,SOBOL,324,1423,65,845,0.415792655467987049000555543898
879,879_0,RUNNING,SOBOL,2903,4852,34,359,0.706550298916175933960914790077
880,880_0,FAILED,SOBOL,4382,24,83,516,0.932543218163773390827486764465
881,881_0,RUNNING,SOBOL,1959,3469,16,2,0.189803776582703004338625873970
882,882_0,RUNNING,SOBOL,1580,1092,50,154,0.110118336400017141629703587569
883,883_0,FAILED,SOBOL,4159,2644,56,644,0.770458552746102198760524970567
884,884_0,FAILED,SOBOL,3130,2463,5,487,0.622437476741150019776682711381
885,885_0,FAILED,SOBOL,708,4036,100,997,0.258143461132422091797167240657
886,886_0,FAILED,SOBOL,1072,434,13,692,0.625099221331998688988562662416
887,887_0,FAILED,SOBOL,3494,3254,93,202,0.494322160726413106779375539190
888,888_0,RUNNING,SOBOL,3869,1871,43,919,0.143342972764745363312144377232
889,889_0,FAILED,SOBOL,1290,4678,62,410,0.976073892118409225382436034124
890,890_0,FAILED,SOBOL,2318,2052,78,312,0.817924426199868270792592284124
891,891_0,RUNNING,SOBOL,4740,4253,21,797,0.059734943995252254289596294257
892,892_0,RUNNING,SOBOL,2627,645,71,80,0.332741812830790850696871530090
893,893_0,RUNNING,SOBOL,48,2818,28,593,0.544913032753393089535620674724
894,894_0,RUNNING,SOBOL,227,879,91,441,0.244995662081986670388644711238
895,895_0,RUNNING,SOBOL,2805,3052,8,951,0.874421498369425509444852195884
896,896_0,RUNNING,SOBOL,4909,1974,59,169,0.726157755248248548696210491471
897,897_0,RUNNING,SOBOL,2486,4175,40,659,0.393263446494936941277842379350
898,898_0,RUNNING,SOBOL,1694,1226,34,294,0.533974035739898655883450828696
899,899_0,RUNNING,SOBOL,2896,4571,78,899,0.128975282652303568919904819268
900,900_0,RUNNING,SOBOL,4631,2213,4,236,0.360907792890444389932724789105
901,901_0,RUNNING,SOBOL,936,3233,61,574,0.953058162922039597830803359102
902,902_0,RUNNING,SOBOL,195,1863,88,657,0.853853478660806963773666211637
903,903_0,RUNNING,SOBOL,3966,2727,45,28,0.447883926054462810917300430447
904,904_0,RUNNING,SOBOL,3484,330,75,873,0.056069826962426308480935688294
905,905_0,RUNNING,SOBOL,2201,3831,19,444,0.649198613436892668637767656037
906,906_0,RUNNING,SOBOL,2160,2124,67,119,0.201799262814223778761402172677
907,907_0,RUNNING,SOBOL,3367,3603,23,690,0.608741491518914656921879213769
908,908_0,RUNNING,SOBOL,4165,688,97,411,0.903079458300024229266966813157
909,909_0,RUNNING,SOBOL,465,4844,41,781,0.308977936241775774650619723616
910,910_0,RUNNING,SOBOL,974,257,13,991,0.382857785671949391037571786001
911,911_0,RUNNING,SOBOL,4750,4256,56,327,0.786879993319511417126932428801
912,912_0,RUNNING,SOBOL,2705,1302,26,540,0.706971350770443707212109529792
913,913_0,RUNNING,SOBOL,1418,2938,82,144,0.115797463905066247424890946149
914,914_0,RUNNING,SOBOL,1390,1476,19,823,0.983642146000638595282339338155
915,915_0,RUNNING,SOBOL,2615,3112,63,486,0.330087578276172299851509706059
916,916_0,FAILED,SOBOL,4932,80,44,649,0.160526201484724878598697728194
917,917_0,FAILED,SOBOL,1220,4079,100,44,0.502171535341069064095620433363
918,918_0,RUNNING,SOBOL,478,822,53,195,0.681233267830684829924337009288
919,919_0,RUNNING,SOBOL,4270,4977,10,623,0.024758679049089550583406804662
920,920_0,RUNNING,SOBOL,3199,1984,85,277,0.478951644694432632221037238196
921,921_0,RUNNING,SOBOL,1899,3463,29,907,0.823524613743647937447178719594
922,922_0,RUNNING,SOBOL,2482,507,81,531,0.278648848254233583165984100560
923,923_0,RUNNING,SOBOL,3711,4008,37,161,0.934146953869610996434857952408
924,924_0,RUNNING,SOBOL,3841,1689,57,940,0.577430120535194824071822949918
925,925_0,RUNNING,SOBOL,124,2552,1,370,0.233833694137632858156550241802
926,926_0,RUNNING,SOBOL,631,2353,48,394,0.083995219107717275508484533475
927,927_0,RUNNING,SOBOL,4429,3374,91,791,0.738522522415965831932282981143
928,928_0,RUNNING,SOBOL,3046,1094,16,77,0.756060031518340114331522272551
929,929_0,RUNNING,SOBOL,1741,4438,72,740,0.413442021563649175774912691850
930,930_0,RUNNING,SOBOL,1870,2330,95,929,0.626502348912879813980225662817
931,931_0,RUNNING,SOBOL,3072,3194,38,264,0.032524556560441855723730952832
932,932_0,RUNNING,SOBOL,4456,1109,69,605,0.455530055666342359455001087554
933,933_0,RUNNING,SOBOL,760,4610,25,205,0.862356168800964995035940319212
934,934_0,RUNNING,SOBOL,19,447,29,57,0.944444056561216660483637497236
935,935_0,RUNNING,SOBOL,3790,3792,84,627,0.353386285265907651442773840245
936,936_0,RUNNING,SOBOL,3660,1746,11,477,0.152637441935017714733646698733
937,937_0,RUNNING,SOBOL,2377,2766,54,841,0.556535919876769202829791538534
938,938_0,RUNNING,SOBOL,2023,727,6,723,0.107294900171458720827821764487
939,939_0,RUNNING,SOBOL,3231,4727,63,87,0.699325347565114552317311336083
940,940_0,RUNNING,SOBOL,4302,2085,32,812,0.810425390128046263527039627661
941,941_0,RUNNING,SOBOL,602,3721,76,381,0.405554176602512583826865011360
942,942_0,RUNNING,SOBOL,1110,1341,73,360,0.286415684968233108520507812500
943,943_0,FAILED,SOBOL,4886,2821,17,958,0.879416934669017824610648403905
944,944_0,RUNNING,SOBOL,2569,218,91,175,0.616262634795159081058102401585
945,945_0,RUNNING,SOBOL,1281,4373,47,510,0.210413004826754318488113426611
946,946_0,RUNNING,SOBOL,1527,41,60,454,0.830553671190515152567002132855
947,947_0,RUNNING,SOBOL,2751,4196,3,855,0.487080974498763696889369612109
948,948_0,RUNNING,SOBOL,4796,1515,79,14,0.001704341946169733983812433209
949,949_0,RUNNING,SOBOL,1084,2995,35,678,0.657086331991478811431761641870
950,950_0,FAILED,SOBOL,341,1945,14,591,0.526207054959610065481001583976
951,951_0,RUNNING,SOBOL,4134,3580,69,226,0.183705160574987536037383506482
952,952_0,FAILED,SOBOL,3336,861,50,877,0.322075137352570872728563244891
953,953_0,RUNNING,SOBOL,2036,4860,93,308,0.976478710955008821770206850488
954,954_0,RUNNING,SOBOL,2306,1571,41,131,0.437588607925921690977588696114
955,955_0,RUNNING,SOBOL,3535,2592,98,562,0.779114019144326430676983363810
956,956_0,RUNNING,SOBOL,4017,624,22,337,0.730392843134701208462900012819
957,957_0,RUNNING,SOBOL,300,3969,66,973,0.076965812183916570976549564875
958,958_0,RUNNING,SOBOL,807,976,87,759,0.240997240718454130981029948089
959,959_0,RUNNING,SOBOL,4605,4477,31,425,0.585442672993987778262692245335
960,960_0,RUNNING,SOBOL,2869,2470,51,708,0.910968106314539949330821855256
961,961_0,FAILED,SOBOL,1565,3335,7,110,0.254613440170884108848525784197
962,962_0,FAILED,SOBOL,1613,1763,55,554,0.043813274025917052501011283994
963,963_0,FAILED,SOBOL,2820,2784,12,138,0.634958607882261327759465530107
964,964_0,FAILED,SOBOL,4556,426,83,981,0.866936356794089091337696117989
965,965_0,RUNNING,SOBOL,856,3770,27,329,0.462881789069622739951626044785
966,966_0,RUNNING,SOBOL,271,1169,23,433,0.346149342022836203902613760874
967,967_0,RUNNING,SOBOL,4047,4671,68,752,0.940222311072051564195817263681
968,968_0,RUNNING,SOBOL,3565,2273,40,102,0.548454283449798851712841951667
969,969_0,RUNNING,SOBOL,2277,3137,97,715,0.141479694668203592744504248913
970,970_0,RUNNING,SOBOL,2084,161,46,847,0.694136140247806898706528500043
971,971_0,RUNNING,SOBOL,3287,4317,89,462,0.101039713850244877724193770518
972,972_0,RUNNING,SOBOL,4085,1402,18,686,0.395362006219103945259263355183
973,973_0,RUNNING,SOBOL,389,2881,74,6,0.801360111834481303461075185623
974,974_0,RUNNING,SOBOL,1055,2063,78,234,0.888838785393163521852955000213
975,975_0,RUNNING,SOBOL,4825,3700,34,583,0.296720775438472639251585860620
976,976_0,RUNNING,SOBOL,2781,746,61,300,0.216797291273251174770209104281
977,977_0,RUNNING,SOBOL,1498,4744,5,885,0.621824594581499745515884569613
978,978_0,RUNNING,SOBOL,1310,920,92,79,0.493222075190395126131903680289
979,979_0,RUNNING,SOBOL,2539,4919,49,731,0.835872445221990334474071460136
980,980_0,RUNNING,SOBOL,4857,1887,71,389,0.666265948727726931011261513049
981,981_0,RUNNING,SOBOL,1139,3523,15,804,0.011767198428511618096825586122
982,982_0,RUNNING,SOBOL,553,1535,37,966,0.173270771075040103115227907438
983,983_0,FAILED,SOBOL,4351,3014,81,352,0.516899557549506449838361277216
984,984_0,FAILED,SOBOL,3280,21,1,502,0.971046332754194718717144496622
985,985_0,RUNNING,SOBOL,1975,4176,58,183,0.315576780147850510793716694025
986,986_0,RUNNING,SOBOL,2406,2450,9,256,0.770787297146394823066373191978
987,987_0,FAILED,SOBOL,3630,3314,52,936,0.426185775088146312494785661329
988,988_0,FAILED,SOBOL,3760,995,30,212,0.069484735136851674686120361457
989,989_0,RUNNING,SOBOL,48,4496,86,598,0.725926963841542649547022847401
990,990_0,RUNNING,SOBOL,712,566,64,635,0.589778742054477334022521972656
991,991_0,RUNNING,SOBOL,4505,3911,20,50,0.248104855189099915424577602607
992,992_0,FAILED,SOBOL,3121,1630,100,833,0.265657086936756992034958102522
993,993_0,FAILED,SOBOL,1821,2651,43,484,0.919179294584319017680229535472
994,994_0,RUNNING,SOBOL,1789,387,18,169,0.134499028623104088797646227249
995,995_0,RUNNING,SOBOL,2996,3887,73,523,0.540381018668413148908769016998
996,996_0,RUNNING,SOBOL,4380,1803,46,361,0.963340267848223463786894171790
997,997_0,RUNNING,SOBOL,680,2667,90,948,0.370367571156471953042199629635
998,998_0,RUNNING,SOBOL,95,2234,62,782,0.438795677088201052651328382126
999,999_0,RUNNING,SOBOL,3870,3254,6,402,0.843699250690639002137061197573
1000,1000_0,RUNNING,SOBOL,3741,1209,77,749,0.642905228171497533651290723355
1001,1001_0,RUNNING,SOBOL,2453,4553,33,69,0.050903333786875011590655759619
1002,1002_0,RUNNING,SOBOL,1948,1285,84,494,0.597606476983055467933070303843
1003,1003_0,RUNNING,SOBOL,3150,2920,28,816,0.193679446032270802247055030421
1004,1004_0,RUNNING,SOBOL,4221,278,55,36,0.304794151755049813612430398280
1005,1005_0,RUNNING,SOBOL,526,4278,11,656,0.895819562973454552867735856125
1006,1006_0,RUNNING,SOBOL,1191,628,39,615,0.794269702596589910470470385917
1007,1007_0,RUNNING,SOBOL,4962,4783,96,202,0.387415036452934125055236336266
1008,1008_0,RUNNING,SOBOL,2644,2181,24,915,0.124276470476761463634929327782
1009,1009_0,RUNNING,SOBOL,1361,3661,68,270,0.718221902752295138228078030807
1010,1010_0,RUNNING,SOBOL,1447,2004,31,698,0.338321495559066542924142595439
1011,1011_0,RUNNING,SOBOL,2676,3484,87,112,0.994647608693689067038690154732
1012,1012_0,RUNNING,SOBOL,4720,803,8,773,0.509317107096314392045144359145
1013,1013_0,RUNNING,SOBOL,1003,4958,51,419,0.164839314743876447222348247124
1014,1014_0,RUNNING,SOBOL,417,138,99,319,0.020330771911889315012311740816
1015,1015_0,FAILED,SOBOL,4214,4137,42,998,0.673729249853640799194920418813
1016,1016_0,RUNNING,SOBOL,3416,1418,65,152,0.812144524790346600262580523122
1017,1017_0,FAILED,SOBOL,2111,3053,21,533,0.470586753495037535266476425022
1018,1018_0,RUNNING,SOBOL,2230,1034,70,907,0.927610386567190303708230203483
1019,1019_0,RUNNING,SOBOL,3455,4379,14,286,0.273239173041656624452144797033
1020,1020_0,RUNNING,SOBOL,3936,2411,93,566,0.224503214901313197238152952195
1021,1021_0,RUNNING,SOBOL,224,3431,49,244,0.567033662294968987538368310197
1022,1022_0,RUNNING,SOBOL,888,1669,2,20,0.748562411943450523033050103550
1023,1023_0,RUNNING,SOBOL,4681,2534,59,665,0.093212781975045802540513761869
1024,1024_0,RUNNING,SOBOL,2945,527,36,452,0.418722600368782893465180450221
1025,1025_0,RUNNING,SOBOL,1645,4028,80,865,0.762223850069567609999410251476
1026,1026_0,RUNNING,SOBOL,1664,2107,2,410,0.467929624602198612759451634702
1027,1027_0,FAILED,SOBOL,2964,3733,58,774,0.872837005272507626685296600044
1028,1028_0,FAILED,SOBOL,4661,711,37,124,0.636975604709237863687576464145
1029,1029_0,RUNNING,SOBOL,868,4700,80,693,0.044977517392486336678114611232
1030,1030_0,RUNNING,SOBOL,205,201,72,547,0.147989027865231048686212034227
