trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
23,23_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,978,499,0.649851348979398557581532713812,0.471499603975564229862982301711,str\(\'intersection\'\),0.022845863066613673886262603219,True
24,24_0,COMPLETED,SOBOL,0.729999999999999982236431605997,61.000000000000000000000000000000,815,2692,0.179171514358371503083944276113,0.053531514650210741679270398663,str\(\'kl\'\),0.010334447156637907583309754500,False
25,25_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,3041,1484,0.692937032839283317819933927240,0.943722513100132331942404562142,str\(\'intersection\'\),0.093316253311932093050806713563,True
26,26_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8.000000000000000000000000000000,3842,4664,0.404975147232413290598884714200,0.390998188132420154694557368202,str\(\'intersection\'\),0.062508056741207837503360167375,False
27,27_0,COMPLETED,SOBOL,0.729999999999999982236431605997,51.000000000000000000000000000000,2319,872,0.980823030831292297371248878335,0.596024593809619585016434939462,str\(\'kl\'\),0.052656742073595531883345444157,True
28,28_0,COMPLETED,SOBOL,0.729999999999999982236431605997,31.000000000000000000000000000000,1762,3932,0.517723952258005715165722904203,0.640780239254236216872584463999,str\(\'kl\'\),0.028776839831843974149006015750,False
29,29_0,COMPLETED,SOBOL,0.729999999999999982236431605997,18.000000000000000000000000000000,4536,225,0.095571800537407394782185576787,0.346851184651255584068252346697,str\(\'intersection\'\),0.086429666830226778428958311906,True
30,30_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,3579,3404,0.806515998942777478930565848714,0.801871406812220799409374194511,str\(\'intersection\'\),0.066514159450307488996578797469,False
31,31_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,102,2112,0.322281549025326963242576994162,0.195017627600580445434985676911,str\(\'kl\'\),0.037002810938283801911463655188,True
32,32_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8.000000000000000000000000000000,67,3875,0.007740537283942103795320033299,0.493154126092791578184204581703,str\(\'intersection\'\),0.054312991220504050482453806126,False
33,33_0,COMPLETED,SOBOL,0.729999999999999982236431605997,21.000000000000000000000000000000,3465,89,0.614806375566870011439846166468,0.510080803424119988420670779306,str\(\'kl\'\),0.061335326060652742286016803064,True
34,34_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,4657,3149,0.295596078732982270320661655205,0.091848884109407669118496642113,str\(\'kl\'\),0.092841066289693116586612120500,False
35,35_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,1806,1936,0.840518638812005502991553385073,0.920639372963458324505836571916,str\(\'intersection\'\),0.012699225619435310086213775094,True
36,36_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,2205,2635,0.657967381000518769518237149896,0.840553650638088623026078494149,str\(\'intersection\'\),0.036566087128594521038493780907,False
37,37_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,3807,1349,0.204889976399019374531107473558,0.172299599772319206314463713170,str\(\'kl\'\),0.068928388124331843589409629658,True
38,38_0,COMPLETED,SOBOL,0.729999999999999982236431605997,43.000000000000000000000000000000,3085,4409,0.884707586031407089421918499283,0.742327416280284535510247678758,str\(\'kl\'\),0.088124379189684992619291392657,False
39,39_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,936,695,0.493773392712697378748032406293,0.260298871273174858842480716703,str\(\'intersection\'\),0.027653559362515810204907751313,True
40,40_0,COMPLETED,SOBOL,0.729999999999999982236431605997,61.000000000000000000000000000000,1022,3501,0.958603639665991047458248885960,0.216550085604190839516647315577,str\(\'kl\'\),0.017843503104522824564970306938,False
41,41_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,2625,2210,0.411963582633063207794066329370,0.795810147657990407665806742443,str\(\'intersection\'\),0.097981202444061638034966676969,True
42,42_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8.000000000000000000000000000000,4246,4146,0.747683288775384480295826961083,0.368323484290391189865943033510,str\(\'intersection\'\),0.056373015837743886691235672970,False
43,43_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,2097,439,0.138436509946361196998765308308,0.634780588421970604073862887162,str\(\'kl\'\),0.049343836000189190971187969126,True
44,44_0,COMPLETED,SOBOL,0.729999999999999982236431605997,29.000000000000000000000000000000,1404,4761,0.362041931049898291217203905035,0.617678996955975945226668955002,str\(\'kl\'\),0.022595992330461743546887731782,False
45,45_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,4802,969,0.750795116901397663333739274094,0.385059112062677733057114437543,str\(\'intersection\'\),0.083073657155036922938862176125,True
46,46_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,3337,2906,0.089557961499318480824705090981,0.965316281998530034691441414907,str\(\'intersection\'\),0.074155550394207236930554927312,False
47,47_0,COMPLETED,SOBOL,0.729999999999999982236431605997,30.000000000000000000000000000000,486,1698,0.540917936068028182283740079583,0.047653571018949153481614189332,str\(\'kl\'\),0.041797390729188921287828861750,True
48,48_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,407,3108,0.386051301242783639899869285728,0.702182845711708081282154125802,str\(\'intersection\'\),0.079958035601302990258432146220,True
49,49_0,COMPLETED,SOBOL,0.729999999999999982236431605997,39.000000000000000000000000000000,3259,1822,0.991400118455290746410923929943,0.310792942836880692336620768401,str\(\'kl\'\),0.025099855819717051957917774985,False
50,50_0,COMPLETED,SOBOL,0.729999999999999982236431605997,25.000000000000000000000000000000,4881,4853,0.160573139211162924100406712569,0.853531101990491203324040725420,str\(\'kl\'\),0.039296896262094378748930267875,True
51,51_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,1482,1140,0.703314282860606931890856685641,0.149216296050697555530817339786,str\(\'intersection\'\),0.077274583885446196385160533282,False
52,52_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,2019,4368,0.796199693609029091057038840518,0.105191596483811738993452422619,str\(\'intersection\'\),0.095570507831871515103117076251,True
53,53_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,4167,582,0.340940805656835432824180998068,0.897921746661886621687642673351,str\(\'kl\'\),0.021041307877749205329509507578,False
54,54_0,COMPLETED,SOBOL,0.729999999999999982236431605997,40.000000000000000000000000000000,2702,3613,0.507085916228592448184997465432,0.452400407934561377132354209607,str\(\'kl\'\),0.046142533458769327547877026063,True
55,55_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,1101,2399,0.114434768760576843771303856556,0.559965786883607541390972528461,str\(\'intersection\'\),0.058780255597084767049675946282,False
56,56_0,COMPLETED,SOBOL,0.729999999999999982236431605997,49.000000000000000000000000000000,702,4580,0.589126291856169714833413308952,0.978169962748885124526054823946,str\(\'kl\'\),0.071426157467067249995373856564,True
57,57_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,2850,789,0.040304818393662573960956052588,0.024446556180715561801264357200,str\(\'intersection\'\),0.033455357756465679830437665032,False
58,58_0,COMPLETED,SOBOL,0.729999999999999982236431605997,15.000000000000000000000000000000,4041,2755,0.862423070397227986561006218835,0.577414544645696858893302305660,str\(\'intersection\'\),0.030766327045857910782444832876,True
59,59_0,COMPLETED,SOBOL,0.729999999999999982236431605997,18.000000000000000000000000000000,2440,1547,0.251459270497783993203455565890,0.435433242399245523657214107516,str\(\'kl\'\),0.085628605242818595089104860563,False
60,60_0,COMPLETED,SOBOL,0.729999999999999982236431605997,30.000000000000000000000000000000,1571,3340,0.250062288505956520356932060167,0.327693454941734685359477907696,str\(\'kl\'\),0.064539224980399018116727916095,True
61,61_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,4423,2048,0.637098520208150165267113607115,0.684789320176467319889468399197,str\(\'intersection\'\),0.051897404426708822200442483563,False
62,62_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,3700,4014,0.460173637473955732257735462554,0.230012761512771252148112921532,str\(\'intersection\'\),0.015112731186673045852275620859,True
63,63_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,301,307,0.909352128691971350882283786632,0.773212425405159553548628537101,str\(\'kl\'\),0.089635043228045108154589115657,False
64,64_0,COMPLETED,SOBOL,0.729999999999999982236431605997,32.000000000000000000000000000000,258,4427,0.474229173116385960273788668928,0.018288185194134713718039364494,str\(\'kl\'\),0.060075625926256190356689046439,False
65,65_0,COMPLETED,SOBOL,0.729999999999999982236431605997,29.000000000000000000000000000000,3733,637,0.896332398066297164618276838155,0.970809435725212055423583024094,str\(\'intersection\'\),0.044586974773555998474705575063,True
66,66_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,4378,2615,0.200920917604118592914019814089,0.426370956037193549192920727364,str\(\'intersection\'\),0.019765896201133729276344652703,False
67,67_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,1605,1406,0.685204532233998131474095316662,0.569067109633237144805661955616,str\(\'kl\'\),0.097113069538027049776296451000,True
68,68_0,COMPLETED,SOBOL,0.729999999999999982236431605997,23.000000000000000000000000000000,2474,3168,0.813281519180163781079784257599,0.675589101960882509878558721539,str\(\'kl\'\),0.076078110625967379498924003656,False
69,69_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,3998,1877,0.299565105926245467404811506640,0.319240299439057684249831936540,str\(\'intersection\'\),0.040929424958303574355600318313,True
70,70_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,2885,3855,0.603181535648181998965355887776,0.766948333928361480893443058449,str\(\'intersection\'\),0.026298426231369381733671275470,False
71,71_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,658,147,0.027284784764051439598375736750,0.222514302635565403010176055432,str\(\'kl\'\),0.078316619740799078841497760095,True
72,72_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,1135,2966,0.552542748102918257480098418455,0.301601216167211527707792129149,str\(\'intersection\'\),0.090918769752606751199941470531,False
73,73_0,COMPLETED,SOBOL,0.729999999999999982236431605997,45.000000000000000000000000000000,2659,1679,0.070013741903007034594885737988,0.693705970391631177029978516657,str\(\'kl\'\),0.013567455084994435934864220883,True
74,74_0,COMPLETED,SOBOL,0.729999999999999982236431605997,30.000000000000000000000000000000,4202,4702,0.778032268134877136311899903376,0.142928484756499524221950991887,str\(\'kl\'\),0.050610306030139336208595324251,False
75,75_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,1975,990,0.358072872254997509600116245565,0.846041134659200944057033666468,str\(\'intersection\'\),0.066092112185433496418518473092,True
76,76_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8.000000000000000000000000000000,1438,4206,0.142405537139624366327339544114,0.891771867221221370414241391700,str\(\'intersection\'\),0.084421848729252818577251105125,False
77,77_0,COMPLETED,SOBOL,0.729999999999999982236431605997,26.000000000000000000000000000000,4914,420,0.720446169143542647361755371094,0.097807349642738697359511945706,str\(\'kl\'\),0.032410500217229132324803231313,True
78,78_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,3215,3443,0.431507830113172508035290775297,0.550879780704155552761847047805,str\(\'kl\'\),0.034643601998686796017423716876,False
79,79_0,COMPLETED,SOBOL,0.729999999999999982236431605997,15.000000000000000000000000000000,442,2230,0.946978799747303146006061069784,0.444061464468017197404492435453,str\(\'intersection\'\),0.069796428997069587252255473686,True
80,80_0,COMPLETED,SOBOL,0.729999999999999982236431605997,25.000000000000000000000000000000,519,3670,0.102791129585355522912948345038,0.786747920781374010523734341405,str\(\'kl\'\),0.029195400560274725743070689532,True
81,81_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,3293,2379,0.526649438848718953742888970737,0.208202591106295575862361602049,str\(\'intersection\'\),0.086848207442089916940908267406,False
82,82_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,4836,4309,0.313722957447171213463121830500,0.628622157949954241118462050508,str\(\'intersection\'\),0.067372066015377651826412375158,True
83,83_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,1359,601,0.800149925263598515989826864825,0.360963016752153642574540981514,str\(\'kl\'\),0.037860740302130581336204073750,False
84,84_0,COMPLETED,SOBOL,0.729999999999999982236431605997,93.000000000000000000000000000000,2053,4910,0.699364023322239569679936721514,0.378795080071315182212998706746,str\(\'kl\'\),0.011058484669774770736694335938,True
85,85_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,4279,1120,0.187791015304625025228446588699,0.610180478593334574277662341046,str\(\'intersection\'\),0.094040270708501350060970480627,False
86,86_0,COMPLETED,SOBOL,0.729999999999999982236431605997,27.000000000000000000000000000000,2580,3049,0.971836627436801769874819001416,0.038453293317928911865255514613,str\(\'intersection\'\),0.062968486752361066405292433501,True
87,87_0,COMPLETED,SOBOL,0.729999999999999982236431605997,20.000000000000000000000000000000,1057,1841,0.397694908816367376225286989211,0.956863185981288499881713960349,str\(\'kl\'\),0.053117194883525377380184551157,False
88,88_0,COMPLETED,SOBOL,0.729999999999999982236431605997,13.000000000000000000000000000000,893,4035,0.928915651312097856440175291937,0.503792932644486435300734683551,str\(\'intersection\'\),0.043350891154259448001528909344,True
89,89_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,3119,249,0.448529998298734411399379951035,0.485664218246936785217116039348,str\(\'kl\'\),0.072869104780256752085243476813,False
90,90_0,COMPLETED,SOBOL,0.729999999999999982236431605997,39.000000000000000000000000000000,3763,3321,0.641048751862719701222204093938,0.911447705779224626176926449261,str\(\'kl\'\),0.081529037188738592845105301876,True
91,91_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,2240,2108,0.222844440296292300995872892599,0.083371949303895229177463477299,str\(\'intersection\'\),0.023880328722298147653413380453,False
92,92_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,1839,2775,0.278677146591246149842646673278,0.163213534107431779140995331545,str\(\'intersection\'\),0.047713368246331815114569252501,True
93,93_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,4613,1489,0.858472810858860624350086254708,0.832214766656979909598135236592,str\(\'kl\'\),0.057560561699792747725190622532,False
94,94_0,COMPLETED,SOBOL,0.729999999999999982236431605997,29.000000000000000000000000000000,3500,4561,0.051948425967246296408585948257,0.254149051317945129380149182907,str\(\'kl\'\),0.099624679246917369201952396907,True
95,95_0,COMPLETED,SOBOL,0.729999999999999982236431605997,15.000000000000000000000000000000,23,848,0.569562800837680738297308380425,0.734943109953775985943025261804,str\(\'intersection\'\),0.016636005295440556284169986156,False
96,96_0,COMPLETED,SOBOL,0.729999999999999982236431605997,67.000000000000000000000000000000,147,2523,0.757465402815490906895945499855,0.951228645598515831771635475889,str\(\'kl\'\),0.021301270592957735616757020125,True
97,97_0,COMPLETED,SOBOL,0.729999999999999982236431605997,13.000000000000000000000000000000,3544,1314,0.370418136565014710637200323617,0.059803160777315497731443372231,str\(\'intersection\'\),0.081778958216309552420320017063,False
98,98_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,4580,4501,0.531688475184142639307083300082,0.604485303962603248706386693812,str\(\'intersection\'\),0.073827732820063829421997070312,True
99,99_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,1729,710,0.082520780572667720709212346719,0.400206079969182615396761093507,str\(\'kl\'\),0.041469553038477900697156286469,False
100,100_0,COMPLETED,SOBOL,0.729999999999999982236431605997,33.000000000000000000000000000000,2285,3782,0.418939854191616167788936309080,0.355206293284893059869489206903,str\(\'kl\'\),0.017644061418250204381630297235,True
101,101_0,COMPLETED,SOBOL,0.729999999999999982236431605997,20.000000000000000000000000000000,3887,74,0.967772183746099523560246780107,0.649850080266594853917183627345,str\(\'intersection\'\),0.097781783556565651793768267908,False
102,102_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,3008,3261,0.130121213799342522188240423020,0.202385709274560204873338875586,str\(\'intersection\'\),0.055030931653454906449240979782,True
103,103_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,859,1970,0.741073919665068414630582083191,0.808037451419979291244999330956,str\(\'kl\'\),0.048001731699332604585972461564,False
104,104_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8.000000000000000000000000000000,943,4775,0.211804267851635807939914002418,0.729186505457386391348961751646,str\(\'intersection\'\),0.035446563260629768143950002468,True
105,105_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,2545,1062,0.667074190352112017521335474157,0.275376854663714754067882495292,str\(\'kl\'\),0.067808841457590460222171202531,False
106,106_0,COMPLETED,SOBOL,0.729999999999999982236431605997,27.000000000000000000000000000000,4323,2872,0.485274297723546632621349772307,0.826398003796115498964525158954,str\(\'kl\'\),0.087971544908359650127849249657,True
107,107_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,2174,1586,0.877914648585021439863851355767,0.184502945775166155017998903531,str\(\'intersection\'\),0.027500745197758080795580326594,False
108,108_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,1324,3535,0.621538396209478372078649499599,0.077737289950251586834184536201,str\(\'intersection\'\),0.054289959762245425245463792407,True
109,109_0,COMPLETED,SOBOL,0.729999999999999982236431605997,23.000000000000000000000000000000,4722,2322,0.016178722904995085363211160256,0.932797692209482165459633051796,str\(\'kl\'\),0.061312271803617486576332140658,False
110,110_0,COMPLETED,SOBOL,0.729999999999999982236431605997,60.000000000000000000000000000000,3414,4132,0.831472746264189432885416408681,0.479968924645334471534852127661,str\(\'kl\'\),0.091675521079450844608160764437,True
111,111_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,563,346,0.288742696648463581521326659640,0.525204051513224801084334103507,str\(\'intersection\'\),0.011533700525760651189877137313,False
112,112_0,COMPLETED,SOBOL,0.729999999999999982236431605997,26.000000000000000000000000000000,328,4227,0.630429780915379489591998662945,0.244108387550339089866469066692,str\(\'kl\'\),0.063727322323247778679267128155,False
113,113_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,3180,519,0.241688343437388541978805278632,0.761070527857169554231120400800,str\(\'intersection\'\),0.051085481652989990497548689063,True
114,114_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,4957,3735,0.918580280896276191171523350931,0.340894624510779953308059475603,str\(\'intersection\'\),0.014740174366161228058924592688,False
115,115_0,COMPLETED,SOBOL,0.729999999999999982236431605997,20.000000000000000000000000000000,1558,2443,0.467208320012316102864957656493,0.669649650389328554567214268900,str\(\'kl\'\),0.089262509206309917364485784219,True
116,116_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,1940,2987,0.033331045223399996535462719294,0.590539011463522944822557292355,str\(\'kl\'\),0.070919720865786087249382774189,False
117,117_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,4088,1778,0.579959056455641941418832630006,0.420371204823255517624147614697,str\(\'intersection\'\),0.032948901038616890124544056562,True
118,118_0,COMPLETED,SOBOL,0.729999999999999982236431605997,7.000000000000000000000000000000,2779,4994,0.259772306198254254727686429760,0.992342053595930306819639099558,str\(\'intersection\'\),0.029996282942593099907213627375,False
119,119_0,COMPLETED,SOBOL,0.729999999999999982236431605997,29.000000000000000000000000000000,1178,1204,0.869030892886221373316857352620,0.012227264363318682272030457625,str\(\'kl\'\),0.084858583938330414686568303750,True
120,120_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,781,3384,0.334028774650767468212819721884,0.465533485269173985532376036645,str\(\'intersection\'\),0.094583399258553982336117371688,False
121,121_0,COMPLETED,SOBOL,0.729999999999999982236431605997,71.000000000000000000000000000000,2929,2171,0.787094430878758410941031797847,0.544879910519346588593236901943,str\(\'kl\'\),0.020054219420999289114071473250,True
122,122_0,COMPLETED,SOBOL,0.729999999999999982236431605997,25.000000000000000000000000000000,3965,3951,0.122931365361437200389715940219,0.119340086484327909110980669993,str\(\'kl\'\),0.045594985298812396035117444626,False
123,123_0,COMPLETED,SOBOL,0.729999999999999982236431605997,15.000000000000000000000000000000,2363,165,0.513877544995397284033344931231,0.885710827419534330040562508657,str\(\'intersection\'\),0.058232684638351212003115620064,True
124,124_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8.000000000000000000000000000000,1650,4643,0.984669406492263088459537812014,0.867635100603103670557914028905,str\(\'intersection\'\),0.079275202183052895232862056218,False
125,125_0,COMPLETED,SOBOL,0.729999999999999982236431605997,25.000000000000000000000000000000,4502,931,0.377615614010021083402079966618,0.137050797656178474648314136175,str\(\'kl\'\),0.024417042518034580422803259125,True
126,126_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,3623,2711,0.712358628787100323087599917926,0.715360176492482402466066560009,str\(\'kl\'\),0.038350326595827932685267569468,False
127,127_0,COMPLETED,SOBOL,0.729999999999999982236431605997,13.000000000000000000000000000000,224,1425,0.167424260849133144102296455458,0.295661883566528560507435940963,str\(\'intersection\'\),0.076327991420403126787697090094,True
128,128_0,COMPLETED,SOBOL,0.729999999999999982236431605997,75.000000000000000000000000000000,196,4177,0.968891549998894374695623810112,0.657400184584781555052757084923,str\(\'kl\'\),0.012226239098235964358751814984,False
129,129_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,3595,469,0.393028943754732629223269668728,0.331568005321547398800419159670,str\(\'intersection\'\),0.092391426721587788239986593908,True
130,130_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,4513,3490,0.696584579361602673763798065920,0.753698365854099439076208000188,str\(\'intersection\'\),0.062028006119653589234275159470,False
131,131_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,1661,2199,0.182833783525973569972222776414,0.241610253931954510608903774482,str\(\'kl\'\),0.054982326338067655235875008657,True
132,132_0,COMPLETED,SOBOL,0.729999999999999982236431605997,29.000000000000000000000000000000,2375,2917,0.318619250115007135448763619934,0.004978382207453250704598524123,str\(\'kl\'\),0.028213190622627740133943063938,False
