trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
2035,2035_0,FAILED,BOTORCH_MODULAR,,,1425,5,0.491670932857881715083436802161,273
2036,2036_0,RUNNING,BOTORCH_MODULAR,,,4054,3,0.998999999999999999111821580300,1
2037,2037_0,RUNNING,BOTORCH_MODULAR,,,2280,0,0.112643906328539711303449166735,3270
2038,2038_0,RUNNING,BOTORCH_MODULAR,,,2997,1,0.134176094312220550719416678476,596
2039,2039_0,RUNNING,BOTORCH_MODULAR,,,5000,7,0.375689817810784087992459490124,3964
2040,2040_0,RUNNING,BOTORCH_MODULAR,,,2105,0,0.001000000000000000020816681712,1321
2041,2041_0,RUNNING,BOTORCH_MODULAR,,,5000,1,0.367736086701894393513612158131,1646
2042,2042_0,RUNNING,BOTORCH_MODULAR,,,4555,2,0.826311578924477818652860605653,4451
2043,2043_0,FAILED,BOTORCH_MODULAR,,,3638,1,0.768915365544384110663145293074,1799
2044,2044_0,FAILED,BOTORCH_MODULAR,,,3749,9,0.001000000000000000020816681712,3298
2045,2045_0,FAILED,BOTORCH_MODULAR,,,3193,0,0.754637163596748483662679518602,1
2046,2046_0,FAILED,BOTORCH_MODULAR,,,4307,3,0.884765403404236483453360051499,3086
2047,2047_0,FAILED,BOTORCH_MODULAR,,,1740,1,0.795419391072956560861939578899,4928
2048,2048_0,FAILED,BOTORCH_MODULAR,,,1755,4,0.068003741166308320775790718926,4817
2049,2049_0,FAILED,BOTORCH_MODULAR,,,4173,2,0.001000000000000000020816681712,3743
2050,2050_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1552.000000000000000000000000000000,1,9,0.998999999999999999111821580300,5000
2051,2051_0,RUNNING,BOTORCH_MODULAR,,,4508,3,0.978194237187803183886103397526,1209
2052,2052_0,FAILED,BOTORCH_MODULAR,,,2756,0,0.240957756071564083155678304138,1772
2053,2053_0,FAILED,BOTORCH_MODULAR,,,3571,1,0.141488132239923541932924422326,243
2054,2054_0,FAILED,BOTORCH_MODULAR,,,3559,3,0.998999999999999999111821580300,3059
2055,2055_0,FAILED,BOTORCH_MODULAR,,,611,5,0.451359753562815102512217890762,1
2056,2056_0,RUNNING,BOTORCH_MODULAR,,,3342,0,0.948849452053738051660047858604,4825
2057,2057_0,RUNNING,BOTORCH_MODULAR,,,3569,1,0.413661794834624951811008486402,5000
2058,2058_0,RUNNING,BOTORCH_MODULAR,,,3084,5,0.612374301588481273483921540901,594
2059,2059_0,RUNNING,BOTORCH_MODULAR,,,4962,7,0.422824125541834683339459388662,1716
2060,2060_0,RUNNING,BOTORCH_MODULAR,,,4185,3,0.144625257429237930040244464180,2553
2061,2061_0,RUNNING,BOTORCH_MODULAR,,,3940,2,0.001000000000000000020816681712,2388
2062,2062_0,RUNNING,BOTORCH_MODULAR,,,3811,3,0.157275313685710405042783577301,1
2063,2063_0,RUNNING,BOTORCH_MODULAR,,,3596,0,0.001000000000000000020816681712,1
2064,2064_0,FAILED,BOTORCH_MODULAR,,,1736,1,0.347496146776373859843545233161,355
2065,2065_0,FAILED,BOTORCH_MODULAR,,,1431,4,0.144953138020713523381743925711,3455
2066,2066_0,FAILED,BOTORCH_MODULAR,,,3675,9,0.001000000000000000020816681712,2481
2067,2067_0,FAILED,BOTORCH_MODULAR,,,4718,0,0.110563613921031700382258122772,4696
2068,2068_0,FAILED,BOTORCH_MODULAR,,,3296,0,0.757833817482905458540187737526,3114
2069,2069_0,RUNNING,BOTORCH_MODULAR,,,3551,1,0.083900357938830688597775520066,9
2070,2070_0,FAILED,BOTORCH_MODULAR,,,2294,0,0.001000000000000000020816681712,5000
2071,2071_0,FAILED,BOTORCH_MODULAR,,,2322,2,0.001000000000000000020816681712,5000
2072,2072_0,FAILED,BOTORCH_MODULAR,,,5000,3,0.129819546492890902644745665384,2551
2073,2073_0,FAILED,BOTORCH_MODULAR,,,1262,6,0.495058092812235728263914324998,1
2074,2074_0,FAILED,BOTORCH_MODULAR,,,2133,5,0.442431936944293890956458881192,3138
2075,2075_0,FAILED,BOTORCH_MODULAR,,,4284,2,0.001000000000000000020816681712,4677
2076,2076_0,RUNNING,BOTORCH_MODULAR,,,5000,3,0.335864452456377304834234109876,322
2077,2077_0,RUNNING,BOTORCH_MODULAR,,,3290,2,0.998999999999999999111821580300,1
2078,2078_0,RUNNING,BOTORCH_MODULAR,,,1398,1,0.960994964468971146764886270830,1
2079,2079_0,RUNNING,BOTORCH_MODULAR,,,3334,1,0.841214278457991460058451593795,166
2080,2080_0,RUNNING,BOTORCH_MODULAR,,,2537,1,0.862432524511368869823968452692,4837
2081,2081_0,RUNNING,BOTORCH_MODULAR,,,1670,1,0.561966634922176910826863149850,1
2082,2082_0,RUNNING,BOTORCH_MODULAR,,,4543,5,0.745517218726386099447722699551,243
2083,2083_0,RUNNING,BOTORCH_MODULAR,,,2261,4,0.075280534923726327711790418107,5000
2084,2084_0,FAILED,BOTORCH_MODULAR,,,2241,0,0.288564135775435492980989238276,2785
2085,2085_0,FAILED,BOTORCH_MODULAR,,,1366,5,0.419426865249711122718423439437,5000
2086,2086_0,FAILED,BOTORCH_MODULAR,,,3483,4,0.523352278402010706592761835054,1
2087,2087_0,FAILED,BOTORCH_MODULAR,,,3922,3,0.095094288167802590305832666218,3804
2088,2088_0,RUNNING,BOTORCH_MODULAR,,,4213,1,0.911637770100378608262303714582,4568
2089,2089_0,FAILED,BOTORCH_MODULAR,,,3871,2,0.399912111570591422005094273118,3059
2090,2090_0,RUNNING,BOTORCH_MODULAR,,,1838,4,0.385645531487225856626110953584,7
2091,2091_0,RUNNING,BOTORCH_MODULAR,,,4216,3,0.001000000000000000020816681712,1083
2092,2092_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1476.000000000000000000000000000000,1042,6,0.528275766931254997516020921466,1252
2093,2093_0,RUNNING,BOTORCH_MODULAR,,,3941,2,0.324019252811650004808541325474,496
2094,2094_0,RUNNING,BOTORCH_MODULAR,,,4070,3,0.998999999999999999111821580300,4656
2095,2095_0,RUNNING,BOTORCH_MODULAR,,,1033,1,0.255417542363707228414426708696,4225
2096,2096_0,RUNNING,BOTORCH_MODULAR,,,699,5,0.502304238359833621352379395830,1
2097,2097_0,FAILED,BOTORCH_MODULAR,,,2988,6,0.888880363245991733656126143615,1
2098,2098_0,FAILED,BOTORCH_MODULAR,,,2066,1,0.501263562689823749529693941440,5000
2099,2099_0,FAILED,BOTORCH_MODULAR,,,1650,1,0.691453197666836216761510058859,609
2100,2100_0,FAILED,BOTORCH_MODULAR,,,1293,5,0.066077691567360888336146729216,4982
2101,2101_0,FAILED,BOTORCH_MODULAR,,,2886,3,0.382288152034426065295491525831,35
2102,2102_0,FAILED,BOTORCH_MODULAR,,,4196,1,0.640064658378296513774330378510,3151
2103,2103_0,FAILED,BOTORCH_MODULAR,,,3354,2,0.998999999999999999111821580300,4791
2104,2104_0,FAILED,BOTORCH_MODULAR,,,3854,0,0.490538050903548683567834132191,3700
2105,2105_0,FAILED,BOTORCH_MODULAR,,,4367,9,0.056733055620114249129048999976,1405
2106,2106_0,FAILED,BOTORCH_MODULAR,,,3460,1,0.823231383221112777981431918306,3918
2107,2107_0,FAILED,BOTORCH_MODULAR,,,608,3,0.203874852017538910065042045971,1868
2108,2108_0,FAILED,BOTORCH_MODULAR,,,5000,5,0.550737333080281277197798317502,5000
2109,2109_0,FAILED,BOTORCH_MODULAR,,,4591,3,0.185014050237846505719829792724,2455
2110,2110_0,FAILED,BOTORCH_MODULAR,,,2348,5,0.072273639886906632101570835403,4810
2111,2111_0,FAILED,BOTORCH_MODULAR,,,3481,2,0.998999999999999999111821580300,5000
2112,2112_0,FAILED,BOTORCH_MODULAR,,,5000,7,0.475586211516658530218393252653,5000
2113,2113_0,FAILED,BOTORCH_MODULAR,,,4264,2,0.518357064658891641961702134722,378
2114,2114_0,FAILED,BOTORCH_MODULAR,,,3149,0,0.280410358682236682259514282123,1474
2115,2115_0,FAILED,BOTORCH_MODULAR,,,4064,7,0.295631835016893440570839857173,3196
2116,2116_0,FAILED,BOTORCH_MODULAR,,,2883,0,0.303793288827491625436749700384,490
2117,2117_0,FAILED,BOTORCH_MODULAR,,,4452,0,0.001000000000000000020816681712,5000
2118,2118_0,FAILED,BOTORCH_MODULAR,,,2487,1,0.899612352801930192924828588730,1056
2119,2119_0,FAILED,BOTORCH_MODULAR,,,5000,3,0.001000000000000000020816681712,4273
2120,2120_0,FAILED,BOTORCH_MODULAR,,,3284,2,0.136006186877054152661870034535,4798
2121,2121_0,FAILED,BOTORCH_MODULAR,,,2075,0,0.769215421899320128673593899293,5000
2122,2122_0,FAILED,BOTORCH_MODULAR,,,3926,2,0.446695801619626298162302191486,5000
2123,2123_0,FAILED,BOTORCH_MODULAR,,,3641,1,0.531856626172354851611601134209,1792
2124,2124_0,FAILED,BOTORCH_MODULAR,,,4127,9,0.136098407968610252138930150068,3513
2125,2125_0,FAILED,BOTORCH_MODULAR,,,3447,2,0.352251356659354308842324599027,1
2126,2126_0,FAILED,BOTORCH_MODULAR,,,1762,0,0.001000000000000000020816681712,1
2127,2127_0,RUNNING,BOTORCH_MODULAR,,,4500,1,0.167670512733408938466084237007,5000
2128,2128_0,FAILED,BOTORCH_MODULAR,,,2602,0,0.247924830207359475631179179800,2182
2129,2129_0,RUNNING,BOTORCH_MODULAR,,,1940,5,0.521966356989482571648863995506,4389
2130,2130_0,FAILED,BOTORCH_MODULAR,,,1066,5,0.178829394061016777595085613939,568
2131,2131_0,FAILED,BOTORCH_MODULAR,,,5000,0,0.287776109646355471305412265792,1
2132,2132_0,FAILED,BOTORCH_MODULAR,,,2048,0,0.368832262967121071728371362042,2609
2133,2133_0,FAILED,BOTORCH_MODULAR,,,3106,0,0.654775057628005585641517427575,54
2134,2134_0,RUNNING,BOTORCH_MODULAR,,,1707,4,0.211462564690347326612496203779,4577
2135,2135_0,FAILED,BOTORCH_MODULAR,,,2722,1,0.001000000000000000020816681712,1
2136,2136_0,FAILED,BOTORCH_MODULAR,,,931,8,0.001000000000000000020816681712,1
2137,2137_0,FAILED,BOTORCH_MODULAR,,,928,7,0.296427408809622594532129369327,7
2138,2138_0,FAILED,BOTORCH_MODULAR,,,3936,0,0.552003994883777271418523469038,2470
2139,2139_0,FAILED,BOTORCH_MODULAR,,,4996,3,0.902897768885065454824712105619,53
2140,2140_0,FAILED,BOTORCH_MODULAR,,,3726,4,0.604793472595100967126313662448,185
2141,2141_0,RUNNING,BOTORCH_MODULAR,,,4241,2,0.505123280016946063497584873403,2509
2142,2142_0,RUNNING,BOTORCH_MODULAR,,,4667,3,0.101327006838180799785931185397,1
2143,2143_0,RUNNING,BOTORCH_MODULAR,,,689,3,0.316609701571614166049073446629,186
2144,2144_0,RUNNING,BOTORCH_MODULAR,,,3361,5,0.001000000000000000020816681712,2787
2145,2145_0,FAILED,BOTORCH_MODULAR,,,4556,1,0.831946906658314278004695552227,3973
2146,2146_0,RUNNING,BOTORCH_MODULAR,,,4665,3,0.998999999999999999111821580300,924
2147,2147_0,FAILED,BOTORCH_MODULAR,,,1427,5,0.284644501773522129450810780327,2584
2148,2148_0,FAILED,BOTORCH_MODULAR,,,5000,5,0.875436777670558052832916473562,2021
2149,2149_0,FAILED,BOTORCH_MODULAR,,,4034,0,0.684179484561471928927289809508,1
2150,2150_0,FAILED,BOTORCH_MODULAR,,,4599,4,0.531838228172697102813515357411,1
2151,2151_0,FAILED,BOTORCH_MODULAR,,,2487,0,0.426216554803292346775833721040,4540
2152,2152_0,FAILED,BOTORCH_MODULAR,,,4036,9,0.908506286387809947058258330799,1
2153,2153_0,FAILED,BOTORCH_MODULAR,,,5000,4,0.238234649892788419300870828010,124
2154,2154_0,FAILED,BOTORCH_MODULAR,,,208,4,0.001000000000000000020816681712,1
2155,2155_0,FAILED,BOTORCH_MODULAR,,,1865,5,0.998999999999999999111821580300,1
2156,2156_0,RUNNING,BOTORCH_MODULAR,,,4485,3,0.361787133609320354921123907843,2035
2157,2157_0,FAILED,BOTORCH_MODULAR,,,2842,2,0.887327436518985046554064410884,2183
2158,2158_0,FAILED,BOTORCH_MODULAR,,,1271,0,0.981558948799136077312255110883,5000
2159,2159_0,FAILED,BOTORCH_MODULAR,,,3103,9,0.005371767567484304721492360812,2416
2160,2160_0,FAILED,BOTORCH_MODULAR,,,4196,0,0.701618266811264046367568880669,317
2161,2161_0,FAILED,BOTORCH_MODULAR,,,4087,1,0.998999999999999999111821580300,4455
2162,2162_0,FAILED,BOTORCH_MODULAR,,,5000,3,0.521350452626614946360916746926,1
2163,132_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,5000
2164,2164_0,FAILED,BOTORCH_MODULAR,,,1753,5,0.998999999999999999111821580300,1
2165,2165_0,FAILED,BOTORCH_MODULAR,,,5000,0,0.058008799700201320315162689667,3045
2166,2166_0,FAILED,BOTORCH_MODULAR,,,4496,1,0.001000000000000000020816681712,1
2167,2167_0,FAILED,BOTORCH_MODULAR,,,2122,0,0.721826846308912695171500217839,79
2168,2168_0,FAILED,BOTORCH_MODULAR,,,5000,5,0.566923135242444975467890344589,5000
2169,2169_0,FAILED,BOTORCH_MODULAR,,,5000,3,0.957623449351070799018259549484,4503
2170,2170_0,FAILED,BOTORCH_MODULAR,,,4919,2,0.480660365254548638258569326354,5000
2171,2171_0,FAILED,BOTORCH_MODULAR,,,713,3,0.606108178299584854364923103276,2826
2172,2172_0,FAILED,BOTORCH_MODULAR,,,4318,9,0.122830651008569477489196231090,300
2173,2173_0,FAILED,BOTORCH_MODULAR,,,1470,0,0.473721724671701593933903495781,4222
2174,2174_0,FAILED,BOTORCH_MODULAR,,,2658,5,0.078779420587357887328927574799,3264
2175,2175_0,FAILED,BOTORCH_MODULAR,,,2134,0,0.998999999999999999111821580300,5000
2176,2176_0,FAILED,BOTORCH_MODULAR,,,4705,1,0.925644934745251668495313879248,1479
2177,2177_0,FAILED,BOTORCH_MODULAR,,,1244,3,0.264532539006814171322901074745,39
2178,2178_0,FAILED,BOTORCH_MODULAR,,,5000,0,0.998999999999999999111821580300,4928
2179,2179_0,FAILED,BOTORCH_MODULAR,,,3385,5,0.509682565496582307140727152728,2385
2180,2180_0,FAILED,BOTORCH_MODULAR,,,1241,2,0.579117982331999181511150709412,1
2181,2181_0,FAILED,BOTORCH_MODULAR,,,3713,3,0.663223136189366013759638462943,1269
2182,2182_0,FAILED,BOTORCH_MODULAR,,,4451,2,0.441688908451252304487866240379,3511
2183,2183_0,FAILED,BOTORCH_MODULAR,,,1578,1,0.205696808799323366256928125040,350
2184,2184_0,FAILED,BOTORCH_MODULAR,,,3439,3,0.588251048433072520893460932712,5
2185,2185_0,FAILED,BOTORCH_MODULAR,,,3582,0,0.392418598624318548662159855667,5000
2186,2186_0,FAILED,BOTORCH_MODULAR,,,3055,2,0.564729855362449906230892793246,343
2187,2187_0,FAILED,BOTORCH_MODULAR,,,2158,0,0.893341732473644789536137977848,880
2188,2188_0,FAILED,BOTORCH_MODULAR,,,1509,0,0.166007026977782412568984682366,53
2189,2189_0,FAILED,BOTORCH_MODULAR,,,2341,0,0.761232052040456408370516783179,1772
2190,2190_0,FAILED,BOTORCH_MODULAR,,,3602,2,0.521765297734536281915040945023,4772
2191,2191_0,RUNNING,BOTORCH_MODULAR,,,3367,1,0.859157125713353120310955546302,3684
2192,2192_0,RUNNING,BOTORCH_MODULAR,,,3731,2,0.998999999999999999111821580300,5000
2193,2193_0,RUNNING,BOTORCH_MODULAR,,,1927,2,0.926082176243317012342970429017,6
2194,2194_0,RUNNING,BOTORCH_MODULAR,,,5000,9,0.012884273081241955777320740140,4590
2195,2195_0,RUNNING,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,4246
2196,2196_0,RUNNING,BOTORCH_MODULAR,,,5000,1,0.834369597606689494817544527905,1
2197,2197_0,FAILED,BOTORCH_MODULAR,,,4061,1,0.718317070751509967330150630005,2701
2198,2198_0,FAILED,BOTORCH_MODULAR,,,2436,0,0.349792846046912575541654177869,5000
2199,2199_0,FAILED,BOTORCH_MODULAR,,,1557,1,0.617251137205174438271626513597,4803
2200,2200_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1535.000000000000000000000000000000,5000,8,0.533812539386570361621409119834,1116
2201,2201_0,RUNNING,BOTORCH_MODULAR,,,2430,0,0.469446625120371274775266101642,4871
2202,2202_0,RUNNING,BOTORCH_MODULAR,,,3158,8,0.998999999999999999111821580300,1
2203,2203_0,RUNNING,BOTORCH_MODULAR,,,5000,2,0.292523139425221845311142487844,3402
2204,2204_0,RUNNING,BOTORCH_MODULAR,,,4116,2,0.001000000000000000020816681712,3715
2205,2205_0,RUNNING,BOTORCH_MODULAR,,,3499,2,0.998999999999999999111821580300,3308
2206,2206_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1454.000000000000000000000000000000,1419,6,0.117372576892375943269364313437,1861
2207,2207_0,RUNNING,SOBOL,,,4043,2,0.512256067758426025804396886087,4595
2208,2208_0,FAILED,SOBOL,,,2595,9,0.351341609122231612882814033583,746
2209,2209_0,FAILED,SOBOL,,,50,0,0.777288580290973141195820517169,2855
2210,2210_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1528.000000000000000000000000000000,999,8,0.697054725289344756511411560496,3492
2211,2211_0,RUNNING,SOBOL,,,3545,2,0.174255716973915703027486756582,132
2212,2212_0,COMPLETED,SOBOL,0.540000000000000035527136788005,975.000000000000000000000000000000,4988,5,0.962087656078860153918697051267,3978
2213,2213_0,FAILED,SOBOL,,,2365,4,0.408221239563077709089355948890,2493
2214,2214_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1397.000000000000000000000000000000,1923,8,0.926838631821796266052615465014,339
2215,2215_0,FAILED,SOBOL,,,4457,0,0.451275734465569233755388722784,3230
2216,2216_0,RUNNING,SOBOL,,,3399,7,0.661682685151696259318043757958,2037
2217,2217_0,FAILED,SOBOL,,,789,3,0.217431324223056443578627749957,4303
2218,2218_0,RUNNING,SOBOL,,,507,5,0.258916805254295445681833598428,4938
2219,2219_0,RUNNING,SOBOL,,,3119,4,0.861907913513481616085698533425,1423
2220,2220_0,FAILED,SOBOL,,,4171,7,0.025070787046104669321122671022,2614
2221,2221_0,FAILED,SOBOL,,,1638,1,0.596754288634285368075893529749,973
2222,2222_0,RUNNING,SOBOL,,,1764,7,0.498625596448779129232775630953,3819
2223,2223_0,RUNNING,SOBOL,,,4300,1,0.879496949085965762371586151858,2336
2224,2224_0,RUNNING,SOBOL,,,2934,5,0.233469123704358932913649482543,3644
2225,2225_0,RUNNING,SOBOL,,,321,4,0.645651875209063308425072591490,285
2226,2226_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1283.000000000000000000000000000000,660,7,0.815534564439207354524796755868,900
2227,2227_0,RUNNING,SOBOL,,,3274,3,0.305281975081190481979831474746,3009
2228,2228_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1331.000000000000000000000000000000,4643,9,0.581689194994047253928215468477,1701
2229,2229_0,FAILED,SOBOL,,,2109,0,0.040128891147673130535000751706,4436
2230,2230_0,RUNNING,SOBOL,,,2199,5,0.558492128165438805886822137836,2772
2231,2231_0,RUNNING,SOBOL,,,4821,3,0.071114237330853938279240367137,1131
2232,2232_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1628.000000000000000000000000000000,3690,8,0.792460513491183515810689641512,4786
2233,2233_0,FAILED,SOBOL,,,1148,2,0.336146208917722122411220198046,1270
2234,2234_0,FAILED,SOBOL,,,217,9,0.127043143657967455562030067995,1883
2235,2235_0,RUNNING,SOBOL,,,2760,0,0.744289575900882516279466472042,4149
2236,2236_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1330.000000000000000000000000000000,3895,6,0.392076600521802876020416306346,498
2237,2237_0,RUNNING,SOBOL,,,1274,2,0.978255762124434102844361405005,3389
2238,2238_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1405.000000000000000000000000000000,1405,9,0.686652417028322803460582690604,4475
2239,2239_0,RUNNING,SOBOL,,,3784,1,0.192476820617914212707688648152,1585
2240,2240_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1392.000000000000000000000000000000,2727,6,0.920618712928146121221573139337,3047
2241,2241_0,RUNNING,SOBOL,,,269,2,0.457510881630703802880333341818,782
2242,2242_0,RUNNING,SOBOL,,,1181,5,0.003757745718583464702294838489,168
2243,2243_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1239.000000000000000000000000000000,3637,4,0.618052101690322208682459859119,3684
2244,2244_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1434.000000000000000000000000000000,4690,8,0.268789603911340213571179447172,2217
2245,2245_0,RUNNING,SOBOL,,,2310,2,0.852019886584952423902450391324,3858
2246,2246_0,RUNNING,SOBOL,,,2134,7,0.372391721107065698515015128578,3349
2247,2247_0,RUNNING,SOBOL,,,4598,3,0.756223240034654686780868360074,615
2248,2248_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1457.000000000000000000000000000000,3151,8,0.107237322917208069417149829405,4110
2249,2249_0,RUNNING,SOBOL,,,764,0,0.522376091603189651735306142655,2001
2250,2250_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1420.000000000000000000000000000000,444,8,0.936893548857420710440635502891,1386
2251,2251_0,RUNNING,SOBOL,,,2830,1,0.433430575056001521350168559366,4745
2252,2252_0,RUNNING,SOBOL,,,4274,5,0.703049792954698160585280675150,1249
2253,2253_0,RUNNING,SOBOL,,,1809,4,0.168275877580046667736368704027,2733
2254,2254_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1386.000000000000000000000000000000,1661,6,0.802565299769863460532803856040,2377
2255,2255_0,FAILED,SOBOL,,,4128,4,0.326056650910526490960705814359,4017
2256,2256_0,RUNNING,SOBOL,,,2998,7,0.537411561496555778560946237121,14
2257,2257_0,RUNNING,SOBOL,,,609,1,0.092210032271221278876716098694,3530
2258,2258_0,RUNNING,SOBOL,,,910,9,0.386112002411857224704050395303,2895
2259,2259_0,RUNNING,SOBOL,,,3298,0,0.984205131962895385377976253949,629
2260,2260_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1770.000000000000000000000000000000,4434,6,0.152267701845616110212233706989,4634
2261,2261_0,RUNNING,SOBOL,,,1966,3,0.719049789441749465090936155320,1743
2262,2262_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1732.000000000000000000000000000000,2498,8,0.239658580478280786030254034813,1090
2263,2263_0,FAILED,SOBOL,,,4874,2,0.639447190163657031014565745863,2574
2264,2264_0,FAILED,SOBOL,,,3510,5,0.473625421041622751694433191005,1540
2265,2265_0,RUNNING,SOBOL,,,1054,3,0.904481896221637771127177529706,4900
2266,2266_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1442.000000000000000000000000000000,86,6,0.571846854738891074987350293668,4263
2267,2267_0,FAILED,SOBOL,,,2540,3,0.049986459674313664380829180800,2154
2268,2268_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1408.000000000000000000000000000000,3910,9,0.836878053015097989053572291596,3191
2269,2269_0,FAILED,SOBOL,,,1533,0,0.283953714776784160722655769860,457
2270,2270_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1448.000000000000000000000000000000,1488,8,0.870907699272036595061763364356,2515
2271,2271_0,RUNNING,SOBOL,,,3954,1,0.257713894495740558632235206460,1030
2272,2272_0,RUNNING,SOBOL,,,2508,5,0.605754319770261617783546626015,4877
2273,2273_0,RUNNING,SOBOL,,,118,4,0.023867630910128355414823175806,1517
2274,2274_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1415.000000000000000000000000000000,1088,6,0.439352120582014338268095343665,2134
2275,2275_0,RUNNING,SOBOL,,,3476,2,0.930965370705351236146896098944,4243
2276,2276_0,RUNNING,SOBOL,,,4919,9,0.205507464962080110826292411730,394
2277,2277_0,RUNNING,SOBOL,,,2452,1,0.665809669412672500143912657222,3128
2278,2278_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5032.000000000000000000000000000000,2012,5,0.186179568799212574736756664606,4040
2279,2279_0,COMPLETED,SOBOL,0.419999999999999984456877655248,3070.000000000000000000000000000000,4388,4,0.692927748464047921217456860177,2400
2280,2280_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1466.000000000000000000000000000000,3331,8,0.420144860882312065619714758213,3590
2281,2281_0,RUNNING,SOBOL,,,876,1,0.957960909759625778292502218392,75
2282,2282_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1366.000000000000000000000000000000,576,8,0.503256044058129181628657988767,690
2283,2283_0,RUNNING,SOBOL,,,3030,0,0.118575723733752969035748492388,2956
2284,2284_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1420.000000000000000000000000000000,4084,7,0.768288787096738867710143949807,1764
2285,2285_0,RUNNING,SOBOL,,,1706,3,0.352544527316465960975477855754,4655
2286,2286_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1352.000000000000000000000000000000,1852,6,0.739157771099358762434405889508,548
2287,2287_0,RUNNING,SOBOL,,,4230,3,0.139971823459491134800103395719,3283
2288,2288_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1373.000000000000000000000000000000,2866,9,0.973123711945489078267712557135,1975
2289,2289_0,RUNNING,SOBOL,,,409,0,0.405005525700747992523531593179,4084
2290,2290_0,RUNNING,SOBOL,,,729,7,0.071372995257377627731365521413,4718
2291,2291_0,RUNNING,SOBOL,,,3186,1,0.550436495238915135530533007113,1359
2292,2292_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1417.000000000000000000000000000000,4556,6,0.336405212221667193617236080172,2668
2293,2293_0,COMPLETED,SOBOL,0.419999999999999984456877655248,6855.000000000000000000000000000000,2176,4,0.784404635187238463700509782939,1184
2294,2294_0,RUNNING,SOBOL,,,2268,9,0.305022979212924816305729791566,1610
2295,2295_0,RUNNING,SOBOL,,,4732,0,0.823590435307472890080759952980,4500
2296,2296_0,FAILED,SOBOL,,,3602,6,0.039870125785470007795385782856,850
2297,2297_0,FAILED,SOBOL,,,1215,2,0.589744835356250440838721260661,3115
2298,2298_0,COMPLETED,SOBOL,0.470000000000000028865798640254,1357.000000000000000000000000000000,305,5,0.884628991829231381416320800781,3749
2299,2299_0,RUNNING,SOBOL,,,2691,3,0.485696678705513473772725774324,233
2300,2300_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1486.000000000000000000000000000000,3827,8,0.650783687446266467802047372970,3887
2301,2301_0,RUNNING,SOBOL,,,1362,2,0.220540436467155820388086340245,2246
2302,2302_0,RUNNING,SOBOL,,,1317,5,0.426380000611767173701593947044,1145
2303,2303_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1209.000000000000000000000000000000,3853,4,0.951740998301655038993374091660,2786
2304,2304_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1427.000000000000000000000000000000,2795,8,0.161225072629749777153307377375,1319
2305,2305_0,RUNNING,SOBOL,,,182,2,0.717897472904995059828081593878,4835
2306,2306_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1415.000000000000000000000000000000,1112,9,0.758400767603889081058810006652,4202
2307,2307_0,RUNNING,SOBOL,,,3726,1,0.362417318537831323332909505552,1936
2308,2308_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1413.000000000000000000000000000000,4778,6,0.524553849678486616703310119192,3399
2309,2309_0,RUNNING,SOBOL,,,2243,2,0.097262689841911192933920915493,509
2310,2310_0,COMPLETED,SOBOL,0.419999999999999984456877655248,2822.000000000000000000000000000000,2065,7,0.615874336179345838182541683636,2285
2311,2311_0,RUNNING,SOBOL,,,4686,1,0.013732386229559780110864863900,3769
2312,2312_0,RUNNING,SOBOL,,,3238,5,0.849842366451397546178725406207,272
