trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
94,94_0,FAILED,GenerationStep_1,,,3126,1,0.400667644073894768652621678484,0.102908011682172992329320493354
95,95_0,COMPLETED,GenerationStep_1,0.220000000000000001110223024625,436.000000000000000000000000000000,5000,2633,0.001000000000000000020816681712,0.295888287624705648148903947003
96,96_0,FAILED,GenerationStep_1,,,3201,1,0.025679728810126426635784824271,0.375423817606493626097829974242
97,97_0,FAILED,GenerationStep_1,,,3190,1,0.759394313166314116614330487209,0.001000000000000000020816681712
98,98_0,FAILED,GenerationStep_1,,,3291,1,0.001000000000000000020816681712,0.768496628020548078197293762059
99,99_0,COMPLETED,GenerationStep_1,0.029999999999999998889776975375,892.000000000000000000000000000000,16,2035,0.001000000000000000020816681712,0.890872076590721984068466099416
100,100_0,FAILED,GenerationStep_1,,,2761,1,0.529739034108696049685249818140,0.515047492915784443923143953725
101,101_0,FAILED,GenerationStep_1,,,2717,1,0.435233143322294124821780769707,0.080347851272648929121800165376
102,102_0,FAILED,GenerationStep_1,,,1939,1,0.998999999999999999111821580300,0.001000000000000000020816681712
103,103_0,FAILED,GenerationStep_1,,,2508,1,0.082228397287292365192001852847,0.391171638387366737976691410950
104,104_0,FAILED,GenerationStep_1,,,1063,1,0.001000000000000000020816681712,0.001000000000000000020816681712
105,105_0,FAILED,GenerationStep_1,,,4154,1,0.998999999999999999111821580300,0.484997416195486696910421642315
106,106_0,FAILED,GenerationStep_1,,,2672,1,0.001000000000000000020816681712,0.466151104592345766342020851880
107,107_0,FAILED,GenerationStep_1,,,3794,1,0.001000000000000000020816681712,0.998999999999999999111821580300
108,108_0,COMPLETED,GenerationStep_1,0.130000000000000004440892098501,400.000000000000000000000000000000,3689,5000,0.998999999999999999111821580300,0.769682652886444551576516914793
109,109_0,FAILED,GenerationStep_1,,,3108,1,0.237036448485983208822602819055,0.336371087438122273738372314256
110,110_0,FAILED,GenerationStep_1,,,3748,1,0.716865925624329047849414564553,0.629139017378293585736059867486
111,111_0,FAILED,GenerationStep_1,,,3138,1,0.001000000000000000020816681712,0.647993493969757361483630120347
112,112_0,COMPLETED,GenerationStep_1,0.119999999999999995559107901499,208.000000000000000000000000000000,5000,2585,0.998999999999999999111821580300,0.998999999999999999111821580300
113,113_0,FAILED,GenerationStep_1,,,2907,1,0.309515143043615437168369908250,0.517732115266726022895227288245
114,114_0,FAILED,GenerationStep_1,,,4346,1,0.998999999999999999111821580300,0.998999999999999999111821580300
115,115_0,COMPLETED,GenerationStep_1,0.089999999999999996669330926125,6500.000000000000000000000000000000,5000,4056,0.001000000000000000020816681712,0.998999999999999999111821580300
116,116_0,COMPLETED,GenerationStep_1,0.140000000000000013322676295502,407.000000000000000000000000000000,5000,5000,0.998999999999999999111821580300,0.739282151401069564933266065054
117,117_0,FAILED,GenerationStep_1,,,1,1705,0.001000000000000000020816681712,0.998999999999999999111821580300
118,118_0,COMPLETED,GenerationStep_1,0.119999999999999995559107901499,206.000000000000000000000000000000,5000,3367,0.998999999999999999111821580300,0.998999999999999999111821580300
119,119_0,COMPLETED,GenerationStep_1,0.170000000000000012212453270877,458.000000000000000000000000000000,5000,3715,0.998999999999999999111821580300,0.658178576916538249363952672866
120,120_0,FAILED,GenerationStep_1,,,1281,1,0.001000000000000000020816681712,0.314889306221577069955230854248
121,121_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,0.106849090620488196279325165960
122,122_0,FAILED,GenerationStep_1,,,339,235,0.001000000000000000020816681712,0.380911585571800659355545803919
123,123_0,FAILED,GenerationStep_1,,,1330,1,0.998999999999999999111821580300,0.345546809426266809950334391033
124,124_0,FAILED,GenerationStep_1,,,3451,1,0.998999999999999999111821580300,0.001000000000000000020816681712
125,125_0,FAILED,GenerationStep_1,,,5000,1,0.743476263201138687364277757297,0.101532965528715976577522894786
126,126_0,FAILED,GenerationStep_1,,,1879,1,0.001000000000000000020816681712,0.281514355626243495400728988898
127,127_0,FAILED,GenerationStep_1,,,315,1,0.765843530206809952609603442397,0.406324210783083561437933894922
128,128_0,FAILED,GenerationStep_1,,,251,1,0.001000000000000000020816681712,0.191464157434136111879396935365
129,129_0,FAILED,GenerationStep_1,,,4284,1,0.001000000000000000020816681712,0.144233508540888094584531131659
130,130_0,COMPLETED,GenerationStep_1,0.489999999999999991118215802999,6511.000000000000000000000000000000,1755,171,0.575495366565252908230831963010,0.001000000000000000020816681712
131,131_0,FAILED,GenerationStep_1,,,1298,1,0.001000000000000000020816681712,0.429889847948738357263920306650
132,132_0,FAILED,GenerationStep_1,,,2136,1,0.998999999999999999111821580300,0.439690795705043380170451428057
133,133_0,FAILED,GenerationStep_1,,,3346,781,0.001000000000000000020816681712,0.564641217794737415580641481938
134,134_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,792.000000000000000000000000000000,1768,784,0.939531630815450657934206901700,0.517045079621381575840644018172
135,135_0,FAILED,GenerationStep_1,,,2581,1,0.998999999999999999111821580300,0.256135051822799497678317948157
136,136_0,FAILED,GenerationStep_1,,,450,1,0.001000000000000000020816681712,0.018798268895811084955305148014
137,137_0,COMPLETED,GenerationStep_1,0.040000000000000000832667268469,788.000000000000000000000000000000,1,95,0.798180818020444049487593929371,0.538552645076805447388323955238
138,138_0,FAILED,GenerationStep_1,,,794,1,0.001000000000000000020816681712,0.277779402733226876698324758763
139,139_0,FAILED,GenerationStep_1,,,88,1,0.998999999999999999111821580300,0.302332647144022692575759947431
140,140_0,FAILED,GenerationStep_1,,,2362,1,0.832177525747574087233715545153,0.001000000000000000020816681712
141,141_0,FAILED,GenerationStep_1,,,1238,1,0.998999999999999999111821580300,0.245732225280446331394657022429
142,142_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,0.001000000000000000020816681712
143,143_0,FAILED,GenerationStep_1,,,1,1,0.288185700211159356864953906552,0.367364001189706135264145814290
144,144_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,2503.000000000000000000000000000000,5000,125,0.998999999999999999111821580300,0.552560094725023653872142403998
145,145_0,FAILED,GenerationStep_1,,,3756,1,0.001000000000000000020816681712,0.175345367020301345917232538341
146,146_0,FAILED,GenerationStep_1,,,319,1,0.288611385402570752578554902357,0.248548689899745156584032201863
147,147_0,FAILED,GenerationStep_1,,,879,1,0.998999999999999999111821580300,0.490850324835140239265740547125
148,148_0,COMPLETED,GenerationStep_1,0.149999999999999994448884876874,413.000000000000000000000000000000,4068,5000,0.001000000000000000020816681712,0.655023940786054414964212355699
149,149_0,FAILED,GenerationStep_1,,,4561,1,0.001000000000000000020816681712,0.435902410369728599004446323306
150,150_0,FAILED,GenerationStep_1,,,1923,1,0.998999999999999999111821580300,0.299693745643632214470386543326
151,151_0,FAILED,GenerationStep_1,,,2907,1,0.998999999999999999111821580300,0.491580817102298395226966931659
152,152_0,FAILED,GenerationStep_1,,,1745,1,0.001000000000000000020816681712,0.240874768360946844847347847463
153,153_0,FAILED,GenerationStep_1,,,1214,1,0.998999999999999999111821580300,0.348274348258762855845560579837
154,154_0,FAILED,GenerationStep_1,,,1265,1,0.001000000000000000020816681712,0.411897586141939997528282901840
155,155_0,COMPLETED,GenerationStep_1,0.200000000000000011102230246252,714.000000000000000000000000000000,4054,252,0.331157359312772570092420210131,0.832171229735893414058978123649
156,156_0,FAILED,GenerationStep_1,,,3452,1,0.234063786658901401560584076833,0.610988497779634376350088587060
157,157_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,5644.000000000000000000000000000000,5000,201,0.515923550933945818108838921034,0.127057589051246089262292571220
158,158_0,FAILED,GenerationStep_1,,,3321,1,0.998999999999999999111821580300,0.296578763918071308669510699474
159,159_0,FAILED,GenerationStep_1,,,1152,1,0.474599495553176264905914649717,0.477489336664220664907531954668
160,160_0,FAILED,GenerationStep_1,,,2565,1,0.001000000000000000020816681712,0.633337287761408629371828737931
161,161_0,FAILED,GenerationStep_1,,,2892,1,0.998999999999999999111821580300,0.638419925171522462115092366730
162,162_0,COMPLETED,GenerationStep_1,0.209999999999999992228438827624,516.000000000000000000000000000000,3866,2479,0.396244304369212207994621621765,0.743325475608670571681102501316
163,163_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,711.000000000000000000000000000000,828,458,0.998999999999999999111821580300,0.327467072487692911764156633581
164,164_0,FAILED,GenerationStep_1,,,2534,1,0.998999999999999999111821580300,0.227433199081493009341414790470
165,165_0,FAILED,GenerationStep_1,,,3643,1,0.998999999999999999111821580300,0.001000000000000000020816681712
166,166_0,FAILED,GenerationStep_1,,,2665,1,0.998999999999999999111821580300,0.396588659796258014011982595548
167,167_0,FAILED,GenerationStep_1,,,774,10,0.001000000000000000020816681712,0.389883053224521880508746107807
168,168_0,FAILED,GenerationStep_1,,,4325,1,0.001000000000000000020816681712,0.499965588472656152774220572610
169,169_0,FAILED,GenerationStep_1,,,3163,1,0.001000000000000000020816681712,0.001000000000000000020816681712
170,170_0,COMPLETED,GenerationStep_1,0.200000000000000011102230246252,459.000000000000000000000000000000,3944,707,0.553672837394793226906131167198,0.922002222329535214839779655449
171,171_0,FAILED,GenerationStep_1,,,1503,1,0.515032217349339904721716720815,0.619832946284776475920352822868
172,172_0,FAILED,GenerationStep_1,,,1586,1,0.001000000000000000020816681712,0.336902824299169456612190742817
173,173_0,FAILED,GenerationStep_1,,,3819,195,0.001000000000000000020816681712,0.922285073054086357302594478824
174,174_0,FAILED,GenerationStep_1,,,1161,1,0.998999999999999999111821580300,0.676512086137278756403645729733
175,175_0,FAILED,GenerationStep_1,,,1593,1,0.998999999999999999111821580300,0.357592537212323480222408988993
176,176_0,COMPLETED,GenerationStep_1,0.260000000000000008881784197001,674.000000000000000000000000000000,3753,1730,0.263443773433129635463956219610,0.607087920685074999838093390281
177,177_0,FAILED,GenerationStep_1,,,4868,1,0.001000000000000000020816681712,0.001000000000000000020816681712
178,178_0,FAILED,GenerationStep_1,,,718,1,0.001000000000000000020816681712,0.268991538260670848270450505879
179,179_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,0.254597071433037835941348703273
180,180_0,FAILED,GenerationStep_1,,,2016,1,0.940539021032974376090862733690,0.202185975801752876312988860263
181,181_0,COMPLETED,GenerationStep_1,0.230000000000000009992007221626,469.000000000000000000000000000000,4318,2436,0.348810587498685598095704563093,0.401160731186193497688208253749
182,182_0,FAILED,GenerationStep_1,,,1621,1,0.998999999999999999111821580300,0.005829261337611722076923470581
183,183_0,COMPLETED,GenerationStep_1,0.179999999999999993338661852249,448.000000000000000000000000000000,4213,2388,0.246666980790063022910274526112,0.895424572138448726654758047516
184,184_0,FAILED,GenerationStep_1,,,1664,1,0.470926916300536402282261860819,0.529091545283491448969925841084
185,185_0,COMPLETED,GenerationStep_1,0.110000000000000000555111512313,553.000000000000000000000000000000,2057,334,0.896806667466213958128662397939,0.325808738201819936275427380679
186,186_0,FAILED,GenerationStep_1,,,2105,1,0.001000000000000000020816681712,0.209954403983461795890619328020
187,187_0,COMPLETED,GenerationStep_1,0.089999999999999996669330926125,192.000000000000000000000000000000,4568,2348,0.360463566458977480166936402384,0.998999999999999999111821580300
188,188_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,461.000000000000000000000000000000,4476,1998,0.939168183768542941258772316360,0.497272660932426391333649462467
189,189_0,FAILED,GenerationStep_1,,,3251,1,0.998999999999999999111821580300,0.155822692309089128048782413316
190,190_0,FAILED,GenerationStep_1,,,2470,1,0.880530266396313265886419685557,0.244527483529247191551547757626
191,191_0,FAILED,GenerationStep_1,,,2453,6,0.295998194755594468130510676929,0.579922877110299994640740806062
192,192_0,FAILED,GenerationStep_1,,,2142,1,0.554595998142477730752375464363,0.468653937264857989308808328133
193,193_0,FAILED,GenerationStep_1,,,1648,1,0.001000000000000000020816681712,0.527580732850220890384207450552
194,194_0,COMPLETED,GenerationStep_1,0.149999999999999994448884876874,416.000000000000000000000000000000,4189,4656,0.286847057581469944143037764661,0.829530331862725733849117659702
195,195_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,499.000000000000000000000000000000,4589,3198,0.436005760314999324389617640918,0.325992120827483355949283350128
196,196_0,FAILED,GenerationStep_1,,,2042,1,0.998999999999999999111821580300,0.104734117450368979795882751205
197,197_0,COMPLETED,GenerationStep_1,0.200000000000000011102230246252,624.000000000000000000000000000000,4233,1894,0.172713857384972774289266794767,0.849776342809902551778122870019
198,198_0,FAILED,GenerationStep_1,,,1872,1,0.001000000000000000020816681712,0.124702555142117185726924333267
199,199_0,FAILED,GenerationStep_1,,,2058,1,0.507759766502023812684285530850,0.598908780297289444760622245667
200,200_0,COMPLETED,GenerationStep_1,0.330000000000000015543122344752,584.000000000000000000000000000000,3538,924,0.421173916765612277313124423017,0.490586467212803245541152818987
201,201_0,COMPLETED,GenerationStep_1,0.179999999999999993338661852249,407.000000000000000000000000000000,4308,3735,0.150478749935300110118774341572,0.710081155142117892431485870475
202,202_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,0.828291859822494647147550494992
203,203_0,FAILED,GenerationStep_1,,,2643,1,0.588293314776523690312615144649,0.541109336062427948021991142014
204,204_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,558.000000000000000000000000000000,1464,953,0.896060183568952450805511489307,0.383224636923125860921146568216
205,205_0,COMPLETED,GenerationStep_1,0.100000000000000005551115123126,469.000000000000000000000000000000,1093,3665,0.376128488386439197022070857201,0.969259453146121385813671622600
206,206_0,COMPLETED,GenerationStep_1,0.140000000000000013322676295502,491.000000000000000000000000000000,1759,4246,0.880923711890202576491049057950,0.001000000000000000020816681712
207,207_0,COMPLETED,GenerationStep_1,0.179999999999999993338661852249,452.000000000000000000000000000000,5000,3801,0.852364630282609669897908588609,0.001000000000000000020816681712
208,208_0,FAILED,GenerationStep_1,,,1946,1,0.888611301407137510466327512404,0.276762009875177461548645396761
209,209_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,799.000000000000000000000000000000,2501,262,0.424678048038551525511508089039,0.438176855812483834196058296584
210,210_0,FAILED,GenerationStep_1,,,4928,1,0.982610985335955811059704956278,0.055487101412235000086337066705
211,211_0,FAILED,GenerationStep_1,,,5000,10,0.001000000000000000020816681712,0.817007538813538602973096658388
212,212_0,FAILED,GenerationStep_1,,,4561,1,0.001000000000000000020816681712,0.080477181593079052945860496493
213,213_0,FAILED,GenerationStep_1,,,3159,1,0.998999999999999999111821580300,0.001000000000000000020816681712
214,142_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,0.001000000000000000020816681712
215,215_0,FAILED,GenerationStep_1,,,4264,16,0.278024181625262878370108410309,0.575485655337017121269127528649
216,216_0,FAILED,GenerationStep_1,,,4087,1,0.908463032495213651529297749221,0.207787402653467234703299482135
217,217_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,625.000000000000000000000000000000,4985,1497,0.835211288023745113129336914426,0.656773720357175960771201062016
218,218_0,FAILED,GenerationStep_1,,,4933,1,0.549734260702650523455758957425,0.546458779302598118832179352466
219,219_0,COMPLETED,GenerationStep_1,0.070000000000000006661338147751,254.000000000000000000000000000000,5000,1062,0.151689624768273162436216239257,0.998999999999999999111821580300
