trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
385,385_0,FAILED,GenerationStep_1,,,3496,0.001000000000000000020816681712,0.073089494973958932244606501172,4854,1,5000
386,386_0,FAILED,GenerationStep_1,,,3454,0.001000000000000000020816681712,0.998999999999999999111821580300,706,1,5000
387,387_0,FAILED,GenerationStep_1,,,5000,0.717168725003063611822540224239,0.001000000000000000020816681712,4194,848,2025
388,388_0,FAILED,GenerationStep_1,,,4049,0.001000000000000000020816681712,0.001000000000000000020816681712,1822,1,763
389,389_0,FAILED,GenerationStep_1,,,964,0.001000000000000000020816681712,0.001000000000000000020816681712,2363,5000,5000
390,390_0,RUNNING,GenerationStep_1,,,3745,0.998999999999999999111821580300,0.998999999999999999111821580300,763,1,5000
391,391_0,RUNNING,GenerationStep_1,,,3230,0.900735856706299520268999003747,0.281289841516133565235691094131,4905,1,1750
392,392_0,RUNNING,GenerationStep_1,,,4859,0.998999999999999999111821580300,0.998999999999999999111821580300,4912,2746,3885
393,393_0,RUNNING,GenerationStep_1,,,4667,0.998999999999999999111821580300,0.998999999999999999111821580300,452,5000,1
394,394_0,RUNNING,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.462209801272476239475395232148,2127,4996,1875
395,395_0,RUNNING,GenerationStep_1,,,1145,0.501707237661998428635001801013,0.001000000000000000020816681712,4025,2842,1
396,396_0,RUNNING,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,2778,3924,1772
397,397_0,RUNNING,GenerationStep_1,,,3221,0.066806681081823610091063869731,0.001000000000000000020816681712,2748,2732,1
398,398_0,RUNNING,GenerationStep_1,,,3446,0.001000000000000000020816681712,0.001000000000000000020816681712,249,1736,1893
399,399_0,RUNNING,GenerationStep_1,,,4818,0.998999999999999999111821580300,0.001000000000000000020816681712,754,368,252
400,400_0,RUNNING,GenerationStep_1,,,4511,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,4530,3297
401,401_0,RUNNING,GenerationStep_1,,,4142,0.001000000000000000020816681712,0.998999999999999999111821580300,4772,5000,190
402,402_0,RUNNING,GenerationStep_1,,,4055,0.998999999999999999111821580300,0.998999999999999999111821580300,3909,1,1210
403,403_0,RUNNING,GenerationStep_1,,,865,0.998999999999999999111821580300,0.001000000000000000020816681712,4029,1,5000
404,404_0,RUNNING,GenerationStep_1,,,3082,0.001000000000000000020816681712,0.361963512951276322748839220367,2031,4785,1
405,405_0,RUNNING,GenerationStep_1,,,4060,0.001000000000000000020816681712,0.001000000000000000020816681712,3537,1,3060
406,406_0,RUNNING,GenerationStep_1,,,3403,0.998999999999999999111821580300,0.998999999999999999111821580300,4787,1,5000
407,407_0,RUNNING,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,1870,1,1
408,408_0,RUNNING,GenerationStep_1,,,1075,0.998999999999999999111821580300,0.998999999999999999111821580300,1229,5000,3770
409,409_0,RUNNING,GenerationStep_1,,,4936,0.001000000000000000020816681712,0.998999999999999999111821580300,1375,2337,1
410,410_0,RUNNING,GenerationStep_1,,,4671,0.001000000000000000020816681712,0.998999999999999999111821580300,3125,1,63
411,411_0,RUNNING,GenerationStep_1,,,4882,0.998999999999999999111821580300,0.998999999999999999111821580300,3027,2268,4470
412,412_0,RUNNING,GenerationStep_1,,,1046,0.001000000000000000020816681712,0.998999999999999999111821580300,4841,4242,1
413,413_0,RUNNING,GenerationStep_1,,,4043,0.440930815116828911381929856361,0.001000000000000000020816681712,4053,2311,1
414,414_0,RUNNING,GenerationStep_1,,,3115,0.998999999999999999111821580300,0.001000000000000000020816681712,416,5000,1
415,415_0,RUNNING,GenerationStep_1,,,3332,0.001000000000000000020816681712,0.998999999999999999111821580300,4281,1,4342
416,416_0,RUNNING,GenerationStep_1,,,3614,0.001000000000000000020816681712,0.998999999999999999111821580300,3391,4053,4952
417,417_0,RUNNING,GenerationStep_1,,,4137,0.998999999999999999111821580300,0.998999999999999999111821580300,3135,5000,1676
418,418_0,RUNNING,GenerationStep_1,,,1089,0.998999999999999999111821580300,0.001000000000000000020816681712,4922,5000,3304
419,419_0,RUNNING,GenerationStep_1,,,3125,0.969241591721453965568855437596,0.001000000000000000020816681712,3816,1,4588
420,420_0,RUNNING,GenerationStep_1,,,4576,0.001000000000000000020816681712,0.001000000000000000020816681712,1483,1,1
421,421_0,RUNNING,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,3017,3281,5000
422,422_0,RUNNING,GenerationStep_1,,,1199,0.001000000000000000020816681712,0.998999999999999999111821580300,1492,1,104
423,423_0,RUNNING,GenerationStep_1,,,3105,0.001000000000000000020816681712,0.998999999999999999111821580300,4998,5000,5000
424,424_0,RUNNING,GenerationStep_1,,,1672,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,5000
425,425_0,RUNNING,GenerationStep_1,,,3688,0.998999999999999999111821580300,0.998999999999999999111821580300,3354,1391,1
426,426_0,RUNNING,GenerationStep_1,,,3676,0.998999999999999999111821580300,0.001000000000000000020816681712,2726,5000,5000
427,427_0,RUNNING,GenerationStep_1,,,3585,0.001000000000000000020816681712,0.001000000000000000020816681712,3902,1288,1362
428,428_0,RUNNING,GenerationStep_1,,,2827,0.855117267527597202381173246977,0.998999999999999999111821580300,4454,4448,1
429,429_0,RUNNING,GenerationStep_1,,,1193,0.001000000000000000020816681712,0.998999999999999999111821580300,2483,5000,1
430,430_0,RUNNING,GenerationStep_1,,,4766,0.974764697465382190522120708920,0.998999999999999999111821580300,964,1,1
431,431_0,RUNNING,GenerationStep_1,,,4720,0.001000000000000000020816681712,0.001000000000000000020816681712,4650,563,3052
432,432_0,RUNNING,GenerationStep_1,,,1077,0.998999999999999999111821580300,0.998999999999999999111821580300,2878,1,4198
433,433_0,RUNNING,GenerationStep_1,,,5000,0.721800635064797080353571345768,0.998999999999999999111821580300,1122,5000,2327
434,434_0,FAILED,GenerationStep_1,,,1624,0.998999999999999999111821580300,0.998999999999999999111821580300,4940,1,1
435,435_0,FAILED,GenerationStep_1,,,3189,0.998999999999999999111821580300,0.001000000000000000020816681712,2405,1,1
436,436_0,FAILED,GenerationStep_1,,,3173,0.998999999999999999111821580300,0.998999999999999999111821580300,2464,324,5000
437,437_0,FAILED,GenerationStep_1,,,3759,0.001000000000000000020816681712,0.998999999999999999111821580300,4393,1116,2522
438,438_0,FAILED,GenerationStep_1,,,3647,0.998999999999999999111821580300,0.001000000000000000020816681712,1214,1,3505
439,439_0,FAILED,GenerationStep_1,,,2708,0.001000000000000000020816681712,0.998999999999999999111821580300,4263,1,5000
440,440_0,FAILED,GenerationStep_1,,,4975,0.001000000000000000020816681712,0.001000000000000000020816681712,1659,946,1198
441,441_0,FAILED,GenerationStep_1,,,3397,0.001000000000000000020816681712,0.001000000000000000020816681712,4605,1,1555
442,442_0,FAILED,GenerationStep_1,,,898,0.998999999999999999111821580300,0.001000000000000000020816681712,4157,982,1
443,443_0,FAILED,GenerationStep_1,,,3559,0.001000000000000000020816681712,0.001000000000000000020816681712,3197,1,5000
444,444_0,FAILED,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,1451,5000,418
445,445_0,FAILED,GenerationStep_1,,,3953,0.001000000000000000020816681712,0.998999999999999999111821580300,3739,1,4630
446,446_0,FAILED,GenerationStep_1,,,1006,0.001000000000000000020816681712,0.998999999999999999111821580300,4847,1,5000
447,447_0,FAILED,GenerationStep_1,,,3462,0.998999999999999999111821580300,0.971436234598208936397156776366,1887,5000,5000
448,448_0,FAILED,GenerationStep_1,,,4542,0.647321360008908386340920060320,0.998999999999999999111821580300,2610,3372,1718
449,449_0,FAILED,GenerationStep_1,,,3022,0.056630488283111367342481656806,0.998999999999999999111821580300,206,549,1
450,450_0,RUNNING,GenerationStep_1,,,1251,0.001000000000000000020816681712,0.001000000000000000020816681712,4063,1,1
451,451_0,RUNNING,GenerationStep_1,,,4817,0.001000000000000000020816681712,0.001000000000000000020816681712,2906,5000,1
452,452_0,RUNNING,GenerationStep_1,,,3286,0.476872517154737884936821501469,0.001000000000000000020816681712,4631,5000,4690
453,453_0,RUNNING,GenerationStep_1,,,1209,0.998999999999999999111821580300,0.998999999999999999111821580300,1168,5000,1
454,454_0,RUNNING,GenerationStep_1,,,3691,0.998999999999999999111821580300,0.998999999999999999111821580300,1146,5000,1
455,455_0,RUNNING,GenerationStep_1,,,3367,0.998999999999999999111821580300,0.001000000000000000020816681712,820,1,5000
456,456_0,RUNNING,GenerationStep_1,,,4750,0.001000000000000000020816681712,0.001000000000000000020816681712,3953,1,5000
457,457_0,RUNNING,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,2613,974,2144
458,458_0,RUNNING,GenerationStep_1,,,1492,0.998999999999999999111821580300,0.001000000000000000020816681712,2510,1,1
459,459_0,RUNNING,GenerationStep_1,,,4082,0.001000000000000000020816681712,0.001000000000000000020816681712,2339,1,1018
460,460_0,RUNNING,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,246,2318,1
461,461_0,RUNNING,GenerationStep_1,,,1661,0.998999999999999999111821580300,0.998999999999999999111821580300,4039,1527,1
462,462_0,RUNNING,GenerationStep_1,,,4260,0.998999999999999999111821580300,0.998999999999999999111821580300,4526,2052,5000
463,463_0,RUNNING,GenerationStep_1,,,1247,0.001000000000000000020816681712,0.998999999999999999111821580300,1397,5000,1
464,464_0,RUNNING,GenerationStep_1,,,3392,0.001000000000000000020816681712,0.998999999999999999111821580300,1699,606,5000
465,465_0,RUNNING,GenerationStep_1,,,2934,0.998999999999999999111821580300,0.998999999999999999111821580300,3767,5000,1655
466,466_0,RUNNING,GenerationStep_1,,,3738,0.681533806900131433614831166778,0.998999999999999999111821580300,3149,1,3520
467,467_0,RUNNING,GenerationStep_1,,,4219,0.683128791558602843636549550865,0.001000000000000000020816681712,4995,2636,4994
468,468_0,RUNNING,GenerationStep_1,,,3626,0.998999999999999999111821580300,0.001000000000000000020816681712,1020,5000,5000
469,469_0,RUNNING,GenerationStep_1,,,4102,0.557834862806059317286155874172,0.001000000000000000020816681712,3631,5000,1
470,470_0,RUNNING,GenerationStep_1,,,3547,0.050955735861318879331705034019,0.998999999999999999111821580300,400,1,3725
471,471_0,RUNNING,GenerationStep_1,,,1358,0.998999999999999999111821580300,0.001000000000000000020816681712,2253,1,1
472,472_0,RUNNING,GenerationStep_1,,,4722,0.001000000000000000020816681712,0.001000000000000000020816681712,207,2742,1
473,473_0,RUNNING,GenerationStep_1,,,3036,0.998999999999999999111821580300,0.998999999999999999111821580300,2392,3007,1
474,474_0,RUNNING,GenerationStep_1,,,3515,0.640643315935713997255618323834,0.998999999999999999111821580300,4210,3591,2284
475,475_0,RUNNING,GenerationStep_1,,,3485,0.001000000000000000020816681712,0.998999999999999999111821580300,1876,5000,4653
476,476_0,RUNNING,GenerationStep_1,,,3283,0.001000000000000000020816681712,0.998999999999999999111821580300,4681,1,1874
477,477_0,RUNNING,GenerationStep_1,,,4934,0.001000000000000000020816681712,0.998999999999999999111821580300,695,1,5000
478,478_0,RUNNING,GenerationStep_1,,,3905,0.998999999999999999111821580300,0.542294973870876440003030438675,4154,4461,5000
479,479_0,RUNNING,GenerationStep_1,,,4304,0.001000000000000000020816681712,0.001000000000000000020816681712,3575,1,4974
480,480_0,RUNNING,GenerationStep_1,,,3908,0.001000000000000000020816681712,0.425269938878926945236003120954,4714,1,5000
481,481_0,RUNNING,GenerationStep_1,,,775,0.001000000000000000020816681712,0.998999999999999999111821580300,2854,5000,5000
482,482_0,RUNNING,GenerationStep_1,,,3840,0.001000000000000000020816681712,0.001000000000000000020816681712,3273,5000,105
483,483_0,RUNNING,GenerationStep_1,,,4652,0.001000000000000000020816681712,0.001000000000000000020816681712,4958,3723,1
484,484_0,RUNNING,GenerationStep_1,,,4847,0.001000000000000000020816681712,0.001000000000000000020816681712,2696,426,1
485,485_0,RUNNING,GenerationStep_1,,,3131,0.998999999999999999111821580300,0.998999999999999999111821580300,4770,1,4844
486,486_0,RUNNING,GenerationStep_1,,,3847,0.001000000000000000020816681712,0.998999999999999999111821580300,3295,5000,4109
487,487_0,RUNNING,GenerationStep_1,,,4189,0.998999999999999999111821580300,0.998999999999999999111821580300,4896,1,4309
488,488_0,RUNNING,GenerationStep_1,,,4641,0.998999999999999999111821580300,0.998999999999999999111821580300,4621,5000,5000
489,489_0,RUNNING,GenerationStep_1,,,3202,0.998999999999999999111821580300,0.998999999999999999111821580300,2638,3780,2707
490,490_0,FAILED,GenerationStep_1,,,3289,0.001000000000000000020816681712,0.001000000000000000020816681712,2398,1,1156
491,491_0,FAILED,GenerationStep_1,,,5000,0.147329497328466868522056643087,0.998999999999999999111821580300,3094,2297,4999
492,492_0,FAILED,GenerationStep_1,,,3873,0.795678291468983500678291420627,0.750615655729035768928270044853,4290,265,1
493,493_0,FAILED,GenerationStep_1,,,4522,0.998999999999999999111821580300,0.001000000000000000020816681712,3359,5000,1
494,494_0,FAILED,GenerationStep_1,,,4681,0.998999999999999999111821580300,0.001000000000000000020816681712,3844,1,5000
495,495_0,FAILED,GenerationStep_1,,,4131,0.998999999999999999111821580300,0.001000000000000000020816681712,1472,1,5000
496,496_0,FAILED,GenerationStep_1,,,4061,0.998999999999999999111821580300,0.001000000000000000020816681712,4893,4350,5000
497,497_0,FAILED,GenerationStep_1,,,3394,0.998999999999999999111821580300,0.001000000000000000020816681712,3790,4817,393
498,498_0,FAILED,GenerationStep_1,,,3127,0.925569851168476342984092752886,0.001000000000000000020816681712,1389,1,1
499,499_0,FAILED,GenerationStep_1,,,1369,0.998999999999999999111821580300,0.001000000000000000020816681712,4501,1377,1
500,500_0,FAILED,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,1019,4582,4805
501,501_0,FAILED,GenerationStep_1,,,3139,0.001000000000000000020816681712,0.001000000000000000020816681712,3636,5000,996
502,502_0,FAILED,GenerationStep_1,,,3128,0.266432849928944337491998339829,0.998999999999999999111821580300,243,5000,1
503,503_0,FAILED,GenerationStep_1,,,3954,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,5000,5000
504,504_0,FAILED,GenerationStep_1,,,4875,0.001000000000000000020816681712,0.001000000000000000020816681712,2450,3169,2569
505,505_0,FAILED,GenerationStep_1,,,4130,0.001000000000000000020816681712,0.998999999999999999111821580300,1750,1,5000
506,506_0,FAILED,GenerationStep_1,,,4289,0.998999999999999999111821580300,0.001000000000000000020816681712,3450,5000,4863
507,507_0,FAILED,GenerationStep_1,,,4651,0.998999999999999999111821580300,0.802334103412397525723065427883,4569,1,2718
508,508_0,FAILED,GenerationStep_1,,,1234,0.001000000000000000020816681712,0.998999999999999999111821580300,3635,1,1
509,509_0,FAILED,GenerationStep_1,,,1650,0.998999999999999999111821580300,0.998999999999999999111821580300,4699,1,1874
510,510_0,RUNNING,GenerationStep_1,,,3979,0.001000000000000000020816681712,0.001000000000000000020816681712,3740,1177,4182
511,511_0,RUNNING,GenerationStep_1,,,3279,0.001000000000000000020816681712,0.001000000000000000020816681712,3158,1,5000
512,512_0,RUNNING,GenerationStep_1,,,3955,0.001000000000000000020816681712,0.001000000000000000020816681712,2872,3576,1021
513,513_0,RUNNING,GenerationStep_1,,,3051,0.998999999999999999111821580300,0.001000000000000000020816681712,1865,1,645
514,514_0,RUNNING,GenerationStep_1,,,4481,0.944526191617071742001598977367,0.998999999999999999111821580300,3582,5000,1288
515,515_0,RUNNING,GenerationStep_1,,,912,0.998999999999999999111821580300,0.998999999999999999111821580300,1425,1,1627
516,516_0,FAILED,GenerationStep_1,,,4588,0.297164640789048917213222011924,0.998999999999999999111821580300,1199,1,5000
517,517_0,FAILED,GenerationStep_1,,,3265,0.755416831773901509272661769501,0.998999999999999999111821580300,2419,2114,5000
518,518_0,FAILED,GenerationStep_1,,,4993,0.001000000000000000020816681712,0.906659914654844856229942706705,820,3253,224
519,519_0,RUNNING,GenerationStep_1,,,834,0.001000000000000000020816681712,0.998999999999999999111821580300,3386,1,1
520,520_0,RUNNING,GenerationStep_1,,,4278,0.998999999999999999111821580300,0.001000000000000000020816681712,4531,5000,1
521,521_0,RUNNING,GenerationStep_1,,,4650,0.428081933473483722263353001836,0.001000000000000000020816681712,3392,1,1466
522,522_0,RUNNING,GenerationStep_1,,,1364,0.001000000000000000020816681712,0.998999999999999999111821580300,3662,4979,5000
523,523_0,RUNNING,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,3984,1,5000
524,524_0,RUNNING,GenerationStep_1,,,3673,0.502494923407960314420961367432,0.001000000000000000020816681712,2937,3014,5000
525,525_0,RUNNING,GenerationStep_1,,,3172,0.998999999999999999111821580300,0.001000000000000000020816681712,1533,5000,2892
526,526_0,RUNNING,GenerationStep_1,,,733,0.998999999999999999111821580300,0.536069251919110034698690014920,3927,2531,1
527,527_0,RUNNING,GenerationStep_1,,,4813,0.196200049045303775985260585912,0.431419909978834892338994677630,4247,5000,2154
528,528_0,RUNNING,GenerationStep_1,,,1376,0.124383125799911897768623703087,0.001000000000000000020816681712,3706,2626,1
529,529_0,RUNNING,GenerationStep_1,,,3418,0.001000000000000000020816681712,0.001000000000000000020816681712,4718,5000,5000
530,530_0,RUNNING,GenerationStep_1,,,3076,0.998999999999999999111821580300,0.998999999999999999111821580300,219,1,1
531,531_0,RUNNING,GenerationStep_1,,,4052,0.998999999999999999111821580300,0.713116653259387334173879935406,3738,885,4579
532,532_0,FAILED,GenerationStep_1,,,3067,0.998999999999999999111821580300,0.001000000000000000020816681712,4554,5000,1
533,533_0,FAILED,GenerationStep_1,,,4307,0.286615314757730887951225895449,0.998999999999999999111821580300,4407,1889,5000
534,534_0,FAILED,GenerationStep_1,,,3583,0.001000000000000000020816681712,0.998999999999999999111821580300,3177,5000,5000
535,535_0,FAILED,GenerationStep_1,,,3137,0.998999999999999999111821580300,0.060172391366414466895573553984,1025,1,382
536,536_0,FAILED,GenerationStep_1,,,2946,0.998999999999999999111821580300,0.001000000000000000020816681712,1367,411,5000
537,537_0,FAILED,GenerationStep_1,,,3292,0.998999999999999999111821580300,0.001000000000000000020816681712,4130,3838,3336
538,538_0,FAILED,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,3380,5000,5000
539,539_0,FAILED,GenerationStep_1,,,3875,0.998999999999999999111821580300,0.001000000000000000020816681712,442,5000,5000
540,540_0,FAILED,GenerationStep_1,,,3475,0.001000000000000000020816681712,0.998999999999999999111821580300,4444,1326,4983
541,541_0,FAILED,GenerationStep_1,,,4114,0.846237746238651555863441444671,0.001000000000000000020816681712,1347,5000,4761
542,542_0,FAILED,GenerationStep_1,,,3565,0.001000000000000000020816681712,0.998999999999999999111821580300,2933,2119,1205
543,543_0,FAILED,GenerationStep_1,,,984,0.315330545058181532791508061564,0.998999999999999999111821580300,3862,4999,4493
544,544_0,FAILED,GenerationStep_1,,,3661,0.998999999999999999111821580300,0.001000000000000000020816681712,4037,1,5000
545,545_0,FAILED,GenerationStep_1,,,3618,0.762924640803016362866628696793,0.001000000000000000020816681712,3570,1,5000
546,546_0,FAILED,GenerationStep_1,,,4889,0.998999999999999999111821580300,0.001000000000000000020816681712,3737,516,5000
547,547_0,FAILED,GenerationStep_1,,,3567,0.998999999999999999111821580300,0.998999999999999999111821580300,4609,5000,1
548,548_0,FAILED,GenerationStep_1,,,3540,0.998999999999999999111821580300,0.001000000000000000020816681712,4545,4661,3941
549,549_0,FAILED,GenerationStep_1,,,4148,0.001000000000000000020816681712,0.537591315418654791535857384588,4581,1,4999
550,550_0,FAILED,GenerationStep_1,,,4362,0.998999999999999999111821580300,0.001000000000000000020816681712,774,5000,3373
551,551_0,FAILED,GenerationStep_1,,,931,0.001000000000000000020816681712,0.998999999999999999111821580300,3468,1,4507
552,552_0,FAILED,GenerationStep_1,,,3371,0.998999999999999999111821580300,0.001000000000000000020816681712,4061,1,5000
553,553_0,FAILED,GenerationStep_1,,,2904,0.001000000000000000020816681712,0.998999999999999999111821580300,4583,5000,1
554,554_0,FAILED,GenerationStep_1,,,1197,0.001000000000000000020816681712,0.998999999999999999111821580300,3549,3817,4463
555,555_0,FAILED,GenerationStep_1,,,3758,0.998999999999999999111821580300,0.998999999999999999111821580300,4350,2076,1689
556,556_0,FAILED,GenerationStep_1,,,1799,0.998999999999999999111821580300,0.117820586870639482102163242416,4772,4341,1
557,557_0,FAILED,GenerationStep_1,,,3593,0.001000000000000000020816681712,0.998999999999999999111821580300,541,5000,1
558,558_0,FAILED,GenerationStep_1,,,4592,0.346804628368635070589931501672,0.998999999999999999111821580300,4311,1,1
559,559_0,FAILED,GenerationStep_1,,,4561,0.998999999999999999111821580300,0.915118811310346891296774174407,2623,5000,5000
560,560_0,FAILED,GenerationStep_1,,,3400,0.001000000000000000020816681712,0.001000000000000000020816681712,1218,1,1
561,561_0,FAILED,GenerationStep_1,,,3114,0.311068401299922858704860573198,0.998999999999999999111821580300,269,3399,1
562,562_0,FAILED,GenerationStep_1,,,1019,0.998999999999999999111821580300,0.001000000000000000020816681712,2411,1,1707
563,563_0,FAILED,GenerationStep_1,,,4829,0.001000000000000000020816681712,0.001000000000000000020816681712,4375,1,1
564,564_0,FAILED,GenerationStep_1,,,4277,0.509965215891718948171273950720,0.001000000000000000020816681712,3194,2436,2298
565,565_0,FAILED,GenerationStep_1,,,4480,0.998999999999999999111821580300,0.001000000000000000020816681712,4786,5000,4225
566,566_0,FAILED,GenerationStep_1,,,3051,0.998999999999999999111821580300,0.998999999999999999111821580300,2665,2788,3610
567,567_0,FAILED,GenerationStep_1,,,3016,0.001000000000000000020816681712,0.998999999999999999111821580300,3426,5000,1
568,568_0,FAILED,GenerationStep_1,,,3966,0.533017497721040345304288621264,0.001000000000000000020816681712,4421,4662,5000
569,569_0,FAILED,GenerationStep_1,,,3948,0.986057373887938570788946890389,0.998999999999999999111821580300,4909,1429,1
570,570_0,FAILED,GenerationStep_1,,,1005,0.001000000000000000020816681712,0.998999999999999999111821580300,4105,5000,5000
571,571_0,FAILED,GenerationStep_1,,,3040,0.001000000000000000020816681712,0.128748324907367234226640562156,1579,1,1
572,572_0,FAILED,GenerationStep_1,,,3622,0.926662136847460571331680512230,0.001000000000000000020816681712,4535,3141,1
573,573_0,FAILED,GenerationStep_1,,,793,0.836897408664260100685794441233,0.998999999999999999111821580300,4836,5000,1262
574,574_0,FAILED,GenerationStep_1,,,3424,0.896946645461474512117661106458,0.146646449733371070367482502661,4018,2016,4387
575,575_0,FAILED,GenerationStep_1,,,5000,0.668744582773791007568320310384,0.001000000000000000020816681712,1610,1,2440
576,576_0,FAILED,GenerationStep_1,,,4046,0.998999999999999999111821580300,0.998999999999999999111821580300,4921,1,72
577,577_0,FAILED,GenerationStep_1,,,3413,0.001000000000000000020816681712,0.998999999999999999111821580300,2526,1,1
578,578_0,FAILED,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,1024,1,363
579,579_0,FAILED,GenerationStep_1,,,998,0.998999999999999999111821580300,0.001000000000000000020816681712,1985,1,2951
580,580_0,FAILED,GenerationStep_1,,,896,0.998999999999999999111821580300,0.998999999999999999111821580300,4040,1,1
581,581_0,FAILED,GenerationStep_1,,,1897,0.998999999999999999111821580300,0.998999999999999999111821580300,4535,1,5000
582,582_0,FAILED,GenerationStep_1,,,4249,0.998999999999999999111821580300,0.001000000000000000020816681712,2577,5000,4478
583,583_0,FAILED,GenerationStep_1,,,1312,0.001000000000000000020816681712,0.001000000000000000020816681712,4612,1,1
584,584_0,FAILED,GenerationStep_1,,,4946,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,5000,5000
585,585_0,FAILED,GenerationStep_1,,,1591,0.998999999999999999111821580300,0.998999999999999999111821580300,4570,1,1
586,586_0,FAILED,GenerationStep_1,,,5000,0.825641667104266674392931690818,0.001000000000000000020816681712,2428,1176,5000
587,587_0,FAILED,GenerationStep_1,,,2858,0.321104572580456992803021876171,0.998999999999999999111821580300,4838,1119,5000
588,588_0,FAILED,GenerationStep_1,,,3227,0.998999999999999999111821580300,0.222983345006620509165529142592,3602,1,5000
589,589_0,FAILED,GenerationStep_1,,,5000,0.321576128590266629991845093173,0.001000000000000000020816681712,2493,4235,1
590,590_0,FAILED,GenerationStep_1,,,1052,0.998999999999999999111821580300,0.001000000000000000020816681712,1494,5000,4709
591,591_0,FAILED,GenerationStep_1,,,3840,0.062913160385530894624928066605,0.998999999999999999111821580300,4937,514,3285
592,592_0,FAILED,GenerationStep_1,,,4622,0.018758749304587814948908075507,0.001000000000000000020816681712,3266,4649,1
593,593_0,FAILED,GenerationStep_1,,,4726,0.941255739022767157209159449849,0.001000000000000000020816681712,4004,1773,1
594,594_0,FAILED,GenerationStep_1,,,4599,0.998999999999999999111821580300,0.860148345232479294431016114686,2540,5000,2576
595,595_0,FAILED,GenerationStep_1,,,889,0.001000000000000000020816681712,0.998999999999999999111821580300,4592,5000,4120
596,596_0,FAILED,GenerationStep_1,,,3379,0.001000000000000000020816681712,0.001000000000000000020816681712,1238,5000,5
597,597_0,FAILED,GenerationStep_1,,,1166,0.998999999999999999111821580300,0.998999999999999999111821580300,3905,1,5000
598,598_0,FAILED,GenerationStep_1,,,3199,0.382809512915396832344328004183,0.998999999999999999111821580300,4482,1647,2457
599,599_0,FAILED,GenerationStep_1,,,4236,0.998999999999999999111821580300,0.998999999999999999111821580300,2650,5000,3091
600,600_0,RUNNING,GenerationStep_1,,,3772,0.765600379180468193496267303999,0.001000000000000000020816681712,4317,5000,1486
601,601_0,RUNNING,GenerationStep_1,,,3839,0.998999999999999999111821580300,0.001000000000000000020816681712,476,1,3722
602,602_0,RUNNING,GenerationStep_1,,,4474,0.279448272682104537079084138895,0.998999999999999999111821580300,4334,1006,1
603,603_0,RUNNING,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,1648,1,5000
604,604_0,RUNNING,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,3311,3459,5000
605,605_0,RUNNING,GenerationStep_1,,,1098,0.001000000000000000020816681712,0.001000000000000000020816681712,3496,5000,1
606,606_0,RUNNING,GenerationStep_1,,,1474,0.998999999999999999111821580300,0.998999999999999999111821580300,4493,1664,1
607,607_0,RUNNING,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,3754,1,1
608,608_0,RUNNING,GenerationStep_1,,,3535,0.998999999999999999111821580300,0.001000000000000000020816681712,4265,5000,5000
609,609_0,RUNNING,GenerationStep_1,,,1045,0.001000000000000000020816681712,0.998999999999999999111821580300,3300,5000,1
610,610_0,RUNNING,GenerationStep_1,,,1020,0.486912723605598840581620834200,0.998999999999999999111821580300,3922,4746,1115
611,611_0,RUNNING,GenerationStep_1,,,771,0.725829238628921791232073701394,0.418084149288776518726962194705,3420,5000,4148
612,612_0,RUNNING,GenerationStep_1,,,4083,0.998999999999999999111821580300,0.001000000000000000020816681712,3460,5000,5000
613,613_0,RUNNING,GenerationStep_1,,,3327,0.057338237239944599143992576273,0.998999999999999999111821580300,4489,1,2485
614,614_0,RUNNING,GenerationStep_1,,,3370,0.040426486770746727916758800347,0.998999999999999999111821580300,2599,4131,75
615,615_0,RUNNING,GenerationStep_1,,,3514,0.998999999999999999111821580300,0.998999999999999999111821580300,3711,1,5000
616,616_0,RUNNING,GenerationStep_1,,,4725,0.998999999999999999111821580300,0.001000000000000000020816681712,2904,1,5000
617,617_0,RUNNING,GenerationStep_1,,,3127,0.001000000000000000020816681712,0.998999999999999999111821580300,3739,1,1
