trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
256,256_0,RUNNING,SOBOL,,,3356,23,1446,0.400367983523756243435798296559,0.800000000000000044408920985006
257,257_0,RUNNING,SOBOL,,,1632,4083,4865,0.882120271662250154953710534755,0.000010000000000000000818030539
258,258_0,RUNNING,SOBOL,,,2364,894,2884,0.839250201128423189977922902472,0.000000999999999999999954748112
259,259_0,RUNNING,SOBOL,,,2515,4953,635,0.326277281461283541474927005765,0.500000000000000000000000000000
260,260_0,RUNNING,SOBOL,,,3945,2124,4338,0.565250975809991396126008567080,0.010000000000000000208166817117
261,261_0,RUNNING,SOBOL,,,971,3684,2131,0.082035585759207607647880422519,0.000000000000999999999999999980
262,262_0,RUNNING,SOBOL,,,807,397,4024,0.311502485111355809088706791954,0.400000000000000022204460492503
263,263_0,RUNNING,SOBOL,,,4083,3838,2479,0.795556086292490416411737896851,0.000000010000000000000000209226
264,264_0,RUNNING,SOBOL,,,2975,1667,2509,0.032624204888939856150642526700,0.001000000000000000020816681712
265,265_0,RUNNING,SOBOL,,,1876,2607,1005,0.548381342222914125450472511147,0.900000000000000022204460492503
266,266_0,RUNNING,SOBOL,,,1475,2379,1758,0.723801051970571318605607302743,0.599999999999999977795539507497
267,267_0,RUNNING,SOBOL,,,3501,3319,4588,0.239258958252146852752062500258,0.000010000000000000000818030539
268,268_0,RUNNING,SOBOL,,,4892,1110,399,0.994387300428003051422365388134,0.000000000009999999999999999395
269,269_0,FAILED,SOBOL,,,43,4549,3271,0.479116755815222838954525741428,0.100000000000000005551115123126
270,270_0,RUNNING,SOBOL,,,202,1073,2229,0.604936638550832905814047535387,0.000100000000000000004792173602
271,271_0,RUNNING,SOBOL,,,4728,4508,3770,0.120379612129181620683304743125,0.699999999999999955591079014994
272,272_0,RUNNING,SOBOL,,,3658,2342,1242,0.863827871935442082040879085980,0.299999999999999988897769753748
273,273_0,RUNNING,SOBOL,,,1309,3278,2746,0.348541799765080206885414781937,0.000000001000000000000000062282
274,274_0,RUNNING,SOBOL,,,2041,1788,4495,0.422630685662850724693129222942,0.000000000000999999999999999980
275,275_0,RUNNING,SOBOL,,,2817,2722,1661,0.906699691712856248315688389994,0.010000000000000000208166817117
276,276_0,RUNNING,SOBOL,,,4248,517,3351,0.171041646396741270352848118819,0.500000000000000000000000000000
277,277_0,RUNNING,SOBOL,,,649,3953,481,0.686813831686973519374816987693,0.000000099999999999999995474811
278,278_0,RUNNING,SOBOL,,,1130,1926,3603,0.954277181221172221547988101520,0.800000000000000044408920985006
279,279_0,RUNNING,SOBOL,,,3781,3492,223,0.441319071568548659811881407222,0.001000000000000000020816681712
280,280_0,RUNNING,SOBOL,,,2672,696,4804,0.699769727004691977079176012921,0.000000010000000000000000209226
281,281_0,RUNNING,SOBOL,,,2198,4761,1386,0.216569979764521108878128075048,0.400000000000000022204460492503
282,282_0,RUNNING,SOBOL,,,1797,294,870,0.009933179730549454578003576444,0.100000000000000005551115123126
283,283_0,RUNNING,SOBOL,,,3198,4359,3114,0.524352011878043366976953620906,0.000000000009999999999999999395
284,284_0,RUNNING,SOBOL,,,4590,1525,1913,0.273706799203529971276083188059,0.000000999999999999999954748112
285,285_0,FAILED,SOBOL,,,366,3089,4120,0.755443916697055128928184331016,0.699999999999999955591079014994
286,286_0,FAILED,SOBOL,,,357,1540,3522,0.079326025102287534007672320513,0.010000000000000000208166817117
287,287_0,FAILED,SOBOL,,,4571,3104,143,0.563879363426938673420352188259,0.000000000000999999999999999980
288,288_0,FAILED,SOBOL,,,3190,309,4879,0.327220364484936021565175678916,0.000000999999999999999954748112
289,289_0,FAILED,SOBOL,,,1779,4374,1463,0.842510124752298028560915099661,0.500000000000000000000000000000
290,290_0,RUNNING,SOBOL,,,2198,691,632,0.885378286175429796145408545271,0.800000000000000044408920985006
291,291_0,RUNNING,SOBOL,,,2661,4756,2877,0.401312968222424404363124494921,0.000010000000000000000818030539
292,292_0,RUNNING,SOBOL,,,3779,1921,2144,0.645760274402797262993658478081,0.000000000100000000000000003643
293,293_0,RUNNING,SOBOL,,,1118,3487,4353,0.129984401015564798864687645619,0.299999999999999988897769753748
294,294_0,RUNNING,SOBOL,,,660,522,2466,0.478477998420596128958948156651,0.000000000100000000000000003643
295,295_0,RUNNING,SOBOL,,,4249,3958,4008,0.991432182034477582632803205342,0.100000000000000005551115123126
296,296_0,RUNNING,SOBOL,,,2829,1792,1009,0.241786015734076487060377758098,0.599999999999999977795539507497
297,297_0,RUNNING,SOBOL,,,2042,2727,2515,0.724989689012989435568101725949,0.000010000000000000000818030539
298,298_0,RUNNING,SOBOL,,,1328,2328,4574,0.549568077590316561575889409141,0.000100000000000000004792173602
299,299_0,RUNNING,SOBOL,,,3667,3263,1742,0.035153171481564639277994643862,0.900000000000000022204460492503
300,300_0,RUNNING,SOBOL,,,4746,1059,3275,0.792602873291820331225210338744,0.400000000000000022204460492503
301,301_0,RUNNING,SOBOL,,,209,4493,406,0.310861829759553065510857550180,0.000000010000000000000000209226
302,302_0,RUNNING,SOBOL,,,55,1095,3786,0.684041456269100289766527112079,0.599999999999999977795539507497
303,303_0,RUNNING,SOBOL,,,4894,4534,2242,0.169611022602766753353265016813,0.000000099999999999999995474811
304,304_0,FAILED,SOBOL,,,3512,2364,2740,0.907583767043426581366816208174,0.000000000000999999999999999980
305,305_0,FAILED,SOBOL,,,1475,3304,1238,0.425827790807932593519780084534,0.010000000000000000208166817117
306,306_0,FAILED,SOBOL,,,1894,1672,1677,0.351740806585177756549143168741,0.200000000000000011102230246252
307,307_0,FAILED,SOBOL,,,2983,2612,4508,0.864710038155317328723015180003,0.000000001000000000000000062282
308,308_0,FAILED,SOBOL,,,4102,402,474,0.118947082942351706202899208620,0.000100000000000000004792173602
309,309_0,FAILED,SOBOL,,,816,3843,3347,0.602166161090135543254575622996,0.699999999999999955591079014994
310,310_0,RUNNING,SOBOL,,,963,2119,229,0.754742344541475151942222510115,0.000000999999999999999954748112
311,311_0,RUNNING,SOBOL,,,3927,3679,3608,0.270692669399082652681443050824,0.699999999999999955591079014994
312,312_0,RUNNING,SOBOL,,,2506,889,1370,0.526820061666890993024026101921,0.200000000000000011102230246252
313,313_0,RUNNING,SOBOL,,,2344,4948,4790,0.011058998294174671173095703125,0.000000000009999999999999999395
314,314_0,RUNNING,SOBOL,,,1630,37,3120,0.217697707438841453475575349330,0.000000010000000000000000209226
315,315_0,RUNNING,SOBOL,,,3344,4098,873,0.702235875118523811266868506209,0.400000000000000022204460492503
316,316_0,RUNNING,SOBOL,,,4424,1268,4105,0.438303043806925418657272075507,0.800000000000000044408920985006
317,317_0,RUNNING,SOBOL,,,513,2828,1899,0.953577514458447739187363367819,0.001000000000000000020816681712
318,318_0,RUNNING,SOBOL,,,600,172,1077,0.609477762272581435887275347341,0.299999999999999988897769753748
319,319_0,RUNNING,SOBOL,,,4511,4237,2579,0.096034132495522506189900013851,0.000000000100000000000000003643
320,320_0,RUNNING,SOBOL,,,3431,1442,2394,0.857383701315149626687173167738,0.000010000000000000000818030539
321,321_0,RUNNING,SOBOL,,,1717,3006,3937,0.374668522432446471359668294099,0.800000000000000044408920985006
322,322_0,RUNNING,SOBOL,,,2434,1979,3186,0.417533744903281323068711117230,0.500000000000000000000000000000
323,323_0,FAILED,SOBOL,,,2595,3545,313,0.931463963683694551320968457730,0.000000099999999999999995474811
324,324_0,FAILED,SOBOL,,,4016,711,4660,0.177919837625697269123392629808,0.000000000009999999999999999395
325,325_0,FAILED,SOBOL,,,1052,4775,1828,0.660146520253270918665577937645,0.010000000000000000208166817117
326,326_0,FAILED,SOBOL,,,883,1812,4951,0.946262583950534419408029407350,0.000000001000000000000000062282
327,327_0,RUNNING,SOBOL,,,4169,2746,1532,0.461219323579221962550178659512,0.400000000000000022204460492503
328,328_0,FAILED,SOBOL,,,3050,580,3456,0.709566496768966326058603044658,0.900000000000000022204460492503
329,329_0,FAILED,SOBOL,,,1961,4016,78,0.194765706781297925909157697788,0.001000000000000000020816681712
330,330_0,RUNNING,SOBOL,,,1545,961,2061,0.019356377242133022964498678675,0.000010000000000000000818030539
331,331_0,RUNNING,SOBOL,,,3581,4395,4266,0.502936531983315893157282516768,0.599999999999999977795539507497
332,332_0,RUNNING,SOBOL,,,4964,2191,722,0.262379573283717026921380011117,0.100000000000000005551115123126
333,333_0,RUNNING,SOBOL,,,125,3126,2968,0.778641561649739744055409573775,0.000000000100000000000000003643
334,334_0,RUNNING,SOBOL,,,277,2462,1301,0.153890533305704596545027129650,0.699999999999999955591079014994
335,335_0,RUNNING,SOBOL,,,4813,3403,4718,0.637455521119758450332426491514,0.000100000000000000004792173602
336,336_0,RUNNING,SOBOL,,,3734,1232,294,0.377421601332724121480310941479,0.000000001000000000000000062282
337,337_0,RUNNING,SOBOL,,,1396,4672,3674,0.893668303800746799403498243919,0.200000000000000011102230246252
338,338_0,RUNNING,SOBOL,,,2112,383,4192,0.819585991043597417160526674706,0.100000000000000005551115123126
339,339_0,RUNNING,SOBOL,,,2898,3823,1983,0.334558377200737611101288848658,0.000000000000999999999999999980
340,340_0,RUNNING,SOBOL,,,4318,1614,3029,0.586788757760077661629338763305,0.000000099999999999999995474811
341,341_0,RUNNING,SOBOL,,,730,2553,783,0.072002781504765148157254373018,0.500000000000000000000000000000
342,342_0,RUNNING,SOBOL,,,1204,830,2676,0.286959026794880611710425455385,0.001000000000000000020816681712
343,343_0,RUNNING,SOBOL,,,3866,4890,1170,0.800904297249391716739808089187,0.900000000000000022204460492503
344,344_0,RUNNING,SOBOL,,,2748,2099,3857,0.059040253560990095527127863306,0.299999999999999988897769753748
345,345_0,RUNNING,SOBOL,,,2284,3660,2314,0.541282344775274371073692236678,0.000000010000000000000000209226
346,346_0,RUNNING,SOBOL,,,1868,1405,567,0.747910489678382917055898815306,0.000000000009999999999999999395
347,347_0,FAILED,SOBOL,,,3279,2965,3436,0.234451336061581971925704692694,0.200000000000000011102230246252
348,348_0,FAILED,SOBOL,,,4660,135,1591,0.968527068793773704413752057008,0.699999999999999955591079014994
349,349_0,FAILED,SOBOL,,,446,4196,4423,0.485796960925683363186067253991,0.000000999999999999999954748112
350,350_0,RUNNING,SOBOL,,,413,748,1761,0.808787342479452497912006947445,0.000000000100000000000000003643
351,351_0,RUNNING,SOBOL,,,4637,4813,4556,0.294365177288651469478253375200,0.299999999999999988897769753748
352,352_0,RUNNING,SOBOL,,,3205,2018,463,0.533324121108278648151213019446,0.800000000000000044408920985006
353,353_0,RUNNING,SOBOL,,,1804,3582,3217,0.051587477639317515232253441582,0.000100000000000000004792173602
354,354_0,RUNNING,SOBOL,,,2327,1481,4027,0.226995649071410288133421317980,0.000000099999999999999995474811
355,355_0,RUNNING,SOBOL,,,2801,3047,2446,0.739955184515565633773803710938,0.500000000000000000000000000000
356,356_0,FAILED,SOBOL,,,3871,212,2573,0.493207933457568303836637824134,0.010000000000000000208166817117
357,357_0,FAILED,SOBOL,,,1220,4277,951,0.976405299421399863746273695142,0.000000000000999999999999999980
358,358_0,FAILED,SOBOL,,,754,2232,2818,0.630003685811534541727496616659,0.400000000000000022204460492503
359,359_0,FAILED,SOBOL,,,4353,3166,691,0.145931346718221915947921729639,0.000000001000000000000000062282
360,360_0,FAILED,SOBOL,,,2961,1000,4333,0.901075394907966287227907287161,0.001000000000000000020816681712
361,361_0,FAILED,SOBOL,,,2185,4436,2164,0.385303683642298000489034848215,0.900000000000000022204460492503
362,362_0,FAILED,SOBOL,,,1341,619,84,0.342437541006132939447326180016,0.599999999999999977795539507497
363,363_0,RUNNING,SOBOL,,,3690,4053,3582,0.826995993219316050115708094381,0.000000999999999999999954748112
364,364_0,RUNNING,SOBOL,,,4799,1849,1442,0.064048409519717103277614000945,0.000000000100000000000000003643
365,365_0,RUNNING,SOBOL,,,273,2784,4899,0.579332100413739725652817469381,0.100000000000000005551115123126
366,366_0,FAILED,SOBOL,,,109,1573,931,0.453580953098833561387692725475,0.000100000000000000004792173602
367,367_0,FAILED,SOBOL,,,4958,2514,3062,0.938124476326629541667045941722,0.699999999999999955591079014994
368,368_0,FAILED,SOBOL,,,3528,343,1919,0.202481181539595128660025125100,0.200000000000000011102230246252
369,369_0,FAILED,SOBOL,,,1502,3783,4086,0.717749348593875735602409804414,0.000000001000000000000000062282
370,370_0,RUNNING,SOBOL,,,2025,1193,3665,0.511124086875468508495146124915,0.000000000000999999999999999980
371,371_0,RUNNING,SOBOL,,,3124,4634,171,0.027067156368866564231101534688,0.100000000000000005551115123126
372,372_0,RUNNING,SOBOL,,,4193,2425,4809,0.770500661928206653783490764908,0.500000000000000000000000000000
373,373_0,RUNNING,SOBOL,,,916,3364,1352,0.254744002336636188310592388007,0.000000099999999999999995474811
374,374_0,FAILED,SOBOL,,,1057,98,4488,0.104217924933880573545863512663,0.900000000000000022204460492503
375,375_0,FAILED,SOBOL,,,4030,4157,1697,0.617192274110391680963516591873,0.001000000000000000020816681712
376,376_0,FAILED,SOBOL,,,2639,1367,3288,0.366531355421990168164114720639,0.000000010000000000000000209226
377,377_0,FAILED,SOBOL,,,2488,2928,534,0.849744367914274323361212282180,0.400000000000000022204460492503
378,378_0,FAILED,SOBOL,,,1644,2060,2223,0.923829325914382937234847759100,0.200000000000000011102230246252
379,379_0,FAILED,SOBOL,,,3368,3619,3806,0.409391874825581925101403157896,0.000000000009999999999999999395
380,380_0,FAILED,SOBOL,,,4476,789,1179,0.667858232557773545678969639994,0.000000999999999999999954748112
381,381_0,FAILED,SOBOL,,,575,4850,2799,0.186106422161683437987989009343,0.599999999999999977795539507497
382,382_0,FAILED,SOBOL,,,507,1881,4247,0.278631798241287476081140539463,0.000000000000999999999999999980
383,383_0,FAILED,SOBOL,,,4409,3446,2080,0.762214215287938756659968930762,0.010000000000000000208166817117
384,384_0,FAILED,SOBOL,,,3301,650,2911,0.003164591345936059764432091157,0.500000000000000000000000000000
385,385_0,RUNNING,SOBOL,,,1577,4716,780,0.519425272891297917787767346454,0.000000999999999999999954748112
386,386_0,RUNNING,SOBOL,,,2418,271,1513,0.694843997411429881161382127175,0.000010000000000000000818030539
387,387_0,RUNNING,SOBOL,,,2570,4336,4970,0.209800381986424339109120751345,0.800000000000000044408920985006
388,388_0,RUNNING,SOBOL,,,3961,1501,19,0.961044563166797205511215906881,0.299999999999999988897769753748
389,389_0,FAILED,SOBOL,,,987,3067,3514,0.446246987251564863896646784269,0.000000001000000000000000062282
390,390_0,RUNNING,SOBOL,,,830,1020,372,0.162215293213725103571576369177,0.100000000000000005551115123126
391,391_0,RUNNING,SOBOL,,,4106,4456,3127,0.676148012241348572715082809736,0.000000000009999999999999999395
392,392_0,RUNNING,SOBOL,,,3037,2290,1848,0.433298720940947512669794150497,0.000010000000000000000818030539
393,393_0,RUNNING,SOBOL,,,1939,3225,4640,0.915523858806118417952291110851,0.599999999999999977795539507497
394,394_0,RUNNING,SOBOL,,,1413,1752,2638,0.872653048422187604948874195543,0.900000000000000022204460492503
395,395_0,RUNNING,SOBOL,,,3439,2687,1017,0.359208825649693586079536089528,0.000100000000000000004792173602
396,396_0,RUNNING,SOBOL,,,4869,483,3958,0.594267902459949204363454100530,0.000000010000000000000000209226
397,397_0,RUNNING,SOBOL,,,20,3917,2374,0.111556175591424111548377595682,0.400000000000000022204460492503
398,398_0,RUNNING,SOBOL,,,186,441,3378,0.983735683130100402316031704686,0.000000099999999999999995474811
399,399_0,RUNNING,SOBOL,,,4712,3880,625,0.470276170741766696981045470238,0.500000000000000000000000000000
400,400_0,RUNNING,SOBOL,,,3603,1710,4404,0.732639540182426607373145088786,0.010000000000000000208166817117
401,401_0,RUNNING,SOBOL,,,1254,2650,1610,0.249912642668932677425530641813,0.000000000000999999999999999980
402,402_0,RUNNING,SOBOL,,,2096,2405,1112,0.043275095349177720993605333888,0.000000001000000000000000062282
403,403_0,RUNNING,SOBOL,,,2872,3344,2734,0.557222624391317422620772958908,0.299999999999999988897769753748
404,404_0,RUNNING,SOBOL,,,4264,1135,2295,0.302662794178351735041587744490,0.699999999999999955591079014994
405,405_0,RUNNING,SOBOL,,,665,4575,3875,0.784903574854135532845589295903,0.000100000000000000004792173602
406,406_0,FAILED,SOBOL,,,1153,1308,2004,0.572005049748346205973348332918,0.699999999999999955591079014994
407,407_0,FAILED,SOBOL,,,3804,2869,4172,0.086976839192211621853978442687,0.000000999999999999999954748112
408,408_0,FAILED,SOBOL,,,2734,78,843,0.834307356460019966526431289822,0.000000000009999999999999999395
409,409_0,FAILED,SOBOL,,,2260,4138,2969,0.319524828501045687900727898523,0.200000000000000011102230246252
410,410_0,RUNNING,SOBOL,,,1734,926,4738,0.393612736606970436969987758857,0.400000000000000022204460492503
411,411_0,RUNNING,SOBOL,,,3135,4987,1281,0.877180220950394828882679121307,0.000000010000000000000000209226
412,412_0,RUNNING,SOBOL,,,4567,2157,3733,0.137638014638796463140479886533,0.001000000000000000020816681712
413,413_0,RUNNING,SOBOL,,,343,3716,235,0.653883168626576694038021742017,0.800000000000000044408920985006
414,414_0,FAILED,SOBOL,,,320,552,4840,0.237887503877282135977822008499,0.000010000000000000000818030539
415,415_0,FAILED,SOBOL,,,4533,3986,1345,0.721091355612501483385301526141,0.800000000000000044408920985006
416,416_0,FAILED,SOBOL,,,3152,1821,3640,0.482376540020108213191463164549,0.299999999999999988897769753748
417,417_0,FAILED,SOBOL,,,1741,2756,182,0.995330545177683267965562663449,0.000000000100000000000000003643
418,418_0,FAILED,SOBOL,,,2236,2221,1950,0.788704272206872669670474351733,0.000000000009999999999999999395
419,419_0,FAILED,SOBOL,,,2699,3155,4079,0.306963526101782901989167839929,0.010000000000000000208166817117
420,420_0,RUNNING,SOBOL,,,3817,950,906,0.553466648932546378958363675338,0.500000000000000000000000000000
421,421_0,RUNNING,SOBOL,,,1155,4386,3072,0.039051445396617055771937288000,0.000000099999999999999995474811
422,422_0,RUNNING,SOBOL,,,700,1412,1205,0.323321971599012603082456962511,0.900000000000000022204460492503
423,423_0,RUNNING,SOBOL,,,4289,2977,2788,0.838611672380939143778277866659,0.001000000000000000020816681712
424,424_0,RUNNING,SOBOL,,,2869,182,2193,0.083224447730928657884774679587,0.000000010000000000000000209226
425,425_0,RUNNING,SOBOL,,,2082,4246,3812,0.567777845541015291352948679560,0.400000000000000022204460492503
426,426_0,RUNNING,SOBOL,,,1288,739,3314,0.641862030230462510260736053169,0.100000000000000005551115123126
427,427_0,FAILED,SOBOL,,,3627,4805,522,0.126085740445181726521184373269,0.000000000100000000000000003643
428,428_0,FAILED,SOBOL,,,4706,1970,4458,0.889276500605046704706069249369,0.000000999999999999999954748112
429,429_0,FAILED,SOBOL,,,169,3535,1703,0.405211599050089743556668508973,0.599999999999999977795539507497
430,430_0,RUNNING,SOBOL,,,17,2090,2545,0.530718305839225634734646064317,0.000000001000000000000000062282
431,431_0,RUNNING,SOBOL,,,4856,3650,964,0.014957658864557743516598975475,0.200000000000000011102230246252
432,432_0,RUNNING,SOBOL,,,3474,859,4060,0.750844130111858243381561806018,0.800000000000000044408920985006
433,433_0,RUNNING,SOBOL,,,1437,4920,2437,0.266794038571417313487899036772,0.000100000000000000004792173602
434,434_0,RUNNING,SOBOL,,,1932,146,436,0.442201436692848781628839560653,0.000000099999999999999995474811
435,435_0,RUNNING,SOBOL,,,3021,4205,3230,0.957475966829806512947698138305,0.500000000000000000000000000000
436,436_0,RUNNING,SOBOL,,,4140,1376,1794,0.213799284810200329598472990256,0.010000000000000000208166817117
437,437_0,RUNNING,SOBOL,,,853,2936,4547,0.698337393004447193334272014908,0.000000000000999999999999999980
438,438_0,FAILED,SOBOL,,,1004,1222,1410,0.911482368128374242921552195185,0.299999999999999988897769753748
439,439_0,FAILED,SOBOL,,,3967,4662,4907,0.429726094465702757041469794785,0.000000010000000000000000209226
440,440_0,FAILED,SOBOL,,,2546,2492,112,0.680142884926870472384052845882,0.001000000000000000020816681712
441,441_0,FAILED,SOBOL,,,2385,3431,3568,0.165712748687714350737110180489,0.900000000000000022204460492503
442,442_0,RUNNING,SOBOL,,,1590,1623,4301,0.122845594799146057285454958219,0.599999999999999977795539507497
443,443_0,RUNNING,SOBOL,,,3304,2564,2172,0.606064494490623495437375822803,0.000000999999999999999954748112
444,444_0,RUNNING,SOBOL,,,4384,354,2847,0.347842264985665672316628160843,0.000000000009999999999999999395
445,445_0,RUNNING,SOBOL,,,472,3794,677,0.860811675012111643390255721897,0.200000000000000011102230246252
446,446_0,RUNNING,SOBOL,,,561,1762,2276,0.705668252596631684347983082262,0.000000099999999999999995474811
447,447_0,RUNNING,SOBOL,,,4473,2698,3899,0.190867046210914853565654425438,0.500000000000000000000000000000
448,448_0,RUNNING,SOBOL,,,3393,533,1115,0.950160798380151438990992573963,0.010000000000000000208166817117
449,449_0,RUNNING,SOBOL,,,1679,3967,2696,0.465117954406887301743722673564,0.000000000000999999999999999980
450,450_0,RUNNING,SOBOL,,,2471,1087,4385,0.258481180397793663949812525971,0.000000001000000000000000062282
451,451_0,RUNNING,SOBOL,,,2633,4523,1634,0.774743109278380859272772340773,0.299999999999999988897769753748
452,452_0,RUNNING,SOBOL,,,4054,2318,3381,0.023254799870774150311047989703,0.800000000000000044408920985006
453,453_0,RUNNING,SOBOL,,,1091,3253,588,0.506835014097392511089879008068,0.000010000000000000000818030539
454,454_0,FAILED,SOBOL,,,923,280,3729,0.853485100230202076154739643243,0.599999999999999977795539507497
455,455_0,FAILED,SOBOL,,,4209,4344,274,0.370770218774676307837978583848,0.000010000000000000000818030539
456,456_0,FAILED,SOBOL,,,3090,1549,4755,0.613376333614811253269749613537,0.000000000100000000000000003643
457,457_0,FAILED,SOBOL,,,2002,3114,1259,0.099932406410574908806054850174,0.100000000000000005551115123126
458,458_0,RUNNING,SOBOL,,,1505,1951,838,0.174021325768902890285261264580,0.400000000000000022204460492503
459,459_0,RUNNING,SOBOL,,,3541,3515,3008,0.656248186852782966482777737838,0.000000010000000000000000209226
460,460_0,RUNNING,SOBOL,,,4923,681,2021,0.421432286502793407301226125128,0.000100000000000000004792173602
461,461_0,RUNNING,SOBOL,,,85,4747,4149,0.935362326826900236653727915836,0.900000000000000022204460492503
462,462_0,RUNNING,SOBOL,,,239,878,20,0.062938765417784453548577516813,0.000000000000999999999999999980
463,463_0,RUNNING,SOBOL,,,4775,4939,3479,0.545180678175762323256492436485,0.010000000000000000208166817117
464,464_0,FAILED,SOBOL,,,3696,2149,1496,0.283060485195368527477910447487,0.599999999999999977795539507497
465,465_0,FAILED,SOBOL,,,1358,3708,4992,0.797005934106186031407048631081,0.000000099999999999999995474811
466,466_0,FAILED,SOBOL,,,2150,1277,2911,0.972425669878721254946185581503,0.000100000000000000004792173602
467,467_0,FAILED,SOBOL,,,2936,2838,745,0.489695264583453526707756964242,0.699999999999999955591079014994
468,468_0,RUNNING,SOBOL,,,4356,8,4231,0.744011918336152988651122086594,0.299999999999999988897769753748
469,469_0,RUNNING,SOBOL,,,768,4068,2101,0.230553062146529569309549856371,0.000000001000000000000000062282
470,470_0,RUNNING,SOBOL,,,1244,2355,3973,0.381319994218647484451878426626,0.100000000000000005551115123126
471,471_0,FAILED,SOBOL,,,3906,3294,2353,0.897566756172105684186135476921,0.000000000009999999999999999395
472,472_0,FAILED,SOBOL,,,2788,1124,2637,0.149992110677063472667924770576,0.000000999999999999999954748112
473,473_0,FAILED,SOBOL,,,2325,4564,1054,0.633557039005681832399830000213,0.699999999999999955591079014994
474,474_0,FAILED,SOBOL,,,1827,413,1864,0.590687001932412414362261188217,0.900000000000000022204460492503
475,475_0,FAILED,SOBOL,,,3239,3852,4620,0.075901442075148220500757645368,0.001000000000000000020816681712
476,476_0,FAILED,SOBOL,,,4620,1642,370,0.815687776613980508599865970609,0.000000010000000000000000209226
477,477_0,FAILED,SOBOL,,,406,2583,3163,0.330659746373072271907744834607,0.400000000000000022204460492503
478,478_0,FAILED,SOBOL,,,450,2280,503,0.904973906764760638310463036760,0.500000000000000000000000000000
479,479_0,RUNNING,SOBOL,,,4674,3216,3333,0.389202017042785897160683816765,0.000000999999999999999954748112
480,480_0,RUNNING,SOBOL,,,3243,1050,1644,0.626105144212022457494981608761,0.000000000000999999999999999980
481,481_0,RUNNING,SOBOL,,,1842,4485,4516,0.142032983575016258370737887162,0.010000000000000000208166817117
482,482_0,RUNNING,SOBOL,,,2289,492,2769,0.067947010604664681565623141068,0.299999999999999988897769753748
483,483_0,RUNNING,SOBOL,,,2764,3927,1224,0.583230404071509833663355948374,0.000000000100000000000000003643
484,484_0,RUNNING,SOBOL,,,3833,1723,3754,0.338538969663903122064851913819,0.000010000000000000000818030539
485,485_0,RUNNING,SOBOL,,,1182,2657,2251,0.823097719304263564232826411171,0.800000000000000044408920985006
486,486_0,RUNNING,SOBOL,,,714,641,4138,0.537222513994202066633931735851,0.000010000000000000000818030539
487,487_0,FAILED,SOBOL,,,4313,4706,1890,0.055485930010676386137102866769,0.599999999999999977795539507497
488,488_0,FAILED,SOBOL,,,2920,1910,3092,0.804888919850811346279328972741,0.100000000000000005551115123126
489,489_0,RUNNING,SOBOL,,,2145,3476,886,0.290466695174574851545656883900,0.000000000100000000000000003643
490,490_0,RUNNING,SOBOL,,,1381,1512,1404,0.497106177629902945547257786529,0.000000010000000000000000209226
491,491_0,RUNNING,SOBOL,,,3730,3076,4781,0.980303959991782880578625736234,0.400000000000000022204460492503
492,492_0,RUNNING,SOBOL,,,4839,242,201,0.223097434641793379572760613883,0.900000000000000022204460492503
493,493_0,RUNNING,SOBOL,,,313,4307,3620,0.736056553687900350091410928144,0.000100000000000000004792173602
494,494_0,RUNNING,SOBOL,,,147,48,2115,0.362633111249655470942343526985,0.010000000000000000208166817117
495,495_0,RUNNING,SOBOL,,,4996,4109,4359,0.845845707343891306528860241087,0.000000000000999999999999999980
496,496_0,RUNNING,SOBOL,,,3566,1318,658,0.108116139363497495984312024575,0.000000099999999999999995474811
497,497_0,RUNNING,SOBOL,,,1540,2878,2866,0.621090904938057075668211837183,0.599999999999999977795539507497
498,498_0,RUNNING,SOBOL,,,1987,2186,4849,0.663959839671850238218553386105,0.699999999999999955591079014994
499,499_0,FAILED,SOBOL,,,3086,3746,1468,0.182207969790324580960927391970,0.000100000000000000004792173602
500,500_0,FAILED,SOBOL,,,4155,917,3549,0.927727748543024088867525733804,0.000000001000000000000000062282
501,501_0,FAILED,SOBOL,,,879,4976,132,0.413290356939658543033999649197,0.200000000000000011102230246252
502,502_0,RUNNING,SOBOL,,,1016,1681,3249,0.198582580454647550372015984976,0.000000000009999999999999999395
503,503_0,RUNNING,SOBOL,,,3990,2620,416,0.713851044936105627591871325421,0.200000000000000011102230246252
504,504_0,RUNNING,SOBOL,,,2599,450,4606,0.457479524441063378770166991671,0.699999999999999955591079014994
505,505_0,RUNNING,SOBOL,,,2448,3890,1736,0.942022750241681916527625162416,0.000000999999999999999954748112
506,506_0,FAILED,SOBOL,,,1684,1165,984,0.766602150071412302700935015309,0.001000000000000000020816681712
507,507_0,FAILED,SOBOL,,,3409,4604,2525,0.250845668936148291638943419457,0.800000000000000044408920985006
508,508_0,FAILED,SOBOL,,,4516,2394,2497,0.515022628474980592727661132812,0.400000000000000022204460492503
509,509_0,RUNNING,SOBOL,,,615,3335,4001,0.030965519512072207930497569350,0.000000010000000000000000209226
510,510_0,RUNNING,SOBOL,,,545,991,3027,0.437196965113282209891565344151,0.800000000000000044408920985006
511,511_0,RUNNING,SOBOL,,,4446,4426,819,0.919422519376501434784643151943,0.000010000000000000000818030539
512,512_0,RUNNING,SOBOL,,,3339,2260,4208,0.158317078784108167255340049451,0.000000000100000000000000003643
