trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
531,531_0,FAILED,BoTorch,GenerationStep_1,,,4181,1,100,374,0.001000000000000000020816681712
532,532_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,245.000000000000000000000000000000,4734,157,1,438,0.001000000000000000020816681712
533,533_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2880,1,1000,0.998999999999999999111821580300
534,534_0,FAILED,BoTorch,GenerationStep_1,,,1,1025,1,1000,0.998999999999999999111821580300
535,535_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4162,100,841,0.001000000000000000020816681712
536,536_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3067,100,1,0.001000000000000000020816681712
537,537_0,FAILED,BoTorch,GenerationStep_1,,,5000,1278,84,832,0.001000000000000000020816681712
538,538_0,FAILED,BoTorch,GenerationStep_1,,,4457,1377,1,953,0.998999999999999999111821580300
539,539_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,570.000000000000000000000000000000,5000,266,1,461,0.998999999999999999111821580300
540,540_0,FAILED,Sobol,SOBOL,,,2235,442,64,872,0.165715706229209891464648762849
541,541_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,4846,3870,43,195,0.737601427625864780601716574893
542,542_0,FAILED,Sobol,SOBOL,,,3366,1723,78,560,0.989730361351743304076933327451
543,543_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,747,2667,5,383,0.418827577291056518671297226319
544,544_0,FAILED,Sobol,SOBOL,,,408,1938,30,370,0.289259675273671745809878075306
545,545_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3098,3508,53,690,0.871385691700503284273793269676
546,546_0,FAILED,Sobol,SOBOL,,,3960,892,18,58,0.617653982400894197013485609205
547,547_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1264,4944,88,877,0.034575485181063417283731098451
548,548_0,FAILED,Sobol,SOBOL,,,1658,1400,20,672,0.651949816687032557283032474515
549,549_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,4348,2951,100,270,0.189236053163185702352677708404
550,550_0,COMPLETED,Sobol,SOBOL,0.540000000000000035527136788005,799.000000000000000000000000000000,2711,181,33,984,0.442088498946279273571491330586
551,551_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,14,4249,60,83,0.903850733444094611712671394343
552,552_0,FAILED,Sobol,SOBOL,,,985,981,85,166,0.770140741582959864608426414634
553,553_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3596,4425,9,768,0.328373223826289195592664782453
554,554_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,4616,2435,75,478,0.073430697781965134640635994856
555,555_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1997,3361,46,581,0.516180201107636071888862261403
556,556_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,2094,2203,96,15,0.378093276480212792112212127904
557,557_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,4400,3135,23,927,0.960143389491364351862046078168
558,558_0,FAILED,Sobol,SOBOL,,,3537,1218,58,329,0.715960520237684194810867666092
559,559_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1238,4667,37,739,0.132927945774048567040281909613
560,560_0,COMPLETED,Sobol,SOBOL,0.569999999999999951150186916493,187.000000000000000000000000000000,269,105,13,510,0.012877709716558456004564803266
561,561_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,2653,4179,83,425,0.584687051814049452147514784883
562,562_0,FAILED,Sobol,SOBOL,,,4133,1481,48,822,0.830708734849467833605274336151
563,563_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1757,3037,71,237,0.259851397661492233837066123670
564,564_0,FAILED,Sobol,SOBOL,,,1519,661,41,466,0.921045015301555358711027565732
565,565_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3903,4717,68,601,0.479322944417595875332693822202
566,566_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,2883,2176,1,153,0.234417038990184678493022829571
567,567_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,507,3748,81,789,0.677090163016691781727729448903
568,568_0,FAILED,Sobol,SOBOL,,,844,1648,55,964,0.561182016802951655343179027113
569,569_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3150,2596,26,96,0.098514176035299896860841784019
570,570_0,FAILED,Sobol,SOBOL,,,4787,524,92,651,0.345746199931949382833096251488
571,571_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,2489,3954,16,283,0.807432531014084853282497533655
572,572_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,1158.000000000000000000000000000000,5000,292,1,463,0.001000000000000000020816681712
573,573_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,102.000000000000000000000000000000,5000,68,1,409,0.001000000000000000020816681712
574,574_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3612,1192,1,927,0.001000000000000000020816681712
575,575_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,367.000000000000000000000000000000,5000,186,1,438,0.001000000000000000020816681712
576,576_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4817,1,232,0.001000000000000000020816681712
577,577_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,1234,1,911,0.001000000000000000020816681712
578,578_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,209,0.998999999999999999111821580300
579,579_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,2276,1099,100,884,0.998999999999999999111821580300
580,580_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,28.000000000000000000000000000000,5000,1,1,202,0.001000000000000000020816681712
581,581_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3931,1,601,0.998999999999999999111821580300
582,582_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2286,1,840,0.001000000000000000020816681712
583,583_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,404,0.001000000000000000020816681712
584,584_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1069,100,1000,0.001000000000000000020816681712
585,585_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4992,1,100,331,0.001000000000000000020816681712
586,586_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,644.000000000000000000000000000000,5000,250,1,467,0.001000000000000000020816681712
587,587_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2969,3961,100,1,0.001000000000000000020816681712
588,588_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2410,1,768,0.998999999999999999111821580300
589,589_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1495,1268,1,1000,0.001000000000000000020816681712
590,590_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1089,1,946,0.001000000000000000020816681712
591,591_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1084,1,1000,0.001000000000000000020816681712
592,592_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2110,100,639,0.001000000000000000020816681712
593,593_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4884,1,1,0.998999999999999999111821580300
594,594_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,38,100,401,0.001000000000000000020816681712
595,595_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,100,363,0.001000000000000000020816681712
596,596_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,585.000000000000000000000000000000,1,217,1,465,0.998999999999999999111821580300
597,597_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,735.000000000000000000000000000000,5000,294,1,489,0.998999999999999999111821580300
598,598_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1002,2646,100,515,0.001000000000000000020816681712
599,599_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,940,4787,1,1000,0.001000000000000000020816681712
600,600_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,358,0.001000000000000000020816681712
601,601_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3344,1455,1,1000,0.998999999999999999111821580300
602,602_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1270,1,1000,0.001000000000000000020816681712
603,603_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4478,1,307,0.001000000000000000020816681712
604,604_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,891,0.001000000000000000020816681712
605,605_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3071,1032,100,1000,0.001000000000000000020816681712
606,606_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3769,1,100,231,0.001000000000000000020816681712
607,607_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,912,1,1000,0.001000000000000000020816681712
608,608_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1064,1,1000,0.001000000000000000020816681712
609,609_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3862,3364,100,1000,0.998999999999999999111821580300
610,610_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,1083.000000000000000000000000000000,5000,313,1,478,0.001000000000000000020816681712
611,611_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2337,1,144,0.998999999999999999111821580300
612,612_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3856,35,100,123,0.001000000000000000020816681712
613,613_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1189,100,758,0.001000000000000000020816681712
614,614_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3529,1,395,0.998999999999999999111821580300
615,615_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3150,1,1,0.001000000000000000020816681712
616,616_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3285,100,219,0.001000000000000000020816681712
617,617_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1963,1181,1,1000,0.001000000000000000020816681712
618,618_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4794,100,137,0.001000000000000000020816681712
619,619_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1876,4561,1,175,0.998999999999999999111821580300
620,620_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2239,2190,1,1000,0.001000000000000000020816681712
621,621_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3372,1,1,0.998999999999999999111821580300
622,622_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3747,1,223,0.001000000000000000020816681712
623,623_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4933,1,100,391,0.001000000000000000020816681712
624,624_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1087,1,1000,0.998999999999999999111821580300
625,625_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3546,1,100,223,0.001000000000000000020816681712
626,626_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3613,100,894,0.998999999999999999111821580300
627,627_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3607,100,113,0.001000000000000000020816681712
628,628_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4393,100,192,0.001000000000000000020816681712
629,629_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,351,0.001000000000000000020816681712
630,630_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,310.000000000000000000000000000000,5000,165,1,452,0.001000000000000000020816681712
631,631_0,FAILED,BoTorch,BOTORCH_MODULAR,,,318,1244,1,1000,0.001000000000000000020816681712
632,632_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,274.000000000000000000000000000000,5000,127,1,441,0.001000000000000000020816681712
633,633_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1215,1,836,0.998999999999999999111821580300
634,634_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,856,0.001000000000000000020816681712
635,635_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1309,1,1000,0.001000000000000000020816681712
636,636_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2830,2828,100,125,0.998999999999999999111821580300
637,637_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1254,100,1000,0.998999999999999999111821580300
638,638_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4903,1,100,344,0.001000000000000000020816681712
639,639_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2148,4404,100,1,0.998999999999999999111821580300
640,640_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4169,2295,63,491,0.998999999999999999111821580300
641,641_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4176,2312,89,579,0.998999999999999999111821580300
642,642_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4845,1039,1,1000,0.001000000000000000020816681712
643,643_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,40.000000000000000000000000000000,2404,1,1,377,0.001000000000000000020816681712
644,644_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4904,1,100,337,0.001000000000000000020816681712
645,645_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2273,1195,100,1000,0.998999999999999999111821580300
646,646_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3854,1298,1,895,0.998999999999999999111821580300
647,647_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,199.000000000000000000000000000000,5000,89,1,427,0.001000000000000000020816681712
648,648_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,352,0.001000000000000000020816681712
649,649_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4381,1,100,234,0.001000000000000000020816681712
650,650_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,525.000000000000000000000000000000,5000,201,1,452,0.998999999999999999111821580300
651,651_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1079,1,1000,0.001000000000000000020816681712
652,652_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,85.000000000000000000000000000000,4018,289,1,34,0.998999999999999999111821580300
653,653_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1272,100,912,0.001000000000000000020816681712
654,654_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3744,2763,1,751,0.998999999999999999111821580300
655,655_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2709,100,135,0.001000000000000000020816681712
656,656_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3780,1,100,149,0.998999999999999999111821580300
657,657_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,3,100,370,0.001000000000000000020816681712
658,658_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1387,1162,1,1000,0.001000000000000000020816681712
659,659_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2460,5000,100,155,0.001000000000000000020816681712
660,660_0,FAILED,BoTorch,BOTORCH_MODULAR,,,223,1270,1,1000,0.998999999999999999111821580300
661,661_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2016,1033,1,1000,0.001000000000000000020816681712
662,662_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,2513,1249,100,1000,0.998999999999999999111821580300
663,663_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4231,1,612,0.001000000000000000020816681712
664,664_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,414,0.001000000000000000020816681712
665,665_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1132,100,1000,0.001000000000000000020816681712
666,666_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1021,1,1000,0.001000000000000000020816681712
667,667_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1053,1,1000,0.998999999999999999111821580300
668,668_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1277,100,1000,0.998999999999999999111821580300
669,669_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1190,100,899,0.998999999999999999111821580300
670,670_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2408,1219,1,871,0.998999999999999999111821580300
671,671_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4970,1,100,355,0.001000000000000000020816681712
672,672_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3344,1399,1,1000,0.998999999999999999111821580300
673,673_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2947,100,765,0.001000000000000000020816681712
674,674_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4073,1,333,0.001000000000000000020816681712
675,675_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,667.000000000000000000000000000000,5000,238,1,439,0.998999999999999999111821580300
676,676_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1282,100,1000,0.998999999999999999111821580300
677,677_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,562.000000000000000000000000000000,5000,189,100,464,0.001000000000000000020816681712
678,678_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4165,1,182,0.001000000000000000020816681712
679,679_0,FAILED,BoTorch,BOTORCH_MODULAR,,,613,1,100,324,0.001000000000000000020816681712
680,680_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3678,1,1,0.998999999999999999111821580300
681,681_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,38,100,404,0.001000000000000000020816681712
682,682_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1218,100,839,0.001000000000000000020816681712
683,683_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2578,1079,100,1000,0.001000000000000000020816681712
684,684_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4369,100,1000,0.998999999999999999111821580300
685,685_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,57.000000000000000000000000000000,4377,52,1,137,0.998999999999999999111821580300
686,686_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,1058.000000000000000000000000000000,5000,281,100,472,0.998999999999999999111821580300
687,687_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4522,1,100,223,0.001000000000000000020816681712
688,688_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,46,100,384,0.001000000000000000020816681712
689,689_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4321,3394,100,846,0.998999999999999999111821580300
690,690_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1660,1183,1,900,0.998999999999999999111821580300
691,691_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4900,100,260,0.998999999999999999111821580300
692,692_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.589999999999999968913755310496,358.000000000000000000000000000000,5000,185,1,395,0.998999999999999999111821580300
693,693_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4926,1,100,386,0.998999999999999999111821580300
694,694_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1191,100,840,0.998999999999999999111821580300
695,695_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1193,1,1000,0.001000000000000000020816681712
696,696_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4488,1317,62,1000,0.001000000000000000020816681712
697,697_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,723.000000000000000000000000000000,5000,306,1,417,0.998999999999999999111821580300
698,698_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,380,0.001000000000000000020816681712
699,699_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4535,37,100,139,0.001000000000000000020816681712
700,700_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1954,1238,100,936,0.001000000000000000020816681712
701,701_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4720,36,100,200,0.998999999999999999111821580300
702,702_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1251,1,1000,0.001000000000000000020816681712
703,703_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1821,3848,100,497,0.998999999999999999111821580300
704,704_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3476,1150,1,977,0.001000000000000000020816681712
705,705_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,237.000000000000000000000000000000,5000,140,1,423,0.001000000000000000020816681712
706,706_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4593,3890,100,1,0.998999999999999999111821580300
707,707_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,15,100,316,0.001000000000000000020816681712
708,708_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1302,100,905,0.001000000000000000020816681712
709,709_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,344,0.001000000000000000020816681712
710,710_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1052,1,1000,0.998999999999999999111821580300
711,711_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,728.000000000000000000000000000000,5000,280,1,454,0.998999999999999999111821580300
712,712_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,294,0.998999999999999999111821580300
713,713_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3761,1049,1,998,0.001000000000000000020816681712
714,714_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1270,100,813,0.001000000000000000020816681712
715,715_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4044,1,100,183,0.001000000000000000020816681712
716,716_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4754,1,100,325,0.001000000000000000020816681712
717,717_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,908,1,1000,0.630976510035994753167187809595
718,718_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1877,2367,100,851,0.998999999999999999111821580300
719,719_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1750,3759,100,95,0.998999999999999999111821580300
720,720_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,486.000000000000000000000000000000,5000,331,1,209,0.998999999999999999111821580300
721,721_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,316.000000000000000000000000000000,5000,269,1,183,0.998999999999999999111821580300
722,722_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,7.000000000000000000000000000000,3441,124,1,1,0.001000000000000000020816681712
723,723_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,879,0.001000000000000000020816681712
724,724_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3970,1,819,0.998999999999999999111821580300
725,725_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,51.000000000000000000000000000000,4683,57,100,113,0.001000000000000000020816681712
726,726_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2842,1,1,0.998999999999999999111821580300
727,727_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,327,0.001000000000000000020816681712
728,728_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1299,100,947,0.001000000000000000020816681712
729,729_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1139,100,1000,0.001000000000000000020816681712
730,730_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3094,100,1000,0.001000000000000000020816681712
731,731_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1274,100,720,0.998999999999999999111821580300
732,732_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,12.000000000000000000000000000000,4246,298,1,1,0.001000000000000000020816681712
733,733_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3502,1302,100,862,0.998999999999999999111821580300
734,734_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,45.000000000000000000000000000000,5000,31,1,281,0.001000000000000000020816681712
735,735_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3639,1222,100,866,0.998999999999999999111821580300
736,736_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,289,0.001000000000000000020816681712
737,737_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,37,100,366,0.001000000000000000020816681712
738,738_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,9,100,314,0.001000000000000000020816681712
739,739_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2744,100,1000,0.001000000000000000020816681712
740,740_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3679,1200,1,847,0.001000000000000000020816681712
741,741_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,386,0.001000000000000000020816681712
742,742_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2311,1154,1,902,0.998999999999999999111821580300
