trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,54.000000000000000000000000000000,2059,0.998999999999999999111821580300,0.936738535328643928679070995713,2333,1954,3383
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,60.000000000000000000000000000000,2091,0.998999999999999999111821580300,0.688893582192391273899545467430,2608,1382,5000
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,61.000000000000000000000000000000,2092,0.998999999999999999111821580300,0.605924025818648237518004862068,2346,5000,2604
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,61.000000000000000000000000000000,2092,0.998999999999999999111821580300,0.902914272450691113292009504221,2089,1,4458
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,65.000000000000000000000000000000,2120,0.998999999999999999111821580300,0.180649747836218621532822226072,2955,4622,2925
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,62.000000000000000000000000000000,2110,0.998999999999999999111821580300,0.710900329046333823157510778401,1605,4365,1667
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,62.000000000000000000000000000000,2103,0.001000000000000000020816681712,0.673465917102637590119229571428,898,3018,1672
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,63.000000000000000000000000000000,2105,0.998999999999999999111821580300,0.570478677678977641463120562548,2037,4539,3844
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,61.000000000000000000000000000000,2095,0.998999999999999999111821580300,0.998999999999999999111821580300,1919,5000,2964
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,63.000000000000000000000000000000,2121,0.998999999999999999111821580300,0.178935922673695013696004707526,3398,5000,4083
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,60.000000000000000000000000000000,2091,0.092045286910429152671397901031,0.998999999999999999111821580300,1494,1,3232
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,62.000000000000000000000000000000,2096,0.998999999999999999111821580300,0.643070491990727188813536940870,2636,1,3567
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,66.000000000000000000000000000000,2125,0.901651403253457495168277091580,0.530150241150713519289183750516,514,4692,2980
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,68.000000000000000000000000000000,2140,0.804983553774702542682462080847,0.998999999999999999111821580300,1535,1,1842
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,54.000000000000000000000000000000,2057,0.998999999999999999111821580300,0.750478410468840895219955200446,2469,5000,3786
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,66.000000000000000000000000000000,2132,0.998999999999999999111821580300,0.998999999999999999111821580300,1102,3405,2877
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,70.000000000000000000000000000000,2143,0.998999999999999999111821580300,0.587383414668467218611169755604,1595,3060,4622
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3518,0.998999999999999999111821580300,0.998999999999999999111821580300,1,1771,4428
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,61.000000000000000000000000000000,2106,0.998999999999999999111821580300,0.446353332044307049564224598726,3245,992,5000
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,58.000000000000000000000000000000,2095,0.267756346338854533950524228203,0.776893067763986922003027757455,1930,187,4263
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,67.000000000000000000000000000000,2129,0.998999999999999999111821580300,0.362302708143186213973763187823,1052,2453,2276
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,64.000000000000000000000000000000,2114,0.998999999999999999111821580300,0.540173766933357502040280451183,2457,5000,4815
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,64.000000000000000000000000000000,2134,0.998999999999999999111821580300,0.511332876998525920342331119173,4166,304,5000
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,59.000000000000000000000000000000,2090,0.998999999999999999111821580300,0.415914518717082792864658813414,2642,5000,3571
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,55.000000000000000000000000000000,2069,0.998999999999999999111821580300,0.998999999999999999111821580300,2437,1,4589
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,65.000000000000000000000000000000,2112,0.998999999999999999111821580300,0.998999999999999999111821580300,2327,1,5000
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,56.000000000000000000000000000000,2045,0.998999999999999999111821580300,0.998999999999999999111821580300,2411,2072,3014
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,72.000000000000000000000000000000,2158,0.998999999999999999111821580300,0.058821936054239909452689971658,2134,402,4670
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,50.000000000000000000000000000000,2048,0.349572444443037033678933767078,0.937408323616530037014626941527,2340,4875,3608
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,64.000000000000000000000000000000,2059,0.001000000000000000020816681712,0.998999999999999999111821580300,2089,5000,2572
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4495,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1372,5000
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,403.000000000000000000000000000000,1997,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,5000
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,399.000000000000000000000000000000,1993,0.655423251321376798550488729234,0.998999999999999999111821580300,2882,5000,5000
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4398,0.607931544657917877216846136434,0.641823346094240743120451497816,1,5000,2384
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3832,0.001000000000000000020816681712,0.998999999999999999111821580300,1,5000,1
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4449,0.998999999999999999111821580300,0.001000000000000000020816681712,1,3399,5000
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4562,0.001000000000000000020816681712,0.001000000000000000020816681712,1,230,1
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,45.000000000000000000000000000000,2022,0.998999999999999999111821580300,0.155668994026962520527135325210,5000,5000,4846
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2267,0.001000000000000000020816681712,0.215470413154577294934099995771,1,320,10
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2277,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,3701
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,460.000000000000000000000000000000,4180,0.001000000000000000020816681712,0.001000000000000000020816681712,4361,1164,5000
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,45.000000000000000000000000000000,2003,0.998999999999999999111821580300,0.001000000000000000020816681712,4375,4735,5000
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,327.000000000000000000000000000000,4249,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1256,1
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4936,0.483646169106755841049505306728,0.998999999999999999111821580300,1,1,5000
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,376.000000000000000000000000000000,4443,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1543,5000
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,334.000000000000000000000000000000,4510,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,5000,5000
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2867,0.998999999999999999111821580300,0.998999999999999999111821580300,1,3846,4907
199,199_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,365.000000000000000000000000000000,4175,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,3401,4956
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4059,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1396,1
201,201_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,399.000000000000000000000000000000,4547,0.001000000000000000020816681712,0.998999999999999999111821580300,209,4656,1
202,202_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,52.000000000000000000000000000000,2026,0.411240593816145305616771565838,0.998999999999999999111821580300,2342,798,3697
203,203_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,379.000000000000000000000000000000,4225,0.998999999999999999111821580300,0.001000000000000000020816681712,388,1,12
204,204_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2271,0.001000000000000000020816681712,0.998999999999999999111821580300,1,4351,2459
205,205_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,300.000000000000000000000000000000,4580,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,2685,4524
206,206_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,314.000000000000000000000000000000,3701,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,5000,4056
207,207_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,361.000000000000000000000000000000,2000,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,2675,289
208,208_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2826,0.998999999999999999111821580300,0.263149376052362993227973220201,1,4790,1268
209,209_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,410.000000000000000000000000000000,4295,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,2718,5000
210,210_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,263.000000000000000000000000000000,3575,0.001000000000000000020816681712,0.998999999999999999111821580300,1936,5000,5000
211,211_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,723.000000000000000000000000000000,4198,0.001000000000000000020816681712,0.998999999999999999111821580300,1801,5000,1
212,212_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,100.000000000000000000000000000000,2323,0.001000000000000000020816681712,0.266399385567726576518055026099,1557,5000,2191
213,213_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,160.000000000000000000000000000000,2898,0.001000000000000000020816681712,0.998999999999999999111821580300,1983,5000,5000
214,214_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,374.000000000000000000000000000000,3951,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,5000
215,215_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,665.000000000000000000000000000000,3616,0.001000000000000000020816681712,0.998999999999999999111821580300,2122,5000,1
216,216_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,275.000000000000000000000000000000,3505,0.001000000000000000020816681712,0.998999999999999999111821580300,1746,1,5000
217,217_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,515.000000000000000000000000000000,3500,0.001000000000000000020816681712,0.998999999999999999111821580300,1222,5000,1
218,218_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,571.000000000000000000000000000000,2942,0.001000000000000000020816681712,0.998999999999999999111821580300,1927,5000,1
219,219_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,779.000000000000000000000000000000,3770,0.998999999999999999111821580300,0.998999999999999999111821580300,1861,5000,1
220,220_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,359.000000000000000000000000000000,4466,0.001000000000000000020816681712,0.001000000000000000020816681712,917,1,67
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,219.000000000000000000000000000000,2845,0.001000000000000000020816681712,0.433739029300483303064339679622,1485,5000,4299
222,222_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,397.000000000000000000000000000000,3818,0.001000000000000000020816681712,0.998999999999999999111821580300,1750,1,1
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,333.000000000000000000000000000000,4269,0.001000000000000000020816681712,0.998999999999999999111821580300,1086,338,2712
224,224_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,553.000000000000000000000000000000,2333,0.001000000000000000020816681712,0.998999999999999999111821580300,1510,3531,1
225,225_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,806.000000000000000000000000000000,4087,0.001000000000000000020816681712,0.998999999999999999111821580300,2165,5000,1
226,226_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,363.000000000000000000000000000000,3678,0.998999999999999999111821580300,0.998999999999999999111821580300,2658,5000,5000
227,227_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,657.000000000000000000000000000000,3587,0.998999999999999999111821580300,0.998999999999999999111821580300,3549,5000,1
228,228_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,98.000000000000000000000000000000,2304,0.001000000000000000020816681712,0.001000000000000000020816681712,2034,5000,938
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,100.000000000000000000000000000000,2315,0.001000000000000000020816681712,0.324902484270620961481768063095,1378,302,5000
230,230_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,390.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,3125,5000
231,231_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,613.000000000000000000000000000000,3355,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,1
232,232_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,774.000000000000000000000000000000,4000,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,5000,1
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,276.000000000000000000000000000000,3534,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,5000,5000
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,737.000000000000000000000000000000,4631,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,1
235,235_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,102.000000000000000000000000000000,2295,0.998999999999999999111821580300,0.392773255375790442123218326742,5000,5000,5000
236,236_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,399.000000000000000000000000000000,4217,0.001000000000000000020816681712,0.998999999999999999111821580300,2332,5000,5000
237,237_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,241.000000000000000000000000000000,3470,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,5000
238,238_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,215.000000000000000000000000000000,2885,0.001000000000000000020816681712,0.001000000000000000020816681712,1670,5000,1
239,239_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,238.000000000000000000000000000000,2883,0.947432593993701277490515622048,0.735837641328374592042393942393,1474,2116,1
240,240_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,46.000000000000000000000000000000,2068,0.001000000000000000020816681712,0.740165259293622312952720676549,2393,2871,4452
241,241_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,60.000000000000000000000000000000,2070,0.998999999999999999111821580300,0.001000000000000000020816681712,4892,1267,5000
242,242_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4662,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,2020
243,243_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4312,0.998999999999999999111821580300,0.810447079100424683240078138624,1,1,4747
244,244_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4786,0.001000000000000000020816681712,0.001000000000000000020816681712,1,288,4447
245,245_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,52.000000000000000000000000000000,2051,0.998999999999999999111821580300,0.001000000000000000020816681712,4520,1,5000
246,246_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,54.000000000000000000000000000000,2064,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,3836,5000
247,247_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4570,0.001000000000000000020816681712,0.001000000000000000020816681712,1,2714,2831
248,248_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,65.000000000000000000000000000000,2098,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,4606,5000
249,249_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1642,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,5000
250,250_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,339.000000000000000000000000000000,1972,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,5000
251,251_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,52.000000000000000000000000000000,2042,0.998999999999999999111821580300,0.001000000000000000020816681712,4145,1,3767
252,252_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,41.000000000000000000000000000000,1,0.735795438908774523945055534568,0.769247586107714820258252075291,1695,3227,2487
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3934,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1,1
254,254_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,412.000000000000000000000000000000,1973,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1,5000
255,255_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,41.000000000000000000000000000000,1,0.685326732440785346689438028989,0.705455822676239518997931554622,4345,4679,2344
256,256_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3405,0.001000000000000000020816681712,0.198565824778902277891745598026,1,3022,4836
257,257_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,45.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,3243,2603,3749
258,258_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,375.000000000000000000000000000000,3981,0.001000000000000000020816681712,0.001000000000000000020816681712,2786,2412,5000
259,259_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4997,0.998999999999999999111821580300,0.998999999999999999111821580300,1,967,5000
260,260_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4779,0.998999999999999999111821580300,0.998999999999999999111821580300,1,4915,5000
261,261_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,439.000000000000000000000000000000,1992,0.998999999999999999111821580300,0.001000000000000000020816681712,3341,1,3339
262,262_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,320.000000000000000000000000000000,1987,0.001000000000000000020816681712,0.998999999999999999111821580300,2505,1739,5000
263,263_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4383,0.001000000000000000020816681712,0.233189802825437220157311912772,1,1649,4436
264,264_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1662,0.998999999999999999111821580300,0.001000000000000000020816681712,1,5000,4692
265,265_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,404.000000000000000000000000000000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,3368,4437,1
266,266_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4229,0.998999999999999999111821580300,0.998999999999999999111821580300,1,4560,3004
267,267_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4815,0.001000000000000000020816681712,0.998999999999999999111821580300,1,4998,5000
268,268_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,308.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,3677,1753,5000
269,269_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,61.000000000000000000000000000000,2095,0.165017817336071931366703324784,0.001000000000000000020816681712,4666,1,5000
270,270_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,62.000000000000000000000000000000,2085,0.998999999999999999111821580300,0.001000000000000000020816681712,4400,5000,4003
271,271_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,40.000000000000000000000000000000,1,0.998999999999999999111821580300,0.272026389226228348938718681893,4470,4268,5000
272,272_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1482,0.001000000000000000020816681712,0.294922602681146062142403252437,1,5000,4013
273,273_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,52.000000000000000000000000000000,2054,0.998999999999999999111821580300,0.001000000000000000020816681712,4382,5000,5000
274,274_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,41.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,4825,132,3734
275,275_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,62.000000000000000000000000000000,2128,0.998999999999999999111821580300,0.001000000000000000020816681712,4379,5000,4145
276,276_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,39.000000000000000000000000000000,1,0.998999999999999999111821580300,0.255394595653948064395422079542,1787,156,4996
277,277_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,48.000000000000000000000000000000,1,0.092846263766501124781171938594,0.998999999999999999111821580300,566,4041,1145
278,278_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,40.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,1320,1,1059
279,279_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,43.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,2193,1781,5000
280,280_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,44.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,724,1332,4432
281,281_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,16.000000000000000000000000000000,1,0.998999999999999999111821580300,0.556093855430373595893911442545,37,5000,1
282,282_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,41.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,2205,5000,4222
283,283_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,50.000000000000000000000000000000,2044,0.001000000000000000020816681712,0.001000000000000000020816681712,4387,5000,3803
284,284_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4509,0.001000000000000000020816681712,0.856468866051512178749760551000,1,1,4670
285,285_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,43.000000000000000000000000000000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,4016,1,5000
286,286_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,43.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1915,5000
287,287_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,44.000000000000000000000000000000,78,0.001000000000000000020816681712,0.001000000000000000020816681712,332,826,4144
288,288_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,43.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,1909
289,289_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1378,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,5000
290,290_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,40.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,808
291,291_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1192,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,4215
292,292_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,40.000000000000000000000000000000,1,0.998999999999999999111821580300,0.335295246027957016821119395900,5000,5000,4438
293,293_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,60.000000000000000000000000000000,66,0.998999999999999999111821580300,0.001000000000000000020816681712,4862,5000,3122
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,42.000000000000000000000000000000,1,0.998999999999999999111821580300,0.615623778532994436751835110044,3663,5000,5000
295,295_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,60.000000000000000000000000000000,77,0.001000000000000000020816681712,0.453972765034577785403513416895,5000,1,4996
296,296_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,43.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,5000,1745
297,297_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2266,0.001000000000000000020816681712,0.998999999999999999111821580300,1,859,5000
298,298_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,41.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,4179,1,5000
299,299_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,67.000000000000000000000000000000,104,0.998999999999999999111821580300,0.001000000000000000020816681712,1468,1,1680
300,300_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,58.000000000000000000000000000000,66,0.001000000000000000020816681712,0.001000000000000000020816681712,578,5000,1702
301,301_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,97,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,1
302,302_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,107,0.998999999999999999111821580300,0.726068893069183096677932098828,1,636,1200
303,303_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,161,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,1
304,304_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,70.000000000000000000000000000000,137,0.001000000000000000020816681712,0.615105245869220551568901100836,5000,3655,1455
