trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
301,301_0,RUNNING,SOBOL,4235,4312,4911,0.475259873539209343196176860147,0.921450053490698306468686951121,1.869263992126099838131381147832,str\(\'t-test\'\),20,str\(\'bounded\'\)
302,302_0,RUNNING,SOBOL,3064,1905,1466,0.702127988986670947824109134672,0.631628639228641985958745408425,3.198509214026853619827761576744,str\(\'ks-test\'\),10,str\(\'bounded\'\)
303,303_0,RUNNING,SOBOL,2091,2982,3089,0.001275901814922690384601633440,0.223331958759576093553889108989,8.620946118228136612060552579351,str\(\'t-test\'\),28,str\(\'bounded\'\)
304,304_0,RUNNING,SOBOL,1945,2052,582,0.890175329253077518565362424852,0.833012485865503582438407192967,1.395501963180489912730308788014,str\(\'t-test\'\),12,str\(\'bounded\'\)
305,305_0,RUNNING,SOBOL,2898,2816,3923,0.343558826593682142824803804615,0.303742502234876143862862818423,6.831363769016228992825290333712,str\(\'ks-test\'\),26,str\(\'bounded\'\)
306,306_0,RUNNING,SOBOL,4069,888,2359,0.615502261286601459744360909099,0.002712752990424633064286963346,8.158093404950573557243842515163,str\(\'t-test\'\),41,str\(\'bounded\'\)
307,307_0,RUNNING,SOBOL,774,4147,3392,0.181966305561363700382671027000,0.596306985113769782991255397064,3.662086721803992972468222433235,str\(\'ks-test\'\),21,str\(\'bounded\'\)
308,308_0,RUNNING,SOBOL,433,239,4726,0.100779176007956272620447180088,0.735686109997332082777177220123,0.060288175165653233589235782119,str\(\'t-test\'\),49,str\(\'bounded\'\)
309,309_0,RUNNING,SOBOL,4414,4787,723,0.664999361598864191513769128505,0.144033515948802232076175755537,5.504682165896520373848943563644,str\(\'ks-test\'\),15,str\(\'bounded\'\)
310,310_0,RUNNING,SOBOL,3241,1413,2903,0.375939342321828018356200118433,0.411928420234471570626766379064,9.487484364259056945911652292125,str\(\'t-test\'\),7,str\(\'bounded\'\)
311,311_0,RUNNING,SOBOL,1606,3467,1280,0.827079393658787020982003923564,0.943155262775719149814790398523,4.982921731241979124149565905100,str\(\'ks-test\'\),33,str\(\'bounded\'\)
312,312_0,RUNNING,SOBOL,1380,968,2645,0.745730700733140072777871409926,0.365975889720022651285802339771,2.944365002965554811709125715424,str\(\'t-test\'\),46,str\(\'bounded\'\)
313,313_0,RUNNING,SOBOL,3466,3920,1611,0.050755527351051571427476005738,0.770374136406928311515684981714,7.743077687382698748308484937297,str\(\'ks-test\'\),17,str\(\'bounded\'\)
314,314_0,RUNNING,SOBOL,4793,2303,4417,0.775769067596644212869705370395,0.533175531137734637354697042610,7.197517654248514418213744647801,str\(\'t-test\'\),1,str\(\'bounded\'\)
315,315_0,RUNNING,SOBOL,53,2750,1076,0.458916977906599632408557454255,0.064453214414417744904106655213,2.083892040538601442278832109878,str\(\'ks-test\'\),37,str\(\'bounded\'\)
316,316_0,RUNNING,SOBOL,998,1655,2096,0.260330281442031241656565043741,0.205760548535734416608633523538,4.118770775697194963527181243990,str\(\'t-test\'\),8,str\(\'bounded\'\)
317,317_0,RUNNING,SOBOL,3845,3391,3718,0.941721574552357165721616638621,0.672541405640542544475124486780,8.906505419713445448337552079465,str\(\'ks-test\'\),31,str\(\'bounded\'\)
318,318_0,RUNNING,SOBOL,2516,330,278,0.231753559097647665598884714200,0.880499677412211911864403646177,6.017346267547458715796437900281,str\(\'t-test\'\),41,str\(\'bounded\'\)
319,319_0,RUNNING,SOBOL,2327,4570,4280,0.535022307602688651506639416766,0.474144750270992509921796909111,0.914713072421029282921267622442,str\(\'ks-test\'\),23,str\(\'bounded\'\)
320,320_0,RUNNING,SOBOL,2293,1171,17,0.056492064807564024153663240213,0.057731583274900910573990131525,4.781352527482435554873063665582,str\(\'ks-test\'\),21,str\(\'bounded\'\)
321,321_0,RUNNING,SOBOL,2550,3805,4175,0.741568861724808847668555245036,0.586879710990935610226415519719,9.650870981805026005417857959401,str\(\'t-test\'\),42,str\(\'bounded\'\)
322,322_0,RUNNING,SOBOL,3879,2491,1986,0.467007710957899668802184578453,0.856967545855790380215921686613,5.353232866824605196143238572404,str\(\'ks-test\'\),26,str\(\'bounded\'\)
323,323_0,RUNNING,SOBOL,964,2631,3452,0.766103636097162921103631560982,0.263495110161602485998599831873,0.173707646901719275911446516147,str\(\'t-test\'\),12,str\(\'bounded\'\)
324,324_0,RUNNING,SOBOL,19,1853,4629,0.951030569322407259846841043327,0.404815887991338940743446528359,3.451104520468972758351355878403,str\(\'ks-test\'\),33,str\(\'bounded\'\)
325,325_0,RUNNING,SOBOL,4828,3281,1132,0.252370416348800086225878658297,0.996346626125276135788055853482,8.329140856002457127260640845634,str\(\'t-test\'\),6,str\(\'bounded\'\)
326,326_0,RUNNING,SOBOL,3500,522,2686,0.539053278652951162186468536675,0.697022502772510099688929585682,6.687436997253448645039952680236,str\(\'ks-test\'\),16,str\(\'bounded\'\)
327,327_0,RUNNING,SOBOL,1346,4446,1808,0.226373458370566355002395653173,0.165917456660419709857379189089,1.499341523775830742337689116539,str\(\'t-test\'\),48,str\(\'bounded\'\)
328,328_0,RUNNING,SOBOL,1572,1942,3017,0.332880715040490049450028209321,0.525334004882723082374695877661,0.725392310892231773067351241480,str\(\'ks-test\'\),36,str\(\'bounded\'\)
329,329_0,FAILED,SOBOL,3275,3014,1551,0.901212732836604080155495921645,0.120813902281224724855057672812,6.246677953927778581544316693908,str\(\'t-test\'\),1,str\(\'bounded\'\)
330,330_0,FAILED,SOBOL,4448,763,4982,0.174796882934868336167966162975,0.326092176727950600056971097729,8.825740439603105613741718116216,str\(\'ks-test\'\),16,str\(\'bounded\'\)
331,331_0,FAILED,SOBOL,399,4339,823,0.622312391882762327988132255996,0.794936289880424751252974147064,4.239394219774753835849878669251,str\(\'t-test\'\),47,str\(\'bounded\'\)
332,332_0,FAILED,SOBOL,740,125,2312,0.658560896003618889693598248414,0.934302208997309202587189247424,1.904592183165252139431800060265,str\(\'ks-test\'\),24,str\(\'bounded\'\)
333,333_0,FAILED,SOBOL,4103,4990,3190,0.107832958947867152410537983087,0.467399495977908363553154913461,7.414923625273631024867881933460,str\(\'t-test\'\),41,str\(\'bounded\'\)
334,334_0,FAILED,SOBOL,2932,1294,375,0.816157629761844916060908872169,0.228982807446271169338203321786,7.650515762324445745434786658734,str\(\'ks-test\'\),31,str\(\'bounded\'\)
335,335_0,FAILED,SOBOL,1911,3655,3872,0.386245788874104600818526478179,0.635459531016647760637283681717,3.075185800553299486637115478516,str\(\'t-test\'\),8,str\(\'bounded\'\)
336,336_0,FAILED,SOBOL,2057,1459,1366,0.526646168079227261493713285745,0.308317735277116311554124195027,6.942181963052600934815927757882,str\(\'t-test\'\),30,str\(\'bounded\'\)
337,337_0,FAILED,SOBOL,3098,3508,2833,0.208087515601888289884513483230,0.835524347607046413699549702869,2.377829780938103709786446415819,str\(\'ks-test\'\),9,str\(\'bounded\'\)
338,338_0,FAILED,SOBOL,4269,290,637,0.996574394928291473760850749386,0.608315756116062367198082938557,2.610912142894231013912076377892,str\(\'t-test\'\),25,str\(\'bounded\'\)
339,339_0,FAILED,SOBOL,886,4843,4796,0.299894651520997312932337308666,0.012886576764285565671608324578,8.115132633906789294542249990627,str\(\'ks-test\'\),39,str\(\'bounded\'\)
340,340_0,FAILED,SOBOL,565,929,3316,0.481851097732782340798962650297,0.156150788385421041004619269188,5.762331273146905630255787400529,str\(\'t-test\'\),18,str\(\'bounded\'\)
341,341_0,FAILED,SOBOL,4594,4193,2439,0.782927912039682261102768734418,0.745724782861769242003902036231,1.208938059854321123154363704089,str\(\'ks-test\'\),45,str\(\'bounded\'\)
342,342_0,FAILED,SOBOL,3421,2108,3999,0.012410385629162194037755639897,0.947591537840664410730084910028,3.785638575172051822903540596599,str\(\'t-test\'\),35,str\(\'bounded\'\)
343,343_0,FAILED,SOBOL,1738,2868,502,0.691607870750129194448163616471,0.414544976342469451147110248712,9.278847576022148047059090458788,str\(\'ks-test\'\),3,str\(\'bounded\'\)
344,344_0,FAILED,SOBOL,1493,357,4362,0.865607280215248464649846482644,0.773473595280200210133614291408,8.491092104422859776491350203287,str\(\'t-test\'\),14,str\(\'bounded\'\)
345,345_0,FAILED,SOBOL,3666,4593,203,0.429879420034587400589742856027,0.370895305491983906520658820227,3.289572921284474649183948713471,str\(\'ks-test\'\),50,str\(\'bounded\'\)
346,346_0,FAILED,SOBOL,4994,1687,3637,0.642247953146696137771698431607,0.075957013554871083416131227750,1.650383456528186743028641103592,str\(\'t-test\'\),35,str\(\'bounded\'\)
347,347_0,FAILED,SOBOL,166,3428,2171,0.093437612755224108695983886719,0.546758167792111615668204649410,6.536967137372122316207878611749,str\(\'ks-test\'\),5,str\(\'bounded\'\)
348,348_0,FAILED,SOBOL,1130,2325,1004,0.126808903025463215463730648480,0.684180355690419683689640351076,9.820765580119564575056756439153,str\(\'t-test\'\),27,str\(\'bounded\'\)
349,349_0,FAILED,SOBOL,4026,2776,4502,0.576242480803281109658087189018,0.219234683755785225711676389437,4.610733283665031656539667892503,str\(\'ks-test\'\),10,str\(\'bounded\'\)
350,350_0,FAILED,SOBOL,2697,1004,1682,0.351630409982055414097601442336,0.477139514777809359280524859059,0.315452222150750472007274538555,str\(\'t-test\'\),20,str\(\'bounded\'\)
351,351_0,FAILED,SOBOL,2459,3951,2560,0.914145936319604501818503194954,0.885558051161468018364075760473,5.210610924444162073143615998561,str\(\'ks-test\'\),43,str\(\'bounded\'\)
352,352_0,FAILED,SOBOL,2390,2389,4877,0.712112263349816254631718948076,0.179132438933476800801969375243,6.270940680745989759259373386158,str\(\'t-test\'\),49,str\(\'bounded\'\)
353,353_0,FAILED,SOBOL,2765,2567,874,0.022988798663020133111745124666,0.708402363078668662055292770674,1.794465119684115039788707690604,str\(\'ks-test\'\),13,str\(\'bounded\'\)
354,354_0,FAILED,SOBOL,3937,1215,3063,0.811351955719292194935121642629,0.970447558866813775324544621981,3.277427249534986763990218605613,str\(\'t-test\'\),4,str\(\'bounded\'\)
355,355_0,FAILED,SOBOL,1217,3888,1441,0.484749704962596283941422825592,0.376853267258033142184103780892,8.693761583705432727242623514030,str\(\'ks-test\'\),34,str\(\'bounded\'\)
356,356_0,FAILED,SOBOL,313,615,421,0.296872316444292683179639880109,0.268675993235781784829185880881,5.105728619680740543174124468351,str\(\'t-test\'\),11,str\(\'bounded\'\)
357,357_0,FAILED,SOBOL,4848,4499,3762,0.968513924371451118133791169384,0.860328527798876141474693213240,0.620701802144758452151052097179,str\(\'ks-test\'\),28,str\(\'bounded\'\)
358,358_0,FAILED,SOBOL,3677,1779,2207,0.197145525727421055961485762964,0.569043295940384274977930090245,4.447263013778255391628135839710,str\(\'t-test\'\),44,str\(\'bounded\'\)
359,359_0,FAILED,SOBOL,1483,3168,3241,0.506265507044270646197503538133,0.037816393913701180917730226838,9.872134226240218524139891087543,str\(\'ks-test\'\),20,str\(\'bounded\'\)
360,360_0,FAILED,SOBOL,1865,679,1935,0.926717349383979982491155169555,0.645270998330786826890914653632,7.829610255668871587886314955540,str\(\'t-test\'\),8,str\(\'bounded\'\)
361,361_0,RUNNING,SOBOL,3295,4295,3557,0.370351191284134961811957964528,0.240872811129316688472101759544,2.696448826477862770190085939248,str\(\'ks-test\'\),29,str\(\'bounded\'\)
362,362_0,RUNNING,SOBOL,4624,2005,126,0.580894242787733716681941587012,0.439086743971332904568072308393,2.307129593826830582514730849653,str\(\'t-test\'\),38,str\(\'bounded\'\)
363,363_0,RUNNING,SOBOL,536,3116,4129,0.153209490131586800742979903589,0.907809120180085304951944635832,7.125365056512878325634119391907,str\(\'ks-test\'\),25,str\(\'bounded\'\)
364,364_0,FAILED,SOBOL,837,1407,2796,0.067160753495991223904759692687,0.797673031663522102974184235791,9.154412134910002052379240922164,str\(\'t-test\'\),46,str\(\'bounded\'\)
365,365_0,FAILED,SOBOL,4317,3729,1762,0.637232618039473841520248242887,0.330892234044149524674338636032,4.032247817698866754199116257951,str\(\'ks-test\'\),19,str\(\'bounded\'\)
366,366_0,FAILED,SOBOL,2990,71,4578,0.411522215573117133846636761518,0.099543515728786585716747481456,0.986856059868820079117313071038,str\(\'t-test\'\),3,str\(\'bounded\'\)
367,367_0,FAILED,SOBOL,2164,4898,1237,0.852912135586142539089848924050,0.505898502355441426203697119490,5.794118175550364568948680243921,str\(\'ks-test\'\),36,str\(\'bounded\'\)
368,368_0,FAILED,SOBOL,1998,217,3684,0.244668799838051204131872395919,0.429473020186647791440748278546,4.192959078243003290253909653984,str\(\'ks-test\'\),2,str\(\'bounded\'\)
369,369_0,FAILED,SOBOL,2844,4731,2061,0.551810286276042449848944215773,0.956801488431170632509292772738,8.994120374605060419526125770062,str\(\'t-test\'\),37,str\(\'bounded\'\)
370,370_0,FAILED,SOBOL,4171,1553,4257,0.278587312430143341224209052598,0.722041310133412439498101775825,5.946362027519382920104362710845,str\(\'ks-test\'\),47,str\(\'bounded\'\)
371,371_0,FAILED,SOBOL,671,3562,254,0.956105867607519033235519145819,0.126490334352478389634555355769,0.835184429767541591793644784048,str\(\'t-test\'\),17,str\(\'bounded\'\)
372,372_0,FAILED,SOBOL,390,2152,1577,0.761391914652660539708506348688,0.020252597825601698772191028297,2.867582667685113939626262435922,str\(\'ks-test\'\),40,str\(\'bounded\'\)
373,373_0,FAILED,SOBOL,4458,2950,2611,0.440667083311825968916508600159,0.609948448216542593591782406293,7.657751619962044564715597516624,str\(\'t-test\'\),23,str\(\'bounded\'\)
374,374_0,FAILED,SOBOL,3129,827,1051,0.728935581948608191105165587942,0.819370537584647506967883145990,7.265908457528800212799069413450,str\(\'ks-test\'\),7,str\(\'bounded\'\)
375,375_0,FAILED,SOBOL,1719,4130,4391,0.037833150217309596818893169257,0.286202179657295330272859246179,2.165708974676206821641244459897,str\(\'t-test\'\),31,str\(\'bounded\'\)
376,376_0,FAILED,SOBOL,1317,1633,747,0.397127815570682274337599437786,0.894143523650243854383745656378,0.146758891192264873115647105806,str\(\'ks-test\'\),43,str\(\'bounded\'\)
377,377_0,FAILED,SOBOL,3530,3335,4749,0.836598253974691008494346533553,0.491686970805749301582920907094,5.580167317188345244005631684558,str\(\'t-test\'\),22,str\(\'bounded\'\)
378,378_0,FAILED,SOBOL,4701,469,1315,0.110793431030586364549606059882,0.188218794589862237209842987795,9.409100034968927772638380702119,str\(\'ks-test\'\),13,str\(\'bounded\'\)
379,379_0,FAILED,SOBOL,147,4666,2937,0.686683229554444496400833486405,0.658898033427074536483303290879,4.910640567969531744552114105318,str\(\'t-test\'\),26,str\(\'bounded\'\)
380,380_0,FAILED,SOBOL,1070,1068,3948,0.593826481491327329287344127806,0.546822228958830258704892912647,1.311320134624838873449448328756,str\(\'ks-test\'\),6,str\(\'bounded\'\)
381,381_0,FAILED,SOBOL,3771,4054,607,0.171960142416879541160668054545,0.081998293967917565416847480719,6.753284584989772021401677193353,str\(\'t-test\'\),32,str\(\'bounded\'\)
382,382_0,FAILED,SOBOL,2599,2242,3426,0.880648380776867245600669775740,0.348429380657151344102828716132,8.238766025724821417952625779435,str\(\'ks-test\'\),48,str\(\'bounded\'\)
383,383_0,FAILED,SOBOL,2243,2733,2392,0.322362261466681954136248577925,0.756726001640781742452190883341,3.731774448328651683226553359418,str\(\'t-test\'\),15,str\(\'bounded\'\)
384,384_0,FAILED,SOBOL,2264,103,4016,0.963952620215713928963907619618,0.259577937537804226408866270503,5.916750914771110814172061509453,str\(\'ks-test\'\),19,str\(\'bounded\'\)
385,385_0,FAILED,SOBOL,2583,4925,480,0.269164314752444622236282611993,0.853057864679023669651769523625,1.020381465205922655314907387947,str\(\'t-test\'\),43,str\(\'bounded\'\)
386,386_0,FAILED,SOBOL,3754,1277,3299,0.557379640845581891817062114569,0.590767023785039757655113135115,3.909467273741029202938079833984,str\(\'ks-test\'\),27,str\(\'bounded\'\)
387,387_0,FAILED,SOBOL,1094,3604,2461,0.240706146880984295233218972498,0.061611166680231692349689609500,9.120729389046319468548063014168,str\(\'t-test\'\),11,str\(\'bounded\'\)
388,388_0,FAILED,SOBOL,123,1876,659,0.042169012937694788645259791338,0.169804769454523912797228035743,7.080701923550106968718864663970,str\(\'ks-test\'\),35,str\(\'bounded\'\)
389,389_0,FAILED,SOBOL,4719,2991,4779,0.723252136172726767249230306334,0.700902086177840777381220505049,2.195329585964791441199395194417,str\(\'t-test\'\),5,str\(\'bounded\'\)
390,390_0,FAILED,SOBOL,3545,711,1344,0.450204175913706428069360754307,0.992429453501477820687171060854,2.740964154703542821067685508751,str\(\'ks-test\'\),14,str\(\'bounded\'\)
391,391_0,RUNNING,SOBOL,1296,4322,2849,0.753171948563307491752993882983,0.400906206814572230179294365371,7.941252923004330277478857169626,str\(\'t-test\'\),50,str\(\'bounded\'\)
392,392_0,RUNNING,SOBOL,1695,1830,1704,0.672006478214636437940043833805,0.791026251791045020844705959462,9.984921132440678803732225787826,str\(\'ks-test\'\),35,str\(\'bounded\'\)
393,393_0,RUNNING,SOBOL,3147,3215,2543,0.125081742476671919916952901985,0.322174409249797455423447445355,4.490481716752984020502026396571,str\(\'t-test\'\),3,str\(\'bounded\'\)
394,394_0,RUNNING,SOBOL,4473,505,982,0.833960460636764766562123440963,0.124693128773942590870049684781,0.507757555417716499590596868074,str\(\'ks-test\'\),18,str\(\'bounded\'\)
395,395_0,RUNNING,SOBOL,368,4394,4519,0.400123592259362337308914447931,0.529220722822472455781905864569,5.062362111968920608262578753056,str\(\'t-test\'\),45,str\(\'bounded\'\)
396,396_0,RUNNING,SOBOL,692,1105,3654,0.319008741227909897730796728865,0.639338757509365640530063501501,8.658934449980035807925560220610,str\(\'ks-test\'\),25,str\(\'bounded\'\)
397,397_0,RUNNING,SOBOL,4156,3783,2150,0.883415731534361814425437842146,0.232869525386020542745413308694,3.155943777818232653942231991095,str\(\'t-test\'\),39,str\(\'bounded\'\)
398,398_0,RUNNING,SOBOL,2826,2441,4345,0.157542269833385956134819139152,0.463489457888528688656037957116,1.829134912882931507382977542875,str\(\'ks-test\'\),30,str\(\'bounded\'\)
399,399_0,RUNNING,SOBOL,2022,2614,225,0.608860980099067083948227718793,0.930384441519156113464816826308,6.392276347725652563269704842241,str\(\'t-test\'\),9,str\(\'bounded\'\)
400,400_0,RUNNING,SOBOL,2188,2274,2669,0.499684266179800051776993541353,0.009006879964843391567219654803,3.618911255812272464993384346599,str\(\'t-test\'\),32,str\(\'bounded\'\)
401,401_0,RUNNING,SOBOL,2973,2760,1831,0.796775139911100271916666315519,0.604428560433909245475092575361,8.195471036434174294527110760100,str\(\'ks-test\'\),8,str\(\'bounded\'\)
402,402_0,RUNNING,SOBOL,4302,938,4646,0.025825630268082024054709933125,0.839433907954022284769735051668,6.866305118032731691357639647322,str\(\'t-test\'\),24,str\(\'bounded\'\)
403,403_0,RUNNING,SOBOL,858,3929,1110,0.708887229792773743142220155278,0.312235032448545113403781670058,1.354762928652577080868013581494,str\(\'ks-test\'\),41,str\(\'bounded\'\)
404,404_0,RUNNING,SOBOL,515,339,1965,0.509361217405646993228174324031,0.418454536689445377728446828769,4.945543988010846270242382161086,str\(\'t-test\'\),16,str\(\'bounded\'\)
405,405_0,RUNNING,SOBOL,4639,4541,3469,0.194666679332032799276674950306,0.951508835012093157068591153802,9.530659793001600377237991779111,str\(\'ks-test\'\),46,str\(\'bounded\'\)
406,406_0,RUNNING,SOBOL,3313,1665,39,0.982732758687809071496133128676,0.741845086062327019327256039105,5.545421237673610725948947219877,str\(\'t-test\'\),37,str\(\'bounded\'\)
407,407_0,RUNNING,SOBOL,1842,3362,4159,0.282067074704915266014637609260,0.152263592703267919281628905992,0.025346937896683813945530872047,str\(\'ks-test\'\),1,str\(\'bounded\'\)
408,408_0,RUNNING,SOBOL,1462,878,353,0.145104689704254274928985068982,0.542871329022571402767027848313,2.043152521771378626880277806777,str\(\'t-test\'\),16,str\(\'bounded\'\)
409,409_0,RUNNING,SOBOL,3692,4176,3889,0.590605506885796827098999983718,0.072077911609783773538850937257,7.232459338507616131153099559015,str\(\'ks-test\'\),49,str\(\'bounded\'\)
410,410_0,RUNNING,SOBOL,4865,2042,2334,0.364583036389201864402309638535,0.374812959576025617192129857358,7.780455877603963621425009478116,str\(\'t-test\'\),33,str\(\'bounded\'\)
411,411_0,RUNNING,SOBOL,289,2846,3173,0.930909497151151343885544520163,0.777383750481531077269892193726,2.901189127232879361173445431632,str\(\'ks-test\'\),6,str\(\'bounded\'\)
412,412_0,RUNNING,SOBOL,1241,1442,4965,0.848834320684894949593513047148,0.889475705245509784546698028862,0.879771276414394454157275049511,str\(\'t-test\'\),26,str\(\'bounded\'\)
413,413_0,RUNNING,SOBOL,3920,3457,845,0.416917394928634166273440087025,0.481049669979140170905651530120,6.058085749065504010957283753669,str\(\'ks-test\'\),12,str\(\'bounded\'\)
414,414_0,RUNNING,SOBOL,2749,268,3034,0.627894325762987093320077747194,0.215347844986245040566075203969,8.949681332695297086843311262783,str\(\'t-test\'\),21,str\(\'bounded\'\)
415,415_0,RUNNING,SOBOL,2411,4778,1529,0.075151224775239819364536231205,0.680301253745332346056784444954,4.081392697223463095212991902372,str\(\'ks-test\'\),42,str\(\'bounded\'\)
416,416_0,RUNNING,SOBOL,2440,1340,1034,0.310291249180212613811846722456,0.380732967775315067626706877491,3.030517657576128787155766985961,str\(\'t-test\'\),47,str\(\'bounded\'\)
417,417_0,RUNNING,SOBOL,2719,3706,4414,0.985804585646837927548347124684,0.974334750831127194281577885704,7.538720578230917901407792669488,str\(\'ks-test\'\),15,str\(\'bounded\'\)
418,418_0,RUNNING,SOBOL,4046,19,1595,0.214975006077438579588090306061,0.704492799013853088219150322402,7.459434427724220384448017284740,str\(\'t-test\'\),5,str\(\'bounded\'\)
419,419_0,RUNNING,SOBOL,1113,4880,2589,0.520101432682946285268599240226,0.175215145479887729473844615313,2.016239562521688455376533966046,str\(\'ks-test\'\),32,str\(\'bounded\'\)
420,420_0,RUNNING,SOBOL,182,658,4235,0.698266939012333720526726210664,0.033906829848885537692648739494,4.362021986230277370566454919754,str\(\'t-test\'\),13,str\(\'bounded\'\)
421,421_0,FAILED,SOBOL,4974,4230,271,0.005149919614195823738822532789,0.565126002486795231405380945944,8.859270705957897007465362548828,str\(\'ks-test\'\),27,str\(\'bounded\'\)
422,422_0,FAILED,SOBOL,3644,1988,3706,0.794070693142712169532160260133,0.864208228316158066917296309839,6.123892846945674151015737152193,str\(\'t-test\'\),42,str\(\'bounded\'\)
423,423_0,FAILED,SOBOL,1512,3065,2044,0.471340170925483081809659324790,0.272563185200095203786219144604,0.691714239800348962283749187918,str\(\'ks-test\'\),22,str\(\'bounded\'\)
424,424_0,FAILED,SOBOL,1754,549,3404,0.080124682135879990441118536637,0.911695955231785815087164337456,1.464519251068122640546675938822,str\(\'t-test\'\),7,str\(\'bounded\'\)
425,425_0,FAILED,SOBOL,3401,4477,2409,0.653999866968020815427564684796,0.442965849634259944966885313988,6.565948552771471824485161050688,str\(\'ks-test\'\),31,str\(\'bounded\'\)
426,426_0,FAILED,SOBOL,4572,1728,3970,0.429806700019165877080240534269,0.236955160763114680566587821886,8.363815323973074811192418565042,str\(\'t-test\'\),40,str\(\'bounded\'\)
427,427_0,FAILED,SOBOL,584,3152,590,0.867271473571658124690486602049,0.641360839411616368010982114356,3.572435624424368239004934366676,str\(\'ks-test\'\),23,str\(\'bounded\'\)
428,428_0,FAILED,SOBOL,867,2367,1298,0.912352419767528788341337531165,0.501980851989239473809334413090,0.286499376870691768726118198174,str\(\'t-test\'\),47,str\(\'bounded\'\)
429,429_0,FAILED,SOBOL,4292,2501,2959,0.352061115207150554518023000128,0.095633356809616085203451518737,5.396446559784934926540245214710,str\(\'ks-test\'\),17,str\(\'bounded\'\)
430,430_0,FAILED,SOBOL,3118,1198,764,0.564132585490122462346107568010,0.334779069095849979298407106398,9.537931447098962678410316584632,str\(\'t-test\'\),2,str\(\'bounded\'\)
431,431_0,FAILED,SOBOL,2041,3837,4727,0.140251153122633698266952251288,0.801552137326449143372997241386,4.737981493995525816842473432189,str\(\'ks-test\'\),37,str\(\'bounded\'\)
432,432_0,FAILED,SOBOL,1894,1050,2224,0.779706736670807032396623981185,0.130407510694116351990246016612,5.245509483467787781307833938627,str\(\'ks-test\'\),4,str\(\'bounded\'\)
433,433_0,FAILED,SOBOL,2952,4002,3219,0.454995845783501884351807120765,0.725950987592339558318599301856,0.437016952948644787912968467936,str\(\'t-test\'\),36,str\(\'bounded\'\)
434,434_0,FAILED,SOBOL,4126,2220,403,0.741869173016399097164708109631,0.952914171919226671292335595354,4.575982529378496366234685410745,str\(\'ks-test\'\),46,str\(\'bounded\'\)
435,435_0,FAILED,SOBOL,721,2667,3784,0.054630974659696220074867056837,0.425593440499156705492111996136,9.699358189848251043940763338469,str\(\'t-test\'\),19,str\(\'bounded\'\)
436,436_0,FAILED,SOBOL,418,1582,3085,0.227876804968342172585948901542,0.282314863145351424567053300052,6.424099121087231800686367932940,str\(\'ks-test\'\),38,str\(\'bounded\'\)
437,437_0,FAILED,SOBOL,4425,3318,1424,0.538882524780929128560558183381,0.815490957897156421019246863580,1.607093477251939406258429698937,str\(\'t-test\'\),24,str\(\'bounded\'\)
438,438_0,FAILED,SOBOL,3255,403,4855,0.264252720385789896528905273954,0.613865624558180611458624298393,3.402588742306456026653904700652,str\(\'ks-test\'\),9,str\(\'bounded\'\)
439,439_0,FAILED,SOBOL,1588,4644,891,0.937785216016694955776245024026,0.024162275284528734325961707441,8.534539424225688009073564899154,str\(\'t-test\'\),29,str\(\'bounded\'\)
440,440_0,FAILED,SOBOL,1365,2135,4600,0.611625386327505071726307050994,0.662808067798614453103311916493,9.323439432683400696078024338931,str\(\'ks-test\'\),44,str\(\'bounded\'\)
441,441_0,FAILED,SOBOL,3478,2899,1220,0.185826405627653012953004463270,0.192136565785855056853748124013,3.897357472949661616468119973433,str\(\'t-test\'\),20,str\(\'bounded\'\)
442,442_0,FAILED,SOBOL,4808,805,2774,0.894097889026626901909367006738,0.487807748030871179967249418041,1.164503543719649369947433115158,str\(\'ks-test\'\),11,str\(\'bounded\'\)
443,443_0,FAILED,SOBOL,36,4064,1780,0.339622585169971014096290673479,0.890256801992654778210578569997,5.650760180106387586818073032191,str\(\'t-test\'\),28,str\(\'bounded\'\)
444,444_0,FAILED,SOBOL,947,165,144,0.379877128507941974611128443939,0.752846778865903565325368163030,7.992581153767184254377298202598,str\(\'ks-test\'\),4,str\(\'bounded\'\)
445,445_0,FAILED,SOBOL,3900,4714,4107,0.823158382365480112419220404263,0.344542658999562267929661629751,2.577458162855356782472426857566,str\(\'t-test\'\),34,str\(\'bounded\'\)
446,446_0,FAILED,SOBOL,2573,1486,1918,0.096917531179264188034849780706,0.085908328339457509792431721962,2.500538601604290533941821195185,str\(\'ks-test\'\),49,str\(\'bounded\'\)
447,447_0,FAILED,SOBOL,2274,3539,3579,0.668874688077717993728299461509,0.550740000154823050593222433235,6.975783747828566028204022586579,str\(\'t-test\'\),14,str\(\'bounded\'\)
448,448_0,FAILED,SOBOL,2308,2015,2125,0.178719323737546814667709327296,0.978787979245185901788772753207,8.733885597060433880756136204582,str\(\'t-test\'\),19,str\(\'bounded\'\)
449,449_0,FAILED,SOBOL,2539,3087,3631,0.618376031488180211148630860407,0.383366358261555406627962838684,3.241880489633418793715691208490,str\(\'ks-test\'\),45,str\(\'bounded\'\)
450,450_0,FAILED,SOBOL,3865,689,190,0.329003959052264705054113846927,0.187345088314265023621274508514,1.756472318030893875473452681035,str\(\'t-test\'\),36,str\(\'bounded\'\)
