trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
386,386_0,FAILED,SOBOL,,,,2076,46,103,1739,431
387,387_0,ABANDONED,SOBOL,,,,3607,17,254,372,1956
388,388_0,ABANDONED,SOBOL,,,,4102,37,199,1192,1213
389,389_0,ABANDONED,SOBOL,,,,19,12,408,826,674
390,390_0,ABANDONED,SOBOL,,,,1204,28,334,529,961
391,391_0,ABANDONED,SOBOL,,,,4678,1,62,1395,1425
392,392_0,ABANDONED,SOBOL,,,,2615,49,492,44,1682
393,393_0,ABANDONED,SOBOL,,,,1704,21,154,1911,205
394,394_0,ABANDONED,SOBOL,,,,1427,35,453,1372,1852
395,395_0,ABANDONED,SOBOL,,,,3046,8,161,740,254
396,396_0,ABANDONED,SOBOL,,,,4713,42,357,1825,510
397,397_0,ABANDONED,SOBOL,,,,697,14,7,192,1095
398,398_0,ABANDONED,SOBOL,,,,603,53,237,396,1258
399,399_0,ABANDONED,SOBOL,,,,3989,23,400,1529,847
400,400_0,COMPLETED,SOBOL,0.020000000000000000416333634234,5860.000000000000000000000000000000,0.000000000000000000000000000000,3255,31,79,911,105
401,401_0,ABANDONED,SOBOL,,,,2275,6,309,1043,1501
402,402_0,ABANDONED,SOBOL,,,,2307,36,63,731,1181
403,403_0,ABANDONED,SOBOL,,,,3223,7,293,1349,706
404,404_0,ABANDONED,SOBOL,,,,4030,40,221,217,465
405,405_0,ABANDONED,SOBOL,,,,562,16,385,1832,1922
406,406_0,ABANDONED,SOBOL,,,,660,51,373,1504,1712
407,407_0,ABANDONED,SOBOL,,,,4749,25,22,389,174
408,408_0,ABANDONED,SOBOL,,,,3000,32,469,1052,933
409,409_0,ABANDONED,SOBOL,,,,1473,4,176,934,1454
410,410_0,ABANDONED,SOBOL,,,,1667,45,477,349,603
411,411_0,ABANDONED,SOBOL,,,,2651,19,138,1730,1003
412,412_0,ABANDONED,SOBOL,,,,4631,38,319,833,1761
413,413_0,ABANDONED,SOBOL,,,,1250,11,45,1217,344
414,414_0,ABANDONED,SOBOL,,,,50,29,214,1388,10
415,415_0,ABANDONED,SOBOL,,,,4071,0,424,504,1596
416,416_0,ABANDONED,SOBOL,,,,3649,47,118,1934,1354
417,417_0,ABANDONED,SOBOL,,,,2034,23,270,53,751
418,418_0,ABANDONED,SOBOL,,,,1915,49,143,1080,1938
419,419_0,ABANDONED,SOBOL,,,,3456,21,495,964,418
420,420_0,ABANDONED,SOBOL,,,,4264,27,51,1597,658
421,421_0,ABANDONED,SOBOL,,,,169,2,337,480,1197
422,422_0,ABANDONED,SOBOL,,,,1052,37,419,182,1406
423,423_0,ABANDONED,SOBOL,,,,4517,13,196,1800,949
424,424_0,ABANDONED,SOBOL,,,,2765,46,264,637,191
425,425_0,ABANDONED,SOBOL,,,,1866,17,100,1253,1665
426,426_0,ABANDONED,SOBOL,,,,1276,30,304,1964,267
427,427_0,ABANDONED,SOBOL,,,,2884,6,92,81,1870
428,428_0,ABANDONED,SOBOL,,,,4865,53,395,1479,1112
429,429_0,ABANDONED,SOBOL,,,,858,24,250,597,525
430,430_0,ABANDONED,SOBOL,,,,441,42,12,800,860
431,431_0,ABANDONED,SOBOL,,,,3838,14,345,1182,1277
432,432_0,ABANDONED,SOBOL,,,,3415,34,166,253,1518
433,433_0,FAILED,SOBOL,,,,2427,9,440,1635,119
434,434_0,ABANDONED,SOBOL,,,,2352,41,325,1310,1497
435,435_0,ABANDONED,SOBOL,,,,3332,15,39,677,897
436,436_0,FAILED,SOBOL,,,,3753,35,483,1762,157
437,437_0,ABANDONED,SOBOL,,,,368,8,131,130,1738
438,438_0,ABANDONED,SOBOL,,,,933,33,112,459,1904
439,439_0,ABANDONED,SOBOL,,,,4948,4,276,1590,491
440,440_0,ABANDONED,SOBOL,,,,2969,50,207,973,749
441,441_0,ABANDONED,SOBOL,,,,1350,26,430,1106,1145
442,442_0,ABANDONED,SOBOL,,,,1780,39,231,1676,794
443,443_0,ABANDONED,SOBOL,,,,2692,10,376,310,1319
444,444_0,ABANDONED,SOBOL,,,,4442,44,72,1130,1577
445,445_0,COMPLETED,SOBOL,0.020000000000000000416333634234,12252.000000000000000000000000000000,0.000000000000000000000000000000,968,19,284,763,36
446,446_0,ABANDONED,SOBOL,,,,254,48,460,591,326
447,447_0,ABANDONED,SOBOL,,,,4338,22,186,1458,1787
448,448_0,ABANDONED,SOBOL,,,,3530,28,364,108,1046
449,449_0,ABANDONED,SOBOL,,,,1999,1,31,1973,567
450,450_0,ABANDONED,SOBOL,,,,2120,27,405,878,1629
451,451_0,COMPLETED,SOBOL,0.020000000000000000416333634234,9102.000000000000000000000000000000,0.000000000000000000000000000000,3722,3,241,1010,234
452,452_0,ABANDONED,SOBOL,,,,4146,50,313,425,975
453,453_0,ABANDONED,SOBOL,,,,134,20,83,1558,1388
454,454_0,ABANDONED,SOBOL,,,,1165,45,157,1854,1223
455,455_0,ABANDONED,SOBOL,,,,4557,18,450,221,641
456,456_0,ABANDONED,SOBOL,,,,2577,38,3,1338,382
457,457_0,ABANDONED,SOBOL,,,,1583,12,354,707,1981
458,458_0,ABANDONED,SOBOL,,,,1548,52,57,11,83
459,459_0,ABANDONED,SOBOL,,,,3083,25,331,1878,1562
460,460_0,ABANDONED,SOBOL,,,,4834,31,149,558,1303
461,461_0,ABANDONED,SOBOL,,,,734,5,488,1424,842
462,462_0,ABANDONED,SOBOL,,,,487,33,258,1221,551
463,463_0,ABANDONED,SOBOL,,,,3947,9,106,855,1093
464,464_0,ABANDONED,SOBOL,,,,3138,43,412,1706,1834
465,465_0,ABANDONED,SOBOL,,,,2233,13,202,338,310
466,466_0,ABANDONED,SOBOL,,,,2240,43,38,1104,730
467,467_0,ABANDONED,SOBOL,,,,3131,14,326,971,1125
468,468_0,ABANDONED,SOBOL,,,,3964,33,130,1588,1884
469,469_0,ABANDONED,SOBOL,,,,469,10,484,457,472
470,470_0,ABANDONED,SOBOL,,,,732,31,277,129,136
471,471_0,ABANDONED,SOBOL,,,,4836,5,111,1760,1719
472,472_0,ABANDONED,SOBOL,,,,3071,52,432,675,1478
473,473_0,ABANDONED,SOBOL,,,,1560,25,206,1308,877
474,474_0,ABANDONED,SOBOL,,,,1600,38,377,1971,1058
475,475_0,ABANDONED,SOBOL,,,,2559,12,230,106,579
476,476_0,COMPLETED,SOBOL,0.020000000000000000416333634234,6113.000000000000000000000000000000,0.000000000000000000000000000000,4565,45,285,1456,338
477,477_0,ABANDONED,SOBOL,,,,1158,18,72,589,1799
478,478_0,ABANDONED,SOBOL,,,,122,50,185,761,1589
479,479_0,RUNNING,SOBOL,,,,4158,20,461,1128,48
480,480_0,ABANDONED,SOBOL,,,,3720,27,31,308,806
481,481_0,ABANDONED,SOBOL,,,,2122,3,365,1674,1330
482,482_0,ABANDONED,SOBOL,,,,2006,29,242,709,393
483,483_0,ABANDONED,SOBOL,,,,3523,1,403,1340,1993
484,484_0,ABANDONED,SOBOL,,,,4355,48,84,223,1235
485,485_0,ABANDONED,SOBOL,,,,237,22,312,1856,652
486,486_0,ABANDONED,SOBOL,,,,966,44,448,1560,987
487,487_0,ABANDONED,SOBOL,,,,4444,19,158,427,1399
488,488_0,ABANDONED,SOBOL,,,,2680,39,353,1012,1641
489,489_0,ABANDONED,SOBOL,,,,1793,10,4,880,246
490,490_0,ABANDONED,SOBOL,,,,1367,50,329,340,1814
491,491_0,FAILED,SOBOL,,,,2952,26,58,1708,291
492,492_0,ABANDONED,SOBOL,,,,4955,33,488,857,532
493,493_0,ABANDONED,SOBOL,,,,926,4,150,1223,1074
494,494_0,ABANDONED,SOBOL,,,,355,35,107,1426,1284
495,495_0,ABANDONED,SOBOL,,,,3766,8,257,560,822
496,496_0,FAILED,SOBOL,,,,3329,41,203,1880,63
497,497_0,ABANDONED,SOBOL,,,,2354,15,411,13,1542
498,498_0,ABANDONED,SOBOL,,,,2439,34,292,932,921
499,499_0,ABANDONED,SOBOL,,,,3403,9,64,1050,1441
500,500_0,ABANDONED,SOBOL,,,,3840,42,384,387,1700
501,501_0,ABANDONED,SOBOL,,,,439,14,223,1502,163
502,502_0,ABANDONED,SOBOL,,,,840,53,23,1830,453
503,503_0,ABANDONED,SOBOL,,,,4882,24,372,215,1911
504,504_0,ABANDONED,SOBOL,,,,2877,30,178,1347,1170
505,505_0,ABANDONED,SOBOL,,,,1283,6,468,729,694
506,506_0,ABANDONED,SOBOL,,,,1868,46,138,51,1375
507,507_0,ABANDONED,SOBOL,,,,2763,17,476,1932,770
508,508_0,COMPLETED,SOBOL,0.020000000000000000416333634234,7307.000000000000000000000000000000,0.000000000000000000000000000000,4529,37,47,502,29
509,509_0,ABANDONED,SOBOL,,,,1040,13,318,1386,1616
510,510_0,ABANDONED,SOBOL,,,,162,28,423,1215,1780
511,511_0,ABANDONED,SOBOL,,,,4272,2,215,831,364
512,512_0,ABANDONED,SOBOL,,,,3438,49,269,1728,623
513,513_0,ABANDONED,SOBOL,,,,1932,21,119,347,1022
514,514_0,FAILED,SOBOL,,,,2047,47,496,1255,209
515,515_0,ABANDONED,SOBOL,,,,3637,23,142,639,1685
516,516_0,ABANDONED,SOBOL,,,,4073,29,338,1802,1426
517,517_0,ABANDONED,SOBOL,,,,48,0,50,184,968
518,518_0,ABANDONED,SOBOL,,,,1233,38,194,482,679
519,519_0,ABANDONED,SOBOL,,,,4648,11,420,1599,1216
520,520_0,ABANDONED,SOBOL,,,,2644,45,99,966,1957
521,521_0,ABANDONED,SOBOL,,,,1674,18,265,1082,437
522,522_0,ABANDONED,SOBOL,,,,1475,32,91,1637,1506
523,523_0,ABANDONED,SOBOL,,,,2997,4,304,255,108
524,524_0,ABANDONED,SOBOL,,,,4762,51,249,1184,848
525,525_0,ABANDONED,SOBOL,,,,648,25,396,802,1265
526,526_0,ABANDONED,SOBOL,,,,555,40,345,599,1100
527,527_0,ABANDONED,SOBOL,,,,4037,16,11,1481,513
528,528_0,ABANDONED,SOBOL,,,,3206,36,441,83,255
529,529_0,ABANDONED,SOBOL,,,,2324,7,165,1966,1859
530,530_0,ABANDONED,SOBOL,,,,2277,31,457,279,1461
531,531_0,ABANDONED,SOBOL,,,,3252,5,180,1644,934
532,532_0,COMPLETED,SOBOL,0.020000000000000000416333634234,5618.000000000000000000000000000000,0.000000000000000000000000000000,4001,53,361,794,177
533,533_0,ABANDONED,SOBOL,,,,591,23,26,1162,1717
534,534_0,ABANDONED,SOBOL,,,,690,43,233,1489,1928
535,535_0,ABANDONED,SOBOL,,,,4720,14,381,621,466
536,536_0,ABANDONED,SOBOL,,,,3029,35,75,1941,709
537,537_0,ABANDONED,SOBOL,,,,1444,8,289,76,1186
538,538_0,ABANDONED,SOBOL,,,,1716,49,114,645,758
539,539_0,ABANDONED,SOBOL,,,,2603,21,282,1279,1356
540,540_0,ABANDONED,SOBOL,,,,4680,28,210,162,1599
541,541_0,ABANDONED,SOBOL,,,,1201,2,436,1793,15
542,542_0,ABANDONED,SOBOL,,,,1,37,323,1621,351
543,543_0,ABANDONED,SOBOL,,,,4119,12,34,490,1762
544,544_0,ABANDONED,SOBOL,,,,3600,46,481,1076,1006
545,545_0,ABANDONED,SOBOL,,,,2084,17,126,942,608
546,546_0,ABANDONED,SOBOL,,,,1886,45,253,1909,1670
547,547_0,ABANDONED,SOBOL,,,,3484,18,104,42,194
548,548_0,ABANDONED,SOBOL,,,,4235,39,407,1393,950
549,549_0,ABANDONED,SOBOL,,,,199,11,199,527,1413
550,550_0,ABANDONED,SOBOL,,,,1081,30,63,824,1202
551,551_0,ABANDONED,SOBOL,,,,4488,0,333,1190,662
552,552_0,ABANDONED,SOBOL,,,,2795,47,155,370,419
553,553_0,ABANDONED,SOBOL,,,,1836,23,491,1737,1945
554,554_0,COMPLETED,SOBOL,0.020000000000000000416333634234,7403.000000000000000000000000000000,0.000000000000000000000000000000,1325,37,162,1041,124
555,555_0,ABANDONED,SOBOL,,,,2835,6,452,909,1521
556,556_0,ABANDONED,SOBOL,,,,4913,41,8,1527,1278
557,557_0,ABANDONED,SOBOL,,,,809,16,356,394,867
558,558_0,ABANDONED,SOBOL,,,,393,52,399,190,530
559,559_0,ABANDONED,SOBOL,,,,3887,25,239,1823,1114
560,560_0,ABANDONED,SOBOL,,,,3366,32,307,738,1871
561,561_0,FAILED,SOBOL,,,,2476,4,80,1370,273
562,562_0,ABANDONED,SOBOL,,,,2401,52,219,1699,1144
563,563_0,ABANDONED,SOBOL,,,,3282,24,427,318,743
564,564_0,ABANDONED,SOBOL,,,,3802,31,123,1248,486
565,565_0,ABANDONED,SOBOL,,,,319,5,272,864,1901
566,566_0,ABANDONED,SOBOL,,,,884,34,471,536,1737
567,567_0,COMPLETED,SOBOL,0.110000000000000000555111512313,11677.000000000000000000000000000000,0.000000000000000000000000000000,4997,9,135,1419,150
568,568_0,ABANDONED,SOBOL,,,,2920,43,313,22,892
569,569_0,ABANDONED,SOBOL,,,,1398,13,43,1903,1494
570,570_0,ABANDONED,SOBOL,,,,1752,27,368,1318,567
571,571_0,ABANDONED,SOBOL,,,,2721,2,20,700,1039
572,572_0,ABANDONED,SOBOL,,,,4412,50,464,1863,1782
573,573_0,ABANDONED,SOBOL,,,,998,20,174,248,323
574,574_0,ABANDONED,SOBOL,,,,283,46,69,420,35
575,575_0,ABANDONED,SOBOL,,,,4309,18,296,1536,1571
576,576_0,ABANDONED,SOBOL,,,,3560,38,227,903,1314
577,577_0,ABANDONED,SOBOL,,,,1970,11,387,1021,792
578,578_0,ABANDONED,SOBOL,,,,2168,40,15,112,1978
579,579_0,COMPLETED,SOBOL,0.020000000000000000416333634234,7912.000000000000000000000000000000,0.000000000000000000000000000000,3674,10,350,1995,377
580,580_0,ABANDONED,SOBOL,,,,4195,44,169,566,634
581,581_0,ABANDONED,SOBOL,,,,85,19,446,1447,1222
582,582_0,ABANDONED,SOBOL,,,,1117,48,301,1151,1385
583,583_0,ABANDONED,SOBOL,,,,4606,22,87,770,970
584,584_0,FAILED,SOBOL,,,,2528,29,393,1667,227
585,585_0,ABANDONED,SOBOL,,,,1633,1,245,284,1628
586,586_0,ABANDONED,SOBOL,,,,1518,41,416,996,307
587,587_0,ABANDONED,SOBOL,,,,3113,15,190,1111,1830
588,588_0,ABANDONED,SOBOL,,,,4805,36,262,448,1087
589,589_0,ABANDONED,SOBOL,,,,764,7,94,1566,550
590,590_0,ABANDONED,SOBOL,,,,516,33,145,1769,839
591,591_0,ABANDONED,SOBOL,,,,3917,3,500,151,1298
592,592_0,ABANDONED,SOBOL,,,,3167,51,53,1284,1555
593,593_0,FAILED,SOBOL,,,,2204,26,342,668,82
594,594_0,ABANDONED,SOBOL,,,,2220,37,155,1462,1706
595,595_0,ABANDONED,SOBOL,,,,3190,13,490,580,180
596,596_0,ABANDONED,SOBOL,,,,3943,46,59,1977,923
597,597_0,ABANDONED,SOBOL,,,,529,17,336,95,1463
598,598_0,ABANDONED,SOBOL,,,,752,49,410,298,1175
599,599_0,ABANDONED,SOBOL,,,,4778,21,196,1681,712
600,600_0,ABANDONED,SOBOL,,,,3091,28,252,751,455
601,601_0,ABANDONED,SOBOL,,,,1501,2,104,1133,1931
602,602_0,FAILED,SOBOL,,,,1619,42,307,1579,4
603,603_0,ABANDONED,SOBOL,,,,2501,15,81,462,1602
604,604_0,ABANDONED,SOBOL,,,,4583,35,403,1094,1345
605,605_0,ABANDONED,SOBOL,,,,1100,8,235,978,761
606,606_0,ABANDONED,SOBOL,,,,103,30,5,681,597
607,607_0,ABANDONED,SOBOL,,,,4216,6,360,1297,1008
608,608_0,ABANDONED,SOBOL,,,,3701,53,163,134,1752
609,609_0,FAILED,SOBOL,,,,2180,24,451,1751,354
610,610_0,ABANDONED,SOBOL,,,,1987,51,78,850,1416
611,611_0,ABANDONED,SOBOL,,,,3581,25,286,1234,939
612,612_0,ABANDONED,SOBOL,,,,4336,32,233,336,197
613,613_0,ABANDONED,SOBOL,,,,295,4,382,1717,1659
614,614_0,ABANDONED,SOBOL,,,,985,36,362,1888,1948
615,615_0,ABANDONED,SOBOL,,,,4386,7,26,8,408
616,616_0,ABANDONED,SOBOL,,,,2698,40,454,1437,664
617,617_0,ABANDONED,SOBOL,,,,1735,16,184,553,1191
618,618_0,ABANDONED,SOBOL,,,,1387,29,477,235,870
619,619_0,ABANDONED,SOBOL,,,,2893,0,129,1850,1267
620,620_0,ABANDONED,SOBOL,,,,4976,47,323,717,1524
621,621_0,ABANDONED,SOBOL,,,,866,23,34,1335,113
622,622_0,ABANDONED,SOBOL,,,,335,44,209,1008,276
623,623_0,ABANDONED,SOBOL,,,,3824,19,436,889,1860
624,624_0,ABANDONED,SOBOL,,,,3309,39,118,1553,1118
625,625_0,ABANDONED,SOBOL,,,,2414,11,278,437,520
626,626_0,ABANDONED,SOBOL,,,,2497,45,393,510,1898
627,627_0,ABANDONED,SOBOL,,,,3384,18,244,1375,497
628,628_0,ABANDONED,SOBOL,,,,3899,38,298,55,739
629,629_0,ABANDONED,SOBOL,,,,420,12,90,1923,1155
630,630_0,ABANDONED,SOBOL,,,,783,27,172,1720,1491
631,631_0,ABANDONED,SOBOL,,,,4900,3,442,353,903
632,632_0,FAILED,SOBOL,,,,2819,49,14,1203,147
633,633_0,ABANDONED,SOBOL,,,,1302,20,350,837,1748
634,634_0,ABANDONED,SOBOL,,,,1809,34,53,375,320
635,635_0,ABANDONED,SOBOL,,,,2783,9,342,1509,1793
636,636_0,ABANDONED,SOBOL,,,,4470,43,149,924,1037
637,637_0,ABANDONED,SOBOL,,,,1060,14,497,1055,577
638,638_0,ABANDONED,SOBOL,,,,221,52,258,1351,789
639,639_0,ABANDONED,SOBOL,,,,4251,24,98,720,1325
640,640_0,ABANDONED,SOBOL,,,,3497,31,417,1837,1568
641,641_0,COMPLETED,SOBOL,0.020000000000000000416333634234,4808.000000000000000000000000000000,0.000000000000000000000000000000,1912,5,190,204,46
642,642_0,ABANDONED,SOBOL,,,,2106,33,317,1179,1233
643,643_0,ABANDONED,SOBOL,,,,3616,3,40,811,631
644,644_0,COMPLETED,SOBOL,0.020000000000000000416333634234,4740.000000000000000000000000000000,0.000000000000000000000000000000,4132,50,471,1631,388
645,645_0,ABANDONED,SOBOL,,,,28,26,136,266,1975
646,646_0,ABANDONED,SOBOL,,,,1174,41,124,93,1639
647,647_0,COMPLETED,SOBOL,0.020000000000000000416333634234,6107.000000000000000000000000000000,0.000000000000000000000000000000,4668,15,272,1959,224
648,648_0,ABANDONED,SOBOL,,,,2585,35,216,608,981
649,649_0,ABANDONED,SOBOL,,,,1694,8,430,1476,1382
650,650_0,ABANDONED,SOBOL,,,,1418,48,223,1811,561
651,651_0,ABANDONED,SOBOL,,,,3016,22,391,180,1083
652,652_0,ABANDONED,SOBOL,,,,4703,28,69,1265,1840
653,653_0,ABANDONED,SOBOL,,,,667,1,295,631,304
654,654_0,ABANDONED,SOBOL,,,,612,39,463,960,93
655,655_0,ABANDONED,SOBOL,,,,4019,10,175,1093,1552
656,656_0,ABANDONED,SOBOL,,,,3264,43,371,476,1309
657,657_0,ABANDONED,SOBOL,,,,2305,20,16,1607,836
658,658_0,ABANDONED,SOBOL,,,,2337,50,355,171,484
659,659_0,ABANDONED,SOBOL,,,,3232,20,1,1788,1879
660,660_0,ABANDONED,SOBOL,,,,4060,27,447,656,1138
661,661_0,ABANDONED,SOBOL,,,,571,2,159,1271,726
662,662_0,ABANDONED,SOBOL,,,,631,38,85,1069,890
663,663_0,ABANDONED,SOBOL,,,,4740,12,311,953,1473
664,664_0,ABANDONED,SOBOL,,,,2970,46,240,1616,1732
665,665_0,ABANDONED,SOBOL,,,,1464,17,406,499,131
666,666_0,ABANDONED,SOBOL,,,,1658,31,201,789,1812
667,667_0,ABANDONED,SOBOL,,,,2621,5,414,1170,333
668,668_0,ABANDONED,SOBOL,,,,4622,52,108,273,591
669,669_0,ABANDONED,SOBOL,,,,1220,24,256,1656,1053
670,670_0,ABANDONED,SOBOL,,,,59,43,486,1952,1343
671,671_0,ABANDONED,SOBOL,,,,4101,13,152,69,801
672,672_0,COMPLETED,SOBOL,0.020000000000000000416333634234,13198.000000000000000000000000000000,0.000000000000000000000000000000,3658,34,332,1498,61
673,673_0,ABANDONED,SOBOL,,,,2064,9,56,617,1584
674,674_0,ABANDONED,SOBOL,,,,1944,35,433,1516,647
675,675_0,ABANDONED,SOBOL,,,,3466,7,205,400,1247
676,676_0,ABANDONED,SOBOL,,,,4293,42,274,1033,1989
677,677_0,ABANDONED,SOBOL,,,,180,15,113,915,406
678,678_0,ABANDONED,SOBOL,,,,1023,51,133,743,241
679,679_0,ABANDONED,SOBOL,,,,4506,26,482,1360,1653
680,680_0,ABANDONED,SOBOL,,,,2737,33,37,197,1394
681,681_0,ABANDONED,SOBOL,,,,1855,3,327,1813,1000
682,682_0,ABANDONED,SOBOL,,,,1265,44,29,1400,1069
683,683_0,ABANDONED,SOBOL,,,,2856,19,367,517,545
684,684_0,COMPLETED,SOBOL,0.020000000000000000416333634234,4813.000000000000000000000000000000,0.000000000000000000000000000000,4854,40,187,1914,286
685,685_0,ABANDONED,SOBOL,,,,829,10,458,33,1827
686,686_0,ABANDONED,SOBOL,,,,452,29,283,361,1538
687,687_0,FAILED,SOBOL,,,,3867,1,74,1743,76
688,688_0,ABANDONED,SOBOL,,,,3425,48,378,813,817
689,689_0,ABANDONED,SOBOL,,,,2456,22,228,1196,1297
690,690_0,FAILED,SOBOL,,,,2382,28,102,1874,168
691,691_0,ABANDONED,SOBOL,,,,3341,1,263,242,1688
692,692_0,ABANDONED,SOBOL,,,,3783,49,193,1326,1446
693,693_0,ABANDONED,SOBOL,,,,377,21,421,695,909
694,694_0,ABANDONED,SOBOL,,,,903,47,339,898,699
695,695_0,ABANDONED,SOBOL,,,,4939,16,49,1030,1157
696,696_0,ABANDONED,SOBOL,,,,2939,37,493,413,1916
697,697_0,ABANDONED,SOBOL,,,,1341,12,144,1546,440
698,698_0,ABANDONED,SOBOL,,,,1771,53,439,1240,1620
699,699_0,FAILED,SOBOL,,,,2662,23,168,874,16
700,700_0,ABANDONED,SOBOL,,,,4433,30,347,1695,775
701,701_0,ABANDONED,SOBOL,,,,938,6,9,327,1362
702,702_0,ABANDONED,SOBOL,,,,263,35,248,30,1027
703,703_0,ABANDONED,SOBOL,,,,4368,8,398,1897,611
704,704_0,ABANDONED,SOBOL,,,,3539,42,93,547,369
705,705_0,ABANDONED,SOBOL,,,,2029,14,302,1413,1767
706,706_0,ABANDONED,SOBOL,,,,2148,41,179,439,955
707,707_0,ABANDONED,SOBOL,,,,3733,16,467,1570,1431
708,708_0,ABANDONED,SOBOL,,,,4174,36,21,985,1672
709,709_0,ABANDONED,SOBOL,,,,144,7,375,1119,214
710,710_0,ABANDONED,SOBOL,,,,1137,32,386,1290,425
711,711_0,ABANDONED,SOBOL,,,,4547,4,220,656,1962
712,712_0,ABANDONED,SOBOL,,,,2548,51,291,1774,1203
713,713_0,ABANDONED,SOBOL,,,,1573,25,65,143,684
714,714_0,ABANDONED,SOBOL,,,,1538,39,268,571,1252
715,715_0,ABANDONED,SOBOL,,,,3054,10,120,1439,853
716,716_0,ABANDONED,SOBOL,,,,4824,45,425,119,95
717,717_0,ABANDONED,SOBOL,,,,706,18,212,1984,1511
718,718_0,ABANDONED,SOBOL,,,,497,48,44,1657,1846
719,719_0,ABANDONED,SOBOL,,,,3976,22,320,291,260
720,720_0,ABANDONED,SOBOL,,,,3149,30,140,1142,500
721,721_0,ABANDONED,SOBOL,,,,2261,0,474,774,1105
722,722_0,ABANDONED,SOBOL,,,,2260,47,160,623,1317
723,723_0,ABANDONED,SOBOL,,,,3150,22,447,1491,796
724,724_0,ABANDONED,SOBOL,,,,3984,29,2,79,38
725,725_0,ABANDONED,SOBOL,,,,489,0,355,1944,1576
726,726_0,ABANDONED,SOBOL,,,,713,39,406,1646,1785
727,727_0,ABANDONED,SOBOL,,,,4817,11,240,281,328
728,728_0,ABANDONED,SOBOL,,,,3051,45,310,1164,569
729,729_0,ABANDONED,SOBOL,,,,1541,18,86,796,1044
730,730_0,ABANDONED,SOBOL,,,,1581,32,255,492,895
731,731_0,ABANDONED,SOBOL,,,,2540,4,109,1623,1499
732,732_0,ABANDONED,SOBOL,,,,4545,52,413,943,1740
733,733_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5879.000000000000000000000000000000,0.000000000000000000000000000000,1138,25,201,1077,154
734,734_0,ABANDONED,SOBOL,,,,141,41,57,1281,489
735,735_0,ABANDONED,SOBOL,,,,4177,16,331,647,1905
736,736_0,ABANDONED,SOBOL,,,,3740,36,152,1795,1147
737,737_0,ABANDONED,SOBOL,,,,2141,6,486,164,748
738,738_0,ABANDONED,SOBOL,,,,2026,35,113,1188,1559
739,739_0,COMPLETED,SOBOL,0.020000000000000000416333634234,13033.000000000000000000000000000000,0.000000000000000000000000000000,3543,8,275,822,85
740,740_0,ABANDONED,SOBOL,,,,4374,42,204,1735,844
741,741_0,ABANDONED,SOBOL,,,,257,14,433,368,1301
742,742_0,ABANDONED,SOBOL,,,,946,53,328,40,1092
743,743_0,ABANDONED,SOBOL,,,,4425,23,36,1907,553
744,744_0,ABANDONED,SOBOL,,,,2660,30,482,525,312
745,745_0,ABANDONED,SOBOL,,,,1773,6,132,1391,1832
746,746_0,ABANDONED,SOBOL,,,,1347,47,459,1821,232
747,747_0,ABANDONED,SOBOL,,,,2932,17,187,188,1631
748,748_0,ABANDONED,SOBOL,,,,4936,37,367,1368,1390
749,749_0,ABANDONED,SOBOL,,,,906,13,28,736,973
750,750_0,ABANDONED,SOBOL,,,,375,28,228,907,638
751,751_0,ABANDONED,SOBOL,,,,3785,1,379,1039,1225
752,752_0,ABANDONED,SOBOL,,,,3349,49,73,392,1983
753,753_0,FAILED,SOBOL,,,,2374,21,283,1525,380
754,754_0,ABANDONED,SOBOL,,,,2459,29,422,1421,1001
755,755_0,ABANDONED,SOBOL,,,,3422,1,193,538,605
756,756_0,COMPLETED,SOBOL,0.020000000000000000416333634234,4816.000000000000000000000000000000,0.000000000000000000000000000000,3860,48,263,1905,346
757,757_0,ABANDONED,SOBOL,,,,459,22,101,24,1759
758,758_0,ABANDONED,SOBOL,,,,821,44,144,320,1593
759,759_0,FAILED,SOBOL,,,,4863,19,494,1701,12
760,760_0,ABANDONED,SOBOL,,,,2857,40,48,866,753
761,761_0,ABANDONED,SOBOL,,,,1264,10,340,1250,1353
762,762_0,ABANDONED,SOBOL,,,,1848,51,9,1538,704
763,763_0,ABANDONED,SOBOL,,,,2744,26,348,422,1183
764,764_0,ABANDONED,SOBOL,,,,4509,33,167,1023,1924
765,765_0,ABANDONED,SOBOL,,,,1020,3,439,905,463
766,766_0,ABANDONED,SOBOL,,,,181,36,303,702,173
767,767_0,ABANDONED,SOBOL,,,,4291,7,93,1320,1714
768,768_0,ABANDONED,SOBOL,,,,3458,42,398,249,1456
769,769_0,ABANDONED,SOBOL,,,,1952,15,247,1865,931
770,770_0,ABANDONED,SOBOL,,,,2066,43,374,768,1868
771,771_0,COMPLETED,SOBOL,0.020000000000000000416333634234,3340.000000000000000000000000000000,0.000000000000000000000000000000,3656,13,21,1149,269
772,772_0,ABANDONED,SOBOL,,,,4093,34,466,282,527
773,773_0,ABANDONED,SOBOL,,,,67,9,179,1665,1109
774,774_0,ABANDONED,SOBOL,,,,1214,31,66,1994,1275
775,775_0,ABANDONED,SOBOL,,,,4628,5,290,110,862
776,776_0,FAILED,SOBOL,,,,2625,53,220,1445,121
777,777_0,ABANDONED,SOBOL,,,,1655,24,386,564,1516
778,778_0,ABANDONED,SOBOL,,,,1456,38,213,149,415
