trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
400,400_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,503.000000000000000000000000000000,4857,53,0.045553488208619451194092420110,0.001003032515442837989752544736,518,EDFSMode.RANDOM
401,401_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,292.000000000000000000000000000000,724,13,0.050320982518629278623656375657,0.001000000000000000020816681712,446,EDFSMode.RANDOM
402,402_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,203.000000000000000000000000000000,1099,32,0.053525365543529740408601469426,0.319368784271298555843543454102,750,EDFSMode.RANDOM
403,403_0,RUNNING,GenerationStep_1,,,4034,33,0.925067861509388134066966813407,0.998999999999999999111821580300,632,EDFSMode.RANDOM
404,404_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,355.000000000000000000000000000000,1223,85,0.140166113662050534349745589680,0.998999999999999999111821580300,849,EDFSMode.RANDOM
405,405_0,RUNNING,GenerationStep_1,,,4542,72,0.879332099434824487893536115735,0.998999999999999999111821580300,626,EDFSMode.RANDOM
406,406_0,RUNNING,GenerationStep_1,,,3454,76,0.591427340200653572921396516904,0.001000000000000000020816681712,864,EDFSMode.RANDOM
407,407_0,RUNNING,GenerationStep_1,,,2027,74,0.845048711327288648575972729304,0.998999999999999999111821580300,674,EDFSMode.RANDOM
408,408_0,FAILED,GenerationStep_1,,,4931,100,0.938693586138164448584575438872,0.189888680385996405641790829577,144,EDFSMode.RANDOM
409,409_0,FAILED,GenerationStep_1,,,2884,80,0.741828595265355272836416133941,0.998999999999999999111821580300,562,EDFSMode.RANDOM
410,410_0,FAILED,GenerationStep_1,,,1371,82,0.556902782022234532632865011692,0.001000000000000000020816681712,797,EDFSMode.RANDOM
411,411_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,568.000000000000000000000000000000,1670,23,0.107386441809318278206575314471,0.763069916345559429160516629054,241,EDFSMode.RANDOM
412,412_0,FAILED,GenerationStep_1,,,2612,77,0.675572823095046626207249573781,0.998999999999999999111821580300,234,EDFSMode.RANDOM
413,413_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,263.000000000000000000000000000000,3677,43,0.047084064125507522902136514631,0.454515130046044601996868550486,701,EDFSMode.RANDOM
414,414_0,FAILED,GenerationStep_1,,,2464,82,0.872872810665410003849729037029,0.532423537187082129840121069719,234,EDFSMode.RANDOM
415,415_0,FAILED,GenerationStep_1,,,1991,83,0.982133114265120177321932715131,0.998999999999999999111821580300,603,EDFSMode.RANDOM
416,416_0,FAILED,GenerationStep_1,,,3324,81,0.770138982410867201089388345281,0.437815928323687875156622340000,635,EDFSMode.RANDOM
417,417_0,FAILED,GenerationStep_1,,,4226,84,0.918056199151243257361443284026,0.998999999999999999111821580300,825,EDFSMode.RANDOM
418,418_0,FAILED,GenerationStep_1,,,3515,30,0.950204355462623495576224286197,0.001000000000000000020816681712,619,EDFSMode.RANDOM
419,419_0,FAILED,GenerationStep_1,,,728,69,0.942470647764614755104162213684,0.001000000000000000020816681712,396,EDFSMode.RANDOM
420,420_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,317.000000000000000000000000000000,5000,62,0.075561613646300679336675898412,0.985665581538145318951649187511,734,EDFSMode.RANDOM
421,421_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,382.000000000000000000000000000000,4166,88,0.008446281352745861961683893071,0.311327146382635588928167180711,638,EDFSMode.RANDOM
422,422_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,260.000000000000000000000000000000,4333,72,0.001000000000000000020816681712,0.793564003930937400532741321513,1000,EDFSMode.RANDOM
423,423_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,388.000000000000000000000000000000,4490,92,0.001000000000000000020816681712,0.527412761120535589220992278570,664,EDFSMode.RANDOM
424,424_0,RUNNING,GenerationStep_1,,,962,90,0.720251951476739482593814045686,0.001000000000000000020816681712,100,EDFSMode.RANDOM
425,425_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1470.000000000000000000000000000000,4821,9,0.529909227959556639042659753613,0.218627271169218012625279357053,156,EDFSMode.RANDOM
426,426_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,689.000000000000000000000000000000,4535,13,0.359605048851486863714654873547,0.760498854988943873145501584077,591,EDFSMode.RANDOM
427,427_0,FAILED,GenerationStep_1,,,1409,81,0.762429415188367598510410516610,0.528557085715280594584442042105,938,EDFSMode.RANDOM
428,428_0,FAILED,GenerationStep_1,,,3278,87,0.739490721537688466824533861654,0.662692611511848328476048664015,978,EDFSMode.RANDOM
429,429_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,385.000000000000000000000000000000,4738,59,0.167877760936480102671453096264,0.776918707344702252903800854256,648,EDFSMode.RANDOM
430,430_0,FAILED,GenerationStep_1,,,4601,92,0.849573854981292120314151361526,0.721634123678742245289186030277,138,EDFSMode.RANDOM
431,431_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,306.000000000000000000000000000000,5000,29,0.011403455770603903446369642438,0.998999999999999999111821580300,709,EDFSMode.RANDOM
432,432_0,FAILED,GenerationStep_1,,,2773,79,0.908094798597537389284184428107,0.998999999999999999111821580300,417,EDFSMode.RANDOM
433,433_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,145.000000000000000000000000000000,2376,38,0.021376234698630668107366403774,0.037525386680433668595835428050,645,EDFSMode.RANDOM
434,434_0,FAILED,GenerationStep_1,,,1598,68,0.728507451285721807643369629659,0.010803043100390713124325792194,931,EDFSMode.RANDOM
435,435_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,924.000000000000000000000000000000,3161,100,0.199545344059734702790720461962,0.001000000000000000020816681712,168,EDFSMode.RANDOM
436,436_0,FAILED,GenerationStep_1,,,2843,76,0.770746200268469738858811979298,0.572103123067342900220921819709,643,EDFSMode.RANDOM
437,437_0,FAILED,GenerationStep_1,,,3006,83,0.713302616955337032145223474799,0.376861301054544239885757406228,667,EDFSMode.RANDOM
438,438_0,FAILED,GenerationStep_1,,,3721,88,0.620321351918830643512592359912,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
439,439_0,FAILED,GenerationStep_1,,,1406,94,0.843296866427781011132935873320,0.016827678906873790032339144318,105,EDFSMode.RANDOM
440,440_0,FAILED,GenerationStep_1,,,2828,74,0.960452621065358558283264756028,0.998999999999999999111821580300,100,EDFSMode.RANDOM
441,441_0,FAILED,GenerationStep_1,,,1345,100,0.758844377592018948242014175776,0.001000000000000000020816681712,400,EDFSMode.RANDOM
442,442_0,FAILED,GenerationStep_1,,,3728,53,0.904448966195548043067731214251,0.998999999999999999111821580300,100,EDFSMode.RANDOM
443,443_0,FAILED,GenerationStep_1,,,3600,66,0.824051818312144690459319917863,0.643307503873625785573153734731,867,EDFSMode.RANDOM
444,444_0,FAILED,GenerationStep_1,,,2799,78,0.892200237724990352639053980965,0.001000000000000000020816681712,570,EDFSMode.RANDOM
445,445_0,FAILED,GenerationStep_1,,,1047,100,0.926128032135279721792642249056,0.877708239335413087367498974345,554,EDFSMode.RANDOM
446,446_0,FAILED,GenerationStep_1,,,1574,96,0.783073559033945154617128991958,0.050894311976192353752512786969,781,EDFSMode.RANDOM
447,447_0,FAILED,GenerationStep_1,,,4828,55,0.864397808647417886795949470979,0.998999999999999999111821580300,539,EDFSMode.RANDOM
448,448_0,FAILED,GenerationStep_1,,,4556,85,0.998999999999999999111821580300,0.129206583804983787810982676092,1000,EDFSMode.RANDOM
449,449_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,1095.000000000000000000000000000000,4629,34,0.293324244049377069742945423059,0.514674689990571865294555209402,587,EDFSMode.RANDOM
450,450_0,COMPLETED,GenerationStep_1,0.869999999999999995559107901499,467.000000000000000000000000000000,620,12,0.284398278851405506006955192788,0.289191056565684334600518923253,691,EDFSMode.RANDOM
451,451_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,522.000000000000000000000000000000,1622,16,0.284709260185991186453691170755,0.451841147275105492475688606646,677,EDFSMode.RANDOM
452,452_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,660.000000000000000000000000000000,3825,35,0.284951119958107568219674021748,0.921856025175732174403719909606,675,EDFSMode.RANDOM
453,453_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,690.000000000000000000000000000000,1467,14,0.287137332709234027738887107262,0.031856128937508589038518636016,703,EDFSMode.RANDOM
454,454_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,913.000000000000000000000000000000,477,59,0.349772665847271124750506032797,0.998999999999999999111821580300,135,EDFSMode.RANDOM
455,455_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,556.000000000000000000000000000000,3177,16,0.283881858371712980648737811862,0.563737984679144488175950300501,680,EDFSMode.RANDOM
456,456_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,494.000000000000000000000000000000,838,9,0.344860308338999832500348929898,0.998999999999999999111821580300,188,EDFSMode.RANDOM
457,457_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,446.000000000000000000000000000000,1312,84,0.001000000000000000020816681712,0.878380612027072071867905833642,365,EDFSMode.RANDOM
458,458_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,1985.000000000000000000000000000000,4865,80,0.225760809793057876104782621951,0.001000000000000000020816681712,410,EDFSMode.RANDOM
459,459_0,RUNNING,GenerationStep_1,,,1987,71,0.974678618691136366969374194014,0.027025896746945533843931031015,612,EDFSMode.RANDOM
460,460_0,RUNNING,GenerationStep_1,,,2428,74,0.980884058594135521680357214791,0.998999999999999999111821580300,740,EDFSMode.RANDOM
461,461_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1226.000000000000000000000000000000,1731,20,0.391986931404910143861286542233,0.998999999999999999111821580300,156,EDFSMode.RANDOM
462,462_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1365.000000000000000000000000000000,4500,11,0.436906017941785462799231254394,0.841168273303798952333920624369,467,EDFSMode.RANDOM
463,463_0,RUNNING,GenerationStep_1,,,4652,89,0.830701191981500830507911814493,0.001000000000000000020816681712,701,EDFSMode.RANDOM
464,464_0,RUNNING,GenerationStep_1,,,2113,81,0.859612641666037680110434848757,0.092260109802179468552196794917,742,EDFSMode.RANDOM
465,465_0,RUNNING,GenerationStep_1,,,4860,90,0.885050445929540630096710174257,0.998999999999999999111821580300,404,EDFSMode.RANDOM
466,466_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,635.000000000000000000000000000000,4392,13,0.277931652311414645328824235548,0.554779318666830723039140593755,670,EDFSMode.RANDOM
467,467_0,RUNNING,GenerationStep_1,,,1239,100,0.980541830993418295214780755487,0.001000000000000000020816681712,805,EDFSMode.RANDOM
468,468_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1334.000000000000000000000000000000,1600,67,0.335188726890853161410888105820,0.998999999999999999111821580300,159,EDFSMode.RANDOM
469,469_0,RUNNING,GenerationStep_1,,,3543,93,0.849227601840597534632593124115,0.337555391834430673636546771377,583,EDFSMode.RANDOM
470,470_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,2037.000000000000000000000000000000,198,80,0.484369975600383750879984745552,0.998999999999999999111821580300,100,EDFSMode.RANDOM
471,471_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,881.000000000000000000000000000000,1720,54,0.101885133210876069331796145434,0.001000000000000000020816681712,234,EDFSMode.RANDOM
472,472_0,RUNNING,GenerationStep_1,,,1671,76,0.962329258564794898234140418936,0.998999999999999999111821580300,835,EDFSMode.RANDOM
473,473_0,RUNNING,GenerationStep_1,,,1887,83,0.998999999999999999111821580300,0.332140764971258661830688652117,696,EDFSMode.RANDOM
474,474_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,1103.000000000000000000000000000000,850,9,0.438111877792964232725125839352,0.998999999999999999111821580300,108,EDFSMode.RANDOM
475,475_0,COMPLETED,GenerationStep_1,0.859999999999999986677323704498,1175.000000000000000000000000000000,629,5,0.299330608426227773311012470003,0.014506297862813800902959116002,694,EDFSMode.RANDOM
476,476_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,869.000000000000000000000000000000,575,68,0.317311199621066741816122203090,0.998999999999999999111821580300,185,EDFSMode.RANDOM
477,477_0,RUNNING,GenerationStep_1,,,3365,100,0.998999999999999999111821580300,0.779546784624622124404424994282,844,EDFSMode.RANDOM
478,478_0,RUNNING,GenerationStep_1,,,3667,93,0.877426855303347408288061615167,0.509822640075695887595941258041,246,EDFSMode.RANDOM
479,479_0,RUNNING,GenerationStep_1,,,2879,100,0.849937998822008711208297881967,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
480,480_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1788.000000000000000000000000000000,3714,9,0.559502930709869006342671582388,0.704276937736414199164869387459,100,EDFSMode.RANDOM
481,481_0,RUNNING,GenerationStep_1,,,2766,78,0.934082265255375188139908004814,0.227601069845647485667683440624,178,EDFSMode.RANDOM
482,482_0,RUNNING,GenerationStep_1,,,664,75,0.733521141486863204050905551412,0.066681879914045769086605730536,100,EDFSMode.RANDOM
483,483_0,RUNNING,GenerationStep_1,,,5000,59,0.944253509581595928956687657774,0.984217276052225420457375548722,161,EDFSMode.RANDOM
484,484_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,692.000000000000000000000000000000,2768,20,0.027253700130751932345640753397,0.001000000000000000020816681712,100,EDFSMode.RANDOM
485,485_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1647.000000000000000000000000000000,675,58,0.566356468563821713324557549640,0.998999999999999999111821580300,215,EDFSMode.RANDOM
486,486_0,RUNNING,GenerationStep_1,,,2086,91,0.980798543412173318145619305142,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
487,487_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,551.000000000000000000000000000000,4119,37,0.014130628975791101678560757193,0.001000000000000000020816681712,276,EDFSMode.RANDOM
488,488_0,RUNNING,GenerationStep_1,,,2746,92,0.994833906002915990818280533858,0.001000000000000000020816681712,508,EDFSMode.RANDOM
489,489_0,RUNNING,GenerationStep_1,,,2551,79,0.785602854444579778991908369790,0.987714963500915255067980069725,614,EDFSMode.RANDOM
490,490_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,162.000000000000000000000000000000,723,11,0.101645651411018875243108539053,0.616291769309564196888118203788,644,EDFSMode.RANDOM
491,491_0,RUNNING,GenerationStep_1,,,1438,91,0.687229500060458464716361959290,0.960279845862354042296260558942,454,EDFSMode.RANDOM
492,492_0,RUNNING,GenerationStep_1,,,2422,62,0.860519281159037530137823068799,0.729651267488265364846711236169,490,EDFSMode.RANDOM
493,493_0,RUNNING,GenerationStep_1,,,4099,49,0.759119216376181071836981573142,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
494,494_0,RUNNING,GenerationStep_1,,,565,59,0.922389682190818960272338244977,0.998999999999999999111821580300,189,EDFSMode.RANDOM
495,495_0,RUNNING,GenerationStep_1,,,2601,85,0.961159819948796512179001183540,0.492932236376025123547606199281,100,EDFSMode.RANDOM
496,496_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1635.000000000000000000000000000000,1415,78,0.167123072923986426552289685787,0.222044648631589403020569761793,100,EDFSMode.RANDOM
497,497_0,RUNNING,GenerationStep_1,,,528,69,0.914804372178167013451854927553,0.509015994322536080574082006933,168,EDFSMode.RANDOM
498,498_0,RUNNING,GenerationStep_1,,,2558,65,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
499,499_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,601.000000000000000000000000000000,4371,50,0.002184867678213699235950651101,0.001000000000000000020816681712,262,EDFSMode.RANDOM
500,500_0,FAILED,GenerationStep_1,,,1287,93,0.754895013323809482841397766606,0.357137558613200234436391156123,762,EDFSMode.RANDOM
501,501_0,FAILED,GenerationStep_1,,,3569,94,0.766952367029062109793358104071,0.052150059177655555542330034768,978,EDFSMode.RANDOM
502,502_0,FAILED,GenerationStep_1,,,4766,76,0.938341055285997538426556729974,0.998999999999999999111821580300,881,EDFSMode.RANDOM
503,503_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1084.000000000000000000000000000000,5000,53,0.362173099519495889087039586229,0.740178175201294141771768408944,207,EDFSMode.RANDOM
504,504_0,FAILED,GenerationStep_1,,,4689,54,0.808765009259009515218963315419,0.404107159993178755019727077524,1000,EDFSMode.RANDOM
505,505_0,FAILED,GenerationStep_1,,,2663,74,0.872641704525770944833595876844,0.356403249637921526460360155397,100,EDFSMode.RANDOM
506,506_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,249.000000000000000000000000000000,3381,57,0.001000000000000000020816681712,0.998999999999999999111821580300,782,EDFSMode.RANDOM
507,507_0,FAILED,GenerationStep_1,,,2447,85,0.718752099857752013711831295950,0.201314505632096851783785496082,1000,EDFSMode.RANDOM
508,508_0,FAILED,GenerationStep_1,,,2910,89,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
509,509_0,FAILED,GenerationStep_1,,,4347,87,0.834483440492791106457559635601,0.309703105802411338132174023485,972,EDFSMode.RANDOM
510,510_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,310.000000000000000000000000000000,1671,68,0.088361197383134748584154749551,0.779625782525105170961410294694,783,EDFSMode.RANDOM
511,511_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,308.000000000000000000000000000000,4411,87,0.084529016479085214430533312679,0.998999999999999999111821580300,925,EDFSMode.RANDOM
512,512_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,537.000000000000000000000000000000,1172,43,0.189654434401340804550173402276,0.400821192479375254524853744442,217,EDFSMode.RANDOM
513,513_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1574.000000000000000000000000000000,3906,41,0.532931453171959002013124973018,0.998999999999999999111821580300,183,EDFSMode.RANDOM
514,514_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,183.000000000000000000000000000000,636,70,0.019956608731483641699933073710,0.998999999999999999111821580300,744,EDFSMode.RANDOM
515,515_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,1022.000000000000000000000000000000,4579,96,0.005358667898437163325253695945,0.001000000000000000020816681712,178,EDFSMode.RANDOM
516,516_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,296.000000000000000000000000000000,659,100,0.178682447955981482667908721851,0.632160782508380925115432091843,907,EDFSMode.RANDOM
517,517_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,280.000000000000000000000000000000,4440,66,0.033163617018168674299705145359,0.001000000000000000020816681712,865,EDFSMode.RANDOM
518,518_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,384.000000000000000000000000000000,3297,68,0.001000000000000000020816681712,0.250831260943926548367954865171,448,EDFSMode.RANDOM
519,519_0,RUNNING,GenerationStep_1,,,3589,70,0.993885655995501937631786404381,0.998999999999999999111821580300,304,EDFSMode.RANDOM
520,520_0,RUNNING,GenerationStep_1,,,4508,98,0.998999999999999999111821580300,0.521778020297508526859076027904,190,EDFSMode.RANDOM
521,521_0,COMPLETED,GenerationStep_1,0.869999999999999995559107901499,241.000000000000000000000000000000,546,68,0.113078701928164118695185891283,0.001000000000000000020816681712,764,EDFSMode.RANDOM
522,522_0,FAILED,GenerationStep_1,,,4989,85,0.770266567393742662694933187595,0.001000000000000000020816681712,496,EDFSMode.RANDOM
523,523_0,FAILED,GenerationStep_1,,,2975,56,0.687772481643668998074758746952,0.001000000000000000020816681712,304,EDFSMode.RANDOM
524,524_0,FAILED,GenerationStep_1,,,4844,49,0.944593143462234108298503088008,0.101780272913864267003702934744,324,EDFSMode.RANDOM
525,525_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,580.000000000000000000000000000000,4749,85,0.001000000000000000020816681712,0.998999999999999999111821580300,372,EDFSMode.RANDOM
526,526_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,724.000000000000000000000000000000,4894,41,0.011702322633797780995768000878,0.001000000000000000020816681712,212,EDFSMode.RANDOM
527,527_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,245.000000000000000000000000000000,1837,45,0.023215820275206622974595305209,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
528,528_0,FAILED,GenerationStep_1,,,1822,74,0.885754017723632824932167295628,0.001000000000000000020816681712,100,EDFSMode.RANDOM
529,529_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,2772.000000000000000000000000000000,1611,6,0.465445550394619655953931669501,0.342704498671347501659312229094,100,EDFSMode.RANDOM
530,530_0,FAILED,GenerationStep_1,,,4741,25,0.928754331942155952894779602502,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
531,531_0,FAILED,GenerationStep_1,,,1545,70,0.748446943337238712601333645580,0.927994442230575478092191588075,839,EDFSMode.RANDOM
532,532_0,COMPLETED,GenerationStep_1,0.869999999999999995559107901499,178.000000000000000000000000000000,964,59,0.018757226575525667161548071249,0.276296409353001704012342543137,1000,EDFSMode.RANDOM
533,533_0,FAILED,GenerationStep_1,,,1190,55,0.942105405327205880361418621760,0.788040188891225290568343098130,758,EDFSMode.RANDOM
534,534_0,FAILED,GenerationStep_1,,,2957,42,0.998999999999999999111821580300,0.998999999999999999111821580300,453,EDFSMode.RANDOM
535,535_0,FAILED,GenerationStep_1,,,4532,90,0.866170153776847473459099546744,0.001000000000000000020816681712,100,EDFSMode.RANDOM
536,536_0,FAILED,GenerationStep_1,,,2157,42,0.904338726310865870239297237276,0.998999999999999999111821580300,256,EDFSMode.RANDOM
537,537_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,241.000000000000000000000000000000,3263,48,0.141088768022337024410362005256,0.001000000000000000020816681712,978,EDFSMode.RANDOM
538,538_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,243.000000000000000000000000000000,1583,45,0.122521704247370577522957546535,0.677817371277024238729325134045,1000,EDFSMode.RANDOM
539,539_0,FAILED,GenerationStep_1,,,4817,45,0.851230270286631118814568708331,0.998999999999999999111821580300,230,EDFSMode.RANDOM
540,540_0,RUNNING,GenerationStep_1,,,971,92,0.851267512176875129625841509551,0.906028102694571679798229979497,172,EDFSMode.RANDOM
541,541_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,395.000000000000000000000000000000,2521,11,0.371659312369367667017172607302,0.001000000000000000020816681712,490,EDFSMode.RANDOM
542,542_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,273.000000000000000000000000000000,1341,14,0.139730081894536423137154201868,0.071504045251968934016062462433,749,EDFSMode.RANDOM
543,543_0,COMPLETED,GenerationStep_1,0.900000000000000022204460492503,359.000000000000000000000000000000,1544,78,0.173287116591012341215716219267,0.751859011180877168101233110065,828,EDFSMode.RANDOM
544,544_0,RUNNING,GenerationStep_1,,,3642,100,0.633652269725885064488579700992,0.998999999999999999111821580300,257,EDFSMode.RANDOM
545,545_0,RUNNING,GenerationStep_1,,,1475,48,0.572837886959409514631147430919,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
546,546_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,526.000000000000000000000000000000,959,42,0.283938418612485143910362239694,0.025274320800562709299352803782,502,EDFSMode.RANDOM
547,547_0,RUNNING,GenerationStep_1,,,4022,16,0.820572456834406938064319092518,0.998999999999999999111821580300,972,EDFSMode.RANDOM
548,548_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,279.000000000000000000000000000000,818,8,0.145410676309957798135741313672,0.998999999999999999111821580300,289,EDFSMode.RANDOM
549,549_0,RUNNING,GenerationStep_1,,,1488,100,0.758782227018853117073149405769,0.287770319053308853973760506051,992,EDFSMode.RANDOM
550,550_0,RUNNING,GenerationStep_1,,,2841,70,0.876454172721531699075114829611,0.635872303931983462454979871836,995,EDFSMode.RANDOM
551,551_0,COMPLETED,GenerationStep_1,0.869999999999999995559107901499,173.000000000000000000000000000000,600,7,0.024915962185020103236698929550,0.856853972367756733241606070806,760,EDFSMode.RANDOM
552,552_0,RUNNING,GenerationStep_1,,,661,86,0.615430779157315144267670348199,0.998999999999999999111821580300,162,EDFSMode.RANDOM
553,553_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,320.000000000000000000000000000000,2738,5,0.001000000000000000020816681712,0.917890037782988721382082530909,674,EDFSMode.RANDOM
554,554_0,RUNNING,GenerationStep_1,,,1229,93,0.824650746250768951206566725887,0.105326967821753769705139802682,937,EDFSMode.RANDOM
555,555_0,RUNNING,GenerationStep_1,,,697,72,0.788442749170087830989928079362,0.853788631691393629097319717403,136,EDFSMode.RANDOM
556,556_0,RUNNING,GenerationStep_1,,,4653,18,0.940526914940062463976744311367,0.717600431484140988125375315576,475,EDFSMode.RANDOM
557,557_0,RUNNING,GenerationStep_1,,,2183,77,0.729406048607757262480788540415,0.905183040762848833971077056049,972,EDFSMode.RANDOM
558,558_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,408.000000000000000000000000000000,3075,100,0.195475036179512284828518886570,0.487743085089222372374706537812,620,EDFSMode.RANDOM
559,559_0,RUNNING,GenerationStep_1,,,1962,82,0.607019866843549027457527245133,0.840612234523480994496935636562,746,EDFSMode.RANDOM
560,560_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,214.000000000000000000000000000000,1301,13,0.065036590183809833698447278039,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
561,561_0,RUNNING,GenerationStep_1,,,212,100,0.737298171094613596920908094035,0.805021717527120594937173336803,921,EDFSMode.RANDOM
562,562_0,RUNNING,GenerationStep_1,,,2645,98,0.968221303797560217674345039995,0.998999999999999999111821580300,100,EDFSMode.RANDOM
563,563_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,278.000000000000000000000000000000,1143,17,0.001000000000000000020816681712,0.102253483547927098706864512678,508,EDFSMode.RANDOM
564,564_0,RUNNING,GenerationStep_1,,,1477,64,0.998999999999999999111821580300,0.782574853497937095170300381142,1000,EDFSMode.RANDOM
565,565_0,RUNNING,GenerationStep_1,,,4857,76,0.651693492492479986566422667238,0.562777803850346924896541622729,921,EDFSMode.RANDOM
566,566_0,RUNNING,GenerationStep_1,,,1833,81,0.614194661129453534087474508851,0.111775511355267503921240290765,863,EDFSMode.RANDOM
567,567_0,COMPLETED,GenerationStep_1,0.880000000000000004440892098501,434.000000000000000000000000000000,793,7,0.373894586082924029746266114671,0.001000000000000000020816681712,641,EDFSMode.RANDOM
568,568_0,RUNNING,GenerationStep_1,,,1858,86,0.903211426859673482958612567018,0.391284209779396985329213976001,891,EDFSMode.RANDOM
569,569_0,FAILED,GenerationStep_1,,,2022,94,0.765120921185731273084229542292,0.001000000000000000020816681712,773,EDFSMode.RANDOM
570,570_0,COMPLETED,GenerationStep_1,0.859999999999999986677323704498,1310.000000000000000000000000000000,740,37,0.276548110450216100275611097459,0.001000000000000000020816681712,835,EDFSMode.RANDOM
571,571_0,RUNNING,GenerationStep_1,,,4154,35,0.964645112930575976406544214115,0.540972027859244808389860281750,819,EDFSMode.RANDOM
572,572_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,2140.000000000000000000000000000000,3349,57,0.395897302465650913205763572478,0.998999999999999999111821580300,100,EDFSMode.RANDOM
573,573_0,COMPLETED,GenerationStep_1,0.930000000000000048849813083507,550.000000000000000000000000000000,3320,66,0.155487412999473828545404785473,0.998999999999999999111821580300,331,EDFSMode.RANDOM
574,574_0,RUNNING,GenerationStep_1,,,3515,53,0.998999999999999999111821580300,0.001000000000000000020816681712,508,EDFSMode.RANDOM
