trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
690,690_0,FAILED,SOBOL,,,1193,17,0.591699733106419434314204863767,0.496400540946051460622356898966,684,EDFSMode.RANDOM
691,691_0,FAILED,SOBOL,,,4369,71,0.348972281919792293169990671231,0.597824758788570775891457742546,175,EDFSMode.RANDOM
692,692_0,FAILED,SOBOL,,,3549,50,0.869842991769313789163220462797,0.030271796645596624891760839660,513,EDFSMode.RANDOM
693,693_0,FAILED,SOBOL,,,1701,89,0.063761318866163499419208449126,0.880196007052436502071657287161,796,EDFSMode.RANDOM
694,694_0,FAILED,SOBOL,,,1648,26,0.812092439714819147589253134356,0.246231554726138723854234058308,616,EDFSMode.RANDOM
695,695_0,FAILED,SOBOL,,,3574,87,0.121021829903125766048077593950,0.846533946396783032461996754137,217,EDFSMode.RANDOM
696,696_0,FAILED,SOBOL,,,4315,10,0.598762035476043785742206182476,0.275689621647819904648457622898,330,EDFSMode.RANDOM
697,697_0,FAILED,SOBOL,,,1217,55,0.342398117033764715078092422118,0.626492005882784752657244098373,954,EDFSMode.RANDOM
698,698_0,FAILED,SOBOL,,,579,14,0.128757595701143146005307471569,0.602888520617038015103616999113,846,EDFSMode.RANDOM
699,699_0,FAILED,SOBOL,,,4986,75,0.928862681390717592755379428127,0.485870783280581253205099301340,464,EDFSMode.RANDOM
700,700_0,FAILED,SOBOL,,,2914,47,0.412752942278981183044095359946,0.885792747229337651404534881294,126,EDFSMode.RANDOM
701,701_0,FAILED,SOBOL,,,2335,92,0.653401232499629225358717121708,0.020275032199919225395223776331,733,EDFSMode.RANDOM
702,702_0,FAILED,SOBOL,,,2055,5,0.446061443813145164227762506926,0.399135267773643109823211716503,318,EDFSMode.RANDOM
703,703_0,FAILED,SOBOL,,,2726,57,0.737534112419933052251508343033,0.500551871480420240700937029033,598,EDFSMode.RANDOM
704,704_0,FAILED,SOBOL,,,4406,36,0.232755755772814154624938964844,0.120662457009777429606245391369,936,EDFSMode.RANDOM
705,705_0,FAILED,SOBOL,,,63,78,0.958874262148514344694660849200,0.970579053280875125864213259774,431,EDFSMode.RANDOM
706,706_0,FAILED,SOBOL,,,643,43,0.511241846660152043924085774051,0.759788762647658599824751490814,525,EDFSMode.RANDOM
707,707_0,FAILED,SOBOL,,,3795,95,0.297859687304124209905609177440,0.143900465618819001223371856213,816,EDFSMode.RANDOM
708,708_0,FAILED,SOBOL,,,3288,23,0.795200936865061547287325538491,0.726873866945505153758233518602,703,EDFSMode.RANDOM
709,709_0,FAILED,SOBOL,,,1465,66,0.022423073582351207150287208947,0.360485592223703854575234117874,187,EDFSMode.RANDOM
710,710_0,FAILED,SOBOL,,,1399,20,0.717738095622509675308720034081,0.914123739887028885497954888706,988,EDFSMode.RANDOM
711,711_0,FAILED,SOBOL,,,3228,68,0.473160353682935241881324373026,0.048727352838963268466532241519,380,EDFSMode.RANDOM
712,712_0,FAILED,SOBOL,,,4046,40,0.993174240896478321971585501160,0.572790632069110849933224471897,268,EDFSMode.RANDOM
713,713_0,FAILED,SOBOL,,,890,98,0.189201731925830257674547851821,0.455894267328083524493109734976,650,EDFSMode.RANDOM
714,714_0,FAILED,SOBOL,,,281,32,0.278055595358833673724774371294,0.307906723449006658466231556304,756,EDFSMode.RANDOM
715,715_0,FAILED,SOBOL,,,4629,80,0.538348861420527069476804626902,0.658830465408042020847290132224,131,EDFSMode.RANDOM
716,716_0,FAILED,SOBOL,,,2635,4,0.056715928949415683746337890625,0.212127515425905577295395687543,469,EDFSMode.RANDOM
717,717_0,FAILED,SOBOL,,,1959,61,0.751654066141694832126063374744,0.812551249949261533700450854667,869,EDFSMode.RANDOM
718,718_0,FAILED,SOBOL,,,2401,50,0.086735116407275200667292835988,0.698785006035119282685741382011,383,EDFSMode.RANDOM
719,719_0,FAILED,SOBOL,,,2975,89,0.855644619513303061886233535915,0.332274406950920808689886598586,899,EDFSMode.RANDOM
720,720_0,FAILED,SOBOL,,,4734,17,0.362196096850559090540855322615,0.790132775902748107910156250000,561,EDFSMode.RANDOM
721,721_0,FAILED,SOBOL,,,332,72,0.571649741383269405226030812628,0.174122199125587934220860120149,271,EDFSMode.RANDOM
722,722_0,FAILED,SOBOL,,,1000,12,0.894567863004282148864376722486,0.088691502222791318565953133657,179,EDFSMode.RANDOM
723,723_0,FAILED,SOBOL,,,4093,51,0.172317850647494191784758754693,0.938485803874209545405449262034,684,EDFSMode.RANDOM
724,724_0,FAILED,SOBOL,,,3664,30,0.673192059192806446787926688557,0.433481416514143347296084129994,796,EDFSMode.RANDOM
725,725_0,FAILED,SOBOL,,,1743,85,0.385647771567106223411514065447,0.534775710729882169935933688976,516,EDFSMode.RANDOM
726,726_0,FAILED,SOBOL,,,1873,8,0.240858042011037470908618729482,0.828477830255404112946848727006,728,EDFSMode.RANDOM
727,727_0,FAILED,SOBOL,,,3697,57,0.949311236685141945912391747697,0.196988169090822340390189992831,104,EDFSMode.RANDOM
728,728_0,FAILED,SOBOL,,,4207,27,0.456597598951309913140050866787,0.674756908154115042641763011488,442,EDFSMode.RANDOM
729,729_0,FAILED,SOBOL,,,1055,85,0.726507544480264222386267647380,0.292767269296571597259060126817,841,EDFSMode.RANDOM
730,730_0,FAILED,SOBOL,,,433,45,0.801353331424295878271379933722,0.440573252473026533149180750115,960,EDFSMode.RANDOM
731,731_0,FAILED,SOBOL,,,4776,93,0.014809493657201529270839301944,0.588778720315545789354416683636,353,EDFSMode.RANDOM
732,732_0,FAILED,SOBOL,,,3098,15,0.515931040784344041583153739339,0.033406468108296394348144531250,240,EDFSMode.RANDOM
733,733_0,FAILED,SOBOL,,,2427,73,0.292680586004629705865198729953,0.930111928515136243689198636275,622,EDFSMode.RANDOM
734,734_0,FAILED,SOBOL,,,1926,38,0.623309884561225824306518461526,0.548814937138929925808383814001,206,EDFSMode.RANDOM
735,735_0,FAILED,SOBOL,,,2505,77,0.318336873682215804048922791480,0.416211063938215386492913694383,711,EDFSMode.RANDOM
736,736_0,FAILED,SOBOL,,,4574,4,0.839078024253249177277780290751,0.952524892723187854848276856501,824,EDFSMode.RANDOM
737,737_0,FAILED,SOBOL,,,167,59,0.095500791657716035953917810275,0.071421041829511519583029155456,544,EDFSMode.RANDOM
738,738_0,FAILED,SOBOL,,,847,25,0.435350817892700414635243078010,0.157033753011375676322813887964,411,EDFSMode.RANDOM
739,739_0,FAILED,SOBOL,,,3945,64,0.631289456993341491219950967206,0.804109780546277796986487373943,927,EDFSMode.RANDOM
740,740_0,FAILED,SOBOL,,,3202,42,0.149896256403997535366912075006,0.315186090961098674956275544901,589,EDFSMode.RANDOM
741,741_0,FAILED,SOBOL,,,1276,96,0.909189013121649569626470110961,0.712762111060321279509821579268,299,EDFSMode.RANDOM
742,742_0,FAILED,SOBOL,,,1488,39,0.353120825933292525888873569784,0.003430238429456949119517039648,875,EDFSMode.RANDOM
743,743_0,FAILED,SOBOL,,,3409,100,0.580238882450386905809125437372,0.900013404216617352027185461338,493,EDFSMode.RANDOM
744,744_0,FAILED,SOBOL,,,3841,22,0.075220801357179886692527759351,0.469026119634509075506656472498,155,EDFSMode.RANDOM
745,745_0,FAILED,SOBOL,,,748,67,0.865693912386894193211617221095,0.617109277985990023474016652472,762,EDFSMode.RANDOM
746,746_0,FAILED,SOBOL,,,116,2,0.666065334096550887288401554542,0.640774884635582520076013679500,645,EDFSMode.RANDOM
747,747_0,FAILED,SOBOL,,,4518,63,0.392287920672446499548158271864,0.258662921415641899880455412131,245,EDFSMode.RANDOM
748,748_0,FAILED,SOBOL,,,2761,33,0.888901899440214027237061600317,0.860816687589511242428841342189,358,EDFSMode.RANDOM
749,749_0,FAILED,SOBOL,,,2187,79,0.176519297661259760845453570255,0.229204746676608922539841728394,983,EDFSMode.RANDOM
750,750_0,FAILED,SOBOL,,,2214,19,0.969600804140791305840707536845,0.345408229712396874777624589115,497,EDFSMode.RANDOM
751,751_0,FAILED,SOBOL,,,2890,70,0.214236383790150280992392595181,0.743105607535690104725745186443,787,EDFSMode.RANDOM
752,752_0,FAILED,SOBOL,,,4882,48,0.691729243345558630906566577323,0.128823233231902117834621890324,675,EDFSMode.RANDOM
753,753_0,FAILED,SOBOL,,,534,90,0.499659142877906581325930801540,0.776020603619515858540012231970,159,EDFSMode.RANDOM
754,754_0,FAILED,SOBOL,,,1106,31,0.035090956222265962116679816063,0.986749285930767605634628125699,290,EDFSMode.RANDOM
755,755_0,FAILED,SOBOL,,,4263,83,0.774739748351275903104351527872,0.105766763018444176491783537131,570,EDFSMode.RANDOM
756,756_0,FAILED,SOBOL,,,3441,10,0.257895131746307015863095557506,0.516721966570243274041729364399,908,EDFSMode.RANDOM
757,757_0,FAILED,SOBOL,,,1612,52,0.558999708091840186163778980699,0.384239465964958060162359743117,403,EDFSMode.RANDOM
758,758_0,FAILED,SOBOL,,,1634,44,0.060323234504088760199458363331,0.609765895780175926077504300338,955,EDFSMode.RANDOM
759,759_0,FAILED,SOBOL,,,3462,96,0.757058791050687407420127783553,0.477284094128757718777933405363,327,EDFSMode.RANDOM
760,760_0,FAILED,SOBOL,,,4280,22,0.275545662246644507131776435926,0.892670129828155078932638843980,214,EDFSMode.RANDOM
761,761_0,FAILED,SOBOL,,,1124,65,0.533797856610268350863179875887,0.011688335612416268088908921641,617,EDFSMode.RANDOM
762,762_0,FAILED,SOBOL,,,515,6,0.998944687839597444956041272235,0.221928984539583318280620005680,739,EDFSMode.RANDOM
763,763_0,FAILED,SOBOL,,,4863,58,0.192931122042238722968932052027,0.869127083623781770960192716302,122,EDFSMode.RANDOM
764,764_0,FAILED,SOBOL,,,2870,35,0.713065050864592153700982635200,0.251387058896943904606757769216,460,EDFSMode.RANDOM
765,765_0,FAILED,SOBOL,,,2193,78,0.470284713407978394172914704541,0.649085135674104085623525861592,852,EDFSMode.RANDOM
766,766_0,FAILED,SOBOL,,,2167,14,0.675675342829898051277837112139,0.768744737382978216011508720840,437,EDFSMode.RANDOM
767,767_0,FAILED,SOBOL,,,2741,75,0.390233039988204855053055553071,0.137133495423942791680005370836,932,EDFSMode.RANDOM
768,768_0,FAILED,SOBOL,,,4499,46,0.890987206924706676147707185009,0.735829849116504175476904947573,594,EDFSMode.RANDOM
769,769_0,FAILED,SOBOL,,,97,91,0.166878862127661703462777609275,0.353718614593148239499953433551,325,EDFSMode.RANDOM
770,770_0,FAILED,SOBOL,,,765,27,0.366903405219316469665358226848,0.376896187858656028790704795028,188,EDFSMode.RANDOM
771,771_0,FAILED,SOBOL,,,3859,88,0.574498732183128635320201738068,0.524980074906721716487822959607,700,EDFSMode.RANDOM
772,772_0,FAILED,SOBOL,,,3430,9,0.080930405853316192410495943932,0.098423384530469781861228284470,813,EDFSMode.RANDOM
773,773_0,FAILED,SOBOL,,,1508,54,0.851941878871992241961663694383,0.995007249271497085096882528887,526,EDFSMode.RANDOM
774,774_0,FAILED,SOBOL,,,1257,12,0.409903468159958705996359640267,0.285431605326011750278780709777,654,EDFSMode.RANDOM
775,775_0,FAILED,SOBOL,,,3184,51,0.648694377707317526571273447189,0.683007402354851356207632306905,262,EDFSMode.RANDOM
776,776_0,FAILED,SOBOL,,,3924,29,0.132460789918899535244634080300,0.189652404738590130151010271220,374,EDFSMode.RANDOM
777,777_0,FAILED,SOBOL,,,826,84,0.934666908625513270791884679056,0.836728179460391352506576367887,992,EDFSMode.RANDOM
778,778_0,FAILED,SOBOL,,,188,50,0.594177265245467434162662812014,0.922828448142856361258168362838,871,EDFSMode.RANDOM
779,779_0,FAILED,SOBOL,,,4595,90,0.339914364948868730209596833447,0.041724344436079266462691350625,468,EDFSMode.RANDOM
780,780_0,FAILED,SOBOL,,,2523,16,0.817530959786847200021497883426,0.581495347760617731225352144975,131,EDFSMode.RANDOM
781,781_0,FAILED,SOBOL,,,1944,71,0.124602984173223380048867170444,0.448891251489520082262885125601,759,EDFSMode.RANDOM
782,782_0,FAILED,SOBOL,,,2445,33,0.791471093172207429411457724200,0.064137665556743744810219709507,274,EDFSMode.RANDOM
783,783_0,FAILED,SOBOL,,,3117,81,0.016653109958395362344418799694,0.960842902893200512259852530406,560,EDFSMode.RANDOM
784,784_0,FAILED,SOBOL,,,4797,3,0.514117970254272194097211468033,0.408927587283775206827840520418,898,EDFSMode.RANDOM
785,785_0,FAILED,SOBOL,,,454,60,0.302532278485596162198589809122,0.557132802313193731258422758401,386,EDFSMode.RANDOM
786,786_0,FAILED,SOBOL,,,1034,20,0.227351499311625959709459721125,0.705426342990249422015835989441,521,EDFSMode.RANDOM
787,787_0,FAILED,SOBOL,,,4186,69,0.955266458403319140835208145290,0.323436451319605133836176946716,790,EDFSMode.RANDOM
788,788_0,FAILED,SOBOL,,,3679,40,0.450611950432881713801691603294,0.796774120293557652772165056376,678,EDFSMode.RANDOM
789,789_0,FAILED,SOBOL,,,1855,98,0.740044513979926654734242674749,0.165284236058592798324085038075,183,EDFSMode.RANDOM
790,790_0,FAILED,SOBOL,,,1722,24,0.884955980479717241315995579498,0.463177565526217249747276127891,844,EDFSMode.RANDOM
791,791_0,FAILED,SOBOL,,,3644,63,0.174370798055082570909846140239,0.564472588438540645583429977705,441,EDFSMode.RANDOM
792,792_0,FAILED,SOBOL,,,4075,43,0.671108625499531652458529151772,0.056010788597166537294835819694,103,EDFSMode.RANDOM
793,793_0,FAILED,SOBOL,,,981,97,0.395290140377357601675356590931,0.905805789202451694386297731398,731,EDFSMode.RANDOM
794,794_0,FAILED,SOBOL,,,350,37,0.072950722815468910242842071057,0.819887088658288076814528722025,626,EDFSMode.RANDOM
795,795_0,FAILED,SOBOL,,,4751,76,0.861382777018472545194072154118,0.203877210834994909705031318481,234,EDFSMode.RANDOM
796,796_0,FAILED,SOBOL,,,2996,5,0.356488306660205145348641053715,0.666166173992678523063659667969,347,EDFSMode.RANDOM
797,797_0,FAILED,SOBOL,,,2422,59,0.585403767660260254679371882958,0.299656303605064733286411637891,964,EDFSMode.RANDOM
798,798_0,FAILED,SOBOL,,,1980,44,0.252825190868228688589880448490,0.181457903992384678160121325163,548,EDFSMode.RANDOM
799,799_0,FAILED,SOBOL,,,2656,93,0.556031751997768886042194935726,0.781882367212325291028207630006,818,EDFSMode.RANDOM
800,800_0,FAILED,SOBOL,,,4647,16,0.039063524657860400346454099463,0.339610249377787110081072796675,705,EDFSMode.RANDOM
801,801_0,FAILED,SOBOL,,,299,74,0.776853984346613235523193452536,0.690534690290689479041930098902,211,EDFSMode.RANDOM
802,802_0,FAILED,SOBOL,,,871,7,0.688396026229485924474715830002,0.542059142770245694364916744235,301,EDFSMode.RANDOM
803,803_0,FAILED,SOBOL,,,4028,56,0.494467608192935559330294381652,0.425163476983085264482298271105,588,EDFSMode.RANDOM
804,804_0,FAILED,SOBOL,,,3207,28,0.971836619071662410895839911973,0.945769105790182917914421523164,926,EDFSMode.RANDOM
805,805_0,FAILED,SOBOL,,,1379,86,0.218574168633669602135327636461,0.080373447438701992040499533232,414,EDFSMode.RANDOM
806,806_0,FAILED,SOBOL,,,1483,31,0.521122092150151705602922902472,0.633767823787406037183700391324,768,EDFSMode.RANDOM
807,807_0,FAILED,SOBOL,,,3306,82,0.296014256697148092634108706989,0.267379296252504006226047295058,150,EDFSMode.RANDOM
808,808_0,FAILED,SOBOL,,,3816,11,0.797016000157222181954352890898,0.853809634177014276090744715475,488,EDFSMode.RANDOM
809,809_0,FAILED,SOBOL,,,664,53,0.012573195407167076648180525922,0.237921114077791567842368181118,881,EDFSMode.RANDOM
810,810_0,FAILED,SOBOL,,,42,18,0.459566053235903382301330566406,0.027618351202458143317519656534,984,EDFSMode.RANDOM
811,811_0,FAILED,SOBOL,,,4386,69,0.731577016910538113769746360049,0.877534724403172705642361961509,355,EDFSMode.RANDOM
812,812_0,FAILED,SOBOL,,,2708,49,0.238743337567895647088889177212,0.493214239843189738987661030478,243,EDFSMode.RANDOM
813,813_0,FAILED,SOBOL,,,2036,91,0.945339166440069655905631407222,0.594630590736865971557278953696,646,EDFSMode.RANDOM
814,814_0,FAILED,SOBOL,,,2316,1,0.154206938195973641825275990414,0.977922506125643797858515426924,160,EDFSMode.RANDOM
815,815_0,FAILED,SOBOL,,,2895,62,0.911459574982523945685386479454,0.112404538283124563746717683443,672,EDFSMode.RANDOM
816,816_0,FAILED,SOBOL,,,4965,34,0.430186416001990423740863889179,0.507895194200798871797530864569,784,EDFSMode.RANDOM
817,817_0,FAILED,SOBOL,,,558,80,0.627921522689983246934275484818,0.390877233793959000252016267041,498,EDFSMode.RANDOM
818,818_0,FAILED,SOBOL,,,1238,38,0.841226992307230858614275348373,0.367761276286095395438024979740,409,EDFSMode.RANDOM
819,819_0,FAILED,SOBOL,,,4336,99,0.099446212427690625079712560819,0.718563437450677189310965786717,903,EDFSMode.RANDOM
820,820_0,FAILED,SOBOL,,,3593,22,0.620307166665792442117322025297,0.151176287241280071782512095524,565,EDFSMode.RANDOM
821,821_0,FAILED,SOBOL,,,1666,67,0.313294050727039585790834053114,0.751478426098823537593318633299,296,EDFSMode.RANDOM
822,822_0,FAILED,SOBOL,,,1682,4,0.562567113790661044170349214255,0.125265401899814610153782723501,448,EDFSMode.RANDOM
823,823_0,FAILED,SOBOL,,,3530,59,0.370549773186445219330664713198,0.975189389236271408911704838829,833,EDFSMode.RANDOM
824,824_0,FAILED,SOBOL,,,4349,37,0.848295927302911922929240517988,0.404271098066121326031208127461,721,EDFSMode.RANDOM
825,825_0,FAILED,SOBOL,,,1173,76,0.092863511381670829636370001481,0.505695063095539798503352812986,110,EDFSMode.RANDOM
826,826_0,FAILED,SOBOL,,,623,41,0.378285836411640041809789636318,0.731529949059709916348026581545,233,EDFSMode.RANDOM
827,827_0,FAILED,SOBOL,,,4951,96,0.679337533922865999258533520333,0.365133807389065645487846722972,628,EDFSMode.RANDOM
828,828_0,FAILED,SOBOL,,,2957,25,0.163218039199709896713841317251,0.764886568734422289672636452451,966,EDFSMode.RANDOM
829,829_0,FAILED,SOBOL,,,2301,64,0.902934945870190852623693444912,0.148990434499457480299611233932,345,EDFSMode.RANDOM
830,830_0,FAILED,SOBOL,,,2098,28,0.196578917659819135677068402401,0.278396587252616900531876353853,831,EDFSMode.RANDOM
831,831_0,FAILED,SOBOL,,,2692,86,0.987013545330613806250141806231,0.629191134281456454502290398523,537,EDFSMode.RANDOM
832,832_0,FAILED,SOBOL,,,4451,8,0.482214487751945863891478438745,0.249380036104470487190454264237,199,EDFSMode.RANDOM
833,833_0,FAILED,SOBOL,,,29,56,0.709416719878092405515701557306,0.849674560826271796365460886591,718,EDFSMode.RANDOM
834,834_0,FAILED,SOBOL,,,678,15,0.760721458027139307844777249557,0.888446371128782663717515788449,582,EDFSMode.RANDOM
835,835_0,FAILED,SOBOL,,,3751,72,0.048377458577975630815704022325,0.022936017422005534199813681084,306,EDFSMode.RANDOM
836,836_0,FAILED,SOBOL,,,3322,46,0.545743216138333098186308234290,0.606075238117948167371196177555,418,EDFSMode.RANDOM
837,837_0,FAILED,SOBOL,,,1420,94,0.271881508134305505119954204929,0.489064891846850535728208342334,920,EDFSMode.RANDOM
838,838_0,FAILED,SOBOL,,,1365,48,0.967212710212916104701719177683,0.793326527556404426100300497637,147,EDFSMode.RANDOM
839,839_0,FAILED,SOBOL,,,3272,90,0.223688356451690190107584044199,0.177309035597369074599427563044,768,EDFSMode.RANDOM
840,840_0,FAILED,SOBOL,,,4012,19,0.743708192208781815324414310453,0.701445872286334592971002166450,881,EDFSMode.RANDOM
841,841_0,FAILED,SOBOL,,,933,71,0.438667066788300863411365071443,0.334928387762978674313529836581,485,EDFSMode.RANDOM
842,842_0,FAILED,SOBOL,,,237,10,0.028583776583895086770281679378,0.436621911972761178599711229253,365,EDFSMode.RANDOM
843,843_0,FAILED,SOBOL,,,4663,53,0.787823773438110941391698816005,0.537924549020826869849543072633,975,EDFSMode.RANDOM
844,844_0,FAILED,SOBOL,,,2591,31,0.306181085355579862827823944826,0.091390273708850139344761487337,637,EDFSMode.RANDOM
845,845_0,FAILED,SOBOL,,,1993,83,0.502187720026820882956997138535,0.941192888449877473888705026184,252,EDFSMode.RANDOM
846,846_0,FAILED,SOBOL,,,2358,21,0.336252649739384679161702251804,0.577880244037136447943225903146,668,EDFSMode.RANDOM
847,847_0,FAILED,SOBOL,,,3009,66,0.606123992938548350473126902216,0.460992192385718202451982961065,166,EDFSMode.RANDOM
848,848_0,FAILED,SOBOL,,,4689,39,0.112654769344255334395654699620,0.918771836081519688299579229351,504,EDFSMode.RANDOM
849,849_0,FAILED,SOBOL,,,366,100,0.821192258598282931458811617631,0.053383791865780953755926674376,780,EDFSMode.RANDOM
850,850_0,FAILED,SOBOL,,,966,34,0.645047533856704879973165134288,0.217270588070154202497974438302,915,EDFSMode.RANDOM
851,851_0,FAILED,SOBOL,,,4137,79,0.421835562435910083056711528116,0.817687437154352658730260827724,396,EDFSMode.RANDOM
852,852_0,FAILED,SOBOL,,,3630,1,0.922734278980642530498812448059,0.312516702491790032691909573259,283,EDFSMode.RANDOM
853,853_0,FAILED,SOBOL,,,1787,62,0.136106265604496012855406661402,0.663433529268950272772542575694,577,EDFSMode.RANDOM
854,854_0,FAILED,SOBOL,,,1829,36,0.490315554538741704693194378706,0.957181091949343643143777171645,337,EDFSMode.RANDOM
855,855_0,FAILED,SOBOL,,,3731,78,0.699852534448727969795811532094,0.076069374106824405590288051826,947,EDFSMode.RANDOM
856,856_0,FAILED,SOBOL,,,4163,6,0.207118195783346892291376661888,0.553912622395902887184604423965,609,EDFSMode.RANDOM
857,857_0,FAILED,SOBOL,,,1089,57,0.975990040890872490031426877977,0.421300911989062998319610642284,224,EDFSMode.RANDOM
858,858_0,FAILED,SOBOL,,,399,24,0.551894807644188412076857730426,0.319788918739184746531378777945,119,EDFSMode.RANDOM
859,859_0,FAILED,SOBOL,,,4820,66,0.264267303612083170882840477134,0.717372329903766536851605906122,741,EDFSMode.RANDOM
860,860_0,FAILED,SOBOL,,,3064,43,0.765413358738645910328557420144,0.162169704133644704269201497482,853,EDFSMode.RANDOM
861,861_0,FAILED,SOBOL,,,2471,95,0.043200885409489277189098999088,0.809253092991188194282869972085,457,EDFSMode.RANDOM
862,862_0,FAILED,SOBOL,,,1892,9,0.872844519956037401264836717019,0.677410649165511080660451170843,943,EDFSMode.RANDOM
863,863_0,FAILED,SOBOL,,,2548,54,0.068802952112630016978656044557,0.295428371630609032383318890425,424,EDFSMode.RANDOM
864,864_0,FAILED,SOBOL,,,4540,26,0.589550051227211935334082681948,0.831664426926523425720461091259,311,EDFSMode.RANDOM
865,865_0,FAILED,SOBOL,,,212,87,0.345026147324591858644993180860,0.200182156827300783419332219637,605,EDFSMode.RANDOM
866,866_0,FAILED,SOBOL,,,803,47,0.185817193750292070086871376589,0.036113316601142288198023067025,695,EDFSMode.RANDOM
867,867_0,FAILED,SOBOL,,,3979,93,0.880824270844459578100327235006,0.932810939801856919828537684225,194,EDFSMode.RANDOM
868,868_0,FAILED,SOBOL,,,3158,13,0.399421314643695957169455823532,0.443721854681149108223792154604,532,EDFSMode.RANDOM
869,869_0,FAILED,SOBOL,,,1310,74,0.659660861639305928783016952366,0.591919455574825392751847630279,808,EDFSMode.RANDOM
870,870_0,FAILED,SOBOL,,,1532,17,0.103578397946432226861546155305,0.131963611578568812410239274868,261,EDFSMode.RANDOM
871,871_0,FAILED,SOBOL,,,3375,72,0.829780120728537462504448285472,0.779169324798509532747914363426,657,EDFSMode.RANDOM
872,872_0,FAILED,SOBOL,,,3884,49,0.324741338703781357022393194711,0.348107122028246507294824141354,995,EDFSMode.RANDOM
873,873_0,FAILED,SOBOL,,,713,88,0.616176468282938039067175850505,0.745812812941148872702967764781,374,EDFSMode.RANDOM
874,874_0,FAILED,SOBOL,,,150,30,0.915606869801878886505619448144,0.519915835335850728959883326752,477,EDFSMode.RANDOM
875,875_0,FAILED,SOBOL,,,4473,84,0.142745671141892682687313254064,0.387426419548690337268936900728,862,EDFSMode.RANDOM
876,876_0,FAILED,SOBOL,,,2796,12,0.639384157909080430570725184225,0.989410031352192187448224558466,749,EDFSMode.RANDOM
877,877_0,FAILED,SOBOL,,,2144,51,0.426039656551554790642200032380,0.108420623000711202621459960938,139,EDFSMode.RANDOM
878,878_0,FAILED,SOBOL,,,2248,41,0.720135380050167417387285695440,0.474169075166806563981225508542,554,EDFSMode.RANDOM
879,879_0,FAILED,SOBOL,,,2846,99,0.463702521705999959333865945155,0.622245348079130011775816910813,277,EDFSMode.RANDOM
880,880_0,FAILED,SOBOL,,,4916,19,0.941201329804956965396911527932,0.008040338302031159803395787833,390,EDFSMode.RANDOM
881,881_0,FAILED,SOBOL,,,489,68,0.250184439059346896971902651785,0.904616588907316332424102256482,891,EDFSMode.RANDOM
882,882_0,FAILED,SOBOL,,,1149,3,0.284557272594422094869059947086,0.865906416669487977166852488153,803,EDFSMode.RANDOM
883,883_0,FAILED,SOBOL,,,4228,61,0.525274621687829457172824731970,0.234302788846194737226724669199,509,EDFSMode.RANDOM
884,884_0,FAILED,SOBOL,,,3485,33,0.008420249471440911792630146238,0.645422860000282483383671205956,171,EDFSMode.RANDOM
885,885_0,FAILED,SOBOL,,,1579,81,0.808471497124060967109926423291,0.263319239612668731798095222985,690,EDFSMode.RANDOM
886,886_0,FAILED,SOBOL,,,1566,32,0.702360557520762096572752852808,0.811520517924800510733973624156,850,EDFSMode.RANDOM
887,887_0,FAILED,SOBOL,,,3487,81,0.489031756600365019593823490140,0.164444973709061748046167394932,461,EDFSMode.RANDOM
888,888_0,FAILED,SOBOL,,,4231,3,0.978339855011552517183304189530,0.716259160360321445182307797950,123,EDFSMode.RANDOM
889,889_0,FAILED,SOBOL,,,1138,61,0.205493405021727082448990131525,0.318683608708903221007346928673,738,EDFSMode.RANDOM
890,890_0,FAILED,SOBOL,,,506,19,0.262739548467099681694492119277,0.419768020648509265768666409713,619,EDFSMode.RANDOM
891,891_0,FAILED,SOBOL,,,4908,68,0.554158977609127800789678985893,0.552372347425669429910044527787,212,EDFSMode.RANDOM
892,892_0,FAILED,SOBOL,,,2840,41,0.041820022111758593796881910976,0.078891671746969219136680351312,325,EDFSMode.RANDOM
893,893_0,FAILED,SOBOL,,,2266,99,0.768006996223703053416898001160,0.959996020831167751197199322633,957,EDFSMode.RANDOM
894,894_0,FAILED,SOBOL,,,2136,12,0.070437264261767273954006896020,0.590386475006118405239874391555,528,EDFSMode.RANDOM
895,895_0,FAILED,SOBOL,,,2812,51,0.870473763244226539370629325276,0.442181490482762451499354483531,811,EDFSMode.RANDOM
896,896_0,FAILED,SOBOL,,,4491,30,0.346330872982740400889412057950,0.935633326670154974458171182050,698,EDFSMode.RANDOM
897,897_0,FAILED,SOBOL,,,143,84,0.587032521639019200243581053655,0.038928334711119533251277857744,190,EDFSMode.RANDOM
898,898_0,FAILED,SOBOL,,,715,49,0.878209705639630522355787434208,0.202449670989066354831464877861,323,EDFSMode.RANDOM
899,899_0,FAILED,SOBOL,,,3871,88,0.187207563564181334037073156651,0.833939785730093752214031610492,596,EDFSMode.RANDOM
900,900_0,FAILED,SOBOL,,,3363,18,0.657387170286849120692806991428,0.294315112859010685752991776098,933,EDFSMode.RANDOM
901,901_0,FAILED,SOBOL,,,1535,72,0.400970012379810225588983030320,0.676305249907076411197692777932,435,EDFSMode.RANDOM
902,902_0,FAILED,SOBOL,,,1326,13,0.828389758350327576330585088726,0.107071452427655464112454808401,760,EDFSMode.RANDOM
903,903_0,FAILED,SOBOL,,,3150,74,0.106192985458299513079616360756,0.988053477149456793604542781395,129,EDFSMode.RANDOM
