trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
4033,2149_0,FAILED,BOTORCH_MODULAR,,,2189,1,2,250,7
4034,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4035,1648_0,FAILED,BOTORCH_MODULAR,,,1715,1,2,250,6
4036,353_0,FAILED,BOTORCH_MODULAR,,,561,1,1000,2,10
4037,2938_0,FAILED,BOTORCH_MODULAR,,,763,1,1000,2,10
4038,4038_0,FAILED,BOTORCH_MODULAR,,,422,1,1000,2,10
4039,2173_0,FAILED,BOTORCH_MODULAR,,,1724,1,2,250,6
4040,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4041,4041_0,FAILED,BOTORCH_MODULAR,,,458,1,892,2,10
4042,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4043,2269_0,FAILED,BOTORCH_MODULAR,,,1745,1,2,250,7
4044,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4045,1209_0,FAILED,BOTORCH_MODULAR,,,1703,1,2,250,7
4046,4046_0,FAILED,BOTORCH_MODULAR,,,100,1,2,2,5
4047,775_0,FAILED,BOTORCH_MODULAR,,,1748,1,2,250,6
4048,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4049,4049_0,FAILED,BOTORCH_MODULAR,,,118,424,2,2,10
4050,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4051,4051_0,FAILED,BOTORCH_MODULAR,,,416,1,1000,2,10
4052,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4053,4053_0,FAILED,BOTORCH_MODULAR,,,122,2540,2,2,10
4054,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
4055,4055_0,FAILED,BOTORCH_MODULAR,,,2205,1,2,250,9
4056,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
4057,1646_0,FAILED,BOTORCH_MODULAR,,,124,2501,2,2,10
4058,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
4059,4059_0,FAILED,BOTORCH_MODULAR,,,432,1,742,2,10
4060,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4061,4061_0,FAILED,BOTORCH_MODULAR,,,2616,1,2,250,10
4062,1583_0,FAILED,BOTORCH_MODULAR,,,122,1,2,250,6
4063,1979_0,FAILED,BOTORCH_MODULAR,,,2231,1,2,250,7
4064,4064_0,FAILED,BOTORCH_MODULAR,,,454,1,1000,2,10
4065,628_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,6
4066,4066_0,FAILED,BOTORCH_MODULAR,,,567,1,963,2,10
4067,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4068,967_0,FAILED,BOTORCH_MODULAR,,,2607,1,2,250,10
4069,4069_0,FAILED,BOTORCH_MODULAR,,,419,1,825,2,10
4070,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4071,4071_0,FAILED,BOTORCH_MODULAR,,,405,1,741,2,10
4072,2965_0,FAILED,BOTORCH_MODULAR,,,123,2511,2,2,10
4073,1005_0,FAILED,BOTORCH_MODULAR,,,1743,1,2,250,6
4074,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4075,786_0,FAILED,BOTORCH_MODULAR,,,2442,1,2,250,10
4076,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4077,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4078,4078_0,FAILED,BOTORCH_MODULAR,,,452,1,860,2,10
4079,675_0,FAILED,BOTORCH_MODULAR,,,108,1,2,2,6
4080,2433_0,FAILED,BOTORCH_MODULAR,,,1730,1,2,250,6
4081,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4082,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
4083,4083_0,FAILED,BOTORCH_MODULAR,,,123,2477,2,2,10
4084,1087_0,FAILED,BOTORCH_MODULAR,,,1702,1,2,250,7
4085,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4086,4086_0,FAILED,BOTORCH_MODULAR,,,413,1,675,2,10
4087,2136_0,FAILED,BOTORCH_MODULAR,,,1745,1,2,250,6
4088,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4089,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4090,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
4091,795_0,FAILED,BOTORCH_MODULAR,,,1702,1,2,250,6
4092,4092_0,FAILED,BOTORCH_MODULAR,,,2905,1,2,250,10
4093,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4094,4094_0,FAILED,BOTORCH_MODULAR,,,104,491,2,2,10
4095,4095_0,FAILED,BOTORCH_MODULAR,,,128,1,2,2,5
4096,744_0,FAILED,BOTORCH_MODULAR,,,1712,1,2,250,6
4097,3038_0,FAILED,BOTORCH_MODULAR,,,579,1,1000,2,10
4098,1832_0,FAILED,BOTORCH_MODULAR,,,1695,1,2,250,7
4099,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4100,4100_0,FAILED,BOTORCH_MODULAR,,,379,1,880,2,10
4101,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
4102,4102_0,FAILED,BOTORCH_MODULAR,,,2751,1,2,2,10
4103,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4104,4104_0,FAILED,BOTORCH_MODULAR,,,123,2488,2,2,10
4105,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
4106,3816_0,FAILED,BOTORCH_MODULAR,,,482,1,1000,2,10
4107,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
4108,1506_0,FAILED,BOTORCH_MODULAR,,,1734,1,2,250,6
4109,694_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,5
4110,1207_0,FAILED,BOTORCH_MODULAR,,,1772,1,2,250,6
4111,1344_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,5
4112,752_0,FAILED,BOTORCH_MODULAR,,,1716,1,2,250,7
4113,4113_0,FAILED,BOTORCH_MODULAR,,,777,1,1000,2,10
4114,4114_0,FAILED,BOTORCH_MODULAR,,,2226,1,2,250,8
4115,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
4116,1627_0,FAILED,BOTORCH_MODULAR,,,1700,1,2,250,6
4117,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4118,619_0,FAILED,BOTORCH_MODULAR,,,495,1,1000,2,10
4119,1102_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,5
4120,623_0,FAILED,BOTORCH_MODULAR,,,1718,1,2,250,7
4121,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
4122,4122_0,FAILED,BOTORCH_MODULAR,,,1774,1,2,250,6
4123,4123_0,FAILED,BOTORCH_MODULAR,,,837,1,1000,2,10
4124,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
4125,585_0,FAILED,BOTORCH_MODULAR,,,1724,1,2,250,7
4126,4126_0,FAILED,BOTORCH_MODULAR,,,1579,1,2,250,4
4127,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4128,4128_0,FAILED,BOTORCH_MODULAR,,,100,365,2,2,10
4129,710_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,5
4130,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4131,4131_0,FAILED,BOTORCH_MODULAR,,,513,1,1000,2,10
4132,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4133,503_0,FAILED,BOTORCH_MODULAR,,,1717,1,2,250,6
4134,850_0,FAILED,BOTORCH_MODULAR,,,1741,1,2,250,7
4135,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4136,1615_0,FAILED,BOTORCH_MODULAR,,,1755,1,2,250,7
4137,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4138,603_0,FAILED,BOTORCH_MODULAR,,,554,1,1000,2,10
4139,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
4140,4064_0,FAILED,BOTORCH_MODULAR,,,454,1,1000,2,10
4141,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4142,580_0,FAILED,BOTORCH_MODULAR,,,1723,1,2,250,7
4143,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4144,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4145,1580_0,FAILED,BOTORCH_MODULAR,,,547,1,1000,2,10
4146,400_0,FAILED,BOTORCH_MODULAR,,,124,1,2,2,6
4147,1886_0,FAILED,BOTORCH_MODULAR,,,2215,1,2,250,7
4148,880_0,FAILED,BOTORCH_MODULAR,,,559,1,1000,2,10
4149,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
4150,801_0,FAILED,BOTORCH_MODULAR,,,1777,1,2,250,6
4151,3107_0,FAILED,BOTORCH_MODULAR,,,2585,1,2,250,10
4152,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
4153,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4154,4154_0,FAILED,BOTORCH_MODULAR,,,518,1,1000,2,10
4155,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4156,705_0,FAILED,BOTORCH_MODULAR,,,1704,1,2,250,7
4157,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4158,4158_0,FAILED,BOTORCH_MODULAR,,,439,1,917,2,10
4159,2494_0,FAILED,BOTORCH_MODULAR,,,124,2567,2,2,10
4160,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4161,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4162,1063_0,FAILED,BOTORCH_MODULAR,,,1757,1,2,250,7
4163,628_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,6
4164,4164_0,FAILED,BOTORCH_MODULAR,,,125,2512,2,2,10
4165,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4166,4166_0,FAILED,BOTORCH_MODULAR,,,397,1,818,2,10
4167,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
4168,571_0,FAILED,BOTORCH_MODULAR,,,1693,1,2,250,7
4169,2673_0,FAILED,BOTORCH_MODULAR,,,2208,1,2,250,7
4170,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
4171,784_0,FAILED,BOTORCH_MODULAR,,,1722,1,2,250,6
4172,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4173,1747_0,FAILED,BOTORCH_MODULAR,,,1739,1,2,250,6
4174,4174_0,FAILED,BOTORCH_MODULAR,,,390,1,841,2,10
4175,1886_0,FAILED,BOTORCH_MODULAR,,,2215,1,2,250,7
4176,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4177,4177_0,FAILED,BOTORCH_MODULAR,,,112,538,2,2,10
4178,4178_0,FAILED,BOTORCH_MODULAR,,,139,1,709,2,9
4179,2826_0,FAILED,BOTORCH_MODULAR,,,2228,1,2,250,7
4180,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
4181,3170_0,FAILED,BOTORCH_MODULAR,,,2226,1,2,250,7
4182,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4183,4183_0,FAILED,BOTORCH_MODULAR,,,456,1,1000,2,10
4184,855_0,FAILED,BOTORCH_MODULAR,,,1705,1,2,250,6
4185,4185_0,FAILED,BOTORCH_MODULAR,,,4140,1,2,2,10
4186,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4187,967_0,FAILED,BOTORCH_MODULAR,,,2607,1,2,250,10
4188,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4189,4189_0,FAILED,BOTORCH_MODULAR,,,397,1,800,2,10
4190,2523_0,FAILED,BOTORCH_MODULAR,,,538,1,1000,2,10
4191,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4192,1087_0,FAILED,BOTORCH_MODULAR,,,1702,1,2,250,7
4193,722_0,FAILED,BOTORCH_MODULAR,,,560,1,1000,2,10
4194,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4195,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4196,1529_0,FAILED,BOTORCH_MODULAR,,,1731,1,2,250,6
4197,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4198,2461_0,FAILED,BOTORCH_MODULAR,,,129,1,2,2,6
4199,4199_0,FAILED,BOTORCH_MODULAR,,,2249,1,2,250,8
4200,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4201,1797_0,FAILED,BOTORCH_MODULAR,,,1752,1,2,250,6
4202,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4203,646_0,FAILED,BOTORCH_MODULAR,,,1775,1,2,250,6
4204,628_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,6
4205,4205_0,FAILED,BOTORCH_MODULAR,,,126,2493,2,2,10
4206,1432_0,FAILED,BOTORCH_MODULAR,,,424,1,1000,2,10
4207,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4208,4208_0,FAILED,BOTORCH_MODULAR,,,418,1,818,2,10
4209,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4210,4210_0,FAILED,BOTORCH_MODULAR,,,449,1,910,2,10
4211,1856_0,FAILED,BOTORCH_MODULAR,,,124,1,2,2,5
4212,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4213,630_0,FAILED,BOTORCH_MODULAR,,,2915,1,2,250,10
4214,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4215,4215_0,FAILED,BOTORCH_MODULAR,,,111,523,2,2,10
4216,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4217,4217_0,FAILED,BOTORCH_MODULAR,,,2897,1,2,250,10
4218,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4219,4219_0,FAILED,BOTORCH_MODULAR,,,122,2484,2,2,10
4220,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
4221,4221_0,FAILED,BOTORCH_MODULAR,,,558,1,982,2,10
4222,2259_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,5
4223,4020_0,FAILED,BOTORCH_MODULAR,,,2242,1,2,250,8
4224,4224_0,FAILED,BOTORCH_MODULAR,,,419,1,828,2,10
4225,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4226,1002_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,5
4227,4227_0,FAILED,BOTORCH_MODULAR,,,2233,1,2,250,7
4228,675_0,FAILED,BOTORCH_MODULAR,,,108,1,2,2,6
4229,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4230,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
4231,4231_0,FAILED,BOTORCH_MODULAR,,,3140,1,2,2,10
4232,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
4233,2415_0,FAILED,BOTORCH_MODULAR,,,2468,1,2,250,10
4234,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4235,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4236,874_0,FAILED,BOTORCH_MODULAR,,,573,1,1000,2,10
4237,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4238,4238_0,FAILED,BOTORCH_MODULAR,,,110,474,2,2,10
4239,1039_0,FAILED,BOTORCH_MODULAR,,,1719,1,2,250,7
4240,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
4241,4241_0,FAILED,BOTORCH_MODULAR,,,391,1,794,2,10
4242,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4243,1627_0,FAILED,BOTORCH_MODULAR,,,1700,1,2,250,6
4244,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
4245,1063_0,FAILED,BOTORCH_MODULAR,,,1757,1,2,250,7
4246,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4247,2603_0,FAILED,BOTORCH_MODULAR,,,2421,1,2,250,10
4248,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
4249,1058_0,FAILED,BOTORCH_MODULAR,,,1727,1,2,250,7
4250,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
4251,4251_0,FAILED,BOTORCH_MODULAR,,,2465,1,2,250,10
4252,628_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,6
4253,4253_0,FAILED,BOTORCH_MODULAR,,,774,1,1000,2,10
4254,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
4255,4255_0,FAILED,BOTORCH_MODULAR,,,108,1,2,119,6
4256,4256_0,FAILED,BOTORCH_MODULAR,,,2398,1,2,250,10
4257,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
4258,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4259,4259_0,FAILED,BOTORCH_MODULAR,,,125,2479,2,2,10
4260,628_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,6
4261,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
4262,4262_0,FAILED,BOTORCH_MODULAR,,,2574,1,2,250,10
4263,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4264,4183_0,FAILED,BOTORCH_MODULAR,,,456,1,1000,2,10
4265,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4266,3013_0,FAILED,BOTORCH_MODULAR,,,1690,1,2,250,7
4267,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4268,727_0,FAILED,BOTORCH_MODULAR,,,2218,1,2,250,8
4269,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4270,4270_0,FAILED,BOTORCH_MODULAR,,,107,1,2,2,7
4271,728_0,FAILED,BOTORCH_MODULAR,,,779,1,1000,2,10
4272,628_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,6
4273,715_0,FAILED,BOTORCH_MODULAR,,,1685,1,2,250,7
4274,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4275,1037_0,FAILED,BOTORCH_MODULAR,,,1748,1,2,250,7
4276,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4277,4277_0,FAILED,BOTORCH_MODULAR,,,458,1,881,2,10
4278,1877_0,FAILED,BOTORCH_MODULAR,,,1705,1,2,250,7
4279,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4280,881_0,FAILED,BOTORCH_MODULAR,,,1726,1,2,250,7
4281,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4282,3013_0,FAILED,BOTORCH_MODULAR,,,1690,1,2,250,7
4283,4283_0,FAILED,BOTORCH_MODULAR,,,121,2523,2,2,10
4284,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4285,4285_0,FAILED,BOTORCH_MODULAR,,,402,1,883,2,10
4286,4286_0,FAILED,BOTORCH_MODULAR,,,2904,1,2,250,10
4287,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
4288,4288_0,FAILED,BOTORCH_MODULAR,,,1779,1,2,250,7
4289,4289_0,FAILED,BOTORCH_MODULAR,,,412,1,689,2,10
4290,4290_0,FAILED,BOTORCH_MODULAR,,,414,1,956,2,10
4291,4053_0,FAILED,BOTORCH_MODULAR,,,122,2540,2,2,10
4292,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4293,1178_0,FAILED,BOTORCH_MODULAR,,,555,1,1000,2,10
4294,975_0,FAILED,BOTORCH_MODULAR,,,1764,1,2,250,6
4295,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
4296,2574_0,FAILED,BOTORCH_MODULAR,,,2211,1,2,250,7
4297,575_0,FAILED,BOTORCH_MODULAR,,,485,1,1000,2,10
4298,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
4299,4299_0,FAILED,BOTORCH_MODULAR,,,507,1,920,2,10
4300,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4301,1087_0,FAILED,BOTORCH_MODULAR,,,1702,1,2,250,7
4302,4302_0,FAILED,BOTORCH_MODULAR,,,98,414,2,2,10
4303,687_0,FAILED,BOTORCH_MODULAR,,,125,1,2,2,5
4304,620_0,FAILED,BOTORCH_MODULAR,,,2429,1,2,250,10
4305,4305_0,FAILED,BOTORCH_MODULAR,,,426,1,856,2,10
4306,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4307,4307_0,FAILED,BOTORCH_MODULAR,,,406,1,735,2,10
4308,3288_0,FAILED,BOTORCH_MODULAR,,,1769,1,2,250,6
4309,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4310,841_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,5
4311,1347_0,FAILED,BOTORCH_MODULAR,,,1750,1,2,250,6
4312,4312_0,FAILED,BOTORCH_MODULAR,,,2414,1,2,250,10
4313,4313_0,FAILED,BOTORCH_MODULAR,,,131,1,504,2,8
4314,307_0,FAILED,BOTORCH_MODULAR,,,103,1,2,2,6
4315,1506_0,FAILED,BOTORCH_MODULAR,,,1734,1,2,250,6
4316,620_0,FAILED,BOTORCH_MODULAR,,,2429,1,2,250,10
4317,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
4318,665_0,FAILED,BOTORCH_MODULAR,,,1728,1,2,250,7
4319,4319_0,FAILED,BOTORCH_MODULAR,,,443,1,1000,2,10
4320,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4321,821_0,FAILED,BOTORCH_MODULAR,,,1700,1,2,250,7
4322,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
4323,4323_0,FAILED,BOTORCH_MODULAR,,,2681,1,2,250,10
4324,675_0,FAILED,BOTORCH_MODULAR,,,108,1,2,2,6
4325,755_0,FAILED,BOTORCH_MODULAR,,,1699,1,2,250,7
4326,4122_0,FAILED,BOTORCH_MODULAR,,,1774,1,2,250,6
4327,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4328,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4329,1952_0,FAILED,BOTORCH_MODULAR,,,1742,1,2,250,7
4330,1953_0,FAILED,BOTORCH_MODULAR,,,455,1,1000,2,10
4331,1169_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,5
4332,850_0,FAILED,BOTORCH_MODULAR,,,1741,1,2,250,7
4333,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
4334,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4335,4335_0,FAILED,BOTORCH_MODULAR,,,427,1,907,2,10
4336,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
4337,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
4338,4338_0,FAILED,BOTORCH_MODULAR,,,126,2465,2,2,10
4339,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4340,3031_0,FAILED,BOTORCH_MODULAR,,,1742,1,2,250,6
4341,1875_0,FAILED,BOTORCH_MODULAR,,,2315,1,2,250,10
4342,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4343,1922_0,FAILED,BOTORCH_MODULAR,,,2222,1,2,250,8
4344,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4345,1709_0,FAILED,BOTORCH_MODULAR,,,1707,1,2,250,6
4346,4346_0,FAILED,BOTORCH_MODULAR,,,414,1,1000,2,10
4347,4347_0,FAILED,BOTORCH_MODULAR,,,88,387,2,2,10
4348,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4349,1005_0,FAILED,BOTORCH_MODULAR,,,1743,1,2,250,6
4350,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4351,1134_0,FAILED,BOTORCH_MODULAR,,,804,1,1000,2,10
4352,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
4353,2433_0,FAILED,BOTORCH_MODULAR,,,1730,1,2,250,6
4354,662_0,FAILED,BOTORCH_MODULAR,,,1733,1,2,250,7
4355,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4356,2136_0,FAILED,BOTORCH_MODULAR,,,1745,1,2,250,6
4357,1058_0,FAILED,BOTORCH_MODULAR,,,1727,1,2,250,7
4358,4358_0,FAILED,BOTORCH_MODULAR,,,105,430,2,2,10
4359,4359_0,FAILED,BOTORCH_MODULAR,,,122,2475,2,2,10
4360,628_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,6
4361,4361_0,FAILED,BOTORCH_MODULAR,,,406,1,817,2,10
4362,4362_0,FAILED,BOTORCH_MODULAR,,,559,1,968,2,10
4363,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
4364,4364_0,FAILED,BOTORCH_MODULAR,,,441,1,860,2,10
4365,4365_0,FAILED,BOTORCH_MODULAR,,,124,2540,2,2,10
4366,4366_0,FAILED,BOTORCH_MODULAR,,,102,417,2,2,10
4367,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4368,4368_0,FAILED,BOTORCH_MODULAR,,,146,1,781,2,10
4369,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
4370,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
4371,4371_0,FAILED,BOTORCH_MODULAR,,,812,1,1000,2,10
4372,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
4373,4373_0,FAILED,BOTORCH_MODULAR,,,427,1,846,2,10
4374,1344_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,5
4375,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
4376,777_0,FAILED,BOTORCH_MODULAR,,,1709,1,2,250,7
4377,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4378,4378_0,FAILED,BOTORCH_MODULAR,,,1726,1,2,250,6
4379,623_0,FAILED,BOTORCH_MODULAR,,,1718,1,2,250,7
4380,4380_0,FAILED,BOTORCH_MODULAR,,,416,1,810,2,10
4381,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
4382,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
4383,4383_0,FAILED,BOTORCH_MODULAR,,,4718,1,2,2,10
4384,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
4385,1207_0,FAILED,BOTORCH_MODULAR,,,1772,1,2,250,6
4386,1637_0,FAILED,BOTORCH_MODULAR,,,125,1,2,2,6
4387,855_0,FAILED,BOTORCH_MODULAR,,,1705,1,2,250,6
4388,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
4389,1559_0,FAILED,BOTORCH_MODULAR,,,1709,1,2,250,6
4390,675_0,FAILED,BOTORCH_MODULAR,,,108,1,2,2,6
4391,941_0,FAILED,BOTORCH_MODULAR,,,1787,1,2,250,6
4392,4392_0,FAILED,BOTORCH_MODULAR,,,400,1,941,2,10
4393,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
4394,1823_0,FAILED,BOTORCH_MODULAR,,,1735,1,2,250,7
4395,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
4396,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
4397,3347_0,FAILED,BOTORCH_MODULAR,,,539,1,1000,2,10
4398,1344_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,5
4399,945_0,FAILED,BOTORCH_MODULAR,,,1697,1,2,250,7
