trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
822,822_0,FAILED,SOBOL,,,4131,4928,2393,0.574148953175172227503253452596,0.242847415288910267738842208018,1.627605621617287390279216197086,str\(\'t-test\'\),17,str\(\'bounded\'\)
823,823_0,FAILED,SOBOL,,,2564,1888,4440,0.465390406996011751772357456503,0.378352000016719092201356033911,4.526467663084157599939771898789,str\(\'ks-test\'\),5,str\(\'bounded\'\)
824,824_0,FAILED,SOBOL,,,1816,3242,719,0.930013785911724011334911210724,0.617029611187055682108848486678,7.640320019841195353649254684569,str\(\'t-test\'\),37,str\(\'bounded\'\)
825,825_0,FAILED,SOBOL,,,1986,1425,1664,0.861777319746091952090694121580,0.646704090770333972493233432033,7.214802324987948267676074465271,str\(\'ks-test\'\),8,str\(\'bounded\'\)
826,826_0,FAILED,SOBOL,,,3634,2766,2865,0.272404914904385786478258069110,0.357449837604537579149877046802,0.351615660813637098680572989906,str\(\'t-test\'\),29,str\(\'bounded\'\)
827,827_0,FAILED,SOBOL,,,4575,337,227,0.630658702248707458970500283613,0.023139452964067459134200888116,3.223660696912556744564426480792,str\(\'ks-test\'\),41,str\(\'bounded\'\)
828,828_0,FAILED,SOBOL,,,1047,4145,3987,0.222580750655382880731636419114,0.981021134061738853127110360219,8.858942726948297874400850560050,str\(\'t-test\'\),21,str\(\'bounded\'\)
829,829_0,FAILED,SOBOL,,,1131,606,2256,0.969103998513892284094595197530,0.483183464599773293546292052270,0.290602625225670652131526594530,str\(\'t-test\'\),39,str\(\'bounded\'\)
830,830_0,FAILED,SOBOL,,,4499,4289,3535,0.379244749996811125747342430259,0.520969627261161805087397169700,7.153793908298016646085670799948,str\(\'ks-test\'\),21,str\(\'bounded\'\)
831,831_0,FAILED,SOBOL,,,3564,1393,895,0.519922318318858711627683533152,0.857252370486035975005734144361,9.271484447256661098890617722645,str\(\'t-test\'\),9,str\(\'bounded\'\)
832,832_0,FAILED,SOBOL,,,2068,2542,4577,0.111353745725005864875001293512,0.146909290995448832406466976863,3.636197500329464649126975928084,str\(\'ks-test\'\),26,str\(\'bounded\'\)
833,833_0,FAILED,SOBOL,,,1574,2171,3041,0.183488634519278992485169510473,0.121026740239933136566996552119,1.493326731432229159679536678595,str\(\'t-test\'\),5,str\(\'bounded\'\)
834,834_0,FAILED,SOBOL,,,2798,3327,1800,0.716806262781843561704420153546,0.874362366128712875656958658510,5.879019835152663908672820980428,str\(\'ks-test\'\),35,str\(\'bounded\'\)
835,835_0,FAILED,SOBOL,,,4356,1067,3850,0.326633453294634834573884063502,0.744713230242952661797062319238,7.969893219746650103729734837543,str\(\'t-test\'\),47,str\(\'bounded\'\)
836,836_0,FAILED,SOBOL,,,14,4766,52,0.791741742609068710478936736763,0.250669210039079104479498028013,4.856045481887647063956592319300,str\(\'ks-test\'\),18,str\(\'bounded\'\)
837,837_0,FAILED,SOBOL,,,351,1835,4353,0.664163721354678271424631930131,0.580764321949332917860431280133,2.882708646141924013761581591098,str\(\'t-test\'\),2,str\(\'bounded\'\)
838,838_0,FAILED,SOBOL,,,4031,2979,496,0.201018443975597621564688211038,0.416079203316941870216538745808,9.748012255582958474064980691765,str\(\'ks-test\'\),35,str\(\'bounded\'\)
839,839_0,FAILED,SOBOL,,,3094,86,2509,0.840454679885879185619046438660,0.206580683529376973872615508299,6.404822634381242885126539476914,str\(\'t-test\'\),47,str\(\'bounded\'\)
840,840_0,FAILED,SOBOL,,,1285,3774,1405,0.305174991454929100953563647636,0.790271403921768089695376602322,0.772305983297526865705151521979,str\(\'ks-test\'\),14,str\(\'bounded\'\)
841,841_0,FAILED,SOBOL,,,2354,864,1056,0.486468985550105592619019034828,0.943720783375203597920233278273,4.086324274167418835190801473800,str\(\'t-test\'\),44,str\(\'bounded\'\)
842,842_0,FAILED,SOBOL,,,3266,4558,4718,0.896999633183702793637337435939,0.059952498963102701656779913719,8.469905349512584891158439859282,str\(\'ks-test\'\),23,str\(\'bounded\'\)
843,843_0,FAILED,SOBOL,,,4826,2296,2046,0.008058638438582420293609942519,0.320147122371941816876272923764,5.104781047161669249589976971038,str\(\'t-test\'\),11,str\(\'bounded\'\)
844,844_0,FAILED,SOBOL,,,796,3456,3423,0.595954860148951381937365567865,0.683519501315429822696501105384,1.988163311452604720130921123200,str\(\'ks-test\'\),31,str\(\'bounded\'\)
845,845_0,FAILED,SOBOL,,,844,1598,2000,0.192923268105834710972601442336,0.822285775640979377243411363452,4.788076171677560388673100533197,str\(\'ks-test\'\),26,str\(\'bounded\'\)
846,846_0,FAILED,SOBOL,,,4778,2904,3162,0.657544728616252571740119492461,0.174070444937795387740919750286,7.920838203863241666624617209891,str\(\'t-test\'\),8,str\(\'bounded\'\)
847,847_0,FAILED,SOBOL,,,3216,166,1110,0.299046247933059949897227625115,0.447977946503087864904557591217,5.654201017022133513023618434090,str\(\'ks-test\'\),21,str\(\'bounded\'\)
848,848_0,FAILED,SOBOL,,,2404,4006,4987,0.831877047391608392956641182536,0.548386836260557175570795607200,1.288652324472554067114060671884,str\(\'t-test\'\),38,str\(\'bounded\'\)
849,849_0,FAILED,SOBOL,,,1295,627,2788,0.903980527875944961380128006567,0.717547287723049542762510100147,3.587151945737190761320789533784,str\(\'ks-test\'\),18,str\(\'bounded\'\)
850,850_0,FAILED,SOBOL,,,3085,4483,1430,0.495900687620043745251763311899,0.285638689927756761477439795271,9.203505526758730681535780604463,str\(\'t-test\'\),48,str\(\'bounded\'\)
851,851_0,FAILED,SOBOL,,,4021,2376,4063,0.604902023604139693624404117145,0.093614319818094371417060983731,6.949110040047206560132053709822,str\(\'ks-test\'\),35,str\(\'bounded\'\)
852,852_0,FAILED,SOBOL,,,362,3688,460,0.015531507425010204065385366334,0.909564999181777245063074133213,0.065793417382985358576874546088,str\(\'t-test\'\),6,str\(\'bounded\'\)
853,853_0,FAILED,SOBOL,,,62,369,3980,0.388710388507694015736149140139,0.241538504272699350305941834449,2.037375667862594053048042042064,str\(\'ks-test\'\),14,str\(\'bounded\'\)
854,854_0,FAILED,SOBOL,,,4308,4214,240,0.976118829647079078171145738452,0.763101892275735771420386299724,5.172898162108846342732704215450,str\(\'t-test\'\),47,str\(\'bounded\'\)
855,855_0,FAILED,SOBOL,,,2749,1474,2920,0.118853115472942597041772216926,0.615978138264268615387209138134,8.674727561209349957493941474240,str\(\'ks-test\'\),34,str\(\'bounded\'\)
856,856_0,FAILED,SOBOL,,,1624,2774,1621,0.528895982535555919668013302726,0.388670827904716131850904048406,4.311300432824530126652007311350,str\(\'t-test\'\),1,str\(\'bounded\'\)
857,857_0,FAILED,SOBOL,,,2077,1934,685,0.710160471854731412122418987565,0.347319459576159728086963696114,0.840432708532549477276063498721,str\(\'ks-test\'\),31,str\(\'bounded\'\)
858,858_0,FAILED,SOBOL,,,3555,3251,4465,0.175366660460829743017896475976,0.648556951479986265596267003275,6.454025529500097668744729162427,str\(\'t-test\'\),11,str\(\'bounded\'\)
859,859_0,FAILED,SOBOL,,,4488,1147,2455,0.783129519334062940139062902745,0.971126333229243798861318737181,9.972978803952225135276421497110,str\(\'ks-test\'\),24,str\(\'bounded\'\)
860,860_0,FAILED,SOBOL,,,1141,4998,3636,0.320470118992030594817777000571,0.024743411740288139694099456278,3.087540319129824517574434139533,str\(\'t-test\'\),44,str\(\'bounded\'\)
861,861_0,FAILED,SOBOL,,,1057,1037,104,0.567987656248733374653170358215,0.526740451565012368639884243748,6.666421756181867053214773477521,str\(\'t-test\'\),25,str\(\'bounded\'\)
862,862_0,FAILED,SOBOL,,,4566,4695,3805,0.032706049412488939764909190444,0.469137026511132704253981273723,1.052833554112352354437120993680,str\(\'ks-test\'\),42,str\(\'bounded\'\)
863,863_0,FAILED,SOBOL,,,3624,2124,1796,0.921889774477109291694887360791,0.152422617720440023436623278030,2.523615705721080182399873592658,str\(\'t-test\'\),29,str\(\'bounded\'\)
864,864_0,FAILED,SOBOL,,,1996,3318,3056,0.458746415503323068385554961424,0.843446298170834829477371386020,9.409049273652025036085433384869,str\(\'ks-test\'\),12,str\(\'bounded\'\)
865,865_0,FAILED,SOBOL,,,1863,1345,4641,0.281380348812788727563827251288,0.888832771787419928521956080658,5.468262909193524201612035540165,str\(\'t-test\'\),32,str\(\'bounded\'\)
866,866_0,FAILED,SOBOL,,,2516,2535,823,0.869274681860580988868036911299,0.115808461274951701724944541638,2.332735498055815703821735951351,str\(\'ks-test\'\),2,str\(\'bounded\'\)
867,867_0,FAILED,SOBOL,,,4082,575,3499,0.229593812096863997274098778689,0.264904097987338882358443470366,3.820641674012877242461172500043,str\(\'t-test\'\),15,str\(\'bounded\'\)
868,868_0,FAILED,SOBOL,,,300,4220,2278,0.640126348393037947204220472486,0.739743793725967435648271930404,8.184073421295732231328656780533,str\(\'ks-test\'\),45,str\(\'bounded\'\)
869,869_0,FAILED,SOBOL,,,586,2307,3299,0.762054755283519624775578904519,0.413318386662751446891661544214,8.908145547568798505722043046262,str\(\'t-test\'\),38,str\(\'bounded\'\)
870,870_0,FAILED,SOBOL,,,3783,3505,2176,0.353488071352243415912397495049,0.589868665443733286579686136974,3.291787347649224315659921558108,str\(\'ks-test\'\),5,str\(\'bounded\'\)
871,871_0,FAILED,SOBOL,,,2844,932,4812,0.743418091034516725912340007199,0.787748008511960473576607455470,0.556447408299893142569203519088,str\(\'t-test\'\),18,str\(\'bounded\'\)
872,872_0,FAILED,SOBOL,,,1528,4585,974,0.153556953854858874164435178500,0.215430473973974578871803942093,7.439768947855569969362932170043,str\(\'ks-test\'\),50,str\(\'bounded\'\)
873,873_0,FAILED,SOBOL,,,2334,152,1255,0.085351895999163387984687290100,0.050305127799510955532991118844,7.708437209286727487267398828408,str\(\'t-test\'\),20,str\(\'bounded\'\)
874,874_0,FAILED,SOBOL,,,3299,3803,2651,0.550462103718891704318139090901,0.946051921857520961012255611422,4.575680093992501973332309717080,str\(\'ks-test\'\),41,str\(\'bounded\'\)
875,875_0,FAILED,SOBOL,,,4862,1845,596,0.410029228735715123299598872109,0.674116302993148619471242000145,1.852581705776043197175795285148,str\(\'t-test\'\),28,str\(\'bounded\'\)
876,876_0,FAILED,SOBOL,,,768,3030,4239,0.943344938592985293723813811084,0.322247412750497452815778842705,6.218125779427588817327432479942,str\(\'ks-test\'\),8,str\(\'bounded\'\)
877,877_0,FAILED,SOBOL,,,668,258,2839,0.648325119078159373131597931206,0.926500772207975331618001746392,7.314105336168781335004496213514,str\(\'t-test\'\),4,str\(\'bounded\'\)
878,878_0,FAILED,SOBOL,,,4954,3914,1696,0.248040735466405759535035713270,0.077653271419927477614564281794,0.447872099000029277870993382749,str\(\'ks-test\'\),37,str\(\'bounded\'\)
879,879_0,FAILED,SOBOL,,,3392,1651,4061,0.855807399548590197468911355827,0.302814297076314686840703416237,3.166087976751849275558470253600,str\(\'t-test\'\),49,str\(\'bounded\'\)
880,880_0,FAILED,SOBOL,,,2228,2850,164,0.258638575142249471650046643845,0.701346412638202298950318436255,8.799534479058348068747363868169,str\(\'ks-test\'\),16,str\(\'bounded\'\)
881,881_0,FAILED,SOBOL,,,1471,2441,2374,0.439929732525721206570779031608,0.531207410890609077469548537920,6.031397374420427226482388505246,str\(\'t-test\'\),40,str\(\'bounded\'\)
882,882_0,FAILED,SOBOL,,,2909,3624,3712,0.912347582858055838883615251689,0.464182647245004798008949364885,1.648765296375378941462486181990,str\(\'ks-test\'\),20,str\(\'bounded\'\)
883,883_0,FAILED,SOBOL,,,3845,730,766,0.055085677610710266638438525888,0.157138490132987501679551201050,4.388987448195927676408700790489,str\(\'t-test\'\),7,str\(\'bounded\'\)
884,884_0,FAILED,SOBOL,,,537,4380,4389,0.580119131762534379070928025612,0.838242998382076609509283571242,7.504656559096649637297105073230,str\(\'ks-test\'\),28,str\(\'bounded\'\)
885,885_0,FAILED,SOBOL,,,199,1527,1191,0.953267775654792814954419100104,0.010731541195884347628108912431,9.593337112536653776828643458430,str\(\'t-test\'\),42,str\(\'bounded\'\)
886,886_0,FAILED,SOBOL,,,4172,2721,4911,0.426272276205942046711783177670,0.986112935837358262070040382241,2.729873873217962820802995338454,str\(\'ks-test\'\),25,str\(\'bounded\'\)
887,887_0,FAILED,SOBOL,,,2612,461,1920,0.535269803263247023750182052027,0.634305217070505023002624511719,1.237085633786395133526525569323,str\(\'t-test\'\),12,str\(\'bounded\'\)
888,888_0,FAILED,SOBOL,,,1761,4121,3238,0.064814949994906778663050772593,0.362545918613672246699763945799,6.872644164468162841785670025274,str\(\'ks-test\'\),30,str\(\'bounded\'\)
889,889_0,FAILED,SOBOL,,,1941,1250,4144,0.136952712679281829455391061856,0.402926350792869925054873192494,8.312178791078737916109275829513,str\(\'t-test\'\),4,str\(\'bounded\'\)
890,890_0,FAILED,SOBOL,,,3691,4895,384,0.732158495407551512812460714485,0.600747883312404140632168036973,3.926776417190209311769422129146,str\(\'ks-test\'\),33,str\(\'bounded\'\)
891,891_0,FAILED,SOBOL,,,4625,1999,2707,0.373656209515407677912435246981,0.777109974341467002467709335178,2.460876627049408682523790048435,str\(\'t-test\'\),46,str\(\'bounded\'\)
892,892_0,FAILED,SOBOL,,,1005,3187,1506,0.775902683038264484594037639908,0.226555697578936815483885425238,5.574433411581442676663300517248,str\(\'ks-test\'\),16,str\(\'bounded\'\)
893,893_0,FAILED,SOBOL,,,1233,2070,4736,0.025480999538674952570316278866,0.722568324137479067736933302513,4.183119521709159904787611594656,str\(\'ks-test\'\),46,str\(\'bounded\'\)
894,894_0,FAILED,SOBOL,,,4390,3372,1055,0.621171722408384030522654484230,0.281105080889537950472600869034,8.568516978706233189200247579720,str\(\'t-test\'\),14,str\(\'bounded\'\)
895,895_0,FAILED,SOBOL,,,3448,943,3375,0.480742656351998420838356196327,0.098872788630425936795553809588,5.044681491782889715125293150777,str\(\'ks-test\'\),1,str\(\'bounded\'\)
896,896_0,FAILED,SOBOL,,,2172,4789,2095,0.883477847341448074836023351963,0.904793950309976890977736729837,1.931129326148889990832913099439,str\(\'t-test\'\),34,str\(\'bounded\'\)
897,897_0,FAILED,SOBOL,,,1688,473,521,0.815238537028431853315169064444,0.860378115415573074820088095294,2.903176938912831239747447398258,str\(\'ks-test\'\),10,str\(\'bounded\'\)
898,898_0,FAILED,SOBOL,,,2692,4322,4320,0.287752386836335083408755508572,0.136465287161990994624360951093,9.766644797129556465620225935709,str\(\'t-test\'\),30,str\(\'bounded\'\)
899,899_0,FAILED,SOBOL,,,4257,1282,1330,0.677686211727559606465831620881,0.486316351499408494607479269689,6.269697908493690796660757769132,str\(\'ks-test\'\),43,str\(\'bounded\'\)
900,900_0,FAILED,SOBOL,,,125,2597,2570,0.206744544526562101793842884945,0.510535620698705283615481675952,0.634134460920467990519000522909,str\(\'t-test\'\),22,str\(\'bounded\'\)
901,901_0,FAILED,SOBOL,,,450,838,1872,0.328703158864751432410855613853,0.336499277284368847329432128390,1.475457462785765505586255130765,str\(\'ks-test\'\),10,str\(\'bounded\'\)
902,902_0,FAILED,SOBOL,,,3920,4679,2976,0.801610708173364439055319508043,0.658889944337308408606190823775,5.858094457722269332577980094356,str\(\'t-test\'\),27,str\(\'bounded\'\)
903,903_0,FAILED,SOBOL,,,2980,2253,28,0.161926033200696123381945312758,0.960063900219276566971871034184,8.107607582965865589130771695636,str\(\'ks-test\'\),39,str\(\'bounded\'\)
904,904_0,FAILED,SOBOL,,,1392,3560,3885,0.687445349518209680717006904160,0.035318662751466035898406659044,4.991933853167109802484446845483,str\(\'t-test\'\),22,str\(\'bounded\'\)
905,905_0,FAILED,SOBOL,,,2470,1782,3575,0.510052644506096886090062980657,0.201422261783853168148894496881,0.191533762375824173629368374350,str\(\'ks-test\'\),48,str\(\'bounded\'\)
906,906_0,FAILED,SOBOL,,,3162,3093,2198,0.109284272519871591966555968156,0.802730714824050672895339175739,7.057762380646542155204770097043,str\(\'t-test\'\),19,str\(\'bounded\'\)
907,907_0,FAILED,SOBOL,,,4725,50,4565,0.998464188657701035012337342778,0.575613034738227780096053720627,9.329281630962155347219777468126,str\(\'ks-test\'\),6,str\(\'bounded\'\)
908,908_0,FAILED,SOBOL,,,905,3904,903,0.400807598551735255743011521190,0.428548504054546364194777652301,3.695840045547112762136521268985,str\(\'t-test\'\),36,str\(\'bounded\'\)
909,909_0,FAILED,SOBOL,,,928,1902,3487,0.880130807297304307290630731586,0.551053263470530518830514665751,5.474075093947351255962985305814,str\(\'ks-test\'\),28,str\(\'bounded\'\)
910,910_0,FAILED,SOBOL,,,4704,3208,2305,0.471990537274628862984826582760,0.452582899956032624899648908467,2.357476280820555825101791924681,str\(\'t-test\'\),8,str\(\'bounded\'\)
911,911_0,FAILED,SOBOL,,,3143,1112,4625,0.612245491320267287704837144702,0.176748784106224771095483561112,3.991814282301813676667734398507,str\(\'ks-test\'\),20,str\(\'bounded\'\)
912,912_0,FAILED,SOBOL,,,2486,4952,846,0.022810723435133697933885343900,0.826894045406952549193135837413,8.375376137071288695779003319331,str\(\'t-test\'\),40,str\(\'bounded\'\)
913,913_0,FAILED,SOBOL,,,1369,323,1771,0.215800996668636807518382170201,0.907370410446077579891266395862,6.768030538023450226603472401621,str\(\'ks-test\'\),17,str\(\'bounded\'\)
914,914_0,FAILED,SOBOL,,,3001,4178,3070,0.680484790479764289905517671286,0.089451224179938434999392882219,1.135494666364043947481832219637,str\(\'t-test\'\),50,str\(\'bounded\'\)
915,915_0,FAILED,SOBOL,,,3938,1430,81,0.290726981133222595055087822402,0.283432189233601083966362921274,2.791843635310419013961791279144,str\(\'ks-test\'\),38,str\(\'bounded\'\)
916,916_0,FAILED,SOBOL,,,434,2742,3821,0.823616321695968545135713156924,0.713380875771865263779147880996,9.657166167333722128773842996452,str\(\'t-test\'\),5,str\(\'bounded\'\)
917,917_0,FAILED,SOBOL,,,146,671,623,0.701909022169187712947291402088,0.383056882495060535553932368202,7.605637049745769040498544200091,str\(\'ks-test\'\),15,str\(\'bounded\'\)
918,918_0,FAILED,SOBOL,,,4234,4515,4226,0.167053829241544021799725783239,0.612295104961842251434234185581,4.491770389304496902127539215144,str\(\'t-test\'\),44,str\(\'bounded\'\)
919,919_0,COMPLETED,SOBOL,0.190000000000000002220446049250,4871.000000000000000000000000000000,2676,2422,1278,0.806059836739674184791226707603,0.757492244688794058582459456375,1.583105183750390887453818322683,str\(\'ks-test\'\),32,str\(\'bounded\'\)
920,920_0,FAILED,SOBOL,,,1706,3723,2635,0.343342847060412181825483912689,0.237866401419043554943399954027,5.968817508046515563080447464017,str\(\'t-test\'\),2,str\(\'bounded\'\)
921,921_0,FAILED,SOBOL,,,2151,1633,4826,0.395984611459076429884618164579,0.029854586249217392179833296950,8.903545004067010992798714141827,str\(\'ks-test\'\),29,str\(\'bounded\'\)
922,922_0,FAILED,SOBOL,,,3471,2950,949,0.983452530598267871120299332688,0.974276614971458898573075657623,3.268277277715504247623812261736,str\(\'t-test\'\),12,str\(\'bounded\'\)
923,923_0,FAILED,SOBOL,,,4406,199,3315,0.094949378401041034658547346226,0.653663828166201721359129805933,0.386505512841977205695798147644,str\(\'ks-test\'\),24,str\(\'bounded\'\)
924,924_0,FAILED,SOBOL,,,1214,4049,2153,0.505055545402690819756230666826,0.350458810869604342475014391312,7.249677873332053934518626192585,str\(\'t-test\'\),42,str\(\'bounded\'\)
925,925_0,FAILED,SOBOL,,,984,110,4089,0.257469480924308324887306298479,0.848557323966175336416029040265,3.602738314718008094672541119508,str\(\'t-test\'\),24,str\(\'bounded\'\)
926,926_0,FAILED,SOBOL,,,4648,3769,447,0.845426147272810291077860256337,0.155572810234501951454078039205,9.238001422171480570000312582124,str\(\'ks-test\'\),44,str\(\'bounded\'\)
927,927_0,FAILED,SOBOL,,,3708,1801,2812,0.236876117631793031703679730526,0.474243813969194905055815070227,7.110508464109153159427023638273,str\(\'t-test\'\),32,str\(\'bounded\'\)
928,928_0,FAILED,SOBOL,,,1922,2994,1415,0.647467195032164433143861970166,0.529879654144868261766987416195,0.247341020510531972576018233667,str\(\'ks-test\'\),11,str\(\'bounded\'\)
929,929_0,FAILED,SOBOL,,,1781,2272,1124,0.590927008004859088963200974831,0.734129997029900560612247772951,4.899420994588174593786789046135,str\(\'t-test\'\),34,str\(\'bounded\'\)
930,930_0,FAILED,SOBOL,,,2589,3461,4962,0.055584971401840446714182064625,0.261221153913065773366497523966,8.013292571920901607995801896323,str\(\'ks-test\'\),2,str\(\'bounded\'\)
931,931_0,FAILED,SOBOL,,,4155,898,2017,0.913632145741954393436401460349,0.110198902916163202214683280999,5.912692905542441756949756381800,str\(\'t-test\'\),14,str\(\'bounded\'\)
932,932_0,FAILED,SOBOL,,,217,4544,3140,0.450424535062164066445689059037,0.885160817647352771153634876100,1.526975962348282367386786972929,str\(\'ks-test\'\),47,str\(\'bounded\'\)
933,933_0,FAILED,SOBOL,,,514,1378,2441,0.077039774887263781644186622088,0.213235736524686220194624297619,0.727839293185621571957710784773,str\(\'t-test\'\),36,str\(\'bounded\'\)
934,934_0,FAILED,SOBOL,,,3865,2576,3662,0.542209460606798532289474223944,0.783584823645651296075698155619,6.360379783743061565814969071653,str\(\'ks-test\'\),6,str\(\'bounded\'\)
935,935_0,FAILED,SOBOL,,,2927,610,670,0.432898859843611705233712427798,0.587662075521424465129882719339,9.713295537732541617970127845183,str\(\'t-test\'\),18,str\(\'bounded\'\)
936,936_0,FAILED,SOBOL,,,1454,4265,4489,0.966277869639918240984854946873,0.409151825997978446647351802312,2.847968088817782739141648562509,str\(\'ks-test\'\),48,str\(\'bounded\'\)
937,937_0,FAILED,SOBOL,,,2251,1081,2894,0.769389173777773938134316722426,0.324913988674059517336445424007,2.023020011712796772940237133298,str\(\'t-test\'\),21,str\(\'bounded\'\)
938,938_0,FAILED,SOBOL,,,3371,4732,1635,0.360761108312755818250394668212,0.678721345674246578916211092292,5.139613907948136883874212799128,str\(\'ks-test\'\),38,str\(\'bounded\'\)
939,939_0,FAILED,SOBOL,,,4936,2166,3958,0.719574564376845970947726982558,0.948730350254103571572272812773,8.514540778399444675983431807254,str\(\'t-test\'\),26,str\(\'bounded\'\)
940,940_0,FAILED,SOBOL,,,685,3351,257,0.129655837859958406044214029862,0.054913546279072765476936268669,4.130983542528004370808503153967,str\(\'ks-test\'\),9,str\(\'bounded\'\)
941,941_0,FAILED,SOBOL,,,752,1205,1354,0.463774210950359699889844478093,0.698150669151917147026153998013,3.034698877772316283341069720336,str\(\'t-test\'\),6,str\(\'bounded\'\)
942,942_0,FAILED,SOBOL,,,4880,4860,2555,0.936255361221730697529608278273,0.297687671225517980211350277386,9.917114331080577827037814131472,str\(\'ks-test\'\),36,str\(\'bounded\'\)
943,943_0,FAILED,SOBOL,,,3319,1955,547,0.047748403815552592499571460394,0.074468488125130530286277519281,6.547070045592263909384200815111,str\(\'t-test\'\),48,str\(\'bounded\'\)
944,944_0,FAILED,SOBOL,,,2310,3155,4307,0.572841335967183118427215049451,0.921378414437174830808885417355,0.931617559428326802439812581724,str\(\'ks-test\'\),19,str\(\'bounded\'\)
945,945_0,FAILED,SOBOL,,,1544,1494,3391,0.625456439737230529551936797361,0.841880599683150654399810264295,4.256644770267420163634142227238,str\(\'t-test\'\),40,str\(\'bounded\'\)
946,946_0,FAILED,SOBOL,,,2826,2678,2073,0.225114466788247230555342071057,0.162736954458057886396815661101,8.623113703751936753860718454234,str\(\'ks-test\'\),22,str\(\'bounded\'\)
947,947_0,FAILED,SOBOL,,,3762,426,4750,0.864116665359586422212601064530,0.467809288354590513403508111878,5.265315662792884765508460986894,str\(\'t-test\'\),10,str\(\'bounded\'\)
948,948_0,FAILED,SOBOL,,,610,4075,1029,0.266886459419503785372995707803,0.536801607135683256366576188157,2.131633464170620051447713194648,str\(\'ks-test\'\),27,str\(\'bounded\'\)
949,949_0,FAILED,SOBOL,,,282,2475,4550,0.145209389647468933848273309195,0.366663552507758117027236721697,0.119238034674897797060566517757,str\(\'t-test\'\),43,str\(\'bounded\'\)
950,950_0,FAILED,SOBOL,,,4098,3670,927,0.740473713479936068715403507667,0.636484354464337265255835518474,7.004376104879193931651570892427,str\(\'ks-test\'\),23,str\(\'bounded\'\)
951,951_0,FAILED,SOBOL,,,2540,763,3562,0.350719713060185289688064358415,0.990233915787190221990954341891,9.109857909230514749765461601783,str\(\'t-test\'\),10,str\(\'bounded\'\)
952,952_0,FAILED,SOBOL,,,1843,4423,2224,0.753028519883751856767162280448,0.012922560805454851723395037766,3.496565428382717222177689109230,str\(\'ks-test\'\),30,str\(\'bounded\'\)
953,953_0,FAILED,SOBOL,,,2014,302,5,0.945984518352895986659234495164,0.221905312124639736426345848486,1.342685739516280563066175091080,str\(\'t-test\'\),1,str\(\'bounded\'\)
954,954_0,FAILED,SOBOL,,,3608,3946,3902,0.418924767198041059224067339528,0.774428066046908503139434287732,5.706432354098186721103047602810,str\(\'ks-test\'\),34,str\(\'bounded\'\)
955,955_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6432.000000000000000000000000000000,4542,1697,1847,0.559183526452630808023513964145,0.596094151802361027492338507727,7.829042876194232114528404053999,str\(\'t-test\'\),47,str\(\'bounded\'\)
956,956_0,FAILED,SOBOL,,,1077,2886,2989,0.088668243417516348636731038368,0.400232560282573091026137035442,4.693200970249250758570269681513,str\(\'ks-test\'\),14,str\(\'bounded\'\)
957,957_0,FAILED,SOBOL,,,1160,1747,751,0.839143225867301278952936627320,0.900143416142091146170400861592,6.153183272210881682440231088549,str\(\'ks-test\'\),46,str\(\'bounded\'\)
958,958_0,FAILED,SOBOL,,,4473,3048,4413,0.311599486337974684868612484934,0.096190791107714182506249755988,1.789441574520431510464391067217,str\(\'t-test\'\),16,str\(\'bounded\'\)
959,959_0,FAILED,SOBOL,,,3532,17,2361,0.670409133475273866231702868390,0.276451260151341582371742333635,4.676095626363530932678713725181,str\(\'ks-test\'\),3,str\(\'bounded\'\)
960,960_0,RUNNING,SOBOL,,,2098,3863,3738,0.199406084740534422783397872081,0.719874384913593567958400853968,7.811932913410478462878927530255,str\(\'t-test\'\),33,str\(\'bounded\'\)
961,961_0,FAILED,SOBOL,,,1605,796,4038,0.002551633900031447139966633841,0.514653403306379875203901974601,7.377856400500052203028644726146,str\(\'ks-test\'\),12,str\(\'bounded\'\)
962,962_0,FAILED,SOBOL,,,2764,4646,181,0.598305656708777000574173143832,0.488495578121393936310568051340,0.492713711397722409213173477838,str\(\'t-test\'\),29,str\(\'bounded\'\)
963,963_0,FAILED,SOBOL,,,4331,2208,2814,0.488991250736638904950126516269,0.140586356339976181750728301267,3.396496331988833716764020209666,str\(\'ks-test\'\),42,str\(\'bounded\'\)
964,964_0,FAILED,SOBOL,,,41,3524,1711,0.891785919725894937748478241701,0.862569283738732317523556503147,9.009793729728087896546639967710,str\(\'t-test\'\),25,str\(\'bounded\'\)
965,965_0,FAILED,SOBOL,,,377,517,2731,0.518370959538966391555447899009,0.038956115338951352589091925438,8.249638176025822389192398986779,str\(\'ks-test\'\),7,str\(\'bounded\'\)
966,966_0,FAILED,SOBOL,,,4002,4358,1491,0.117538335846737021506136500193,0.965662275316193752239257719339,3.883164325649850034949395194417,str\(\'t-test\'\),28,str\(\'bounded\'\)
967,967_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6975.000000000000000000000000000000,3064,1324,4170,0.975589315395802292307791958592,0.662516496218740980062023027131,2.231697792669758317884998177760,str\(\'ks-test\'\),40,str\(\'bounded\'\)
968,968_0,FAILED,SOBOL,,,1318,2631,371,0.377872295523062340372177914105,0.342093324815854415987814718392,5.365384610190057301792876387481,str\(\'t-test\'\),20,str\(\'bounded\'\)
