trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.810000000000000053290705182008,148.000000000000000000000000000000,2209,18,0.786441383037716157389240834164,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.550000000000000044408920985006,15.000000000000000000000000000000,4377,4486,0.221372550340369345089897024081,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.630000000000000004440892098501,41.000000000000000000000000000000,4216,835,0.460057020924985404786156095724,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.550000000000000044408920985006,13.000000000000000000000000000000,1384,4062,0.516562508424744049051469119149,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.600000000000000088817841970013,10.000000000000000000000000000000,313,2027,0.123601095149293543906665604482,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.560000000000000053290705182008,13.000000000000000000000000000000,2520,2549,0.930966962870210412717142389738,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.660000000000000031086244689504,45.000000000000000000000000000000,3089,489,0.050036866145208476475136905037,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.540000000000000035527136788005,16.000000000000000000000000000000,296,4928,0.988927359092980573507247754605,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.619999999999999995559107901499,31.000000000000000000000000000000,1755,1650,0.399248848706483860926397255753,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.570000000000000062172489379009,19.000000000000000000000000000000,3922,3462,0.592974334968254024325062800926,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,20.000000000000000000000000000000,4982,2464,0.853283185284584799745744021493,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.530000000000000026645352591004,13.000000000000000000000000000000,2150,3035,0.170121077680960297584533691406,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,39.000000000000000000000000000000,2618,387,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,54.000000000000000000000000000000,2718,236,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,52.000000000000000000000000000000,1577,479,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,24.000000000000000000000000000000,388,477,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
