trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
314,314_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,823,1648,0.998999999999999999111821580300,0.200000000000000011102230246252
315,315_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,679,849,1561,0.001000000000000000020816681712,0.299999999999999988897769753748
316,316_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1277,2447,0.998999999999999999111821580300,0.000000000000999999999999999980
317,317_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1693,2417,0.001000000000000000020816681712,0.900000000000000022204460492503
318,318_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1734,2750,0.001000000000000000020816681712,0.000000999999999999999954748112
319,319_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2115,1348,0.001000000000000000020816681712,0.001000000000000000020816681712
320,320_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,20.000000000000000000000000000000,1,809,1,0.998999999999999999111821580300,0.900000000000000022204460492503
321,321_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1635,2256,0.998999999999999999111821580300,0.900000000000000022204460492503
322,322_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1908,1416,0.001000000000000000020816681712,0.000000000000999999999999999980
323,323_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2223,1324,0.998999999999999999111821580300,0.000000000000999999999999999980
324,324_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1234,4173,0.001000000000000000020816681712,0.000000000000999999999999999980
325,325_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,21.000000000000000000000000000000,1,675,1,0.998999999999999999111821580300,0.900000000000000022204460492503
326,326_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,923,1610,0.001000000000000000020816681712,0.001000000000000000020816681712
327,327_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1761,2396,0.001000000000000000020816681712,0.000000000000999999999999999980
328,328_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,24.000000000000000000000000000000,1,802,1,0.998999999999999999111821580300,0.200000000000000011102230246252
329,329_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2841,1550,0.001000000000000000020816681712,0.200000000000000011102230246252
330,330_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,312,2197,0.998999999999999999111821580300,0.900000000000000022204460492503
331,331_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2612,2912,0.998999999999999999111821580300,0.900000000000000022204460492503
332,332_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2121,3393,0.001000000000000000020816681712,0.900000000000000022204460492503
333,333_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3435,812,0.001000000000000000020816681712,0.299999999999999988897769753748
334,334_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3199,187,0.001000000000000000020816681712,0.000000000000999999999999999980
335,335_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1540,3014,0.001000000000000000020816681712,0.000000000000999999999999999980
336,336_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2102,4177,0.001000000000000000020816681712,0.900000000000000022204460492503
337,337_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3957,295,0.998999999999999999111821580300,0.000000000000999999999999999980
338,338_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1722,3856,0.001000000000000000020816681712,0.900000000000000022204460492503
339,339_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3141,240,0.998999999999999999111821580300,0.699999999999999955591079014994
340,340_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2503,2909,0.001000000000000000020816681712,0.900000000000000022204460492503
341,341_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1359,4395,0.998999999999999999111821580300,0.000000000000999999999999999980
342,342_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2210,4224,0.001000000000000000020816681712,0.299999999999999988897769753748
343,343_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2852,3617,1915,0.998999999999999999111821580300,0.001000000000000000020816681712
344,344_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3091,301,0.001000000000000000020816681712,0.900000000000000022204460492503
345,345_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3393,766,0.998999999999999999111821580300,0.900000000000000022204460492503
346,346_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3212,1,0.998999999999999999111821580300,0.000000000000999999999999999980
347,347_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2197,2175,0.001000000000000000020816681712,0.010000000000000000208166817117
348,348_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3510,864,0.998999999999999999111821580300,0.000000000000999999999999999980
349,349_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2198,3446,0.998999999999999999111821580300,0.001000000000000000020816681712
350,350_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3502,1252,0.001000000000000000020816681712,0.200000000000000011102230246252
351,351_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1591,3018,0.001000000000000000020816681712,0.900000000000000022204460492503
352,352_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3272,1,0.001000000000000000020816681712,0.900000000000000022204460492503
353,353_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,506,3096,0.001000000000000000020816681712,0.000000000000999999999999999980
354,354_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3292,3205,0.001000000000000000020816681712,0.100000000000000005551115123126
355,355_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3137,1,0.001000000000000000020816681712,0.000010000000000000000818030539
356,356_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4057,404,0.001000000000000000020816681712,0.010000000000000000208166817117
357,357_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2877,193,2205,0.998999999999999999111821580300,0.900000000000000022204460492503
358,358_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3702,1872,0.001000000000000000020816681712,0.900000000000000022204460492503
359,359_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3150,182,0.001000000000000000020816681712,0.100000000000000005551115123126
360,360_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4776,1702,1554,0.998999999999999999111821580300,0.900000000000000022204460492503
361,361_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1742,533,0.998999999999999999111821580300,0.900000000000000022204460492503
362,362_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1685,1536,0.998999999999999999111821580300,0.900000000000000022204460492503
363,363_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,636,2845,0.998999999999999999111821580300,0.900000000000000022204460492503
364,364_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,445,2812,0.998999999999999999111821580300,0.900000000000000022204460492503
365,365_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,396,4045,0.001000000000000000020816681712,0.900000000000000022204460492503
366,366_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,672,2739,0.001000000000000000020816681712,0.900000000000000022204460492503
367,367_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,380,4033,0.998999999999999999111821580300,0.900000000000000022204460492503
368,368_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1287,2995,0.998999999999999999111821580300,0.900000000000000022204460492503
369,369_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2475,1690,1556,0.001000000000000000020816681712,0.900000000000000022204460492503
370,370_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1710,524,0.001000000000000000020816681712,0.900000000000000022204460492503
371,371_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4362,377,0.998999999999999999111821580300,0.900000000000000022204460492503
372,372_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4214,2241,0.998999999999999999111821580300,0.900000000000000022204460492503
373,373_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,514,2108,0.998999999999999999111821580300,0.900000000000000022204460492503
374,374_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,615,2746,0.998999999999999999111821580300,0.900000000000000022204460492503
375,375_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1392,3783,0.998999999999999999111821580300,0.900000000000000022204460492503
376,376_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1708,1563,0.998999999999999999111821580300,0.000000000000999999999999999980
377,377_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1115,5000,0.998999999999999999111821580300,0.900000000000000022204460492503
378,378_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,627,2015,0.998999999999999999111821580300,0.900000000000000022204460492503
379,379_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1696,194,2846,0.998999999999999999111821580300,0.900000000000000022204460492503
380,380_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,512,3329,0.998999999999999999111821580300,0.000000000000999999999999999980
381,381_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,703,2907,0.998999999999999999111821580300,0.000000000000999999999999999980
382,382_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,476,3806,0.998999999999999999111821580300,0.000000000000999999999999999980
383,383_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1697,1622,0.001000000000000000020816681712,0.900000000000000022204460492503
384,384_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1,2305,0.998999999999999999111821580300,0.900000000000000022204460492503
385,385_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,700,2839,0.001000000000000000020816681712,0.900000000000000022204460492503
386,386_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,594,2090,0.001000000000000000020816681712,0.900000000000000022204460492503
387,387_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1854,506,0.998999999999999999111821580300,0.900000000000000022204460492503
388,388_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2441,1847,0.998999999999999999111821580300,0.900000000000000022204460492503
389,389_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1584,3169,0.998999999999999999111821580300,0.900000000000000022204460492503
390,390_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4444,123,0.998999999999999999111821580300,0.900000000000000022204460492503
391,391_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1359,921,0.998999999999999999111821580300,0.900000000000000022204460492503
392,392_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3989,239,0.998999999999999999111821580300,0.900000000000000022204460492503
393,393_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4724,509,0.998999999999999999111821580300,0.900000000000000022204460492503
394,394_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4485,1,0.998999999999999999111821580300,0.900000000000000022204460492503
395,395_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2265,1737,0.998999999999999999111821580300,0.900000000000000022204460492503
396,396_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4134,2489,0.998999999999999999111821580300,0.900000000000000022204460492503
397,397_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4156,1405,0.998999999999999999111821580300,0.900000000000000022204460492503
398,398_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3394,1,0.998999999999999999111821580300,0.900000000000000022204460492503
399,399_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4248,1970,0.998999999999999999111821580300,0.900000000000000022204460492503
400,400_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2727,1,0.998999999999999999111821580300,0.900000000000000022204460492503
401,401_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2631,4676,0.998999999999999999111821580300,0.900000000000000022204460492503
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3196,2347,0.998999999999999999111821580300,0.900000000000000022204460492503
403,403_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3779,1120,0.605590137874670642048613444786,0.900000000000000022204460492503
404,404_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1716,2608,0.998999999999999999111821580300,0.900000000000000022204460492503
405,405_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4258,663,0.998999999999999999111821580300,0.900000000000000022204460492503
406,406_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3650,3452,0.001000000000000000020816681712,0.900000000000000022204460492503
407,407_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3370,4792,0.998999999999999999111821580300,0.000000000000999999999999999980
408,408_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3110,787,0.998999999999999999111821580300,0.900000000000000022204460492503
409,409_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2733,274,0.998999999999999999111821580300,0.900000000000000022204460492503
410,410_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4104,2954,0.998999999999999999111821580300,0.900000000000000022204460492503
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4712,390,0.001000000000000000020816681712,0.900000000000000022204460492503
412,412_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3351,2086,0.998999999999999999111821580300,0.900000000000000022204460492503
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3176,544,0.998999999999999999111821580300,0.900000000000000022204460492503
414,414_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4101,2987,0.998999999999999999111821580300,0.000000000000999999999999999980
415,415_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3566,1453,0.998999999999999999111821580300,0.900000000000000022204460492503
416,416_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1892,4529,0.001000000000000000020816681712,0.900000000000000022204460492503
417,417_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1409,815,0.228882745064520720656986441099,0.900000000000000022204460492503
418,418_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3336,4769,0.308652221679718452573837339514,0.000000000000999999999999999980
419,419_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2752,322,0.998999999999999999111821580300,0.000000000000999999999999999980
420,420_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2562,3968,0.001000000000000000020816681712,0.000100000000000000004792173602
421,421_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3349,4237,0.998999999999999999111821580300,0.001000000000000000020816681712
422,422_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4665,4549,0.001000000000000000020816681712,0.800000000000000044408920985006
423,423_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4155,5000,0.998999999999999999111821580300,0.000000000000999999999999999980
424,424_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4131,5000,0.001000000000000000020816681712,0.599999999999999977795539507497
425,425_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1415,4480,0.998999999999999999111821580300,0.900000000000000022204460492503
426,426_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2538,3108,0.998999999999999999111821580300,0.900000000000000022204460492503
427,427_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1622,5000,0.998999999999999999111821580300,0.599999999999999977795539507497
428,428_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1705,4536,0.001000000000000000020816681712,0.000000000000999999999999999980
429,429_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3856,4156,0.001000000000000000020816681712,0.001000000000000000020816681712
430,430_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3048,2834,0.998999999999999999111821580300,0.000000000000999999999999999980
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,756,4722,0.001000000000000000020816681712,0.000000001000000000000000062282
432,432_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3321,3201,0.998999999999999999111821580300,0.900000000000000022204460492503
433,433_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4460,4354,0.830692257660669453045443333394,0.000000999999999999999954748112
434,434_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4551,1968,0.001000000000000000020816681712,0.010000000000000000208166817117
435,435_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2522,3983,0.998999999999999999111821580300,0.400000000000000022204460492503
436,436_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2089,3480,0.998999999999999999111821580300,0.900000000000000022204460492503
437,437_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4779,4719,0.998999999999999999111821580300,0.900000000000000022204460492503
438,438_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3138,4253,0.001000000000000000020816681712,0.000000000000999999999999999980
439,439_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1097,4555,0.998999999999999999111821580300,0.000000000000999999999999999980
440,440_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3614,2751,3414,0.001000000000000000020816681712,0.000010000000000000000818030539
441,441_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4128,5000,0.998999999999999999111821580300,0.299999999999999988897769753748
442,442_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4457,4392,0.001000000000000000020816681712,0.299999999999999988897769753748
443,443_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1891,4410,0.998999999999999999111821580300,0.000000000000999999999999999980
444,444_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4722,4661,0.521116689176378433678848978161,0.000000000100000000000000003643
445,445_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3360,4253,0.001000000000000000020816681712,0.001000000000000000020816681712
446,446_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4577,1969,0.001000000000000000020816681712,0.900000000000000022204460492503
447,447_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3435,4291,0.001000000000000000020816681712,0.900000000000000022204460492503
448,448_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4437,4122,0.998999999999999999111821580300,0.000000000000999999999999999980
449,449_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3168,4239,0.998999999999999999111821580300,0.000100000000000000004792173602
450,450_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,1643.000000000000000000000000000000,4082,103,619,0.907000939312679999027011490398,0.900000000000000022204460492503
451,451_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1851.000000000000000000000000000000,4670,388,668,0.633830065563575351106351263297,0.900000000000000022204460492503
452,452_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,582.000000000000000000000000000000,4099,1,286,0.882418286565308407354280006984,0.900000000000000022204460492503
453,453_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,4.000000000000000000000000000000,1,1,1,0.927771227724652036705776936287,0.900000000000000022204460492503
454,454_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,402.000000000000000000000000000000,2567,552,119,0.853467434896333476679330942716,0.900000000000000022204460492503
455,455_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,287.000000000000000000000000000000,4978,1,22,0.742454166213693644849058728141,0.900000000000000022204460492503
456,456_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2301.000000000000000000000000000000,2124,106,885,0.685285762709345269705352166056,0.900000000000000022204460492503
457,457_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2335,2461,1511,0.327377600759247933126516727498,0.010000000000000000208166817117
458,458_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,1942.000000000000000000000000000000,2465,435,1096,0.924473856372105329270993934188,0.900000000000000022204460492503
459,459_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,464.000000000000000000000000000000,4292,144,178,0.645768053331366886915532177227,0.900000000000000022204460492503
460,460_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,255.000000000000000000000000000000,1909,1,1,0.679832915964130202191029184178,0.900000000000000022204460492503
461,461_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,909.000000000000000000000000000000,1528,13,412,0.727677298109841719231383194710,0.900000000000000022204460492503
462,462_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,803.000000000000000000000000000000,4583,313,257,0.833206185944686872346665040823,0.900000000000000022204460492503
463,463_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1587.000000000000000000000000000000,3111,153,509,0.407484445868401434776018277262,0.900000000000000022204460492503
464,464_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,1767.000000000000000000000000000000,1506,145,1641,0.669411346700323095504359116603,0.900000000000000022204460492503
465,465_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2339.000000000000000000000000000000,3877,1,1643,0.635663236457895686193353412818,0.900000000000000022204460492503
466,466_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,242.000000000000000000000000000000,3666,1,1,0.695869294506299862490550367511,0.900000000000000022204460492503
467,467_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3464,2303,1789,0.634050215262570771024286386819,0.000000000000999999999999999980
468,468_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,149.000000000000000000000000000000,3085,1,1,0.840299534577891527042936559155,0.900000000000000022204460492503
469,469_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,584.000000000000000000000000000000,4151,118,244,0.860260443839666821830292064988,0.900000000000000022204460492503
470,470_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,511.000000000000000000000000000000,2915,28,288,0.937402694859719276543330579443,0.900000000000000022204460492503
471,471_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1950.000000000000000000000000000000,7,170,769,0.848599889321067335501425077382,0.900000000000000022204460492503
