trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
217,217_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,26.000000000000000000000000000000,1,6,0.472625967290605908388556599675,1
218,218_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0,0.580801652711342542012573630927,3294
219,219_0,RUNNING,BoTorch,GenerationStep_1,,,4923,0,0.001000000000000000020816681712,1
220,220_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,24.000000000000000000000000000000,1,0,0.001000000000000000020816681712,1
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,29.000000000000000000000000000000,5000,3,0.998999999999999999111821580300,4288
222,222_0,RUNNING,BoTorch,GenerationStep_1,,,5000,3,0.294348999401689126464987111831,1
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,46.000000000000000000000000000000,1,6,0.001000000000000000020816681712,3971
224,224_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,37.000000000000000000000000000000,1,6,0.998999999999999999111821580300,5000
225,225_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,6581.000000000000000000000000000000,2644,0,0.001000000000000000020816681712,3169
226,226_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0,0.998999999999999999111821580300,1341
227,227_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,39.000000000000000000000000000000,1,2,0.398070352684427863909633060757,5000
228,228_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,25.000000000000000000000000000000,1,5,0.683066805292474321653628521744,1
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1543.000000000000000000000000000000,2434,3,0.001000000000000000020816681712,1601
230,182_0,RUNNING,BoTorch,GenerationStep_1,,,5000,7,0.998999999999999999111821580300,1
231,231_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,51.000000000000000000000000000000,1,2,0.001000000000000000020816681712,5000
232,232_0,RUNNING,BoTorch,GenerationStep_1,,,3761,0,0.998999999999999999111821580300,5000
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,46.000000000000000000000000000000,1,0,0.001000000000000000020816681712,3189
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,25.000000000000000000000000000000,1,7,0.524742185109882353089005846414,1
235,235_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,45.000000000000000000000000000000,1,6,0.001000000000000000020816681712,2141
236,236_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0,0.410184894994935156375959195429,1
237,237_0,FAILED,BoTorch,GenerationStep_1,,,5000,0,0.998999999999999999111821580300,2333
238,238_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,33.000000000000000000000000000000,1,1,0.325942765704815062832722105668,132
239,239_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,35.000000000000000000000000000000,4922,1,0.553098949338206358206093682384,1338
240,240_0,RUNNING,BoTorch,GenerationStep_1,,,4104,3,0.002380660547886273396833711757,1
241,241_0,RUNNING,BoTorch,GenerationStep_1,,,4627,3,0.001000000000000000020816681712,1
242,242_0,RUNNING,BoTorch,GenerationStep_1,,,4570,3,0.001000000000000000020816681712,2512
243,243_0,RUNNING,BoTorch,GenerationStep_1,,,4367,3,0.001000000000000000020816681712,1
244,244_0,RUNNING,BoTorch,GenerationStep_1,,,4471,3,0.001000000000000000020816681712,1250
245,245_0,RUNNING,BoTorch,GenerationStep_1,,,3985,3,0.080263218761429860892420151686,39
246,246_0,RUNNING,BoTorch,GenerationStep_1,,,4016,3,0.175204574974128196584999273000,1
247,247_0,RUNNING,BoTorch,GenerationStep_1,,,4221,3,0.001000000000000000020816681712,1018
248,248_0,FAILED,BoTorch,GenerationStep_1,,,4078,3,0.001000000000000000020816681712,2986
249,249_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,6894.000000000000000000000000000000,4664,3,0.001000000000000000020816681712,3303
250,250_0,FAILED,BoTorch,GenerationStep_1,,,4027,3,0.001000000000000000020816681712,1
251,251_0,FAILED,BoTorch,GenerationStep_1,,,1150,3,0.113739189239419100085903835406,1
252,252_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2117.000000000000000000000000000000,492,3,0.400856547713415778400047884134,1
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,6631.000000000000000000000000000000,818,3,0.070275904758666046800996696220,104
254,254_0,FAILED,BoTorch,GenerationStep_1,,,4065,3,0.075555733050623755109320711654,1
255,255_0,FAILED,BoTorch,GenerationStep_1,,,4043,3,0.123849470343683779050003579414,1
256,256_0,FAILED,BoTorch,GenerationStep_1,,,4148,3,0.058226163568704941697617982754,1
257,257_0,FAILED,BoTorch,GenerationStep_1,,,4467,3,0.078877394270301756651342373061,29
258,258_0,FAILED,BoTorch,GenerationStep_1,,,4306,3,0.085992954565919460518941264127,1
259,259_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,7006.000000000000000000000000000000,4351,3,0.001000000000000000020816681712,1960
260,260_0,FAILED,BoTorch,GenerationStep_1,,,4255,3,0.001000000000000000020816681712,1
261,261_0,FAILED,BoTorch,GenerationStep_1,,,3766,3,0.222467914970416097419914081001,1
262,262_0,FAILED,BoTorch,GenerationStep_1,,,4715,3,0.001000000000000000020816681712,1046
263,263_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,8.000000000000000000000000000000,1,3,0.048797483911513291066075481694,1
264,264_0,FAILED,BoTorch,GenerationStep_1,,,4651,3,0.127007582629330206813733639137,1
265,265_0,FAILED,BoTorch,GenerationStep_1,,,4497,3,0.001000000000000000020816681712,3839
266,266_0,FAILED,BoTorch,GenerationStep_1,,,4665,3,0.001000000000000000020816681712,264
267,267_0,FAILED,BoTorch,GenerationStep_1,,,4046,3,0.001000000000000000020816681712,1189
268,268_0,FAILED,BoTorch,GenerationStep_1,,,1338,3,0.001000000000000000020816681712,1
269,269_0,FAILED,BoTorch,GenerationStep_1,,,918,3,0.068687081192319685007952045908,1
270,270_0,RUNNING,BoTorch,GenerationStep_1,,,4034,3,0.849775324118522634719852248963,1
271,271_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,1270.000000000000000000000000000000,2237,3,0.998999999999999999111821580300,1
272,272_0,RUNNING,BoTorch,GenerationStep_1,,,3382,3,0.998999999999999999111821580300,1
273,273_0,RUNNING,BoTorch,GenerationStep_1,,,4698,3,0.998999999999999999111821580300,1
274,274_0,RUNNING,BoTorch,GenerationStep_1,,,1642,3,0.858466428440534889965363163356,1
275,275_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,830.000000000000000000000000000000,4830,3,0.897073319643520661337277033454,183
276,276_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,1322.000000000000000000000000000000,2270,3,0.001000000000000000020816681712,1
277,277_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,872.000000000000000000000000000000,3553,3,0.872151490331656509269464550016,254
278,278_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4341.000000000000000000000000000000,2581,3,0.998999999999999999111821580300,1
279,279_0,RUNNING,BoTorch,GenerationStep_1,,,4016,2,0.808218464173910522418964319513,1
280,280_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,558.000000000000000000000000000000,155,3,0.001000000000000000020816681712,2054
281,281_0,RUNNING,BoTorch,GenerationStep_1,,,4064,3,0.597709505611870639540939009748,1
282,282_0,RUNNING,BoTorch,GenerationStep_1,,,3205,3,0.998999999999999999111821580300,1
283,283_0,RUNNING,BoTorch,GenerationStep_1,,,1578,5,0.604046346875470541171182503604,2390
284,284_0,RUNNING,BoTorch,GenerationStep_1,,,4007,3,0.998999999999999999111821580300,1
285,285_0,RUNNING,BoTorch,GenerationStep_1,,,1954,3,0.998999999999999999111821580300,1
286,286_0,RUNNING,BoTorch,GenerationStep_1,,,3635,3,0.998999999999999999111821580300,1
287,287_0,RUNNING,BoTorch,GenerationStep_1,,,4185,3,0.998999999999999999111821580300,1
288,288_0,RUNNING,BoTorch,GenerationStep_1,,,1551,2,0.998999999999999999111821580300,1
289,289_0,RUNNING,BoTorch,GenerationStep_1,,,2973,0,0.998999999999999999111821580300,5000
290,290_0,RUNNING,BoTorch,GenerationStep_1,,,3414,3,0.766311894636270696246072020585,1
291,291_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,631.000000000000000000000000000000,151,3,0.001000000000000000020816681712,1
292,292_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,277.000000000000000000000000000000,2073,3,0.872472936142361654709986851230,1
293,293_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,751.000000000000000000000000000000,231,3,0.169244360946279509549938779855,2603
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,1371.000000000000000000000000000000,3972,3,0.776942339223276046134003536281,890
295,295_0,RUNNING,BoTorch,GenerationStep_1,,,4383,0,0.998999999999999999111821580300,4904
296,296_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,1989.000000000000000000000000000000,2337,3,0.998999999999999999111821580300,1
297,297_0,RUNNING,BoTorch,GenerationStep_1,,,1483,3,0.810384464513590918599561518931,1
298,298_0,RUNNING,BoTorch,GenerationStep_1,,,1926,3,0.814743786394709124110136144736,1
299,299_0,RUNNING,BoTorch,GenerationStep_1,,,3527,0,0.998999999999999999111821580300,1
300,300_0,RUNNING,BoTorch,GenerationStep_1,,,1086,3,0.215440361758612808351642797788,1
301,301_0,RUNNING,BoTorch,GenerationStep_1,,,1478,3,0.001000000000000000020816681712,1
302,302_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,6241.000000000000000000000000000000,2815,3,0.001000000000000000020816681712,1
303,303_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2719.000000000000000000000000000000,2381,3,0.165340085005173581533810533983,1
304,304_0,RUNNING,BoTorch,GenerationStep_1,,,1844,3,0.057206015935753702639221529580,1
305,305_0,RUNNING,BoTorch,GenerationStep_1,,,1126,3,0.262892594578744531741421042170,66
306,306_0,RUNNING,BoTorch,GenerationStep_1,,,1458,3,0.373895243075618166628260041762,1
307,307_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2612.000000000000000000000000000000,2599,3,0.001000000000000000020816681712,1
308,308_0,RUNNING,BoTorch,GenerationStep_1,,,1317,3,0.866373276457171770381648912007,1
309,309_0,RUNNING,BoTorch,GenerationStep_1,,,1249,3,0.234471626354558843052799943507,1
310,310_0,RUNNING,BoTorch,GenerationStep_1,,,2930,3,0.001000000000000000020816681712,1
311,311_0,RUNNING,BoTorch,GenerationStep_1,,,1412,3,0.226008473037917101411409248612,1
312,312_0,RUNNING,BoTorch,GenerationStep_1,,,1863,3,0.265603450024203824320068179077,1
313,313_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,5347.000000000000000000000000000000,1091,3,0.228822161673589846708765094263,453
314,314_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,6722.000000000000000000000000000000,4066,3,0.001000000000000000020816681712,2191
315,315_0,RUNNING,BoTorch,GenerationStep_1,,,1073,3,0.123692899861058080990261487386,1
316,316_0,RUNNING,BoTorch,GenerationStep_1,,,1821,3,0.558325033097556433503427797405,62
317,317_0,RUNNING,BoTorch,GenerationStep_1,,,1599,3,0.001000000000000000020816681712,1
318,318_0,RUNNING,BoTorch,GenerationStep_1,,,3333,3,0.001000000000000000020816681712,1
319,319_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,850.000000000000000000000000000000,2236,3,0.001000000000000000020816681712,2271
320,320_0,RUNNING,BoTorch,GenerationStep_1,,,1104,3,0.313620625060479829571136178856,1
321,321_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,6552.000000000000000000000000000000,1862,3,0.001000000000000000020816681712,2125
322,322_0,RUNNING,BoTorch,GenerationStep_1,,,1187,3,0.341119832930003308302246978201,1
323,323_0,RUNNING,BoTorch,GenerationStep_1,,,3043,3,0.001000000000000000020816681712,1
324,324_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2993.000000000000000000000000000000,2418,3,0.379867601928916276410319596835,1
325,325_0,RUNNING,BoTorch,GenerationStep_1,,,3375,3,0.001000000000000000020816681712,1213
326,326_0,RUNNING,BoTorch,GenerationStep_1,,,3429,3,0.001000000000000000020816681712,1
327,327_0,RUNNING,BoTorch,GenerationStep_1,,,1902,3,0.001000000000000000020816681712,1
328,328_0,RUNNING,BoTorch,GenerationStep_1,,,3205,3,0.001000000000000000020816681712,1
329,329_0,FAILED,BoTorch,GenerationStep_1,,,4026,3,0.001000000000000000020816681712,1513
330,330_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,611.000000000000000000000000000000,2123,3,0.001000000000000000020816681712,1
331,331_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1534.000000000000000000000000000000,434,3,0.001000000000000000020816681712,1330
332,332_0,RUNNING,BoTorch,GenerationStep_1,,,1659,3,0.998999999999999999111821580300,1
333,333_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2398.000000000000000000000000000000,724,3,0.001000000000000000020816681712,2915
334,334_0,RUNNING,BoTorch,GenerationStep_1,,,1314,3,0.998999999999999999111821580300,1
335,335_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1957.000000000000000000000000000000,580,3,0.072746647835252475911005376474,2473
336,336_0,RUNNING,BoTorch,GenerationStep_1,,,5000,6,0.906626472454048260019021654443,1
337,337_0,RUNNING,BoTorch,GenerationStep_1,,,4833,6,0.001000000000000000020816681712,1
338,338_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,511.000000000000000000000000000000,142,3,0.998999999999999999111821580300,1
339,339_0,RUNNING,BoTorch,GenerationStep_1,,,1776,3,0.998999999999999999111821580300,1
340,340_0,RUNNING,BoTorch,GenerationStep_1,,,4381,3,0.319507009314652257181421646237,1
341,341_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,6619.000000000000000000000000000000,4089,3,0.001000000000000000020816681712,5000
342,342_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,624.000000000000000000000000000000,2168,3,0.001000000000000000020816681712,205
343,343_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1838.000000000000000000000000000000,524,3,0.002877559581362968636059074257,1801
344,344_0,RUNNING,BoTorch,GenerationStep_1,,,4859,0,0.420266228139728970081279157966,589
345,345_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,329.000000000000000000000000000000,2084,3,0.432582372738299969494590868635,1
346,346_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,279.000000000000000000000000000000,2077,3,0.639217992263356626914116986882,1
347,347_0,RUNNING,BoTorch,GenerationStep_1,,,5000,6,0.748289824096544542442188685527,1
348,348_0,RUNNING,BoTorch,GenerationStep_1,,,4117,4,0.001000000000000000020816681712,5000
349,349_0,RUNNING,BoTorch,GenerationStep_1,,,1371,3,0.001000000000000000020816681712,1
350,350_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2946.000000000000000000000000000000,908,3,0.001000000000000000020816681712,3454
351,351_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1819.000000000000000000000000000000,557,3,0.101096384146564716166594166680,2155
352,352_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,515.000000000000000000000000000000,2144,3,0.001000000000000000020816681712,853
353,353_0,RUNNING,BoTorch,GenerationStep_1,,,1426,3,0.679895040495394287205499495030,1
354,354_0,RUNNING,BoTorch,GenerationStep_1,,,1463,3,0.998999999999999999111821580300,1
355,355_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,199.000000000000000000000000000000,2089,3,0.682078841291153481485309839627,65
356,356_0,RUNNING,BoTorch,GenerationStep_1,,,4994,7,0.622475883254129280786060007813,1
357,357_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,104.000000000000000000000000000000,2105,3,0.660928788378811749026908728410,207
358,358_0,RUNNING,BoTorch,GenerationStep_1,,,1549,3,0.936149822264590092402158916229,1
359,359_0,RUNNING,BoTorch,GenerationStep_1,,,4406,6,0.001000000000000000020816681712,1
360,360_0,RUNNING,BoTorch,GenerationStep_1,,,5000,6,0.508574072886453509845239295828,1
361,361_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,518.000000000000000000000000000000,2115,3,0.248215907452360634577459563843,1
362,362_0,RUNNING,BoTorch,GenerationStep_1,,,1765,3,0.856604611816000227619838369719,1
363,363_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,270.000000000000000000000000000000,2027,0,0.998999999999999999111821580300,5000
364,364_0,RUNNING,BoTorch,GenerationStep_1,,,4219,6,0.001000000000000000020816681712,392
365,365_0,RUNNING,BoTorch,GenerationStep_1,,,4700,6,0.118352816855034279064362578993,536
366,366_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,548.000000000000000000000000000000,2152,3,0.001000000000000000020816681712,1
367,367_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,545.000000000000000000000000000000,2150,3,0.001000000000000000020816681712,405
368,368_0,RUNNING,BoTorch,GenerationStep_1,,,4280,5,0.430601071811784807952250275775,1
369,369_0,RUNNING,BoTorch,GenerationStep_1,,,4576,6,0.038777822280531448750906520218,188
370,370_0,RUNNING,BoTorch,GenerationStep_1,,,1861,3,0.998999999999999999111821580300,1
371,371_0,RUNNING,BoTorch,GenerationStep_1,,,4779,0,0.998999999999999999111821580300,2433
372,372_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,6313.000000000000000000000000000000,2699,0,0.998999999999999999111821580300,4999
373,373_0,RUNNING,BoTorch,GenerationStep_1,,,1727,3,0.998999999999999999111821580300,1
374,374_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,707.000000000000000000000000000000,2195,3,0.001000000000000000020816681712,1516
375,375_0,RUNNING,BoTorch,GenerationStep_1,,,4675,5,0.167481331396762661567478858160,130
376,376_0,FAILED,BoTorch,GenerationStep_1,,,3272,0,0.998999999999999999111821580300,4551
377,377_0,FAILED,BoTorch,GenerationStep_1,,,4466,3,0.251233753083194122357468813789,1
378,378_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,149.000000000000000000000000000000,2038,3,0.001000000000000000020816681712,5000
379,379_0,FAILED,BoTorch,GenerationStep_1,,,4235,3,0.270529093744650617203717501980,1
380,380_0,FAILED,BoTorch,GenerationStep_1,,,4668,0,0.768848681129365996156366236391,4660
381,381_0,FAILED,BoTorch,GenerationStep_1,,,4479,0,0.656613392801190465242200389184,1
382,85_0,FAILED,BoTorch,GenerationStep_1,,,5000,6,0.998999999999999999111821580300,1
383,383_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,781.000000000000000000000000000000,2188,3,0.001000000000000000020816681712,1953
384,384_0,FAILED,BoTorch,GenerationStep_1,,,1492,3,0.173761953116287809484319382136,193
385,385_0,FAILED,BoTorch,GenerationStep_1,,,1366,3,0.771768892935422834433722982794,1
386,386_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2039.000000000000000000000000000000,2608,3,0.001000000000000000020816681712,2294
387,387_0,FAILED,BoTorch,GenerationStep_1,,,1312,0,0.998999999999999999111821580300,3892
388,388_0,FAILED,BoTorch,GenerationStep_1,,,4729,0,0.795159919530946779353541842283,2888
389,389_0,FAILED,BoTorch,GenerationStep_1,,,4881,0,0.371110734885767623580932195182,1
390,390_0,RUNNING,BoTorch,GenerationStep_1,,,1390,3,0.998999999999999999111821580300,1
391,391_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,776.000000000000000000000000000000,2172,3,0.001000000000000000020816681712,594
392,392_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,659.000000000000000000000000000000,2171,3,0.001000000000000000020816681712,758
393,393_0,RUNNING,BoTorch,GenerationStep_1,,,1395,3,0.788369213716195726959767853259,1
394,394_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,531.000000000000000000000000000000,2142,3,0.001000000000000000020816681712,5000
395,395_0,RUNNING,BoTorch,GenerationStep_1,,,4185,3,0.318226793658824669286389053013,1
396,396_0,RUNNING,BoTorch,GenerationStep_1,,,4862,0,0.998999999999999999111821580300,467
397,397_0,RUNNING,BoTorch,GenerationStep_1,,,5000,6,0.253877451314615421029685649046,132
398,398_0,RUNNING,BoTorch,GenerationStep_1,,,1817,3,0.998999999999999999111821580300,1
399,399_0,RUNNING,BoTorch,GenerationStep_1,,,4814,5,0.001000000000000000020816681712,1
400,400_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,4622.000000000000000000000000000000,2473,4,0.001000000000000000020816681712,5000
401,401_0,RUNNING,BoTorch,GenerationStep_1,,,1569,3,0.998999999999999999111821580300,1
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,486.000000000000000000000000000000,2131,3,0.126512634488665176579758053776,1
403,403_0,RUNNING,BoTorch,GenerationStep_1,,,4887,0,0.786267874012260725713474585064,2542
404,404_0,RUNNING,BoTorch,GenerationStep_1,,,4735,6,0.488975113357349111531391372409,1
405,405_0,RUNNING,BoTorch,GenerationStep_1,,,1424,3,0.917636421211640684880705975957,1
406,406_0,RUNNING,BoTorch,GenerationStep_1,,,3828,3,0.001000000000000000020816681712,1
407,407_0,RUNNING,BoTorch,GenerationStep_1,,,4499,0,0.998999999999999999111821580300,2679
408,408_0,RUNNING,BoTorch,GenerationStep_1,,,4428,3,0.209088905926271356738865847547,1
409,409_0,RUNNING,BoTorch,GenerationStep_1,,,4715,6,0.998999999999999999111821580300,1
410,410_0,RUNNING,BoTorch,GenerationStep_1,,,1796,3,0.773634661862357631001430036122,1
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,31.000000000000000000000000000000,1,3,0.001000000000000000020816681712,2890
412,412_0,RUNNING,BoTorch,GenerationStep_1,,,4670,6,0.292887292111754293788550285171,853
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,4037.000000000000000000000000000000,1928,3,0.808558599977273639858310616546,82
414,414_0,RUNNING,BoTorch,GenerationStep_1,,,4797,0,0.992337007228257017565908881807,1242
415,415_0,FAILED,BoTorch,GenerationStep_1,,,1178,3,0.653240194243446370414574175811,1
416,416_0,FAILED,BoTorch,GenerationStep_1,,,3477,3,0.001000000000000000020816681712,1
417,417_0,FAILED,BoTorch,GenerationStep_1,,,4509,6,0.738216611900976760196613213338,1
418,418_0,FAILED,BoTorch,GenerationStep_1,,,4829,6,0.951216810658759959196117961255,1
419,419_0,FAILED,BoTorch,GenerationStep_1,,,3965,3,0.316877724307873975817528844345,1
420,420_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,4378.000000000000000000000000000000,1321,3,0.001000000000000000020816681712,2352
421,421_0,RUNNING,BoTorch,GenerationStep_1,,,4520,0,0.998999999999999999111821580300,1
422,422_0,RUNNING,BoTorch,GenerationStep_1,,,3372,3,0.295088429710562205610102637365,1
423,423_0,RUNNING,BoTorch,GenerationStep_1,,,4787,0,0.825343058437006948935277250712,1
424,424_0,RUNNING,BoTorch,GenerationStep_1,,,3995,5,0.341284235268835667298503722122,1
425,425_0,RUNNING,BoTorch,GenerationStep_1,,,1336,3,0.351211079077634491518722370529,1
426,426_0,RUNNING,BoTorch,GenerationStep_1,,,1472,3,0.537822715094689818293716143671,57
427,427_0,RUNNING,BoTorch,GenerationStep_1,,,4370,6,0.298177550809554103850018691446,117
428,428_0,RUNNING,BoTorch,GenerationStep_1,,,3300,3,0.185711533821152213752370130351,1
429,429_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,257.000000000000000000000000000000,66,3,0.001000000000000000020816681712,2636
430,430_0,RUNNING,BoTorch,GenerationStep_1,,,4627,6,0.448447988098480077034935220581,1
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,4779.000000000000000000000000000000,1371,3,0.001000000000000000020816681712,2601
432,432_0,RUNNING,BoTorch,GenerationStep_1,,,1219,3,0.998999999999999999111821580300,1
433,433_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2596.000000000000000000000000000000,556,3,0.998999999999999999111821580300,1
434,434_0,FAILED,BoTorch,GenerationStep_1,,,1492,4,0.001000000000000000020816681712,1352
435,435_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,246.000000000000000000000000000000,2065,3,0.001801846981390060756580973056,2517
436,436_0,FAILED,BoTorch,GenerationStep_1,,,1517,3,0.697928160509765804775383912784,1
437,437_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,4538.000000000000000000000000000000,1345,3,0.001000000000000000020816681712,3307
438,438_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,5009.000000000000000000000000000000,1431,3,0.001000000000000000020816681712,2156
439,439_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,30.000000000000000000000000000000,2006,3,0.476092784837939431152875613407,1
440,440_0,FAILED,BoTorch,GenerationStep_1,,,4608,0,0.998999999999999999111821580300,2295
441,441_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4350.000000000000000000000000000000,576,3,0.760612670247196698269931403047,1
442,442_0,FAILED,BoTorch,GenerationStep_1,,,4433,0,0.998999999999999999111821580300,1
443,443_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,4789.000000000000000000000000000000,3401,3,0.001000000000000000020816681712,2129
444,444_0,FAILED,BoTorch,GenerationStep_1,,,4853,6,0.881085491258510211665111455659,1
445,445_0,FAILED,BoTorch,GenerationStep_1,,,1435,3,0.005745520674881979782122609635,140
446,446_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,5103.000000000000000000000000000000,1321,3,0.637220090654995630075063672848,82
447,447_0,FAILED,BoTorch,GenerationStep_1,,,1563,3,0.214490681440681396630054678099,1
448,448_0,FAILED,BoTorch,GenerationStep_1,,,1632,3,0.998999999999999999111821580300,1
449,449_0,FAILED,BoTorch,GenerationStep_1,,,1471,3,0.234580960753534406570963710692,55
450,450_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,197.000000000000000000000000000000,56,3,0.998999999999999999111821580300,1
451,451_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,524.000000000000000000000000000000,103,3,0.833561837891263590627488611062,1
452,452_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,312.000000000000000000000000000000,2082,3,0.998999999999999999111821580300,1
453,453_0,RUNNING,BoTorch,GenerationStep_1,,,4878,6,0.001000000000000000020816681712,1203
454,454_0,RUNNING,BoTorch,GenerationStep_1,,,4009,6,0.229941527934545614231254262450,150
455,455_0,RUNNING,BoTorch,GenerationStep_1,,,3852,6,0.001000000000000000020816681712,228
456,456_0,RUNNING,BoTorch,GenerationStep_1,,,1529,3,0.998999999999999999111821580300,1
