trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
1002,1002_0,FAILED,SOBOL,,,935,3345,4124,0.966375036310404555983666341490,0.000000099999999999999995474811
1003,1003_0,FAILED,SOBOL,,,3030,2338,734,0.322851804293692090652712067822,0.200000000000000011102230246252
1004,1004_0,FAILED,SOBOL,,,4651,4831,3085,0.734835507307201596383094965859,0.900000000000000022204460492503
1005,1005_0,FAILED,SOBOL,,,1775,853,2100,0.098761272028088570307247096025,0.000000000009999999999999999395
1006,1006_0,RUNNING,SOBOL,,,2375,4062,486,0.229314106931909927888924016770,0.000000001000000000000000062282
1007,1007_0,FAILED,SOBOL,,,4010,374,4656,0.623752197811380026948313570756,0.500000000000000000000000000000
1008,1008_0,FAILED,SOBOL,,,3600,2891,1685,0.441711527658626423864518528717,0.200000000000000011102230246252
1009,1009_0,FAILED,SOBOL,,,245,1545,3139,0.828000106440857086553819499386,0.001000000000000000020816681712
1010,1010_0,RUNNING,SOBOL,,,81,3063,928,0.063161174025386568331441594637,0.800000000000000044408920985006
1011,1011_0,RUNNING,SOBOL,,,3454,1253,4257,0.667134566210210278036640829669,0.000000000009999999999999999395
1012,1012_0,RUNNING,SOBOL,,,3865,3765,1907,0.267760054159909499649216968464,0.000000999999999999999954748112
1013,1013_0,RUNNING,SOBOL,,,2209,551,2952,0.879181491315364826988343338598,0.400000000000000022204460492503
1014,1014_0,FAILED,SOBOL,,,1607,4854,4467,0.760230757093056985773671385687,0.010000000000000000208166817117
1015,1015_0,FAILED,SOBOL,,,4503,715,357,0.406164609635248807784080327110,0.000100000000000000004792173602
1016,1016_0,FAILED,SOBOL,,,2881,3213,3328,0.536490244565531626541599052871,0.000000001000000000000000062282
1017,1017_0,FAILED,SOBOL,,,768,2356,1813,0.174275536777451639514069370307,0.599999999999999977795539507497
1018,1018_0,FAILED,SOBOL,,,1111,4200,3745,0.484816701363772140087604611836,0.000000000009999999999999999395
1019,1019_0,FAILED,SOBOL,,,2736,233,1431,0.847757176078856033996089536231,0.800000000000000044408920985006
1020,1020_0,FAILED,SOBOL,,,4866,2716,4714,0.217460991654545077178539713714,0.299999999999999988897769753748
1021,1021_0,FAILED,SOBOL,,,1520,1717,153,0.572743066027760483471809038747,0.000000099999999999999995474811
1022,1022_0,FAILED,SOBOL,,,2159,3510,2276,0.691688269963487978309046866343,0.001000000000000000020816681712
1023,1023_0,FAILED,SOBOL,,,4264,2175,2558,0.079046147057786578238314234568,0.100000000000000005551115123126
1024,1024_0,FAILED,SOBOL,,,3423,4683,1145,0.978399417592212605754298238026,0.599999999999999977795539507497
1025,1025_0,FAILED,SOBOL,,,538,1003,3987,0.373689789043739450935532886433,0.000000001000000000000000062282
1026,1026_0,RUNNING,SOBOL,,,622,3601,3033,0.168611054772511120836142595181,0.010000000000000000208166817117
1027,1027_0,FAILED,SOBOL,,,3342,1968,2145,0.561646854585036603424441636889,0.000100000000000000004792173602
1028,1028_0,FAILED,SOBOL,,,4338,4461,4174,0.380641561897471558673089475633,0.000000010000000000000000209226
1029,1029_0,FAILED,SOBOL,,,2088,1108,687,0.766261676816269776679746428272,0.699999999999999955591079014994
1030,1030_0,RUNNING,SOBOL,,,1437,4315,1574,0.904703587286174282233730536973,0.699999999999999955591079014994
1031,1031_0,RUNNING,SOBOL,,,4947,1,3243,0.261730086203664558119896810240,0.000000000000999999999999999980
1032,1032_0,RUNNING,SOBOL,,,2663,2519,594,0.672799999982118590580171257898,0.000000999999999999999954748112
1033,1033_0,RUNNING,SOBOL,,,1182,1798,4550,0.038003612238913776766313645794,0.400000000000000022204460492503
1034,1034_0,RUNNING,SOBOL,,,685,4759,226,0.348289496937766673845260356757,0.001000000000000000020816681712
1035,1035_0,RUNNING,SOBOL,,,2966,927,4942,0.984307462712749825506364231842,0.100000000000000005551115123126
1036,1036_0,RUNNING,SOBOL,,,4431,3430,1356,0.073258968906477095472951077682,0.500000000000000000000000000000
1037,1037_0,RUNNING,SOBOL,,,1682,2256,3515,0.716967695100232949023677520017,0.000000000100000000000000003643
1038,1038_0,RUNNING,SOBOL,,,2291,2953,3756,0.578529292412102269516083197232,0.000000000100000000000000003643
1039,1039_0,RUNNING,SOBOL,,,3780,1480,1071,0.192182518284767872573937097513,0.900000000000000022204460492503
1040,1040_0,RUNNING,SOBOL,,,3527,3968,2787,0.873158419951796549440814487753,0.299999999999999988897769753748
1041,1041_0,FAILED,SOBOL,,,6,465,2347,0.478907704476267126469934964916,0.000000099999999999999995474811
1042,1042_0,FAILED,SOBOL,,,174,3830,4843,0.629714251989498707828829537902,0.599999999999999977795539507497
1043,1043_0,FAILED,SOBOL,,,3674,489,28,0.018226997917518021619098789188,0.000000010000000000000000209226
1044,1044_0,FAILED,SOBOL,,,3928,2971,3614,0.916544838936999450851317305933,0.000100000000000000004792173602
1045,1045_0,FAILED,SOBOL,,,2458,1347,1554,0.312751200584694744044611525169,0.100000000000000005551115123126
1046,1046_0,FAILED,SOBOL,,,1847,3138,1175,0.423807325236499332632433834078,0.299999999999999988897769753748
1047,1047_0,FAILED,SOBOL,,,4577,2428,3959,0.785958156820386610874606958532,0.000000999999999999999954748112
1048,1048_0,RUNNING,SOBOL,,,3111,4935,2243,0.156575813680887215850745519674,0.000000000000999999999999999980
1049,1049_0,RUNNING,SOBOL,,,851,631,2584,0.510819848615676197489676724217,0.800000000000000044408920985006
1050,1050_0,RUNNING,SOBOL,,,1019,2811,2015,0.822336605945602094891455635661,0.000000001000000000000000062282
1051,1051_0,RUNNING,SOBOL,,,2517,1626,2846,0.466867156168445929242949432592,0.500000000000000000000000000000
1052,1052_0,RUNNING,SOBOL,,,4802,4138,817,0.598228228049352717121678324474,0.100000000000000005551115123126
1053,1053_0,RUNNING,SOBOL,,,1272,298,4361,0.235345948679372668488340991644,0.000100000000000000004792173602
1054,1054_0,FAILED,SOBOL,,,1920,4599,3378,0.124282386489212512414859190812,0.000000999999999999999954748112
1055,1055_0,FAILED,SOBOL,,,4191,1085,1766,0.728806520860642237380488950294,0.299999999999999988897769753748
1056,1056_0,FAILED,SOBOL,,,3194,3583,4415,0.328518160089850408400735659598,0.900000000000000022204460492503
1057,1057_0,FAILED,SOBOL,,,456,2101,402,0.941216552499681724519575709564,0.000000000009999999999999999395
1058,1058_0,FAILED,SOBOL,,,449,4017,3347,0.300849631631746883275724258056,0.800000000000000044408920985006
1059,1059_0,RUNNING,SOBOL,,,3169,338,1834,0.912334837174043067342665835895,0.000000000000999999999999999980
1060,1060_0,RUNNING,SOBOL,,,4204,2845,4487,0.030098247887566684927174165409,0.000010000000000000000818030539
1061,1061_0,RUNNING,SOBOL,,,1953,1510,375,0.633893659649416796320053890668,0.400000000000000022204460492503
1062,1062_0,RUNNING,SOBOL,,,1263,3303,1888,0.507234324954450088718260758469,0.010000000000000000208166817117
1063,1063_0,RUNNING,SOBOL,,,4774,2305,2932,0.145085289087146518394177974187,0.000010000000000000000818030539
1064,1064_0,RUNNING,SOBOL,,,2528,4788,908,0.789574237406253764959274121793,0.000000010000000000000000209226
1065,1065_0,RUNNING,SOBOL,,,1048,820,4239,0.435328205991536376640027583562,0.599999999999999977795539507497
1066,1066_0,RUNNING,SOBOL,,,825,2626,1165,0.246621675083413732787462890883,0.000000000009999999999999999395
1067,1067_0,RUNNING,SOBOL,,,3105,1769,4006,0.602089344015344973826131536043,0.900000000000000022204460492503
1068,1068_0,RUNNING,SOBOL,,,4609,4266,2295,0.455621756182983506100470094680,0.200000000000000011102230246252
1069,1069_0,RUNNING,SOBOL,,,1860,128,2578,0.818506076646968727672515342420,0.000000099999999999999995474811
1070,1070_0,RUNNING,SOBOL,,,2430,4432,4694,0.945153690852224781515644735919,0.001000000000000000020816681712
1071,1071_0,RUNNING,SOBOL,,,3919,1215,134,0.340631560396403076929061626288,0.200000000000000011102230246252
1072,1072_0,RUNNING,SOBOL,,,3705,3728,3726,0.724838818147778507494649602449,0.500000000000000000000000000000
1073,1073_0,RUNNING,SOBOL,,,184,1919,1411,0.112138637457042930622996834700,0.000000001000000000000000062282
1074,1074_0,RUNNING,SOBOL,,,39,3475,3906,0.778026150429621310422589886002,0.400000000000000022204460492503
1075,1075_0,RUNNING,SOBOL,,,3540,2130,966,0.384988540029153225585645259343,0.000000999999999999999954748112
1076,1076_0,RUNNING,SOBOL,,,3755,4647,2678,0.549912737132981388477048767527,0.000000000009999999999999999395
1077,1077_0,RUNNING,SOBOL,,,2285,958,2493,0.164294633565470582503564855870,0.800000000000000044408920985006
1078,1078_0,RUNNING,SOBOL,,,1712,4167,239,0.041452003382146357379767209750,0.599999999999999977795539507497
1079,1079_0,RUNNING,SOBOL,,,4443,191,4898,0.684427538122981737878092189931,0.000000001000000000000000062282
1080,1080_0,RUNNING,SOBOL,,,2938,2684,1306,0.258251100957393620038970993846,0.000100000000000000004792173602
1081,1081_0,RUNNING,SOBOL,,,678,1674,3523,0.893045730162411954822232473816,0.010000000000000000208166817117
1082,1082_0,RUNNING,SOBOL,,,1197,4887,1704,0.705554843613877880059703784354,0.000000099999999999999995474811
1083,1083_0,RUNNING,SOBOL,,,2695,758,3159,0.069534859051927924711300477156,0.299999999999999988897769753748
1084,1084_0,FAILED,SOBOL,,,4942,3245,506,0.995689965473487981206801578082,0.800000000000000044408920985006
1085,1085_0,FAILED,SOBOL,,,1411,2399,4675,0.351983042431995296617230906122,0.000000000009999999999999999395
1086,1086_0,FAILED,SOBOL,,,2098,3098,3067,0.474833463348448281404756698976,0.000000001000000000000000062282
1087,1087_0,FAILED,SOBOL,,,4369,1298,2080,0.861182003449648569848307033681,0.599999999999999977795539507497
1088,1088_0,FAILED,SOBOL,,,3333,3801,4103,0.196287346079945551613477050523,0.100000000000000005551115123126
1089,1089_0,RUNNING,SOBOL,,,595,596,715,0.590536035332828723731779518857,0.001000000000000000020816681712
1090,1090_0,RUNNING,SOBOL,,,512,2920,2262,0.883483754988759750759186317737,0.699999999999999955591079014994
1091,1091_0,RUNNING,SOBOL,,,3418,1438,2604,0.279508329145610356913920213628,0.000000010000000000000000209226
1092,1092_0,RUNNING,SOBOL,,,4297,3935,1196,0.662801983553916174152220719407,0.000100000000000000004792173602
1093,1093_0,RUNNING,SOBOL,,,2173,422,3978,0.051382304936647416049311232200,0.010000000000000000208166817117
1094,1094_0,RUNNING,SOBOL,,,1493,4723,3595,0.185917332833632820143776598343,0.400000000000000022204460492503
1095,1095_0,FAILED,SOBOL,,,4857,882,1534,0.539985290879383628137588857498,0.000000999999999999999954748112
1096,1096_0,FAILED,SOBOL,,,2768,3394,4822,0.394553370503708700223199912216,0.000000000000999999999999999980
1097,1097_0,FAILED,SOBOL,,,1122,2211,9,0.756766066940501302973132169427,0.699999999999999955591079014994
1098,1098_0,FAILED,SOBOL,,,761,4350,4435,0.569035125058144353182854047191,0.000000000100000000000000003643
1099,1099_0,FAILED,SOBOL,,,2857,46,421,0.206092884369194512261813656551,0.500000000000000000000000000000
1100,1100_0,FAILED,SOBOL,,,4516,2554,3397,0.851495443467050749930535857857,0.200000000000000011102230246252
1101,1101_0,FAILED,SOBOL,,,1641,1843,1786,0.496215395316481566734267971697,0.001000000000000000020816681712
1102,1102_0,FAILED,SOBOL,,,2201,3633,797,0.361666747113689790449342353895,0.000000099999999999999995474811
1103,1103_0,RUNNING,SOBOL,,,3836,2011,4342,0.974310888806357966451798802154,0.200000000000000011102230246252
1104,1104_0,RUNNING,SOBOL,,,3466,4494,1996,0.091038624627515676857036908132,0.900000000000000022204460492503
1105,1105_0,FAILED,SOBOL,,,111,1150,2826,0.695746450023725593325707450276,0.000000000100000000000000003643
1106,1106_0,RUNNING,SOBOL,,,259,4556,614,0.413826314207166423564387969236,0.100000000000000005551115123126
1107,1107_0,RUNNING,SOBOL,,,3632,1052,4569,0.799380757205188308134324870480,0.000100000000000000004792173602
1108,1108_0,RUNNING,SOBOL,,,4004,3540,1593,0.135399651128798731436475577539,0.000000010000000000000000209226
1109,1109_0,RUNNING,SOBOL,,,2348,2068,3263,0.528615334898233424354430098902,0.599999999999999977795539507497
1110,1110_0,RUNNING,SOBOL,,,1785,2765,4153,0.643578345840796872678879481100,0.800000000000000044408920985006
1111,1111_0,RUNNING,SOBOL,,,4682,1590,668,0.008718189710751176116354521639,0.000000000000999999999999999980
1112,1112_0,RUNNING,SOBOL,,,3021,4092,3014,0.933837680725380758772757872066,0.000000999999999999999954748112
1113,1113_0,RUNNING,SOBOL,,,907,263,2125,0.291042160065844657257372318782,0.299999999999999988897769753748
1114,1114_0,RUNNING,SOBOL,,,977,3183,2806,0.102575740259140735233245322888,0.000100000000000000004792173602
1115,1115_0,FAILED,SOBOL,,,2602,2463,2367,0.746096968360245194062940754520,0.100000000000000005551115123126
1116,1116_0,FAILED,SOBOL,,,4692,4981,3776,0.319006987337023040218753067165,0.500000000000000000000000000000
1117,1117_0,FAILED,SOBOL,,,1347,666,1089,0.955083010897040396436352693854,0.000000001000000000000000062282
1118,1118_0,FAILED,SOBOL,,,2025,3873,1337,0.840129697939380970517220248439,0.000000000009999999999999999395
1119,1119_0,FAILED,SOBOL,,,4130,522,3495,0.445693387905135740556517021105,0.900000000000000022204460492503
1120,1120_0,FAILED,SOBOL,,,3250,3014,206,0.611653192980214921448123277514,0.299999999999999988897769753748
1121,1121_0,RUNNING,SOBOL,,,365,1380,4923,0.225362573103979224597992470080,0.000000999999999999999954748112
1122,1122_0,RUNNING,SOBOL,,,328,3401,112,0.738468211283907272068915972341,0.000000010000000000000000209226
1123,1123_0,RUNNING,SOBOL,,,3204,2246,4751,0.094641443679109218956035931569,0.699999999999999955591079014994
1124,1124_0,RUNNING,SOBOL,,,4083,4729,1473,0.962803169203922171170972887921,0.010000000000000000208166817117
1125,1125_0,RUNNING,SOBOL,,,1989,918,3708,0.326910799490287895530116202281,0.000010000000000000000818030539
1126,1126_0,RUNNING,SOBOL,,,1379,3959,4033,0.438033190917223702598448653589,0.000010000000000000000818030539
1127,1127_0,RUNNING,SOBOL,,,4733,435,1113,0.832165924467146433940456518030,0.400000000000000022204460492503
1128,1128_0,FAILED,SOBOL,,,2644,2943,2512,0.233053195033222443344200769388,0.699999999999999955591079014994
1129,1129_0,FAILED,SOBOL,,,1008,1452,2307,0.619525624707341182606512575148,0.000000000000999999999999999980
1130,1130_0,RUNNING,SOBOL,,,860,4489,2920,0.807010698413476390555842954200,0.500000000000000000000000000000
1131,1131_0,RUNNING,SOBOL,,,2985,1118,1952,0.421759906256571392990650792854,0.000000000100000000000000003643
1132,1132_0,RUNNING,SOBOL,,,4644,3630,4289,0.520893996177241191958273702767,0.001000000000000000020816681712
1133,1133_0,RUNNING,SOBOL,,,1740,1977,882,0.127496547224000084108652686155,0.200000000000000011102230246252
1134,1134_0,RUNNING,SOBOL,,,2390,2527,1850,0.016377663578838110025603924669,0.200000000000000011102230246252
1135,1135_0,RUNNING,SOBOL,,,4035,1828,3286,0.651543314598500677981007811468,0.000000099999999999999995474811
1136,1136_0,RUNNING,SOBOL,,,3665,4325,320,0.283352257538586838059302408510,0.000000000100000000000000003643
1137,1137_0,RUNNING,SOBOL,,,300,30,4509,0.925964049994945526123046875000,0.900000000000000022204460492503
1138,1138_0,RUNNING,SOBOL,,,153,4109,2054,0.213723569145426145476918122768,0.000100000000000000004792173602
1139,1139_0,RUNNING,SOBOL,,,3497,288,3118,0.576967497656121874882728661760,0.010000000000000000208166817117
1140,1140_0,RUNNING,SOBOL,,,3869,2780,781,0.488493372512981305355594940920,0.599999999999999977795539507497
1141,1141_0,RUNNING,SOBOL,,,2242,1616,4092,0.843593499528244139540333890182,0.000000010000000000000000209226
1142,1142_0,FAILED,SOBOL,,,1594,3573,3181,0.981969143223017426613807856484,0.000000000000999999999999999980
1143,1143_0,FAILED,SOBOL,,,4480,2071,1648,0.369632459439337257567359529276,0.800000000000000044408920985006
1144,1144_0,FAILED,SOBOL,,,2819,4588,4614,0.688057707462459755554107232456,0.299999999999999988897769753748
1145,1145_0,FAILED,SOBOL,,,716,1056,522,0.083164309814572331958082429537,0.000000999999999999999954748112
1146,1146_0,FAILED,SOBOL,,,1154,3000,4880,0.271880256151780463902412066091,0.100000000000000005551115123126
1147,1147_0,FAILED,SOBOL,,,2809,1358,300,0.875548298442736294688870657410,0.001000000000000000020816681712
1148,1148_0,FAILED,SOBOL,,,4899,3860,3579,0.059101719675585626112557235956,0.000000001000000000000000062282
1149,1149_0,FAILED,SOBOL,,,1524,498,1284,0.670707015158608532701123294828,0.500000000000000000000000000000
1150,1150_0,RUNNING,SOBOL,,,2136,4945,979,0.532323933925479608753050797532,0.900000000000000022204460492503
1151,1151_0,RUNNING,SOBOL,,,4251,661,3840,0.177954243443906312549529502576,0.000000000009999999999999999395
1152,1152_0,RUNNING,SOBOL,,,3371,3149,2441,0.764457908321171997201304293412,0.000000099999999999999995474811
1153,1153_0,RUNNING,SOBOL,,,476,2457,2706,0.402425058662891410588002827353,0.299999999999999988897769753748
1154,1154_0,RUNNING,SOBOL,,,548,4820,4320,0.077500779576599593267971499699,0.000000000000999999999999999980
1155,1155_0,RUNNING,SOBOL,,,3297,824,853,0.713213365714997049593648625887,0.699999999999999955591079014994
1156,1156_0,RUNNING,SOBOL,,,4332,3336,2887,0.344108459934592270101916255953,0.400000000000000022204460492503
1157,1157_0,RUNNING,SOBOL,,,2052,2308,1978,0.988001014713197900363184089656,0.000010000000000000000818030539
1158,1158_0,RUNNING,SOBOL,,,1453,2861,448,0.869114643732085800920117435453,0.000010000000000000000818030539
1159,1159_0,RUNNING,SOBOL,,,4973,1536,4383,0.482464356323704102180727204541,0.010000000000000000208166817117
1160,1160_0,RUNNING,SOBOL,,,2727,4033,1720,0.582633883194997870269560280576,0.699999999999999955591079014994
1161,1161_0,RUNNING,SOBOL,,,1238,363,3410,0.188565055591985580862868232543,0.000000010000000000000000209226
1162,1162_0,FAILED,SOBOL,,,641,3693,1523,0.377025718323886371852182719522,0.900000000000000022204460492503
1163,1163_0,FAILED,SOBOL,,,2892,1913,3661,0.770365001674741534110069096641,0.000000000100000000000000003643
1164,1164_0,FAILED,SOBOL,,,4396,4396,59,0.172166113525629049796350500401,0.000000099999999999999995474811
1165,1165_0,FAILED,SOBOL,,,1676,1210,4796,0.557604310829192373333285104309,0.200000000000000011102230246252
1166,1166_0,RUNNING,SOBOL,,,2317,4253,2620,0.676492289775982524879793800210,0.200000000000000011102230246252
1167,1167_0,FAILED,SOBOL,,,3796,104,2201,0.033824198072776201495770465044,0.001000000000000000020816681712
1168,1168_0,FAILED,SOBOL,,,3582,2612,3922,0.900950494082644603999199262034,0.000000000100000000000000003643
1169,1169_0,FAILED,SOBOL,,,71,1746,1216,0.265970307497307656419138766068,0.500000000000000000000000000000
1170,1170_0,RUNNING,SOBOL,,,216,2706,3468,0.594125302858650727877432018431,0.000000999999999999999954748112
1171,1171_0,RUNNING,SOBOL,,,3746,1688,1387,0.238961269896477451757377252761,0.400000000000000022204460492503
1172,1172_0,RUNNING,SOBOL,,,3961,4191,4989,0.826378716573119120880619448144,0.800000000000000044408920985006
1173,1173_0,RUNNING,SOBOL,,,2462,204,194,0.463312645796686406463038565562,0.000000000009999999999999999395
1174,1174_0,RUNNING,SOBOL,,,1823,4653,2389,0.332697055617347359213198387806,0.000000001000000000000000062282
1175,1175_0,RUNNING,SOBOL,,,4563,994,2751,0.937524666091427261171986629051,0.599999999999999977795539507497
1176,1176_0,RUNNING,SOBOL,,,3058,3482,1029,0.120042717294767495306295757018,0.010000000000000000208166817117
1177,1177_0,RUNNING,SOBOL,,,788,2165,3792,0.732559184653684525301287067123,0.000100000000000000004792173602
1178,1178_0,RUNNING,SOBOL,,,1090,3776,650,0.920299597732722740595079358172,0.299999999999999988897769753748
1179,1179_0,RUNNING,SOBOL,,,2559,580,4215,0.308508837815374137303336965488,0.000000099999999999999995474811
1180,1180_0,FAILED,SOBOL,,,4806,3072,2182,0.626020296603441273042278680805,0.000000000009999999999999999395
1181,1181_0,FAILED,SOBOL,,,1304,1283,2992,0.022408553559333087984439814022,0.800000000000000044408920985006
1182,1182_0,FAILED,SOBOL,,,1906,3242,4581,0.153018613452091806204080626230,0.599999999999999977795539507497
1183,1183_0,FAILED,SOBOL,,,4168,2365,548,0.514864057963714039090064034099,0.000000001000000000000000062282
1184,1184_0,FAILED,SOBOL,,,3132,4882,3211,0.427425310285761972384221962784,0.001000000000000000020816681712
1185,1185_0,FAILED,SOBOL,,,403,725,1620,0.781853166369721241935053512861,0.100000000000000005551115123126
1186,1186_0,FAILED,SOBOL,,,399,4872,842,0.191655604662373663105157106656,0.599999999999999977795539507497
1187,1187_0,RUNNING,SOBOL,,,3139,735,4328,0.584934082744643091267278123269,0.000000010000000000000000209226
1188,1188_0,RUNNING,SOBOL,,,4173,3233,1992,0.482385112429037699044442888408,0.000010000000000000000818030539
1189,1189_0,RUNNING,SOBOL,,,1903,2375,2881,0.867762489592656449666208118288,0.010000000000000000208166817117
1190,1190_0,RUNNING,SOBOL,,,1294,3082,4392,0.990571389675140356878557668097,0.400000000000000022204460492503
1191,1191_0,RUNNING,SOBOL,,,4824,1273,438,0.347842529881745576858520507812,0.000010000000000000000818030539
1192,1192_0,RUNNING,SOBOL,,,2579,3785,3404,0.711644097171723832850886992674,0.000000000000999999999999999980
1193,1193_0,RUNNING,SOBOL,,,1079,570,1733,0.076603127624839548182045234626,0.800000000000000044408920985006
1194,1194_0,FAILED,SOBOL,,,794,3492,3669,0.262390962885692691219929884028,0.000000001000000000000000062282
1195,1195_0,FAILED,SOBOL,,,3056,2155,1511,0.898164361728355342684437800926,0.500000000000000000000000000000
1196,1196_0,FAILED,SOBOL,,,4559,4663,4791,0.034384630808606743423982976537,0.200000000000000011102230246252
1197,1197_0,FAILED,SOBOL,,,1830,984,73,0.678337983420118639799056836637,0.001000000000000000020816681712
1198,1198_0,FAILED,SOBOL,,,2481,4181,2190,0.555514983430504760697488109145,0.000000099999999999999995474811
1199,1199_0,FAILED,SOBOL,,,3950,213,2629,0.168925486419349901723307993961,0.200000000000000011102230246252
1200,1200_0,RUNNING,SOBOL,,,3736,2696,1230,0.771445601083338261538813185325,0.900000000000000022204460492503
1201,1201_0,RUNNING,SOBOL,,,234,1698,3916,0.377437549006193862055624776985,0.000000000009999999999999999395
1202,1202_0,RUNNING,SOBOL,,,67,2602,1401,0.731419724406674465200239865226,0.010000000000000000208166817117
1203,1203_0,RUNNING,SOBOL,,,3587,1756,3462,0.119689747450873254508429965881,0.000100000000000000004792173602
1204,1204_0,RUNNING,SOBOL,,,3802,4244,183,0.939551325583830476695368361106,0.000000001000000000000000062282
1205,1205_0,FAILED,SOBOL,,,2313,114,4997,0.336000350629910848887504926097,0.599999999999999977795539507497
1206,1206_0,RUNNING,SOBOL,,,1665,4405,2744,0.462689485669136035816961793898,0.800000000000000044408920985006
1207,1207_0,RUNNING,SOBOL,,,4414,1200,2402,0.824595750320702758351387728908,0.000000000009999999999999999395
1208,1208_0,FAILED,SOBOL,,,2910,3703,3801,0.242481694184243673495515736249,0.000000999999999999999954748112
1209,1209_0,FAILED,SOBOL,,,630,1903,1018,0.596970355536788677142112646834,0.400000000000000022204460492503
1210,1210_0,RUNNING,SOBOL,,,1244,4043,4209,0.783485102819278855790230409184,0.001000000000000000020816681712
1211,1211_0,RUNNING,SOBOL,,,2723,353,664,0.428260294331237689746672003821,0.100000000000000005551115123126
1212,1212_0,RUNNING,SOBOL,,,4970,2870,3000,0.512352543840184804224691106356,0.599999999999999977795539507497
1213,1213_0,FAILED,SOBOL,,,1458,1526,2171,0.149225682666525250041900108045,0.000000001000000000000000062282
1214,1214_0,RUNNING,SOBOL,,,2070,3326,561,0.022546717777848244990135384569,0.000000000009999999999999999395
1215,1215_0,RUNNING,SOBOL,,,4321,2318,4575,0.627313530419021825323966368160,0.800000000000000044408920985006
1216,1216_0,RUNNING,SOBOL,,,3285,4810,1609,0.305481016136705862962230639823,0.299999999999999988897769753748
1217,1217_0,RUNNING,SOBOL,,,566,834,3220,0.917936670791357767207330198289,0.000000099999999999999995474811
1218,1218_0,RUNNING,SOBOL,,,482,3158,4757,0.618229457516223157576007452008,0.699999999999999955591079014994
1219,1219_0,RUNNING,SOBOL,,,3368,2447,99,0.232917845219373698117948379149,0.000000000000999999999999999980
1220,1220_0,RUNNING,SOBOL,,,4246,4954,3700,0.834524118598550579406492033741,0.000010000000000000000818030539
1221,1221_0,FAILED,SOBOL,,,2143,651,1483,0.441065864376723792972256887879,0.400000000000000022204460492503
1222,1222_0,FAILED,SOBOL,,,1543,3850,1099,0.326071030585095289477948199419,0.010000000000000000208166817117
1223,1223_0,FAILED,SOBOL,,,4887,508,4039,0.961175898643210513405676920229,0.000010000000000000000818030539
1224,1224_0,FAILED,SOBOL,,,2798,2991,2318,0.098431597238406540184563198181,0.000000010000000000000000209226
1225,1225_0,FAILED,SOBOL,,,1171,1367,2503,0.740982621604576729978930416110,0.699999999999999955591079014994
1226,1226_0,FAILED,SOBOL,,,711,4578,1939,0.927744142357259993225682137563,0.000000000100000000000000003643
1227,1227_0,RUNNING,SOBOL,,,2826,1066,2926,0.283978172585368171532138603652,0.900000000000000022204460492503
1228,1228_0,FAILED,SOBOL,,,4486,3564,892,0.648693588595837367094532055489,0.299999999999999988897769753748
1229,1229_0,FAILED,SOBOL,,,1591,2081,4280,0.012862031586468220673014073441,0.000000099999999999999995474811
1230,1230_0,RUNNING,SOBOL,,,2231,2790,3293,0.127844672722741969916881998870,0.001000000000000000020816681712
1231,1231_0,RUNNING,SOBOL,,,3886,1606,1837,0.522038181798532563426817887375,0.100000000000000005551115123126
1232,1232_0,RUNNING,SOBOL,,,3516,4119,4500,0.418453774532303202082772486392,0.500000000000000000000000000000
1233,1233_0,RUNNING,SOBOL,,,141,278,331,0.804986994603648753354718792252,0.000000000100000000000000003643
1234,1234_0,RUNNING,SOBOL,,,307,4335,3109,0.086411521214991807160465953075,0.299999999999999988897769753748
1235,1235_0,RUNNING,SOBOL,,,3661,20,2064,0.690140331596136080705150561698,0.000000999999999999999954748112
1236,1236_0,RUNNING,SOBOL,,,4032,2537,4098,0.369221606548875591613523283741,0.000000000000999999999999999980
1237,1237_0,RUNNING,SOBOL,,,2396,1818,768,0.980887684993445918557597451581,0.800000000000000044408920985006
1238,1238_0,RUNNING,SOBOL,,,1758,3621,1659,0.846380557624623164336696845567,0.599999999999999977795539507497
1239,1239_0,RUNNING,SOBOL,,,4634,1987,3172,0.492071672411635518962214064231,0.000000010000000000000000209226
1240,1240_0,RUNNING,SOBOL,,,2973,4480,508,0.575128544455394186130092748499,0.000100000000000000004792173602
1241,1241_0,RUNNING,SOBOL,,,879,1128,4620,0.213156514937058089165233809581,0.100000000000000005551115123126
1242,1242_0,RUNNING,SOBOL,,,1005,2933,311,0.398697632495313869505082493561,0.000000999999999999999954748112
1243,1243_0,RUNNING,SOBOL,,,2650,1462,4871,0.761880770608782786901258532453,0.299999999999999988897769753748
1244,1244_0,RUNNING,SOBOL,,,4740,3949,1270,0.178852932672947634307192288361,0.900000000000000022204460492503
1245,1245_0,RUNNING,SOBOL,,,1375,445,3585,0.533892284162342578568427597929,0.000000000009999999999999999395
1246,1246_0,RUNNING,SOBOL,,,1977,4739,3832,0.668407681865617608885088429815,0.000000001000000000000000062282
1247,1247_0,FAILED,SOBOL,,,4102,908,990,0.056010185377672314088748350969,0.500000000000000000000000000000
1248,1248_0,RUNNING,SOBOL,,,3222,3411,2711,0.876907133540138605809488581144,0.100000000000000005551115123126
1249,1249_0,RUNNING,SOBOL,,,318,2236,2428,0.271952938059344895282976040107,0.000100000000000000004792173602
