trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,1313,0.808295974656987437079180836008,0.028320417490203385335600927419,1,4510,236
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,1896,0.022806526182650103951043973893,0.001000000000000000020816681712,1,3524,1
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,1853,0.777325687391050568209038829082,0.001000000000000000020816681712,1,2287,1
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,473.000000000000000000000000000000,99,0.912231632810248660447882684821,0.558195545064435583171302823757,17,4981,4994
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2031.000000000000000000000000000000,1002,0.892410870410649814665760004573,0.998999999999999999111821580300,331,4118,4916
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,514,0.976147860731078509388680686243,0.001000000000000000020816681712,1,4673,695
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,1427,0.761840044114590941859432859928,0.175476461078809625737662258871,1,3928,612
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3023.000000000000000000000000000000,3468,0.882281141477198160849582109222,0.998999999999999999111821580300,241,1304,4698
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,4712.000000000000000000000000000000,1949,0.891449124564757999777953045850,0.707911321091213685541276845470,216,1678,4098
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2846.000000000000000000000000000000,1373,0.888043331152237658265846675931,0.998999999999999999111821580300,90,2622,3202
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1399.000000000000000000000000000000,325,0.884423619995617804612209056359,0.001000000000000000020816681712,181,2801,4302
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2356.000000000000000000000000000000,1113,0.898985387109076827805154152884,0.998999999999999999111821580300,184,991,4867
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,14.000000000000000000000000000000,844,0.654940424278927513235259993962,0.549356927234849079511036507029,1,4303,2409
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1130.000000000000000000000000000000,2416,0.879433921310341149002454130823,0.998999999999999999111821580300,291,4652,4527
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2785.000000000000000000000000000000,1058,0.901641501636241349260103561392,0.458421275545273509965937819288,387,4617,4837
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1435.000000000000000000000000000000,208,0.234973083811716360047583407322,0.998999999999999999111821580300,800,4911,2442
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1121.000000000000000000000000000000,267,0.229012407447053673026360343101,0.998999999999999999111821580300,874,1975,3149
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1515.000000000000000000000000000000,518,0.881066901080775788379639834602,0.575352666181248917354196237284,352,4904,4116
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,1434,0.869577842970325476379400697624,0.713836275588593749397148258140,1,4984,4173
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1038.000000000000000000000000000000,2448,0.898220099937034777148880948516,0.998999999999999999111821580300,112,2441,4459
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,978,0.611268797222129234292253840977,0.998999999999999999111821580300,1,4882,2607
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,1530,0.976589705897874527096291785710,0.001000000000000000020816681712,1,4401,194
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3390.000000000000000000000000000000,1146,0.777693835503625030547425467375,0.998999999999999999111821580300,105,4860,408
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,1102,0.817658177361826776774478275911,0.001000000000000000020816681712,1,734,1096
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,1868,0.638388340737673698477294692566,0.184091127177541807879990187757,1,1187,1109
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,3767,0.998999999999999999111821580300,0.990870502680439746434615244652,1,2736,3714
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,12.000000000000000000000000000000,2854,0.998999999999999999111821580300,0.593662468724217795568165456643,1,2212,2706
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,613,0.001000000000000000020816681712,0.998999999999999999111821580300,1,3614,2848
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,1228,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1580,3106
184,184_0,FAILED,BoTorch,GenerationStep_1,,,1,0.998999999999999999111821580300,0.998999999999999999111821580300,1415,4419,1
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.245995146821861271346776334212,1,1774,4535
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2923.000000000000000000000000000000,3523,0.001000000000000000020816681712,0.998999999999999999111821580300,1443,1,1
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1458.000000000000000000000000000000,2507,0.001000000000000000020816681712,0.998999999999999999111821580300,1461,1,1
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2995.000000000000000000000000000000,3310,0.001000000000000000020816681712,0.998999999999999999111821580300,1365,1,1
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,3771,0.001000000000000000020816681712,0.998999999999999999111821580300,1,4455,4361
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2416.000000000000000000000000000000,3484,0.001000000000000000020816681712,0.998999999999999999111821580300,1286,1,1
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.154645368091867713156162267296,1,5000,5000
192,192_0,FAILED,BoTorch,GenerationStep_1,,,2786,0.631013896343569302693765621370,0.998999999999999999111821580300,1379,1629,1
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2856.000000000000000000000000000000,3106,0.998999999999999999111821580300,0.998999999999999999111821580300,1372,1,1885
194,194_0,FAILED,BoTorch,GenerationStep_1,,,2883,0.998999999999999999111821580300,0.998999999999999999111821580300,1343,5000,1
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4342.000000000000000000000000000000,3569,0.998999999999999999111821580300,0.221388946138833780929999761611,1426,1,852
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,4552,0.998999999999999999111821580300,0.979640657059503094927777056000,1,5000,1
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1368.000000000000000000000000000000,261,0.998999999999999999111821580300,0.998999999999999999111821580300,1509,1,1
198,198_0,FAILED,BoTorch,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,1485,5000,1
199,199_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,6324.000000000000000000000000000000,3528,0.998999999999999999111821580300,0.193833925887618385708321966376,1535,1,2957
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3419.000000000000000000000000000000,1174,0.001000000000000000020816681712,0.001000000000000000020816681712,4888,3954,5000
201,201_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2764.000000000000000000000000000000,2988,0.998999999999999999111821580300,0.001000000000000000020816681712,1599,5000,3598
202,202_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1448.000000000000000000000000000000,2361,0.998999999999999999111821580300,0.998999999999999999111821580300,1418,5000,2602
203,203_0,FAILED,BoTorch,GenerationStep_1,,,2996,0.998999999999999999111821580300,0.077406681950312486439891301870,1481,1343,1
204,204_0,FAILED,BoTorch,GenerationStep_1,,,815,0.001000000000000000020816681712,0.659584593537405838858944662206,1392,590,1
205,205_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,4910,0.998999999999999999111821580300,0.001000000000000000020816681712,1,3450,2469
206,206_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1195.000000000000000000000000000000,2326,0.998999999999999999111821580300,0.998999999999999999111821580300,1448,1,4116
207,207_0,FAILED,BoTorch,GenerationStep_1,,,590,0.998999999999999999111821580300,0.380475139662028616349687126785,1520,4989,1
208,208_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3420.000000000000000000000000000000,3361,0.001000000000000000020816681712,0.998999999999999999111821580300,1240,1,3505
209,209_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,932.000000000000000000000000000000,623,0.001000000000000000020816681712,0.998999999999999999111821580300,1458,2881,1988
210,210_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,1192,0.029319585980610175096616742962,0.998999999999999999111821580300,1,1462,4791
211,211_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5174.000000000000000000000000000000,1990,0.850338417671829605026800891210,0.998999999999999999111821580300,3718,1040,2033
212,212_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,3393,0.634371304943691094457847157173,0.998999999999999999111821580300,1,2226,3213
213,213_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,3815,0.966292424206787403662133328908,0.001000000000000000020816681712,1,1830,3582
214,214_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,4474,0.787227652923409793039866144682,0.001000000000000000020816681712,1,225,966
215,215_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,4606,0.934815586543037979616599386645,0.998999999999999999111821580300,1,284,4249
216,216_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,2191,0.971159139534971682650166258099,0.001000000000000000020816681712,1,2327,1573
217,217_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,104,0.634697572113508967639461388899,0.001000000000000000020816681712,1,1299,1458
218,218_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4448.000000000000000000000000000000,1569,0.998984965654602263818162555253,0.001000000000000000020816681712,1713,2545,4209
219,219_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1353.000000000000000000000000000000,349,0.812638205564936155766986303206,0.998999999999999999111821580300,3718,3493,3607
220,220_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,3701,0.039473114958710898980687176163,0.998999999999999999111821580300,1,359,913
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,916.000000000000000000000000000000,2013,0.792015070505898588493209899752,0.998999999999999999111821580300,3729,2405,2136
222,222_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,1,3776,3094
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,2844,0.438786688549114900492753577055,0.001000000000000000020816681712,1,4716,1247
224,224_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,398.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4391,343,834
225,225_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,4705,0.435183305615572113556055455774,0.998999999999999999111821580300,1,1242,434
226,226_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,3053.000000000000000000000000000000,4127,0.102004676918958911424617497232,0.998999999999999999111821580300,3668,408,3958
227,227_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,2216,0.001000000000000000020816681712,0.998999999999999999111821580300,1,136,928
228,228_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,4041,0.663363590691461668669148821209,0.001000000000000000020816681712,1,3559,1353
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,2505,0.028938967183329653010126492063,0.001000000000000000020816681712,1,825,1947
230,230_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,922,0.995698330644361195851388401934,0.998999999999999999111821580300,1,829,873
231,231_0,FAILED,BoTorch,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,3685,1290,1
232,232_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2434.000000000000000000000000000000,767,0.314483679767910695446175850520,0.998999999999999999111821580300,2784,94,1250
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,4175.000000000000000000000000000000,4546,0.102066155117954818210002088108,0.998999999999999999111821580300,3757,1384,3330
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,3083,0.916347336034686432704177150299,0.998999999999999999111821580300,1,3916,4788
235,235_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,2675,0.771956986199475059251540187688,0.001000000000000000020816681712,1,2017,1173
236,236_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3224.000000000000000000000000000000,1125,0.998999999999999999111821580300,0.001000000000000000020816681712,4337,4315,983
237,237_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5150.000000000000000000000000000000,2947,0.998999999999999999111821580300,0.001000000000000000020816681712,3728,3644,4972
238,238_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1573.000000000000000000000000000000,2304,0.998999999999999999111821580300,0.001000000000000000020816681712,4367,2685,1083
239,239_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5107.000000000000000000000000000000,1724,0.942630863961952725205151182308,0.001000000000000000020816681712,4385,3029,1306
240,240_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5472.000000000000000000000000000000,2704,0.998999999999999999111821580300,0.001000000000000000020816681712,4377,1,1
241,241_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1258.000000000000000000000000000000,360,0.995090894584289453739245345787,0.001000000000000000020816681712,4402,1,3763
242,242_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,101.000000000000000000000000000000,5,0.998999999999999999111821580300,0.001000000000000000020816681712,4474,1,1288
243,243_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,89.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4344,1,5000
244,244_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,6489.000000000000000000000000000000,5000,0.722309958913766703147985026590,0.001000000000000000020816681712,4398,1,2508
245,245_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1243.000000000000000000000000000000,376,0.998999999999999999111821580300,0.001000000000000000020816681712,4490,1,2698
246,246_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,5186.000000000000000000000000000000,4160,0.998999999999999999111821580300,0.001000000000000000020816681712,4414,1,2086
247,247_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1210.000000000000000000000000000000,351,0.996926578088852100023586899624,0.001000000000000000020816681712,4330,1,901
248,248_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4849.000000000000000000000000000000,3676,0.998999999999999999111821580300,0.001000000000000000020816681712,4363,1,59
249,249_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2418.000000000000000000000000000000,2768,0.559682838303906415866606494092,0.001000000000000000020816681712,4420,1,3219
250,250_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1398.000000000000000000000000000000,2387,0.998999999999999999111821580300,0.001000000000000000020816681712,4308,1,2724
251,251_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,89.000000000000000000000000000000,1,0.894290578422459292440294120752,0.001000000000000000020816681712,4434,1,4710
252,252_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2960.000000000000000000000000000000,3176,0.612457422004266893722501663433,0.001000000000000000020816681712,4315,1,3442
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,911.000000000000000000000000000000,1771,0.001000000000000000020816681712,0.998999999999999999111821580300,3731,5000,3619
254,254_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2992.000000000000000000000000000000,3046,0.786170264258683415548034645326,0.422119924361259335476859178016,4408,1,2321
255,255_0,FAILED,BoTorch,GenerationStep_1,,,1902,0.001000000000000000020816681712,0.998999999999999999111821580300,3653,4716,1
256,256_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1658.000000000000000000000000000000,424,0.998999999999999999111821580300,0.063518217175365598858860494147,4429,1,250
257,257_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,4667.000000000000000000000000000000,2332,0.974044988438655834350754503248,0.063460535732773784567406494261,4462,1,1
258,258_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,5857.000000000000000000000000000000,4606,0.998999999999999999111821580300,0.318437624498715377008295490668,4435,1,1937
259,259_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2413.000000000000000000000000000000,2742,0.998999999999999999111821580300,0.012323870431322067262036590307,4327,1,244
260,260_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1856.000000000000000000000000000000,2538,0.998999999999999999111821580300,0.316187138822483171374244648177,4360,1,464
261,261_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,118.000000000000000000000000000000,1,0.986033333222032570830606346135,0.180997602564888782072927142508,4340,1,887
262,262_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3469.000000000000000000000000000000,3300,0.307223495049112116372924674579,0.001000000000000000020816681712,4373,1,4287
263,263_0,FAILED,BoTorch,GenerationStep_1,,,1,0.748100472058239929218359520746,0.001000000000000000020816681712,4464,1084,1
264,264_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,6418.000000000000000000000000000000,4396,0.374248334628496825970955796947,0.077371052498331135960363269533,4314,1,844
265,265_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1171.000000000000000000000000000000,465,0.998999999999999999111821580300,0.625913586809483502015893918724,307,1480,4637
266,266_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2624.000000000000000000000000000000,2621,0.873923984381940077703632141493,0.023252956859779211340466531510,4344,1,5000
267,267_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1124.000000000000000000000000000000,304,0.998999999999999999111821580300,0.203642302636220323686089272996,4281,1,5000
268,268_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,1627.000000000000000000000000000000,2473,0.280916565767256487529124342473,0.232822703631553301617529427858,4265,1,2818
269,269_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5812.000000000000000000000000000000,5000,0.449616440189031407737019208071,0.091140250899250416227737048303,843,2635,526
270,270_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,1017.000000000000000000000000000000,1,0.952290354820759410436892267171,0.998999999999999999111821580300,4382,4659,4126
271,271_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1185.000000000000000000000000000000,2679,0.001000000000000000020816681712,0.487344084305879832186292333063,405,5000,5000
272,272_0,FAILED,BoTorch,GenerationStep_1,,,1,0.933831142437134609224358428037,0.001000000000000000020816681712,4314,5000,1
273,273_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,111.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4276,1,5000
274,274_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2572.000000000000000000000000000000,2871,0.998999999999999999111821580300,0.998999999999999999111821580300,423,2872,1378
275,275_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,835.000000000000000000000000000000,1,0.593124995261231968690651683573,0.998999999999999999111821580300,4403,1668,1484
276,276_0,FAILED,BoTorch,GenerationStep_1,,,1,0.853057501487012759255890159693,0.001000000000000000020816681712,4435,5000,8
277,277_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,878.000000000000000000000000000000,1,0.885384982974096734764657412597,0.998999999999999999111821580300,4477,5000,4167
278,278_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,1074.000000000000000000000000000000,1,0.670187540550426397167882441863,0.998999999999999999111821580300,4300,5000,4854
279,279_0,FAILED,BoTorch,GenerationStep_1,,,2695,0.824243479458941719073550302710,0.998999999999999999111821580300,417,3446,1
280,280_0,FAILED,BoTorch,GenerationStep_1,,,1185,0.998999999999999999111821580300,0.998999999999999999111821580300,3838,5000,1
281,281_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3285.000000000000000000000000000000,3068,0.998999999999999999111821580300,0.001000000000000000020816681712,415,5000,2624
282,282_0,FAILED,BoTorch,GenerationStep_1,,,1,0.001000000000000000020816681712,0.998999999999999999111821580300,4550,5000,1
283,283_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2330.000000000000000000000000000000,2983,0.998999999999999999111821580300,0.998999999999999999111821580300,446,1,5000
284,284_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3471.000000000000000000000000000000,1855,0.001000000000000000020816681712,0.001000000000000000020816681712,815,1,5000
285,285_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1416.000000000000000000000000000000,3464,0.001000000000000000020816681712,0.001000000000000000020816681712,450,1,5000
286,286_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,386.000000000000000000000000000000,1,0.401877457790828063188826035912,0.001000000000000000020816681712,4449,4055,5000
287,287_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,3191.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,4397,1,1
288,288_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,3251.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,4435,1,1
289,289_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5268.000000000000000000000000000000,2665,0.998999999999999999111821580300,0.001000000000000000020816681712,397,5000,1
290,290_0,FAILED,BoTorch,GenerationStep_1,,,2660,0.001000000000000000020816681712,0.998999999999999999111821580300,423,5000,1
291,291_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,5000,0.475284117694962815470205441670,0.001000000000000000020816681712,1,1,1
292,292_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5050.000000000000000000000000000000,3674,0.998999999999999999111821580300,0.001000000000000000020816681712,395,2255,5000
293,293_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2877.000000000000000000000000000000,3044,0.001000000000000000020816681712,0.001000000000000000020816681712,395,3082,5000
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,96.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,4397,1,5000
295,295_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4703.000000000000000000000000000000,3803,0.001000000000000000020816681712,0.001000000000000000020816681712,405,3406,829
296,296_0,FAILED,BoTorch,GenerationStep_1,,,2512,0.998999999999999999111821580300,0.998999999999999999111821580300,433,5000,1
297,297_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2128.000000000000000000000000000000,2795,0.001000000000000000020816681712,0.001000000000000000020816681712,379,3168,5000
298,298_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1869.000000000000000000000000000000,2604,0.998999999999999999111821580300,0.001000000000000000020816681712,430,758,5000
299,299_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,88.000000000000000000000000000000,1,0.776144375098025918191524397116,0.998999999999999999111821580300,4488,1,5000
300,300_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,6633.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,368,2061,1
301,301_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1421.000000000000000000000000000000,980,0.001000000000000000020816681712,0.998999999999999999111821580300,3839,5000,4741
302,302_0,RUNNING,BoTorch,GenerationStep_1,,,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4257,3805,1
303,303_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,89.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4504,1,5000
304,304_0,RUNNING,BoTorch,GenerationStep_1,,,649,0.001000000000000000020816681712,0.001000000000000000020816681712,3851,4647,1
305,305_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2941.000000000000000000000000000000,3040,0.998999999999999999111821580300,0.998999999999999999111821580300,809,1,5000
306,306_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,112.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,4196,1,5000
307,307_0,RUNNING,BoTorch,GenerationStep_1,,,1,0.998999999999999999111821580300,0.998999999999999999111821580300,4147,1394,1
308,308_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,162.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4551,1,5000
309,309_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,360.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4148,1864,3680
310,310_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,577.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4590,614,5000
311,311_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1649.000000000000000000000000000000,1202,0.001000000000000000020816681712,0.998999999999999999111821580300,3872,5000,2646
312,312_0,RUNNING,BoTorch,GenerationStep_1,,,1,0.998999999999999999111821580300,0.001000000000000000020816681712,3839,2213,1
313,313_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,364.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4566,55,2341
