trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
372,372_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3324,286,0.463672751570313956825941659190
373,373_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3456,861,0.776523617268400134783234989300
374,374_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4500,2911,0.368255960273206783828214838650
375,375_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1772,3028,0.000100000000000000004792173602
376,376_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1913,3994,0.000100000000000000004792173602
377,377_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3997,3409,0.000100000000000000004792173602
378,378_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4531,2818,4193,0.498174669282010540438676571284
379,379_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4332,2743,2618,0.637355645702899820115305828949
380,380_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1042,5000,1289,0.517186292054142127128102401912
381,381_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,767,289,3944,0.998999999999999999111821580300
382,382_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2478,2368,0.326502633767709604661888533883
383,383_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3667,1253,0.000100000000000000004792173602
384,384_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4252,2746,2147,0.000100000000000000004792173602
385,385_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,798,129,1659,0.000100000000000000004792173602
386,386_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,959,377,2338,0.998999999999999999111821580300
387,387_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,420,1820,4576,0.597257307660694736206608013163
388,388_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2261,1,0.000100000000000000004792173602
389,389_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2911,3471,0.000100000000000000004792173602
390,390_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4660,3774,2758,0.000100000000000000004792173602
391,391_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,503,4545,4197,0.998999999999999999111821580300
392,392_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,4125,0.998999999999999999111821580300
393,393_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,1.000000000000000000000000000000,683,1789,5000,0.000100000000000000004792173602
394,394_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,612,336,4274,0.000100000000000000004792173602
395,395_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,1746,0.000100000000000000004792173602
396,396_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4138,3683,0.455137907406525210607384224204
397,397_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,782,5000,2975,0.000100000000000000004792173602
398,398_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3269,1142,0.998999999999999999111821580300
399,399_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,674,5000,3273,0.586978406657447826511031507835
400,400_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4636,2447,3073,0.367600149479672289043463706548
401,401_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3069,3714,0.998999999999999999111821580300
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4005,5000,298,0.000100000000000000004792173602
403,403_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,972,302,2501,0.998999999999999999111821580300
404,404_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4928,3056,0.000100000000000000004792173602
405,405_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2890,927,0.998999999999999999111821580300
406,406_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,546,260,4031,0.260765307607072172046969171788
407,407_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,939,0.000100000000000000004792173602
408,408_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1752,3251,1237,0.998999999999999999111821580300
409,409_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,715,2825,4002,0.471417807776237485217762923639
410,410_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3148,3091,3026,0.608123017780327845827059718431
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2205,2992,4110,0.998999999999999999111821580300
412,412_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,831,167,3445,0.998999999999999999111821580300
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,343,3958,3119,0.525228910749130806223661238619
414,414_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3166,2850,799,0.998999999999999999111821580300
415,415_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2291,4255,0.998999999999999999111821580300
416,416_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,2572,0.998999999999999999111821580300
417,417_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3375,1521,0.321530791378470737207351248799
418,418_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3994,2147,0.000100000000000000004792173602
419,419_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2848,4156,0.000100000000000000004792173602
420,420_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1021,4310,0.499210395898264658320897524391
421,421_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,1096,390,2765,0.998999999999999999111821580300
422,422_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1794,3131,0.488910161914327567878046920669
423,423_0,FAILED,BoTorch,GenerationStep_1,,,116,1,3200,0.000100000000000000004792173602
424,424_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,694,3663,1692,0.626030731999897449568948104570
425,425_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,721,306,3760,0.998999999999999999111821580300
426,426_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2906,477,0.455311925127802663570975028051
427,427_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,1.000000000000000000000000000000,727,928,2696,0.000100000000000000004792173602
428,428_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2121,2817,0.444590380516227734464251852842
429,429_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,830,334,2800,0.586545991532548605107422190486
430,430_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4715,5000,4414,0.000100000000000000004792173602
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,1977,4479,0.353060434176811821505026500745
432,432_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2255,4519,0.000100000000000000004792173602
433,433_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,1034,385,995,0.651921835760132739601147022768
434,434_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1116,5000,1,0.520228525327009139189726738550
435,435_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,550,4305,4365,0.554266200948044684970739126584
436,436_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4197,2677,0.998999999999999999111821580300
437,437_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,974,2714,0.000100000000000000004792173602
438,438_0,FAILED,BoTorch,GenerationStep_1,,,1,1,3766,0.665434421093955674741948769224
439,439_0,FAILED,BoTorch,GenerationStep_1,,,1,1,1046,0.297822565243232750820112642032
440,440_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3596,4225,3550,0.000100000000000000004792173602
441,441_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4635,3817,0.000100000000000000004792173602
442,442_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4240,1714,0.998999999999999999111821580300
443,443_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4050,4165,0.000100000000000000004792173602
444,444_0,FAILED,BoTorch,GenerationStep_1,,,2908,1,1703,0.330376590125016966759119441122
445,445_0,FAILED,BoTorch,GenerationStep_1,,,1,1,3024,0.998999999999999999111821580300
446,446_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4339,1930,0.404054094674297814560048891508
447,447_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,717,2621,2231,0.694241638434704100291128270328
448,448_0,FAILED,BoTorch,GenerationStep_1,,,1,1,5000,0.942800361622970761743545153877
449,449_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1720,3620,4726,0.000100000000000000004792173602
450,450_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2286,4601,0.998999999999999999111821580300
451,451_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,515,217,1061,0.462571568960491175115379292038
452,452_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,463,193,4015,0.558560463204882728938116542849
453,453_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,855,0.737440112248577972486884846148
454,454_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3237,3361,0.000100000000000000004792173602
455,455_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,868,272,3082,0.000100000000000000004792173602
456,456_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1438,4373,2416,0.394090319692156743069944013769
457,457_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,4705,0.998999999999999999111821580300
458,458_0,FAILED,BoTorch,GenerationStep_1,,,3299,1,2653,0.998999999999999999111821580300
459,459_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3003,4794,0.000100000000000000004792173602
460,460_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,4179,530,2655,0.998999999999999999111821580300
461,461_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,689,200,3135,0.000100000000000000004792173602
462,462_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,1156,462,2173,0.998999999999999999111821580300
463,463_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1400,4965,5000,0.447433126790098112390836604391
464,464_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1312,4174,0.000100000000000000004792173602
465,465_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4939,5000,1212,0.382067474013240371277788653970
466,466_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,797,274,4676,0.411795586647540734492878300443
467,467_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2177,3411,0.000100000000000000004792173602
468,468_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3317,4520,0.000100000000000000004792173602
469,469_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,828,326,1234,0.000100000000000000004792173602
470,470_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3705,3544,0.998999999999999999111821580300
471,471_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,584,164,2036,0.000100000000000000004792173602
472,472_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4397,1224,0.111531131226054208704923098594
473,473_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4799,1806,0.000100000000000000004792173602
474,474_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2463,4751,0.998999999999999999111821580300
475,475_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,851,280,2223,0.998999999999999999111821580300
476,476_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,789,286,4148,0.525483599976828474886758613138
477,477_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,858,378,920,0.998999999999999999111821580300
478,478_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4911,2484,0.540959203179460446087034597440
479,479_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4261,818,0.998999999999999999111821580300
480,480_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4531,2559,0.553555282122419001211710565258
481,481_0,FAILED,BoTorch,GenerationStep_1,,,1,1,2189,0.998999999999999999111821580300
482,482_0,FAILED,BoTorch,GenerationStep_1,,,1,1,2862,0.539108478593973927672777790576
483,483_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,513,247,5000,0.998999999999999999111821580300
484,484_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3999,3182,0.998999999999999999111821580300
485,485_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,201,2704,952,0.445483704947401748519553166261
486,486_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,4307,0.278848326669457191595569156561
487,487_0,FAILED,BoTorch,GenerationStep_1,,,2592,1,3028,0.286940428480610798533945171584
488,488_0,FAILED,BoTorch,GenerationStep_1,,,42,1,3282,0.000100000000000000004792173602
489,489_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4992,4062,335,0.000100000000000000004792173602
490,490_0,FAILED,BoTorch,GenerationStep_1,,,1,1,4649,0.148911518187182873029783536367
491,491_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2696,4247,1,0.473831819797642828095973754898
492,492_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4421,3748,0.000100000000000000004792173602
493,493_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3335,2023,0.998999999999999999111821580300
494,494_0,FAILED,BoTorch,GenerationStep_1,,,1,1,3726,0.998999999999999999111821580300
495,495_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1590,3807,0.000100000000000000004792173602
496,496_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,544,337,4069,0.000100000000000000004792173602
497,497_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4090,1232,0.998999999999999999111821580300
498,498_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,807,2842,2242,0.000100000000000000004792173602
499,499_0,FAILED,BoTorch,GenerationStep_1,,,2738,1,1872,0.998999999999999999111821580300
500,500_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3170,1136,0.998999999999999999111821580300
501,501_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,530,2381,3702,0.556294458362468713374937578919
502,502_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,4388,0.998999999999999999111821580300
503,503_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4208,3090,4213,0.000100000000000000004792173602
504,504_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3905,4567,1027,0.000100000000000000004792173602
505,505_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3873,5000,0.998999999999999999111821580300
506,506_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1962,2897,148,0.000100000000000000004792173602
507,507_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,3629,0.998999999999999999111821580300
508,508_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,0.000000000000000000000000000000,707,311,2723,0.998999999999999999111821580300
509,509_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4595,5000,3984,0.358914006232104565441431986983
510,510_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1036,3023,3570,0.245250299929082371530597583842
511,511_0,COMPLETED,Sobol,SOBOL,0.560000000000000053290705182008,1.000000000000000000000000000000,4931,746,2360,0.599615356171969371423813299771
512,512_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,2759,4044,3895,0.385150223394390200937209556287
513,513_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1364,2264,184,0.772087920271325889309821377537
514,514_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,2454,4846,1354,0.992536851494107419391355051630
515,515_0,FAILED,Sobol,SOBOL,,,3539,1348,2721,0.347879708427470180076568340155
516,516_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3831,3396,1034,0.632861981978733112441659613978
517,517_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,246,337,4902,0.021021350686158984943929795008
518,518_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,328,4129,677,0.279415428605768845216061890824
519,519_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,4226,2179,4622,0.877606595643144138385594033025
520,520_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3311,2630,1622,0.109003385533113034133734231546
521,521_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,1913,1139,3068,0.736078627210762337362837115506
522,522_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1751,3471,4085,0.527129810630809547689068494947
523,523_0,COMPLETED,Sobol,SOBOL,0.560000000000000053290705182008,0.000000000000000000000000000000,2834,261,610,0.126543118368927370864795989291
524,524_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,4378,4462,3136,0.856286845717486033713328197337
525,525_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,2.000000000000000000000000000000,795,1731,2159,0.484340356025565410558186840717
526,526_0,FAILED,Sobol,SOBOL,,,716,4603,4517,0.679902471984550338390818069456
527,527_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,4614,1705,805,0.036412056723050777173877889936
528,528_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3069,3720,2941,0.945427472912520161507643479126
529,529_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,1671,50,1731,0.332557768166996503556021025361
530,530_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,2149,2686,405,0.432190951556526092858234733285
531,531_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,3.000000000000000000000000000000,3232,1047,4273,0.787478388151898966995645423594
532,532_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,4146,4312,1975,0.198141158573515691054822696060
533,533_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,3.000000000000000000000000000000,563,1882,3342,0.584293177755176973420248032198
534,534_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,12,3166,2253,0.840942049892805520983074529795
535,535_0,COMPLETED,Sobol,SOBOL,0.560000000000000053290705182008,1.000000000000000000000000000000,3908,604,3699,0.437253847892954961018574522313
536,536_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,3616,4840,59,0.542528130227513560868146669236
537,537_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,2221,1468,4003,0.173575979930162410669325367962
538,538_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2567,1,2214,0.998999999999999999111821580300
539,539_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2535,1,5000,0.998999999999999999111821580300
540,540_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,0.000000000000000000000000000000,428,296,2651,0.000100000000000000004792173602
541,541_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2672,1,2375,0.998999999999999999111821580300
542,542_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2469,1,2968,0.000100000000000000004792173602
543,543_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,0.000000000000000000000000000000,426,281,1769,0.998999999999999999111821580300
544,544_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2603,1,5000,0.998999999999999999111821580300
545,545_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2790,193,2432,0.998999999999999999111821580300
546,546_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,1.000000000000000000000000000000,1488,733,2178,0.998999999999999999111821580300
547,547_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2539,1,2287,0.998999999999999999111821580300
548,548_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,1420,0.998999999999999999111821580300
549,549_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,663,4373,5000,0.000100000000000000004792173602
550,550_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,0.000000000000000000000000000000,264,268,1707,0.998999999999999999111821580300
551,551_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2583,1,0.000100000000000000004792173602
552,552_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2462,1,2965,0.000100000000000000004792173602
553,553_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,4642,187,5000,0.263986767985836312533365344279
554,554_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,1.000000000000000000000000000000,797,339,1947,0.998999999999999999111821580300
555,555_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2131,1,5000,0.998999999999999999111821580300
556,556_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,1.000000000000000000000000000000,960,363,2859,0.000100000000000000004792173602
557,557_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2510,1,2971,0.000100000000000000004792173602
558,558_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,0.000000000000000000000000000000,628,311,1701,0.998999999999999999111821580300
559,559_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2693,1,2258,0.998999999999999999111821580300
560,560_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2838,1,4108,0.250873069735948861502805584678
561,561_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,5000,0.998999999999999999111821580300
562,562_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2724,1,2166,0.998999999999999999111821580300
563,563_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,0.000000000000000000000000000000,180,243,5000,0.998999999999999999111821580300
564,564_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2657,1,2332,0.998999999999999999111821580300
565,565_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1925,1,732,0.998999999999999999111821580300
566,566_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,1.000000000000000000000000000000,3352,731,939,0.998999999999999999111821580300
567,567_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,1.000000000000000000000000000000,3697,406,3306,0.000100000000000000004792173602
