trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
1003,1003_0,COMPLETED,SOBOL,0.059999999999999997779553950750,14207.000000000000000000000000000000,2763,2813,0.593709668826311820488683679287,0.853514196973294003711885125085,str\(\'kl\'\),0.057488390998914846996559191439,True
1004,1004_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1998.000000000000000000000000000000,2704,551,0.835420081721618745795865379478,0.586120006693527151320211032726,str\(\'intersection\'\),0.074845285387709736824035644531,False
1005,1005_0,COMPLETED,SOBOL,0.059999999999999997779553950750,12994.000000000000000000000000000000,2097,3851,0.291291273916140180944012172404,0.006812480838969349819511656108,str\(\'kl\'\),0.025714085875079034648749143344,True
1006,1006_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4303.000000000000000000000000000000,972,1841,0.520373098948970436161687302956,0.980027325762435785883042171918,str\(\'kl\'\),0.035578961791470652131774699001,False
1007,1007_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2212.000000000000000000000000000000,4082,2642,0.099517111631110308223036042818,0.423141526134684697879606574134,str\(\'intersection\'\),0.087346886424347763844266978595,True
1008,1008_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1930.000000000000000000000000000000,4657,1946,0.396503391377627856240195569626,0.333597011700272561007807325950,str\(\'intersection\'\),0.055262807365506892709472452907,False
1009,1009_0,FAILED,SOBOL,,,300,3645,0.971941540226340272567995270947,0.758183429200202207987047131610,str\(\'kl\'\),0.017205820903182032777234411469,True
1010,1010_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2622.000000000000000000000000000000,1676,656,0.212495647549629212980093484475,0.220859738484025014404465991902,str\(\'kl\'\),0.049396562781184920332133714282,False
1011,1011_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2805.000000000000000000000000000000,3536,4855,0.664660975910723261783630277932,0.683461632210761282912869774009,str\(\'intersection\'\),0.090441825464367867071224793563,True
1012,1012_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2990.000000000000000000000000000000,3141,1546,0.145548754056915641275082862194,0.869293296154588501778448517143,str\(\'kl\'\),0.080841947188600896123666927906,False
1013,1013_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2612.000000000000000000000000000000,1288,2932,0.723804333893582230174956748670,0.288760344304144378480003751974,str\(\'intersection\'\),0.042785652736201891521705675814,True
1014,1014_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2277.000000000000000000000000000000,537,256,0.461622730566188688161588515868,0.701010902699083060518603360833,str\(\'intersection\'\),0.030106897493824363865044801969,False
1015,1015_0,FAILED,SOBOL,,,4889,4142,0.914625740265473718970667960093,0.144833667553961265017647974673,str\(\'kl\'\),0.071151478895917524836178813530,True
1016,1016_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2035.000000000000000000000000000000,3845,952,0.587435171116143517444641020120,0.117907840782776482391192018895,str\(\'kl\'\),0.094831209219992163017565189875,False
1017,1017_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2030.000000000000000000000000000000,741,4564,0.040245250236243007568859297862,0.541298322191461900310116561741,str\(\'intersection\'\),0.045700690988451246610235756407,True
1018,1018_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2343.000000000000000000000000000000,2490,2242,0.770429245945066232259534899640,0.440676289612427329878130422003,str\(\'intersection\'\),0.010698827095329762476572099672,False
1019,1019_0,COMPLETED,SOBOL,0.059999999999999997779553950750,11293.000000000000000000000000000000,3091,3355,0.348491895202547308230123235262,0.904016237726435023525084488938,str\(\'kl\'\),0.062466059718281036206022349688,True
1020,1020_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2615.000000000000000000000000000000,2896,2484,0.692933697937056392035515273164,0.214884026821702711629313853336,str\(\'intersection\'\),0.046783780399709949671116504533,True
1021,1021_0,COMPLETED,SOBOL,0.059999999999999997779553950750,6750.000000000000000000000000000000,2295,3246,0.176459364226087933591458067895,0.631446896351873898645123972528,str\(\'kl\'\),0.098727479912340640466617003312,False
1022,1022_0,COMPLETED,SOBOL,0.059999999999999997779553950750,8547.000000000000000000000000000000,936,1197,0.883243083423003505494364162587,0.359297056492418054318704889738,str\(\'kl\'\),0.063461945150047549546457048564,True
