trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
522,522_0,RUNNING,GenerationStep_1,,,1978,4169,19,894,0.650926349610337351414557360840
523,523_0,RUNNING,GenerationStep_1,,,282,2818,55,920,0.210080487352783118470966883251
524,524_0,RUNNING,GenerationStep_1,,,3910,1933,8,968,0.876522245014780265748299825646
525,525_0,RUNNING,GenerationStep_1,,,694,3921,80,138,0.632151987504987911137277478701
526,526_0,RUNNING,GenerationStep_1,,,4968,3655,46,598,0.597881308870401473321010143991
527,527_0,RUNNING,GenerationStep_1,,,4273,4412,29,824,0.725765121674747271107719370775
528,528_0,RUNNING,GenerationStep_1,,,286,3370,17,349,0.288078455699264990297336908043
529,529_0,RUNNING,GenerationStep_1,,,2681,4738,75,198,0.796682413106175824069055124710
530,530_0,RUNNING,GenerationStep_1,,,2514,3317,82,162,0.746706019819454835939609438356
531,531_0,RUNNING,GenerationStep_1,,,4489,733,75,195,0.088805031555473423754420991827
532,532_0,RUNNING,GenerationStep_1,,,3426,4553,15,694,0.663070680998132711003734129918
533,533_0,RUNNING,GenerationStep_1,,,1113,4855,73,152,0.148860397363852953178664506595
534,534_0,FAILED,GenerationStep_1,,,3619,1559,84,266,0.656689285636511965726924699993
535,535_0,FAILED,GenerationStep_1,,,2978,2234,79,128,0.251890023519700301246615481432
536,536_0,RUNNING,GenerationStep_1,,,975,4571,14,778,0.298066792323550600052328718448
537,537_0,RUNNING,GenerationStep_1,,,790,3781,47,486,0.350582215572506017409182277333
538,538_0,RUNNING,GenerationStep_1,,,3393,3392,78,835,0.358414009981215364586404348302
539,539_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,3684.000000000000000000000000000000,4695,126,76,130,0.731656989844964744662547673215
540,540_0,RUNNING,GenerationStep_1,,,2884,3694,1,431,0.150338442729677140841104687752
541,541_0,RUNNING,GenerationStep_1,,,1,1690,100,85,0.001000000000000000020816681712
542,542_0,RUNNING,GenerationStep_1,,,1926,3001,1,369,0.228482412923671496240984879478
543,543_0,FAILED,GenerationStep_1,,,1,1,100,79,0.058245355142206474419186434943
544,544_0,RUNNING,GenerationStep_1,,,1,3436,100,83,0.001000000000000000020816681712
545,545_0,RUNNING,GenerationStep_1,,,1,2974,100,77,0.048362044178598379007283369901
546,546_0,RUNNING,GenerationStep_1,,,1,1924,1,85,0.069559227234953280305518319437
547,547_0,RUNNING,GenerationStep_1,,,2689,2112,1,228,0.553671018488761434994671617460
548,548_0,RUNNING,GenerationStep_1,,,983,700,1,694,0.254967132491975168040454491347
549,549_0,RUNNING,GenerationStep_1,,,2205,4159,84,775,0.429181585938237464272759780215
550,550_0,RUNNING,GenerationStep_1,,,1,3916,21,83,0.189132026264053981767787604440
551,551_0,RUNNING,GenerationStep_1,,,5000,3672,21,977,0.950151967763183336046495242044
552,552_0,RUNNING,GenerationStep_1,,,1463,3897,100,678,0.503243743925306463715685367788
553,553_0,RUNNING,GenerationStep_1,,,2174,2435,1,220,0.141938544606231897837744782009
554,554_0,RUNNING,GenerationStep_1,,,2263,1242,99,221,0.262614292169781993191435276458
555,555_0,RUNNING,GenerationStep_1,,,1239,2267,100,306,0.779840487852372810095857857959
556,556_0,RUNNING,GenerationStep_1,,,1,3201,1,71,0.411982136296926038099286415672
557,557_0,RUNNING,GenerationStep_1,,,1,2490,100,197,0.489758939304472895592823533661
558,558_0,RUNNING,GenerationStep_1,,,1,4474,1,83,0.001000000000000000020816681712
559,559_0,RUNNING,GenerationStep_1,,,1,2585,100,81,0.001000000000000000020816681712
560,560_0,RUNNING,GenerationStep_1,,,4840,2623,79,516,0.265006087077259144813012881059
561,561_0,RUNNING,GenerationStep_1,,,1,2814,100,79,0.358173268310342685083469405072
562,562_0,RUNNING,GenerationStep_1,,,3150,2903,80,800,0.045118964347717643859070335566
563,563_0,FAILED,GenerationStep_1,,,1,2571,1,764,0.001000000000000000020816681712
564,564_0,FAILED,GenerationStep_1,,,1568,2459,100,905,0.450536697909175776199930396615
565,565_0,FAILED,GenerationStep_1,,,1455,2273,1,912,0.998999999999999999111821580300
566,566_0,FAILED,GenerationStep_1,,,2678,3797,100,614,0.998999999999999999111821580300
567,567_0,FAILED,GenerationStep_1,,,1,2261,100,75,0.114227853483962471514701064734
568,568_0,FAILED,GenerationStep_1,,,1,4723,100,75,0.001000000000000000020816681712
569,569_0,FAILED,GenerationStep_1,,,686,1867,100,697,0.134454144969582439772537441058
570,570_0,FAILED,GenerationStep_1,,,1,1,32,80,0.046934949465780938238079755820
571,571_0,FAILED,GenerationStep_1,,,300,1,100,75,0.001000000000000000020816681712
572,572_0,RUNNING,GenerationStep_1,,,5000,1636,88,583,0.112539505580734638945372694252
573,573_0,FAILED,GenerationStep_1,,,1,2348,9,79,0.001000000000000000020816681712
574,574_0,FAILED,GenerationStep_1,,,2809,945,1,252,0.998999999999999999111821580300
575,575_0,FAILED,GenerationStep_1,,,1108,1800,1,198,0.001000000000000000020816681712
576,576_0,FAILED,GenerationStep_1,,,2311,2563,100,222,0.001000000000000000020816681712
577,577_0,FAILED,GenerationStep_1,,,140,787,70,319,0.319818808935471154963892104206
578,578_0,FAILED,GenerationStep_1,,,1704,3238,1,445,0.001000000000000000020816681712
579,579_0,FAILED,GenerationStep_1,,,3093,3049,43,230,0.998999999999999999111821580300
580,580_0,FAILED,GenerationStep_1,,,1,2187,1,68,0.001000000000000000020816681712
581,581_0,FAILED,GenerationStep_1,,,1,2656,100,792,0.301079500613882555803968443797
582,582_0,FAILED,GenerationStep_1,,,3975,3664,1,223,0.001000000000000000020816681712
583,583_0,FAILED,GenerationStep_1,,,4526,2733,61,593,0.721164118841641665902386648668
584,584_0,FAILED,GenerationStep_1,,,4169,3937,100,586,0.282316247494096839165678147765
585,585_0,FAILED,GenerationStep_1,,,5000,3667,1,786,0.001000000000000000020816681712
586,586_0,FAILED,GenerationStep_1,,,2509,1861,100,224,0.988792473776663238815842760232
587,587_0,FAILED,GenerationStep_1,,,1,1,97,69,0.319242191208879921848762251102
588,588_0,FAILED,GenerationStep_1,,,741,4631,1,432,0.300948879242457500993168650893
589,589_0,FAILED,GenerationStep_1,,,1,4924,48,338,0.625542853871707937862822745956
590,590_0,FAILED,GenerationStep_1,,,1415,4797,100,343,0.117674497815560732960626921795
591,591_0,FAILED,GenerationStep_1,,,3502,2097,100,790,0.775574160395287592884017158212
592,592_0,FAILED,GenerationStep_1,,,3074,1076,11,228,0.221084946697844952900879889057
593,593_0,FAILED,GenerationStep_1,,,2467,4646,1,614,0.998999999999999999111821580300
594,594_0,FAILED,GenerationStep_1,,,1497,4800,100,678,0.998999999999999999111821580300
595,595_0,FAILED,GenerationStep_1,,,960,3367,100,800,0.947949154667028448528753870050
596,596_0,FAILED,GenerationStep_1,,,3003,1606,99,443,0.998999999999999999111821580300
597,597_0,FAILED,GenerationStep_1,,,1,1794,11,421,0.598548299342117617882763624948
598,598_0,FAILED,GenerationStep_1,,,4901,2238,100,502,0.941018525597576593888504703500
599,599_0,FAILED,GenerationStep_1,,,5000,1903,95,519,0.766474921258196606466128741886
600,600_0,RUNNING,GenerationStep_1,,,3233,2912,40,610,0.838107621602094954305073315481
601,601_0,RUNNING,GenerationStep_1,,,747,4858,1,337,0.998999999999999999111821580300
602,602_0,RUNNING,GenerationStep_1,,,691,1245,36,337,0.998999999999999999111821580300
603,603_0,FAILED,GenerationStep_1,,,1,1,100,80,0.066845049727269525985384746036
604,604_0,RUNNING,GenerationStep_1,,,1,1392,100,84,0.001000000000000000020816681712
605,605_0,RUNNING,GenerationStep_1,,,1951,2260,41,427,0.241221435014021018394814177555
606,606_0,RUNNING,GenerationStep_1,,,27,4438,100,827,0.001000000000000000020816681712
607,607_0,RUNNING,GenerationStep_1,,,4573,3070,1,694,0.324405842455604331853180610779
608,608_0,RUNNING,GenerationStep_1,,,2728,2205,54,686,0.922247604793946518242364618345
609,609_0,RUNNING,GenerationStep_1,,,765,2624,100,660,0.710395345178536197217056269437
610,610_0,RUNNING,GenerationStep_1,,,2643,2445,1,327,0.998999999999999999111821580300
611,611_0,RUNNING,GenerationStep_1,,,1542,4703,35,222,0.097364277528381878989982567418
612,612_0,RUNNING,GenerationStep_1,,,1,1073,1,963,0.552655502042473489865415103850
613,613_0,RUNNING,GenerationStep_1,,,2081,1684,1,218,0.001000000000000000020816681712
614,614_0,RUNNING,GenerationStep_1,,,839,4058,1,492,0.998999999999999999111821580300
615,615_0,RUNNING,GenerationStep_1,,,5000,1737,1,262,0.620781009844855402590724224865
616,616_0,RUNNING,GenerationStep_1,,,4788,3491,1,204,0.468874125347360781734806778331
617,617_0,RUNNING,GenerationStep_1,,,3642,4249,100,612,0.571152476401893482993443740270
618,618_0,RUNNING,GenerationStep_1,,,5000,2586,2,884,0.046811671773516895511679791753
619,619_0,RUNNING,GenerationStep_1,,,1718,3112,100,594,0.873322095129420494785676964966
620,620_0,RUNNING,GenerationStep_1,,,652,3244,1,697,0.602336898063353665122576785507
621,621_0,RUNNING,GenerationStep_1,,,1052,2904,1,132,0.998999999999999999111821580300
622,622_0,RUNNING,GenerationStep_1,,,838,4188,1,218,0.225995411274548668734141187997
623,623_0,RUNNING,GenerationStep_1,,,1308,1040,100,405,0.998999999999999999111821580300
624,624_0,RUNNING,GenerationStep_1,,,2186,2046,42,555,0.001000000000000000020816681712
625,625_0,RUNNING,GenerationStep_1,,,2517,1636,8,477,0.790496625655605078542009778175
626,626_0,RUNNING,GenerationStep_1,,,1371,3649,71,179,0.788206353897554778953349341464
627,627_0,RUNNING,GenerationStep_1,,,5000,3444,1,1000,0.609221319961322671510117743310
628,628_0,FAILED,GenerationStep_1,,,4560,722,100,225,0.527712659489887547792363875487
629,629_0,FAILED,GenerationStep_1,,,4070,2888,100,356,0.019482811425966365531659008070
630,630_0,RUNNING,GenerationStep_1,,,1648,4143,1,518,0.073640669618540349761204311108
631,631_0,RUNNING,GenerationStep_1,,,237,3072,1,479,0.998999999999999999111821580300
632,632_0,FAILED,GenerationStep_1,,,243,2984,1,83,0.221604781245580390036664653053
633,633_0,FAILED,GenerationStep_1,,,1,1,100,80,0.075909733006621127326951636860
634,634_0,FAILED,GenerationStep_1,,,3312,820,100,342,0.036995994933349048150450499861
635,635_0,FAILED,GenerationStep_1,,,2085,2019,100,440,0.001000000000000000020816681712
636,636_0,FAILED,GenerationStep_1,,,3178,4128,100,702,0.001000000000000000020816681712
637,637_0,FAILED,GenerationStep_1,,,4383,1889,1,474,0.538566765389948853837154274515
638,638_0,FAILED,GenerationStep_1,,,8,3646,70,83,0.001000000000000000020816681712
639,639_0,FAILED,GenerationStep_1,,,163,2407,1,75,0.001000000000000000020816681712
640,640_0,FAILED,GenerationStep_1,,,674,4043,60,708,0.924354086010012454543982585164
641,641_0,FAILED,GenerationStep_1,,,3320,4745,58,423,0.536717910226870098533424879861
642,642_0,FAILED,GenerationStep_1,,,2550,4044,89,618,0.088326839112445362789394209813
643,643_0,FAILED,GenerationStep_1,,,3937,2562,100,215,0.998999999999999999111821580300
644,644_0,FAILED,GenerationStep_1,,,4048,2814,1,865,0.281047535199064280053704578677
645,645_0,FAILED,GenerationStep_1,,,949,2830,100,860,0.905336701138464206017886226618
646,646_0,FAILED,GenerationStep_1,,,5000,3464,100,527,0.998999999999999999111821580300
647,647_0,FAILED,GenerationStep_1,,,1,1808,76,837,0.738856353802823662135779159144
648,648_0,FAILED,GenerationStep_1,,,2122,1196,100,655,0.116018329551788298981129798904
649,649_0,FAILED,GenerationStep_1,,,4764,3998,22,374,0.281455193293404515308964164433
650,650_0,FAILED,GenerationStep_1,,,1,4187,100,85,0.001000000000000000020816681712
651,651_0,FAILED,GenerationStep_1,,,3581,2656,36,198,0.081998575934653705754584507304
652,652_0,FAILED,GenerationStep_1,,,5000,775,1,273,0.998999999999999999111821580300
653,653_0,FAILED,GenerationStep_1,,,193,3381,32,228,0.003138703355084859585033552065
654,654_0,FAILED,GenerationStep_1,,,3967,2726,1,581,0.524103027183373426645118797751
655,655_0,FAILED,GenerationStep_1,,,385,666,100,933,0.998999999999999999111821580300
656,656_0,FAILED,GenerationStep_1,,,1724,3742,1,582,0.049693916366329630995846144970
657,657_0,FAILED,GenerationStep_1,,,5000,1386,1,197,0.003993708515160560371115572309
658,658_0,FAILED,GenerationStep_1,,,3611,844,89,862,0.008225355418229721854439517870
659,659_0,FAILED,GenerationStep_1,,,2691,2354,1,925,0.998999999999999999111821580300
660,660_0,RUNNING,GenerationStep_1,,,2604,2490,100,403,0.829325983187545801023077274294
661,661_0,RUNNING,GenerationStep_1,,,4288,1779,100,222,0.998999999999999999111821580300
662,662_0,FAILED,GenerationStep_1,,,1,1,100,80,0.059479010636483711782496186515
663,663_0,RUNNING,GenerationStep_1,,,1,1395,1,461,0.766705841020663414475677654991
664,664_0,FAILED,GenerationStep_1,,,1,4670,1,68,0.001000000000000000020816681712
665,665_0,FAILED,GenerationStep_1,,,1751,1240,100,612,0.088120712820862326375426221148
666,666_0,FAILED,GenerationStep_1,,,1,2880,100,860,0.822601475428056838623547264433
667,667_0,FAILED,GenerationStep_1,,,1,3230,100,83,0.001000000000000000020816681712
668,668_0,FAILED,GenerationStep_1,,,5000,1047,98,541,0.384349344712655138778245600406
669,669_0,FAILED,GenerationStep_1,,,1121,4916,22,404,0.561885998121070984190339459019
670,670_0,FAILED,GenerationStep_1,,,1097,1708,100,349,0.666516515019058508606519808382
671,671_0,FAILED,GenerationStep_1,,,4268,803,69,831,0.997707350489933753046045694646
672,672_0,FAILED,GenerationStep_1,,,5000,710,1,342,0.694488805659836283545871538081
673,673_0,FAILED,GenerationStep_1,,,3265,2050,1,961,0.193166234598085906348785556474
674,674_0,FAILED,GenerationStep_1,,,2437,4805,72,483,0.383822166232838379862357669481
675,675_0,FAILED,GenerationStep_1,,,3407,963,1,206,0.998999999999999999111821580300
676,676_0,FAILED,GenerationStep_1,,,3001,4792,100,661,0.936152341533734611012107507122
677,677_0,FAILED,GenerationStep_1,,,2313,1592,61,686,0.028433130200636983625495091133
678,678_0,FAILED,GenerationStep_1,,,1,4115,48,81,0.068255425882445000529408218881
679,679_0,FAILED,GenerationStep_1,,,1818,4286,100,945,0.998999999999999999111821580300
680,680_0,FAILED,GenerationStep_1,,,860,1987,55,144,0.998999999999999999111821580300
681,681_0,FAILED,GenerationStep_1,,,1364,5000,1,438,0.998999999999999999111821580300
682,682_0,FAILED,GenerationStep_1,,,1366,847,1,519,0.001000000000000000020816681712
683,683_0,FAILED,GenerationStep_1,,,1218,997,100,341,0.119093407014148278122434021498
684,684_0,FAILED,GenerationStep_1,,,555,2490,1,485,0.593201295598383637752704089507
685,685_0,FAILED,GenerationStep_1,,,745,3349,1,236,0.001000000000000000020816681712
686,686_0,FAILED,GenerationStep_1,,,5000,1779,1,575,0.001000000000000000020816681712
687,687_0,FAILED,GenerationStep_1,,,2823,3402,100,861,0.902971057745385552451011790254
688,688_0,FAILED,GenerationStep_1,,,5000,4097,100,439,0.001000000000000000020816681712
689,689_0,FAILED,GenerationStep_1,,,1672,2082,1,41,0.746720080090939486439083339064
690,690_0,FAILED,GenerationStep_1,,,1,1,100,80,0.071522267193121949468981313203
691,691_0,RUNNING,GenerationStep_1,,,1,1466,100,244,0.001000000000000000020816681712
692,692_0,RUNNING,GenerationStep_1,,,3221,2030,100,366,0.006599992741461077269682355961
693,693_0,RUNNING,GenerationStep_1,,,4097,5000,70,722,0.019404939741773871014762775644
694,694_0,RUNNING,GenerationStep_1,,,2861,3185,1,215,0.001000000000000000020816681712
695,695_0,RUNNING,GenerationStep_1,,,2896,2634,100,229,0.001000000000000000020816681712
696,696_0,RUNNING,GenerationStep_1,,,765,2941,1,870,0.706141574981686281908821456454
697,697_0,RUNNING,GenerationStep_1,,,1,2315,100,80,0.001000000000000000020816681712
698,698_0,RUNNING,GenerationStep_1,,,5000,2000,1,989,0.235300397189948051757113489657
699,699_0,RUNNING,GenerationStep_1,,,1,1300,1,847,0.001000000000000000020816681712
700,700_0,RUNNING,GenerationStep_1,,,908,2260,1,660,0.625041213765240133426459578914
701,701_0,RUNNING,GenerationStep_1,,,2167,4045,100,320,0.001000000000000000020816681712
702,702_0,RUNNING,GenerationStep_1,,,1570,4485,1,932,0.998999999999999999111821580300
703,703_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,260.000000000000000000000000000000,1,1,1,82,0.030244045151654082304037984841
704,704_0,FAILED,GenerationStep_1,,,4725,1266,100,884,0.866361015206976503577607218176
705,705_0,FAILED,GenerationStep_1,,,3579,4309,100,853,0.994411196692890131387798646756
706,706_0,FAILED,GenerationStep_1,,,707,4437,100,163,0.998999999999999999111821580300
707,707_0,FAILED,GenerationStep_1,,,80,5000,1,942,0.066948866407172180625906321438
708,708_0,FAILED,GenerationStep_1,,,4178,3523,25,969,0.281808872147735478552732502067
709,709_0,FAILED,GenerationStep_1,,,3445,1770,100,855,0.943017567116752886136055167299
710,710_0,FAILED,GenerationStep_1,,,1,4714,1,646,0.001000000000000000020816681712
711,711_0,RUNNING,GenerationStep_1,,,5000,1089,1,497,0.001000000000000000020816681712
712,712_0,RUNNING,GenerationStep_1,,,2619,2152,1,785,0.223548648896091606275149388239
713,713_0,FAILED,GenerationStep_1,,,3558,946,1,683,0.001000000000000000020816681712
714,714_0,FAILED,GenerationStep_1,,,1,4516,1,443,0.998999999999999999111821580300
715,715_0,FAILED,GenerationStep_1,,,2353,1941,67,36,0.733659297069580440542324595299
716,716_0,FAILED,GenerationStep_1,,,4011,1281,100,983,0.234899826807643874460040933627
717,717_0,FAILED,GenerationStep_1,,,4187,918,1,310,0.924137530420607311576475240145
718,718_0,FAILED,GenerationStep_1,,,3348,3304,1,479,0.583150957119018653607156466023
719,719_0,FAILED,GenerationStep_1,,,1,1205,100,737,0.998999999999999999111821580300
720,720_0,RUNNING,GenerationStep_1,,,1300,2026,78,208,0.259646200436688179280508848024
721,721_0,FAILED,GenerationStep_1,,,1628,1,83,80,0.118795116651354171199983511542
722,722_0,RUNNING,GenerationStep_1,,,4933,1796,95,675,0.367122092920588116715663318246
723,723_0,RUNNING,GenerationStep_1,,,1272,2437,76,225,0.464454195606952668917699611484
724,724_0,RUNNING,GenerationStep_1,,,1795,1020,40,943,0.963994756891415116584198585770
725,725_0,RUNNING,GenerationStep_1,,,1465,4090,71,82,0.482888448253928681541680134615
726,726_0,RUNNING,GenerationStep_1,,,2899,661,100,401,0.998999999999999999111821580300
727,727_0,RUNNING,GenerationStep_1,,,2397,3394,75,59,0.884634105095905343141282628494
728,728_0,RUNNING,GenerationStep_1,,,1,1085,100,328,0.001000000000000000020816681712
729,729_0,RUNNING,GenerationStep_1,,,1,4059,79,84,0.004047951517916066957458731679
730,730_0,RUNNING,GenerationStep_1,,,109,1857,6,404,0.001000000000000000020816681712
731,731_0,RUNNING,GenerationStep_1,,,3542,3764,82,991,0.125449916116418203060334235488
732,732_0,RUNNING,GenerationStep_1,,,1,3269,77,88,0.155379673817004515523620966633
733,733_0,RUNNING,GenerationStep_1,,,1,1308,60,231,0.182628240908147110310721927817
734,734_0,RUNNING,GenerationStep_1,,,1518,941,34,879,0.001000000000000000020816681712
735,735_0,RUNNING,GenerationStep_1,,,700,4117,79,681,0.676368765237808311496792157413
736,736_0,RUNNING,GenerationStep_1,,,1379,869,33,347,0.149474513386554930249872086279
737,737_0,RUNNING,GenerationStep_1,,,727,1609,93,889,0.608979988441836872503643007803
738,738_0,RUNNING,GenerationStep_1,,,1609,4242,54,433,0.170655145912603278812724738600
739,739_0,RUNNING,GenerationStep_1,,,1,2281,100,620,0.998999999999999999111821580300
740,740_0,RUNNING,GenerationStep_1,,,5000,3378,81,762,0.563016635664819631301725166850
741,741_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,1525.000000000000000000000000000000,2307,1,1,617,0.998999999999999999111821580300
742,742_0,RUNNING,GenerationStep_1,,,1537,1059,78,524,0.932345817386988295893957001681
743,743_0,RUNNING,GenerationStep_1,,,5000,918,1,255,0.510741429303873561984516982193
744,744_0,RUNNING,GenerationStep_1,,,4615,4805,46,400,0.035954731579683048281470547636
745,745_0,FAILED,GenerationStep_1,,,84,1545,31,821,0.968124991645930133010722329345
746,746_0,FAILED,GenerationStep_1,,,4527,1140,37,408,0.260145081728503480000824765739
747,747_0,FAILED,GenerationStep_1,,,2702,3487,100,531,0.642762040175390958474110902898
748,748_0,FAILED,GenerationStep_1,,,4097,3300,74,600,0.001438260730161352186212697646
749,749_0,FAILED,GenerationStep_1,,,358,1905,91,83,0.001000000000000000020816681712
750,750_0,RUNNING,GenerationStep_1,,,3193,1462,29,500,0.961211241749694189628883123078
751,751_0,RUNNING,GenerationStep_1,,,1,1947,77,142,0.256355586931438561570928413857
752,752_0,FAILED,GenerationStep_1,,,1,1,81,81,0.139132160498620593980234616538
753,753_0,RUNNING,GenerationStep_1,,,3487,3560,77,310,0.487425059259954551738047712206
754,754_0,FAILED,GenerationStep_1,,,5000,2074,69,942,0.879052050707792909101101486158
755,755_0,FAILED,GenerationStep_1,,,4482,864,73,290,0.386071153240715114751679948313
756,756_0,FAILED,GenerationStep_1,,,3994,1922,36,1,0.274982565869649253631479268734
757,757_0,FAILED,GenerationStep_1,,,1499,4056,32,891,0.068357509473694427759582481485
758,758_0,FAILED,GenerationStep_1,,,357,1424,23,795,0.977872971127881296382611253648
759,759_0,FAILED,GenerationStep_1,,,1,4322,2,749,0.368781596084329088558462217406
760,760_0,FAILED,GenerationStep_1,,,4903,2697,62,641,0.227674108163635841028948902931
761,761_0,FAILED,GenerationStep_1,,,854,4496,41,11,0.205755492194007683082190851565
762,762_0,FAILED,GenerationStep_1,,,3637,4904,23,678,0.639101852982083995513562513224
763,763_0,FAILED,GenerationStep_1,,,1631,1877,62,315,0.824885810642277284010503990430
764,764_0,FAILED,GenerationStep_1,,,1514,2826,49,535,0.591982591268144786589289196854
765,765_0,FAILED,GenerationStep_1,,,4817,2605,72,348,0.001000000000000000020816681712
766,766_0,FAILED,GenerationStep_1,,,2443,1830,79,183,0.106425643496724675607367771590
767,767_0,FAILED,GenerationStep_1,,,326,1480,100,338,0.406364475966295823905483075578
768,768_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,491.000000000000000000000000000000,1,122,39,1,0.494241614995262756870886278193
769,769_0,FAILED,GenerationStep_1,,,1,959,52,771,0.807903775519164479845812820713
770,770_0,FAILED,GenerationStep_1,,,2948,737,53,560,0.721770043144412176694402205612
771,771_0,FAILED,GenerationStep_1,,,4360,5000,51,490,0.563162000800573769865309259330
772,772_0,FAILED,GenerationStep_1,,,4971,3778,76,275,0.568360367698624191490353041445
773,773_0,FAILED,GenerationStep_1,,,2653,3605,1,536,0.001000000000000000020816681712
774,774_0,FAILED,GenerationStep_1,,,1,2018,82,119,0.001000000000000000020816681712
775,775_0,FAILED,GenerationStep_1,,,4650,2471,49,603,0.529428108328107493996128596336
776,776_0,FAILED,GenerationStep_1,,,1,3781,47,572,0.001000000000000000020816681712
777,777_0,FAILED,GenerationStep_1,,,990,3782,56,677,0.265688384246576259073435721803
778,778_0,FAILED,GenerationStep_1,,,2391,791,48,279,0.998999999999999999111821580300
779,779_0,FAILED,GenerationStep_1,,,5000,1826,16,557,0.378692210295982545353865589277
780,780_0,RUNNING,GenerationStep_1,,,1264,1066,70,152,0.095167865178889227140146545025
781,781_0,RUNNING,GenerationStep_1,,,3445,1050,39,161,0.922267675242502305010816598951
782,782_0,RUNNING,GenerationStep_1,,,2211,1622,86,130,0.081292519957214037784609672599
783,783_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,6269.000000000000000000000000000000,699,268,85,142,0.014204472870007889620524998975
784,784_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,1965.000000000000000000000000000000,1554,62,85,132,0.117618096658040877100503962538
785,785_0,RUNNING,GenerationStep_1,,,612,3509,92,223,0.998999999999999999111821580300
786,786_0,RUNNING,GenerationStep_1,,,1841,393,48,532,0.756425349307568883894248301658
787,787_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,2261.000000000000000000000000000000,1092,75,82,139,0.255347950682871360772452362653
788,788_0,FAILED,GenerationStep_1,,,1,29,86,129,0.085279229528654285075184304787
789,789_0,RUNNING,GenerationStep_1,,,2713,2870,23,902,0.345787356824811487054915914996
790,790_0,RUNNING,GenerationStep_1,,,2444,2465,87,285,0.496430175156653774592996342108
791,791_0,FAILED,GenerationStep_1,,,3993,2186,41,277,0.297707227539255825377040309832
792,792_0,FAILED,GenerationStep_1,,,3283,1923,78,155,0.350247222454002749003620920121
793,793_0,FAILED,GenerationStep_1,,,1921,4649,92,186,0.386595395270185937519613617042
794,794_0,FAILED,GenerationStep_1,,,824,1217,76,145,0.344638340779187757334511843510
795,795_0,FAILED,GenerationStep_1,,,3066,3392,94,377,0.535234926947013023301735756831
796,796_0,FAILED,GenerationStep_1,,,2738,4521,46,250,0.394292726350705502458282580847
797,797_0,FAILED,GenerationStep_1,,,318,2234,75,982,0.259548201067758388393968971286
798,798_0,FAILED,GenerationStep_1,,,425,2217,82,112,0.461398674163215005705751536880
799,799_0,FAILED,GenerationStep_1,,,1197,1034,86,126,0.524317382929031072791303813574
800,800_0,FAILED,GenerationStep_1,,,1071,2807,71,166,0.455253938841170879836539597818
801,801_0,FAILED,GenerationStep_1,,,299,4952,75,88,0.715933395896361735033508466586
802,802_0,FAILED,GenerationStep_1,,,2085,4400,70,292,0.161348051696535654819797400705
803,803_0,FAILED,GenerationStep_1,,,838,4053,85,149,0.119829353507605207429520532969
804,804_0,FAILED,GenerationStep_1,,,1593,1162,32,546,0.998999999999999999111821580300
805,805_0,FAILED,GenerationStep_1,,,4708,4977,49,788,0.497233612546774839113794541845
806,806_0,FAILED,GenerationStep_1,,,419,4251,65,1000,0.357363419124008152572002927627
807,807_0,FAILED,GenerationStep_1,,,5000,1663,26,369,0.388722644786464233135347967618
808,808_0,FAILED,GenerationStep_1,,,439,1488,84,107,0.165622575044059083815284338925
809,809_0,FAILED,GenerationStep_1,,,141,295,87,309,0.434358034202230514075893097470
810,810_0,RUNNING,SOBOL,,,3134,3016,78,662,0.884268120646476751822717687901
811,811_0,RUNNING,SOBOL,,,1233,2412,8,320,0.429244306122884167198350269246
812,812_0,RUNNING,SOBOL,,,2442,4425,51,860,0.249782929100096223740123946300
813,813_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3526.000000000000000000000000000000,4423,71,34,138,0.689449077375233199127535499429
814,814_0,RUNNING,SOBOL,,,4072,4109,24,6,0.506096916954964393120519616787
815,815_0,RUNNING,SOBOL,,,1546,1006,94,975,0.058869961630553011011635078376
816,816_0,RUNNING,SOBOL,,,255,3331,50,451,0.362845293009653679927595248955
817,817_0,RUNNING,SOBOL,,,2861,1477,66,546,0.825902066284790681294225578313
818,818_0,RUNNING,SOBOL,,,2620,4921,41,898,0.478876733941957344331541435167
819,819_0,RUNNING,SOBOL,,,497,526,70,115,0.959476029826328180583061566722
820,820_0,FAILED,SOBOL,,,1786,2561,13,591,0.655295057296752969655528886506
821,821_0,FAILED,SOBOL,,,3829,1916,96,438,0.159338138848543170444926886375
822,822_0,FAILED,SOBOL,,,4807,3516,61,303,0.100736089963465932917152656501
823,823_0,RUNNING,SOBOL,,,2060,1619,31,710,0.589132260847836763950624572317
824,824_0,RUNNING,SOBOL,,,849,3968,87,249,0.768327083634212648632910713786
825,825_0,RUNNING,SOBOL,,,3516,821,4,779,0.295760790186002875401527489885
826,826_0,RUNNING,SOBOL,,,3694,3885,72,484,0.749253137301653659996247824893
827,827_0,FAILED,SOBOL,,,674,782,43,513,0.190679470043629395448192553886
