trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
1060,1060_0,FAILED,BOTORCH_MODULAR,,,1280,1,0.988159484895871464971150999190,40,0.001
1061,1061_0,FAILED,BOTORCH_MODULAR,,,1416,1,0.998999999999999999111821580300,6,0.1
1062,1062_0,FAILED,BOTORCH_MODULAR,,,1393,1,0.998999999999999999111821580300,8,0.005
1063,1063_0,FAILED,BOTORCH_MODULAR,,,1316,1,0.943799788293939512229258070874,40,0.001
1064,1064_0,FAILED,BOTORCH_MODULAR,,,1414,1,0.998999999999999999111821580300,6,0.1
1065,1065_0,FAILED,BOTORCH_MODULAR,,,1319,1,0.956354155480516165965809705085,40,0.001
1066,1066_0,FAILED,BOTORCH_MODULAR,,,1414,1,0.998999999999999999111821580300,7,0.01
1067,1067_0,FAILED,BOTORCH_MODULAR,,,1415,1,0.998999999999999999111821580300,5,0.1
1068,1068_0,FAILED,BOTORCH_MODULAR,,,1308,1,0.984675653151772078963688272779,40,0.001
1069,1069_0,FAILED,BOTORCH_MODULAR,,,1403,1,0.998999999999999999111821580300,5,0.1
1070,1070_0,COMPLETED,BOTORCH_MODULAR,0.280000000000000026645352591004,934.000000000000000000000000000000,4508,1665,0.441674081897008630193113276619,13,0.25
1071,1071_0,FAILED,BOTORCH_MODULAR,,,1364,1,0.998999999999999999111821580300,7,0.1
1072,1072_0,FAILED,BOTORCH_MODULAR,,,1406,1,0.998999999999999999111821580300,8,0.005
1073,1073_0,FAILED,BOTORCH_MODULAR,,,1314,1,0.886438328819506127231875325378,40,0.001
1074,1074_0,FAILED,BOTORCH_MODULAR,,,1433,1,0.998999999999999999111821580300,5,0.1
1075,1075_0,FAILED,BOTORCH_MODULAR,,,1426,1,0.998999999999999999111821580300,1,0.005
1076,1076_0,FAILED,BOTORCH_MODULAR,,,1431,1,0.998999999999999999111821580300,6,0.1
1077,1077_0,FAILED,BOTORCH_MODULAR,,,1403,1,0.998999999999999999111821580300,9,0.005
1078,1078_0,FAILED,BOTORCH_MODULAR,,,4562,10,0.001000000000000000020816681712,36,0.025
1079,1079_0,FAILED,BOTORCH_MODULAR,,,1422,1,0.998999999999999999111821580300,5,0.1
1080,1080_0,FAILED,BOTORCH_MODULAR,,,1403,1,0.998999999999999999111821580300,8,0.005
1081,1081_0,FAILED,BOTORCH_MODULAR,,,1452,1,0.998999999999999999111821580300,1,0.1
1082,1082_0,FAILED,BOTORCH_MODULAR,,,1373,1,0.875831002491258114872607620782,39,0.001
1083,1083_0,FAILED,BOTORCH_MODULAR,,,1435,1,0.998999999999999999111821580300,6,0.1
1084,1084_0,FAILED,BOTORCH_MODULAR,,,4325,19,0.001000000000000000020816681712,36,0.025
1085,1085_0,FAILED,BOTORCH_MODULAR,,,1332,1,0.882881116334821025581902631529,40,0.001
1086,1086_0,FAILED,BOTORCH_MODULAR,,,1426,1,0.998999999999999999111821580300,6,0.1
1087,1077_0,FAILED,BOTORCH_MODULAR,,,1403,1,0.998999999999999999111821580300,9,0.005
1088,1088_0,FAILED,BOTORCH_MODULAR,,,1441,1,0.998999999999999999111821580300,4,0.1
1089,1089_0,FAILED,BOTORCH_MODULAR,,,1308,1,0.907676976071095986675629774254,40,0.001
1090,1090_0,FAILED,BOTORCH_MODULAR,,,1425,1,0.998999999999999999111821580300,6,0.005
1091,1091_0,FAILED,BOTORCH_MODULAR,,,1447,1,0.998999999999999999111821580300,1,0.1
1092,1092_0,FAILED,BOTORCH_MODULAR,,,1329,1,0.881033512361886539387967332004,40,0.001
1093,1083_0,FAILED,BOTORCH_MODULAR,,,1435,1,0.998999999999999999111821580300,6,0.1
1094,1094_0,COMPLETED,BOTORCH_MODULAR,0.280000000000000026645352591004,856.000000000000000000000000000000,1774,1311,0.909570085744739298405647787149,7,0.001
1095,1095_0,FAILED,BOTORCH_MODULAR,,,1424,1,0.998999999999999999111821580300,5,0.1
1096,1096_0,FAILED,BOTORCH_MODULAR,,,1360,1,0.998999999999999999111821580300,8,0.005
1097,1097_0,FAILED,BOTORCH_MODULAR,,,1488,1,0.998999999999999999111821580300,2,0.1
1098,1098_0,FAILED,BOTORCH_MODULAR,,,1396,1,0.998999999999999999111821580300,8,0.005
1099,1099_0,FAILED,BOTORCH_MODULAR,,,1325,1,0.859325843282753520924188705976,40,0.001
1100,1100_0,FAILED,BOTORCH_MODULAR,,,1423,1,0.998999999999999999111821580300,6,0.1
1101,1101_0,FAILED,BOTORCH_MODULAR,,,1349,1,0.855744417833293136155248248542,39,0.001
1102,1102_0,FAILED,BOTORCH_MODULAR,,,1425,1,0.998999999999999999111821580300,6,0.1
1103,1103_0,FAILED,BOTORCH_MODULAR,,,1436,1,0.998999999999999999111821580300,5,0.1
1104,1104_0,FAILED,BOTORCH_MODULAR,,,1329,1,0.833714103360173153234313758730,39,0.005
1105,1057_0,FAILED,BOTORCH_MODULAR,,,1427,1,0.998999999999999999111821580300,6,0.1
1106,1106_0,FAILED,BOTORCH_MODULAR,,,1412,1,0.998999999999999999111821580300,8,0.005
1107,1107_0,FAILED,BOTORCH_MODULAR,,,1335,1,0.875378074324818178375551269710,39,0.001
1108,1045_0,FAILED,BOTORCH_MODULAR,,,1429,1,0.998999999999999999111821580300,6,0.1
1109,1109_0,FAILED,BOTORCH_MODULAR,,,1415,1,0.998999999999999999111821580300,1,0.1
1110,1110_0,FAILED,BOTORCH_MODULAR,,,1426,1,0.998999999999999999111821580300,8,0.005
1111,1111_0,FAILED,BOTORCH_MODULAR,,,1454,1,0.998999999999999999111821580300,2,0.1
1112,1112_0,FAILED,BOTORCH_MODULAR,,,1333,1,0.880745893917601940792394543678,39,0.001
1113,1113_0,FAILED,BOTORCH_MODULAR,,,1374,1,0.998999999999999999111821580300,5,0.005
1114,1114_0,FAILED,BOTORCH_MODULAR,,,4362,16,0.001000000000000000020816681712,37,0.025
1115,1115_0,FAILED,BOTORCH_MODULAR,,,1414,1,0.998999999999999999111821580300,5,0.1
1116,1116_0,FAILED,BOTORCH_MODULAR,,,1392,1,0.998999999999999999111821580300,9,0.005
1117,1117_0,FAILED,BOTORCH_MODULAR,,,1444,1,0.998999999999999999111821580300,3,0.1
1118,1118_0,FAILED,BOTORCH_MODULAR,,,1389,1,0.998999999999999999111821580300,9,0.005
1119,1119_0,FAILED,BOTORCH_MODULAR,,,1316,1,0.824189653366055763328290595382,40,0.001
1120,1120_0,FAILED,BOTORCH_MODULAR,,,1443,1,0.998999999999999999111821580300,6,0.1
1121,1121_0,FAILED,BOTORCH_MODULAR,,,1296,1,0.837576469842975179780353300885,39,0.001
1122,1122_0,FAILED,BOTORCH_MODULAR,,,1441,1,0.998999999999999999111821580300,6,0.1
1123,1123_0,FAILED,BOTORCH_MODULAR,,,1408,1,0.998999999999999999111821580300,8,0.005
1124,1124_0,FAILED,BOTORCH_MODULAR,,,1288,1,0.831308613794940143293388246093,40,0.001
1125,1125_0,FAILED,BOTORCH_MODULAR,,,1342,1,0.842911274674666199935302302038,37,0.1
1126,1126_0,FAILED,BOTORCH_MODULAR,,,1434,1,0.998999999999999999111821580300,5,0.1
1127,1127_0,FAILED,BOTORCH_MODULAR,,,1432,1,0.998999999999999999111821580300,9,0.005
1128,1128_0,FAILED,BOTORCH_MODULAR,,,1423,1,0.998999999999999999111821580300,2,0.1
1129,1129_0,FAILED,BOTORCH_MODULAR,,,4521,32,0.001000000000000000020816681712,37,0.025
1130,1130_0,FAILED,BOTORCH_MODULAR,,,1432,1,0.998999999999999999111821580300,5,0.1
1131,1131_0,FAILED,BOTORCH_MODULAR,,,1400,1,0.998999999999999999111821580300,9,0.005
1132,1132_0,FAILED,BOTORCH_MODULAR,,,4506,18,0.001000000000000000020816681712,36,0.025
1133,1130_0,FAILED,BOTORCH_MODULAR,,,1432,1,0.998999999999999999111821580300,5,0.1
1134,1134_0,FAILED,BOTORCH_MODULAR,,,1349,1,0.848099256444599047810584124818,39,0.001
1135,1135_0,FAILED,BOTORCH_MODULAR,,,1435,1,0.851739972495205832636600007390,39,0.005
1136,1074_0,FAILED,BOTORCH_MODULAR,,,1433,1,0.998999999999999999111821580300,5,0.1
1137,1137_0,FAILED,BOTORCH_MODULAR,,,1293,1,0.866333132953705620238338269701,39,0.005
1138,1138_0,FAILED,BOTORCH_MODULAR,,,1448,1,0.998999999999999999111821580300,6,0.1
1139,1139_0,FAILED,BOTORCH_MODULAR,,,1327,1,0.834634588756027140377113937575,39,0.001
1140,1086_0,FAILED,BOTORCH_MODULAR,,,1426,1,0.998999999999999999111821580300,6,0.1
1141,1141_0,FAILED,BOTORCH_MODULAR,,,1405,1,0.998999999999999999111821580300,8,0.005
1142,1142_0,FAILED,BOTORCH_MODULAR,,,1312,1,0.857824885830013150744832728378,40,0.001
1143,1143_0,FAILED,BOTORCH_MODULAR,,,1443,1,0.998999999999999999111821580300,4,0.1
1144,1144_0,FAILED,BOTORCH_MODULAR,,,1405,1,0.998999999999999999111821580300,9,0.005
1145,1145_0,FAILED,BOTORCH_MODULAR,,,1439,1,0.998999999999999999111821580300,4,0.1
1146,1146_0,FAILED,BOTORCH_MODULAR,,,1391,1,0.998999999999999999111821580300,9,0.005
1147,1147_0,FAILED,BOTORCH_MODULAR,,,4444,47,0.998999999999999999111821580300,41,0.001
1148,1148_0,FAILED,BOTORCH_MODULAR,,,1433,1,0.998999999999999999111821580300,6,0.1
1149,1149_0,FAILED,BOTORCH_MODULAR,,,1352,1,0.768121782323137658465839194832,39,0.1
1150,1150_0,FAILED,BOTORCH_MODULAR,,,1445,1,0.998999999999999999111821580300,7,0.1
1151,1151_0,FAILED,BOTORCH_MODULAR,,,1356,1,0.819594664897933533609375444939,39,0.005
1152,1100_0,FAILED,BOTORCH_MODULAR,,,1423,1,0.998999999999999999111821580300,6,0.1
1153,1153_0,FAILED,BOTORCH_MODULAR,,,1317,1,0.821499275547257101770526332984,39,0.001
1154,1154_0,FAILED,BOTORCH_MODULAR,,,1428,1,0.998999999999999999111821580300,6,0.1
1155,1155_0,FAILED,BOTORCH_MODULAR,,,1451,1,0.998999999999999999111821580300,1,0.1
1156,1156_0,FAILED,BOTORCH_MODULAR,,,1334,1,0.812130849841801727428958201926,38,0.005
1157,1154_0,FAILED,BOTORCH_MODULAR,,,1428,1,0.998999999999999999111821580300,6,0.1
1158,1158_0,FAILED,BOTORCH_MODULAR,,,1429,1,0.998999999999999999111821580300,2,0.1
1159,1159_0,FAILED,BOTORCH_MODULAR,,,1353,1,0.781688287406812509772180419532,38,0.1
1160,1076_0,FAILED,BOTORCH_MODULAR,,,1431,1,0.998999999999999999111821580300,6,0.1
1161,1161_0,FAILED,BOTORCH_MODULAR,,,1324,1,0.814304277937602849490872358729,38,0.005
1162,1162_0,FAILED,BOTORCH_MODULAR,,,1432,1,0.998999999999999999111821580300,6,0.1
1163,1163_0,FAILED,BOTORCH_MODULAR,,,1404,1,0.998999999999999999111821580300,8,0.005
1164,1164_0,FAILED,BOTORCH_MODULAR,,,1328,1,0.843604911475009933141677720414,39,0.001
1165,1165_0,FAILED,BOTORCH_MODULAR,,,1429,1,0.998999999999999999111821580300,5,0.1
1166,1166_0,FAILED,BOTORCH_MODULAR,,,1327,1,0.839673132900067509254427022825,39,0.005
1167,1167_0,FAILED,BOTORCH_MODULAR,,,1442,1,0.998999999999999999111821580300,5,0.005
1168,1168_0,FAILED,BOTORCH_MODULAR,,,1329,1,0.838131127991142088617948502360,39,0.001
1169,1076_0,FAILED,BOTORCH_MODULAR,,,1431,1,0.998999999999999999111821580300,6,0.1
1170,1170_0,FAILED,BOTORCH_MODULAR,,,1410,1,0.998999999999999999111821580300,8,0.005
1171,1171_0,FAILED,BOTORCH_MODULAR,,,1325,1,0.822491963310987395097129137866,40,0.001
1172,1103_0,FAILED,BOTORCH_MODULAR,,,1436,1,0.998999999999999999111821580300,5,0.1
1173,1173_0,FAILED,BOTORCH_MODULAR,,,1327,1,0.858822183008609463250593307748,39,0.001
1174,1174_0,FAILED,BOTORCH_MODULAR,,,1462,1,0.998999999999999999111821580300,5,0.1
1175,1175_0,FAILED,BOTORCH_MODULAR,,,1444,1,0.998999999999999999111821580300,1,0.1
1176,1176_0,FAILED,BOTORCH_MODULAR,,,1317,1,0.831698574592749317879736281611,39,0.001
1177,1177_0,FAILED,BOTORCH_MODULAR,,,1412,1,0.998999999999999999111821580300,6,0.1
1178,1178_0,FAILED,BOTORCH_MODULAR,,,1511,1,0.998999999999999999111821580300,1,0.1
1179,1179_0,FAILED,BOTORCH_MODULAR,,,1445,1,0.998999999999999999111821580300,8,0.005
1180,1180_0,FAILED,BOTORCH_MODULAR,,,1459,1,0.998999999999999999111821580300,2,0.005
1181,1181_0,FAILED,BOTORCH_MODULAR,,,1327,1,0.877445676462027646103081224283,40,0.001
1182,1182_0,FAILED,BOTORCH_MODULAR,,,1417,1,0.998999999999999999111821580300,7,0.005
1183,1183_0,FAILED,BOTORCH_MODULAR,,,1332,1,0.769934931627063057213433694415,39,0.001
1184,1184_0,FAILED,BOTORCH_MODULAR,,,1442,1,0.998999999999999999111821580300,6,0.1
1185,1185_0,FAILED,BOTORCH_MODULAR,,,1302,1,0.862893115798228138579872847913,39,0.001
1186,1186_0,FAILED,BOTORCH_MODULAR,,,1300,1,0.998999999999999999111821580300,6,0.005
1187,1187_0,FAILED,BOTORCH_MODULAR,,,1443,1,0.998999999999999999111821580300,5,0.1
1188,1188_0,FAILED,BOTORCH_MODULAR,,,1315,1,0.869725672706246677456931593042,39,0.001
1189,1167_0,FAILED,BOTORCH_MODULAR,,,1442,1,0.998999999999999999111821580300,5,0.005
1190,1190_0,COMPLETED,BOTORCH_MODULAR,0.239999999999999991118215802999,1105.000000000000000000000000000000,1632,1831,0.998999999999999999111821580300,29,0.1
1191,1191_0,FAILED,BOTORCH_MODULAR,,,1296,1,0.853089844264941610241237412993,39,0.001
1192,1126_0,FAILED,BOTORCH_MODULAR,,,1434,1,0.998999999999999999111821580300,5,0.1
1193,1193_0,FAILED,BOTORCH_MODULAR,,,1317,1,0.886044583144391939555362114334,40,0.001
1194,1194_0,FAILED,BOTORCH_MODULAR,,,1469,1,0.998999999999999999111821580300,5,0.1
1195,1195_0,FAILED,BOTORCH_MODULAR,,,1324,1,0.844211716259428701647493653581,40,0.001
1196,1196_0,FAILED,BOTORCH_MODULAR,,,1385,1,0.998999999999999999111821580300,6,0.005
1197,1197_0,FAILED,BOTORCH_MODULAR,,,1435,1,0.998999999999999999111821580300,5,0.1
1198,1198_0,FAILED,BOTORCH_MODULAR,,,1402,1,0.998999999999999999111821580300,8,0.005
1199,1199_0,FAILED,BOTORCH_MODULAR,,,1303,1,0.866240894532978478181917125767,40,0.001
1200,1200_0,FAILED,BOTORCH_MODULAR,,,1440,1,0.998999999999999999111821580300,6,0.005
1201,1201_0,FAILED,BOTORCH_MODULAR,,,1311,1,0.851785109886073588114641097491,40,0.001
1202,1041_0,FAILED,BOTORCH_MODULAR,,,1439,1,0.998999999999999999111821580300,6,0.1
1203,1203_0,FAILED,BOTORCH_MODULAR,,,4408,1,0.001000000000000000020816681712,36,0.025
1204,1204_0,FAILED,BOTORCH_MODULAR,,,1430,1,0.998999999999999999111821580300,5,0.1
1205,1205_0,FAILED,BOTORCH_MODULAR,,,1412,1,0.998999999999999999111821580300,9,0.005
1206,1206_0,FAILED,BOTORCH_MODULAR,,,1439,1,0.998999999999999999111821580300,3,0.1
1207,1198_0,FAILED,BOTORCH_MODULAR,,,1402,1,0.998999999999999999111821580300,8,0.005
1208,1208_0,FAILED,BOTORCH_MODULAR,,,1320,1,0.900384324432872196197763514647,40,0.001
1209,1209_0,FAILED,BOTORCH_MODULAR,,,1442,1,0.998999999999999999111821580300,5,0.1
1210,1210_0,COMPLETED,BOTORCH_MODULAR,0.250000000000000000000000000000,998.000000000000000000000000000000,4463,1989,0.226007366411098920000455336776,20,0.25
1211,1209_0,FAILED,BOTORCH_MODULAR,,,1442,1,0.998999999999999999111821580300,5,0.1
1212,1212_0,FAILED,BOTORCH_MODULAR,,,1424,1,0.998999999999999999111821580300,7,0.005
1213,1213_0,FAILED,BOTORCH_MODULAR,,,1311,1,0.861202903719500589829749515047,40,0.001
1214,1214_0,COMPLETED,BOTORCH_MODULAR,0.489999999999999991118215802999,5815.000000000000000000000000000000,1461,165,0.998999999999999999111821580300,10,0.005
1215,1215_0,COMPLETED,BOTORCH_MODULAR,0.489999999999999991118215802999,6722.000000000000000000000000000000,1395,150,0.998999999999999999111821580300,38,0.001
1216,1216_0,COMPLETED,BOTORCH_MODULAR,0.400000000000000022204460492503,1919.000000000000000000000000000000,4471,538,0.998999999999999999111821580300,9,0.001
1217,1217_0,COMPLETED,BOTORCH_MODULAR,0.040000000000000000832667268469,1203.000000000000000000000000000000,2114,1874,0.998999999999999999111821580300,5,0.01
1218,1218_0,COMPLETED,BOTORCH_MODULAR,0.230000000000000009992007221626,942.000000000000000000000000000000,4708,2222,0.998999999999999999111821580300,26,0.05
1219,1219_0,COMPLETED,BOTORCH_MODULAR,0.179999999999999993338661852249,914.000000000000000000000000000000,4784,3626,0.762607877415813040222758445452,44,0.01
1220,1220_0,COMPLETED,BOTORCH_MODULAR,0.410000000000000031086244689504,2033.000000000000000000000000000000,4526,502,0.900279312023803512943231908139,38,0.025
1221,1221_0,FAILED,BOTORCH_MODULAR,,,1428,1,0.998999999999999999111821580300,7,0.1
1222,1222_0,FAILED,BOTORCH_MODULAR,,,1464,1,0.001000000000000000020816681712,48,0.1
1223,1223_0,COMPLETED,BOTORCH_MODULAR,0.390000000000000013322676295502,1947.000000000000000000000000000000,4516,573,0.998999999999999999111821580300,50,0.25
1224,1224_0,FAILED,BOTORCH_MODULAR,,,1422,1,0.001000000000000000020816681712,50,0.005
1225,1225_0,COMPLETED,BOTORCH_MODULAR,0.380000000000000004440892098501,2074.000000000000000000000000000000,4301,615,0.998999999999999999111821580300,39,0.005
1226,1226_0,FAILED,BOTORCH_MODULAR,,,1314,33,0.001000000000000000020816681712,38,0.001
1227,1227_0,FAILED,BOTORCH_MODULAR,,,1361,1,0.998999999999999999111821580300,41,0.001
1228,1228_0,COMPLETED,BOTORCH_MODULAR,0.440000000000000002220446049250,3512.000000000000000000000000000000,4401,360,0.998999999999999999111821580300,50,0.25
1229,1229_0,COMPLETED,BOTORCH_MODULAR,0.380000000000000004440892098501,1507.000000000000000000000000000000,3322,505,0.001000000000000000020816681712,19,0.01
1230,1230_0,FAILED,BOTORCH_MODULAR,,,2155,1,0.001000000000000000020816681712,2,0.01
1231,1231_0,COMPLETED,BOTORCH_MODULAR,0.450000000000000011102230246252,2795.000000000000000000000000000000,1394,291,0.998999999999999999111821580300,19,0.005
1232,1232_0,COMPLETED,BOTORCH_MODULAR,0.140000000000000013322676295502,900.000000000000000000000000000000,1507,3986,0.001000000000000000020816681712,50,0.01
1233,1233_0,COMPLETED,BOTORCH_MODULAR,0.149999999999999994448884876874,937.000000000000000000000000000000,4555,4523,0.998999999999999999111821580300,50,0.25
1234,1234_0,COMPLETED,BOTORCH_MODULAR,0.190000000000000002220446049250,885.000000000000000000000000000000,4213,3488,0.998999999999999999111821580300,1,0.005
1235,1235_0,COMPLETED,BOTORCH_MODULAR,0.140000000000000013322676295502,903.000000000000000000000000000000,4257,5000,0.998999999999999999111821580300,1,0.005
1236,1236_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,1017.000000000000000000000000000000,4260,1124,0.001000000000000000020816681712,11,0.025
1237,1237_0,FAILED,BOTORCH_MODULAR,,,1439,1,0.679975109203141969693717783230,27,0.005
1238,1238_0,FAILED,BOTORCH_MODULAR,,,1875,1,0.001000000000000000020816681712,18,0.01
1239,1239_0,COMPLETED,BOTORCH_MODULAR,0.209999999999999992228438827624,834.000000000000000000000000000000,4604,2750,0.998999999999999999111821580300,1,0.25
1240,1240_0,FAILED,BOTORCH_MODULAR,,,1433,1,0.661906184464946090173498305376,26,0.005
1241,1241_0,COMPLETED,BOTORCH_MODULAR,0.160000000000000003330669073875,1132.000000000000000000000000000000,5000,4830,0.160243384046608594584171214592,50,0.01
1242,1242_0,FAILED,BOTORCH_MODULAR,,,1456,1,0.672522311609197953607974795887,26,0.005
1243,1243_0,COMPLETED,BOTORCH_MODULAR,0.179999999999999993338661852249,910.000000000000000000000000000000,1436,2768,0.001000000000000000020816681712,50,0.005
1244,1244_0,COMPLETED,BOTORCH_MODULAR,0.089999999999999996669330926125,883.000000000000000000000000000000,798,5000,0.708598253721837045837617097277,50,0.01
1245,1245_0,FAILED,BOTORCH_MODULAR,,,1889,1,0.001000000000000000020816681712,20,0.01
1246,1246_0,COMPLETED,BOTORCH_MODULAR,0.160000000000000003330669073875,890.000000000000000000000000000000,3922,3764,0.998999999999999999111821580300,50,0.025
1247,1247_0,COMPLETED,BOTORCH_MODULAR,0.179999999999999993338661852249,1071.000000000000000000000000000000,4533,3661,0.001000000000000000020816681712,50,0.25
1248,1248_0,COMPLETED,BOTORCH_MODULAR,0.220000000000000001110223024625,1192.000000000000000000000000000000,4422,2409,0.001000000000000000020816681712,1,0.01
1249,1249_0,COMPLETED,BOTORCH_MODULAR,0.160000000000000003330669073875,890.000000000000000000000000000000,5000,4109,0.001000000000000000020816681712,1,0.01
1250,1250_0,COMPLETED,BOTORCH_MODULAR,0.209999999999999992228438827624,1032.000000000000000000000000000000,4782,2829,0.998999999999999999111821580300,50,0.1
1251,1251_0,COMPLETED,BOTORCH_MODULAR,0.149999999999999994448884876874,959.000000000000000000000000000000,1585,3786,0.001000000000000000020816681712,1,0.01
1252,1252_0,COMPLETED,BOTORCH_MODULAR,0.160000000000000003330669073875,1040.000000000000000000000000000000,853,2125,0.001000000000000000020816681712,50,0.005
1253,1253_0,COMPLETED,BOTORCH_MODULAR,0.149999999999999994448884876874,999.000000000000000000000000000000,4978,4325,0.998999999999999999111821580300,50,0.01
1254,1254_0,COMPLETED,BOTORCH_MODULAR,0.270000000000000017763568394003,962.000000000000000000000000000000,5000,1599,0.001000000000000000020816681712,1,0.25
1255,1255_0,FAILED,BOTORCH_MODULAR,,,1515,1,0.001000000000000000020816681712,50,0.005
1256,1256_0,COMPLETED,BOTORCH_MODULAR,0.200000000000000011102230246252,861.000000000000000000000000000000,4685,2718,0.504475082313234346464980717428,1,0.01
1257,1257_0,FAILED,BOTORCH_MODULAR,,,1769,1,0.001000000000000000020816681712,37,0.01
1258,1258_0,COMPLETED,BOTORCH_MODULAR,0.239999999999999991118215802999,1002.000000000000000000000000000000,5000,2076,0.998999999999999999111821580300,50,0.05
1259,1259_0,COMPLETED,BOTORCH_MODULAR,0.170000000000000012212453270877,858.000000000000000000000000000000,1296,2640,0.579279401434295793116291406477,1,0.025
1260,1260_0,FAILED,BOTORCH_MODULAR,,,1510,1,0.001000000000000000020816681712,50,0.25
1261,1261_0,FAILED,BOTORCH_MODULAR,,,1408,1,0.876162832448878936553171570267,27,0.005
1262,1262_0,COMPLETED,BOTORCH_MODULAR,0.179999999999999993338661852249,1289.000000000000000000000000000000,4153,3201,0.001000000000000000020816681712,1,0.001
1263,1263_0,FAILED,BOTORCH_MODULAR,,,1720,1,0.001000000000000000020816681712,36,0.25
1264,1264_0,FAILED,BOTORCH_MODULAR,,,1424,1,0.889312379606970071499461027997,26,0.005
1265,1265_0,COMPLETED,BOTORCH_MODULAR,0.050000000000000002775557561563,826.000000000000000000000000000000,1,3050,0.998999999999999999111821580300,50,0.01
1266,1266_0,COMPLETED,BOTORCH_MODULAR,0.230000000000000009992007221626,880.000000000000000000000000000000,1121,1588,0.313535621120172636189238346560,50,0.01
1267,1267_0,COMPLETED,BOTORCH_MODULAR,0.230000000000000009992007221626,911.000000000000000000000000000000,5000,2396,0.998999999999999999111821580300,50,0.25
1268,1268_0,FAILED,BOTORCH_MODULAR,,,3481,1,0.001000000000000000020816681712,50,0.01
1269,1269_0,RUNNING,BOTORCH_MODULAR,,,4116,1069,0.001000000000000000020816681712,10,0.25
1270,1270_0,COMPLETED,SOBOL,0.170000000000000012212453270877,787.000000000000000000000000000000,4376,3960,0.045421752765774731086523274826,3,0.25
1271,1271_0,COMPLETED,SOBOL,0.309999999999999997779553950750,1023.000000000000000000000000000000,1905,1184,0.944519248940050570872983826121,26,0.005
1272,1272_0,COMPLETED,SOBOL,0.140000000000000013322676295502,806.000000000000000000000000000000,760,2621,0.570884970599785490641409069212,48,0.01
1273,1273_0,COMPLETED,SOBOL,0.200000000000000011102230246252,902.000000000000000000000000000000,3270,2189,0.419316427670419211715113760874,25,0.001
1274,1274_0,COMPLETED,SOBOL,0.089999999999999996669330926125,1014.000000000000000000000000000000,2597,3355,0.846011231144890185618123723543,39,0.01
1275,1275_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1173.000000000000000000000000000000,106,1835,0.132127346169203518932988572487,15,0.001
1276,1276_0,COMPLETED,SOBOL,0.119999999999999995559107901499,849.000000000000000000000000000000,1290,4519,0.256507539158687014602122644646,12,0.025
1277,1277_0,COMPLETED,SOBOL,0.440000000000000002220446049250,2736.000000000000000000000000000000,3820,342,0.721861990358680483126363469637,36,0.005
1278,1278_0,COMPLETED,SOBOL,0.200000000000000011102230246252,827.000000000000000000000000000000,4224,3111,0.486064489236101515690080532295,34,0.01
1279,1279_0,COMPLETED,SOBOL,0.239999999999999991118215802999,884.000000000000000000000000000000,1754,2053,0.519729075234383386394654280593,8,0.001
1280,1280_0,COMPLETED,SOBOL,0.080000000000000001665334536938,852.000000000000000000000000000000,599,4134,0.894339481687173254442768666195,18,0.1
1281,1281_0,COMPLETED,SOBOL,0.340000000000000024424906541753,1117.000000000000000000000000000000,3109,734,0.111196719046682115927815459600,43,0.005
1282,1282_0,COMPLETED,SOBOL,0.130000000000000004440892098501,768.000000000000000000000000000000,3685,4967,0.686276506254449469857092935854,19,0.01
1283,1283_0,COMPLETED,SOBOL,0.489999999999999991118215802999,4586.000000000000000000000000000000,1195,165,0.338871693082153813136869757727,47,0.025
1284,1284_0,COMPLETED,SOBOL,0.070000000000000006661338147751,899.000000000000000000000000000000,2389,3494,0.213519420707598328590393066406,32,0.25
1285,1285_0,COMPLETED,SOBOL,0.299999999999999988897769753748,1007.000000000000000000000000000000,4918,1347,0.811402882687747517564957888681,4,0.001
1286,1286_0,COMPLETED,SOBOL,0.170000000000000012212453270877,777.000000000000000000000000000000,4771,3708,0.161009125627577298622838952724,6,0.025
1287,1287_0,COMPLETED,SOBOL,0.110000000000000000555111512313,979.000000000000000000000000000000,2300,1482,0.813461914340034120129985240055,30,0.1
1288,1288_0,COMPLETED,SOBOL,0.110000000000000000555111512313,845.000000000000000000000000000000,993,4714,0.688107346199452907242744004179,45,0.25
1289,1289_0,COMPLETED,SOBOL,0.500000000000000000000000000000,6944.000000000000000000000000000000,3504,146,0.286132741564884773843857601605,21,0.01
1290,1290_0,COMPLETED,SOBOL,0.100000000000000005551115123126,882.000000000000000000000000000000,2830,4311,0.978288779329508528803671651985,42,0.05
1291,1291_0,COMPLETED,SOBOL,0.190000000000000002220446049250,888.000000000000000000000000000000,339,833,0.015810989519581198498032748034,19,0.005
1292,1292_0,COMPLETED,SOBOL,0.190000000000000002220446049250,892.000000000000000000000000000000,1684,2816,0.390420118894428014311159813587,9,0.001
1293,1293_0,COMPLETED,SOBOL,0.250000000000000000000000000000,860.000000000000000000000000000000,4214,1993,0.603419252460822508332682900800,32,0.25
1294,1294_0,COMPLETED,SOBOL,0.149999999999999994448884876874,956.000000000000000000000000000000,3994,4537,0.367494394879788133234654878834,37,0.025
1295,1295_0,COMPLETED,SOBOL,0.369999999999999995559107901499,1616.000000000000000000000000000000,1524,594,0.653529523065313644458740327536,10,0.005
