trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
4056,4056_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13551.000000000000000000000000000000,4329,4962,3,0.905671274973079531989128554414
4057,4057_0,COMPLETED,SOBOL,0.739999999999999991118215802999,10133.000000000000000000000000000000,1777,263,9,0.158224984176456917595032791723
4058,4058_0,COMPLETED,SOBOL,0.630000000000000004440892098501,11383.000000000000000000000000000000,322,3482,1,0.721704244278371320753251438873
4059,4059_0,COMPLETED,SOBOL,0.700000000000000066613381477509,13574.000000000000000000000000000000,2952,1276,7,0.470844066111370918026324261518
4060,4060_0,RUNNING,SOBOL,,,3475,2763,10,0.256499451927840682596837496021
4061,4061_0,RUNNING,SOBOL,,,1066,2463,5,0.507098609862849158957942563575
4062,4062_0,RUNNING,SOBOL,,,2423,3776,7,0.068614727182313803299784638057
4063,4063_0,COMPLETED,SOBOL,0.680000000000000048849813083507,7907.000000000000000000000000000000,4910,980,2,0.815830926455557325915890487522
4064,4064_0,RUNNING,SOBOL,,,4879,4768,7,0.168750280434265736984045247482
4065,4065_0,COMPLETED,SOBOL,0.790000000000000035527136788005,2129.000000000000000000000000000000,2475,147,2,0.918539819646626676252765264508
4066,4066_0,RUNNING,SOBOL,,,1019,3597,10,0.483771739307790993311897409512
4067,4067_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12396.000000000000000000000000000000,3502,1470,5,0.732163035819306973195352838957
4068,4068_0,COMPLETED,SOBOL,0.670000000000000039968028886506,11041.000000000000000000000000000000,2925,2645,2,0.509762784991413364643619843264
4069,4069_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12604.000000000000000000000000000000,368,2267,6,0.261628705361858004962982704455
4070,4070_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12153.000000000000000000000000000000,1726,3972,3,0.820905096376314813433339168114
4071,4071_0,COMPLETED,SOBOL,0.670000000000000039968028886506,14197.000000000000000000000000000000,4360,1098,8,0.071341837901622059958661736800
4072,4072_0,RUNNING,SOBOL,,,4031,3432,4,0.338455144461244361586693685240
4073,4073_0,RUNNING,SOBOL,,,1430,1814,9,0.588995322586968517164507375128
4074,4074_0,COMPLETED,SOBOL,0.540000000000000035527136788005,12776.000000000000000000000000000000,73,4445,1,0.025824241654947399648989403431
4075,4075_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5248.000000000000000000000000000000,2595,331,6,0.772981401633471287837551244593
4076,4076_0,RUNNING,SOBOL,,,3167,4313,9,0.995244895445182908844117264380
4077,4077_0,COMPLETED,SOBOL,0.690000000000000057731597280508,13664.000000000000000000000000000000,729,932,5,0.247861451011151062706616698961
4078,4078_0,RUNNING,SOBOL,,,2184,2832,8,0.686524102296680260870687106944
4079,4079_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11278.000000000000000000000000000000,4544,1946,3,0.435726711006835076833709763378
4080,4080_0,RUNNING,SOBOL,,,4437,3006,9,0.866944112207740591458104972844
4081,4081_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13172.000000000000000000000000000000,1959,2082,4,0.119840459378436209325613504006
4082,4082_0,RUNNING,SOBOL,,,915,4177,6,0.558261346982792061588440901687
4083,4083_0,COMPLETED,SOBOL,0.680000000000000048849813083507,8164.000000000000000000000000000000,3314,756,1,0.307667661707848316687829992588
4084,4084_0,RUNNING,SOBOL,,,2800,4582,5,0.467450747327879057024802023079
4085,4085_0,COMPLETED,SOBOL,0.670000000000000039968028886506,9779.000000000000000000000000000000,161,508,10,0.718270713340491084863970172592
4086,4086_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13517.000000000000000000000000000000,1303,3256,3,0.154857898470014326841592833262
4087,4087_0,COMPLETED,SOBOL,0.690000000000000057731597280508,13885.000000000000000000000000000000,3865,1676,8,0.902218768181279329176902592735
4088,4088_0,COMPLETED,SOBOL,0.660000000000000031086244689504,11630.000000000000000000000000000000,4155,3794,2,0.639008241558447487307148549007
4089,4089_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12145.000000000000000000000000000000,1638,961,7,0.390655223924666616941436814159
4090,4090_0,COMPLETED,SOBOL,0.650000000000000022204460492503,8478.000000000000000000000000000000,495,2783,5,0.950173348877578982651925798564
4091,4091_0,RUNNING,SOBOL,,,3091,2443,10,0.200345530787482850598735240055
4092,4092_0,RUNNING,SOBOL,,,3609,3461,6,0.040698369387537243480057469469
4093,4093_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11755.000000000000000000000000000000,1244,1296,1,0.790268974313512395646341701649
4094,4094_0,RUNNING,SOBOL,,,2289,4943,8,0.355742657655850058606716856957
4095,4095_0,COMPLETED,SOBOL,0.719999999999999973354647408996,5647.000000000000000000000000000000,4732,281,3,0.603869390834122943267914251919
4096,4096_0,COMPLETED,SOBOL,0.660000000000000031086244689504,10444.000000000000000000000000000000,4833,3750,1,0.885028856644406891618359622953
4097,4097_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13865.000000000000000000000000000000,2188,1496,6,0.135861800912767644033962710637
4098,4098_0,RUNNING,SOBOL,,,1143,4761,4,0.695198986042290911768759542610
4099,4099_0,RUNNING,SOBOL,,,3710,13,9,0.446546877497807137569196811455
4100,4100_0,RUNNING,SOBOL,,,3030,3995,8,0.294441160637885335216168414263
4101,4101_0,COMPLETED,SOBOL,0.660000000000000031086244689504,8490.000000000000000000000000000000,557,1248,3,0.543350010180845832685747609503
4102,4102_0,RUNNING,SOBOL,,,1699,2514,9,0.108520897785201672625099433844
4103,4103_0,COMPLETED,SOBOL,0.670000000000000039968028886506,12512.000000000000000000000000000000,4094,2263,5,0.857914710137993141714218836569
4104,4104_0,RUNNING,SOBOL,,,3769,4461,10,0.622003232132643413265782328381
4105,4105_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9492.000000000000000000000000000000,1399,454,5,0.371602043585851804508024542884
4106,4106_0,RUNNING,SOBOL,,,256,3290,7,0.810325726928189382647360616829
4107,4107_0,COMPLETED,SOBOL,0.680000000000000048849813083507,9466.000000000000000000000000000000,2705,1779,2,0.062424253579229115052040555156
4108,4108_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13940.000000000000000000000000000000,3371,2953,4,0.214638293417170639143520816106
4109,4109_0,RUNNING,SOBOL,,,858,1959,8,0.962313006427139017162630807434
4110,4110_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12157.000000000000000000000000000000,1903,4280,2,0.399081131380051357115945620535
4111,4111_0,COMPLETED,SOBOL,0.680000000000000048849813083507,13762.000000000000000000000000000000,4494,791,6,0.649225582646206000880795272678
4112,4112_0,RUNNING,SOBOL,,,4640,4103,5,0.094141508560627695789690960737
4113,4113_0,COMPLETED,SOBOL,0.650000000000000022204460492503,14219.000000000000000000000000000000,2088,653,10,0.842080784903839196786634602176
4114,4114_0,COMPLETED,SOBOL,0.660000000000000031086244689504,11672.000000000000000000000000000000,633,3090,2,0.278607175918295979499816894531
4115,4115_0,RUNNING,SOBOL,,,3263,2136,7,0.528970561470836431183784043242
4116,4116_0,RUNNING,SOBOL,,,2539,3155,9,0.743210064889863186721186139039
4117,4117_0,COMPLETED,SOBOL,0.589999999999999968913755310496,11081.000000000000000000000000000000,130,1604,3,0.493073435958474859397426826035
4118,4118_0,RUNNING,SOBOL,,,1487,4635,7,0.931555355619639202657822352194
4119,4119_0,COMPLETED,SOBOL,0.690000000000000057731597280508,6300.000000000000000000000000000000,3974,590,1,0.183872820274904369419743943581
4120,4120_0,RUNNING,SOBOL,,,4260,2689,6,0.415881637314334529076376156809
4121,4121_0,COMPLETED,SOBOL,0.680000000000000048849813083507,10932.000000000000000000000000000000,1826,2398,1,0.664586777124553940154783049366
4122,4122_0,RUNNING,SOBOL,,,469,3859,9,0.229999428410083056606438844938
4123,4123_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12351.000000000000000000000000000000,2824,1074,4,0.979113452875986722823142827110
4124,4124_0,COMPLETED,SOBOL,0.640000000000000013322676295502,13284.000000000000000000000000000000,3563,4900,2,0.764766697216779034462774689018
4125,4125_0,COMPLETED,SOBOL,0.790000000000000035527136788005,3193.000000000000000000000000000000,958,190,8,0.015395935470238326925329630512
4126,4126_0,COMPLETED,SOBOL,0.630000000000000004440892098501,13789.000000000000000000000000000000,2413,3572,4,0.574974854538217172716940694954
4127,4127_0,RUNNING,SOBOL,,,4941,1359,10,0.326042954389005879001217635960
4128,4128_0,COMPLETED,SOBOL,0.660000000000000031086244689504,13144.000000000000000000000000000000,4947,4346,3,0.523314050514250950207895130006
4129,4129_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12433.000000000000000000000000000000,2387,881,8,0.272446496153250339311568950507
4130,4130_0,COMPLETED,SOBOL,0.660000000000000031086244689504,13425.000000000000000000000000000000,951,2857,5,0.832023630658164647933006108360
4131,4131_0,RUNNING,SOBOL,,,3590,1898,10,0.084584716055542227830521540000
4132,4132_0,RUNNING,SOBOL,,,2837,3380,6,0.174424707660451538959733852607
4133,4133_0,COMPLETED,SOBOL,0.650000000000000022204460492503,10069.000000000000000000000000000000,436,1844,1,0.921633054856210942595851065562
4134,4134_0,RUNNING,SOBOL,,,1813,4399,9,0.487051535714417671574238966059
4135,4135_0,COMPLETED,SOBOL,0.729999999999999982236431605997,7231.000000000000000000000000000000,4292,359,4,0.737658545726910253037544862309
4136,4136_0,RUNNING,SOBOL,,,3963,2615,8,0.969556712420657329509765531839
4137,4137_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12353.000000000000000000000000000000,1518,2319,3,0.219942326214164485254087821886
4138,4138_0,COMPLETED,SOBOL,0.579999999999999960031971113494,14172.000000000000000000000000000000,141,3944,6,0.658426030438393317112399927282
4139,4139_0,COMPLETED,SOBOL,0.660000000000000031086244689504,7651.000000000000000000000000000000,2508,1144,1,0.410225059436634176268654528030
4140,4140_0,RUNNING,SOBOL,,,3255,4818,5,0.320491487275809061596731908139
4141,4141_0,COMPLETED,SOBOL,0.800000000000000044408920985006,2096.000000000000000000000000000000,660,113,10,0.568953006343916101172908383887
4142,4142_0,COMPLETED,SOBOL,0.560000000000000053290705182008,14046.000000000000000000000000000000,2096,3645,2,0.005473567785695195031525628337
4143,4143_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12735.000000000000000000000000000000,4613,1446,7,0.755318517681211276659780651244
4144,4144_0,COMPLETED,SOBOL,0.660000000000000031086244689504,13683.000000000000000000000000000000,4525,3508,3,0.440997343661263585534726416881
4145,4145_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12039.000000000000000000000000000000,1891,1268,8,0.689175204571336519343560667039
4146,4146_0,RUNNING,SOBOL,,,826,4995,2,0.125941307019442311210255525111
4147,4147_0,COMPLETED,SOBOL,0.780000000000000026645352591004,4000.000000000000000000000000000000,3382,252,6,0.875578803317621390256419999787
4148,4148_0,RUNNING,SOBOL,,,2732,3770,10,0.848359902959316958259705643286
4149,4149_0,RUNNING,SOBOL,,,249,1008,5,0.098461862312629822024945269732
4150,4150_0,RUNNING,SOBOL,,,1371,2750,7,0.537191137285903064224612535327
4151,4151_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12806.000000000000000000000000000000,3777,2494,2,0.288782708968967183338349968835
4152,4152_0,RUNNING,SOBOL,,,4068,4535,8,0.052974267173558471644145839718
4153,4153_0,COMPLETED,SOBOL,0.700000000000000066613381477509,6686.000000000000000000000000000000,1706,533,3,0.800405299955978977166637378104
4154,4154_0,RUNNING,SOBOL,,,583,3205,9,0.365578210065141295803670118403
4155,4155_0,COMPLETED,SOBOL,0.680000000000000048849813083507,13728.000000000000000000000000000000,3023,1709,5,0.616453646246343800463307616155
4156,4156_0,COMPLETED,SOBOL,0.670000000000000039968028886506,9969.000000000000000000000000000000,3678,3035,1,0.643567197898402776345960774051
4157,4157_0,COMPLETED,SOBOL,0.670000000000000039968028886506,12906.000000000000000000000000000000,1156,2036,6,0.392922325406223515997794493160
4158,4158_0,COMPLETED,SOBOL,0.609999999999999986677323704498,13607.000000000000000000000000000000,2220,4207,4,0.952253918904811147427835749113
4159,4159_0,RUNNING,SOBOL,,,4820,704,9,0.205083434188738478187730152058
4160,4160_0,RUNNING,SOBOL,,,4764,2922,7,0.298234896335750843121559228166
4161,4161_0,COMPLETED,SOBOL,0.650000000000000022204460492503,9558.000000000000000000000000000000,2276,2012,1,0.548323936918750365343555586151
4162,4162_0,RUNNING,SOBOL,,,1212,4252,9,0.113803211892023678486474125293
4163,4163_0,COMPLETED,SOBOL,0.680000000000000048849813083507,10688.000000000000000000000000000000,3622,835,3,0.861407702345401093957377725019
4164,4164_0,COMPLETED,SOBOL,0.650000000000000022204460492503,10630.000000000000000000000000000000,3117,4510,2,0.896547147924080523040402113111
4165,4165_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8690.000000000000000000000000000000,489,421,7,0.148712565947324043547084215788
4166,4166_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10038.000000000000000000000000000000,1612,3337,5,0.708228668395429861170953245164
4167,4167_0,RUNNING,SOBOL,,,4162,1752,10,0.457878607580438246049681083605
4168,4168_0,RUNNING,SOBOL,,,3837,4028,4,0.194809172974899413866012309882
4169,4169_0,RUNNING,SOBOL,,,1311,1199,10,0.944136153440922498703002929688
4170,4170_0,COMPLETED,SOBOL,0.589999999999999968913755310496,10881.000000000000000000000000000000,188,2541,2,0.380717746939510104375870014337
4171,4171_0,RUNNING,SOBOL,,,2793,2215,8,0.629575409265235030886742606526
4172,4172_0,RUNNING,SOBOL,,,3283,3697,9,0.594297303136438137549646398838
4173,4173_0,COMPLETED,SOBOL,0.660000000000000031086244689504,11801.000000000000000000000000000000,926,1527,4,0.345700664760544895681704247181
4174,4174_0,RUNNING,SOBOL,,,1991,4717,6,0.784123574869707185008849137375
4175,4175_0,COMPLETED,SOBOL,0.820000000000000062172489379009,8188.000000000000000000000000000000,4425,41,1,0.035026682209223510000573043044
4176,4176_0,RUNNING,SOBOL,,,4552,4852,9,0.722592881398275488358251550380
4177,4177_0,COMPLETED,SOBOL,0.760000000000000008881784197001,1769.000000000000000000000000000000,2157,217,5,0.473727813135832565016869466490
4178,4178_0,RUNNING,SOBOL,,,721,3523,7,0.912396293994039320196520748141
4179,4179_0,COMPLETED,SOBOL,0.670000000000000039968028886506,12161.000000000000000000000000000000,3195,1391,3,0.163076719464734204434464004407
4180,4180_0,RUNNING,SOBOL,,,2607,2717,4,0.065807413365691902473741947688
4181,4181_0,RUNNING,SOBOL,,,42,2354,9,0.814865967663005008603249734733
4182,4182_0,COMPLETED,SOBOL,0.650000000000000022204460492503,12388.000000000000000000000000000000,1419,3891,1,0.251693102167919291467512721283
4183,4183_0,RUNNING,SOBOL,,,4062,1022,6,0.500328078906983164664268315391
4184,4184_0,RUNNING,SOBOL,,,4348,3199,2,0.767307907585054627119802717061
4185,4185_0,RUNNING,SOBOL,,,1758,1576,6,0.019680782923474908485683698700
4186,4186_0,RUNNING,SOBOL,,,381,4688,4,0.578951344365254083612626345712
4187,4187_0,COMPLETED,SOBOL,0.700000000000000066613381477509,11657.000000000000000000000000000000,2892,559,8,0.328884937990456815981588079012
4188,4188_0,RUNNING,SOBOL,,,3495,4077,7,0.426292071843519804197342182306
4189,4189_0,COMPLETED,SOBOL,0.690000000000000057731597280508,10671.000000000000000000000000000000,1046,701,2,0.676588566023856419207049839315
4190,4190_0,RUNNING,SOBOL,,,2481,3058,10,0.241822270248085252619674179186
4191,4191_0,COMPLETED,SOBOL,0.680000000000000048849813083507,13059.000000000000000000000000000000,4852,2186,5,0.989710418859496732224556581059
4192,4192_0,RUNNING,SOBOL,,,4899,3317,10,0.030627230487763883182150692619
4193,4193_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12078.000000000000000000000000000000,2455,1773,5,0.779748631147667792262723196473
4194,4194_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13187.000000000000000000000000000000,1078,4491,7,0.341266770971938970813397418169
4195,4195_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4991.000000000000000000000000000000,3444,440,2,0.589964534588158118211254077323
4196,4196_0,COMPLETED,SOBOL,0.630000000000000004440892098501,12966.000000000000000000000000000000,2944,4271,3,0.679802384717389962531797209522
4197,4197_0,COMPLETED,SOBOL,0.670000000000000039968028886506,9755.000000000000000000000000000000,349,817,8,0.430878336645662773918274979223
4198,4198_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10152.000000000000000000000000000000,1785,2942,1,0.994352005116641568527313665982
4199,4199_0,COMPLETED,SOBOL,0.680000000000000048849813083507,14026.000000000000000000000000000000,4301,1992,7,0.244973391292616721193198259243
4200,4200_0,RUNNING,SOBOL,,,4011,4736,1,0.476883217131718994963307522994
4201,4201_0,COMPLETED,SOBOL,0.810000000000000053290705182008,12658.000000000000000000000000000000,1451,22,6,0.727238750606775230522771380492
4202,4202_0,RUNNING,SOBOL,,,15,3717,4,0.167659653082489978892510862352
4203,4203_0,COMPLETED,SOBOL,0.660000000000000031086244689504,14234.000000000000000000000000000000,2653,1507,9,0.915606781503185640502806563745
4204,4204_0,RUNNING,SOBOL,,,3148,2521,8,0.825874874934554137340114721155
4205,4205_0,COMPLETED,SOBOL,0.660000000000000031086244689504,13519.000000000000000000000000000000,748,2236,3,0.078184963395819068177061694769
4206,4206_0,RUNNING,SOBOL,,,2125,4009,10,0.512772133653983441803347886889
4207,4207_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12751.000000000000000000000000000000,4603,1218,4,0.262642880916595433671290038546
4208,4208_0,RUNNING,SOBOL,,,4379,3831,6,0.947315351611003331200322463701
4209,4209_0,COMPLETED,SOBOL,0.560000000000000053290705182008,12138.000000000000000000000000000000,2017,1081,1,0.199421730339527120134945903374
4210,4210_0,RUNNING,SOBOL,,,895,2659,9,0.634250664278864895173626337055
4211,4211_0,RUNNING,SOBOL,,,3334,2412,4,0.383841623654589070291365260346
4212,4212_0,RUNNING,SOBOL,,,2741,3581,3,0.356621057704091082296571357801
4213,4213_0,COMPLETED,SOBOL,0.640000000000000013322676295502,13623.000000000000000000000000000000,220,1333,8,0.606772885164245989741971243348
4214,4214_0,COMPLETED,SOBOL,0.630000000000000004440892098501,14014.000000000000000000000000000000,1284,4911,5,0.047435521578416225962904206881
4215,4215_0,COMPLETED,SOBOL,0.790000000000000035527136788005,5607.000000000000000000000000000000,3884,157,10,0.795102858394384437445978619508
4216,4216_0,RUNNING,SOBOL,,,4213,3116,5,0.559305599860847046933542969782
4217,4217_0,RUNNING,SOBOL,,,1580,2128,10,0.310646115122362953542278773966
4218,4218_0,COMPLETED,SOBOL,0.660000000000000031086244689504,10477.000000000000000000000000000000,516,4136,2,0.873878049654886135400033708720
4219,4219_0,COMPLETED,SOBOL,0.690000000000000057731597280508,8436.000000000000000000000000000000,3071,641,7,0.124718370117247109862823606363
4220,4220_0,RUNNING,SOBOL,,,3668,4628,8,0.151834063244983552554145944669
4221,4221_0,COMPLETED,SOBOL,0.680000000000000048849813083507,10033.000000000000000000000000000000,1185,618,3,0.901220023520290847152125479624
4222,4222_0,RUNNING,SOBOL,,,2308,3141,6,0.462496399663388735312707922276
4223,4223_0,COMPLETED,SOBOL,0.670000000000000039968028886506,4745.000000000000000000000000000000,4713,1634,1,0.711413101283833393395639177470
4224,4224_0,RUNNING,SOBOL,,,4774,4419,4,0.805508493192493957302247054031
4225,4225_0,COMPLETED,SOBOL,0.700000000000000066613381477509,10174.000000000000000000000000000000,2247,339,9,0.055673298908397554629612358212
4226,4226_0,COMPLETED,SOBOL,0.670000000000000039968028886506,9015.000000000000000000000000000000,1124,3399,1,0.619085935322567837424401204771
4227,4227_0,COMPLETED,SOBOL,0.670000000000000039968028886506,14237.000000000000000000000000000000,3729,1825,6,0.370740293882787230739239703325
4228,4228_0,RUNNING,SOBOL,,,2972,2838,10,0.405878073869273048313033314116
4229,4229_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12439.000000000000000000000000000000,615,1917,4,0.653996954970061827872029880382
4230,4230_0,RUNNING,SOBOL,,,1679,4326,8,0.215575888909399521198295701652
4231,4231_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13848.000000000000000000000000000000,4114,901,3,0.965154345912858868672401513322
4232,4232_0,RUNNING,SOBOL,,,3828,3626,7,0.702073252161964811435268529749
4233,4233_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11848.000000000000000000000000000000,1340,1465,2,0.451487418964505171636858449347
4234,4234_0,RUNNING,SOBOL,,,275,4798,10,0.886013795107603030487553041894
4235,4235_0,COMPLETED,SOBOL,0.800000000000000044408920985006,2097.000000000000000000000000000000,2686,133,5,0.138902290200814598764011975618
4236,4236_0,COMPLETED,SOBOL,0.650000000000000022204460492503,10947.000000000000000000000000000000,3429,3964,1,0.103626325547695158357797140525
4237,4237_0,COMPLETED,SOBOL,0.680000000000000048849813083507,13301.000000000000000000000000000000,800,1124,7,0.850994571452960424373657133401
4238,4238_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12987.000000000000000000000000000000,1923,2634,3,0.291476505985483524963086665593
4239,4239_0,RUNNING,SOBOL,,,4473,2300,8,0.542289095804095233610553350445
4240,4240_0,COMPLETED,SOBOL,0.670000000000000039968028886506,12261.000000000000000000000000000000,4659,2809,2,0.232871782114729281021325846268
4241,4241_0,RUNNING,SOBOL,,,2069,2435,7,0.980021090015768980840960011847
4242,4242_0,RUNNING,SOBOL,,,692,3828,5,0.420744758486747749692824527301
4243,4243_0,COMPLETED,SOBOL,0.680000000000000048849813083507,14276.000000000000000000000000000000,3204,950,10,0.671292788689956121395141508401
4244,4244_0,RUNNING,SOBOL,,,2559,4937,6,0.574021341115236283236811232200
4245,4245_0,COMPLETED,SOBOL,0.670000000000000039968028886506,5381.000000000000000000000000000000,109,310,2,0.323216573631390946541586117746
4246,4246_0,RUNNING,SOBOL,,,1545,3448,8,0.757984713455662095782372489339
4247,4247_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12990.000000000000000000000000000000,3916,1327,4,0.010608645215630530672656917091
4248,4248_0,RUNNING,SOBOL,,,4241,4149,9,0.277577290631830675415869791323
4249,4249_0,COMPLETED,SOBOL,0.700000000000000066613381477509,12411.000000000000000000000000000000,1845,762,4,0.525975963337346863468724222912
4250,4250_0,RUNNING,SOBOL,,,410,2975,6,0.087313133595511321916049496394
4251,4251_0,COMPLETED,SOBOL,0.660000000000000031086244689504,9929.000000000000000000000000000000,2884,2095,1,0.837095296613872053015370511275
4252,4252_0,RUNNING,SOBOL,,,3543,3264,5,0.934504096059128652740355391870
4253,4253_0,RUNNING,SOBOL,,,978,1650,9,0.184948689661920073756817828325
4254,4254_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13394.000000000000000000000000000000,2355,4593,3,0.748119592137634792372580250230
4255,4255_0,COMPLETED,SOBOL,0.719999999999999973354647408996,6843.000000000000000000000000000000,4999,475,7,0.499977660430595272078591051468
4256,4256_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12673.000000000000000000000000000000,4992,3278,2,0.261005463441833840398942356842
4257,4257_0,COMPLETED,SOBOL,0.650000000000000022204460492503,11992.000000000000000000000000000000,2364,1654,7,0.511361234858632052180382743245
4258,4258_0,RUNNING,SOBOL,,,987,4609,5,0.072637492030858993863340344888
4259,4259_0,COMPLETED,SOBOL,0.729999999999999982236431605997,7872.000000000000000000000000000000,3537,481,10,0.820584382509812693129447325191
4260,4260_0,RUNNING,SOBOL,,,2889,4155,7,0.917977237999439199533924238494
4261,4261_0,COMPLETED,SOBOL,0.670000000000000039968028886506,7206.000000000000000000000000000000,401,778,1,0.170287088518962265171197145719
4262,4262_0,RUNNING,SOBOL,,,1837,2979,8,0.733518904080614486673539431649
4263,4263_0,COMPLETED,SOBOL,0.660000000000000031086244689504,11859.000000000000000000000000000000,4247,2108,3,0.483389889284968399252306880953
4264,4264_0,RUNNING,SOBOL,,,3908,4931,9,0.247479846365749822645341282623
4265,4265_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4851.000000000000000000000000000000,1551,294,4,0.996601484967395645497845180216
4266,4266_0,RUNNING,SOBOL,,,116,3445,6,0.437264240352436883707554216016
4267,4267_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10505.000000000000000000000000000000,2550,1314,1,0.685961766026914165905736808782
4268,4268_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12138.000000000000000000000000000000,3212,2796,4,0.588674378214403937192855664762
4269,4269_0,RUNNING,SOBOL,,,686,2431,10,0.339750092200934883379659368074
4270,4270_0,COMPLETED,SOBOL,0.520000000000000017763568394003,12850.000000000000000000000000000000,2063,3812,3,0.774579145111143563262601219321
4271,4271_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12458.000000000000000000000000000000,4668,944,8,0.025200769228860737253272716885
4272,4272_0,COMPLETED,SOBOL,0.660000000000000031086244689504,14007.000000000000000000000000000000,4482,3950,4,0.716703474737703793984167077724
4273,4273_0,COMPLETED,SOBOL,0.680000000000000048849813083507,7919.000000000000000000000000000000,1917,1120,9,0.468043752057477835393228815519
4274,4274_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10948.000000000000000000000000000000,794,2618,1,0.902631041286513169374927656463
4275,4275_0,RUNNING,SOBOL,,,3437,2294,6,0.153471599690616133937481890825
4276,4276_0,RUNNING,SOBOL,,,2677,3620,9,0.118211578993126745218411599581
4277,4277_0,COMPLETED,SOBOL,0.640000000000000013322676295502,12710.000000000000000000000000000000,282,1449,5,0.867597777210175946649428624369
4278,4278_0,RUNNING,SOBOL,,,1346,4795,8,0.308018798656761627619005139422
4279,4279_0,COMPLETED,SOBOL,0.800000000000000044408920985006,3246.000000000000000000000000000000,3820,120,3,0.556935262335464309479959865712
4280,4280_0,RUNNING,SOBOL,,,4120,2844,7,0.788943596055731166671876053442
4281,4281_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11505.000000000000000000000000000000,1671,1933,2,0.041049736842513083467931522819
4282,4282_0,RUNNING,SOBOL,,,606,4329,10,0.604523286342620869149300233403
4283,4283_0,COMPLETED,SOBOL,0.700000000000000066613381477509,11395.000000000000000000000000000000,2977,914,5,0.354114483660086964977864454340
4284,4284_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12408.000000000000000000000000000000,3723,4432,2,0.389268203884363173106208932950
4285,4285_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5711.000000000000000000000000000000,1133,342,6,0.639420269286260056773585347401
4286,4286_0,COMPLETED,SOBOL,0.640000000000000013322676295502,12874.000000000000000000000000000000,2256,3415,3,0.200938290139660247213271304645
4287,4287_0,COMPLETED,SOBOL,0.670000000000000039968028886506,14168.000000000000000000000000000000,4767,1831,8,0.948605389013886468596581380552
4288,4288_0,RUNNING,SOBOL,,,4712,4612,6,0.544675615226849929584318488196
4289,4289_0,COMPLETED,SOBOL,0.660000000000000031086244689504,6387.000000000000000000000000000000,2311,612,1,0.294089544087648369075083110147
4290,4290_0,RUNNING,SOBOL,,,1188,3128,9,0.857260565534234020290682565246
4291,4291_0,COMPLETED,SOBOL,0.690000000000000057731597280508,10814.000000000000000000000000000000,3667,1630,4,0.110149298569187523155754604431
4292,4292_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12995.000000000000000000000000000000,3072,3112,3,0.137248571857810031104918380152
4293,4293_0,RUNNING,SOBOL,,,512,2114,8,0.884617055704817190076028055046
4294,4294_0,COMPLETED,SOBOL,0.660000000000000031086244689504,14280.000000000000000000000000000000,1576,4130,4,0.445954344933852553367614746094
4295,4295_0,COMPLETED,SOBOL,0.690000000000000057731597280508,13863.000000000000000000000000000000,4215,626,10,0.696766696810722341304256133299
4296,4296_0,RUNNING,SOBOL,,,3880,3585,5,0.963880486689507987030367530679
