trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
146,146_0,FAILED,SOBOL,,,4376,3465,4911,0.834671000221744230351816895563,0.264800617495551726676694670459,4.275843713497743614482260454679,str\(\'t-test\'\),24,str\(\'bounded\'\)
147,147_0,FAILED,SOBOL,,,823,976,716,0.191533749677240849873527395175,0.678197213925421205082955111720,9.527585599741899002879108593334,str\(\'ks-test\'\),37,str\(\'bounded\'\)
148,148_0,FAILED,SOBOL,,,399,2907,1981,0.061709182877093551877756283375,0.592229557797312788913757231057,5.377581378499046493857349560130,str\(\'t-test\'\),17,str\(\'bounded\'\)
149,149_0,FAILED,SOBOL,,,4342,399,3643,0.915514337418600887552599942865,0.475494918154552581590621684882,0.907087634946219689702218147431,str\(\'ks-test\'\),30,str\(\'bounded\'\)
150,150_0,FAILED,SOBOL,,,3089,4133,312,0.279988850634545094475669202438,0.137610294425860035794073610305,2.780196869734674613994229730451,str\(\'t-test\'\),43,str\(\'bounded\'\)
151,151_0,FAILED,SOBOL,,,1645,1626,4065,0.634851126065477777693502048351,0.800491647712886278398514150467,8.503924613759853201599980820902,str\(\'ks-test\'\),4,str\(\'bounded\'\)
152,152_0,FAILED,SOBOL,,,1380,3147,313,0.994904490970075161548891173879,0.057984192823991177745401870425,9.267629148053005749829935666639,str\(\'t-test\'\),15,str\(\'bounded\'\)
153,153_0,FAILED,SOBOL,,,2749,659,4062,0.109976082557812326889745691005,0.876209281083196400707890916237,4.518692735346966138365587539738,str\(\'ks-test\'\),26,str\(\'bounded\'\)
154,154_0,FAILED,SOBOL,,,4003,4498,2395,0.714199401870369898759349780448,0.727033382717520049176584961970,1.397224672462791250637792472844,str\(\'t-test\'\),39,str\(\'bounded\'\)
155,155_0,FAILED,SOBOL,,,133,2011,3232,0.328328084604814662839089578483,0.328986776126548641219216051468,7.389625669308938604729064536514,str\(\'ks-test\'\),2,str\(\'bounded\'\)
156,156_0,FAILED,SOBOL,,,1105,3825,4464,0.424887057458981864943581285843,0.430798935672268290542064050896,7.789852299295366933051809610333,str\(\'t-test\'\),46,str\(\'bounded\'\)
157,157_0,FAILED,SOBOL,,,4740,1319,1161,0.537959123071283129569053471641,0.500508780788630258662408323289,3.516258342270739412072089180583,str\(\'ks-test\'\),9,str\(\'bounded\'\)
158,158_0,FAILED,SOBOL,,,3496,2589,2776,0.144166747523471722169929876145,0.853256725419312744840283357917,0.388351237533614057628739146821,str\(\'t-test\'\),22,str\(\'bounded\'\)
159,159_0,FAILED,SOBOL,,,2360,81,1601,0.756295904282480502267560495966,0.205725332228466867290350705844,5.918230647667312105397741106572,str\(\'ks-test\'\),33,str\(\'bounded\'\)
160,160_0,FAILED,SOBOL,,,2495,3968,857,0.652039215860888310416498825361,0.595276032807305455207824707031,7.279154432738200952712759317365,str\(\'t-test\'\),26,str\(\'bounded\'\)
161,161_0,FAILED,SOBOL,,,3547,1475,4770,0.258405776102095863233643058265,0.462693396836519221793082579097,1.436882540295831844900931173470,str\(\'ks-test\'\),16,str\(\'bounded\'\)
162,162_0,FAILED,SOBOL,,,4801,2744,1275,0.932770991614088385013303650339,0.175731607325375072115036800824,4.564455873776227967653085215716,str\(\'t-test\'\),3,str\(\'bounded\'\)
163,163_0,FAILED,SOBOL,,,1248,251,3100,0.040072816830128435428015620801,0.760411152252927435846174830658,9.151052640886046418700061622076,str\(\'ks-test\'\),39,str\(\'bounded\'\)
164,164_0,FAILED,SOBOL,,,33,3318,4363,0.208721534609794617809441774625,0.970999360637739283852454263979,5.625909521579743000074813608080,str\(\'t-test\'\),9,str\(\'bounded\'\)
165,165_0,FAILED,SOBOL,,,3976,807,14,0.813087620826438040033679044427,0.089931967809796328761073880287,0.570838544291444205391883315315,str\(\'ks-test\'\),45,str\(\'bounded\'\)
166,166_0,FAILED,SOBOL,,,2732,4663,3550,0.489438089527189756910985352079,0.299046335302293297964126850275,3.692640341183170971106619617785,str\(\'t-test\'\),32,str\(\'bounded\'\)
167,167_0,FAILED,SOBOL,,,1289,2150,2074,0.594739440718665690610578167252,0.634210666829720159931582657009,7.503636481053196582990949536907,str\(\'ks-test\'\),22,str\(\'bounded\'\)
168,168_0,FAILED,SOBOL,,,1629,3051,3325,0.765719427105039374126249640540,0.382669850733131144959742186984,9.555059093929827440661028958857,str\(\'t-test\'\),10,str\(\'bounded\'\)
169,169_0,FAILED,SOBOL,,,2998,559,2302,0.130351913189515472568658083219,0.562277251487597773405013867887,4.143418724198825842108817596454,str\(\'ks-test\'\),50,str\(\'bounded\'\)
170,170_0,FAILED,SOBOL,,,4242,4286,3763,0.547451195422559933057016223756,0.832426545960828656589569618518,2.270566937102004967385937561630,str\(\'t-test\'\),37,str\(\'bounded\'\)
171,171_0,FAILED,SOBOL,,,372,1793,611,0.411018976224586385370685093221,0.232397011194378139142813211038,6.428363053082489564360457734438,str\(\'ks-test\'\),23,str\(\'bounded\'\)
172,172_0,FAILED,SOBOL,,,885,4980,1850,0.337751436406746485818786140953,0.005979512792080640855296724823,8.703478581132367608574895712081,str\(\'t-test\'\),31,str\(\'bounded\'\)
173,173_0,FAILED,SOBOL,,,4520,2468,2527,0.700384396515786655790236636676,0.934071700146421823873765788449,2.514711857843212605700955464272,str\(\'ks-test\'\),17,str\(\'bounded\'\)
174,174_0,FAILED,SOBOL,,,3267,3626,1020,0.119467969017103312068250886568,0.710094026623293794742153295374,0.637938477318733987431187415496,str\(\'t-test\'\),4,str\(\'bounded\'\)
175,175_0,FAILED,SOBOL,,,2131,1114,4605,0.981036223843693711010871538747,0.359579734999686484453462753663,5.580799491607584705832323379582,str\(\'ks-test\'\),44,str\(\'bounded\'\)
176,176_0,FAILED,SOBOL,,,1931,3581,2475,0.453693169584497790758348401141,0.785560832219198368342460980784,2.911834718722849935090835060691,str\(\'ks-test\'\),6,str\(\'bounded\'\)
177,177_0,FAILED,SOBOL,,,3301,1092,3152,0.566639111202210221662767253292,0.154480863049626354621679524826,8.284414166630245546230071340688,str\(\'t-test\'\),41,str\(\'bounded\'\)
178,178_0,FAILED,SOBOL,,,4544,4690,394,0.235360188005492104723614943396,0.491756363354623304839918773723,5.157758634263649888396230380749,str\(\'ks-test\'\),29,str\(\'bounded\'\)
179,179_0,FAILED,SOBOL,,,675,2202,3980,0.847370864648371968641527018917,0.577907880598679146721963206801,1.039018709461204670319034448767,str\(\'t-test\'\),19,str\(\'bounded\'\)
180,180_0,FAILED,SOBOL,,,562,4171,2700,0.898975058056414089158181468520,0.663274012567475423907126241829,3.782913574328646166833323150058,str\(\'ks-test\'\),35,str\(\'bounded\'\)
181,181_0,FAILED,SOBOL,,,4198,1664,1678,0.013921477416530252807502776591,0.281678800255060202140100500401,9.932624069190584492616835632361,str\(\'t-test\'\),25,str\(\'bounded\'\)
182,182_0,FAILED,SOBOL,,,2944,2869,4389,0.680626840770244601053207134100,0.115081268556416038695289216776,6.809904433935881407080614735605,str\(\'ks-test\'\),13,str\(\'bounded\'\)
183,183_0,FAILED,SOBOL,,,1809,361,1236,0.294637995155528187307680809681,0.949747999200597381452837453253,1.906104453218169458850184128096,str\(\'t-test\'\),48,str\(\'bounded\'\)
184,184_0,FAILED,SOBOL,,,1528,4382,4988,0.091489473108202226669938283976,0.191410308104008441976162657738,0.168681363923475158284048802670,str\(\'ks-test\'\),35,str\(\'bounded\'\)
185,185_0,FAILED,SOBOL,,,2581,1895,639,0.945169485164806255639291521220,0.869515309741720532343833838240,6.050009447543882146192117943428,str\(\'t-test\'\),20,str\(\'bounded\'\)
186,186_0,FAILED,SOBOL,,,3834,3263,2926,0.372156498964875959156728413291,0.517376503406092536074822874070,7.921948164172471607002989912871,str\(\'ks-test\'\),7,str\(\'bounded\'\)
187,187_0,FAILED,SOBOL,,,282,775,1449,0.726901216303929675888184647192,0.415874788124114269649567177112,3.296290475239045836275408873917,str\(\'t-test\'\),47,str\(\'bounded\'\)
188,188_0,FAILED,SOBOL,,,941,2552,232,0.521421674745157326391620244976,0.314679366137832428051979150041,1.802423164378851749845011909201,str\(\'ks-test\'\),1,str\(\'bounded\'\)
189,189_0,FAILED,SOBOL,,,4884,44,4145,0.377101209059357622699337753147,0.743299581175670076582662204601,6.896555175238289869810159871122,str\(\'t-test\'\),40,str\(\'bounded\'\)
190,190_0,FAILED,SOBOL,,,3640,3863,1900,0.802073479766026165016512550210,0.893084617836400918022832229326,8.774241588981821493575807835441,str\(\'ks-test\'\),28,str\(\'bounded\'\)
191,191_0,FAILED,SOBOL,,,2198,1356,3725,0.158817719362676135208545247224,0.043067659411579368999856143319,4.924189220684580980957889551064,str\(\'t-test\'\),13,str\(\'bounded\'\)
192,192_0,FAILED,SOBOL,,,2235,4636,2126,0.936663892321288549247526589170,0.460552356146275987391902617674,2.060618009331636191205916475155,str\(\'t-test\'\),19,str\(\'bounded\'\)
193,193_0,FAILED,SOBOL,,,3600,2149,3499,0.082953440451994542303992830057,0.609144664281979220099572103209,6.648058675186709010063168534543,str\(\'ks-test\'\),29,str\(\'bounded\'\)
194,194_0,FAILED,SOBOL,,,4847,3322,124,0.718318545207381253803191611951,0.754422140019014531020502545289,9.774754585661925787576365109999,str\(\'t-test\'\),42,str\(\'bounded\'\)
195,195_0,FAILED,SOBOL,,,981,833,4253,0.363665184484794734576240671231,0.185651379957795154007627047577,3.933469628807157558725293711177,str\(\'ks-test\'\),7,str\(\'bounded\'\)
196,196_0,FAILED,SOBOL,,,244,2805,2975,0.384174377745017392449256021791,0.083846804805099969803983128713,1.209180458878166941616427720874,str\(\'t-test\'\),47,str\(\'bounded\'\)
197,197_0,FAILED,SOBOL,,,3874,297,1400,0.528464399900287373768037468835,0.980954326340928717264944225462,5.019342198543251143405541370157,str\(\'ks-test\'\),12,str\(\'bounded\'\)
198,198_0,FAILED,SOBOL,,,2618,3922,4744,0.165844266338273871319586305617,0.632104863824322849019665682135,8.142021157695911171003899653442,str\(\'t-test\'\),25,str\(\'bounded\'\)
199,199_0,FAILED,SOBOL,,,1488,1415,884,0.809191379640251451377253033570,0.312818860620260263960545898954,3.085953671781346052682692970848,str\(\'ks-test\'\),35,str\(\'bounded\'\)
200,200_0,FAILED,SOBOL,,,1847,3639,4632,0.574734254540875566519275707833,0.548580808041617240533582844364,4.784170660582371503721788030816,str\(\'t-test\'\),47,str\(\'bounded\'\)
201,201_0,FAILED,SOBOL,,,2903,1151,993,0.461696926563978204960392304201,0.384638539809733615015829855110,8.941122840568423768559114250820,str\(\'ks-test\'\),7,str\(\'bounded\'\)
202,202_0,FAILED,SOBOL,,,4160,4944,2652,0.855388899991288753632545649452,0.222548583906143904176389014538,7.069224800041877365686104894849,str\(\'t-test\'\),19,str\(\'bounded\'\)
203,203_0,FAILED,SOBOL,,,602,2456,1726,0.243408692903816697983288008800,0.838344138493761437125328939146,1.656597457474097589980033262691,str\(\'ks-test\'\),34,str\(\'bounded\'\)
204,204_0,FAILED,SOBOL,,,637,4229,501,0.006407878566533326859799846176,0.924319379014894360047094323818,3.131164218659512776810061041033,str\(\'t-test\'\),14,str\(\'bounded\'\)
205,205_0,FAILED,SOBOL,,,4585,1723,3873,0.891370076565071944862950203969,0.011861867640167476217749609191,8.074859595904126052801075275056,str\(\'ks-test\'\),28,str\(\'bounded\'\)
206,206_0,FAILED,SOBOL,,,3339,3123,2251,0.287077744852751504112120528589,0.345848098482936627817707631039,6.197132804051973309356071695220,str\(\'t-test\'\),41,str\(\'bounded\'\)
207,207_0,FAILED,SOBOL,,,1891,615,3376,0.673097063740715428892258387350,0.712158866470679607907356967189,0.009362552139908074388952030631,str\(\'ks-test\'\),1,str\(\'bounded\'\)
208,208_0,FAILED,SOBOL,,,2169,2836,1126,0.137896933361887935598488752476,0.144527719087898742778008909227,7.672959602483548913198774243938,str\(\'ks-test\'\),38,str\(\'bounded\'\)
209,209_0,FAILED,SOBOL,,,3226,344,4499,0.773294890807941559529581354582,0.791647816965356465601644231356,3.555063576426356952708829339826,str\(\'t-test\'\),3,str\(\'bounded\'\)
210,210_0,FAILED,SOBOL,,,4482,4188,1626,0.418608714573085294308185666523,0.564137221636250574263726775825,0.427454632732085892943274529898,str\(\'ks-test\'\),16,str\(\'bounded\'\)
211,211_0,FAILED,SOBOL,,,925,1695,2751,0.554949580872431402767119834607,0.493864032715559009290018366301,5.801021016227082327532116323709,str\(\'t-test\'\),26,str\(\'bounded\'\)
212,212_0,FAILED,SOBOL,,,334,4766,4007,0.692320678217336560322792138322,0.267811990521848175550445603221,9.306405718966386686474834277760,str\(\'ks-test\'\),22,str\(\'bounded\'\)
213,213_0,FAILED,SOBOL,,,4282,2253,368,0.329718157920986409958885587912,0.665416874999180452121549933509,4.401771338043735326550631725695,str\(\'t-test\'\),32,str\(\'bounded\'\)
214,214_0,FAILED,SOBOL,,,3035,3528,3276,0.973047680264338854527750299894,0.939830092923715665342854208575,1.280005449359305158552047032572,str\(\'ks-test\'\),45,str\(\'bounded\'\)
215,215_0,FAILED,SOBOL,,,1588,1017,2351,0.111388068821281188691685315462,0.121072147145867350936931927663,7.428719435594977049674980662530,str\(\'t-test\'\),10,str\(\'bounded\'\)
216,216_0,FAILED,SOBOL,,,1327,3871,3600,0.251303089627996079080674007855,0.863630969567224404670469084522,5.416513054988347342089127778308,str\(\'ks-test\'\),23,str\(\'bounded\'\)
217,217_0,FAILED,SOBOL,,,2692,1377,2024,0.645027912028133920685490920732,0.201160643909126524153663240213,0.790011430060491015581192186801,str\(\'t-test\'\),38,str\(\'bounded\'\)
218,218_0,FAILED,SOBOL,,,3938,2529,4118,0.033014878274872899721614771806,0.413808007564395674560131510589,2.662827308950014515431803374668,str\(\'ks-test\'\),50,str\(\'bounded\'\)
219,219_0,FAILED,SOBOL,,,74,37,259,0.925682579785585435416805921705,0.531106199210509610786346001987,8.543168419733643048630256089382,str\(\'t-test\'\),10,str\(\'bounded\'\)
220,220_0,FAILED,SOBOL,,,1210,3221,1500,0.821563692163675973745284863980,0.741328906772658280388554885576,6.287506162987090974070270021912,str\(\'ks-test\'\),44,str\(\'bounded\'\)
221,221_0,FAILED,SOBOL,,,4841,709,2875,0.217288992306217565442238992546,0.328373824257403634785390522666,2.438288157645613019042230007472,str\(\'t-test\'\),4,str\(\'bounded\'\)
222,222_0,FAILED,SOBOL,,,3585,4448,749,0.603290716517716596456466504605,0.037148126166313889806591674869,4.315097148383967962104179605376,str\(\'ks-test\'\),17,str\(\'bounded\'\)
223,223_0,FAILED,SOBOL,,,2455,1935,4878,0.497958895770832909999370485821,0.902931104412302398820600046747,9.410225630620494996492197969928,str\(\'t-test\'\),31,str\(\'bounded\'\)
224,224_0,FAILED,SOBOL,,,2398,3362,2571,0.101501898024231193562449959700,0.295943592647090580882718313660,8.664626673757098274109011981636,str\(\'ks-test\'\),37,str\(\'bounded\'\)
225,225_0,FAILED,SOBOL,,,3456,874,1807,0.986338953537866491849683825421,0.647021462298929650458489959419,2.631710528565570861303513083840,str\(\'t-test\'\),23,str\(\'bounded\'\)
226,226_0,FAILED,SOBOL,,,4702,4596,4552,0.319778725352138304405258395491,0.995261786520481139817206894804,0.755235309083946093622330408834,str\(\'ks-test\'\),11,str\(\'bounded\'\)
227,227_0,FAILED,SOBOL,,,1145,2108,1073,0.705680486148223318210170873499,0.067580660255625840671100945656,5.541630649603903613353850232670,str\(\'t-test\'\),49,str\(\'bounded\'\)
228,228_0,FAILED,SOBOL,,,95,4040,2326,0.545063700066879430750077517587,0.168783726120367655321174993333,9.672029250406660949579418229405,str\(\'ks-test\'\),5,str\(\'bounded\'\)
229,229_0,FAILED,SOBOL,,,4043,1533,3301,0.431900277838110913108948807348,0.769346352629363572361853584880,4.104538265328854684810266917339,str\(\'t-test\'\),43,str\(\'bounded\'\)
230,230_0,FAILED,SOBOL,,,2787,2687,578,0.763355763101950302029763406608,0.623459738597273771532059072342,2.231388652431778751861202181317,str\(\'ks-test\'\),31,str\(\'bounded\'\)
231,231_0,FAILED,SOBOL,,,1339,179,3797,0.151257046155631541539676732100,0.444293825732544056528183773480,6.545650404931977917044605419505,str\(\'t-test\'\),18,str\(\'bounded\'\)
232,232_0,FAILED,SOBOL,,,1683,4903,49,0.480243556817993522134457862194,0.695889872197061776226689744362,5.743034783632495532401662785560,str\(\'ks-test\'\),3,str\(\'bounded\'\)
233,233_0,FAILED,SOBOL,,,3048,2416,4328,0.624407454978674669732185975590,0.360162230325862753321786158267,0.531803277838975185787262489612,str\(\'t-test\'\),40,str\(\'bounded\'\)
234,234_0,FAILED,SOBOL,,,4304,3679,2049,0.199520376710221158944591479667,0.026785122906789183422349154284,3.653311718831770082971388546866,str\(\'ks-test\'\),27,str\(\'bounded\'\)
235,235_0,FAILED,SOBOL,,,440,1191,3575,0.842749009896069711800237200805,0.907441246446222038457563030533,7.621073872590438114116295764688,str\(\'t-test\'\),15,str\(\'bounded\'\)
236,236_0,FAILED,SOBOL,,,785,3004,4825,0.907967426724731963005865509331,0.822082758355885734324886016111,7.240147717780434533096922677942,str\(\'ks-test\'\),33,str\(\'bounded\'\)
237,237_0,FAILED,SOBOL,,,4417,497,803,0.054131802627816798245685703250,0.236870329884812241827418688445,1.554036316594108901867343774938,str\(\'t-test\'\),21,str\(\'bounded\'\)
238,238_0,FAILED,SOBOL,,,3170,4348,3055,0.627259467452764507555684758699,0.399569409212097548245168354697,4.681902745229193030240821826737,str\(\'ks-test\'\),8,str\(\'bounded\'\)
239,239_0,FAILED,SOBOL,,,2040,1841,1320,0.272488578381016866014618926783,0.531710289608687158846578313387,9.111733461201190209521882934496,str\(\'t-test\'\),45,str\(\'bounded\'\)
240,240_0,FAILED,SOBOL,,,2025,4072,4199,0.791782539393752760048528216430,0.104684183860197663196167638944,1.763390263249166256542821429321,str\(\'t-test\'\),8,str\(\'bounded\'\)
241,241_0,FAILED,SOBOL,,,3389,1579,178,0.187632982021197686206548382870,0.954259386710822554711342036171,7.013677922971547573638417816255,str\(\'ks-test\'\),46,str\(\'bounded\'\)
242,242_0,FAILED,SOBOL,,,4646,2952,3680,0.511124049697071258790970205155,0.680211639866232897766451515054,8.891681271343491843595074897166,str\(\'t-test\'\),34,str\(\'bounded\'\)
243,243_0,FAILED,SOBOL,,,781,460,1945,0.405909787042066427797948335865,0.251058541284874092713863547033,4.884858158512041192977903847350,str\(\'ks-test\'\),21,str\(\'bounded\'\)
244,244_0,FAILED,SOBOL,,,503,3491,674,0.346256530130282069723790527860,0.477483683565631533696205224260,0.285832812148146375719193201803,str\(\'t-test\'\),27,str\(\'bounded\'\)
245,245_0,FAILED,SOBOL,,,4133,979,4953,0.740107446782290900877399053570,0.578574129559099703534741365729,6.011005209656432590747954236576,str\(\'ks-test\'\),14,str\(\'bounded\'\)
246,246_0,FAILED,SOBOL,,,2887,4804,1424,0.065613261269405490083705956295,0.806450195968151040126770112693,7.882626730912365431436228391249,str\(\'t-test\'\),2,str\(\'bounded\'\)
247,247_0,FAILED,SOBOL,,,1756,2291,2951,0.958399472638964633475211485347,0.127781883986666788821651152830,3.413739749263972278470191668021,str\(\'ks-test\'\),40,str\(\'bounded\'\)
248,248_0,FAILED,SOBOL,,,1471,2645,1701,0.663513584582135051981310880365,0.886174805451184544047293911717,3.899914684872142878191425552359,str\(\'t-test\'\),30,str\(\'bounded\'\)
249,249_0,FAILED,SOBOL,,,2528,153,2676,0.301037188280373790849608894860,0.051949562696740031464415210394,9.893769870990887227435450768098,str\(\'ks-test\'\),18,str\(\'bounded\'\)
250,250_0,FAILED,SOBOL,,,3774,3755,1202,0.881855102321133066389791110851,0.342809774836525305019563347741,6.770738106251695143100732821040,str\(\'t-test\'\),5,str\(\'bounded\'\)
251,251_0,FAILED,SOBOL,,,217,1262,4422,0.020313970994204282038975151181,0.724938078891485981891662504495,2.023398919660598149761199238128,str\(\'ks-test\'\),42,str\(\'bounded\'\)
252,252_0,FAILED,SOBOL,,,1043,4486,3195,0.233825503736734385817896963999,0.514357514385133995915566629265,2.872951857280917398185238198494,str\(\'t-test\'\),12,str\(\'bounded\'\)
253,253_0,FAILED,SOBOL,,,4990,1973,2432,0.869348633410409132871166093537,0.428617058230564007548224481070,8.401386576682329021537043445278,str\(\'ks-test\'\),49,str\(\'bounded\'\)
254,254_0,FAILED,SOBOL,,,3735,3183,3927,0.452182257182896119029891224272,0.215604208623990406534787211967,5.275043509042822265087124833371,str\(\'t-test\'\),36,str\(\'bounded\'\)
255,255_0,FAILED,SOBOL,,,2286,671,447,0.588640651831403349802940283553,0.847247755821794235053801003232,0.999842752864584349836718502047,str\(\'ks-test\'\),24,str\(\'bounded\'\)
256,256_0,FAILED,SOBOL,,,2305,3169,1812,0.149438766932114969199218990070,0.611548518132418394976923536888,9.914483812776394344723485119175,str\(\'t-test\'\),1,str\(\'bounded\'\)
257,257_0,FAILED,SOBOL,,,3747,676,2563,0.761510356660932252736984082730,0.447427315851673501612140171346,3.881574782177806159921829021187,str\(\'ks-test\'\),40,str\(\'bounded\'\)
258,258_0,FAILED,SOBOL,,,4992,4481,1062,0.430094408763572577658607087869,0.157907667485997077472248406593,2.005106714538298362526802520733,str\(\'t-test\'\),28,str\(\'bounded\'\)
259,259_0,FAILED,SOBOL,,,1048,1989,4565,0.543223089639097489467189916468,0.773394851434975882931155410915,6.791499708360062115275468386244,str\(\'ks-test\'\),13,str\(\'bounded\'\)
260,260_0,FAILED,SOBOL,,,234,3769,3287,0.704105686388909801642910224473,0.984332804437726749391401881439,8.422167343492619195899351325352,str\(\'t-test\'\),35,str\(\'bounded\'\)
261,261_0,FAILED,SOBOL,,,3785,1258,2338,0.318177753860130918539539379708,0.071696359014138580367792030756,2.854678779611364181079125046381,str\(\'ks-test\'\),20,str\(\'bounded\'\)
262,262_0,FAILED,SOBOL,,,2532,2650,3806,0.984776549056172401108710801054,0.284100553644821063326020293971,0.981522014872171055799299210776,str\(\'t-test\'\),8,str\(\'bounded\'\)
263,263_0,FAILED,SOBOL,,,1479,137,571,0.099905707674100993620491806269,0.650102950993925343681212325464,5.295776578281075508414232899668,str\(\'ks-test\'\),47,str\(\'bounded\'\)
264,264_0,FAILED,SOBOL,,,1741,4788,4321,0.270883084136992691171030855912,0.394903990672901272773742675781,6.992925260665827202899436088046,str\(\'t-test\'\),36,str\(\'bounded\'\)
265,265_0,FAILED,SOBOL,,,2876,2296,54,0.625688714561983938544642569468,0.543187920734286344703889426455,1.781691408174112423168367058679,str\(\'ks-test\'\),25,str\(\'bounded\'\)
266,266_0,FAILED,SOBOL,,,4130,3486,3588,0.052538703661412000656127929688,0.818332579009234950540019326581,4.903187929430045777223767800024,str\(\'t-test\'\),13,str\(\'bounded\'\)
267,267_0,FAILED,SOBOL,,,494,993,2039,0.906401454975828579918584182451,0.249382892334833738967603267156,8.870957197781653036372517817654,str\(\'ks-test\'\),48,str\(\'bounded\'\)
268,268_0,FAILED,SOBOL,,,763,2968,814,0.840900512071326322605102632224,0.023101942749693991224768652160,5.990262008641846769307903741719,str\(\'t-test\'\),6,str\(\'bounded\'\)
269,269_0,FAILED,SOBOL,,,4632,455,4811,0.197705664753913878950442040150,0.919901086211204477294245407393,0.304143418364226814087913908224,str\(\'ks-test\'\),41,str\(\'bounded\'\)
270,270_0,FAILED,SOBOL,,,3389,4077,1313,0.622571367302909517427167429560,0.691172712482511997222900390625,3.432021766736172097012058657128,str\(\'t-test\'\),29,str\(\'bounded\'\)
271,271_0,FAILED,SOBOL,,,2018,1565,3064,0.478433640874922294639048914178,0.371707782665267605359815661359,7.861854903904721858509674348170,str\(\'ks-test\'\),19,str\(\'bounded\'\)
272,272_0,FAILED,SOBOL,,,2043,4344,189,0.956310512376949195534336922719,0.802823289033025466743254128232,0.513525972387753437686797042261,str\(\'ks-test\'\),31,str\(\'bounded\'\)
273,273_0,FAILED,SOBOL,,,3179,1855,4185,0.063551424507051701429105605712,0.140174029326066373890569138894,5.763820821201429467350862978492,str\(\'t-test\'\),17,str\(\'bounded\'\)
274,274_0,FAILED,SOBOL,,,4432,2989,1938,0.738023208176717182560366836697,0.472942481769248856959819704571,7.641812249836513082357214443618,str\(\'ks-test\'\),4,str\(\'bounded\'\)
275,275_0,FAILED,SOBOL,,,797,502,3689,0.344207029160112143451044630638,0.589932302776724148962728122569,3.634986715808510737701908510644,str\(\'t-test\'\),44,str\(\'bounded\'\)
276,276_0,FAILED,SOBOL,,,440,3684,4945,0.403577819481492017228418944796,0.675617722820490596014053608087,1.535692335114814399688043522474,str\(\'ks-test\'\),10,str\(\'bounded\'\)
277,277_0,FAILED,SOBOL,,,4310,1177,680,0.508818257587030475797007511574,0.262483706256374738075010100147,7.260867079321295491922683140729,str\(\'t-test\'\),50,str\(\'bounded\'\)
278,278_0,FAILED,SOBOL,,,3066,4919,2964,0.185305750988423834080265351076,0.101125190703198308828092422118,9.132500520314090763918102311436,str\(\'ks-test\'\),38,str\(\'bounded\'\)
279,279_0,FAILED,SOBOL,,,1697,2411,1414,0.789489097947254747644763028802,0.966599798310548097290961777617,4.663606424072757938859012938337,str\(\'t-test\'\),23,str\(\'bounded\'\)
280,280_0,FAILED,SOBOL,,,1337,2682,2662,0.586338902872055811599238950294,0.204603962989524018611930955558,2.650026591786183605137239283067,str\(\'ks-test\'\),9,str\(\'bounded\'\)
281,281_0,FAILED,SOBOL,,,2781,195,1713,0.449845770588144677759601108846,0.851415682792663552902467927197,8.643879356708376704432339465711,str\(\'t-test\'\),44,str\(\'bounded\'\)
282,282_0,FAILED,SOBOL,,,4024,4026,4431,0.867051620978862014332833041408,0.502323051251471031086737184523,5.520854743811302256517592468299,str\(\'ks-test\'\),32,str\(\'bounded\'\)
283,283_0,FAILED,SOBOL,,,82,1538,1196,0.231501367805525659626653123269,0.431870935717597603797912597656,0.773522746311500752902645672293,str\(\'t-test\'\),22,str\(\'bounded\'\)
284,284_0,FAILED,SOBOL,,,1141,4601,2438,0.018255705216899516252215818213,0.330842519091442244238976400084,4.122844718261622354305018234299,str\(\'ks-test\'\),26,str\(\'bounded\'\)
285,285_0,FAILED,SOBOL,,,4694,2093,3187,0.879763046957552474758301741531,0.728139025494456304521406764252,9.651272323070093861474560981151,str\(\'t-test\'\),16,str\(\'bounded\'\)
286,286_0,FAILED,SOBOL,,,3440,3376,437,0.298983644159510730808904099831,0.875122550956904832197835730767,6.524922103588470356783091119723,str\(\'ks-test\'\),3,str\(\'bounded\'\)
287,287_0,FAILED,SOBOL,,,2388,870,3940,0.661433865010738419876190619107,0.056185678565874697110160695956,2.249723694108426652604748596787,str\(\'t-test\'\),38,str\(\'bounded\'\)
288,288_0,FAILED,SOBOL,,,2449,4443,3508,0.811245453553274264990591291280,0.635785069709643768653961615200,0.810758523614145909519379529229,str\(\'ks-test\'\),46,str\(\'bounded\'\)
289,289_0,FAILED,SOBOL,,,3584,1951,2119,0.167925463750958431363713430073,0.300358188059180963858096902186,5.398196768272669032739941030741,str\(\'t-test\'\),9,str\(\'bounded\'\)
290,290_0,FAILED,SOBOL,,,4828,3207,4239,0.530521306807175241360141626501,0.088563131723552943053157093800,8.524880759011022490767572890036,str\(\'ks-test\'\),21,str\(\'bounded\'\)
291,291_0,FAILED,SOBOL,,,1193,714,136,0.386266022287309163107948961624,0.969405799729749606541417961125,2.683602991247549862663390740636,str\(\'t-test\'\),33,str\(\'bounded\'\)
292,292_0,FAILED,SOBOL,,,64,2534,1390,0.365963570658117520739693873111,0.759084584286436436784129000443,2.459044712490402240234743658220,str\(\'ks-test\'\),15,str\(\'bounded\'\)
293,293_0,FAILED,SOBOL,,,3934,22,2988,0.720643106831237667542211511318,0.174172916036099190151276161487,6.269199337562547214020014507696,str\(\'t-test\'\),26,str\(\'bounded\'\)
