start_time,end_time,run_time,program_string,n_samples,threshold,outlier_detector_kwargs,result,exit_code,signal,hostname
1727348014,1727348017,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 157 threshold 0.7621131706982851 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",157,0.7621131706982851,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348022,1727348026,4,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 940 threshold 0.3546498423442245 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",940,0.3546498423442245,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348022,1727348026,4,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 944 threshold 0.3021570494398475 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",944,0.3021570494398475,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348034,1727348037,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 916 threshold 0.7554484708234668 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",916,0.7554484708234668,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348052,1727348056,4,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 247 threshold 0.43825577143579725 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",247,0.43825577143579725,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348052,1727348056,4,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 879 threshold 0.2740042567253113 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",879,0.2740042567253113,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348074,1727348077,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 283 threshold 0.7979326801374556 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",283,0.7979326801374556,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348074,1727348077,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 743 threshold 0.6427363762632012 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",743,0.6427363762632012,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348074,1727348077,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 249 threshold 0.6292408483102918 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",249,0.6292408483102918,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348083,1727348086,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 318 threshold 0.5486703148111702 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",318,0.5486703148111702,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348083,1727348086,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 742 threshold 0.6385964207351209 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",742,0.6385964207351209,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
