start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744571448,1744571461,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 14 threshold 0.3890694662891412 window_size 712,1,14,0.3890694662891412,712,0.06,4,0,,i7169,4,633.58984375,633.5598958333334,-1,0,4332571
1744571448,1744571467,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 0 threshold 0.999 window_size 4860,5000,0,0.999,4860,0.04,5,0,,i7170,5,634.26953125,634.2200520833334,-1,0,4332569
1744571468,1744571481,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 17 threshold 0.999 window_size 1954,5000,17,0.999,1954,0.05,4,0,,i7176,4,632.7109375,632.6809895833334,-1,0,4332572
1744571468,1744571481,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 17 threshold 0.999 window_size 3873,5000,17,0.999,3873,0.05,5,0,,i7169,5,633.3203125,633.2903645833334,-1,0,4332574
1744571478,1744571491,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 4320 feature_id 0 threshold 0.999 window_size 4335,4320,0,0.999,4335,0.04,5,0,,i7151,5,633.4921875,633.4427083333334,-1,0,4332583
1744571478,1744571491,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 14 threshold 0.999 window_size 1455,1,14,0.999,1455,0.06,4,0,,i7157,4,634.5703125,634.51953125,-1,0,4332582
1744571478,1744571491,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 790 feature_id 0 threshold 0.999 window_size 1768,790,0,0.999,1768,0.04,5,0,,i7168,5,633.1953125,633.1458333333334,-1,0,4332578
1744571478,1744571497,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.999 window_size 3005,1,0,0.999,3005,0.04,5,0,,i7169,5,633.6640625,633.61328125,-1,0,4332576
1744571479,1744571499,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 0 threshold 0.001 window_size 2311,5000,0,0.001,2311,0.04,5,0,,i7164,5,632.75,632.7200520833334,-1,0,4332580
1744571488,1744571500,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 20 threshold 0.999 window_size 719,1,20,0.999,719,0.04,5,0,,i7176,5,632.62890625,632.578125,-1,0,4332585
