Unnamed: 0,end_time,run_time,program_string,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747603551,1747603571,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4754 window_size 1094 ev_threshold 0.3524660483673215 delta 0.39208658478036523 divergence_metric str\(\'kl\'\) sample_period 0.05067905691452325 online_scaling False,4754,1094,0.3524660483673215,0.3920865847803652,str\(\'kl\'\),0.0506790569145232,False,0.55,1,0,,i7064,1,633.5859375,633.4973958333334,-1,0.0,5119765
1747603551,1747603571,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1174 window_size 151 ev_threshold 0.6103540505878627 delta 0.7731817123312503 divergence_metric str\(\'intersection\'\) sample_period 0.06452168844640256 online_scaling False,1174,151,0.6103540505878627,0.7731817123312503,str\(\'intersection\'\),0.0645216884464025,False,0.55,2,0,,i7064,2,632.69140625,632.1731770833334,-1,0.0,5119768
1747603551,1747603571,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3136 window_size 3147 ev_threshold 0.45740530799515544 delta 0.06914343838021159 divergence_metric str\(\'kl\'\) sample_period 0.024189532939344647 online_scaling False,3136,3147,0.4574053079951554,0.0691434383802115,str\(\'kl\'\),0.0241895329393446,False,0.55,1,0,,i7064,1,633.80859375,633.7200520833334,-1,0.0,5119766
1747603551,1747603571,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3194 window_size 2346 ev_threshold 0.836317638868466 delta 0.6884253860097378 divergence_metric str\(\'kl\'\) sample_period 0.035220837770029906 online_scaling False,3194,2346,0.836317638868466,0.6884253860097378,str\(\'kl\'\),0.0352208377700299,False,0.55,1,0,,i7064,1,632.34375,632.2760416666666,-1,0.0,5119767
1747603551,1747603571,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3021 window_size 2261 ev_threshold 0.11995087364129722 delta 0.23867190764285623 divergence_metric str\(\'kl\'\) sample_period 0.048631086228415374 online_scaling True,3021,2261,0.1199508736412972,0.2386719076428562,str\(\'kl\'\),0.0486310862284153,True,0.55,1,0,,i7064,1,632.69921875,632.6080729166666,-1,0.0,5119764
1747603580,1747603593,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 446 window_size 2578 ev_threshold 0.5456074610799551 delta 0.26665991099737585 divergence_metric str\(\'intersection\'\) sample_period 0.022219828525558115 online_scaling False,446,2578,0.5456074610799551,0.2666599109973758,str\(\'intersection\'\),0.0222198285255581,False,0.55,1,0,,i7063,1,632.66796875,632.578125,-1,0.0,5119801
1747603580,1747603593,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4138 window_size 1755 ev_threshold 0.5075622003097087 delta 0.13613604643009602 divergence_metric str\(\'intersection\'\) sample_period 0.018457467956468465 online_scaling False,4138,1755,0.5075622003097087,0.136136046430096,str\(\'intersection\'\),0.0184574679564684,False,0.55,1,0,,i7063,1,633.96875,633.8072916666666,-1,0.0,5119800
1747603580,1747603593,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4447 window_size 1896 ev_threshold 0.15027235028147698 delta 0.795948504274711 divergence_metric str\(\'kl\'\) sample_period 0.06057568666525186 online_scaling True,4447,1896,0.1502723502814769,0.795948504274711,str\(\'kl\'\),0.0605756866652518,True,0.55,1,0,,i7063,1,633.4765625,633.3411458333334,-1,0.0,5119799
1747603581,1747603594,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 558 window_size 2063 ev_threshold 0.2801328081768006 delta 0.5035409486219287 divergence_metric str\(\'kl\'\) sample_period 0.0946144942753017 online_scaling False,558,2063,0.2801328081768006,0.5035409486219287,str\(\'kl\'\),0.0946144942753017,False,0.55,1,0,,i7060,1,634.19140625,634.0885416666666,-1,0.0,5119803
1747603581,1747603594,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1369 window_size 3986 ev_threshold 0.031458932610228654 delta 0.5628901531659066 divergence_metric str\(\'intersection\'\) sample_period 0.018012982001528142 online_scaling False,1369,3986,0.0314589326102286,0.5628901531659066,str\(\'intersection\'\),0.0180129820015281,False,0.55,1,0,,i7060,1,632.08984375,632.0013020833334,-1,0.0,5119804
1747603581,1747603594,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2560 window_size 435 ev_threshold 0.053908093705773354 delta 0.9626805520616472 divergence_metric str\(\'intersection\'\) sample_period 0.0254775017965585 online_scaling False,2560,435,0.0539080937057733,0.9626805520616472,str\(\'intersection\'\),0.0254775017965585,False,0.55,1,0,,i7063,1,635.05078125,633.2526041666666,-1,0.0,5119802
