start_time,end_time,run_time,program_string,recent_samples_size,max_window_size,min_window_size,min_p_value,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745808375,1745808388,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2003 max_window_size 1 min_window_size 2942 min_p_value 0.999,2003,1,2942,0.999,,,1,,i7180,4811845,,,,,
1745809195,1745809208,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7180,4812024,,,,,
1745809796,1745809809,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 2571 min_p_value 0.0001,5000,1,2571,0.0001,,,1,,i7174,4812159,,,,,
1745810835,1745810848,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2324 max_window_size 1 min_window_size 2418 min_p_value 0.999,2324,1,2418,0.999,,,1,,i7171,4812392,,,,,
1745811632,1745811652,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 4034 min_p_value 0.999,1,1,4034,0.999,,,1,,i7184,4812582,,,,,
1745812321,1745812334,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2279 max_window_size 1 min_window_size 2541 min_p_value 0.999,2279,1,2541,0.999,,,1,,i7171,4812728,,,,,
1745813015,1745813028,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1678 max_window_size 1 min_window_size 3843 min_p_value 0.999,1678,1,3843,0.999,,,1,,i7181,4812886,,,,,
1745813876,1745813889,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 860 max_window_size 1 min_window_size 1 min_p_value 0.0001,860,1,1,0.0001,,,1,,i7172,4813090,,,,,
1745814557,1745814571,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1257 max_window_size 1 min_window_size 3825 min_p_value 0.999,1257,1,3825,0.999,,,1,,i7185,4813243,,,,,
1745815109,1745815122,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.0001,1,1,5000,0.0001,,,1,,i7176,4813377,,,,,
1745815950,1745815963,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3942 min_p_value 0.999,1,1,3942,0.999,,,1,,i7176,4813563,,,,,
1745816936,1745816949,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 1373 min_p_value 0.0001,1,1,1373,0.0001,,,1,,i7175,4813794,,,,,
1745817777,1745817790,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3816 min_p_value 0.999,5000,1,3816,0.999,,,1,,i7172,4813983,,,,,
1745818695,1745818708,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7180,4814193,,,,,
1745819715,1745819728,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1319 min_p_value 0.999,5000,1,1319,0.999,,,1,,i7171,4814441,,,,,
1745820898,1745820911,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3599 max_window_size 1 min_window_size 2614 min_p_value 0.0001,3599,1,2614,0.0001,,,1,,i7183,4814717,,,,,
1745821916,1745821929,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1804 max_window_size 1 min_window_size 4268 min_p_value 0.999,1804,1,4268,0.999,,,1,,i7171,4814987,,,,,
1745822936,1745822949,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7169,4815241,,,,,
1745823596,1745823609,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2087 max_window_size 1 min_window_size 3124 min_p_value 0.0001,2087,1,3124,0.0001,,,1,,i7179,4815407,,,,,
1745824136,1745824149,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 2008 min_p_value 0.0001,5000,1,2008,0.0001,,,1,,i7181,4815535,,,,,
1745824997,1745825004,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3923 min_p_value 0.999,1,1,3923,0.999,,,1,,i7172,4815763,,,,,
1745825671,1745825684,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3521 min_p_value 0.0001,1,1,3521,0.0001,,,1,,i7173,4815932,,,,,
1745826271,1745826284,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2256 max_window_size 1 min_window_size 3702 min_p_value 0.0001,2256,1,3702,0.0001,,,1,,i7184,4816086,,,,,
1745826739,1745826758,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7176,4816185,,,,,
1745827457,1745827470,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2030 max_window_size 1 min_window_size 3456 min_p_value 0.0001,2030,1,3456,0.0001,,,1,,i7172,4816340,,,,,
1745828059,1745828137,78,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 4502 min_window_size 4011 min_p_value 0.999,5000,4502,4011,0.999,0.73,63.0,0,,i7185,4816472,63.0,497.546875,488.41319444444446,-1.0,0.9995151459179904
1745828701,1745828714,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 1 min_p_value 0.0001,1,1,1,0.0001,,,1,,i7178,4816617,,,,,
1745829438,1745829451,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.999,1,1,5000,0.999,,,1,,i7183,4816784,,,,,
1745830318,1745830330,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7183,4816989,,,,,
1745831117,1745831130,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1447 max_window_size 1 min_window_size 3472 min_p_value 0.0001,1447,1,3472,0.0001,,,1,,i7180,4817171,,,,,
1745832098,1745832111,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 4064 min_p_value 0.0001,1,1,4064,0.0001,,,1,,i7176,4817382,,,,,
1745833078,1745833091,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2402 max_window_size 1 min_window_size 1 min_p_value 0.0001,2402,1,1,0.0001,,,1,,i7179,4817588,,,,,
1745834039,1745834053,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2138 max_window_size 1 min_window_size 3303 min_p_value 0.999,2138,1,3303,0.999,,,1,,i7173,4817806,,,,,
1745834760,1745834774,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 456 max_window_size 1 min_window_size 3698 min_p_value 0.999,456,1,3698,0.999,,,1,,i7170,4817979,,,,,
1745836269,1745836308,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1924 max_window_size 1 min_window_size 2952 min_p_value 0.0001,1924,1,2952,0.0001,,,1,,i7168,4818197,,,,,
1745837059,1745837072,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3662 min_p_value 0.999,1,1,3662,0.999,,,1,,i7181,4818486,,,,,
1745838221,1745838234,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1926 min_p_value 0.0001,5000,1,1926,0.0001,,,1,,i7183,4819243,,,,,
1745839098,1745839111,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1934 max_window_size 1 min_window_size 2484 min_p_value 0.0001,1934,1,2484,0.0001,,,1,,i7183,4819420,,,,,
1745840059,1745840072,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 2119 min_p_value 0.999,5000,1,2119,0.999,,,1,,i7175,4819681,,,,,
1745841379,1745841392,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4564 max_window_size 1 min_window_size 5000 min_p_value 0.0001,4564,1,5000,0.0001,,,1,,i7175,4820006,,,,,
1745842139,1745842153,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3636 min_p_value 0.999,1,1,3636,0.999,,,1,,i7185,4820177,,,,,
1745842772,1745842785,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2765 max_window_size 1 min_window_size 5000 min_p_value 0.999,2765,1,5000,0.999,,,1,,i7172,4820321,,,,,
1745843559,1745843573,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2153 max_window_size 1 min_window_size 3663 min_p_value 0.999,2153,1,3663,0.999,,,1,,i7173,4820561,,,,,
1745844259,1745844272,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7171,4820719,,,,,
1745845352,1745845366,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3225 min_p_value 0.0001,1,1,3225,0.0001,,,1,,i7169,4820975,,,,,
1745846260,1745846273,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2277 max_window_size 1 min_window_size 2352 min_p_value 0.0001,2277,1,2352,0.0001,,,1,,i7163,4821249,,,,,
1745847259,1745847272,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3788 max_window_size 1 min_window_size 2485 min_p_value 0.999,3788,1,2485,0.999,,,1,,i7176,4821537,,,,,
1745848199,1745848213,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1320 max_window_size 1 min_window_size 3066 min_p_value 0.0001,1320,1,3066,0.0001,,,1,,i7180,4821748,,,,,
1745849399,1745849413,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2617 max_window_size 1 min_window_size 2733 min_p_value 0.999,2617,1,2733,0.999,,,1,,i7162,4822073,,,,,
1745850361,1745850374,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 2515 min_p_value 0.0001,5000,1,2515,0.0001,,,1,,i7184,4822254,,,,,
1745851173,1745851187,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7179,4822419,,,,,
1745851920,1745851934,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3489 min_p_value 0.999,1,1,3489,0.999,,,1,,i7183,4822758,,,,,
1745852554,1745852567,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 4179 min_p_value 0.0001,1,1,4179,0.0001,,,1,,i7176,4822894,,,,,
1745853153,1745853166,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7183,4823072,,,,,
1745853874,1745853888,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3082 max_window_size 1 min_window_size 2561 min_p_value 0.999,3082,1,2561,0.999,,,1,,i7175,4823215,,,,,
1745854540,1745854553,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3614 min_p_value 0.999,1,1,3614,0.999,,,1,,i7176,4823358,,,,,
1745855101,1745855114,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3847 max_window_size 1 min_window_size 5000 min_p_value 0.999,3847,1,5000,0.999,,,1,,i7184,4823475,,,,,
1744908399,1744908430,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 857 max_window_size 505 min_window_size 4307 min_p_value 0.010685261332429944,857,505,4307,0.0106852613324299,0.67,3.0,0,,i7185,4511393,3.0,482.390625,482.234375,-1.0,0.01165958625785
1744908421,1744908434,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3483 max_window_size 1277 min_window_size 2543 min_p_value 0.4087385694757104,3483,1277,2543,0.4087385694757104,0.69,3.0,0,,i7185,4511415,3.0,471.265625,470.8346354166667,-1.0,0.0294837458441078
1744908416,1744908436,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1302 max_window_size 4163 min_window_size 941 min_p_value 0.8324424434513785,1302,4163,941,0.8324424434513785,0.66,8.0,0,,i7185,4511404,8.0,483.328125,479.05859375,-1.0,0.3306704839305504
1744908385,1744908455,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4282 max_window_size 2766 min_window_size 2158 min_p_value 0.7467759662091732,4282,2766,2158,0.7467759662091732,0.73,31.0,0,,i7185,4511384,31.0,482.36328125,474.3255208333333,-1.0,0.9903490949390468
1744908447,1744908473,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2729 max_window_size 4882 min_window_size 4971 min_p_value 0.31594508391963316,2729,4882,4971,0.3159450839196331,0.73,3.0,0,,i7186,4511433,3.0,461.0859375,443.2955729166667,-1.0,0.0630079423716291
1744908476,1744908508,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2410 max_window_size 2143 min_window_size 1494 min_p_value 0.925235690851137,2410,2143,1494,0.925235690851137,0.7,15.0,0,,i7186,4511452,15.0,372.18359375,371.544921875,-1.0,0.9249630587366088
1744908506,1744908538,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4429 max_window_size 1040 min_window_size 355 min_p_value 0.5271690459540114,4429,1040,355,0.5271690459540114,0.73,23.0,0,,i7185,4511490,23.0,492.296875,486.4609375,-1.0,0.9729405245659402
