start_time,end_time,run_time,program_string,recent_samples_size,max_window_size,min_window_size,min_p_value,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747233559,1747233591,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3774 max_window_size 4416 min_window_size 2874 min_p_value 0.8344031927956268,3774,4416,2874,0.8344031927956268,0.52,7.0,0,,i7181,5033130,7.0,792.46875,791.75390625,-1.0,0.0
1747233668,1747233687,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4279 max_window_size 641 min_window_size 1060 min_p_value 0.6633980167598463,4279,641,1060,0.6633980167598463,0.52,4.0,0,,i7162,5033157,4.0,790.609375,790.203125,-1.0,0.0
1747233749,1747233774,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1683 max_window_size 3173 min_window_size 2593 min_p_value 0.1388335212645121,1683,3173,2593,0.1388335212645121,0.52,11.0,0,,i7186,5033169,11.0,790.2890625,788.611328125,-1.0,0.0
1747233829,1747233848,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 232 max_window_size 1655 min_window_size 2164 min_p_value 0.7508743927152828,232,1655,2164,0.7508743927152828,0.52,5.0,0,,i7186,5033190,5.0,791.421875,791.0169270833334,-1.0,0.0
1747233914,1747233933,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2635 max_window_size 4181 min_window_size 4303 min_p_value 0.289258400416933,2635,4181,4303,0.289258400416933,0.52,5.0,0,,i7162,5033207,5.0,791.609375,791.0885416666666,-1.0,0.0
1747233996,1747234015,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3429 max_window_size 2210 min_window_size 3152 min_p_value 0.46443067105393854,3429,2210,3152,0.4644306710539385,0.52,4.0,0,,i7162,5033228,4.0,791.3984375,790.71875,-1.0,0.0
1747234107,1747234145,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 679 max_window_size 4758 min_window_size 388 min_p_value 0.9855286450410262,679,4758,388,0.9855286450410262,0.52,5.0,0,,i7160,5033243,5.0,791.01953125,790.0729166666666,-1.0,0.0
1747234155,1747234180,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2487 max_window_size 105 min_window_size 4876 min_p_value 0.12268815274136141,2487,105,4876,0.1226881527413614,0.52,5.0,0,,i7167,5033261,5.0,790.72265625,790.3346354166666,-1.0,0.0
1747234206,1747234225,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4736 max_window_size 2655 min_window_size 1468 min_p_value 0.5818721299254336,4736,2655,1468,0.5818721299254336,0.52,7.0,0,,i7171,5033269,7.0,794.29296875,791.3229166666666,-1.0,0.0
1747234343,1747234368,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4797 max_window_size 2496 min_window_size 173 min_p_value 0.8252422336996533,4797,2496,173,0.8252422336996533,0.52,6.0,0,,i7161,5033293,6.0,792.93359375,791.8776041666666,-1.0,0.0
1747234369,1747234388,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2357 max_window_size 4951 min_window_size 3640 min_p_value 0.34755458225877955,2357,4951,3640,0.3475545822587795,0.52,8.0,0,,i7160,5033302,8.0,791.9296875,790.8658854166666,-1.0,0.0
1747234447,1747234466,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 729 max_window_size 229 min_window_size 1566 min_p_value 0.7294789946677164,729,229,1566,0.7294789946677164,0.52,5.0,0,,i7183,5033316,5.0,791.421875,791.0169270833334,-1.0,0.0
1747234550,1747234570,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3290 max_window_size 2677 min_window_size 4427 min_p_value 0.189816378406249,3290,2677,4427,0.189816378406249,0.52,5.0,0,,i7183,5033338,5.0,790.91796875,789.7734375,-1.0,0.0
1747234724,1747234750,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2521 max_window_size 902 min_window_size 3121 min_p_value 0.048786063650064174,2521,902,3121,0.0487860636500641,0.52,5.0,0,,i7167,5033364,5.0,792.53515625,792.0611979166666,-1.0,0.0
1747234747,1747234766,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 239 max_window_size 3371 min_window_size 884 min_p_value 0.5231140066916123,239,3371,884,0.5231140066916123,0.52,6.0,0,,i7161,5033375,6.0,791.01171875,789.8671875,-1.0,0.0
1747234818,1747234843,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1598 max_window_size 1765 min_window_size 3893 min_p_value 0.397841906662751,1598,1765,3893,0.397841906662751,0.52,4.0,0,,i7161,5033390,4.0,791.72265625,791.3177083333334,-1.0,0.0
1747234927,1747234946,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4317 max_window_size 4237 min_window_size 2301 min_p_value 0.9350573848837055,4317,4237,2301,0.9350573848837056,0.52,6.0,0,,i7160,5033416,6.0,791.921875,791.3020833333334,-1.0,0.0
1747234981,1747235006,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3884 max_window_size 511 min_window_size 4081 min_p_value 0.576370295678638,3884,511,4081,0.576370295678638,0.52,4.0,0,,i7166,5033422,4.0,791.1484375,790.73828125,-1.0,0.0
1747235055,1747235080,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1482 max_window_size 2981 min_window_size 1923 min_p_value 0.1006324597882107,1482,2981,1923,0.1006324597882107,0.52,7.0,0,,i7160,5033442,7.0,791.19921875,790.0755208333334,-1.0,0.0
1747235134,1747235153,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 432 max_window_size 2156 min_window_size 2659 min_p_value 0.9761543574226089,432,2156,2659,0.9761543574226088,0.52,5.0,0,,i7160,5033458,5.0,792.13671875,791.546875,-1.0,0.0
1747235219,1747235244,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3031 max_window_size 4627 min_window_size 1145 min_p_value 0.438443521501217,3031,4627,1145,0.438443521501217,0.52,6.0,0,,i7173,5033469,6.0,792.0703125,791.2200520833334,-1.0,0.0
1747235285,1747235342,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3483 max_window_size 1481 min_window_size 1397 min_p_value 0.2993643619247712,3483,1481,1397,0.2993643619247712,0.57,41.0,0,,i7180,5033486,41.0,790.0,772.1802455357143,-1.0,0.863727959697733
1747235372,1747235391,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1240 max_window_size 3935 min_window_size 4786 min_p_value 0.7756421205167658,1240,3935,4786,0.7756421205167658,0.52,5.0,0,,i7180,5033501,5.0,791.203125,790.0807291666666,-1.0,0.0
1747235441,1747235466,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1925 max_window_size 1245 min_window_size 615 min_p_value 0.14506703312192112,1925,1245,615,0.1450670331219211,0.52,7.0,0,,i7162,5033519,7.0,790.65234375,790.2486979166666,-1.0,0.0
1747235528,1747235560,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4683 max_window_size 3693 min_window_size 3398 min_p_value 0.6842342916829511,4683,3693,3398,0.6842342916829511,0.59,21.0,0,,i7186,5033529,21.0,791.59765625,774.396875,-1.0,0.3931989924433249
1747235608,1747235640,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4416 max_window_size 1041 min_window_size 2073 min_p_value 0.4109923729609698,4416,1041,2073,0.4109923729609698,0.52,5.0,0,,i7161,5033545,5.0,790.80859375,790.4244791666666,-1.0,0.0
1747235686,1747235718,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2173 max_window_size 3594 min_window_size 4231 min_p_value 0.886791020578891,2173,3594,4231,0.886791020578891,0.52,5.0,0,,i7171,5033562,5.0,790.87890625,789.7356770833334,-1.0,0.0
1747235758,1747235790,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 992 max_window_size 1274 min_window_size 994 min_p_value 0.003404607771988958,992,1274,994,0.0034046077719889,0.52,13.0,0,,i7167,5033578,13.0,792.24609375,791.943359375,-1.0,0.0
1747235842,1747235873,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3750 max_window_size 3819 min_window_size 2508 min_p_value 0.5411763298447244,3750,3819,2508,0.5411763298447244,0.52,8.0,0,,i7164,5033593,8.0,791.3125,790.1354166666666,-1.0,0.0
1747235920,1747235952,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2942 max_window_size 1967 min_window_size 4951 min_p_value 0.7114712186145596,2942,1967,4951,0.7114712186145596,0.52,5.0,0,,i7170,5033609,5.0,791.515625,791.0390625,-1.0,0.0
1747235982,1747236007,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 540 max_window_size 4494 min_window_size 1563 min_p_value 0.23513233571490272,540,4494,1563,0.2351323357149027,0.52,6.0,0,,i7160,5033622,6.0,792.91796875,792.4114583333334,-1.0,0.0
1747236080,1747236112,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1374 max_window_size 329 min_window_size 3234 min_p_value 0.87357217643857,1374,329,3234,0.87357217643857,0.52,5.0,0,,i7167,5033637,5.0,792.42578125,792.0221354166666,-1.0,0.0
1747236169,1747236195,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3973 max_window_size 2860 min_window_size 450 min_p_value 0.33434386799372734,3973,2860,450,0.3343438679937273,0.52,5.0,0,,i7160,5033672,5.0,791.859375,790.72265625,-1.0,0.0
1747236217,1747236243,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4089 max_window_size 1576 min_window_size 3480 min_p_value 0.1621224313597195,4089,1576,3480,0.1621224313597195,0.52,4.0,0,,i7160,5033684,4.0,791.375,790.9713541666666,-1.0,0.0
1747236296,1747236322,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1806 max_window_size 4103 min_window_size 13 min_p_value 0.6398711922234855,1806,4103,13,0.6398711922234855,0.52,5.0,0,,i7186,5033699,5.0,789.5703125,789.125,-1.0,0.0
1747236380,1747236418,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 30 max_window_size 720 min_window_size 4588 min_p_value 0.2500815464518965,30,720,4588,0.2500815464518965,0.52,5.0,0,,i7185,5033713,5.0,754.54296875,753.9388020833334,-1.0,0.0
1747236462,1747236488,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2749 max_window_size 3251 min_window_size 1726 min_p_value 0.7898052274819464,2749,3251,1726,0.7898052274819464,0.52,8.0,0,,i7167,5033732,8.0,790.88671875,789.7434895833334,-1.0,0.0
1747236528,1747236547,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3240 max_window_size 25 min_window_size 728 min_p_value 0.9620510332752019,3240,25,728,0.962051033275202,0.52,5.0,0,,i7183,5033748,5.0,791.6171875,791.2330729166666,-1.0,0.0
1747236608,1747236627,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 799 max_window_size 2578 min_window_size 2965 min_p_value 0.48766226362138987,799,2578,2965,0.4876622636213898,0.52,5.0,0,,i7184,5033762,5.0,793.13671875,791.9947916666666,-1.0,0.0
1747236688,1747236707,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2287 max_window_size 2290 min_window_size 2456 min_p_value 0.6207993588565849,2287,2290,2456,0.6207993588565849,0.52,5.0,0,,i7171,5033779,5.0,791.5859375,790.8216145833334,-1.0,0.0
1747236762,1747236787,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4848 max_window_size 4835 min_window_size 4048 min_p_value 0.08352300936905667,4848,4835,4048,0.0835230093690566,0.52,10.0,0,,i7164,5033797,10.0,791.37109375,790.359375,-1.0,0.0
1747236834,1747236859,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4868 max_window_size 1132 min_window_size 629 min_p_value 0.538071752913855,4868,1132,629,0.538071752913855,0.52,8.0,0,,i7170,5033814,8.0,791.60546875,791.2005208333334,-1.0,0.0
1747236907,1747236932,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2267 max_window_size 3659 min_window_size 2865 min_p_value 0.014436930377967656,2267,3659,2865,0.0144369303779676,0.52,11.0,0,,i7171,5033828,11.0,790.23046875,784.78515625,-1.0,0.380688497061293
1747236992,1747237017,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 820 max_window_size 1515 min_window_size 2361 min_p_value 0.8752728590828367,820,1515,2361,0.8752728590828367,0.52,5.0,0,,i7171,5033843,5.0,790.91796875,790.515625,-1.0,0.0
1747237067,1747237130,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3219 max_window_size 4047 min_window_size 3953 min_p_value 0.4145865992830135,3219,4047,3953,0.4145865992830135,0.54,48.0,0,,i7182,5033860,48.0,791.8671875,779.5591517857143,-1.0,0.4596977329974811
1747237149,1747237168,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2767 max_window_size 2032 min_window_size 3580 min_p_value 0.3390431991734542,2767,2032,3580,0.3390431991734542,0.52,5.0,0,,i7184,5033877,5.0,791.74609375,791.3411458333334,-1.0,0.0
1747237229,1747237248,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 13 max_window_size 4585 min_window_size 113 min_p_value 0.8611927821551449,13,4585,113,0.8611927821551449,0.52,5.0,0,,i7184,5033890,5.0,791.85546875,790.9986979166666,-1.0,0.0
1747237326,1747237345,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1825 max_window_size 557 min_window_size 4682 min_p_value 0.2470258911082521,1825,557,4682,0.2470258911082521,0.52,4.0,0,,i7181,5033913,4.0,791.4765625,791.0690104166666,-1.0,0.0
1747237387,1747237413,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4069 max_window_size 3101 min_window_size 1821 min_p_value 0.707261536826007,4069,3101,1821,0.707261536826007,0.52,7.0,0,,i7186,5033936,7.0,791.8125,790.44921875,-1.0,0.0
1747237471,1747237490,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3954 max_window_size 1798 min_window_size 4846 min_p_value 0.7847477110595442,3954,1798,4846,0.7847477110595442,0.52,4.0,0,,i7180,5033951,4.0,791.6484375,791.2265625,-1.0,0.0
1747237536,1747237555,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1393 max_window_size 4351 min_window_size 1457 min_p_value 0.2630630017695017,1393,4351,1457,0.2630630017695017,0.52,6.0,0,,i7182,5033970,6.0,791.890625,791.1966145833334,-1.0,0.0
1747237624,1747237643,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 523 max_window_size 791 min_window_size 3143 min_p_value 0.626400087514706,523,791,3143,0.626400087514706,0.52,6.0,0,,i7179,5033987,6.0,790.79296875,785.3385416666666,-1.0,0.0439126784214945
1747237685,1747237704,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2960 max_window_size 3336 min_window_size 360 min_p_value 0.16766578667219728,2960,3336,360,0.1676657866721972,0.52,5.0,0,,i7182,5033996,5.0,790.22265625,789.0768229166666,-1.0,0.0
1747237774,1747237793,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3729 max_window_size 272 min_window_size 2178 min_p_value 0.08626939733605832,3729,272,2178,0.0862693973360583,0.52,4.0,0,,i7180,5034028,4.0,791.76953125,791.3658854166666,-1.0,0.0
1747237849,1747237868,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1014 max_window_size 2800 min_window_size 4336 min_p_value 0.6103690935635939,1014,2800,4336,0.6103690935635939,0.52,5.0,0,,i7180,5034045,5.0,790.16796875,789.0260416666666,-1.0,0.0
