start_time,end_time,run_time,program_string,recent_samples_size,feature_id,p,big_windowSize,small_windowSize,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1748138932,1748138964,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1833 feature_id 7 p 488 big_windowSize 1746 small_windowSize 735,1833,7,488,1746,735,,,1,,i7183,5194293,,,,,
1748139020,1748139032,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1500 feature_id 4 p 19 big_windowSize 581 small_windowSize 283,1500,4,19,581,283,,,1,,i7184,5194295,,,,,
1748139133,1748139146,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1937 feature_id 4 p 355 big_windowSize 258 small_windowSize 227,1937,4,355,258,227,,,1,,i7184,5194302,,,,,
1748139253,1748139266,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1920 feature_id 0 p 189 big_windowSize 1665 small_windowSize 969,1920,0,189,1665,969,,,1,,i7186,5194307,,,,,
1748138893,1748139276,383,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1116 feature_id 0 p 187 big_windowSize 814 small_windowSize 178,1116,0,187,814,178,0.57,370.0,0,,i7184,5194289,370.0,482.23046875,474.5430689102564,-1.0,0.0
1748139313,1748139326,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1138 feature_id 7 p 389 big_windowSize 770 small_windowSize 412,1138,7,389,770,412,,,1,,i7186,5194309,,,,,
1748139202,1748139855,653,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1255 feature_id 3 p 282 big_windowSize 508 small_windowSize 49,1255,3,282,508,49,0.61,640.0,0,,i7185,5194305,640.0,482.8203125,467.70111268939394,-1.0,0.0
1748140162,1748140175,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1334 feature_id 1 p 229 big_windowSize 1217 small_windowSize 389,1334,1,229,1217,389,,,1,,i7185,5194335,,,,,
1748140342,1748140361,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 711 feature_id 2 p 203 big_windowSize 464 small_windowSize 128,711,2,203,464,128,,,1,,i7185,5194341,,,,,
1748140413,1748140426,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1655 feature_id 5 p 310 big_windowSize 1648 small_windowSize 465,1655,5,310,1648,465,,,1,,i7186,5194342,,,,,
1748140473,1748140486,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1053 feature_id 6 p 216 big_windowSize 553 small_windowSize 514,1053,6,216,553,514,,,1,,i7186,5194344,,,,,
1748140533,1748140546,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1500 feature_id 3 p 167 big_windowSize 1308 small_windowSize 1092,1500,3,167,1308,1092,,,1,,i7186,5194347,,,,,
1748140693,1748140706,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1881 feature_id 1 p 320 big_windowSize 535 small_windowSize 417,1881,1,320,535,417,,,1,,i7186,5194354,,,,,
1748140852,1748140859,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1443 feature_id 1 p 63 big_windowSize 366 small_windowSize 106,1443,1,63,366,106,,,1,,i7185,5194363,,,,,
1748140882,1748140895,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1724 feature_id 6 p 362 big_windowSize 1199 small_windowSize 541,1724,6,362,1199,541,,,1,,i7185,5194366,,,,,
1748140893,1748140906,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1856 feature_id 2 p 469 big_windowSize 1461 small_windowSize 935,1856,2,469,1461,935,,,1,,i7185,5194368,,,,,
1748140993,1748141006,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1987 feature_id 4 p 72 big_windowSize 1620 small_windowSize 1562,1987,4,72,1620,1562,,,1,,i7186,5194374,,,,,
1748141113,1748141126,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1591 feature_id 7 p 35 big_windowSize 1477 small_windowSize 377,1591,7,35,1477,377,,,1,,i7186,5194381,,,,,
1748140672,1748141244,572,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1514 feature_id 5 p 479 big_windowSize 798 small_windowSize 61,1514,5,479,798,61,0.57,564.0,0,,i7186,5194353,564.0,483.890625,483.8793697033898,-1.0,0.0
1748141233,1748141246,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1689 feature_id 1 p 428 big_windowSize 1573 small_windowSize 1003,1689,1,428,1573,1003,,,1,,i7184,5194390,,,,,
1748141242,1748141255,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 465 feature_id 4 p 6 big_windowSize 232 small_windowSize 139,465,4,6,232,139,,,1,,i7184,5194391,,,,,
1748141113,1748143212,2099,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1957 feature_id 3 p 140 big_windowSize 1244 small_windowSize 21,1957,3,140,1244,21,0.61,2091.0,0,,i7185,5194383,2091.0,483.68359375,481.1140402843602,-1.0,0.0
1748143312,1748143325,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1810 feature_id 0 p 23 big_windowSize 751 small_windowSize 503,1810,0,23,751,503,,,1,,i7185,5194619,,,,,
1748143518,1748143531,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1556 feature_id 6 p 132 big_windowSize 1530 small_windowSize 1269,1556,6,132,1530,1269,,,1,,i7181,5194629,,,,,
1748143538,1748143551,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1921 feature_id 2 p 43 big_windowSize 1761 small_windowSize 1132,1921,2,43,1761,1132,,,1,,i7183,5194631,,,,,
1748143838,1748143851,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1942 feature_id 7 p 287 big_windowSize 833 small_windowSize 768,1942,7,287,833,768,,,1,,i7174,5194656,,,,,
1748143638,1748144659,1021,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1662 feature_id 0 p 267 big_windowSize 1434 small_windowSize 143,1662,0,267,1434,143,0.57,1011.0,0,,i7180,5194637,1011.0,483.9296875,483.92333984375,-1.0,0.0
1748143638,1748144840,1202,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1796 feature_id 4 p 435 big_windowSize 1172 small_windowSize 256,1796,4,435,1172,256,0.57,1192.0,0,,i7181,5194636,1192.0,482.16796875,482.0017930327869,-1.0,0.0
1748145018,1748145031,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1738 feature_id 2 p 213 big_windowSize 849 small_windowSize 296,1738,2,213,849,296,,,1,,i7138,5194952,,,,,
1748145018,1748145031,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1872 feature_id 6 p 114 big_windowSize 616 small_windowSize 183,1872,6,114,616,183,,,1,,i7151,5194948,,,,,
1748145233,1748145245,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1898 feature_id 5 p 231 big_windowSize 1388 small_windowSize 669,1898,5,231,1388,669,,,1,,i7186,5194982,,,,,
1748145238,1748145251,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1530 feature_id 1 p 65 big_windowSize 1155 small_windowSize 806,1530,1,65,1155,806,,,1,,i7137,5194985,,,,,
1748145299,1748145311,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1308 feature_id 3 p 426 big_windowSize 1107 small_windowSize 979,1308,3,426,1107,979,,,1,,i7167,5194990,,,,,
1748145338,1748145351,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1523 feature_id 4 p 249 big_windowSize 454 small_windowSize 422,1523,4,249,454,422,,,1,,i7147,5194996,,,,,
1748145352,1748145358,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1891 feature_id 0 p 82 big_windowSize 191 small_windowSize 58,1891,0,82,191,58,,,1,,i7182,5194997,,,,,
1748145519,1748145531,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1454 feature_id 0 p 293 big_windowSize 897 small_windowSize 498,1454,0,293,897,498,,,1,,i7163,5195009,,,,,
1748145563,1748145575,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1737 feature_id 7 p 100 big_windowSize 1542 small_windowSize 930,1737,7,100,1542,930,,,1,,i7161,5195013,,,,,
1748145639,1748145652,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1870 feature_id 3 p 200 big_windowSize 1805 small_windowSize 544,1870,3,200,1805,544,,,1,,i7166,5195019,,,,,
1748145798,1748145805,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1353 feature_id 1 p 120 big_windowSize 676 small_windowSize 584,1353,1,120,676,584,,,1,,i7136,5195037,,,,,
1748145952,1748145965,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1839 feature_id 4 p 13 big_windowSize 1431 small_windowSize 1006,1839,4,13,1431,1006,,,1,,i7135,5195048,,,,,
1748146163,1748146175,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 886 feature_id 5 p 104 big_windowSize 337 small_windowSize 214,886,5,104,337,214,,,1,,i7136,5195065,,,,,
1748146286,1748146299,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1545 feature_id 7 p 393 big_windowSize 1249 small_windowSize 1128,1545,7,393,1249,1128,,,1,,i7133,5195078,,,,,
1748146306,1748146312,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1913 feature_id 3 p 313 big_windowSize 1480 small_windowSize 1272,1913,3,313,1480,1272,,,1,,i7133,5195081,,,,,
1748145678,1748146492,814,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1086 feature_id 4 p 382 big_windowSize 631 small_windowSize 103,1086,4,382,631,103,0.57,806.0,0,,i7141,5195024,806.0,483.13671875,483.12947100903614,-1.0,0.0
1748146026,1748147343,1317,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1378 feature_id 2 p 222 big_windowSize 1327 small_windowSize 65,1378,2,222,1327,65,0.57,1310.0,0,,i7135,5195054,1310.0,482.37890625,482.37394266917295,-1.0,0.0
1748145858,1748147687,1829,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1941 feature_id 2 p 402 big_windowSize 1525 small_windowSize 379,1941,2,402,1525,379,0.57,1818.0,0,,i7136,5195042,1818.0,483.11328125,483.10994819972825,-1.0,0.0
1748147783,1748147795,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1026 feature_id 2 p 474 big_windowSize 987 small_windowSize 704,1026,2,474,987,704,,,1,,i7130,5195178,,,,,
1748148111,1748148124,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1368 feature_id 5 p 455 big_windowSize 1276 small_windowSize 331,1368,5,455,1276,331,,,1,,i7129,5195192,,,,,
1748147827,1748148181,354,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1805 feature_id 5 p 166 big_windowSize 1578 small_windowSize 146,1805,5,166,1578,146,0.57,346.0,0,,i7152,5195179,346.0,482.65625,482.6400971283784,-1.0,0.0
1748148291,1748148304,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1721 feature_id 3 p 451 big_windowSize 381 small_windowSize 188,1721,3,451,381,188,,,1,,i7128,5195208,,,,,
1748148331,1748148344,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1438 feature_id 4 p 126 big_windowSize 1055 small_windowSize 745,1438,4,126,1055,745,,,1,,i7179,5195210,,,,,
1748148011,1748149161,1150,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1236 feature_id 1 p 372 big_windowSize 1010 small_windowSize 195,1236,1,372,1010,195,0.57,1141.0,0,,i7129,5195188,1141.0,483.40625,483.4010641163793,-1.0,2.3088289619504987e-05
1748149212,1748149225,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1159 feature_id 3 p 178 big_windowSize 704 small_windowSize 369,1159,3,178,704,369,,,1,,i7179,5195262,,,,,
1748149253,1748149266,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1875 feature_id 4 p 493 big_windowSize 1856 small_windowSize 809,1875,4,493,1856,809,,,1,,i7175,5195267,,,,,
1748149412,1748149425,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 925 feature_id 0 p 68 big_windowSize 622 small_windowSize 398,925,0,68,622,398,,,1,,i7179,5195274,,,,,
1748149312,1748149438,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1291 feature_id 7 p 24 big_windowSize 941 small_windowSize 232,1291,7,24,941,232,0.57,115.0,0,,i7178,5195270,115.0,482.40625,482.3627232142857,-1.0,0.0
1748149512,1748149525,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1650 feature_id 0 p 379 big_windowSize 960 small_windowSize 822,1650,0,379,960,822,,,1,,i7179,5195278,,,,,
1748149583,1748149595,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 488 feature_id 0 p 310 big_windowSize 291 small_windowSize 80,488,0,310,291,80,,,1,,i7179,5195282,,,,,
1748149612,1748149624,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1849 feature_id 1 p 33 big_windowSize 1653 small_windowSize 1324,1849,1,33,1653,1324,,,1,,i7179,5195284,,,,,
1748149733,1748149745,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1612 feature_id 3 p 278 big_windowSize 1045 small_windowSize 342,1612,3,278,1045,342,,,1,,i7178,5195288,,,,,
1748149854,1748149873,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1966 feature_id 0 p 362 big_windowSize 1937 small_windowSize 1721,1966,0,362,1937,1721,,,1,,i7173,5195293,,,,,
1748149913,1748149926,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1095 feature_id 1 p 417 big_windowSize 408 small_windowSize 286,1095,1,417,408,286,,,1,,i7173,5195296,,,,,
1748149715,1748149986,271,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1994 feature_id 7 p 429 big_windowSize 1311 small_windowSize 197,1994,7,429,1311,197,0.57,261.0,0,,i7179,5195287,261.0,483.06640625,483.0457974137931,-1.0,0.0
1748150054,1748150067,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1814 feature_id 6 p 226 big_windowSize 1028 small_windowSize 845,1814,6,226,1028,845,,,1,,i7179,5195302,,,,,
1748150074,1748150086,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1698 feature_id 2 p 74 big_windowSize 1265 small_windowSize 740,1698,2,74,1265,740,,,1,,i7180,5195304,,,,,
1748150114,1748150127,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1477 feature_id 5 p 258 big_windowSize 175 small_windowSize 173,1477,5,258,175,173,,,1,,i7180,5195307,,,,,
1748150294,1748150307,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1914 feature_id 5 p 125 big_windowSize 976 small_windowSize 366,1914,5,125,976,366,,,1,,i7180,5195313,,,,,
1748150304,1748150316,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1533 feature_id 1 p 206 big_windowSize 739 small_windowSize 222,1533,1,206,739,222,,,1,,i7173,5195315,,,,,
1748150414,1748150427,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1547 feature_id 5 p 369 big_windowSize 1338 small_windowSize 975,1547,5,369,1338,975,,,1,,i7179,5195320,,,,,
1748150423,1748150436,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1931 feature_id 1 p 458 big_windowSize 1072 small_windowSize 611,1931,1,458,1072,611,,,1,,i7173,5195321,,,,,
1748150655,1748150667,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1713 feature_id 6 p 470 big_windowSize 658 small_windowSize 487,1713,6,470,658,487,,,1,,i7173,5195333,,,,,
1748150474,1748150771,297,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1151 feature_id 6 p 150 big_windowSize 489 small_windowSize 52,1151,6,150,489,52,0.57,286.0,0,,i7184,5195323,286.0,483.48046875,481.9196068548387,-1.0,0.0
1748150654,1748151792,1138,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1831 feature_id 2 p 325 big_windowSize 924 small_windowSize 100,1831,2,325,924,100,0.57,1122.0,0,,i7160,5195337,1122.0,482.31640625,482.3105298913043,-1.0,0.0
1748151952,1748151965,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1596 feature_id 7 p 173 big_windowSize 878 small_windowSize 589,1596,7,173,878,589,,,1,,i7184,5195379,,,,,
1748152133,1748152145,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1467 feature_id 6 p 105 big_windowSize 1404 small_windowSize 1404,1467,6,105,1404,1404,,,1,,i7182,5195388,,,,,
1748152199,1748152212,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1751 feature_id 0 p 131 big_windowSize 1355 small_windowSize 462,1751,0,131,1355,462,,,1,,i7180,5195393,,,,,
1748152039,1748152216,177,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 822 feature_id 7 p 367 big_windowSize 541 small_windowSize 133,822,7,367,541,133,0.57,169.0,0,,i7184,5195383,169.0,482.609375,482.575041118421,-1.0,0.0
