start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747328763,1747328909,146,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4096 n_samples 1110 n_permutations 732 update_interval 81 n_consecutive_deviations 4,4096,1110,732,81,4,0.49,131.0,0,,i7174,131.0,754.96875,716.785888671875,-1.0,0.5069283489096573,5054315
1747328899,1747329075,176,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 459 n_samples 2578 n_permutations 453 update_interval 239 n_consecutive_deviations 10,459,2578,453,239,10,0.31,163.0,0,,i7171,163.0,687.71875,686.9340049342105,-1.0,0.0214080996884735,5054359
1747329019,1747329114,95,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1018 n_samples 321 n_permutations 92 update_interval 203 n_consecutive_deviations 9,1018,321,92,203,9,0.5,76.0,0,,i7180,76.0,812.33984375,742.6640625,-1.0,0.3977694704049844,5054390
1747328643,1747329198,555,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3534 n_samples 3996 n_permutations 145 update_interval 144 n_consecutive_deviations 1,3534,3996,145,144,1,0.6,543.0,0,,i7181,543.0,1150.64453125,900.727658991228,-1.0,0.9825420560747664,5054277
1747329133,1747329423,290,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4742 n_samples 3346 n_permutations 874 update_interval 108 n_consecutive_deviations 3,4742,3346,874,108,3,0.54,273.0,0,,i7171,273.0,836.1484375,769.1239583333333,-1.0,0.7115763239875389,5054425
1747329301,1747329503,202,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2960 n_samples 1858 n_permutations 252 update_interval 172 n_consecutive_deviations 3,2960,1858,252,172,3,0.54,174.0,0,,i7169,174.0,848.08203125,770.989453125,-1.0,0.8182554517133956,5054463
1747329519,1747329759,240,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1628 n_samples 2469 n_permutations 306 update_interval 142 n_consecutive_deviations 10,1628,2469,306,142,10,0.39,206.0,0,,i7186,206.0,687.8125,687.7941576086956,-1.0,0.0209221183800623,5054518
1747329410,1747329825,415,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1589 n_samples 4458 n_permutations 536 update_interval 14 n_consecutive_deviations 7,1589,4458,536,14,7,0.32,364.0,0,,i7178,364.0,687.65625,687.630608974359,-1.0,0.0,5054492
1747329604,1747329825,221,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2921 n_samples 3853 n_permutations 522 update_interval 51 n_consecutive_deviations 5,2921,3853,522,51,5,0.31,207.0,0,,i7169,207.0,686.59375,686.5215692934783,-1.0,0.0363987538940809,5054550
1747329896,1747330085,189,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1057 n_samples 2700 n_permutations 821 update_interval 83 n_consecutive_deviations 7,1057,2700,821,83,7,0.32,156.0,0,,i7166,156.0,688.1953125,688.1417100694445,-1.0,0.0131713395638629,5054618
1747329829,1747330291,462,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4703 n_samples 960 n_permutations 105 update_interval 236 n_consecutive_deviations 1,4703,960,105,236,1,0.62,398.0,0,,i7161,398.0,1237.54296875,933.043991815476,-1.0,0.9986791277258568,5054588
1747330172,1747330348,176,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 420 n_samples 501 n_permutations 714 update_interval 110 n_consecutive_deviations 7,420,501,714,110,7,0.41,55.0,0,,i7153,55.0,724.11328125,700.0087890625,-1.0,0.1665545171339564,5054659
1747330288,1747330473,185,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3573 n_samples 1697 n_permutations 883 update_interval 15 n_consecutive_deviations 4,3573,1697,883,15,4,0.32,151.0,0,,i7164,151.0,688.03125,687.5698784722222,-1.0,0.0,5054723
1747330569,1747330658,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2131 n_samples 627 n_permutations 949 update_interval 218 n_consecutive_deviations 5,2131,627,949,218,5,0.47,65.0,0,,i7161,65.0,729.68359375,702.9865451388889,-1.0,0.9395015576323988,5054783
1747330417,1747330826,409,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2193 n_samples 4649 n_permutations 163 update_interval 169 n_consecutive_deviations 8,2193,4649,163,169,8,0.29,370.0,0,,i7152,370.0,688.4609375,688.4344951923077,-1.0,0.0578940809968847,5054748
1747330224,1747330848,624,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4135 n_samples 3175 n_permutations 494 update_interval 202 n_consecutive_deviations 2,4135,3175,494,202,2,0.61,556.0,0,,i7178,556.0,1107.1953125,871.1639951508621,-1.0,0.9822554517133956,5054686
1747330675,1747330933,258,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3355 n_samples 3032 n_permutations 230 update_interval 122 n_consecutive_deviations 10,3355,3032,230,122,10,0.34,235.0,0,,i7153,235.0,686.7265625,686.193359375,-1.0,0.0387912772585669,5054818
1747330776,1747330953,177,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4034 n_samples 2177 n_permutations 648 update_interval 188 n_consecutive_deviations 6,4034,2177,648,188,6,0.5,156.0,0,,i7152,156.0,789.18359375,740.8678385416666,-1.0,0.5483489096573209,5054841
1747330894,1747331121,227,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 163 n_samples 4147 n_permutations 427 update_interval 30 n_consecutive_deviations 2,163,4147,427,30,2,0.32,213.0,0,,i7150,213.0,687.6484375,687.6114908854166,-1.0,0.002031152647975,5054885
1747331065,1747331191,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 845 n_samples 1403 n_permutations 39 update_interval 34 n_consecutive_deviations 2,845,1403,39,34,2,0.38,107.0,0,,i7153,107.0,688.24609375,597.5582932692307,-1.0,0.0105794392523364,5054930
1747331235,1747331343,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2670 n_samples 170 n_permutations 372 update_interval 65 n_consecutive_deviations 9,2670,170,372,65,9,0.49,75.0,0,,i7146,75.0,741.125,675.285546875,-1.0,0.6509781931464175,5054983
1747331488,1747331539,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1403 n_samples 72 n_permutations 196 update_interval 9 n_consecutive_deviations 6,1403,72,196,9,6,0.44,35.0,0,,i7146,35.0,708.49609375,692.24609375,-1.0,0.1040623052959501,5055170
1747331143,1747331545,402,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4648 n_samples 4941 n_permutations 755 update_interval 129 n_consecutive_deviations 7,4648,4941,755,129,7,0.31,372.0,0,,i7153,372.0,687.65625,687.26943359375,-1.0,0.0579190031152647,5054951
1747331358,1747331793,435,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1533 n_samples 3507 n_permutations 589 update_interval 222 n_consecutive_deviations 3,1533,3507,589,222,3,0.6,420.0,0,,i7145,420.0,862.4765625,783.5553977272727,-1.0,0.7830529595015576,5055028
1747331566,1747331857,291,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2522 n_samples 3604 n_permutations 974 update_interval 163 n_consecutive_deviations 1,2522,3604,974,163,1,0.57,273.0,0,,i7180,273.0,899.99609375,796.6388020833333,-1.0,0.9305669781931464,5055201
1747331714,1747331868,154,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4460 n_samples 1502 n_permutations 402 update_interval 101 n_consecutive_deviations 5,4460,1502,402,101,5,0.36,129.0,0,,i7143,129.0,696.59375,688.9703125,-1.0,0.1667289719626168,5055298
1747331930,1747332083,153,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 37 n_samples 1961 n_permutations 792 update_interval 243 n_consecutive_deviations 8,37,1961,792,243,8,0.32,135.0,0,,i7136,135.0,686.765625,686.43408203125,-1.0,0.0073769470404984,5055485
1747331811,1747332089,278,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 675 n_samples 4844 n_permutations 681 update_interval 192 n_consecutive_deviations 9,675,4844,681,192,9,0.38,264.0,0,,i7145,264.0,688.34375,687.9989224137931,-1.0,0.0483613707165109,5055387
1747332125,1747332389,264,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3891 n_samples 4361 n_permutations 10 update_interval 90 n_consecutive_deviations 4,3891,4361,10,90,4,0.38,243.0,0,,i7153,243.0,704.671875,697.3939525462963,-1.0,0.2041619937694704,5055651
1747332223,1747332515,292,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3173 n_samples 843 n_permutations 618 update_interval 151 n_consecutive_deviations 2,3173,843,618,151,2,0.6,263.0,0,,i7144,263.0,1057.0859375,861.0196659482758,-1.0,0.9983551401869158,5055736
1747332298,1747332521,223,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1966 n_samples 2817 n_permutations 334 update_interval 59 n_consecutive_deviations 8,1966,2817,334,59,8,0.36,196.0,0,,i7126,196.0,687.46875,687.4272017045455,-1.0,0.0244984423676012,5055783
1747332454,1747332684,230,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2374 n_samples 1833 n_permutations 559 update_interval 73 n_consecutive_deviations 1,2374,1833,559,73,1,0.52,198.0,0,,i7135,198.0,779.60546875,731.4889914772727,-1.0,0.8465669781931464,5055813
1747332752,1747332836,84,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4261 n_samples 365 n_permutations 851 update_interval 41 n_consecutive_deviations 10,4261,365,851,41,10,0.32,48.0,0,,i7135,48.0,686.2265625,686.1813616071429,-1.0,0.0,5055904
1747332551,1747332970,419,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3738 n_samples 4511 n_permutations 276 update_interval 230 n_consecutive_deviations 6,3738,4511,276,230,6,0.57,397.0,0,,i7144,397.0,845.1875,782.3681175595239,-1.0,0.7691588785046729,5055853
1747332955,1747333172,217,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1244 n_samples 1135 n_permutations 461 update_interval 179 n_consecutive_deviations 3,1244,1135,461,179,3,0.59,193.0,0,,i7119,193.0,927.90625,807.8799715909091,-1.0,0.7419813084112149,5055970
1747332820,1747333232,412,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 563 n_samples 3312 n_permutations 68 update_interval 137 n_consecutive_deviations 4,563,3312,68,137,4,0.49,385.0,0,,i7185,385.0,756.19921875,725.6120426829268,-1.0,0.2723239875389408,5055933
1747333213,1747333410,197,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3051 n_samples 2294 n_permutations 137 update_interval 211 n_consecutive_deviations 7,3051,2294,137,211,7,0.38,177.0,0,,i7119,177.0,688.13671875,687.3513671875,-1.0,0.1427289719626168,5056042
1747333089,1747333432,343,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4872 n_samples 2524 n_permutations 740 update_interval 21 n_consecutive_deviations 9,4872,2524,740,21,9,0.32,308.0,0,,i7135,308.0,688.171875,688.1440577651515,-1.0,0.0,5056002
1747333477,1747333599,122,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1872 n_samples 1084 n_permutations 629 update_interval 63 n_consecutive_deviations 8,1872,1084,629,63,8,0.32,102.0,0,,i7105,102.0,687.6640625,687.6439302884615,-1.0,0.0,5056135
1747333397,1747333724,327,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1776 n_samples 4030 n_permutations 916 update_interval 116 n_consecutive_deviations 3,1776,4030,916,116,3,0.55,296.0,0,,i7151,296.0,845.51171875,771.8751220703125,-1.0,0.5152897196261682,5056090
1747333611,1747333834,223,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2989 n_samples 2742 n_permutations 408 update_interval 154 n_consecutive_deviations 4,2989,2742,408,154,4,0.45,195.0,0,,i7172,195.0,763.75390625,719.8116122159091,-1.0,0.6878255451713395,5056170
1747333701,1747334080,379,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4928 n_samples 2345 n_permutations 968 update_interval 94 n_consecutive_deviations 2,4928,2345,968,94,2,0.58,329.0,0,,i7097,329.0,731.9453125,654.184375,-1.0,0.8293208722741433,5056212
1747333872,1747334209,337,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1144 n_samples 3812 n_permutations 248 update_interval 247 n_consecutive_deviations 8,1144,3812,248,247,8,0.5,293.0,0,,i7111,293.0,805.6015625,753.920166015625,-1.0,0.3214828660436137,5056367
