start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747323188,1747323362,174,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3184 n_samples 3505 n_permutations 321 update_interval 191 n_consecutive_deviations 4,3184,3505,321,191,4,0.74,140.0,0,,i7115,140.0,498.12890625,487.986083984375,-1.0,0.9888483561137792,5052444
1747323400,1747323529,129,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2586 n_samples 2433 n_permutations 162 update_interval 228 n_consecutive_deviations 5,2586,2433,162,228,5,0.73,75.0,0,,i7109,75.0,488.52734375,484.737890625,-1.0,0.9947358699667528,5052489
1747323413,1747323568,155,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2335 n_samples 2786 n_permutations 528 update_interval 92 n_consecutive_deviations 10,2335,2786,528,92,10,0.74,110.0,0,,i7111,110.0,498.95703125,486.92397836538464,-1.0,0.9867704100480236,5052525
1747323542,1747323613,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 798 n_samples 1196 n_permutations 428 update_interval 182 n_consecutive_deviations 7,798,1196,428,182,7,0.72,49.0,0,,i7111,49.0,483.41796875,482.0853794642857,-1.0,0.9880402659770964,5052574
1747323752,1747323921,169,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1145 n_samples 3354 n_permutations 821 update_interval 235 n_consecutive_deviations 1,1145,3354,821,235,1,0.73,153.0,0,,i7106,153.0,498.9296875,488.45616319444446,-1.0,0.9416328038418914,5052672
1747322615,1747323964,1349,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1669 n_samples 4868 n_permutations 631 update_interval 20 n_consecutive_deviations 2,1669,4868,631,20,2,0.75,1329.0,0,,i7117,1329.0,483.125,419.3064236111111,-1.0,0.925978943479867,5052232
1747323697,1747324125,428,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3935 n_samples 1753 n_permutations 495 update_interval 69 n_consecutive_deviations 6,3935,1753,495,69,6,0.73,408.0,0,,i7107,408.0,574.23828125,526.9981831395348,-1.0,0.9999307351311416,5052637
1747323935,1747324168,233,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2933 n_samples 4573 n_permutations 586 update_interval 159 n_consecutive_deviations 9,2933,4573,586,159,9,0.74,208.0,0,,i7107,208.0,503.67578125,490.4386888586956,-1.0,0.959133727373476,5052747
1747322919,1747324210,1291,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4930 n_samples 17 n_permutations 729 update_interval 40 n_consecutive_deviations 1,4930,17,729,40,1,0.73,1274.0,0,,i7140,1274.0,600.265625,542.9321213942308,-1.0,0.9991919098633172,5052340
1747324049,1747324231,182,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3463 n_samples 743 n_permutations 928 update_interval 136 n_consecutive_deviations 10,3463,743,928,136,10,0.73,159.0,0,,i7103,159.0,414.55859375,373.1545138888889,-1.0,0.9943202807536018,5052786
1747324304,1747324401,97,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 586 n_samples 1960 n_permutations 662 update_interval 215 n_consecutive_deviations 3,586,1960,662,215,3,0.73,64.0,0,,i7101,64.0,486.53515625,483.22309027777777,-1.0,0.9561784263021796,5052875
1747324545,1747324559,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 363 n_samples 2970 n_permutations 450 update_interval 9 n_consecutive_deviations 9,363,2970,450,9,9,,,1,,i7100,,,,,,5052977
1747324177,1747324586,409,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1302 n_samples 4218 n_permutations 263 update_interval 63 n_consecutive_deviations 4,1302,4218,263,63,4,0.74,382.0,0,,i7102,382.0,555.62890625,518.7402820121952,-1.0,0.9323974879940894,5052828
1747324473,1747324615,142,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4404 n_samples 2071 n_permutations 866 update_interval 175 n_consecutive_deviations 4,4404,2071,866,175,4,0.73,111.0,0,,i7100,111.0,504.2421875,490.8842075892857,-1.0,0.9862162910971556,5052938
1747324368,1747324801,433,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4651 n_samples 2937 n_permutations 28 update_interval 109 n_consecutive_deviations 8,4651,2937,28,109,8,0.74,417.0,0,,i7108,417.0,558.84765625,521.6128373579545,-1.0,0.9981991134096786,5052905
1747323864,1747325073,1209,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1988 n_samples 471 n_permutations 229 update_interval 22 n_consecutive_deviations 3,1988,471,229,22,3,0.74,1187.0,0,,i7130,1187.0,591.39453125,537.7153279958678,-1.0,0.9999769117103804,5052706
1747323566,1747325904,2338,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4282 n_samples 4047 n_permutations 762 update_interval 14 n_consecutive_deviations 2,4282,4047,762,14,2,0.75,2325.0,0,,i7108,2325.0,586.20703125,538.9905252659574,-1.0,0.9999769117103804,5052601
1747326007,1747326065,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1521 n_samples 853 n_permutations 600 update_interval 223 n_consecutive_deviations 6,1521,853,600,223,6,0.73,46.0,0,,i7089,46.0,493.60546875,486.5848214285714,-1.0,0.9965829331363132,5053460
1747326085,1747326231,146,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2995 n_samples 435 n_permutations 308 update_interval 123 n_consecutive_deviations 2,2995,435,308,123,2,0.73,133.0,0,,i7091,133.0,530.23828125,501.730712890625,-1.0,0.9981067602512006,5053485
1747326147,1747326268,121,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2085 n_samples 4460 n_permutations 883 update_interval 196 n_consecutive_deviations 7,2085,4460,883,196,7,0.67,110.0,0,,i7097,110.0,482.9765625,482.88912259615387,-1.0,0.9396241226449944,5053510
1747326362,1747326462,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4147 n_samples 1005 n_permutations 100 update_interval 204 n_consecutive_deviations 8,4147,1005,100,204,8,0.73,88.0,0,,i7087,88.0,522.625,495.6463068181818,-1.0,0.999769117103805,5053577
1747326288,1747326497,209,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3869 n_samples 3240 n_permutations 648 update_interval 151 n_consecutive_deviations 5,3869,3240,648,151,5,0.74,196.0,0,,i7089,196.0,515.046875,487.1212713068182,-1.0,0.997529553010713,5053549
