start_time,end_time,run_time,program_string,recent_samples_size,n_samples,const,max_depth,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745562819,1745562864,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3503 n_samples 129 const 10 max_depth 1 threshold 0.001,3503,129,10.0,1,0.001,0.74,34,0,,i7183,34,503.8125,491.2701822916667,-1,0.994782046545992,4719907
1745563720,1745563759,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3369 n_samples 153 const 0.001 max_depth 1 threshold 0.999,3369,153,0.001,1,0.999,0.73,28,0,,i7182,28,497.55078125,487.45625,-1,0.9961673439231622,4720332
1745564739,1745564797,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4409 n_samples 129 const 10 max_depth 1 threshold 0.999,4409,129,10.0,1,0.999,0.73,46,0,,i7180,46,514.8359375,494.4765625,-1,0.994782046545992,4720844
1745565700,1745565758,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4182 n_samples 129 const 0.001 max_depth 1 threshold 0.001,4182,129,0.001,1,0.001,0.73,49,0,,i7182,49,513.94921875,492.91908482142856,-1,0.994782046545992,4721314
1745566661,1745566707,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1216 n_samples 181 const 0.001 max_depth 16 threshold 0.001,1216,181,0.001,16,0.001,0.73,30,0,,i7185,30,493.30859375,487.5598958333333,-1,0.9945973402290358,4721759
1745567499,1745567525,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4000 n_samples 404 const 10 max_depth 1 threshold 0.8038145355141877,4000,404,10.0,1,0.8038145355141877,0.72,15,0,,i7183,15,489.28125,485.1376953125,-1,0.9889176209826376,4722116
1745568361,1745568381,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1 n_samples 24 const 10 max_depth 1 threshold 0.999,1,24,10.0,1,0.999,0.71,5,0,,i7176,5,482.90625,482.66796875,-1,0.0208256372367935,4722502
1745569500,1745569513,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 5000 n_samples 1274 const 10 max_depth 1 threshold 0.001,5000,1274,10.0,1,0.001,0.69,5,0,,i7170,5,482.40234375,482.2473958333333,-1,0.9412633912079792,4723005
1745570401,1745570454,53,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1851 n_samples 193 const 0.001 max_depth 1 threshold 0.5010140920586574,1851,193,0.001,1,0.5010140920586574,0.73,42,0,,i7186,42,500.5703125,489.9888392857143,-1,0.9981529368304396,4723406
1745571081,1745571101,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2421 n_samples 115 const 10 max_depth 1 threshold 0.001,2421,115,10.0,1,0.001,0.73,12,0,,i7181,12,485.34375,484.0732421875,-1,0.9983376431473956,4723724
1745572099,1745572163,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4916 n_samples 116 const 0.001 max_depth 9 threshold 0.999,4916,116,0.001,9,0.999,0.73,54,0,,i7181,54,519.7734375,496.3740234375,-1,0.9963058736608792,4724151
1745572902,1745572994,92,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4560 n_samples 112 const 10 max_depth 20 threshold 0.4305488589445956,4560,112,10.0,20,0.4305488589445956,0.74,80,0,,i7185,80,521.93359375,499.0269886363636,-1,0.9981529368304396,4724478
1745574001,1745574014,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3544 n_samples 3336 const 10 max_depth 1 threshold 0.999,3544,3336,10.0,1,0.999,0.63,3,0,,i7181,3,483.41015625,483.2174479166667,-1,0.490949390469154,4724985
1745574941,1745575013,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4803 n_samples 109 const 0.001 max_depth 1 threshold 0.7213831446948192,4803,109,0.001,1,0.7213831446948192,0.74,60,0,,i7181,60,521.484375,495.81396484375,-1,0.9965829331363132,4725428
