start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747470757,1747471229,472,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2185 significance 0.18890318753756583 gamma 0.7151405228041112 max_node_size 1307 max_tree_depth 3102 max_time_stationary 4218,2185,0.1889031875375658,0.7151405228041112,1307,3102,4218,,,1,,i7066,5089614
1747471105,1747471521,416,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 286 significance 0.15468054636195303 gamma 0.34931648695655165 max_node_size 940 max_tree_depth 3290 max_time_stationary 549,286,0.154680546361953,0.3493164869565516,940,3290,549,,,1,,i7104,5089634
1747470632,1747471532,900,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2935 significance 0.9399053782485426 gamma 0.5963450418505818 max_node_size 624 max_tree_depth 50 max_time_stationary 2175,2935,0.9399053782485426,0.5963450418505818,624,50,2175,,,1,,i7068,5089608
1747470759,1747471598,839,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 671 significance 0.7510708365421742 gamma 0.29364534496329725 max_node_size 3239 max_tree_depth 4620 max_time_stationary 2717,671,0.7510708365421742,0.2936453449632972,3239,4620,2717,,,1,,i7057,5089615
1747470837,1747471737,900,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 796 significance 0.3076868838686496 gamma 0.5727758387848735 max_node_size 2248 max_tree_depth 2177 max_time_stationary 1577,796,0.3076868838686496,0.5727758387848735,2248,2177,1577,,,1,,i7044,5089621
1747471407,1747471828,421,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2199 significance 0.6954756500143557 gamma 0.11183892566710711 max_node_size 2193 max_tree_depth 899 max_time_stationary 4154,2199,0.6954756500143557,0.1118389256671071,2193,899,4154,,,1,,i7081,5089651
1747471034,1747471840,806,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 510 significance 0.972060787146911 gamma 0.8189495777469128 max_node_size 1566 max_tree_depth 1692 max_time_stationary 1233,510,0.972060787146911,0.8189495777469128,1566,1692,1233,,,1,,i7118,5089629
1747471060,1747471898,838,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2664 significance 0.6263062830585986 gamma 0.7866099331602454 max_node_size 3302 max_tree_depth 2492 max_time_stationary 2969,2664,0.6263062830585986,0.7866099331602454,3302,2492,2969,,,1,,i7053,5089632
1747470552,1747471947,1395,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1446 significance 0.35167069649323823 gamma 0.4877608316820115 max_node_size 39 max_tree_depth 1755 max_time_stationary 3033,1446,0.3516706964932382,0.4877608316820115,39,1755,3033,,,1,,i7184,5089603
1747471239,1747472038,799,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2222 significance 0.3772336292155087 gamma 0.8980959051456302 max_node_size 4767 max_tree_depth 4449 max_time_stationary 924,2222,0.3772336292155087,0.8980959051456302,4767,4449,924,,,1,,i7066,5089642
1747471026,1747472232,1206,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3064 significance 0.49261438127607104 gamma 0.2546037459038198 max_node_size 3931 max_tree_depth 2528 max_time_stationary 3535,3064,0.492614381276071,0.2546037459038198,3931,2528,3535,,,1,,i7014,5089630
1747471911,1747472239,328,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2167 significance 0.8843162982724607 gamma 0.3025834833625704 max_node_size 3881 max_tree_depth 1622 max_time_stationary 860,2167,0.8843162982724607,0.3025834833625704,3881,1622,860,,,1,,i7053,5089687
1747471256,1747472261,1005,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1176 significance 0.5656412597522139 gamma 0.10289882796630263 max_node_size 376 max_tree_depth 2843 max_time_stationary 2261,1176,0.5656412597522139,0.1028988279663026,376,2843,2261,,,1,,i7061,5089643
1747471632,1747472275,643,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 306 significance 0.9592516935188323 gamma 0.637094029057771 max_node_size 3523 max_tree_depth 1987 max_time_stationary 4531,306,0.9592516935188324,0.637094029057771,3523,1987,4531,,,1,,i7162,5089660
1747471700,1747472311,611,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 531 significance 0.17132668852061034 gamma 0.17111567509174347 max_node_size 4149 max_tree_depth 3035 max_time_stationary 3848,531,0.1713266885206103,0.1711156750917434,4149,3035,3848,,,1,,i7042,5089666
1747471669,1747472337,668,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2684 significance 0.44834840785339475 gamma 0.20358856705389916 max_node_size 885 max_tree_depth 3483 max_time_stationary 2111,2684,0.4483484078533947,0.2035885670538991,885,3483,2111,,,1,,i7132,5089663
1747470821,1747472451,1630,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3408 significance 0.7871247591562569 gamma 0.010610239239409566 max_node_size 4573 max_tree_depth 3605 max_time_stationary 4284,3408,0.7871247591562569,0.0106102392394095,4573,3605,4284,,,1,,i7107,5089619
1747470757,1747472453,1696,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4553 significance 0.7153716088496148 gamma 0.15672993022017181 max_node_size 4296 max_tree_depth 1431 max_time_stationary 1797,4553,0.7153716088496148,0.1567299302201718,4296,1431,1797,,,1,,i7066,5089613
1747470696,1747472523,1827,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1825 significance 0.5294619362633676 gamma 0.9535261906106025 max_node_size 1910 max_tree_depth 3266 max_time_stationary 3599,1825,0.5294619362633676,0.9535261906106024,1910,3266,3599,,,1,,i7171,5089610
1747470716,1747472540,1824,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4291 significance 0.003000078797340393 gamma 0.3929177580401301 max_node_size 4860 max_tree_depth 2204 max_time_stationary 1010,4291,0.0030000787973403,0.3929177580401301,4860,2204,1010,,,1,,i7038,5089611
1747470917,1747472586,1669,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1712 significance 0.0371028809864074 gamma 0.18005547908321023 max_node_size 3577 max_tree_depth 720 max_time_stationary 1952,1712,0.0371028809864074,0.1800554790832102,3577,720,1952,,,1,,i7049,5089627
1747471125,1747472636,1511,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1311 significance 0.8401379766389727 gamma 0.6458189605027437 max_node_size 4203 max_tree_depth 4262 max_time_stationary 1268,1311,0.8401379766389727,0.6458189605027437,4203,4262,1268,,,1,,i7135,5089636
1747471362,1747472684,1322,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3668 significance 0.7709049602672458 gamma 0.4397738964855671 max_node_size 282 max_tree_depth 2730 max_time_stationary 74,3668,0.7709049602672458,0.4397738964855671,282,2730,74,,,1,,i7011,5089647
1747470838,1747472687,1849,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1977 significance 0.7455930867549032 gamma 0.43208903906680646 max_node_size 2895 max_tree_depth 570 max_time_stationary 240,1977,0.7455930867549032,0.4320890390668064,2895,570,240,,,1,,i7035,5089622
1747471851,1747472688,837,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 812 significance 0.6093590042479337 gamma 0.40974799925647676 max_node_size 4830 max_tree_depth 3178 max_time_stationary 3347,812,0.6093590042479337,0.4097479992564767,4830,3178,3347,,,1,,i7152,5089677
1747471375,1747472689,1314,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1192 significance 0.26000836113654074 gamma 0.8754829090777785 max_node_size 2958 max_tree_depth 1802 max_time_stationary 2663,1192,0.2600083611365407,0.8754829090777785,2958,1802,2663,,,1,,i7034,5089649
1747471911,1747472692,781,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 692 significance 0.07411426258087159 gamma 0.6925257979407906 max_node_size 657 max_tree_depth 650 max_time_stationary 2207,692,0.0741142625808715,0.6925257979407906,657,650,2207,,,1,,i7118,5089685
1747470909,1747472714,1805,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4090 significance 0.5557849339134991 gamma 0.738595748057589 max_node_size 900 max_tree_depth 4750 max_time_stationary 4532,4090,0.5557849339134991,0.738595748057589,900,4750,4532,,,1,,i7152,5089626
1747471586,1747472756,1170,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1292 significance 0.02283610791526735 gamma 0.3716571066509932 max_node_size 1629 max_tree_depth 469 max_time_stationary 3653,1292,0.0228361079152673,0.3716571066509932,1629,469,3653,,,1,,i7066,5089658
1747470872,1747472780,1908,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4453 significance 0.2269043472930789 gamma 0.99232413546741 max_node_size 258 max_tree_depth 3962 max_time_stationary 2650,4453,0.2269043472930789,0.99232413546741,258,3962,2650,,,1,,i7060,5089623
1747471334,1747472804,1470,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3652 significance 0.09400692183338105 gamma 0.5428603465240449 max_node_size 2699 max_tree_depth 1377 max_time_stationary 4850,3652,0.094006921833381,0.5428603465240449,2699,1377,4850,,,1,,i7087,5089645
1747471894,1747472951,1057,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3235 significance 0.5849852253478021 gamma 0.13256162052042783 max_node_size 3605 max_tree_depth 4820 max_time_stationary 4904,3235,0.5849852253478021,0.1325616205204278,3605,4820,4904,,,1,,i7058,5089683
1747470788,1747472976,2188,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3215 significance 0.2794165691435337 gamma 0.8578772045709193 max_node_size 1187 max_tree_depth 1162 max_time_stationary 20,3215,0.2794165691435337,0.8578772045709193,1187,1162,20,,,1,,i7025,5089618
1747471119,1747473002,1883,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3864 significance 0.31363715807162224 gamma 0.21045536310411989 max_node_size 1528 max_tree_depth 270 max_time_stationary 3965,3864,0.3136371580716222,0.2104553631041198,1528,270,3965,,,1,,i7056,5089637
1747471676,1747473003,1327,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3085 significance 0.6744112085457892 gamma 0.7319400174859911 max_node_size 1513 max_tree_depth 1497 max_time_stationary 1545,3085,0.6744112085457892,0.7319400174859911,1513,1497,1545,,,1,,i7029,5089664
1747471161,1747473081,1920,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4834 significance 0.903727809580043 gamma 0.46394036585465076 max_node_size 2132 max_tree_depth 1021 max_time_stationary 3217,4834,0.903727809580043,0.4639403658546507,2132,1021,3217,,,1,,i7060,5089639
1747471875,1747473389,1514,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3424 significance 0.10626784601993859 gamma 0.9678819027729333 max_node_size 2155 max_tree_depth 2292 max_time_stationary 640,3424,0.1062678460199385,0.9678819027729332,2155,2292,640,,,1,,i7079,5089680
1747471555,1747473431,1876,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3846 significance 0.5100518228635192 gamma 0.8110523480288684 max_node_size 3954 max_tree_depth 3751 max_time_stationary 956,3846,0.5100518228635192,0.8110523480288684,3954,3751,956,,,1,,i7068,5089656
1747470536,1747473435,2899,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4048 significance 0.8703271130565554 gamma 0.9210562134347856 max_node_size 2987 max_tree_depth 2777 max_time_stationary 326,4048,0.8703271130565554,0.9210562134347856,2987,2777,326,,,1,,i7163,5089602
1747472009,1747473518,1509,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1803 significance 0.33298683241009713 gamma 0.05616070862486958 max_node_size 4484 max_tree_depth 2090 max_time_stationary 1322,1803,0.3329868324100971,0.0561607086248695,4484,2090,1322,,,1,,i7063,5089693
1747471771,1747473523,1752,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4071 significance 0.36320636588521304 gamma 0.2787699141278863 max_node_size 3326 max_tree_depth 1229 max_time_stationary 390,4071,0.363206365885213,0.2787699141278863,3326,1229,390,,,1,,i7034,5089670
1747471768,1747473552,1784,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1693 significance 0.8582427500076591 gamma 0.8415626370180398 max_node_size 1003 max_tree_depth 4553 max_time_stationary 2970,1693,0.8582427500076591,0.8415626370180398,1003,4553,2970,,,1,,i7169,5089669
1747471484,1747473615,2131,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4811 significance 0.2082514044828713 gamma 0.5495160213280469 max_node_size 4558 max_tree_depth 4883 max_time_stationary 1861,4811,0.2082514044828713,0.5495160213280469,4558,4883,1861,,,1,,i7137,5089653
1747471959,1747473962,2003,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4535 significance 0.39707200800813736 gamma 0.8645307936668396 max_node_size 1870 max_tree_depth 2598 max_time_stationary 3280,4535,0.3970720080081373,0.8645307936668396,1870,2598,3280,,,1,,i7054,5089690
1747471995,1747473989,1994,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4269 significance 0.8202396086435765 gamma 0.620785608952865 max_node_size 2434 max_tree_depth 3693 max_time_stationary 3912,4269,0.8202396086435765,0.620785608952865,2434,3693,3912,,,1,,i7065,5089692
1747471813,1747474029,2216,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4429 significance 0.9184209259208291 gamma 0.017477447969838977 max_node_size 2684 max_tree_depth 139 max_time_stationary 2427,4429,0.9184209259208292,0.0174774479698389,2684,139,2427,,,1,,i7153,5089672
1747471850,1747474030,2180,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1954 significance 0.4233931430205703 gamma 0.5815005954913794 max_node_size 322 max_tree_depth 4081 max_time_stationary 4838,1954,0.4233931430205703,0.5815005954913794,322,4081,4838,,,1,,i7081,5089676
1747480286,1747480456,170,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 57 significance 0.5181660126950591 gamma 0.01301354656741023 max_node_size 711 max_tree_depth 1734 max_time_stationary 224,57,0.5181660126950591,0.0130135465674102,711,1734,224,,,1,,i7086,5090558
1747480325,1747480546,221,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2057 significance 0.11497331178560853 gamma 0.20703196792677045 max_node_size 2510 max_tree_depth 4641 max_time_stationary 530,2057,0.1149733117856085,0.2070319679267704,2510,4641,530,,,1,,i7048,5090570
1747480227,1747480627,400,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 104 significance 0.48053433278016744 gamma 0.4788228754568845 max_node_size 1925 max_tree_depth 4500 max_time_stationary 1179,104,0.4805343327801674,0.4788228754568845,1925,4500,1179,,,1,,i7151,5090535
1747480205,1747480734,529,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 348 significance 0.6461389493905008 gamma 0.944799292428419 max_node_size 54 max_tree_depth 483 max_time_stationary 613,348,0.6461389493905008,0.944799292428419,54,483,613,,,1,,i7039,5090532
1747480300,1747480912,612,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 438 significance 0.35511597022786734 gamma 0.5452807707861066 max_node_size 1337 max_tree_depth 3246 max_time_stationary 790,438,0.3551159702278673,0.5452807707861066,1337,3246,790,,,1,,i7120,5090563
1747480240,1747481022,782,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2457 significance 0.7621909285988658 gamma 0.7351247199177742 max_node_size 4381 max_tree_depth 381 max_time_stationary 1097,2457,0.7621909285988658,0.7351247199177742,4381,381,1097,,,1,,i7024,5090551
1747480283,1747481032,749,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2581 significance 0.015208999700844286 gamma 0.5771320994328707 max_node_size 3698 max_tree_depth 2798 max_time_stationary 2512,2581,0.0152089997008442,0.5771320994328707,3698,2798,2512,,,1,,i7020,5090560
1747480225,1747481050,825,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2391 significance 0.2384423663597554 gamma 0.7722470232602209 max_node_size 3254 max_tree_depth 3397 max_time_stationary 294,2391,0.2384423663597554,0.7722470232602209,3254,3397,294,,,1,,i7037,5090542
1747480239,1747481108,869,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 944 significance 0.20014580471999943 gamma 0.25218335138447584 max_node_size 147 max_tree_depth 1899 max_time_stationary 1970,944,0.2001458047199994,0.2521833513844758,147,1899,1970,,,1,,i7025,5090550
1747480211,1747481132,921,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2950 significance 0.13527474751509727 gamma 0.3860488837175071 max_node_size 3041 max_tree_depth 4049 max_time_stationary 2906,2950,0.1352747475150972,0.3860488837175071,3041,4049,2906,,,1,,i7060,5090533
1747480225,1747481154,929,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1093 significance 0.7991448779348284 gamma 0.22679276562854647 max_node_size 1283 max_tree_depth 4369 max_time_stationary 1641,1093,0.7991448779348284,0.2267927656285464,1283,4369,1641,,,1,,i7031,5090544
1747480346,1747481223,877,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 719 significance 0.9265198633149266 gamma 0.784206715060398 max_node_size 2018 max_tree_depth 3123 max_time_stationary 1404,719,0.9265198633149266,0.784206715060398,2018,3123,1404,,,1,,i7184,5090572
1747480284,1747481225,941,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2826 significance 0.8658460640478879 gamma 0.10724177874810993 max_node_size 4326 max_tree_depth 2224 max_time_stationary 3196,2826,0.8658460640478879,0.1072417787481099,4326,2224,3196,,,1,,i7017,5090562
1747480600,1747481229,629,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 158 significance 0.041514912018552425 gamma 0.8535266117695719 max_node_size 4737 max_tree_depth 4281 max_time_stationary 4080,158,0.0415149120185524,0.8535266117695719,4737,4281,4080,,,1,,i7035,5090609
1747480766,1747481296,530,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2328 significance 0.30332743052579464 gamma 0.3983322645854205 max_node_size 1067 max_tree_depth 2825 max_time_stationary 4445,2328,0.3033274305257946,0.3983322645854205,1067,2825,4445,,,1,,i7103,5090626
1747480526,1747481309,783,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 557 significance 0.8278600675016642 gamma 0.3212612576242536 max_node_size 2866 max_tree_depth 738 max_time_stationary 4763,557,0.8278600675016642,0.3212612576242536,2866,738,4763,,,1,,i7176,5090594
1747480225,1747481410,1185,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2569 significance 0.983593093752861 gamma 0.9144022042229771 max_node_size 4915 max_tree_depth 970 max_time_stationary 3589,2569,0.983593093752861,0.9144022042229772,4915,970,3589,,,1,,i7174,5090534
1747481064,1747481430,366,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 221 significance 0.7116665055211634 gamma 0.2674691861812025 max_node_size 1463 max_tree_depth 2746 max_time_stationary 3021,221,0.7116665055211634,0.2674691861812025,1463,2746,3021,,,1,,i7037,5090661
