start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747744911,1747744924,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 609 batch_size 4997 detection_buf_size 2231 overlap 0.27788502087257805 alpha 0.5471868960559368 gamma 5.3219127897406 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 651,609,4997,2231,0.277885020872578,0.5471868960559368,5.3219127897406,str\(\'t-test\'\),str\(\'full\'\),651,,,1,,i7181,,,,,,5174026
1747745422,1747745435,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 116 batch_size 2474 detection_buf_size 3046 overlap 0.14158475152403116 alpha 0.045433739081025125 gamma 6.366248270628975 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2484,116,2474,3046,0.1415847515240311,0.0454337390810251,6.366248270628975,str\(\'ks-test\'\),str\(\'full\'\),2484,,,1,,i7183,,,,,,5174201
1747737928,1747745790,7862,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2838 batch_size 1064 detection_buf_size 2679 overlap 0.9960867556352169 alpha 0.9181845828499645 gamma 6.5963853307925175 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4678,2838,1064,2679,0.9960867556352168,0.9181845828499644,6.5963853307925175,str\(\'ks-test\'\),str\(\'bounded\'\),4678,0.19,7845.0,0,,i7131,7845.0,511.453125,427.9225807092876,-1.0,0.0,5171583
1747745875,1747745888,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4218 batch_size 3050 detection_buf_size 1970 overlap 0.9848518659826369 alpha 0.6276708519943058 gamma 4.523106669780799 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2904,4218,3050,1970,0.9848518659826369,0.6276708519943058,4.523106669780799,str\(\'t-test\'\),str\(\'bounded\'\),2904,,,1,,i7180,,,,,,5174413
1747746356,1747746369,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2699 batch_size 1238 detection_buf_size 4588 overlap 0.3391787643358111 alpha 0.8660515276715159 gamma 0.4428425194695592 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4174,2699,1238,4588,0.3391787643358111,0.8660515276715159,0.4428425194695592,str\(\'ks-test\'\),str\(\'bounded\'\),4174,,,1,,i7180,,,,,,5174578
1747734731,1747746888,12157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1750 batch_size 1675 detection_buf_size 3122 overlap 0.26646034665592017 alpha 0.7802077862117439 gamma 3.2487008233815433 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1769,1750,1675,3122,0.2664603466559201,0.7802077862117439,3.2487008233815438,str\(\'ks-test\'\),str\(\'full\'\),1769,0.19,12142.0,0,,i7062,12142.0,512.6015625,438.526919367284,-1.0,0.0,5171229
1747746897,1747746910,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1723 batch_size 4333 detection_buf_size 430 overlap 0.5582091838326305 alpha 0.4619857896976173 gamma 8.535235173678958 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1214,1723,4333,430,0.5582091838326305,0.4619857896976173,8.535235173678958,str\(\'t-test\'\),str\(\'full\'\),1214,,,1,,i7183,,,,,,5174752
1747747469,1747747476,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1962 batch_size 235 detection_buf_size 1869 overlap 0.6792052950114011 alpha 0.28562702427618203 gamma 6.049173063820229 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4663,1962,235,1869,0.6792052950114011,0.285627024276182,6.049173063820229,str\(\'ks-test\'\),str\(\'bounded\'\),4663,,,1,,i7181,,,,,,5174948
1747747680,1747747693,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3564 batch_size 4561 detection_buf_size 3136 overlap 0.4596575920265168 alpha 0.8853461259324104 gamma 2.9659780281530694 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 103,3564,4561,3136,0.4596575920265168,0.8853461259324104,2.965978028153069,str\(\'t-test\'\),str\(\'full\'\),103,,,1,,i7180,,,,,,5175019
1747747921,1747747933,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4604 batch_size 1450 detection_buf_size 909 overlap 0.8714394321441651 alpha 0.6228432547803968 gamma 2.007902851998806 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1332,4604,1450,909,0.8714394321441651,0.6228432547803968,2.007902851998806,str\(\'ks-test\'\),str\(\'full\'\),1332,,,1,,i7183,,,,,,5175100
1747748131,1747748144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1127 batch_size 3296 detection_buf_size 4095 overlap 0.028628691805526615 alpha 0.2050721393916756 gamma 8.840713370501064 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3432,1127,3296,4095,0.0286286918055266,0.2050721393916756,8.840713370501064,str\(\'t-test\'\),str\(\'bounded\'\),3432,,,1,,i7181,,,,,,5175226
1747748583,1747748595,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 942 batch_size 1337 detection_buf_size 2081 overlap 0.5829207684379071 alpha 0.7526486905068159 gamma 2.633817304806784 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3031,942,1337,2081,0.5829207684379071,0.7526486905068159,2.633817304806784,str\(\'t-test\'\),str\(\'full\'\),3031,,,1,,i7183,,,,,,5175376
1747748883,1747748896,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4418 batch_size 3261 detection_buf_size 2923 overlap 0.3014853757172823 alpha 0.4184498531408608 gamma 5.717031430677512 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2201,4418,3261,2923,0.3014853757172823,0.4184498531408608,5.717031430677512,str\(\'ks-test\'\),str\(\'bounded\'\),2201,,,1,,i7181,,,,,,5175481
1747749304,1747749317,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3749 batch_size 111 detection_buf_size 541 overlap 0.9052805002760143 alpha 0.08796464689821006 gamma 9.172548740904778 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 970,3749,111,541,0.9052805002760144,0.08796464689821,9.172548740904778,str\(\'t-test\'\),str\(\'bounded\'\),970,,,1,,i7181,,,,,,5175621
1747749755,1747749761,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2148 batch_size 4515 detection_buf_size 4465 overlap 0.2491074310839176 alpha 0.7400685265772045 gamma 2.3397573126060887 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4261,2148,4515,4465,0.2491074310839176,0.7400685265772045,2.3397573126060887,str\(\'ks-test\'\),str\(\'full\'\),4261,,,1,,i7184,,,,,,5175764
1747749785,1747749798,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1596 batch_size 958 detection_buf_size 3416 overlap 0.11303556907735765 alpha 0.5103808600436897 gamma 4.815903709987179 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 210,1596,958,3416,0.1130355690773576,0.5103808600436897,4.815903709987179,str\(\'t-test\'\),str\(\'bounded\'\),210,,,1,,i7181,,,,,,5175793
1747749995,1747750008,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2573 batch_size 4132 detection_buf_size 1602 overlap 0.7686903992965818 alpha 0.16259833759255707 gamma 6.6590262578809645 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4399,2573,4132,1602,0.7686903992965818,0.162598337592557,6.6590262578809645,str\(\'ks-test\'\),str\(\'full\'\),4399,,,1,,i7181,,,,,,5175908
1747752099,1747752105,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4345 batch_size 2204 detection_buf_size 4374 overlap 0.43003447346948087 alpha 0.32910585481487215 gamma 8.242153307635338 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3130,4345,2204,4374,0.4300344734694808,0.3291058548148721,8.242153307635338,str\(\'t-test\'\),str\(\'full\'\),3130,,,1,,i7033,,,,,,5176685
1747752250,1747752256,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 243 batch_size 2858 detection_buf_size 641 overlap 0.711927188359201 alpha 0.998813683250919 gamma 0.14974160047154875 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1480,243,2858,641,0.711927188359201,0.998813683250919,0.1497416004715487,str\(\'ks-test\'\),str\(\'bounded\'\),1480,,,1,,i7120,,,,,,5176728
1747752340,1747752353,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 444 batch_size 373 detection_buf_size 3928 overlap 0.8326644319351763 alpha 0.47095546188391746 gamma 1.602866245009005 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 427,444,373,3928,0.8326644319351763,0.4709554618839174,1.602866245009005,str\(\'t-test\'\),str\(\'bounded\'\),427,,,1,,i7178,,,,,,5176746
1747752376,1747752389,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3841 batch_size 4719 detection_buf_size 1060 overlap 0.05174171222001314 alpha 0.8248902580644936 gamma 9.69538286448177 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4968,3841,4719,1060,0.0517417122200131,0.8248902580644936,9.69538286448177,str\(\'ks-test\'\),str\(\'full\'\),4968,,,1,,i7007,,,,,,5176758
1747752702,1747752714,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2996 batch_size 1619 detection_buf_size 3598 overlap 0.6555368590857834 alpha 0.6795223031211645 gamma 5.0291157309096315 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3738,2996,1619,3598,0.6555368590857834,0.6795223031211645,5.029115730909632,str\(\'t-test\'\),str\(\'full\'\),3738,,,1,,i7143,,,,,,5176804
1747754296,1747754303,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1475 batch_size 3445 detection_buf_size 1389 overlap 0.4988510722741485 alpha 0.023763757256790998 gamma 3.1860980953248217 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1658,1475,3445,1389,0.4988510722741485,0.0237637572567909,3.1860980953248217,str\(\'ks-test\'\),str\(\'bounded\'\),1658,,,1,,i7106,,,,,,5176880
1747755229,1747755241,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2328 batch_size 2002 detection_buf_size 260 overlap 0.3622919055800885 alpha 0.23070052003487945 gamma 0.671896131426096 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2584,2328,2002,260,0.3622919055800885,0.2307005200348794,0.671896131426096,str\(\'t-test\'\),str\(\'full\'\),2584,,,1,,i7170,,,,,,5176989
1747756463,1747756482,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3228 batch_size 2598 detection_buf_size 4735 overlap 0.5194340627938508 alpha 0.567031501300633 gamma 7.504716185717844 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2184,3228,2598,4735,0.5194340627938508,0.567031501300633,7.504716185717844,str\(\'ks-test\'\),str\(\'bounded\'\),2184,,,1,,i7144,,,,,,5177023
1747759472,1747759479,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4864 batch_size 777 detection_buf_size 2430 overlap 0.18077811465971172 alpha 0.922670822892338 gamma 7.210627753769979 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 914,4864,777,2430,0.1807781146597117,0.922670822892338,7.210627753769979,str\(\'t-test\'\),str\(\'bounded\'\),914,,,1,,i7184,,,,,,5177080
1747760346,1747760358,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 838 batch_size 3853 detection_buf_size 2565 overlap 0.9611835471689701 alpha 0.2804958282709122 gamma 4.12744225389231 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3854,838,3853,2565,0.96118354716897,0.2804958282709122,4.12744225389231,str\(\'ks-test\'\),str\(\'full\'\),3854,,,1,,i7136,,,,,,5177138
1747764500,1747764513,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 904 batch_size 2132 detection_buf_size 4677 overlap 0.7003539585620164 alpha 0.5392635308541357 gamma 3.2974941265424715 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2317,904,2132,4677,0.7003539585620164,0.5392635308541357,3.2974941265424715,str\(\'t-test\'\),str\(\'full\'\),2317,,,1,,i7162,,,,,,5177170
1747765162,1747765175,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4929 batch_size 2806 detection_buf_size 319 overlap 0.41894803529791536 alpha 0.13269797322154045 gamma 5.20897902865708 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3069,4929,2806,319,0.4189480352979153,0.1326979732215404,5.20897902865708,str\(\'ks-test\'\),str\(\'bounded\'\),3069,,,1,,i7169,,,,,,5177220
1747765523,1747765529,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3157 batch_size 876 detection_buf_size 3093 overlap 0.7566293740570545 alpha 0.36188221916183827 gamma 9.916784098495729 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4299,3157,876,3093,0.7566293740570545,0.3618822191618382,9.916784098495729,str\(\'t-test\'\),str\(\'bounded\'\),4299,,,1,,i7171,,,,,,5177269
1747765673,1747765686,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2257 batch_size 4031 detection_buf_size 1904 overlap 0.10048770759813487 alpha 0.9650139444842935 gamma 1.7560290714409201 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1086,2257,4031,1904,0.1004877075981348,0.9650139444842936,1.75602907144092,str\(\'ks-test\'\),str\(\'full\'\),1086,,,1,,i7139,,,,,,5177316
1747765824,1747765830,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1560 batch_size 479 detection_buf_size 844 overlap 0.22949317575246095 alpha 0.7824728986490518 gamma 4.230334446839057 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4512,1560,479,844,0.2294931757524609,0.7824728986490518,4.230334446839057,str\(\'t-test\'\),str\(\'bounded\'\),4512,,,1,,i7144,,,,,,5177344
1747766186,1747766199,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3082 batch_size 4903 detection_buf_size 4142 overlap 0.8851794235762208 alpha 0.3896128522735089 gamma 7.401439627818764 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 245,3082,4903,4142,0.8851794235762208,0.3896128522735089,7.401439627818764,str\(\'ks-test\'\),str\(\'full\'\),245,,,1,,i7107,,,,,,5177370
1747766336,1747766349,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3751 batch_size 1753 detection_buf_size 1759 overlap 0.2823588860854506 alpha 0.12168825917877257 gamma 7.732259958130308 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1515,3751,1753,1759,0.2823588860854506,0.1216882591787725,7.732259958130308,str\(\'t-test\'\),str\(\'full\'\),1515,,,1,,i7102,,,,,,5177397
1747766637,1747766650,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 354 batch_size 3657 detection_buf_size 3226 overlap 0.5642811447884888 alpha 0.7073378619160503 gamma 0.8115965090524405 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3243,354,3657,3226,0.5642811447884888,0.7073378619160503,0.8115965090524405,str\(\'ks-test\'\),str\(\'bounded\'\),3243,,,1,,i7011,,,,,,5177430
1747768684,1747768690,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 172 batch_size 1141 detection_buf_size 1503 overlap 0.9500975997522473 alpha 0.19714251706562935 gamma 2.424646568232216 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4852,172,1141,1503,0.9500975997522472,0.1971425170656293,2.424646568232216,str\(\'t-test\'\),str\(\'bounded\'\),4852,,,1,,i7179,,,,,,5177472
1747770762,1747770775,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4274 batch_size 4237 detection_buf_size 3512 overlap 0.16920439410768448 alpha 0.5995661038253456 gamma 9.345357677632943 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 389,4274,4237,3512,0.1692043941076844,0.5995661038253456,9.345357677632943,str\(\'ks-test\'\),str\(\'full\'\),389,,,1,,i7169,,,,,,5177563
1747774495,1747774501,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2639 batch_size 2416 detection_buf_size 1207 overlap 0.5068857105597854 alpha 0.8930160311292857 gamma 5.926572191271 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1620,2639,2416,1207,0.5068857105597854,0.8930160311292857,5.926572191271,str\(\'t-test\'\),str\(\'full\'\),1620,,,1,,i7178,,,,,,5177608
1747775699,1747775718,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1661 batch_size 2992 detection_buf_size 3807 overlap 0.35023137109540403 alpha 0.3091329599339515 gamma 2.7555146706141533 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3622,1661,2992,3807,0.350231371095404,0.3091329599339515,2.7555146706141533,str\(\'ks-test\'\),str\(\'bounded\'\),3622,,,1,,i7079,,,,,,5177649
1747778800,1747778862,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2058 batch_size 1544 detection_buf_size 2671 overlap 0.47874953456223013 alpha 0.438466529302299 gamma 0.24069234028551728 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2071,2058,1544,2671,0.4787495345622301,0.438466529302299,0.2406923402855172,str\(\'t-test\'\),str\(\'full\'\),2071,,,1,,i7182,,,,,,5177680
1747779733,1747779746,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3659 batch_size 3390 detection_buf_size 2336 overlap 0.6359230647664517 alpha 0.8583721048049628 gamma 8.401571313979105 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2549,3659,3390,2336,0.6359230647664517,0.8583721048049628,8.401571313979105,str\(\'ks-test\'\),str\(\'bounded\'\),2549,,,1,,i7146,,,,,,5177706
