start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747329705,1747329774,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2355 n_samples 2357 n_permutations 684 update_interval 81 n_consecutive_deviations 10,2355,2357,684,81,10,0.73,37.0,0,,i7166,37.0,526.80078125,524.6861979166666,-1.0,0.990036512160406,5054554
1747329823,1747329911,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3884 n_samples 4944 n_permutations 126 update_interval 178 n_consecutive_deviations 5,3884,4944,126,178,5,0.74,38.0,0,,i7168,38.0,524.55078125,524.3619791666666,-1.0,0.5475586360542113,5054594
1747329886,1747330069,183,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2993 n_samples 1204 n_permutations 786 update_interval 38 n_consecutive_deviations 2,2993,1204,786,38,2,0.7,154.0,0,,i7168,154.0,559.21484375,537.595703125,-1.0,0.9999381149823628,5054605
1747329978,1747330098,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 770 n_samples 3597 n_permutations 471 update_interval 190 n_consecutive_deviations 7,770,3597,471,190,7,0.74,32.0,0,,i7162,32.0,521.96875,521.8834635416666,-1.0,0.6070920230212266,5054628
1747330091,1747330166,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 237 n_samples 508 n_permutations 182 update_interval 222 n_consecutive_deviations 6,237,508,182,222,6,0.73,8.0,0,,i7154,8.0,523.359375,523.23828125,-1.0,0.4753388204715638,5054654
1747330414,1747330458,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1753 n_samples 1565 n_permutations 77 update_interval 217 n_consecutive_deviations 3,1753,1565,77,217,3,0.74,24.0,0,,i7181,24.0,524.03515625,523.93046875,-1.0,0.9913360975307878,5054755
1747330349,1747330494,145,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4643 n_samples 1813 n_permutations 290 update_interval 146 n_consecutive_deviations 3,4643,1813,290,146,3,0.73,80.0,0,,i7154,80.0,541.61328125,529.916015625,-1.0,0.9958537038183056,5054705
1747330442,1747330600,158,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1641 n_samples 4248 n_permutations 973 update_interval 113 n_consecutive_deviations 8,1641,4248,973,113,8,0.73,84.0,0,,i7151,84.0,528.37890625,523.9992897727273,-1.0,0.8236895847515316,5054738
1747330683,1747330740,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3595 n_samples 413 n_permutations 457 update_interval 167 n_consecutive_deviations 10,3595,413,457,167,10,0.74,32.0,0,,i7154,32.0,530.0703125,526.2122395833334,-1.0,0.9990717247354416,5054817
1747330572,1747330755,183,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4530 n_samples 4173 n_permutations 635 update_interval 58 n_consecutive_deviations 7,4530,4173,635,58,7,0.72,152.0,0,,i7168,152.0,552.08203125,535.5030381944445,-1.0,0.999195494770716,5054781
1747330743,1747330806,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 125 n_samples 2825 n_permutations 773 update_interval 77 n_consecutive_deviations 4,125,2825,773,77,4,0.74,40.0,0,,i7168,40.0,524.55078125,524.4661458333334,-1.0,0.8270932607215793,5054835
