start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745459893,1745459931,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 466 n_samples 109 n_clusters 1 threshold 0.21091122779930171,466,109,1,0.2109112277993017,0.74,26.0,0,,i7175,4668572,26.0,498.765625,489.56171875,-1.0,0.999722940524566
1745460198,1745460312,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1624 n_samples 622 n_clusters 10 threshold 0.001,1624,622,10,0.001,0.73,102.0,0,,i7186,4668739,102.0,495.6640625,491.1147836538461,-1.0,0.9947358699667528
1745460404,1745460515,111,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1264 n_samples 172 n_clusters 10 threshold 0.001,1264,172,10,0.001,0.73,97.0,0,,i7186,4668872,97.0,513.98046875,495.015625,-1.0,0.9965598448466938
1745460613,1745460677,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3848 n_samples 1371 n_clusters 10 threshold 0.5872147686922282,3848,1371,10,0.5872147686922282,0.72,53.0,0,,i7186,4668995,53.0,491.30078125,489.0205078125,-1.0,0.9804673069818988
1745460874,1745460919,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3684 n_samples 805 n_clusters 10 threshold 0.999,3684,805,10,0.999,0.72,33.0,0,,i7186,4669162,33.0,495.55078125,489.6009114583333,-1.0,0.9993073513114148
1745461093,1745461164,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1388 n_samples 148 n_clusters 10 threshold 0.999,1388,148,10,0.999,0.73,60.0,0,,i7176,4669310,60.0,520.6640625,496.65966796875,-1.0,0.998314554857776
1745461334,1745461367,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4283 n_samples 969 n_clusters 1 threshold 0.999,4283,969,1,0.999,0.72,18.0,0,,i7185,4669473,18.0,492.10546875,486.24609375,-1.0,0.9843923162172148
1745461604,1745461728,124,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 326 n_samples 54 n_clusters 10 threshold 0.001,326,54,10,0.001,0.74,111.0,0,,i7185,4669668,111.0,501.109375,491.7137276785714,-1.0,0.9969523457702252
1745461854,1745461886,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 280 n_samples 120 n_clusters 1 threshold 0.001,280,120,1,0.001,0.73,19.0,0,,i7183,4669863,19.0,488.234375,485.0146484375,-1.0,0.9989841152567418
1745462174,1745462199,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1176 n_samples 791 n_clusters 1 threshold 0.999,1176,791,1,0.999,0.74,13.0,0,,i7182,4670095,13.0,490.890625,487.03515625,-1.0,0.9880864425563354
1745462444,1745462502,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3522 n_samples 376 n_clusters 10 threshold 0.6318883548796224,3522,376,10,0.6318883548796224,0.73,46.0,0,,i7185,4670286,46.0,503.50390625,492.52734375,-1.0,0.9934429257480606
1745462713,1745462746,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 953 n_samples 380 n_clusters 10 threshold 0.7557366569672445,953,380,10,0.7557366569672445,0.73,24.0,0,,i7182,4670470,24.0,495.01171875,488.22578125,-1.0,0.9914804211304028
1745462974,1745463032,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 272 n_clusters 1 threshold 0.999,5000,272,1,0.999,0.74,45.0,0,,i7182,4670633,45.0,520.95703125,499.8186383928572,-1.0,0.9944357222016992
1745463235,1745463306,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2795 n_samples 533 n_clusters 1 threshold 0.001,2795,533,1,0.001,0.73,59.0,0,,i7182,4670820,59.0,490.6953125,488.95068359375,-1.0,0.9944818987809384
1745463514,1745463547,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3636 n_samples 1444 n_clusters 1 threshold 0.46334670959108826,3636,1444,1,0.4633467095910882,0.73,24.0,0,,i7182,4671022,24.0,486.55859375,485.37734375,-1.0,0.9871167343923162
1745463775,1745463820,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1248 n_samples 625 n_clusters 10 threshold 0.999,1248,625,10,0.999,0.72,36.0,0,,i7180,4671213,36.0,493.91015625,489.1907552083333,-1.0,0.9987070557813076
1745464074,1745464100,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 943 n_samples 420 n_clusters 1 threshold 0.999,943,420,1,0.999,0.74,17.0,0,,i7180,4671412,17.0,494.58203125,487.802734375,-1.0,0.9912726265238272
1745464356,1745464421,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4074 n_samples 1422 n_clusters 1 threshold 0.6014844456830862,4074,1422,1,0.6014844456830862,0.72,50.0,0,,i7185,4671597,50.0,490.05859375,488.0502232142857,-1.0,0.9825452530476544
1745464604,1745464648,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4899 n_samples 378 n_clusters 1 threshold 0.6659984700834544,4899,378,1,0.6659984700834544,0.73,35.0,0,,i7178,4671786,35.0,509.8046875,494.505859375,-1.0,0.9996998522349464
1745465035,1745465061,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3894 n_samples 1846 n_clusters 10 threshold 0.6558342714270325,3894,1846,10,0.6558342714270325,0.72,18.0,0,,i7178,4672099,18.0,489.08984375,486.509765625,-1.0,0.985869966752863
1745465444,1745465490,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4399 n_samples 2774 n_clusters 1 threshold 0.3519273678161183,4399,2774,1,0.3519273678161183,0.7,34.0,0,,i7176,4672386,34.0,492.22265625,489.216796875,-1.0,0.960726819357222
1745466284,1745466335,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4755 n_samples 913 n_clusters 9 threshold 0.999,4755,913,9,0.999,0.71,41.0,0,,i7174,4672977,41.0,494.5234375,489.5390625,-1.0,0.990718507572959
1745465864,1745466343,479,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4058 n_samples 2788 n_clusters 10 threshold 0.001,4058,2788,10,0.001,0.68,470.0,0,,i7176,4672688,470.0,491.51953125,491.1470822704082,-1.0,0.7681935722201699
1745466675,1745466700,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 2269 n_clusters 1 threshold 0.999,5000,2269,1,0.999,0.72,16.0,0,,i7175,4673229,16.0,486.51953125,485.0244140625,-1.0,0.9521148873291466
1745466974,1745467000,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 329 n_samples 149 n_clusters 1 threshold 0.3617434936745137,329,149,1,0.3617434936745137,0.74,16.0,0,,i7175,4673415,16.0,489.73046875,485.5107421875,-1.0,0.999815293683044
1745467295,1745467333,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1460 n_samples 326 n_clusters 10 threshold 0.999,1460,326,10,0.999,0.74,28.0,0,,i7174,4673617,28.0,503.5078125,490.9125,-1.0,0.9991226449944588
1745467605,1745467644,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3714 n_samples 870 n_clusters 1 threshold 0.5472640145699544,3714,870,1,0.5472640145699544,0.74,28.0,0,,i7175,4673794,28.0,490.9765625,486.17265625,-1.0,0.9866087920206872
1745467875,1745467940,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4977 n_samples 233 n_clusters 1 threshold 0.8466865836692741,4977,233,1,0.8466865836692741,0.73,57.0,0,,i7175,4673950,57.0,524.35546875,499.42529296875,-1.0,0.9995613224972294
1745468180,1745468212,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 935 n_samples 338 n_clusters 1 threshold 0.4574190805923918,935,338,1,0.4574190805923918,0.73,20.0,0,,i7178,4674126,20.0,495.8125,489.003125,-1.0,0.9963289619504988
1745468496,1745468535,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3716 n_samples 759 n_clusters 1 threshold 0.599424586591391,3716,759,1,0.599424586591391,0.73,27.0,0,,i7186,4674316,27.0,495.91796875,488.8203125,-1.0,0.9846693756926488
1745468777,1745468829,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 676 n_samples 273 n_clusters 1 threshold 0.001,676,273,1,0.001,0.73,39.0,0,,i7175,4674484,39.0,494.21875,488.875,-1.0,0.9945280753601772
1745469136,1745469168,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3885 n_samples 1059 n_clusters 1 threshold 0.665596732314767,3885,1059,1,0.665596732314767,0.72,16.0,0,,i7178,4674692,16.0,491.4375,486.4580078125,-1.0,0.9844154045068342
1745469465,1745469510,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4819 n_samples 502 n_clusters 10 threshold 0.8827448136777499,4819,502,10,0.8827448136777499,0.72,32.0,0,,i7180,4674893,32.0,503.19921875,492.32421875,-1.0,0.9912033616549686
1745469776,1745469795,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3749 n_samples 1077 n_clusters 1 threshold 0.999,3749,1077,1,0.999,0.71,11.0,0,,i7183,4675108,11.0,490.4453125,487.015625,-1.0,0.9946435168082748
1745470096,1745470141,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 463 n_samples 99 n_clusters 10 threshold 0.25590933801982,463,99,10,0.25590933801982,0.74,35.0,0,,i7183,4675327,35.0,498.0,488.5872395833333,-1.0,0.9978297007757664
1745470376,1745470446,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 967 n_samples 319 n_clusters 10 threshold 0.001,967,319,10,0.001,0.73,60.0,0,,i7183,4675533,60.0,496.63671875,490.17236328125,-1.0,0.99812984854082
1745470716,1745470748,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1258 n_samples 708 n_clusters 10 threshold 0.5854589322188724,1258,708,10,0.5854589322188724,0.72,23.0,0,,i7182,4675735,23.0,491.23046875,486.9984375,-1.0,0.9884096786110084
1745471026,1745471090,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4573 n_samples 237 n_clusters 1 threshold 0.27031287063364323,4573,237,1,0.2703128706336432,0.73,55.0,0,,i7182,4675932,55.0,520.2109375,497.98291015625,-1.0,0.9966983745844108
1745471356,1745471428,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3797 n_samples 199 n_clusters 10 threshold 0.999,3797,199,10,0.999,0.73,60.0,0,,i7182,4676126,60.0,526.15234375,501.65972222222223,-1.0,0.997806612486147
1745471686,1745471718,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1207 n_samples 541 n_clusters 1 threshold 0.999,1207,541,1,0.999,0.73,19.0,0,,i7183,4676347,19.0,494.6015625,487.3701171875,-1.0,0.9969523457702252
1745472016,1745472043,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1206 n_samples 612 n_clusters 1 threshold 0.999,1206,612,1,0.999,0.74,18.0,0,,i7185,4676537,18.0,492.57421875,486.6201171875,-1.0,0.995982637606206
1745472357,1745472389,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4999 n_samples 1480 n_clusters 1 threshold 0.5642763937001023,4999,1480,1,0.5642763937001023,0.72,22.0,0,,i7182,4676756,22.0,491.21875,487.634375,-1.0,0.9704469892870335
1745472656,1745472681,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2408 n_samples 159 n_clusters 1 threshold 0.999,2408,159,1,0.999,0.73,16.0,0,,i7180,4676934,16.0,492.31640625,486.939453125,-1.0,0.9985223494643516
1745473176,1745473203,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1379 n_samples 2321 n_clusters 10 threshold 0.44835983786542155,1379,2321,10,0.4483598378654215,0.68,14.0,0,,i7182,4677257,14.0,491.375,486.80078125,-1.0,0.5412587735500554
1745473616,1745473674,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1689 n_samples 2770 n_clusters 10 threshold 0.999,1689,2770,10,0.999,0.68,47.0,0,,i7178,4677563,47.0,486.72265625,485.8247767857143,-1.0,0.545945696342815
1745474137,1745474195,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 607 n_clusters 10 threshold 0.48748584066768574,5000,607,10,0.4874858406676857,0.72,47.0,0,,i7178,4677894,47.0,500.99609375,491.07142857142856,-1.0,0.986054673069819
1745474597,1745474616,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 2361 n_clusters 10 threshold 0.999,5000,2361,10,0.999,0.69,9.0,0,,i7178,4678196,9.0,490.9921875,485.1692708333333,-1.0,0.9818526043590692
1745475038,1745475051,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 614 n_samples 4869 n_clusters 1 threshold 0.999,614,4869,1,0.999,0.69,3.0,0,,i7175,4678491,3.0,491.51171875,485.5234375,-1.0,0.0992334687846324
1745475437,1745475483,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4909 n_samples 2243 n_clusters 10 threshold 0.6451223337403745,4909,2243,10,0.6451223337403745,0.72,35.0,0,,i7185,4678708,35.0,486.953125,485.8743489583333,-1.0,0.9453961950498708
1745475957,1745476010,53,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 2794 n_clusters 1 threshold 0.999,5000,2794,1,0.999,0.71,42.0,0,,i7186,4678977,42.0,487.8828125,486.4481026785714,-1.0,0.9792205393424456
1745476548,1745476607,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4973 n_samples 1851 n_clusters 10 threshold 0.6004669376289419,4973,1851,10,0.6004669376289419,0.72,45.0,0,,i7185,4679267,45.0,490.33984375,488.2834821428572,-1.0,0.9614887329146656
1745476998,1745477024,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 919 n_samples 753 n_clusters 1 threshold 0.584374568269892,919,753,1,0.584374568269892,0.72,18.0,0,,i7185,4679503,18.0,489.6875,486.2158203125,-1.0,0.9701237532323606
1745477509,1745477557,48,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4697 n_samples 2178 n_clusters 1 threshold 0.999,4697,2178,1,0.999,0.7,32.0,0,,i7186,4679801,32.0,491.3984375,488.4075520833333,-1.0,0.9729867011451792
1745478017,1745478063,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3943 n_samples 1655 n_clusters 1 threshold 0.6883656270972562,3943,1655,1,0.6883656270972562,0.72,32.0,0,,i7183,4680116,32.0,486.6640625,485.6608072916667,-1.0,0.9829146656815664
1745478459,1745478711,252,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3858 n_samples 3610 n_clusters 10 threshold 0.001,3858,3610,10,0.001,0.71,243.0,0,,i7182,4680396,243.0,491.84765625,491.1743344907408,-1.0,0.7673162172146287
1745479038,1745479102,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1377 n_samples 2198 n_clusters 10 threshold 0.571968041306544,1377,2198,10,0.571968041306544,0.7,52.0,0,,i7182,4680745,52.0,491.625,489.328125,-1.0,0.5722663465090506
1745479499,1745479546,47,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 4274 n_clusters 1 threshold 0.999,5000,4274,1,0.999,0.72,35.0,0,,i7182,4681008,35.0,489.1796875,486.8528645833333,-1.0,0.8229589951976357
1745480020,1745480040,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1638 n_samples 1945 n_clusters 1 threshold 0.5704651210091458,1638,1945,1,0.5704651210091458,0.69,9.0,0,,i7182,4681616,9.0,491.48828125,485.5143229166667,-1.0,0.7941909863317326
