Unnamed: 0,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,start_time
,1747369063,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3534 n_samples 3221 n_permutations 359 update_interval 35 n_consecutive_deviations 4,3534,3221,359,35,4,0.91,0.0,0,,i7178,5065914,0.0,751.734375,751.6848958333334,-1.0,0.0,1747369037.0
,1747369135,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1540 n_samples 2467 n_permutations 895 update_interval 201 n_consecutive_deviations 6,1540,2467,895,201,6,0.91,0.0,0,,i7184,5065933,0.0,751.79296875,751.7434895833334,-1.0,0.0,1747369116.0
,1747369173,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 955 n_samples 4125 n_permutations 196 update_interval 88 n_consecutive_deviations 8,955,4125,196,88,8,0.91,0.0,0,,i7142,5065953,0.0,752.44921875,752.39453125,-1.0,0.0,1747369154.0
,1747369232,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3962 n_samples 188 n_permutations 558 update_interval 179 n_consecutive_deviations 2,3962,188,558,179,2,0.92,11.0,0,,i7179,5065971,11.0,752.28125,746.412109375,-1.0,0.9269662921348316,1747369207.0
,1747369263,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3803 n_samples 4344 n_permutations 490 update_interval 4 n_consecutive_deviations 7,3803,4344,490,4,7,0.91,0.0,0,,i7136,5065987,0.0,752.52734375,752.4921875,-1.0,0.0,1747369250.0
,1747369322,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1105 n_samples 93 n_permutations 760 update_interval 231 n_consecutive_deviations 3,1105,93,760,231,3,0.91,11.0,0,,i7130,5066004,11.0,752.39453125,747.3076171875,-1.0,0.9850187265917604,1747369297.0
,1747369366,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1382 n_samples 3315 n_permutations 93 update_interval 118 n_consecutive_deviations 1,1382,3315,93,118,1,0.91,0.0,0,,i7130,5066025,0.0,753.51171875,753.4231770833334,-1.0,0.0,1747369353.0
,1747369431,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3682 n_samples 2248 n_permutations 658 update_interval 148 n_consecutive_deviations 9,3682,2248,658,148,9,0.91,0.0,0,,i7170,5066040,0.0,741.671875,741.6223958333334,-1.0,0.0,1747369412.0
,1747369460,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3016 n_samples 2851 n_permutations 914 update_interval 160 n_consecutive_deviations 9,3016,2851,914,160,9,0.91,0.0,0,,i7128,5066056,0.0,752.5078125,752.4778645833334,-1.0,0.0,1747369447.0
,1747369523,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1883 n_samples 1472 n_permutations 339 update_interval 77 n_consecutive_deviations 3,1883,1472,339,77,3,0.91,0.0,0,,i7184,5066081,0.0,751.69140625,751.6419270833334,-1.0,0.0,1747369510.0
,1747369572,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 595 n_samples 4495 n_permutations 515 update_interval 213 n_consecutive_deviations 5,595,4495,515,213,5,0.91,0.0,0,,i7128,5066096,0.0,752.3515625,752.30078125,-1.0,0.0,1747369553.0
,1747369621,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4460 n_samples 1182 n_permutations 239 update_interval 55 n_consecutive_deviations 7,4460,1182,239,55,7,0.91,0.0,0,,i7186,5066112,0.0,753.390625,753.3606770833334,-1.0,0.0,1747369608.0
,1747369669,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4743 n_samples 3704 n_permutations 594 update_interval 84 n_consecutive_deviations 4,4743,3704,594,84,4,0.91,0.0,0,,i7125,5066139,0.0,753.05859375,753.0078125,-1.0,0.0,1747369656.0
,1747369721,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 176 n_samples 2017 n_permutations 160 update_interval 184 n_consecutive_deviations 8,176,2017,160,184,8,0.91,0.0,0,,i7164,5066147,0.0,752.34765625,752.3177083333334,-1.0,0.0,1747369708.0
,1747369761,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2320 n_samples 3951 n_permutations 992 update_interval 47 n_consecutive_deviations 10,2320,3951,992,47,10,0.91,0.0,0,,i7154,5066169,0.0,752.2109375,752.1809895833334,-1.0,0.0,1747369748.0
,1747369819,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2754 n_samples 331 n_permutations 263 update_interval 190 n_consecutive_deviations 1,2754,331,263,190,1,0.92,4.0,0,,i7154,5066184,4.0,751.68359375,747.6809895833334,-1.0,0.8520599250936329,1747369806.0
,1747369850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3323 n_samples 4728 n_permutations 14 update_interval 239 n_consecutive_deviations 2,3323,4728,14,239,2,0.91,0.0,0,,i7126,5066201,0.0,751.81640625,751.7669270833334,-1.0,0.0,1747369837.0
,1747369910,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1566 n_samples 795 n_permutations 737 update_interval 27 n_consecutive_deviations 9,1566,795,737,27,9,0.91,0.0,0,,i7126,5066220,0.0,751.984375,751.94921875,-1.0,0.0,1747369897.0
,1747369939,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 900 n_samples 2615 n_permutations 412 update_interval 140 n_consecutive_deviations 6,900,2615,412,140,6,0.91,0.0,0,,i7126,5066229,0.0,752.60546875,752.5559895833334,-1.0,0.0,1747369926.0
,1747370002,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4144 n_samples 1866 n_permutations 837 update_interval 95 n_consecutive_deviations 5,4144,1866,837,95,5,0.91,0.0,0,,i7161,5066243,0.0,752.4609375,752.4283854166666,-1.0,0.0,1747369989.0
,1747370060,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4098 n_samples 4890 n_permutations 636 update_interval 49 n_consecutive_deviations 9,4098,4890,636,49,9,0.91,0.0,0,,i7178,5066260,0.0,752.05078125,752.0013020833334,-1.0,0.0,1747370047.0
,1747370104,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 859 n_samples 645 n_permutations 118 update_interval 218 n_consecutive_deviations 2,859,645,118,218,2,0.91,0.0,0,,i7129,5066279,0.0,752.6328125,752.5833333333334,-1.0,0.0,1747370091.0
,1747370151,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1676 n_samples 2765 n_permutations 785 update_interval 74 n_consecutive_deviations 5,1676,2765,785,74,5,0.91,0.0,0,,i7152,5066295,0.0,752.05078125,752.0013020833334,-1.0,0.0,1747370139.0
,1747370214,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3438 n_samples 1703 n_permutations 468 update_interval 162 n_consecutive_deviations 6,3438,1703,468,162,6,0.91,0.0,0,,i7153,5066311,0.0,752.421875,752.3385416666666,-1.0,0.0,1747370195.0
,1747370264,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2678 n_samples 3551 n_permutations 214 update_interval 143 n_consecutive_deviations 7,2678,3551,214,143,7,0.91,0.0,0,,i7135,5066326,0.0,752.890625,752.83984375,-1.0,0.0,1747370251.0
,1747370307,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2249 n_samples 2177 n_permutations 537 update_interval 126 n_consecutive_deviations 3,2249,2177,537,126,3,0.91,0.0,0,,i7171,5066344,0.0,752.3203125,752.2096354166666,-1.0,0.0,1747370288.0
,1747370361,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 256 n_samples 3792 n_permutations 361 update_interval 231 n_consecutive_deviations 1,256,3792,361,231,1,0.91,0.0,0,,i7124,5066364,0.0,752.28515625,752.234375,-1.0,0.0,1747370348.0
,1747370423,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4828 n_samples 484 n_permutations 889 update_interval 7 n_consecutive_deviations 10,4828,484,889,7,10,,,1,,i7182,5066384,,,,,,1747370411.0
,1747370463,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4409 n_samples 3001 n_permutations 284 update_interval 102 n_consecutive_deviations 2,4409,3001,284,102,2,0.91,0.0,0,,i7154,5066399,0.0,752.65625,752.6263020833334,-1.0,0.0,1747370450.0
,1747370512,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 538 n_samples 1309 n_permutations 966 update_interval 136 n_consecutive_deviations 8,538,1309,966,136,8,0.91,0.0,0,,i7130,5066416,0.0,750.34375,750.3138020833334,-1.0,0.0,1747370499.0
,1747370565,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1988 n_samples 4658 n_permutations 134 update_interval 31 n_consecutive_deviations 6,1988,4658,134,31,6,0.91,0.0,0,,i7129,5066432,0.0,751.53125,751.5013020833334,-1.0,0.0,1747370552.0
,1747370631,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3116 n_samples 1032 n_permutations 615 update_interval 238 n_consecutive_deviations 5,3116,1032,615,238,5,0.91,0.0,0,,i7141,5066445,0.0,752.890625,752.8411458333334,-1.0,0.0,1747370612.0
,1747370670,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3621 n_samples 4184 n_permutations 863 update_interval 195 n_consecutive_deviations 4,3621,4184,863,195,4,0.91,0.0,0,,i7141,5066466,0.0,752.66796875,752.6184895833334,-1.0,0.0,1747370650.0
,1747370763,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1316 n_samples 246 n_permutations 391 update_interval 41 n_consecutive_deviations 8,1316,246,391,41,8,0.92,10.0,0,,i7174,5066483,10.0,751.703125,747.265625,-1.0,0.9850187265917604,1747370738.0
,1747370780,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1200 n_samples 3162 n_permutations 715 update_interval 185 n_consecutive_deviations 10,1200,3162,715,185,10,0.91,0.0,0,,i7182,5066499,0.0,756.97265625,753.78515625,-1.0,0.0,1747370768.0
,1747370836,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3894 n_samples 2408 n_permutations 39 update_interval 82 n_consecutive_deviations 2,3894,2408,39,82,2,0.91,0.0,0,,i7138,5066518,0.0,752.15625,752.1263020833334,-1.0,0.0,1747370817.0
,1747370882,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4048 n_samples 3373 n_permutations 978 update_interval 226 n_consecutive_deviations 7,4048,3373,978,226,7,0.91,0.0,0,,i7122,5066539,0.0,752.44921875,752.4140625,-1.0,0.0,1747370869.0
,1747370942,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1036 n_samples 2307 n_permutations 272 update_interval 9 n_consecutive_deviations 5,1036,2307,272,9,5,0.91,0.0,0,,i7128,5066555,0.0,752.625,752.57421875,-1.0,0.0,1747370929.0
,1747370994,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1469 n_samples 4285 n_permutations 565 update_interval 153 n_consecutive_deviations 3,1469,4285,565,153,3,0.91,0.0,0,,i7144,5066569,0.0,753.0,752.94921875,-1.0,0.0,1747370975.0
,1747371029,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3459 n_samples 35 n_permutations 186 update_interval 113 n_consecutive_deviations 9,3459,35,186,113,9,0.92,9.0,0,,i7124,5066586,9.0,752.00390625,749.1276041666666,-1.0,0.9831460674157304,1747371010.0
,1747371087,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2968 n_samples 4437 n_permutations 434 update_interval 71 n_consecutive_deviations 10,2968,4437,434,71,10,0.91,0.0,0,,i7146,5066601,0.0,752.55078125,752.515625,-1.0,0.0,1747371074.0
,1747371156,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2145 n_samples 1124 n_permutations 819 update_interval 166 n_consecutive_deviations 1,2145,1124,819,166,1,0.91,0.0,0,,i7184,5066625,0.0,752.76953125,752.71875,-1.0,0.0,1747371137.0
,1747371185,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 389 n_samples 2910 n_permutations 19 update_interval 61 n_consecutive_deviations 3,389,2910,19,61,3,0.91,0.0,0,,i7128,5066645,0.0,751.73828125,751.7083333333334,-1.0,0.0,1747371172.0
,1747371245,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4568 n_samples 1530 n_permutations 734 update_interval 207 n_consecutive_deviations 7,4568,1530,734,207,7,0.91,0.0,0,,i7180,5066662,0.0,753.05859375,753.0299479166666,-1.0,0.0,1747371232.0
,1747371291,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4986 n_samples 4049 n_permutations 68 update_interval 174 n_consecutive_deviations 5,4986,4049,68,174,5,0.91,0.0,0,,i7180,5066672,0.0,751.609375,751.5807291666666,-1.0,0.0,1747371278.0
,1747371351,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 107 n_samples 429 n_permutations 687 update_interval 94 n_consecutive_deviations 6,107,429,687,94,6,0.9,1.0,0,,i7123,5066696,1.0,751.54296875,751.1028645833334,-1.0,0.3857677902621723,1747371332.0
,1747371413,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2409 n_samples 3606 n_permutations 480 update_interval 199 n_consecutive_deviations 8,2409,3606,480,199,8,0.91,0.0,0,,i7175,5066712,0.0,752.4765625,752.4270833333334,-1.0,0.0,1747371394.0
,1747371458,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2529 n_samples 1919 n_permutations 774 update_interval 38 n_consecutive_deviations 2,2529,1919,774,38,2,0.91,0.0,0,,i7178,5066727,0.0,753.4765625,753.4270833333334,-1.0,0.0,1747371439.0
,1747371564,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3273 n_samples 2517 n_permutations 517 update_interval 17 n_consecutive_deviations 1,3273,2517,517,17,1,0.91,0.0,0,,i7143,5066770,0.0,752.56640625,752.515625,-1.0,0.0,1747371551.0
,1747371611,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1830 n_samples 1768 n_permutations 233 update_interval 249 n_consecutive_deviations 10,1830,1768,233,249,10,0.91,0.0,0,,i7140,5066786,0.0,751.7421875,751.6927083333334,-1.0,0.0,1747371591.0
,1747371650,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 696 n_samples 4826 n_permutations 932 update_interval 105 n_consecutive_deviations 7,696,4826,932,105,7,0.91,0.0,0,,i7127,5066798,0.0,751.6015625,751.5716145833334,-1.0,0.0,1747371637.0
,1747371704,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4252 n_samples 893 n_permutations 318 update_interval 130 n_consecutive_deviations 4,4252,893,318,130,4,0.91,0.0,0,,i7173,5066817,0.0,753.203125,753.1549479166666,-1.0,0.0,1747371691.0
,1747371773,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4262 n_samples 3783 n_permutations 900 update_interval 93 n_consecutive_deviations 2,4262,3783,900,93,2,0.91,0.0,0,,i7143,5066842,0.0,752.9375,752.88671875,-1.0,0.0,1747371754.0
,1747371824,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 627 n_samples 529 n_permutations 349 update_interval 176 n_consecutive_deviations 9,627,529,349,176,9,0.91,0.0,0,,i7168,5066862,0.0,753.0625,752.7682291666666,-1.0,0.0,1747371811.0
,1747371859,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1841 n_samples 3564 n_permutations 548 update_interval 40 n_consecutive_deviations 6,1841,3564,548,40,6,0.91,0.0,0,,i7120,5066883,0.0,751.89453125,751.84375,-1.0,0.0,1747371846.0
,1747371927,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3204 n_samples 2127 n_permutations 202 update_interval 198 n_consecutive_deviations 5,3204,2127,202,198,5,0.91,0.0,0,,i7150,5066897,0.0,751.35546875,751.3255208333334,-1.0,0.0,1747371908.0
,1747371968,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2557 n_samples 2778 n_permutations 449 update_interval 247 n_consecutive_deviations 3,2557,2778,449,247,3,0.91,0.0,0,,i7184,5066910,0.0,743.671875,743.6419270833334,-1.0,0.0,1747371955.0
,1747372018,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2361 n_samples 1653 n_permutations 805 update_interval 20 n_consecutive_deviations 7,2361,1653,805,20,7,0.91,0.0,0,,i7167,5066927,0.0,752.9296875,752.8802083333334,-1.0,0.0,1747372005.0
,1747372061,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 136 n_samples 4882 n_permutations 99 update_interval 133 n_consecutive_deviations 10,136,4882,99,133,10,0.91,0.0,0,,i7120,5066952,0.0,751.6484375,751.59765625,-1.0,0.0,1747372049.0
,1747372130,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4938 n_samples 690 n_permutations 656 update_interval 103 n_consecutive_deviations 1,4938,690,656,103,1,0.91,0.0,0,,i7121,5066972,0.0,752.3203125,752.2916666666666,-1.0,0.0,1747372117.0
,1747372168,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4577 n_samples 3171 n_permutations 50 update_interval 12 n_consecutive_deviations 8,4577,3171,50,12,8,0.91,0.0,0,,i7142,5066979,0.0,753.1328125,753.09765625,-1.0,0.0,1747372149.0
,1747372222,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 322 n_samples 2363 n_permutations 703 update_interval 224 n_consecutive_deviations 2,322,2363,703,224,2,0.91,0.0,0,,i7174,5067001,0.0,751.796875,751.7473958333334,-1.0,0.0,1747372209.0
,1747372263,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2154 n_samples 4171 n_permutations 403 update_interval 111 n_consecutive_deviations 4,2154,4171,403,111,4,0.91,0.0,0,,i7125,5067015,0.0,751.87109375,751.7578125,-1.0,0.0,1747372250.0
,1747372317,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2900 n_samples 296 n_permutations 851 update_interval 156 n_consecutive_deviations 6,2900,296,851,156,6,0.91,4.0,0,,i7120,5067034,4.0,751.79296875,749.2903645833334,-1.0,0.8277153558052435,1747372298.0
,1747372365,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3489 n_samples 4645 n_permutations 597 update_interval 169 n_consecutive_deviations 8,3489,4645,597,169,8,0.91,0.0,0,,i7119,5067054,0.0,753.16015625,753.125,-1.0,0.0,1747372352.0
,1747372422,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1420 n_samples 1082 n_permutations 155 update_interval 69 n_consecutive_deviations 4,1420,1082,155,69,4,0.91,0.0,0,,i7125,5067073,0.0,751.8984375,751.86328125,-1.0,0.0,1747372410.0
