start_time,end_time,run_time,program_string,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1748016758,1748016764,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2037 window_size 1156 ev_threshold 0.05086255837976933 delta 0.7778316070307046 divergence_metric str\(\'kl\'\) sample_period 0.013473177198320628 online_scaling True,2037,1156,0.0508625583797693,0.7778316070307046,str\(\'kl\'\),0.0134731771983206,True,,,1,,i7020,5185464
1748016758,1748016764,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 27 window_size 2110 ev_threshold 0.8191013752836734 delta 0.4702052204180509 divergence_metric str\(\'kl\'\) sample_period 0.022125488948076963 online_scaling True,27,2110,0.8191013752836734,0.4702052204180509,str\(\'kl\'\),0.0221254889480769,True,,,1,,i7045,5185462
1748016758,1748016765,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4354 window_size 2962 ev_threshold 0.9305305107943713 delta 0.05087298506125808 divergence_metric str\(\'intersection\'\) sample_period 0.09437765530310571 online_scaling False,4354,2962,0.9305305107943712,0.050872985061258,str\(\'intersection\'\),0.0943776553031057,False,,,1,,i7004,5185467
1748016758,1748016765,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4614 window_size 4877 ev_threshold 0.303388411462307 delta 0.39307551899179816 divergence_metric str\(\'kl\'\) sample_period 0.06553091870620847 online_scaling False,4614,4877,0.303388411462307,0.3930755189917981,str\(\'kl\'\),0.0655309187062084,False,,,1,,i7079,5185461
1748016762,1748016769,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2603 window_size 3307 ev_threshold 0.5643520904649049 delta 0.8569135144911706 divergence_metric str\(\'kl\'\) sample_period 0.07412850802764297 online_scaling False,2603,3307,0.5643520904649049,0.8569135144911706,str\(\'kl\'\),0.0741285080276429,False,,,1,,i7020,5185465
1748016759,1748016778,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3344 window_size 637 ev_threshold 0.7920146227497608 delta 0.8864279977716506 divergence_metric str\(\'kl\'\) sample_period 0.09286804981529713 online_scaling True,3344,637,0.7920146227497608,0.8864279977716506,str\(\'kl\'\),0.0928680498152971,True,,,1,,i7174,5185460
1748016787,1748016794,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 577 window_size 2736 ev_threshold 0.15794729593954981 delta 0.1591419698242098 divergence_metric str\(\'intersection\'\) sample_period 0.016446689115837215 online_scaling False,577,2736,0.1579472959395498,0.1591419698242098,str\(\'intersection\'\),0.0164466891158372,False,,,1,,i7038,5185470
1748016787,1748016794,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 924 window_size 4419 ev_threshold 0.5457542664874345 delta 0.25356526868976653 divergence_metric str\(\'kl\'\) sample_period 0.05487345606088639 online_scaling False,924,4419,0.5457542664874345,0.2535652686897665,str\(\'kl\'\),0.0548734560608863,False,,,1,,i7020,5185472
1748016788,1748016794,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2278 window_size 4315 ev_threshold 0.9573745627515018 delta 0.5918531404677778 divergence_metric str\(\'intersection\'\) sample_period 0.030317498007789254 online_scaling False,2278,4315,0.9573745627515018,0.5918531404677778,str\(\'intersection\'\),0.0303174980077892,False,,,1,,i7079,5185469
1748016788,1748016795,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3794 window_size 2197 ev_threshold 0.09442618168890476 delta 0.3596667547561228 divergence_metric str\(\'kl\'\) sample_period 0.07755798902362586 online_scaling True,3794,2197,0.0944261816889047,0.3596667547561228,str\(\'kl\'\),0.0775579890236258,True,,,1,,i7174,5185468
1748016788,1748016801,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3006 window_size 1538 ev_threshold 0.41071773826144636 delta 0.5439521877504885 divergence_metric str\(\'intersection\'\) sample_period 0.05720157501287759 online_scaling True,3006,1538,0.4107177382614463,0.5439521877504885,str\(\'intersection\'\),0.0572015750128775,True,,,1,,i7028,5185471
1748049851,1748049864,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1251 window_size 2030 ev_threshold 0.14471399958804249 delta 0.5655371156260371 divergence_metric str\(\'intersection\'\) sample_period 0.05332908478565515 online_scaling True,1251,2030,0.1447139995880424,0.5655371156260371,str\(\'intersection\'\),0.0533290847856551,True,,,1,,i7033,5187530
1748049881,1748049887,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1051 window_size 4078 ev_threshold 0.0022987074051052333 delta 0.4965137445181608 divergence_metric str\(\'kl\'\) sample_period 0.04393678920343519 online_scaling False,1051,4078,0.0022987074051052,0.4965137445181608,str\(\'kl\'\),0.0439367892034351,False,,,1,,i7033,5187531
1748049911,1748049918,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3120 window_size 3042 ev_threshold 0.10784270433522761 delta 0.8913032669853419 divergence_metric str\(\'kl\'\) sample_period 0.06950630266219376 online_scaling False,3120,3042,0.1078427043352276,0.8913032669853419,str\(\'kl\'\),0.0695063026621937,False,,,1,,i7033,5187532
1748049941,1748049948,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2567 window_size 2429 ev_threshold 0.8857143723797053 delta 0.7049783349391073 divergence_metric str\(\'intersection\'\) sample_period 0.06393324657343329 online_scaling True,2567,2429,0.8857143723797053,0.7049783349391073,str\(\'intersection\'\),0.0639332465734332,True,,,1,,i7033,5187533
1748049971,1748049978,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1814 window_size 2504 ev_threshold 0.8636143796369433 delta 0.7495620953589678 divergence_metric str\(\'kl\'\) sample_period 0.03639543568715453 online_scaling False,1814,2504,0.8636143796369433,0.7495620953589678,str\(\'kl\'\),0.0363954356871545,False,,,1,,i7033,5187534
1748050002,1748050008,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3837 window_size 3232 ev_threshold 0.396783569637686 delta 0.20020662300102413 divergence_metric str\(\'intersection\'\) sample_period 0.0940813756454736 online_scaling False,3837,3232,0.396783569637686,0.2002066230010241,str\(\'intersection\'\),0.0940813756454736,False,,,1,,i7033,5187535
1748050032,1748050038,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4580 window_size 874 ev_threshold 0.2500133924074471 delta 0.04600544709526003 divergence_metric str\(\'intersection\'\) sample_period 0.07291376615874469 online_scaling True,4580,874,0.2500133924074471,0.04600544709526,str\(\'intersection\'\),0.0729137661587446,True,,,1,,i7033,5187536
1748050062,1748050068,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4233 window_size 1302 ev_threshold 0.6096252145841717 delta 0.3901570510622114 divergence_metric str\(\'kl\'\) sample_period 0.08840105248615146 online_scaling True,4233,1302,0.6096252145841717,0.3901570510622114,str\(\'kl\'\),0.0884010524861514,True,,,1,,i7033,5187537
1748050092,1748050098,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2243 window_size 194 ev_threshold 0.5278306588009 delta 0.970099510513246 divergence_metric str\(\'kl\'\) sample_period 0.018012861385941506 online_scaling True,2243,194,0.5278306588009,0.970099510513246,str\(\'kl\'\),0.0180128613859415,True,,,1,,i7033,5187538
1748050122,1748050128,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4818 window_size 3972 ev_threshold 0.7747302306815982 delta 0.35674511922709645 divergence_metric str\(\'kl\'\) sample_period 0.05601039350032807 online_scaling False,4818,3972,0.7747302306815982,0.3567451192270964,str\(\'kl\'\),0.056010393500328,False,,,1,,i7033,5187539
1748050152,1748050159,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 545 window_size 1740 ev_threshold 0.3526407003942877 delta 0.27987797164171935 divergence_metric str\(\'kl\'\) sample_period 0.03156391140073538 online_scaling True,545,1740,0.3526407003942877,0.2798779716417193,str\(\'kl\'\),0.0315639114007353,True,,,1,,i7033,5187540
1748050182,1748050189,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 138 window_size 3731 ev_threshold 0.6390574564617127 delta 0.09167831148207188 divergence_metric str\(\'intersection\'\) sample_period 0.01474272212944925 online_scaling False,138,3731,0.6390574564617127,0.0916783114820718,str\(\'intersection\'\),0.0147427221294492,False,,,1,,i7033,5187541
1748050213,1748050219,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2150 window_size 4651 ev_threshold 0.49505594796314834 delta 0.6573628082126379 divergence_metric str\(\'intersection\'\) sample_period 0.023668530015274886 online_scaling False,2150,4651,0.4950559479631483,0.6573628082126379,str\(\'intersection\'\),0.0236685300152748,False,,,1,,i7033,5187542
1748050243,1748050249,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3389 window_size 4797 ev_threshold 0.7206093116682023 delta 0.5468781489860266 divergence_metric str\(\'intersection\'\) sample_period 0.07915707753039897 online_scaling False,3389,4797,0.7206093116682023,0.5468781489860266,str\(\'intersection\'\),0.0791570775303989,False,,,1,,i7033,5187543
1748050273,1748050279,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3470 window_size 362 ev_threshold 0.2546129261795431 delta 0.8617920107897371 divergence_metric str\(\'kl\'\) sample_period 0.09599747175350785 online_scaling True,3470,362,0.2546129261795431,0.8617920107897371,str\(\'kl\'\),0.0959974717535078,True,,,1,,i7033,5187544
1748050303,1748050309,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 803 window_size 1080 ev_threshold 0.9748412219118326 delta 0.18740398075431586 divergence_metric str\(\'intersection\'\) sample_period 0.038349978411570194 online_scaling True,803,1080,0.9748412219118326,0.1874039807543158,str\(\'intersection\'\),0.0383499784115701,True,,,1,,i7033,5187545
1748051752,1748051759,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1513 window_size 3773 ev_threshold 0.5826140652503818 delta 0.24854002739861608 divergence_metric str\(\'kl\'\) sample_period 0.09910159811377525 online_scaling True,1513,3773,0.5826140652503818,0.248540027398616,str\(\'kl\'\),0.0991015981137752,True,,,1,,i7033,5187548
1748051782,1748051789,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 204 window_size 471 ev_threshold 0.07226565043255687 delta 0.7220046736113727 divergence_metric str\(\'kl\'\) sample_period 0.058937227521091706 online_scaling False,204,471,0.0722656504325568,0.7220046736113727,str\(\'kl\'\),0.0589372275210917,False,,,1,,i7033,5187551
1748051813,1748051819,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1943 window_size 1426 ev_threshold 0.8093022112306207 delta 0.031905198853462935 divergence_metric str\(\'kl\'\) sample_period 0.06649112908169627 online_scaling False,1943,1426,0.8093022112306207,0.0319051988534629,str\(\'kl\'\),0.0664911290816962,False,,,1,,i7033,5187552
1748051783,1748051840,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3688 window_size 3526 ev_threshold 0.9400712663978338 delta 0.45122409460134805 divergence_metric str\(\'intersection\'\) sample_period 0.050369229083880786 online_scaling True,3688,3526,0.9400712663978338,0.451224094601348,str\(\'intersection\'\),0.0503692290838807,True,,,1,,i7079,5187550
1748051843,1748051849,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 713 window_size 2849 ev_threshold 0.2822027423940599 delta 0.5014663141258061 divergence_metric str\(\'kl\'\) sample_period 0.08556031737476588 online_scaling True,713,2849,0.2822027423940599,0.5014663141258061,str\(\'kl\'\),0.0855603173747658,True,,,1,,i7033,5187553
1748051753,1748051865,112,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4918 window_size 2142 ev_threshold 0.46717678715474903 delta 0.9558770810458809 divergence_metric str\(\'intersection\'\) sample_period 0.011605656566098332 online_scaling False,4918,2142,0.467176787154749,0.9558770810458808,str\(\'intersection\'\),0.0116056565660983,False,,,1,,i7030,5187549
1748051873,1748051879,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3926 window_size 72 ev_threshold 0.8290880783256144 delta 0.611740348437801 divergence_metric str\(\'kl\'\) sample_period 0.04705239675939084 online_scaling False,3926,72,0.8290880783256144,0.611740348437801,str\(\'kl\'\),0.0470523967593908,False,,,1,,i7033,5187555
1748051873,1748051879,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3127 window_size 1632 ev_threshold 0.03795189337059855 delta 0.14022745282389223 divergence_metric str\(\'kl\'\) sample_period 0.03354395162314177 online_scaling False,3127,1632,0.0379518933705985,0.1402274528238922,str\(\'kl\'\),0.0335439516231417,False,,,1,,i7030,5187556
1748051874,1748051880,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2869 window_size 1198 ev_threshold 0.6657488046586514 delta 0.2970257814321667 divergence_metric str\(\'intersection\'\) sample_period 0.026542158061638475 online_scaling False,2869,1198,0.6657488046586514,0.2970257814321667,str\(\'intersection\'\),0.0265421580616384,False,,,1,,i7079,5187554
1748051903,1748051909,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2494 window_size 3420 ev_threshold 0.21467999270744623 delta 0.3407541859038174 divergence_metric str\(\'intersection\'\) sample_period 0.0608066322375089 online_scaling True,2494,3420,0.2146799927074462,0.3407541859038174,str\(\'intersection\'\),0.0608066322375089,True,,,1,,i7030,5187560
1748051903,1748051910,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1107 window_size 2310 ev_threshold 0.6938418128192425 delta 0.8144942496828735 divergence_metric str\(\'intersection\'\) sample_period 0.09113205431960524 online_scaling False,1107,2310,0.6938418128192425,0.8144942496828735,str\(\'intersection\'\),0.0911320543196052,False,,,1,,i7033,5187558
1748051904,1748051910,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 444 window_size 5000 ev_threshold 0.920530003413558 delta 0.9063170944042503 divergence_metric str\(\'intersection\'\) sample_period 0.0757763019297272 online_scaling True,444,5000,0.920530003413558,0.9063170944042503,str\(\'intersection\'\),0.0757763019297272,True,,,1,,i7079,5187557
1748051904,1748051929,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4178 window_size 4462 ev_threshold 0.18012353506870568 delta 0.7977740323562175 divergence_metric str\(\'intersection\'\) sample_period 0.041398134110495456 online_scaling True,4178,4462,0.1801235350687056,0.7977740323562175,str\(\'intersection\'\),0.0413981341104954,True,,,1,,i7032,5187559
1748051934,1748051941,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2774 window_size 4273 ev_threshold 0.32500519007071854 delta 0.10681456178613007 divergence_metric str\(\'kl\'\) sample_period 0.02095125975087285 online_scaling True,2774,4273,0.3250051900707185,0.10681456178613,str\(\'kl\'\),0.0209512597508728,True,,,1,,i7079,5187561
