start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747422572,1747422711,139,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1867 n_reference_samples 2258 recent_samples_proportion 0.2075095021314919 threshold 0.7756513877455146,1867,2258,0.2075095021314919,0.7756513877455146,0.58,109.0,0,,i7019,109.0,1105.41796875,1067.7016225961538,-1.0,0.0709380807306239,5086168
1747422590,1747422716,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4989 n_reference_samples 1666 recent_samples_proportion 0.4643936309311539 threshold 0.8236863249000161,4989,1666,0.4643936309311539,0.8236863249000161,0.61,84.0,0,,i7050,84.0,1124.3203125,1085.6360085227273,-1.0,0.0815026286156418,5086085
1747422626,1747422726,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 62 n_reference_samples 2373 recent_samples_proportion 0.9333092083986848 threshold 0.3814407487232238,62,2373,0.9333092083986848,0.3814407487232238,0.6,63.0,0,,i7041,63.0,1052.046875,1044.849392361111,-1.0,0.0259131071549467,5086113
1747422380,1747422744,364,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 696 n_reference_samples 1191 recent_samples_proportion 0.4084026385396719 threshold 0.05325470382347703,696,1191,0.4084026385396719,0.053254703823477,0.75,322.0,0,,i7095,322.0,1853.73828125,1428.2219866071428,-1.0,0.5829930985886302,5085979
1747422590,1747422748,158,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1779 n_reference_samples 3904 recent_samples_proportion 0.3087791442815214 threshold 0.6846663052253426,1779,3904,0.3087791442815214,0.6846663052253426,0.62,120.0,0,,i7033,120.0,1152.79296875,1082.755022321429,-1.0,0.1259714824563221,5086129
1747422630,1747422762,132,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3908 n_reference_samples 2913 recent_samples_proportion 0.15129973717965187 threshold 0.8963781804740429,3908,2913,0.1512997371796518,0.8963781804740429,0.57,93.0,0,,i7045,93.0,1181.0625,1150.9537760416667,-1.0,0.0654701456964622,5086100
1747422559,1747422773,214,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1023 n_reference_samples 3616 recent_samples_proportion 0.7474038308467716 threshold 0.34107779782637954,1023,3616,0.7474038308467716,0.3410777978263795,0.7,166.0,0,,i7070,166.0,1345.99609375,1166.147615131579,-1.0,0.2809216389297631,5086067
1747422740,1747422816,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2049 n_reference_samples 3512 recent_samples_proportion 0.3934167832173407 threshold 0.937109313685447,2049,3512,0.3934167832173407,0.937109313685447,0.58,63.0,0,,i7030,63.0,1065.54296875,1055.5338541666667,-1.0,0.0283102940871691,5086231
1747422371,1747422820,449,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3448 n_reference_samples 2153 recent_samples_proportion 0.004895277336239815 threshold 0.28005803405493496,3448,2153,0.0048952773362398,0.2800580340549349,0.72,425.0,0,,i7142,425.0,1976.578125,1487.4149305555557,-1.0,0.9970121517343336,5086014
1747422614,1747422821,207,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2904 n_reference_samples 3124 recent_samples_proportion 0.9885747610330582 threshold 0.2604719190523028,2904,3124,0.9885747610330582,0.2604719190523028,0.71,175.0,0,,i7021,175.0,1459.55078125,1233.302734375,-1.0,0.9228409773890696,5086158
1747422592,1747422844,252,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4922 n_reference_samples 4396 recent_samples_proportion 0.05104340711608529 threshold 0.7297089390829206,4922,4396,0.0510434071160852,0.7297089390829206,0.69,229.0,0,,i7029,229.0,1531.01171875,1251.04796875,-1.0,0.8584157150456294,5086203
1747422916,1747423012,96,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2483 n_reference_samples 1057 recent_samples_proportion 0.7002768050227314 threshold 0.6647794318608939,2483,1057,0.7002768050227314,0.6647794318608939,0.61,81.0,0,,i7019,81.0,1071.43359375,1047.8142755681818,-1.0,0.1331647703329119,5086265
1747422833,1747423033,200,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3518 n_reference_samples 4268 recent_samples_proportion 0.4803278328087181 threshold 0.18226584168337284,3518,4268,0.4803278328087181,0.1822658416833728,0.69,188.0,0,,i7082,188.0,1523.6640625,1260.2068452380952,-1.0,0.8202420675219166,5086253
1747422537,1747423046,509,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2120 n_reference_samples 147 recent_samples_proportion 0.12043642536737025 threshold 0.601177367227152,2120,147,0.1204364253673702,0.601177367227152,0.78,442.0,0,,i7075,442.0,2151.71875,1569.604637632979,-1.0,0.9999637313216306,5086050
1747422112,1747423061,949,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1717 n_reference_samples 779 recent_samples_proportion 0.8658192779421806 threshold 0.30544839581102134,1717,779,0.8658192779421806,0.3054483958110213,0.76,927.0,0,,i7176,927.0,3034.234375,1877.0082236842104,-1.0,0.9993817053877986,5085771
1747422776,1747423195,419,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3201 n_reference_samples 1869 recent_samples_proportion 0.6754827708154917 threshold 0.45377192458324134,3201,1869,0.6754827708154917,0.4537719245832413,0.73,397.0,0,,i7081,397.0,1933.28515625,1465.797712053571,-1.0,0.9969085269389928,5086241
1747422156,1747423206,1050,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4459 n_reference_samples 949 recent_samples_proportion 0.19616413780115544 threshold 0.40683583957143127,4459,949,0.1961641378011554,0.4068358395714312,0.75,1024.0,0,,i7136,1024.0,3217.35546875,2047.9481026785716,-1.0,0.9995233259414312,5085848
1747422178,1747423220,1042,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3353 n_reference_samples 233 recent_samples_proportion 0.2667933786548674 threshold 0.9854968935139478,3353,233,0.2667933786548674,0.9854968935139478,0.76,1008.0,0,,i7146,1008.0,1634.609375,1470.393203883495,-1.0,0.8778211850531595,5085813
1747423070,1747423240,170,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 763 n_reference_samples 2671 recent_samples_proportion 0.07328760184906423 threshold 0.39298597946949304,763,2671,0.0732876018490642,0.392985979469493,0.71,153.0,0,,i7176,153.0,1443.05859375,1222.5269097222222,-1.0,0.284636587842739,5086276
1747423145,1747423246,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4615 n_reference_samples 1971 recent_samples_proportion 0.8552663897369057 threshold 0.8770397628247738,4615,1971,0.8552663897369057,0.8770397628247738,0.58,82.0,0,,i7041,82.0,956.8125,931.8196022727273,-1.0,0.0825768723273438,5086284
1747422661,1747423251,590,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2817 n_reference_samples 855 recent_samples_proportion 0.5286369736548513 threshold 0.1701721552219242,2817,855,0.5286369736548513,0.1701721552219242,0.77,556.0,0,,i7026,556.0,2319.7578125,1668.9083378232758,-1.0,0.9986856921790912,5086146
1747422311,1747423375,1064,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4372 n_reference_samples 328 recent_samples_proportion 0.9423904752619564 threshold 0.7493546584919095,4372,328,0.9423904752619564,0.7493546584919095,0.71,1017.0,0,,i7105,1017.0,2408.0078125,1672.7759164663462,-1.0,0.5518901162670203,5085948
1747423428,1747423535,107,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4284 n_reference_samples 3214 recent_samples_proportion 0.5446111608985812 threshold 0.8357180275376886,4284,3214,0.5446111608985812,0.8357180275376886,0.57,74.0,0,,i7089,74.0,1064.9765625,1039.996484375,-1.0,0.0925334880796943,5086355
1747422686,1747423751,1065,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 953 n_reference_samples 263 recent_samples_proportion 0.7709069716185332 threshold 0.24598870543576776,953,263,0.7709069716185332,0.2459887054357677,0.8,1049.0,0,,i7050,1049.0,2242.3125,1724.4502044392525,-1.0,0.9997892962494732,5086217
1747423580,1747423771,191,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 322 n_reference_samples 1424 recent_samples_proportion 0.2616311684306711 threshold 0.32125314622744916,322,1424,0.2616311684306711,0.3212531462274491,0.71,168.0,0,,i7141,168.0,1380.7890625,1183.286800986842,-1.0,0.2257846124087238,5086397
1747422606,1747423793,1187,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3995 n_reference_samples 651 recent_samples_proportion 0.3616995133645833 threshold 0.547860119683668,3995,651,0.3616995133645833,0.547860119683668,0.77,1161.0,0,,i7124,1161.0,2934.09375,1996.8750656512605,-1.0,0.9996079528576264,5086190
1747423818,1747423987,169,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1413 n_reference_samples 4810 recent_samples_proportion 0.8861851419750602 threshold 0.6127829162050038,1413,4810,0.8861851419750602,0.6127829162050038,0.69,151.0,0,,i7182,151.0,1396.64453125,1192.420138888889,-1.0,0.2733207601914986,5086464
1747424288,1747424364,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2804 n_reference_samples 4886 recent_samples_proportion 0.7241808999367059 threshold 0.9739553508646787,2804,4886,0.7241808999367059,0.9739553508646788,0.58,55.0,0,,i7163,55.0,1060.95703125,1054.15380859375,-1.0,0.0145281963068122,5086491
1747424036,1747424751,715,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2567 n_reference_samples 511 recent_samples_proportion 0.1672349651809782 threshold 0.09781716381013393,2567,511,0.1672349651809782,0.0978171638101339,0.78,697.0,0,,i7017,697.0,2495.484375,1752.1612955729167,-1.0,0.9993661616684972,5086485
1747424695,1747425697,1002,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1343 n_reference_samples 435 recent_samples_proportion 0.4382773172855377 threshold 0.49087806182913485,1343,435,0.4382773172855377,0.4908780618291348,0.78,981.0,0,,i7146,981.0,2474.71875,1915.2174609375,-1.0,0.9995682300194124,5086530
1747437785,1747437873,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 559 n_reference_samples 3299 recent_samples_proportion 0.8196660435684026 threshold 0.7002965290918947,559,3299,0.8196660435684026,0.7002965290918947,0.61,69.0,0,,i7031,69.0,1074.0078125,1049.7808159722222,-1.0,0.0473064461531021,5087400
1747437885,1747437961,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2262 n_reference_samples 4183 recent_samples_proportion 0.12762006594240666 threshold 0.29342061921209095,2262,4183,0.1276200659424066,0.2934206192120909,0.65,65.0,0,,i7080,65.0,1114.61328125,1065.6822916666667,-1.0,0.5391183602412385,5087406
1747437959,1747438074,115,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3613 n_reference_samples 1143 recent_samples_proportion 0.9125229198969901 threshold 0.8088582249525934,3613,1143,0.91252291989699,0.8088582249525934,0.61,100.0,0,,i7095,100.0,1132.453125,1090.322265625,-1.0,0.086530158269604,5087409
1747438085,1747438174,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1176 n_reference_samples 4638 recent_samples_proportion 0.3376183600518852 threshold 0.8725612391587346,1176,4638,0.3376183600518852,0.8725612391587346,0.56,74.0,0,,i7092,74.0,1050.98046875,1043.901171875,-1.0,0.0203104598868417,5087417
1747437986,1747438180,194,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3422 n_reference_samples 3744 recent_samples_proportion 0.24328309963084757 threshold 0.5833676806557924,3422,3744,0.2432830996308475,0.5833676806557924,0.69,180.0,0,,i7031,180.0,1510.70703125,1253.1408203125,-1.0,0.8510497191768046,5087414
1747437885,1747438196,311,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 858 n_reference_samples 2046 recent_samples_proportion 0.5065713913775981 threshold 0.5225754040610046,858,2046,0.5065713913775981,0.5225754040610046,0.72,293.0,0,,i7117,293.0,1623.60546875,1324.73193359375,-1.0,0.4149136805454809,5087405
1747437843,1747438265,422,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4392 n_reference_samples 2595 recent_samples_proportion 0.2817491343468428 threshold 0.008582346353679896,4392,2595,0.2817491343468428,0.0085823463536798,0.72,408.0,0,,i7176,408.0,2087.1171875,1537.268077761628,-1.0,0.996599379632892,5087404
1747438201,1747438314,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2974 n_reference_samples 2500 recent_samples_proportion 0.43162593751586975 threshold 0.6394918906800449,2974,2500,0.4316259375158697,0.6394918906800449,0.65,102.0,0,,i7031,102.0,1178.6953125,1098.7268629807693,-1.0,0.341694127237432,5087428
1747438184,1747438356,172,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 222 n_reference_samples 883 recent_samples_proportion 0.024524823212996125 threshold 0.9102437744736671,222,883,0.0245248232129961,0.9102437744736672,0.71,159.0,0,,i7125,159.0,1398.31640625,1181.425564236111,-1.0,0.2473005740813662,5087422
1747438306,1747438382,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 187 n_reference_samples 4443 recent_samples_proportion 0.7528195540551096 threshold 0.3466509222853929,187,4443,0.7528195540551096,0.3466509222853929,0.65,61.0,0,,i7172,61.0,1072.265625,1049.927951388889,-1.0,0.0416623489668607,5087437
1747438227,1747438429,202,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3020 n_reference_samples 3472 recent_samples_proportion 0.6584842638913542 threshold 0.0725488150473684,3020,3472,0.6584842638913542,0.0725488150473684,0.7,182.0,0,,i7169,182.0,1453.6484375,1234.213727678571,-1.0,0.865819706672746,5087430
1747438347,1747438436,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4801 n_reference_samples 4050 recent_samples_proportion 0.3484852207507938 threshold 0.9141005061771721,4801,4050,0.3484852207507938,0.914100506177172,0.59,76.0,0,,i7088,76.0,1052.23828125,1045.698046875,-1.0,0.0821416481869115,5087441
1747438173,1747438438,265,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3758 n_reference_samples 3777 recent_samples_proportion 0.8104628910478204 threshold 0.4259298910517246,3758,3777,0.8104628910478204,0.4259298910517246,0.7,248.0,0,,i7181,248.0,1644.0625,1326.9069733796296,-1.0,0.9865356849253556,5087420
1747438376,1747438453,77,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2009 n_reference_samples 3078 recent_samples_proportion 0.19343472295068204 threshold 0.6278481455463916,2009,3078,0.193434722950682,0.6278481455463916,0.58,60.0,0,,i7048,60.0,1065.95703125,1053.53466796875,-1.0,0.3261521350162,5087443
1747438196,1747438498,302,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1631 n_reference_samples 2883 recent_samples_proportion 0.6554123635049909 threshold 0.1567481810953468,1631,2883,0.6554123635049909,0.1567481810953468,0.71,288.0,0,,i7147,288.0,1779.734375,1390.5099546370968,-1.0,0.5633734706707287,5087424
1747438228,1747438518,290,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1595 n_reference_samples 1833 recent_samples_proportion 0.3793420932646841 threshold 0.5872573654316365,1595,1833,0.3793420932646841,0.5872573654316365,0.7,274.0,0,,i7050,274.0,1704.6484375,1371.35078125,-1.0,0.5564478801821033,5087433
1747437812,1747438604,792,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4212 n_reference_samples 1338 recent_samples_proportion 0.09584305784106255 threshold 0.21680641485191882,4212,1338,0.0958430578410625,0.2168064148519188,0.75,772.0,0,,i7094,772.0,2867.91015625,1964.36943359375,-1.0,0.9992469931538552,5087401
1747438464,1747438652,188,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3636 n_reference_samples 4771 recent_samples_proportion 0.1842334832586348 threshold 0.4948148590698838,3636,4771,0.1842334832586348,0.4948148590698838,0.69,171.0,0,,i7048,171.0,1501.75390625,1257.562890625,-1.0,0.7598391743176307,5087450
1747438585,1747438662,77,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2210 n_reference_samples 476 recent_samples_proportion 0.9002598207741975 threshold 0.9778041263911873,2210,476,0.9002598207741975,0.9778041263911872,0.58,65.0,0,,i7047,65.0,1060.65625,1054.775173611111,-1.0,0.0092813275027115,5087457
1747438436,1747438764,328,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3397 n_reference_samples 2226 recent_samples_proportion 0.9715761648807675 threshold 0.1450126034617424,3397,2226,0.9715761648807676,0.1450126034617424,0.73,310.0,0,,i7050,310.0,1871.9765625,1428.1171875,-1.0,0.9981882931614544,5087446
1747438676,1747438809,133,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4415 n_reference_samples 1457 recent_samples_proportion 0.5578255315870047 threshold 0.688641020713374,4415,1457,0.5578255315870047,0.688641020713374,0.62,116.0,0,,i7034,116.0,1179.66015625,1101.5756138392858,-1.0,0.15187077297189,5087463
1747438663,1747438814,151,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 806 n_reference_samples 3262 recent_samples_proportion 0.27971859714761377 threshold 0.20505999599769711,806,3262,0.2797185971476137,0.2050599959976971,0.69,136.0,0,,i7048,136.0,1394.7578125,1193.6884765625,-1.0,0.2463886758823651,5087460
1747438085,1747438834,749,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1954 n_reference_samples 1637 recent_samples_proportion 0.9660707302000373 threshold 0.06863008464872837,1954,1637,0.9660707302000372,0.0686300846487283,0.74,729.0,0,,i7095,729.0,2565.0,1791.4917708333332,-1.0,0.9963385905646168,5087416
1747438847,1747438929,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1376 n_reference_samples 4220 recent_samples_proportion 0.7143515730500222 threshold 0.7971735668517649,1376,4220,0.7143515730500222,0.7971735668517649,0.59,65.0,0,,i7099,65.0,1051.30078125,1043.0,-1.0,0.035646929597314,5087470
1747438823,1747438994,171,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 592 n_reference_samples 2005 recent_samples_proportion 0.09137494133785368 threshold 0.012490949356928467,592,2005,0.0913749413378536,0.0124909493569284,0.72,159.0,0,,i7048,159.0,1475.8828125,1231.3990885416667,-1.0,0.2944602184410685,5087468
1747438783,1747439165,382,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4169 n_reference_samples 2711 recent_samples_proportion 0.868480671197176 threshold 0.5264521358832717,4169,2711,0.868480671197176,0.5264521358832717,0.72,366.0,0,,i7050,366.0,2044.94140625,1509.6881009615386,-1.0,0.9954905943227428,5087466
1747439133,1747439234,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2534 n_reference_samples 4149 recent_samples_proportion 0.9228133453484625 threshold 0.6609303310234099,2534,4149,0.9228133453484624,0.6609303310234099,0.65,84.0,0,,i7118,84.0,1148.98828125,1079.8625710227273,-1.0,0.3982542676144881,5087480
1747438365,1747439282,917,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1231 n_reference_samples 687 recent_samples_proportion 0.5644750208351761 threshold 0.42988133658096195,1231,687,0.5644750208351761,0.4298813365809619,0.77,904.0,0,,i7125,904.0,3393.00390625,2060.995043682796,-1.0,0.99997063964132,5087442
1747439093,1747439484,391,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2761 n_reference_samples 1024 recent_samples_proportion 0.4973264401145279 threshold 0.28170311213843524,2761,1024,0.4973264401145279,0.2817031121384352,0.76,375.0,0,,i7102,375.0,2090.3046875,1534.0603515625,-1.0,0.9993039867912928,5087478
