start_time,end_time,run_time,program_string,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747474715,1747474954,239,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 101 batch_size 3365 gamma 0.20234043793473394 alpha 0.010105909453239293 use_mmd2 False use_k2s_test False,101,3365,0.2023404379347339,0.0101059094532392,False,False,0.65,192.0,0,,i7143,192.0,1483.58984375,1243.7563920454545,-1.0,0.3893788038935289,5089949
1747475821,1747475891,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2195 batch_size 871 gamma 7.053557795903647 alpha 0.04660037634894252 use_mmd2 False use_k2s_test False,2195,871,7.053557795903647,0.0466003763489425,False,False,0.58,47.0,0,,i7071,47.0,1383.4375,1207.068080357143,-1.0,0.0,5090040
1747479380,1747480040,660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1711 batch_size 1854 gamma 1.3822088398244232 alpha 0.03322754500806332 use_mmd2 True use_k2s_test False,1711,1854,1.3822088398244232,0.0332275450080633,True,False,0.66,626.0,0,,i7102,626.0,6512.421875,2097.1827524038463,-1.0,0.2113324076184949,5090314
1747480154,1747480217,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4989 batch_size 710 gamma 7.527723913241179 alpha 0.03236013428680599 use_mmd2 False use_k2s_test False,4989,710,7.527723913241179,0.0323601342868059,False,False,0.58,49.0,0,,i7056,49.0,1297.74609375,1164.766741071429,-1.0,0.0,5090497
1747480182,1747480233,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2698 batch_size 3215 gamma 4.415223729571328 alpha 0.024285731505136937 use_mmd2 False use_k2s_test False,2698,3215,4.415223729571328,0.0242857315051369,False,False,0.58,39.0,0,,i7141,39.0,1299.80859375,1161.31640625,-1.0,0.0,5090509
1747480345,1747480514,169,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3694 batch_size 2200 gamma 0.5549958544066176 alpha 0.01650755451479927 use_mmd2 False use_k2s_test False,3694,2200,0.5549958544066176,0.0165075545147992,False,False,0.67,156.0,0,,i7157,156.0,1495.49609375,1242.9388020833333,-1.0,0.3457614004545674,5090576
1747480585,1747480661,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3915 batch_size 4695 gamma 7.484520035439171 alpha 0.02777539642248303 use_mmd2 False use_k2s_test False,3915,4695,7.484520035439171,0.027775396422483,False,False,0.58,34.0,0,,i7072,34.0,1299.3515625,1166.0872395833333,-1.0,0.0,5090606
1747481741,1747492571,10830,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1168 batch_size 407 gamma 6.48568063500058 alpha 0.0348979331641458 use_mmd2 False use_k2s_test True,1168,407,6.48568063500058,0.0348979331641458,False,True,0.77,10819.0,0,,i7019,10819.0,2252.0234375,1498.2373146064174,-1.0,0.8456767735383722,5090790
1747511115,1747511215,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4605 batch_size 309 gamma 4.9951135454103355 alpha 0.0268956080484204 use_mmd2 False use_k2s_test False,4605,309,4.995113545410336,0.0268956080484204,False,False,0.58,76.0,0,,i7020,76.0,1437.91796875,1201.131640625,-1.0,0.0,5093176
1747511197,1747511254,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3102 batch_size 2803 gamma 8.063445181386545 alpha 0.01737393595091999 use_mmd2 False use_k2s_test False,3102,2803,8.063445181386545,0.0173739359509199,False,False,0.58,37.0,0,,i7179,37.0,1296.90234375,1160.9518229166667,-1.0,0.0,5093180
