start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747554470,1747554855,385,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4821 batch_size 857 detection_buf_size 3893 overlap 0.20140737090632319 alpha 0.8707680860254914 gamma 5.802765413843096 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2764,4821,857,3893,0.2014073709063231,0.8707680860254914,5.802765413843096,str\(\'ks-test\'\),str\(\'bounded\'\),2764,0.71,366.0,0,,i7179,5096374,366.0,489.30078125,487.0658052884616,-1.0,0.0
1747554789,1747554918,129,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3426 batch_size 725 detection_buf_size 1835 overlap 0.7058750090990216 alpha 0.3468575375098735 gamma 9.754255050143227 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 74,3426,725,1835,0.7058750090990216,0.3468575375098735,9.754255050143229,str\(\'ks-test\'\),str\(\'bounded\'\),74,0.71,118.0,0,,i7160,5096445,118.0,489.2265625,486.7631138392857,-1.0,0.0
1747555690,1747556960,1270,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1398 batch_size 285 detection_buf_size 3324 overlap 0.14634717314876616 alpha 0.9484876441005617 gamma 4.509019766448066 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1143,1398,285,3324,0.1463471731487661,0.9484876441005616,4.509019766448066,str\(\'ks-test\'\),str\(\'bounded\'\),1143,0.71,1237.0,0,,i7123,5096703,1237.0,493.93359375,491.8035094246032,-1.0,0.0
1747557423,1747557570,147,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 86 batch_size 1060 detection_buf_size 4463 overlap 0.5914118802957237 alpha 0.21084723642282188 gamma 0.046204158644191924 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 801,86,1060,4463,0.5914118802957237,0.2108472364228218,0.0462041586441919,str\(\'ks-test\'\),str\(\'bounded\'\),801,0.71,138.0,0,,i7141,5096786,138.0,487.5703125,485.5810546875,-1.0,0.0
1747563385,1747563497,112,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4319 batch_size 1193 detection_buf_size 2938 overlap 0.9199071239829063 alpha 0.4109164577238262 gamma 3.6458227809686217 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2565,4319,1193,2938,0.9199071239829064,0.4109164577238262,3.6458227809686217,str\(\'t-test\'\),str\(\'bounded\'\),2565,0.71,103.0,0,,i7124,5097015,103.0,488.046875,485.6865985576923,-1.0,0.0
1748077712,1748078003,291,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3365 batch_size 269 detection_buf_size 4487 overlap 0.8962158893346787 alpha 0.5528842772245407 gamma 0.34900714746117595 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 737,3365,269,4487,0.8962158893346787,0.5528842772245407,0.3490071474611759,str\(\'ks-test\'\),str\(\'bounded\'\),737,0.71,186.0,0,,i7182,5189347,186.0,495.53515625,488.5647321428572,-1.0,0.0
1748080062,1748080162,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3089 batch_size 1754 detection_buf_size 1950 overlap 0.734769272133708 alpha 0.3664080142304301 gamma 2.7692026538783683 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4957,3089,1754,1950,0.734769272133708,0.3664080142304301,2.7692026538783683,str\(\'ks-test\'\),str\(\'full\'\),4957,0.71,88.0,0,,i7182,5189437,88.0,488.703125,485.53444602272725,-1.0,0.0
1748081990,1748082226,236,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 874 batch_size 478 detection_buf_size 1040 overlap 0.8246067588441074 alpha 0.9487069055568427 gamma 6.060863848611713 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 565,874,478,1040,0.8246067588441074,0.9487069055568428,6.060863848611713,str\(\'ks-test\'\),str\(\'bounded\'\),565,0.71,216.0,0,,i7183,5189466,216.0,488.75,487.7672526041667,-1.0,0.0
1748082035,1748082285,250,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4939 batch_size 1010 detection_buf_size 3165 overlap 0.2529126976616681 alpha 0.018084650199860334 gamma 4.468503826557659 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1155,4939,1010,3165,0.2529126976616681,0.0180846501998603,4.468503826557659,str\(\'ks-test\'\),str\(\'bounded\'\),1155,0.71,238.0,0,,i7181,5189496,238.0,487.95703125,486.87349759615387,-1.0,0.0
1748082230,1748082380,150,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1259 batch_size 1077 detection_buf_size 659 overlap 0.6126662466768176 alpha 0.5733998270612211 gamma 2.931184549059719 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 215,1259,1077,659,0.6126662466768176,0.5733998270612211,2.931184549059719,str\(\'t-test\'\),str\(\'bounded\'\),215,0.71,124.0,0,,i7135,5189803,124.0,488.9140625,487.1385416666666,-1.0,0.0
1748082147,1748082433,286,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4349 batch_size 419 detection_buf_size 1835 overlap 0.5182082055285573 alpha 0.718448782062158 gamma 7.721602316531354 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2508,4349,419,1835,0.5182082055285573,0.718448782062158,7.721602316531354,str\(\'t-test\'\),str\(\'bounded\'\),2508,0.71,265.0,0,,i7166,5189598,265.0,488.65234375,487.19921875,-1.0,0.0
1748082249,1748082440,191,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3762 batch_size 680 detection_buf_size 4712 overlap 0.6637345497384668 alpha 0.9224074659980833 gamma 8.468193218996749 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1010,3762,680,4712,0.6637345497384668,0.9224074659980832,8.468193218996749,str\(\'t-test\'\),str\(\'bounded\'\),1010,0.71,162.0,0,,i7146,5189728,162.0,489.2109375,487.76541940789474,-1.0,0.0
1748082117,1748082693,576,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 290 batch_size 1224 detection_buf_size 3962 overlap 0.09239721527695656 alpha 0.31068919094279407 gamma 1.7558908211179078 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3274,290,1224,3962,0.0923972152769565,0.310689190942794,1.7558908211179078,str\(\'t-test\'\),str\(\'bounded\'\),3274,0.71,555.0,0,,i7170,5189573,555.0,495.85546875,490.2687230603448,-1.0,0.0
1748096954,1748097019,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3034 batch_size 4457 detection_buf_size 799 overlap 0.8881686196886003 alpha 0.8966007480192929 gamma 4.599785508221016 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 79,3034,4457,799,0.8881686196886003,0.8966007480192929,4.599785508221016,str\(\'t-test\'\),str\(\'full\'\),79,0.71,57.0,0,,i7176,5190916,57.0,484.10546875,483.57080078125,-1.0,0.0
1748097014,1748097156,142,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 988 batch_size 934 detection_buf_size 3008 overlap 0.9909538977555931 alpha 0.6531934758983552 gamma 5.2456915853852415 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3421,988,934,3008,0.9909538977555932,0.6531934758983552,5.2456915853852415,str\(\'ks-test\'\),str\(\'bounded\'\),3421,0.71,134.0,0,,i7175,5190934,134.0,489.578125,487.89013671875,-1.0,0.0
1748097267,1748097459,192,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2984 batch_size 1034 detection_buf_size 4099 overlap 0.4480791581831872 alpha 0.6791771742012351 gamma 2.4245877517806367 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2397,2984,1034,4099,0.4480791581831872,0.6791771742012351,2.4245877517806367,str\(\'t-test\'\),str\(\'full\'\),2397,0.71,172.0,0,,i7151,5191088,172.0,489.78125,488.2005859375,-1.0,0.0
1748097154,1748097512,358,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 474 batch_size 649 detection_buf_size 26 overlap 0.2671901939120144 alpha 0.8255148709379136 gamma 6.78771201641392 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1327,474,649,26,0.2671901939120144,0.8255148709379136,6.78771201641392,str\(\'t-test\'\),str\(\'full\'\),1327,0.71,343.0,0,,i7161,5191017,343.0,489.21875,487.2757601351352,-1.0,0.0
1748097374,1748097553,179,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1420 batch_size 609 detection_buf_size 1386 overlap 0.8799168112315238 alpha 0.35403058410063387 gamma 8.409599666496739 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1823,1420,609,1386,0.8799168112315238,0.3540305841006338,8.409599666496739,str\(\'t-test\'\),str\(\'full\'\),1823,0.71,170.0,0,,i7143,5191161,170.0,488.265625,487.1400082236842,-1.0,0.0
1748097194,1748097651,457,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3913 batch_size 215 detection_buf_size 2939 overlap 0.8413931499999017 alpha 0.14145344579033553 gamma 2.6772884920202196 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1956,3913,215,2939,0.8413931499999017,0.1414534457903355,2.67728849202022,str\(\'t-test\'\),str\(\'full\'\),1956,0.71,442.0,0,,i7158,5191040,442.0,495.18359375,489.8098404255319,-1.0,0.0
1748097411,1748097695,284,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3647 batch_size 355 detection_buf_size 903 overlap 0.7128873911052942 alpha 0.06969486093148589 gamma 5.38242139696423 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3785,3647,355,903,0.7128873911052942,0.0696948609314858,5.38242139696423,str\(\'ks-test\'\),str\(\'full\'\),3785,0.71,276.0,0,,i7142,5191182,276.0,488.36328125,486.6587239583333,-1.0,0.0
1748097711,1748097876,165,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3213 batch_size 734 detection_buf_size 2557 overlap 0.5942945649474859 alpha 0.27312436057440936 gamma 5.806977923348547 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2228,3213,734,2557,0.5942945649474859,0.2731243605744093,5.806977923348547,str\(\'ks-test\'\),str\(\'full\'\),2228,0.71,158.0,0,,i7179,5191277,158.0,488.359375,486.82335069444446,-1.0,0.0
1748097514,1748097916,402,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2087 batch_size 1132 detection_buf_size 3615 overlap 0.14624532385915517 alpha 0.9011664206366986 gamma 3.770760918358341 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4497,2087,1132,3615,0.1462453238591551,0.9011664206366986,3.770760918358341,str\(\'ks-test\'\),str\(\'full\'\),4497,0.71,394.0,0,,i7136,5191221,394.0,495.546875,487.3621651785714,-1.0,0.0
1748097591,1748098483,892,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1139 batch_size 157 detection_buf_size 4975 overlap 0.5019149802345783 alpha 0.43407145254872737 gamma 1.0180860498165711 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4856,1139,157,4975,0.5019149802345783,0.4340714525487273,1.0180860498165711,str\(\'ks-test\'\),str\(\'full\'\),4856,0.71,879.0,0,,i7139,5191244,879.0,495.55078125,492.718359375,-1.0,0.0
1748097635,1748098629,994,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4574 batch_size 865 detection_buf_size 2063 overlap 0.07762298775650561 alpha 0.5952395338453352 gamma 9.50428310085088 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4364,4574,865,2063,0.0776229877565056,0.5952395338453352,9.50428310085088,str\(\'ks-test\'\),str\(\'full\'\),4364,0.71,981.0,0,,i7140,5191257,981.0,495.12890625,491.7535546875,-1.0,0.0
1748112929,1748113074,145,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 713 batch_size 945 detection_buf_size 1610 overlap 0.6825934989769011 alpha 0.23204391308501363 gamma 0.2904046365339309 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1472,713,945,1610,0.6825934989769011,0.2320439130850136,0.2904046365339309,str\(\'ks-test\'\),str\(\'full\'\),1472,0.71,134.0,0,,i7144,5192434,134.0,488.14453125,486.381591796875,-1.0,0.0
1748113109,1748113220,111,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4188 batch_size 1199 detection_buf_size 1146 overlap 0.9725911481361836 alpha 0.4389284615926444 gamma 3.5126099343122914 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4216,4188,1199,1146,0.9725911481361836,0.4389284615926444,3.5126099343122914,str\(\'t-test\'\),str\(\'full\'\),4216,0.71,102.0,0,,i7139,5192482,102.0,488.9375,486.7436899038461,-1.0,0.0
1748113309,1748113463,154,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1692 batch_size 793 detection_buf_size 4574 overlap 0.8113830610252917 alpha 0.05893212298117578 gamma 7.8973901258735 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4659,1692,793,4574,0.8113830610252917,0.0589321229811757,7.8973901258735,str\(\'t-test\'\),str\(\'full\'\),4659,0.71,141.0,0,,i7142,5192531,141.0,489.828125,486.8221507352941,-1.0,0.0
1748113080,1748113470,390,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 119 batch_size 442 detection_buf_size 3391 overlap 0.41770153658650816 alpha 0.5279761164914817 gamma 6.90021106096916 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4691,119,442,3391,0.4177015365865081,0.5279761164914817,6.90021106096916,str\(\'t-test\'\),str\(\'full\'\),4691,0.71,374.0,0,,i7139,5192474,374.0,494.4609375,487.71533203125,-1.0,0.0
1748113369,1748113573,204,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 559 batch_size 573 detection_buf_size 4651 overlap 0.7388425382580608 alpha 0.7161073433049023 gamma 3.9448889322793113 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4183,559,573,4651,0.7388425382580608,0.7161073433049023,3.9448889322793113,str\(\'t-test\'\),str\(\'full\'\),4183,0.71,194.0,0,,i7133,5192554,194.0,487.45703125,486.3265269886364,-1.0,0.0
1748113629,1748113885,256,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3713 batch_size 904 detection_buf_size 3778 overlap 0.3112850955873728 alpha 0.45930262105539443 gamma 2.539758931283839 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1642,3713,904,3778,0.3112850955873728,0.4593026210553944,2.539758931283839,str\(\'ks-test\'\),str\(\'full\'\),1642,0.71,245.0,0,,i7128,5192606,245.0,489.71875,487.55164930555554,-1.0,0.0
1748113490,1748114099,609,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3055 batch_size 167 detection_buf_size 1223 overlap 0.5453550364933908 alpha 0.7880974045824259 gamma 9.656450154327787 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4678,3055,167,1223,0.5453550364933908,0.7880974045824259,9.656450154327787,str\(\'t-test\'\),str\(\'full\'\),4678,0.71,600.0,0,,i7139,5192577,600.0,494.31640625,490.0621849798387,-1.0,0.0
1748128611,1748128750,139,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2193 batch_size 980 detection_buf_size 4895 overlap 0.9479294522926212 alpha 0.8377884673811495 gamma 7.064737205359155 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3755,2193,980,4895,0.9479294522926212,0.8377884673811495,7.064737205359155,str\(\'ks-test\'\),str\(\'full\'\),3755,0.71,131.0,0,,i7140,5193684,131.0,489.7265625,487.907958984375,-1.0,0.0
1748128436,1748128771,335,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4660 batch_size 319 detection_buf_size 2634 overlap 0.915846476206556 alpha 0.9853345614783466 gamma 2.2844643259309234 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1458,4660,319,2634,0.915846476206556,0.9853345614783466,2.2844643259309234,str\(\'ks-test\'\),str\(\'full\'\),1458,0.71,317.0,0,,i7146,5193622,317.0,494.5703125,486.5749080882353,-1.0,0.0
1748128519,1748128847,328,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3129 batch_size 506 detection_buf_size 2142 overlap 0.3800653236955404 alpha 0.13301665993593634 gamma 3.6574446547813713 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4527,3129,506,2142,0.3800653236955404,0.1330166599359363,3.6574446547813713,str\(\'ks-test\'\),str\(\'full\'\),4527,0.71,311.0,0,,i7143,5193649,311.0,487.48828125,485.66647518382354,-1.0,0.0
1748128728,1748128905,177,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4702 batch_size 781 detection_buf_size 823 overlap 0.7650962697658688 alpha 0.6566083070319146 gamma 1.5274138171197846 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4872,4702,781,823,0.7650962697658688,0.6566083070319146,1.5274138171197846,str\(\'ks-test\'\),str\(\'full\'\),4872,0.71,165.0,0,,i7136,5193721,165.0,488.14453125,486.47635690789474,-1.0,0.0
1748128848,1748129000,152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 52 batch_size 839 detection_buf_size 1306 overlap 0.5777181313540787 alpha 0.8868835846390575 gamma 4.750839006843046 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1990,52,839,1306,0.5777181313540787,0.8868835846390575,4.750839006843046,str\(\'t-test\'\),str\(\'full\'\),1990,0.71,142.0,0,,i7149,5193757,142.0,489.6875,487.98391544117646,-1.0,0.0
1748128312,1748129150,838,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2158 batch_size 108 detection_buf_size 1687 overlap 0.8598436127528548 alpha 0.5115586902555078 gamma 6.630491031756625 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2265,2158,108,1687,0.8598436127528548,0.5115586902555078,6.630491031756625,str\(\'ks-test\'\),str\(\'full\'\),2265,0.71,829.0,0,,i7158,5193591,829.0,493.88671875,491.0891544117647,-1.0,0.0
1748129098,1748129224,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2546 batch_size 1234 detection_buf_size 2859 overlap 0.6443938697837294 alpha 0.6157992804311216 gamma 9.153927690729498 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1811,2546,1234,2859,0.6443938697837294,0.6157992804311216,9.153927690729498,str\(\'t-test\'\),str\(\'full\'\),1811,0.71,112.0,0,,i7178,5193789,112.0,489.9609375,487.7318638392857,-1.0,0.0
