start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747589728,1747589807,79,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3193 batch_size 1030 detection_buf_size 4767 overlap 0.4436826482024044 alpha 0.8431610023044049 gamma 2.180093517563306 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3017,3193,1030,4767,0.4436826482024044,0.8431610023044049,2.180093517563306,str\(\'ks-test\'\),str\(\'bounded\'\),3017,0.73,70.0,0,,i7157,70.0,528.921875,525.9483506944445,-1.0,0.0,5110180
1747590654,1747590859,205,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3845 batch_size 181 detection_buf_size 3032 overlap 0.9791772621590644 alpha 0.30332161117717626 gamma 4.607367522466928 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2751,3845,181,3032,0.9791772621590644,0.3033216111771762,4.607367522466928,str\(\'ks-test\'\),str\(\'bounded\'\),2751,0.73,188.0,0,,i7155,188.0,528.7578125,527.7289806547619,-1.0,0.0,5110522
1747591154,1747591260,106,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 653 batch_size 792 detection_buf_size 841 overlap 0.3490578833203763 alpha 0.7101397067904472 gamma 7.551915140262806 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3390,653,792,841,0.3490578833203763,0.7101397067904472,7.551915140262806,str\(\'ks-test\'\),str\(\'bounded\'\),3390,0.73,89.0,0,,i7155,89.0,529.78515625,527.3412642045455,-1.0,0.0,5110699
1747592177,1747592255,78,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1641 batch_size 732 detection_buf_size 3955 overlap 0.8790773574132472 alpha 0.377485394814983 gamma 5.655822939341888 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 187,1641,732,3955,0.8790773574132472,0.377485394814983,5.655822939341888,str\(\'ks-test\'\),str\(\'bounded\'\),187,0.73,58.0,0,,i7146,58.0,530.33984375,526.99169921875,-1.0,0.0,5111029
1748077741,1748077747,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2141 batch_size 4202 detection_buf_size 224 overlap 0.4349754592180252 alpha 0.22100115767121314 gamma 0.8741306334361435 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4526,2141,4202,224,0.4349754592180252,0.2210011576712131,0.8741306334361435,str\(\'ks-test\'\),str\(\'full\'\),4526,,,1,,i7033,,,,,,5189351
1748077771,1748077790,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3990 batch_size 397 detection_buf_size 4223 overlap 0.8726580823771656 alpha 0.7198738969471306 gamma 6.478772262820975 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1577,3990,397,4223,0.8726580823771656,0.7198738969471306,6.478772262820975,str\(\'t-test\'\),str\(\'bounded\'\),1577,,,1,,i7030,,,,,,5189358
1748077801,1748077814,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3400 batch_size 3182 detection_buf_size 1306 overlap 0.24883465225435794 alpha 0.8394589169323444 gamma 9.191349583548494 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1039,3400,3182,1306,0.2488346522543579,0.8394589169323444,9.191349583548494,str\(\'ks-test\'\),str\(\'bounded\'\),1039,,,1,,i7028,,,,,,5189368
1748077862,1748077868,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 307 batch_size 1909 detection_buf_size 2844 overlap 0.5598138183262199 alpha 0.34057852169498803 gamma 3.468923456164077 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2544,307,1909,2844,0.5598138183262199,0.340578521694988,3.468923456164077,str\(\'t-test\'\),str\(\'full\'\),2544,,,1,,i7031,,,,,,5189383
1748077922,1748077928,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1033 batch_size 2570 detection_buf_size 4965 overlap 0.6668716907761991 alpha 0.4732666876167059 gamma 1.3353063049232587 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 155,1033,2570,4965,0.6668716907761991,0.4732666876167059,1.3353063049232587,str\(\'ks-test\'\),str\(\'bounded\'\),155,,,1,,i7023,,,,,,5189399
1748078525,1748078532,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2916 batch_size 1267 detection_buf_size 888 overlap 0.10253358181566 alpha 0.9723822324983775 gamma 5.690607208576054 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3456,2916,1267,888,0.10253358181566,0.9723822324983776,5.690607208576054,str\(\'t-test\'\),str\(\'full\'\),3456,,,1,,i7016,,,,,,5189413
1748079223,1748079229,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4833 batch_size 4814 detection_buf_size 3586 overlap 0.9758322083707899 alpha 0.5871324618179351 gamma 8.719646689145826 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4169,4833,4814,3586,0.97583220837079,0.5871324618179351,8.719646689145826,str\(\'ks-test\'\),str\(\'full\'\),4169,,,1,,i7032,,,,,,5189426
1748080181,1748080194,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1696 batch_size 1039 detection_buf_size 1970 overlap 0.2925884728077799 alpha 0.0880092284437269 gamma 4.247781244624407 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1922,1696,1039,1970,0.2925884728077799,0.0880092284437269,4.247781244624407,str\(\'t-test\'\),str\(\'bounded\'\),1922,,,1,,i7028,,,,,,5189439
1748082075,1748082174,99,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3555 batch_size 721 detection_buf_size 2621 overlap 0.4794896895289421 alpha 0.40838034823164343 gamma 7.829593912592158 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1444,3555,721,2621,0.4794896895289421,0.4083803482316434,7.829593912592158,str\(\'t-test\'\),str\(\'bounded\'\),1444,0.73,88.0,0,,i7180,88.0,530.20703125,527.7730823863636,-1.0,0.0,5189530
1748082186,1748082297,111,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1972 batch_size 482 detection_buf_size 3652 overlap 0.7043937260210514 alpha 0.8780743437428027 gamma 8.943138076955453 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4300,1972,482,3652,0.7043937260210514,0.8780743437428027,8.943138076955453,str\(\'ks-test\'\),str\(\'bounded\'\),4300,0.73,83.0,0,,i7150,83.0,529.75390625,527.3540482954545,-1.0,0.0,5189698
1748082267,1748082311,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4491 batch_size 3750 detection_buf_size 3809 overlap 0.39131378346309065 alpha 0.9429718663897365 gamma 0.5757353398157284 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2854,4491,3750,3809,0.3913137834630906,0.9429718663897364,0.5757353398157284,str\(\'t-test\'\),str\(\'bounded\'\),2854,0.73,19.0,0,,i7160,19.0,531.98046875,527.4951171875,-1.0,0.0,5189633
1748082220,1748082324,104,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4128 batch_size 918 detection_buf_size 1447 overlap 0.9915274349469692 alpha 0.9648104085605591 gamma 7.110483684093692 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4427,4128,918,1447,0.9915274349469692,0.9648104085605592,7.110483684093692,str\(\'t-test\'\),str\(\'bounded\'\),4427,0.73,62.0,0,,i7132,62.0,530.84765625,527.1723090277778,-1.0,0.0,5189823
1748082043,1748082379,336,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 920 batch_size 112 detection_buf_size 1148 overlap 0.9361608026158065 alpha 0.773997918497771 gamma 0.04190779192745686 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2407,920,112,1148,0.9361608026158064,0.773997918497771,0.0419077919274568,str\(\'t-test\'\),str\(\'bounded\'\),2407,0.73,315.0,0,,i7180,315.0,534.96484375,528.4245174632352,-1.0,0.0,5189500
1748082293,1748082385,92,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2415 batch_size 666 detection_buf_size 797 overlap 0.585518203696236 alpha 0.6857767244968563 gamma 9.655286564514972 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2150,2415,666,797,0.585518203696236,0.6857767244968563,9.655286564514972,str\(\'ks-test\'\),str\(\'bounded\'\),2150,0.73,67.0,0,,i7134,67.0,530.46875,527.5225694444445,-1.0,0.0,5189812
1748082186,1748082390,204,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2654 batch_size 183 detection_buf_size 1721 overlap 0.5160058195535093 alpha 0.6201984421610832 gamma 2.5065340523123742 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4836,2654,183,1721,0.5160058195535093,0.6201984421610832,2.5065340523123742,str\(\'ks-test\'\),str\(\'bounded\'\),4836,0.73,185.0,0,,i7166,185.0,529.69140625,528.6417410714286,-1.0,0.0,5189623
1748082249,1748082605,356,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 46 batch_size 362 detection_buf_size 2322 overlap 0.19113369432277977 alpha 0.49900128787010906 gamma 6.0396406360687696 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2331,46,362,2322,0.1911336943227797,0.499001287870109,6.0396406360687696,str\(\'ks-test\'\),str\(\'bounded\'\),2331,0.73,330.0,0,,i7146,330.0,533.50390625,525.7940848214286,-1.0,0.0,5189726
1748082156,1748082605,449,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 571 batch_size 787 detection_buf_size 4473 overlap 0.06836510119959711 alpha 0.1915703295022249 gamma 5.362925205295906 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3853,571,787,4473,0.0683651011995971,0.1915703295022249,5.362925205295906,str\(\'ks-test\'\),str\(\'bounded\'\),3853,0.73,441.0,0,,i7169,441.0,536.015625,529.037732712766,-1.0,0.0,5189601
1748096871,1748096930,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4765 batch_size 1464 detection_buf_size 4400 overlap 0.6194372358564287 alpha 0.4002451674770564 gamma 9.36543493784871 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 540,4765,1464,4400,0.6194372358564287,0.4002451674770564,9.36543493784871,str\(\'t-test\'\),str\(\'full\'\),540,0.73,41.0,0,,i7179,41.0,524.56640625,524.2896205357143,-1.0,0.0,5190886
1748096914,1748096966,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 948 batch_size 1232 detection_buf_size 3299 overlap 0.8055967324003577 alpha 0.5354039893932641 gamma 0.7360524109369144 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3930,948,1232,3299,0.8055967324003577,0.5354039893932641,0.7360524109369144,str\(\'t-test\'\),str\(\'bounded\'\),3930,0.73,43.0,0,,i7180,43.0,530.16015625,525.4140625,-1.0,0.0,5190901
1748096834,1748097071,237,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1440 batch_size 305 detection_buf_size 4824 overlap 0.4192584609724581 alpha 0.34817402641288936 gamma 4.977287104005926 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4072,1440,305,4824,0.4192584609724581,0.3481740264128893,4.977287104005926,str\(\'t-test\'\),str\(\'bounded\'\),4072,0.73,180.0,0,,i7181,180.0,529.54296875,528.480078125,-1.0,0.0,5190873
1748096954,1748097071,117,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3332 batch_size 594 detection_buf_size 391 overlap 0.35671873371861873 alpha 0.1535835233964026 gamma 8.582178766486235 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4922,3332,594,391,0.3567187337186187,0.1535835233964026,8.582178766486235,str\(\'t-test\'\),str\(\'bounded\'\),4922,0.73,106.0,0,,i7178,106.0,530.9765625,528.9378004807693,-1.0,0.0,5190913
1748097051,1748097130,79,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 174 batch_size 953 detection_buf_size 595 overlap 0.4884033292233944 alpha 0.987792742261663 gamma 2.131268720222637 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 330,174,953,595,0.4884033292233944,0.987792742261663,2.131268720222637,str\(\'ks-test\'\),str\(\'full\'\),330,0.73,68.0,0,,i7171,68.0,529.73046875,526.4479166666666,-1.0,0.0,5190952
1748097094,1748097214,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2853 batch_size 346 detection_buf_size 3176 overlap 0.9068210540842265 alpha 0.3249233576301485 gamma 9.996466468505561 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 666,2853,346,3176,0.9068210540842264,0.3249233576301485,9.99646646850556,str\(\'ks-test\'\),str\(\'full\'\),666,0.73,108.0,0,,i7170,108.0,530.2578125,528.2193509615385,-1.0,0.0,5190977
1748097231,1748097291,60,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3491 batch_size 2299 detection_buf_size 191 overlap 0.5347898571100086 alpha 0.758342813918367 gamma 6.491657945359126 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4279,3491,2299,191,0.5347898571100086,0.758342813918367,6.491657945359126,str\(\'ks-test\'\),str\(\'bounded\'\),4279,0.73,39.0,0,,i7154,39.0,526.34375,525.8170572916666,-1.0,0.0,5191071
1748097154,1748097291,137,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4606 batch_size 649 detection_buf_size 4932 overlap 0.30289338761009277 alpha 0.5119115085974336 gamma 5.718004276763648 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1159,4606,649,4932,0.3028933876100927,0.5119115085974336,5.718004276763648,str\(\'ks-test\'\),str\(\'full\'\),1159,0.73,116.0,0,,i7160,116.0,530.421875,528.0806361607143,-1.0,0.0,5191025
1748097394,1748097433,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4427 batch_size 4659 detection_buf_size 1507 overlap 0.586975769745186 alpha 0.35813269787281754 gamma 3.788007017574273 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 19,4427,4659,1507,0.586975769745186,0.3581326978728175,3.788007017574273,str\(\'ks-test\'\),str\(\'bounded\'\),19,0.73,25.0,0,,i7141,25.0,526.20703125,525.44296875,-1.0,0.0,5191175
1748097314,1748097464,150,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4257 batch_size 249 detection_buf_size 679 overlap 0.7020888587236405 alpha 0.45962569389119745 gamma 1.019846343519166 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2601,4257,249,679,0.7020888587236405,0.4596256938911974,1.019846343519166,str\(\'t-test\'\),str\(\'full\'\),2601,0.73,141.0,0,,i7149,141.0,529.64453125,528.3910845588235,-1.0,0.0,5191117
1748097502,1748097594,92,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1148 batch_size 573 detection_buf_size 3756 overlap 0.51413671281375 alpha 0.04599222273938358 gamma 7.451598923511804 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3412,1148,573,3756,0.51413671281375,0.0459922227393835,7.451598923511804,str\(\'t-test\'\),str\(\'full\'\),3412,0.73,76.0,0,,i7137,76.0,528.671875,526.017578125,-1.0,0.0,5191210
1748097410,1748097623,213,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1310 batch_size 896 detection_buf_size 3093 overlap 0.1512423616182059 alpha 0.8570054380781948 gamma 8.260559392806142 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3594,1310,896,3093,0.1512423616182059,0.8570054380781948,8.260559392806142,str\(\'t-test\'\),str\(\'full\'\),3594,0.73,202.0,0,,i7140,202.0,530.7890625,529.2810801630435,-1.0,0.0,5191184
1748097634,1748097687,53,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 99 batch_size 1328 detection_buf_size 4868 overlap 0.7595540219657123 alpha 0.8333973742928356 gamma 9.564443120957351 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4487,99,1328,4868,0.7595540219657123,0.8333973742928356,9.564443120957351,str\(\'t-test\'\),str\(\'bounded\'\),4487,0.73,40.0,0,,i7141,40.0,524.0859375,523.8649553571429,-1.0,0.0,5191256
1748097514,1748097771,257,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3129 batch_size 1175 detection_buf_size 2435 overlap 0.09061748726293445 alpha 0.6471302397828549 gamma 4.673940053699539 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3056,3129,1175,2435,0.0906174872629344,0.6471302397828549,4.673940053699539,str\(\'t-test\'\),str\(\'full\'\),3056,0.73,245.0,0,,i7136,245.0,530.9453125,529.8664641203703,-1.0,0.0,5191222
1748112201,1748112287,86,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 736 batch_size 781 detection_buf_size 1610 overlap 0.6330710959769785 alpha 0.26936501861177387 gamma 6.762488921984099 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 561,736,781,1610,0.6330710959769785,0.2693650186117738,6.762488921984099,str\(\'t-test\'\),str\(\'full\'\),561,0.73,66.0,0,,i7175,66.0,529.171875,525.6684027777778,-1.0,0.0,5192239
1748112381,1748112446,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2762 batch_size 842 detection_buf_size 952 overlap 0.7878890336081386 alpha 0.1113056749869138 gamma 9.226981979309581 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2815,2762,842,952,0.7878890336081386,0.1113056749869138,9.22698197930958,str\(\'ks-test\'\),str\(\'full\'\),2815,0.73,54.0,0,,i7162,54.0,530.9375,527.623046875,-1.0,0.0,5192305
1748112441,1748112480,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1661 batch_size 4235 detection_buf_size 3710 overlap 0.8595053227990865 alpha 0.298652621652931 gamma 1.9541318760365247 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1217,1661,4235,3710,0.8595053227990865,0.298652621652931,1.9541318760365247,str\(\'t-test\'\),str\(\'bounded\'\),1217,0.73,22.0,0,,i7158,22.0,525.13671875,524.34765625,-1.0,0.0,5192325
1748112469,1748112588,119,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4779 batch_size 538 detection_buf_size 2161 overlap 0.4257273087538779 alpha 0.7975360506474972 gamma 5.059556755336933 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2682,4779,538,2161,0.4257273087538779,0.7975360506474972,5.059556755336933,str\(\'ks-test\'\),str\(\'full\'\),2682,0.73,112.0,0,,i7162,112.0,530.4765625,528.5491071428571,-1.0,0.0,5192327
